id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/8/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/11/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/14/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2820662177,90,1,1,8,29,evf5hhqgnjhwjsth1m6pawxdp,1,43.7,92.0,2025-06-01T12:08:58.746Z,2025-06-01T12:09:01Z,8s2p8s6huogpkao0lce8m5n8,N. Tolf,,5759998459,1,,5759998445,5,,5759998451,140,37.3,5759998447,152,,5759998457,213,4.53,5759998463,189,,5759998455,212,37.3,5759998453,141,38.0,5759998449,56,,,,,,,,,,,Back,,,,,,,,,,,,,,,,,,,
2820662191,91,1,1,8,32,evf5hhqgnjhwjsth1m6pawxdp,1,39.3,28.2,2025-06-01T12:09:01.481Z,2025-06-01T12:09:05Z,2erjnb3l5mngpxyicnzhk7phx,G. Svensson,,5759998551,212,35.5,5759998545,56,Right,5759998547,140,70.8,5759998553,213,5.91,5759998549,141,9.4,5759998555,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820662201,92,1,1,8,36,evf5hhqgnjhwjsth1m6pawxdp,1,77.0,13.5,2025-06-01T12:09:05.370Z,2025-06-01T12:09:07Z,4w0adddkbx4642lkebbcmxbzd,E. Marković,,5759998607,140,74.6,5759998609,141,20.3,5759998611,212,5.3,5759998605,56,Right,5759998613,213,2.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820662225,93,1,1,8,38,evf5hhqgnjhwjsth1m6pawxdp,1,74.6,17.7,2025-06-01T12:09:07.593Z,2025-06-01T12:33:25Z,1vla5l510mtb859zevvplneju,F. Eriksson,,5759998733,56,Right,5759998735,140,70.8,5759998739,212,5.2,5759998737,141,12.8,5759998741,213,3.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820662229,94,1,1,8,41,evf5hhqgnjhwjsth1m6pawxdp,0,66.4,9.6,2025-06-01T12:09:10.346Z,2025-06-01T12:33:08Z,4w0adddkbx4642lkebbcmxbzd,E. Marković,,5760045503,236,,5760045439,141,15.6,5760045505,233,78,5759998757,56,Right,5760045443,213,0.71,5760045437,140,70.9,5760045441,212,6.2,5760045509,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820662249,78,74,1,8,41,ac8jow4mdkvnsv5s0och4qqm,1,31.7,89.5,2025-06-01T12:09:10.347Z,2025-06-01T12:33:08Z,7qgiqoaaarr6c2bs4yffqwju2,V. Lind,,5759998867,56,Back,5760045511,233,94,5759998871,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820662251,79,4,1,8,44,ac8jow4mdkvnsv5s0och4qqm,1,36.7,88.4,2025-06-01T12:09:13.428Z,2025-06-01T14:18:18Z,7qgiqoaaarr6c2bs4yffqwju2,V. Lind,,5759998935,56,Back,5759998937,152,,5759999023,286,,5759998933,295,,5759999015,233,95,5759998931,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820662257,95,4,1,8,44,evf5hhqgnjhwjsth1m6pawxdp,0,63.3,11.6,2025-06-01T12:09:13.429Z,2025-06-01T14:18:19Z,4w0adddkbx4642lkebbcmxbzd,E. Marković,,5759999005,285,,5759998991,13,,5759999029,233,79,5759999003,152,,5759999001,56,Right,5759998997,295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820662299,80,1,1,8,50,ac8jow4mdkvnsv5s0och4qqm,1,34.6,91.7,2025-06-01T12:09:19.220Z,2025-06-01T12:09:20Z,dxjb3lzx9qudbom1zbgyupt78,K. Barslund,,5759999147,213,4.25,5759999145,212,12.2,5759999141,140,29.4,5759999137,152,,5759999139,56,Back,5759999143,141,75.7,5759999135,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820662337,81,1,1,8,51,ac8jow4mdkvnsv5s0och4qqm,1,31.4,75.7,2025-06-01T12:09:20.771Z,2025-06-01T12:09:25Z,c9qk8n9d4130okk9go1brzskq,K. Ackermann,,5759999359,141,64.3,5759999357,140,23.0,5759999361,212,11.7,5759999355,56,Back,5759999363,213,3.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820662381,82,1,1,8,56,ac8jow4mdkvnsv5s0och4qqm,1,26.7,48.5,2025-06-01T12:09:25.444Z,2025-06-01T12:09:31Z,8unnvgvft6knxupbp9oxh621h,E. Hovland,,5759999577,212,22.8,5759999579,213,4.86,5759999575,141,15.3,5759999571,56,Back,5759999573,140,29.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820662405,83,1,1,9,2,ac8jow4mdkvnsv5s0och4qqm,1,30.3,11.7,2025-06-01T12:09:31.476Z,2025-06-01T12:12:03Z,6a6ki8j5n8w1oa3wvdc00chqt,E. Björkander,,5759999725,56,Right,5759999733,213,6.24,5759999727,140,91.4,5759999735,1,,5759999731,212,64.2,5759999729,141,7.9,5760001819,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820662451,84,1,1,9,9,ac8jow4mdkvnsv5s0och4qqm,1,92.7,8.0,2025-06-01T12:09:38.214Z,2025-06-01T12:33:36Z,aqjwz3wm0it916o2vb5tz9vxl,A. Timossi Andersson,1.0,5759999991,212,27.3,5759999981,2,,5760000615,210,13,5759999989,141,48.1,5760000617,154,,5759999993,213,1.62,5759999983,155,,5759999985,56,Center,5759999987,140,,,,,,,,,,,91.3,,,,,,,,,,,,,,,,,,,
2820662455,85,13,1,9,10,ac8jow4mdkvnsv5s0och4qqm,1,91.3,48.1,2025-06-01T12:09:39.812Z,2025-06-01T18:39:38Z,9niqy9wbsy6b03fa5iyx22gic,E. Alladoh,,5760000647,108,,5760000013,22,,5760000017,56,Center,5760000643,102,37.8,5760000639,55,84,5760000653,231,49.8,5760000635,29,,5760000651,230,98.2,5760000645,103,5760000015,17,,5760000649,328,,5760898447,81,5760000477,20,87.5,,5760000637,154,,,,,,,,,,,,,,,,
2820662503,86,5,1,9,12,ac8jow4mdkvnsv5s0och4qqm,0,101.0,38.6,2025-06-01T12:09:41.419Z,2025-06-01T14:19:04Z,9niqy9wbsy6b03fa5iyx22gic,E. Alladoh,,5760000359,233,96,5760000289,56,Center,5760000291,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820662463,96,5,1,9,12,evf5hhqgnjhwjsth1m6pawxdp,1,-1.0,61.4,2025-06-01T12:09:41.419Z,2025-06-01T14:19:04Z,8s2p8s6huogpkao0lce8m5n8,N. Tolf,,5760000061,56,Back,5760000353,233,86,5760000063,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820662569,97,1,1,9,22,evf5hhqgnjhwjsth1m6pawxdp,1,4.5,38.9,2025-06-01T12:09:51.546Z,2025-06-01T12:10:00Z,2erjnb3l5mngpxyicnzhk7phx,G. Svensson,,5760000717,140,5.6,5760000721,212,9.1,5760000719,141,52.2,5760000723,213,1.44,5760000715,56,Back,5760000727,237,,5760000713,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820662579,98,1,1,9,31,evf5hhqgnjhwjsth1m6pawxdp,0,22.0,54.3,2025-06-01T12:10:00.714Z,2025-06-01T12:10:03Z,1k2svnzs4woe6gpegqlrxjjf8,E. Bishesari,,5760000783,212,47.0,5760000785,213,0.06,5760000777,56,Center,5760000787,1,,5760000775,157,,5760000781,141,58.7,5760000779,140,66.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820662587,87,12,1,9,34,ac8jow4mdkvnsv5s0och4qqm,1,29.0,40.4,2025-06-01T12:10:04.003Z,2025-06-01T12:10:05Z,6a6ki8j5n8w1oa3wvdc00chqt,E. Björkander,,5760000823,56,Back,5760000837,15,,5760000825,140,45.4,5760000831,213,1.03,5760000829,212,33.5,5760000827,141,82.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820662605,99,1,1,9,38,evf5hhqgnjhwjsth1m6pawxdp,1,53.2,16.5,2025-06-01T12:10:07.130Z,2025-06-01T12:10:08Z,4w0adddkbx4642lkebbcmxbzd,E. Marković,,5760000971,141,11.6,5760000969,140,60.1,5760000973,212,8.0,5760000975,213,5.85,5760000967,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820662621,100,1,1,9,39,evf5hhqgnjhwjsth1m6pawxdp,1,60.8,10.0,2025-06-01T12:10:08.553Z,2025-06-01T12:10:10Z,1vla5l510mtb859zevvplneju,F. Eriksson,,5760001089,141,11.6,5760001091,212,9.5,5760001087,140,51.8,5760001085,56,Right,5760001093,213,3.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820662631,101,1,1,9,41,evf5hhqgnjhwjsth1m6pawxdp,1,44.1,14.6,2025-06-01T12:10:10.618Z,2025-06-01T12:10:12Z,4w0adddkbx4642lkebbcmxbzd,E. Marković,,5760001173,212,14.4,5760001175,213,2.32,5760001167,56,Back,5760001171,141,30.1,5760001169,140,34.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820662639,102,1,1,9,43,evf5hhqgnjhwjsth1m6pawxdp,1,34.9,30.1,2025-06-01T12:10:12.250Z,2025-06-01T12:10:14Z,2erjnb3l5mngpxyicnzhk7phx,G. Svensson,,5760001233,141,43.9,5760001229,56,Back,5760001231,140,43.9,5760001235,212,13.3,5760001237,213,0.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820662657,103,1,1,9,45,evf5hhqgnjhwjsth1m6pawxdp,1,46.2,46.9,2025-06-01T12:10:14.362Z,2025-06-01T12:10:17Z,1dy0207jxgg8gvuygsd95wdn8,D. Kruse,,5760001331,213,1.89,5760001329,212,15.3,5760001325,140,41.6,5760001327,141,68.2,5760001323,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820662675,104,1,1,9,48,evf5hhqgnjhwjsth1m6pawxdp,1,41.6,68.2,2025-06-01T12:10:17.482Z,2025-06-01T12:10:21Z,7hi9yit8aifyojt7i0kg69as5,J. Bager,,5760001457,213,0.53,5760001455,212,35.2,5760001453,141,94.5,5760001449,56,Left,5760001459,1,,5760001451,140,70.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820662699,105,1,1,9,52,evf5hhqgnjhwjsth1m6pawxdp,1,62.9,89.6,2025-06-01T12:10:21.754Z,2025-06-01T12:10:24Z,8s2p8s6huogpkao0lce8m5n8,N. Tolf,,5760001569,140,38.7,5760001571,141,80.2,5760001575,213,3.39,5760001567,56,Back,5760001573,212,26.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820662721,106,1,1,9,55,evf5hhqgnjhwjsth1m6pawxdp,1,38.0,77.9,2025-06-01T12:10:24.553Z,2025-06-01T12:10:28Z,7hi9yit8aifyojt7i0kg69as5,J. Bager,,5760001673,56,Back,5760001681,213,5.33,5760001679,212,11.7,5760001677,141,63.9,5760001675,140,44.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820662731,107,1,1,9,59,evf5hhqgnjhwjsth1m6pawxdp,1,39.0,57.2,2025-06-01T12:10:28.314Z,2025-06-01T12:10:30Z,1dy0207jxgg8gvuygsd95wdn8,D. Kruse,,5760001731,140,55.0,5760001729,56,Center,5760001733,141,31.5,5760001737,213,5.48,5760001735,212,24.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820662745,108,1,1,10,1,evf5hhqgnjhwjsth1m6pawxdp,1,43.5,33.4,2025-06-01T12:10:30.233Z,2025-06-01T12:10:32Z,94i0qwhb3xu4pu37gofme9mnd,K. Þórðarson,,5760001813,213,3.29,5760001809,141,30.4,5760001807,140,30.4,5760001811,212,13.9,5760001803,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820662775,109,1,1,10,2,evf5hhqgnjhwjsth1m6pawxdp,1,32.9,27.6,2025-06-01T12:10:32.042Z,2025-06-01T12:10:37Z,2erjnb3l5mngpxyicnzhk7phx,G. Svensson,,5760001969,213,0.84,5760001961,56,Back,5760001967,212,18.0,5760001965,141,47.3,5760001963,140,44.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820662811,110,1,1,10,8,evf5hhqgnjhwjsth1m6pawxdp,1,55.3,52.4,2025-06-01T12:10:37.385Z,2025-06-01T12:10:40Z,1dy0207jxgg8gvuygsd95wdn8,D. Kruse,,5760002153,56,Center,5760002163,213,5.64,5760002157,140,70.8,5760002161,212,20.3,5760002159,141,34.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820662817,111,1,1,10,11,evf5hhqgnjhwjsth1m6pawxdp,1,72.3,23.4,2025-06-01T12:10:40.153Z,2025-06-01T12:10:41Z,80s55a7uw8kypoikefwhtdm5m,M. Fenger,,5760002203,140,84.0,5760002207,212,14.9,5760002205,141,10.9,5760002201,56,Right,5760002209,213,5.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820662833,112,1,1,10,12,evf5hhqgnjhwjsth1m6pawxdp,1,84.0,10.9,2025-06-01T12:10:41.738Z,2025-06-01T12:10:45Z,4w0adddkbx4642lkebbcmxbzd,E. Marković,,5760002301,141,18.6,5760002297,56,Right,5760002299,140,94.3,5760002303,212,12.0,5760002305,213,0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820662857,113,1,1,10,16,evf5hhqgnjhwjsth1m6pawxdp,0,94.3,18.6,2025-06-01T12:10:45.457Z,2025-06-01T12:10:55Z,bm0bafkutd9qb9qee06cys9re,I. Jagne,,5760002431,140,100.0,5760002425,2,,5760002427,155,,5760002429,56,Left,5760002433,141,86.3,5760002437,213,1.41,5760002439,1,,5760002685,345,,5760002435,212,,,,,,,,,,,46.6,,,,,,,,,,,,,,,,,,,
2820662865,88,5,1,10,19,ac8jow4mdkvnsv5s0och4qqm,1,-1.2,10.5,2025-06-01T12:10:48.785Z,2025-06-01T14:19:05Z,6a6ki8j5n8w1oa3wvdc00chqt,E. Björkander,,5760002477,233,114,5760002469,56,Back,5760002471,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820662867,114,5,1,10,19,evf5hhqgnjhwjsth1m6pawxdp,0,101.2,89.5,2025-06-01T12:10:48.785Z,2025-06-01T14:19:05Z,bm0bafkutd9qb9qee06cys9re,I. Jagne,,5760002473,56,Left,5760002475,346,,5760002487,233,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820662985,89,1,1,10,34,ac8jow4mdkvnsv5s0och4qqm,1,4.3,45.4,2025-06-01T12:11:03.796Z,2025-06-01T12:11:06Z,8vl4hue7ixvxh4dtner52sfrp,D. Blažević,,5760003165,213,5.05,5760003169,237,,5760003155,124,,5760003163,212,14.0,5760003159,140,8.7,5760003161,141,25.9,5760003157,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820662991,90,1,1,10,37,ac8jow4mdkvnsv5s0och4qqm,0,9.8,27.9,2025-06-01T12:11:06.132Z,2025-06-01T12:11:08Z,6a6ki8j5n8w1oa3wvdc00chqt,E. Björkander,,5760003199,212,50.0,5760003191,157,,5760003201,213,0.10,5760003197,141,35.4,5760003195,140,57.2,5760003203,1,,5760003193,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820663017,115,1,1,10,40,evf5hhqgnjhwjsth1m6pawxdp,1,43.7,64.9,2025-06-01T12:11:09.770Z,2025-06-01T12:11:11Z,2erjnb3l5mngpxyicnzhk7phx,G. Svensson,,5760003327,3,,5760003333,141,72.1,5760003337,212,17.8,5760003329,56,Center,5760003331,140,60.0,5760003343,213,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820663031,116,1,1,10,42,evf5hhqgnjhwjsth1m6pawxdp,1,60.0,72.1,2025-06-01T12:11:11.467Z,2025-06-01T12:11:13Z,94i0qwhb3xu4pu37gofme9mnd,K. Þórðarson,,5760003463,140,68.4,5760003457,3,,5760003465,141,80.2,5760003467,212,10.4,5760003459,168,,5760003461,56,Left,5760003469,213,0.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820663033,117,61,1,10,44,evf5hhqgnjhwjsth1m6pawxdp,0,68.4,80.2,2025-06-01T12:11:13.338Z,2025-06-01T12:11:13Z,d9ta7wtarys9urr5lzoxqv3d,T. Heintz,,5760003473,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820663103,91,1,1,10,46,ac8jow4mdkvnsv5s0och4qqm,1,32.2,5.5,2025-06-01T12:11:15.908Z,2025-06-01T12:11:21Z,aqjwz3wm0it916o2vb5tz9vxl,A. Timossi Andersson,,5760003821,1,,5760003819,213,2.34,5760003811,56,Back,5760003815,141,40.1,5760003817,212,32.9,5760003813,140,10.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820663073,118,83,1,10,47,evf5hhqgnjhwjsth1m6pawxdp,0,72.8,78.5,2025-06-01T12:11:16.684Z,2025-06-01T12:11:23Z,d9ta7wtarys9urr5lzoxqv3d,T. Heintz,,5760004001,399,8vl4hue7ixvxh4dtner52sfrp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820663119,92,1,1,10,51,ac8jow4mdkvnsv5s0och4qqm,1,8.0,39.2,2025-06-01T12:11:21.044Z,2025-06-01T12:11:22Z,8vl4hue7ixvxh4dtner52sfrp,D. Blažević,,5760003955,141,17.1,5760003957,212,28.6,5760003953,140,31.2,5760003959,213,5.73,5760003951,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820663123,93,1,1,10,53,ac8jow4mdkvnsv5s0och4qqm,1,33.7,16.7,2025-06-01T12:11:22.628Z,2025-06-01T12:11:24Z,c9qk8n9d4130okk9go1brzskq,K. Ackermann,,5760003971,141,7.0,5760003975,212,6.7,5760003979,213,4.87,5760003969,140,34.7,5760003967,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820663153,94,1,1,10,55,ac8jow4mdkvnsv5s0och4qqm,1,34.8,4.3,2025-06-01T12:11:24.372Z,2025-06-01T12:11:27Z,aqjwz3wm0it916o2vb5tz9vxl,A. Timossi Andersson,,5760004159,141,4.3,5760004161,212,8.9,5760004157,140,43.3,5760004155,56,Back,5760004163,213,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820663155,95,3,1,10,57,ac8jow4mdkvnsv5s0och4qqm,0,42.0,4.8,2025-06-01T12:11:26.916Z,2025-06-01T14:18:30Z,c9qk8n9d4130okk9go1brzskq,K. Ackermann,,5760004169,286,,5760004167,56,Back,5760004307,233,119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820663171,119,7,1,10,57,evf5hhqgnjhwjsth1m6pawxdp,1,58.0,95.2,2025-06-01T12:11:26.917Z,2025-06-01T14:18:29Z,8s2p8s6huogpkao0lce8m5n8,N. Tolf,,5760004239,285,,5760004237,56,Left,5760004299,233,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820663163,96,3,1,11,0,ac8jow4mdkvnsv5s0och4qqm,0,40.6,3.4,2025-06-01T12:11:29.171Z,2025-06-01T12:11:36Z,c9qk8n9d4130okk9go1brzskq,K. Ackermann,,5760004199,56,Back,5760004201,286,,5760004475,233,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820663207,120,7,1,11,0,evf5hhqgnjhwjsth1m6pawxdp,1,59.4,96.6,2025-06-01T12:11:29.172Z,2025-06-01T12:11:37Z,8s2p8s6huogpkao0lce8m5n8,N. Tolf,,5760004423,167,,5760004425,56,Left,5760004427,285,,5760004445,233,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820663189,97,5,1,11,3,ac8jow4mdkvnsv5s0och4qqm,1,40.0,-2.0,2025-06-01T12:11:32.261Z,2025-06-01T14:19:05Z,c9qk8n9d4130okk9go1brzskq,K. Ackermann,,5760004339,347,,5760004337,56,Back,5760004517,233,121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820663223,121,5,1,11,3,evf5hhqgnjhwjsth1m6pawxdp,0,60.0,102.0,2025-06-01T12:11:32.261Z,2025-06-01T14:19:05Z,8s2p8s6huogpkao0lce8m5n8,N. Tolf,,5760004513,56,Left,5760004515,347,,5760004537,233,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820663247,98,1,1,11,10,ac8jow4mdkvnsv5s0och4qqm,1,42.8,0.0,2025-06-01T12:11:39.651Z,2025-06-01T12:35:33Z,aqjwz3wm0it916o2vb5tz9vxl,A. Timossi Andersson,,5760004651,1,,5760004645,141,32.7,5760004647,212,30.0,5760004643,140,25.2,5760004639,107,,5760004649,213,2.24,5760004641,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820671053,284,61,1,11,13,ac8jow4mdkvnsv5s0och4qqm,1,45.9,33.1,2025-06-01T12:11:42.276Z,2025-06-01T12:35:31Z,17zz0x6tm20e9yfh4q5ehaf9x,S. Martinsson Ngouali,,5760049901,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820663301,99,1,1,11,18,ac8jow4mdkvnsv5s0och4qqm,0,36.4,51.2,2025-06-01T12:11:47.237Z,2025-06-01T12:11:49Z,8unnvgvft6knxupbp9oxh621h,E. Hovland,,5760004907,56,Left,5760004909,140,69.2,5760004911,141,83.0,5760004913,212,40.7,5760004917,1,,5760004915,213,0.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820663389,123,1,1,11,26,evf5hhqgnjhwjsth1m6pawxdp,1,36.1,7.6,2025-06-01T12:11:55.802Z,2025-06-01T12:12:03Z,1vla5l510mtb859zevvplneju,F. Eriksson,,5760005415,56,Back,5760005423,213,2.19,5760005419,141,29.2,5760005421,212,18.0,5760005417,140,26.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820663399,124,1,1,11,34,evf5hhqgnjhwjsth1m6pawxdp,1,36.7,27.4,2025-06-01T12:12:03.241Z,2025-06-01T12:12:07Z,2erjnb3l5mngpxyicnzhk7phx,G. Svensson,,5760005471,140,33.9,5760005469,56,Back,5760005473,141,44.0,5760005477,213,1.83,5760005475,212,11.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820663413,125,1,1,11,38,evf5hhqgnjhwjsth1m6pawxdp,1,40.1,46.6,2025-06-01T12:12:07.434Z,2025-06-01T12:12:09Z,1dy0207jxgg8gvuygsd95wdn8,D. Kruse,,5760005551,56,Back,5760005559,213,0.67,5760005553,140,46.4,5760005557,212,8.4,5760005555,141,54.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820663437,126,1,1,11,40,evf5hhqgnjhwjsth1m6pawxdp,1,45.4,54.2,2025-06-01T12:12:09.626Z,2025-06-01T12:12:12Z,bm0bafkutd9qb9qee06cys9re,I. Jagne,,5760005703,56,Back,5760005705,140,38.7,5760005707,141,55.8,5760005711,213,2.99,5760005709,212,7.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820663457,127,1,1,11,43,evf5hhqgnjhwjsth1m6pawxdp,1,40.2,62.3,2025-06-01T12:12:12.554Z,2025-06-01T12:12:16Z,1dy0207jxgg8gvuygsd95wdn8,D. Kruse,,5760005815,212,20.6,5760005817,213,1.30,5760005813,141,91.4,5760005811,140,45.5,5760005809,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820663473,128,1,1,11,46,evf5hhqgnjhwjsth1m6pawxdp,1,45.5,91.4,2025-06-01T12:12:16.042Z,2025-06-01T12:36:21Z,7hi9yit8aifyojt7i0kg69as5,J. Bager,,5760005877,56,Back,5760005885,213,4.22,5760005879,140,40.2,5760005881,141,76.0,5760005883,212,11.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820663501,129,1,1,11,51,evf5hhqgnjhwjsth1m6pawxdp,1,39.7,69.4,2025-06-01T12:12:20.874Z,2025-06-01T12:12:24Z,1dy0207jxgg8gvuygsd95wdn8,D. Kruse,,5760006041,140,52.3,5760006039,56,Left,5760006043,141,96.2,5760006047,212,22.5,5760006051,213,0.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820663505,130,1,1,11,55,evf5hhqgnjhwjsth1m6pawxdp,0,57.6,94.1,2025-06-01T12:12:24.122Z,2025-06-01T12:12:25Z,7hi9yit8aifyojt7i0kg69as5,J. Bager,,5760006063,56,Left,5760006071,213,5.76,5760006065,140,61.0,5760006069,212,4.1,5760006067,141,91.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820663549,131,61,1,12,2,evf5hhqgnjhwjsth1m6pawxdp,1,57.7,98.7,2025-06-01T12:12:32.116Z,2025-06-01T12:37:21Z,8s2p8s6huogpkao0lce8m5n8,N. Tolf,,5760006307,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820663559,100,5,1,12,4,ac8jow4mdkvnsv5s0och4qqm,1,42.8,-2.0,2025-06-01T12:12:33.210Z,2025-06-01T14:19:06Z,8unnvgvft6knxupbp9oxh621h,E. Hovland,,5760006351,233,132,5760006345,347,,5760006343,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820663555,132,5,1,12,4,evf5hhqgnjhwjsth1m6pawxdp,0,57.2,102.0,2025-06-01T12:12:33.210Z,2025-06-01T12:12:36Z,7hi9yit8aifyojt7i0kg69as5,J. Bager,,5760006357,233,100,5760006335,56,Left,5760006337,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
