id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/8/value,qualifier/9/value,qualifier/11/value,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/14/value,qualifier/16/value,qualifier/15/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2792882115,217,1,1,15,28,9zqn9ugvg64it0lr5z8cq4g9v,1,46.6,7.0,2025-03-29T16:46:26.541Z,2025-03-29T16:46:30Z,17jltcnnaha4707duh52hirit,M. Lode,,,5606631279,141,10.7,5606631275,56,Right,5606631281,212,4.9,5606631277,140,50.6,5606631283,213,0.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792882191,218,1,1,15,32,9zqn9ugvg64it0lr5z8cq4g9v,1,52.1,15.2,2025-03-29T16:46:30.573Z,2025-03-29T16:46:33Z,8j55jduxd0jfxrxh88kdqgcq2,S. Andersen,,,5606631651,141,49.6,5606631649,140,51.3,5606631645,56,Center,5606631653,212,23.4,5606631655,213,1.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792882333,219,1,1,15,35,9zqn9ugvg64it0lr5z8cq4g9v,1,55.5,51.5,2025-03-29T16:46:33.469Z,2025-03-29T16:46:37Z,8h4jv2n2b8w3hmn4oec3tvevo,A. Faye,,,5606632359,213,0.71,5606632355,212,24.7,5606632353,141,75.1,5606632347,56,Center,5606632349,140,73.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792882341,99,45,1,15,39,ac8jow4mdkvnsv5s0och4qqm,0,27.9,14.6,2025-03-29T16:46:37.661Z,2025-03-29T17:03:26Z,aqjwz3wm0it916o2vb5tz9vxl,A. Timossi Andersson,,,5606632633,233,220,5606632397,285,,5606632395,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792882359,220,3,1,15,39,9zqn9ugvg64it0lr5z8cq4g9v,1,72.1,85.4,2025-03-29T16:46:37.661Z,2025-03-29T17:03:26Z,9l9q0mke2dk7pwbzlfqixmcmi,Z. Inoussa,,,5606632483,56,Left,5606632485,286,,5606632561,233,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792882417,221,1,1,15,40,9zqn9ugvg64it0lr5z8cq4g9v,1,81.2,71.4,2025-03-29T16:46:38.397Z,2025-03-29T16:46:40Z,9l9q0mke2dk7pwbzlfqixmcmi,Z. Inoussa,,,5606632803,213,0.49,5606632797,141,82.0,5606632801,212,15.4,5606632789,56,Left,5606632793,140,94.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792882471,222,1,1,15,42,9zqn9ugvg64it0lr5z8cq4g9v,1,95.0,81.5,2025-03-29T16:46:40.477Z,2025-03-29T16:46:43Z,3ks6pxe94hk9l4q46do2c628l,A. Lundkvist,,,5606633081,1,,5606633073,140,90.4,5606633067,2,,5606633071,56,Center,5606633077,212,35.3,5606633069,155,,5606633079,213,4.58,5606633075,141,30.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792882479,223,1,1,15,44,9zqn9ugvg64it0lr5z8cq4g9v,0,90.4,30.1,2025-03-29T16:46:43.053Z,2025-03-29T17:10:32Z,dmj5oe18blqnxozkfd8q5myfp,A. Layouni,,,5606633165,141,42.5,5606633169,213,1.65,5606633163,140,89.8,5606633167,212,8.5,5606633161,56,Center,5606633159,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792882773,100,12,1,15,46,ac8jow4mdkvnsv5s0och4qqm,1,12.2,45.8,2025-03-29T16:46:44.344Z,2025-03-29T16:46:55Z,17zz0x6tm20e9yfh4q5ehaf9x,S. Martinsson Ngouali,,,5606634961,141,54.6,5606634959,140,49.3,5606634963,212,39.4,5606634965,213,0.15,5606634957,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792882667,224,1,1,15,49,9zqn9ugvg64it0lr5z8cq4g9v,1,54.3,40.7,2025-03-29T16:46:47.853Z,2025-03-29T16:46:51Z,17jltcnnaha4707duh52hirit,M. Lode,,,5606634309,56,Back,5606634311,140,27.8,5606634321,213,2.92,5606634313,141,49.9,5606634315,212,28.5,5606634307,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792882747,225,1,1,15,53,9zqn9ugvg64it0lr5z8cq4g9v,0,27.8,49.9,2025-03-29T16:46:51.389Z,2025-03-29T16:46:54Z,xtbkmjbqwop0n2jvmnovidp1,A. Linde,,,5606634771,140,70.8,5606634767,56,Center,5606634783,213,0.31,5606634779,212,47.4,5606634775,141,71.1,5606634763,157,,5606634787,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792882785,101,1,1,15,57,ac8jow4mdkvnsv5s0och4qqm,0,27.8,17.4,2025-03-29T16:46:55.336Z,2025-03-29T16:46:56Z,aqjwz3wm0it916o2vb5tz9vxl,A. Timossi Andersson,,,5606635073,213,0.55,5606635075,1,,5606635069,141,50.7,5606635065,56,Center,5606635063,157,,5606635071,212,43.6,5606635067,140,63.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792882859,226,1,1,15,59,9zqn9ugvg64it0lr5z8cq4g9v,1,34.2,47.8,2025-03-29T16:46:57.485Z,2025-03-29T16:46:59Z,17jltcnnaha4707duh52hirit,M. Lode,,,5606635475,213,1.78,5606635473,212,11.8,5606635467,140,31.9,5606635459,56,Back,5606635471,141,64.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792882905,227,1,1,16,1,9zqn9ugvg64it0lr5z8cq4g9v,1,32.7,67.0,2025-03-29T16:46:59.661Z,2025-03-29T16:47:01Z,8h4jv2n2b8w3hmn4oec3tvevo,A. Faye,,,5606635717,212,32.3,5606635711,56,Center,5606635713,140,63.0,5606635715,141,75.0,5606635719,213,0.17,5606635721,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792882913,228,1,1,16,2,9zqn9ugvg64it0lr5z8cq4g9v,1,63.0,75.0,2025-03-29T16:47:00.941Z,2025-03-29T16:47:02Z,9l9q0mke2dk7pwbzlfqixmcmi,Z. Inoussa,,,5606635901,156,,5606635789,213,3.02,5606635785,141,77.9,5606635783,140,47.9,5606635787,212,16.0,5606635781,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792883061,229,1,1,16,5,9zqn9ugvg64it0lr5z8cq4g9v,1,48.8,77.9,2025-03-29T16:47:03.325Z,2025-03-29T16:47:06Z,3durmgxmp7tzxsr234mlhot1,S. Gustafson,,,5606636487,56,Left,5606636503,213,0.46,5606636497,212,23.2,5606636489,140,68.6,5606636493,141,93.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792883189,230,1,1,16,7,9zqn9ugvg64it0lr5z8cq4g9v,1,80.0,95.0,2025-03-29T16:47:05.900Z,2025-03-29T16:47:09Z,3ks6pxe94hk9l4q46do2c628l,A. Lundkvist,,,5606637095,56,Left,5606637099,141,79.6,5606637103,213,5.75,5606637097,140,96.9,5606637101,212,20.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792883219,231,1,1,16,10,9zqn9ugvg64it0lr5z8cq4g9v,0,97.3,79.6,2025-03-29T16:47:09.070Z,2025-03-29T16:47:10Z,9l9q0mke2dk7pwbzlfqixmcmi,Z. Inoussa,,,5606637211,56,Center,5606637217,212,12.6,5606637207,2,,5606637213,140,92.8,5606637209,155,,5606637219,213,4.33,5606637215,141,62.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792883343,102,12,1,16,15,ac8jow4mdkvnsv5s0och4qqm,1,6.1,43.7,2025-03-29T16:47:13.400Z,2025-03-29T17:10:50Z,8unnvgvft6knxupbp9oxh621h,E. Hovland,,,5606637975,56,Back,5606637979,141,25.3,5606637977,140,8.3,5606637983,213,4.89,5606638029,15,,5606637981,212,12.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792883429,103,1,1,16,18,ac8jow4mdkvnsv5s0och4qqm,0,3.4,3.7,2025-03-29T16:47:16.472Z,2025-03-29T17:11:01Z,c9qk8n9d4130okk9go1brzskq,K. Ackermann,,,5606638413,212,3.1,5606638407,56,Back,5606638411,141,1.9,5606638545,236,,5606638547,233,232,5606638415,213,5.88,5606638551,286,,5606638409,140,6.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792883443,232,74,1,16,18,9zqn9ugvg64it0lr5z8cq4g9v,1,97.8,85.1,2025-03-29T16:47:16.473Z,2025-03-29T17:31:06Z,3durmgxmp7tzxsr234mlhot1,S. Gustafson,,,5606638621,233,103,5606638479,285,,5606638477,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792883593,104,5,1,16,20,ac8jow4mdkvnsv5s0och4qqm,1,3.8,-1.8,2025-03-29T16:47:18.328Z,2025-03-29T17:17:29Z,c9qk8n9d4130okk9go1brzskq,K. Ackermann,,,5606639279,56,Back,5606639355,233,233,5606639281,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792883539,233,5,1,16,20,9zqn9ugvg64it0lr5z8cq4g9v,0,96.2,101.8,2025-03-29T16:47:18.328Z,2025-03-29T17:17:29Z,3durmgxmp7tzxsr234mlhot1,S. Gustafson,,,5606638963,56,Left,5606639417,233,104,5606638967,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792884071,107,1,1,16,35,ac8jow4mdkvnsv5s0och4qqm,1,3.2,0.0,2025-03-29T16:47:34.056Z,2025-03-29T16:47:35Z,aqjwz3wm0it916o2vb5tz9vxl,A. Timossi Andersson,,,5606641799,107,,5606641805,141,10.6,5606641809,213,1.27,5606641807,212,9.0,5606641801,56,Back,5606641803,140,5.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792884133,108,1,1,16,37,ac8jow4mdkvnsv5s0och4qqm,0,5.7,10.6,2025-03-29T16:47:35.352Z,2025-03-29T16:47:57Z,ci5y030e6r9umgyjbupwske7d,Daleho Irandust,,,5606642145,140,10.1,5606642149,212,40.9,5606642141,56,Back,5606642147,141,70.3,5606645737,155,,5606642153,1,,5606642151,213,1.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792884275,109,1,1,16,42,ac8jow4mdkvnsv5s0och4qqm,0,8.8,89.1,2025-03-29T16:47:40.953Z,2025-03-29T16:47:41Z,2lyhi7j3id7emsh54ehdva3ca,O. Zandén,,,5606642939,1,,5606642935,212,52.4,5606642929,56,Left,5606642927,157,,5606642933,141,83.5,5606642931,140,58.6,5606642937,213,6.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792884483,235,1,1,16,45,9zqn9ugvg64it0lr5z8cq4g9v,1,47.1,22.2,2025-03-29T16:47:43.438Z,2025-03-29T16:47:47Z,17jltcnnaha4707duh52hirit,M. Lode,,,5606644013,140,46.3,5606644015,141,57.3,5606644019,213,1.61,5606644017,212,23.9,5606644011,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792884551,236,1,1,16,48,9zqn9ugvg64it0lr5z8cq4g9v,1,46.8,56.7,2025-03-29T16:47:47.183Z,2025-03-29T16:47:49Z,8h4jv2n2b8w3hmn4oec3tvevo,A. Faye,,,5606644351,213,1.08,5606644345,140,54.1,5606644349,212,16.1,5606644343,56,Center,5606644347,141,77.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792884659,237,1,1,16,50,9zqn9ugvg64it0lr5z8cq4g9v,1,54.4,77.3,2025-03-29T16:47:49.150Z,2025-03-29T16:47:52Z,3ks6pxe94hk9l4q46do2c628l,A. Lundkvist,,,5606644947,141,57.3,5606644951,213,4.84,5606644945,140,56.1,5606644949,212,13.7,5606644943,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792884703,238,1,1,16,53,9zqn9ugvg64it0lr5z8cq4g9v,1,56.1,57.3,2025-03-29T16:47:52.141Z,2025-03-29T16:47:53Z,8j55jduxd0jfxrxh88kdqgcq2,S. Andersen,,,5606645203,141,56.6,5606645211,213,3.16,5606645207,212,29.7,5606645199,140,27.8,5606645195,56,Back,5606645269,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792884815,239,1,1,16,56,9zqn9ugvg64it0lr5z8cq4g9v,1,27.8,56.6,2025-03-29T16:47:55.038Z,2025-03-29T16:47:57Z,xtbkmjbqwop0n2jvmnovidp1,A. Linde,,,5606645853,213,5.28,5606645847,140,38.1,5606645851,212,20.0,5606645845,56,Back,5606645849,141,31.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792884929,240,1,1,16,58,9zqn9ugvg64it0lr5z8cq4g9v,1,37.4,32.7,2025-03-29T16:47:56.830Z,2025-03-29T16:47:59Z,17jltcnnaha4707duh52hirit,M. Lode,,,5606646463,212,10.5,5606646457,56,Back,5606646461,141,23.9,5606646467,213,5.68,5606646459,140,45.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792885039,241,1,1,17,1,9zqn9ugvg64it0lr5z8cq4g9v,1,45.1,25.3,2025-03-29T16:47:59.806Z,2025-03-29T16:48:03Z,780mdhlnrheqczv6o7p5l8hzo,P. Dahbo,,,5606647115,213,2.00,5606647109,141,61.4,5606647105,56,Back,5606647107,140,34.5,5606647111,212,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792885147,242,1,1,17,5,9zqn9ugvg64it0lr5z8cq4g9v,1,36.4,59.6,2025-03-29T16:48:03.262Z,2025-03-29T16:48:07Z,8h4jv2n2b8w3hmn4oec3tvevo,A. Faye,,,5606647741,213,4.81,5606647737,141,26.8,5606647733,56,Back,5606647739,212,22.4,5606647735,140,38.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792885181,243,1,1,17,9,9zqn9ugvg64it0lr5z8cq4g9v,1,47.8,27.0,2025-03-29T16:48:07.582Z,2025-03-29T16:48:09Z,17jltcnnaha4707duh52hirit,M. Lode,,,5606647917,56,Back,5606647919,140,49.4,5606647927,213,1.41,5606647921,141,42.4,5606647923,212,10.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792885255,244,1,1,17,10,9zqn9ugvg64it0lr5z8cq4g9v,1,53.0,39.8,2025-03-29T16:48:08.942Z,2025-03-29T16:48:11Z,8j55jduxd0jfxrxh88kdqgcq2,S. Andersen,,,5606648321,212,15.2,5606648319,141,46.4,5606648315,56,Center,5606648323,213,0.30,5606648317,140,66.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792885375,245,1,1,17,12,9zqn9ugvg64it0lr5z8cq4g9v,1,66.8,46.4,2025-03-29T16:48:11.151Z,2025-03-29T16:48:13Z,9l9q0mke2dk7pwbzlfqixmcmi,Z. Inoussa,,,5606648821,56,Center,5606648827,212,15.0,5606648823,140,54.0,5606648829,213,2.68,5606648825,141,56.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792885493,246,1,1,17,15,9zqn9ugvg64it0lr5z8cq4g9v,1,61.0,58.4,2025-03-29T16:48:13.534Z,2025-03-29T16:48:17Z,780mdhlnrheqczv6o7p5l8hzo,P. Dahbo,,,5606649553,213,0.72,5606649541,56,Left,5606649543,140,77.4,5606649545,141,80.6,5606649549,212,22.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792885543,247,1,1,17,18,9zqn9ugvg64it0lr5z8cq4g9v,1,75.5,80.8,2025-03-29T16:48:16.702Z,2025-03-29T16:48:17Z,3ks6pxe94hk9l4q46do2c628l,A. Lundkvist,,,5606649809,56,Center,5606649815,212,14.4,5606649811,140,70.4,5606649817,213,4.33,5606649813,141,61.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792885639,248,1,1,17,19,9zqn9ugvg64it0lr5z8cq4g9v,1,70.7,64.2,2025-03-29T16:48:17.678Z,2025-03-29T16:48:19Z,9l9q0mke2dk7pwbzlfqixmcmi,Z. Inoussa,,,5606650331,140,64.4,5606650337,213,2.06,5606650333,141,82.3,5606650329,56,Left,5606650335,212,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792885783,249,1,1,17,21,9zqn9ugvg64it0lr5z8cq4g9v,1,65.7,80.8,2025-03-29T16:48:19.726Z,2025-03-29T16:48:23Z,8h4jv2n2b8w3hmn4oec3tvevo,A. Faye,,,5606651105,212,15.8,5606651103,141,61.5,5606651101,140,74.0,5606651107,213,5.30,5606651097,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792885809,250,1,1,17,25,9zqn9ugvg64it0lr5z8cq4g9v,1,74.0,61.5,2025-03-29T16:48:23.423Z,2025-03-29T16:48:24Z,780mdhlnrheqczv6o7p5l8hzo,P. Dahbo,,,5606651205,56,Left,5606651209,141,80.0,5606651213,213,2.22,5606651207,140,65.0,5606651211,212,15.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792885939,251,1,1,17,26,9zqn9ugvg64it0lr5z8cq4g9v,0,65.0,80.0,2025-03-29T16:48:24.446Z,2025-03-29T17:11:39Z,8h4jv2n2b8w3hmn4oec3tvevo,A. Faye,,,5606651873,140,75.2,5606651875,141,66.3,5606651879,213,5.57,5606651877,212,14.2,5606651871,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792885961,111,8,1,17,27,ac8jow4mdkvnsv5s0och4qqm,1,36.5,27.0,2025-03-29T16:48:25.520Z,2025-03-29T17:11:41Z,7qgiqoaaarr6c2bs4yffqwju2,V. Lind,,,5606651993,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792885977,252,43,1,17,29,9zqn9ugvg64it0lr5z8cq4g9v,1,0.0,0.0,2025-03-29T16:48:27.262Z,2025-03-29T17:11:58Z,780mdhlnrheqczv6o7p5l8hzo,P. Dahbo,,,5606652041,56,Center,5606652053,212,13.1,5606652059,213,5.14,5606787577,144,1,5606652045,140,70.3,5606652049,141,60.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792886015,113,1,1,17,31,ac8jow4mdkvnsv5s0och4qqm,0,31.0,17.7,2025-03-29T16:48:29.480Z,2025-03-29T16:48:32Z,c9qk8n9d4130okk9go1brzskq,K. Ackermann,,,5606652807,233,253,5606652203,141,12.3,5606652201,140,37.1,5606652811,286,,5606652207,213,5.76,5606652205,212,7.4,5606652805,236,,5606652199,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792886091,253,74,1,17,31,9zqn9ugvg64it0lr5z8cq4g9v,1,70.9,95.1,2025-03-29T16:48:29.481Z,2025-03-29T17:31:07Z,8h4jv2n2b8w3hmn4oec3tvevo,A. Faye,,,5606652703,285,,5606652829,233,113,5606652701,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792886283,114,5,1,17,34,ac8jow4mdkvnsv5s0och4qqm,1,26.6,-1.8,2025-03-29T16:48:32.361Z,2025-03-29T17:17:30Z,c9qk8n9d4130okk9go1brzskq,K. Ackermann,,,5606653795,347,,5606653977,233,254,5606653791,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792886125,254,5,1,17,34,9zqn9ugvg64it0lr5z8cq4g9v,0,73.4,101.8,2025-03-29T16:48:32.361Z,2025-03-29T17:17:30Z,8h4jv2n2b8w3hmn4oec3tvevo,A. Faye,,,5606653995,233,114,5606652845,347,,5606652843,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792886491,115,1,1,17,46,ac8jow4mdkvnsv5s0och4qqm,0,35.4,0.0,2025-03-29T16:48:45.112Z,2025-03-29T16:48:46Z,aqjwz3wm0it916o2vb5tz9vxl,A. Timossi Andersson,,,5606654915,107,,5606654927,212,22.4,5606654937,1,,5606654931,213,0.28,5606654923,140,55.9,5606654917,56,Right,5606654925,141,7.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792886551,255,1,1,17,49,9zqn9ugvg64it0lr5z8cq4g9v,0,50.1,89.0,2025-03-29T16:48:47.262Z,2025-03-29T17:13:36Z,3ks6pxe94hk9l4q46do2c628l,A. Lundkvist,,,5606655323,140,60.6,5606655331,212,11.8,5606655327,141,82.9,5606789565,3,,5606655333,213,5.92,5606655317,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792886613,116,61,1,17,50,ac8jow4mdkvnsv5s0och4qqm,0,44.9,6.8,2025-03-29T16:48:49.144Z,2025-03-29T16:48:49Z,ci5y030e6r9umgyjbupwske7d,Daleho Irandust,,,5606655643,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792886657,256,61,1,17,52,9zqn9ugvg64it0lr5z8cq4g9v,0,61.5,75.1,2025-03-29T16:48:50.574Z,2025-03-29T16:48:50Z,8j55jduxd0jfxrxh88kdqgcq2,S. Andersen,,,5606655909,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792886727,117,1,1,17,53,ac8jow4mdkvnsv5s0och4qqm,1,41.0,11.3,2025-03-29T16:48:51.384Z,2025-03-29T16:48:52Z,c9qk8n9d4130okk9go1brzskq,K. Ackermann,,,5606656271,212,8.6,5606656259,140,32.9,5606656255,56,Back,5606656267,141,9.1,5606656273,213,3.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792886687,257,43,1,17,53,9zqn9ugvg64it0lr5z8cq4g9v,1,0.0,0.0,2025-03-29T16:48:51.694Z,2025-03-29T17:12:40Z,8j55jduxd0jfxrxh88kdqgcq2,S. Andersen,,,5606656359,399,aqjwz3wm0it916o2vb5tz9vxl,5606791021,144,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792886735,118,1,1,17,54,ac8jow4mdkvnsv5s0och4qqm,0,33.2,9.7,2025-03-29T16:48:52.712Z,2025-03-29T16:48:56Z,aqjwz3wm0it916o2vb5tz9vxl,A. Timossi Andersson,,,5606656701,286,,5606656317,141,9.4,5606656311,56,Back,5606656695,236,,5606656319,212,3.6,5606656315,140,29.8,5606656697,233,258,5606656321,213,3.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792886801,258,74,1,17,54,9zqn9ugvg64it0lr5z8cq4g9v,1,74.5,74.2,2025-03-29T16:48:52.713Z,2025-03-29T17:31:07Z,epnkff9nsysx1eyh90muhmvl6,S. Hrstić,,,5606656769,233,118,5606656653,285,,5606656651,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792886803,119,5,1,17,56,ac8jow4mdkvnsv5s0och4qqm,1,27.9,-2.0,2025-03-29T16:48:55.194Z,2025-03-29T16:48:58Z,aqjwz3wm0it916o2vb5tz9vxl,A. Timossi Andersson,,,5606656655,56,Back,5606656909,233,259,5606656657,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792886843,259,5,1,17,56,9zqn9ugvg64it0lr5z8cq4g9v,0,72.1,102.0,2025-03-29T16:48:55.194Z,2025-03-29T17:17:30Z,epnkff9nsysx1eyh90muhmvl6,S. Hrstić,,,5606657021,233,119,5606656887,347,,5606656885,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792887089,120,1,1,18,0,ac8jow4mdkvnsv5s0och4qqm,1,33.7,0.0,2025-03-29T16:48:59Z,2025-03-29T17:13:05Z,aqjwz3wm0it916o2vb5tz9vxl,A. Timossi Andersson,,,5606658237,140,27.2,5606658231,107,,5606658241,212,10.0,5606658239,141,8.8,5606658235,56,Back,5606658243,213,2.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792891505,140,1,1,18,4,ac8jow4mdkvnsv5s0och4qqm,0,42.3,14.3,2025-03-29T16:49:02.880Z,2025-03-29T17:13:33Z,c9qk8n9d4130okk9go1brzskq,K. Ackermann,,,5606681353,140,29.6,5606681355,141,0.0,5606681359,213,3.83,5606681357,212,17.3,5606681351,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792887113,121,5,1,18,5,ac8jow4mdkvnsv5s0och4qqm,0,23.1,-1.8,2025-03-29T16:49:03.831Z,2025-03-29T17:17:31Z,aqjwz3wm0it916o2vb5tz9vxl,A. Timossi Andersson,,,5606658547,233,260,5606658391,56,Back,5606658393,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792887057,260,5,1,18,5,9zqn9ugvg64it0lr5z8cq4g9v,1,76.9,101.8,2025-03-29T16:49:03.831Z,2025-03-29T17:13:26Z,9l9q0mke2dk7pwbzlfqixmcmi,Z. Inoussa,,,5606658057,56,Left,5606658447,233,121,5606658061,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792887201,261,1,1,18,7,9zqn9ugvg64it0lr5z8cq4g9v,1,77.7,100.0,2025-03-29T16:49:05.759Z,2025-03-29T17:13:23Z,9l9q0mke2dk7pwbzlfqixmcmi,Z. Inoussa,,,5606658873,212,11.1,5606658875,213,4.56,5606658865,107,,5606658869,140,76.1,5606658871,141,85.9,5606658867,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792887227,262,1,1,18,8,9zqn9ugvg64it0lr5z8cq4g9v,1,81.5,88.9,2025-03-29T16:49:07.039Z,2025-03-29T16:49:07Z,8j55jduxd0jfxrxh88kdqgcq2,S. Andersen,,,5606658999,141,95.3,5606659003,213,1.52,5606658995,56,Left,5606658997,140,81.7,5606659001,212,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
