id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/8/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/10/value,qualifier/11/value,qualifier/12/value,qualifier/13/value,qualifier/14/value
2820663159,104,1,1,7,13,93ohqui2qgqm8408viwmm1ken,0,88.0,30.3,2025-06-01T12:11:28.137Z,2025-06-01T12:11:28Z,dvi2tleym136aqpvwfi4lustm,T. Ali,,5760004185,213,0.54,5760004179,140,97.6,5760004183,212,11.8,5760004175,155,,5760004181,141,39.2,5760004177,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820663181,65,12,1,7,15,9zqn9ugvg64it0lr5z8cq4g9v,1,1.2,65.7,2025-06-01T12:11:30.761Z,2025-06-01T12:11:32Z,8j55jduxd0jfxrxh88kdqgcq2,S. Andersen,,5760004293,141,69.9,5760004297,213,2.33,5760004295,212,4.0,5760004289,56,Back,5760004291,140,0.0,5760004319,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820663183,66,6,1,7,17,9zqn9ugvg64it0lr5z8cq4g9v,0,0.0,66.6,2025-06-01T12:11:32.066Z,2025-06-01T12:11:36Z,8j55jduxd0jfxrxh88kdqgcq2,S. Andersen,,5760004341,56,Back,5760004421,233,105,5760004343,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820663191,105,6,1,7,17,93ohqui2qgqm8408viwmm1ken,1,100.0,33.4,2025-06-01T12:11:32.066Z,2025-06-01T12:16:59Z,dvi2tleym136aqpvwfi4lustm,T. Ali,,5760004403,233,66,5760004401,75,,5760004399,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820663361,106,1,1,7,40,93ohqui2qgqm8408viwmm1ken,1,99.5,0.5,2025-06-01T12:11:55.306Z,2025-06-01T12:32:37Z,d58ji96mcnebbci6skc46x9uc,O. Rosengren,,5760005231,212,33.8,5760005219,6,,5760005225,56,Center,5760005217,2,,5760005233,213,1.83,5760005235,1,,5760005221,155,,5760005223,224,,5760005229,141,5760005227,140,91.3,,,48.5,,,,,,,,,,,,,,,,,,,,,,
2820663367,107,44,1,7,42,93ohqui2qgqm8408viwmm1ken,1,93.0,48.6,2025-06-01T12:11:57.119Z,2025-06-01T13:06:34Z,4yg4i2wvdz87rrxpn0rqn2xg5,J. Stryger Larsen,,5760005379,233,67,5760005259,286,,5760005257,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820663357,67,44,1,7,42,9zqn9ugvg64it0lr5z8cq4g9v,0,7.0,51.4,2025-06-01T12:11:57.120Z,2025-06-01T12:32:36Z,7sez5w47trh4xnngir0epzl04,S. Jansson,,5760005207,56,Back,5760005347,233,107,5760005209,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820670201,300,61,1,7,42,93ohqui2qgqm8408viwmm1ken,1,89.2,43.2,2025-06-01T12:11:57.584Z,2025-06-01T12:33:20Z,4yg4i2wvdz87rrxpn0rqn2xg5,J. Stryger Larsen,1.0,5760045063,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820663373,68,43,1,7,43,9zqn9ugvg64it0lr5z8cq4g9v,1,0.0,0.0,2025-06-01T12:11:58.328Z,2025-06-01T12:32:27Z,7sez5w47trh4xnngir0epzl04,S. Jansson,,5760005275,56,Back,5760043977,144,12,5760005305,15,0,5760005281,212,17.9,5760005283,213,5.42,5760005279,141,31.2,5760005277,140,15.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820663381,108,15,1,7,43,93ohqui2qgqm8408viwmm1ken,1,79.7,65.2,2025-06-01T12:11:58.993Z,2025-06-01T12:33:33Z,7hugqbtot3c8fmxtfqld9l15g,H. Bolin,,5760005363,56,Center,5760006421,147,54.2,5760045825,29,,5760006423,230,99.1,5760006415,328,,5760006309,20,,5760005361,18,,5760006313,82,,5760006407,25,5760045821,120,,5760006425,231,,5760006413,103,5760006419,146,5760045827,55,5760006411,102,5760006437,233,69,5760045823,80,,,,,51.4,5.6,93.2,300,47.6
2820663383,69,10,1,7,44,9zqn9ugvg64it0lr5z8cq4g9v,1,7.9,44.4,2025-06-01T12:11:59.093Z,2025-06-01T12:32:36Z,8j55jduxd0jfxrxh88kdqgcq2,S. Andersen,,5760006451,233,108,5760005383,94,,5760005385,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820663395,109,1,1,7,49,93ohqui2qgqm8408viwmm1ken,1,75.3,75.7,2025-06-01T12:12:04.873Z,2025-06-01T12:12:07Z,carpl05zgalgbsd6gnk3akc89,Gabriel Busanello,,5760005461,213,0.80,5760005455,140,83.4,5760005457,141,88.6,5760005459,212,12.2,5760005453,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820663449,110,1,1,7,51,93ohqui2qgqm8408viwmm1ken,1,87.1,86.5,2025-06-01T12:12:06.857Z,2025-06-01T12:12:14Z,7hugqbtot3c8fmxtfqld9l15g,H. Bolin,,5760005759,212,5.0,5760005753,56,Left,5760005757,141,79.1,5760005755,140,86.7,5760005761,213,4.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820663409,70,83,1,7,53,9zqn9ugvg64it0lr5z8cq4g9v,0,13.6,21.6,2025-06-01T12:12:08.776Z,2025-06-01T12:33:59Z,3durmgxmp7tzxsr234mlhot1,S. Gustafson,,5760005785,399,dvi2tleym136aqpvwfi4lustm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820663451,111,1,1,7,59,93ohqui2qgqm8408viwmm1ken,1,94.5,87.8,2025-06-01T12:12:14.377Z,2025-06-01T12:12:18Z,dvi2tleym136aqpvwfi4lustm,T. Ali,,5760005775,140,88.8,5760005781,213,4.01,5760005779,212,9.3,5760005773,56,Center,5760005777,141,77.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820663465,71,43,1,8,3,9zqn9ugvg64it0lr5z8cq4g9v,1,0.0,0.0,2025-06-01T12:12:18.025Z,2025-06-01T12:12:21Z,,,,5760005997,144,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820663471,72,43,1,8,3,9zqn9ugvg64it0lr5z8cq4g9v,1,0.0,0.0,2025-06-01T12:12:18.249Z,2025-06-01T12:12:20Z,,,,5760005959,144,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820663475,112,1,1,8,3,93ohqui2qgqm8408viwmm1ken,0,98.0,70.2,2025-06-01T12:12:18.409Z,2025-06-01T12:12:22Z,27w9691m35wlxy4ujti7sppn8,K. Busuladžić,,5760005891,56,Center,5760006015,233,73,5760005895,141,64.2,5760006013,236,,5760005897,212,4.5,5760006019,286,,5760005893,140,96.3,5760005899,213,4.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820663495,73,74,1,8,3,9zqn9ugvg64it0lr5z8cq4g9v,1,5.7,28.8,2025-06-01T12:12:18.410Z,2025-06-01T12:17:16Z,7sez5w47trh4xnngir0epzl04,S. Jansson,,5760006007,285,,5760006025,233,112,5760006005,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820663509,74,12,1,8,5,9zqn9ugvg64it0lr5z8cq4g9v,1,4.4,29.5,2025-06-01T12:12:20.585Z,2025-06-01T12:12:35Z,e8s9kg55x4npvg6tkuwe5wj6c,J. Dembe,,5760006091,212,6.6,5760006087,140,0.0,5760006109,167,,5760006089,141,25.2,5760006085,56,Back,5760006093,213,3.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820663513,75,6,1,8,6,9zqn9ugvg64it0lr5z8cq4g9v,0,0.0,28.2,2025-06-01T12:12:21.674Z,2025-06-01T12:17:00Z,e8s9kg55x4npvg6tkuwe5wj6c,J. Dembe,,5760006137,233,113,5760006113,73,,5760006111,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820663493,113,6,1,8,6,93ohqui2qgqm8408viwmm1ken,1,100.0,71.8,2025-06-01T12:12:21.674Z,2025-06-01T12:16:59Z,27w9691m35wlxy4ujti7sppn8,K. Busuladžić,,5760006003,73,,5760006115,233,75,5760006001,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820663661,114,1,1,8,36,93ohqui2qgqm8408viwmm1ken,0,99.5,99.5,2025-06-01T12:12:51.481Z,2025-06-01T12:13:52Z,d58ji96mcnebbci6skc46x9uc,O. Rosengren,,5760007027,6,,5760007033,56,Center,5760007041,213,4.45,5760007039,212,34.2,5760007029,155,,5760007037,141,51.0,5760007035,140,90.9,5760007025,2,,5760007043,1,5760007031,223,,,,,,,,,,,,,,,,,,,,,,,,,,
2820663663,115,43,1,8,37,93ohqui2qgqm8408viwmm1ken,1,0.0,0.0,2025-06-01T12:12:52.760Z,2025-06-01T12:13:51Z,as6coaak724tr7igyz1wwlfc9,C. Rösler,,5760007309,154,0,5760007155,25,0,5760007161,328,0,5760007307,29,0,5760007167,82,0,5760007319,146,94.0,5760007325,231,49.6,5760009119,144,15,5760007317,103,5760007311,55,114,5760007321,147,19,5760007315,102,5760007323,230,5760007327,233,5760007053,56,5760007305,78,0,5760007157,15,0,5760007051,17,0,49.6,51.0,98.8,76,Center
2820663981,77,61,1,8,37,9zqn9ugvg64it0lr5z8cq4g9v,1,12.6,42.5,2025-06-01T12:12:52.761Z,2025-06-01T12:15:58Z,eq9x5pboy1dehdauroonsw3c9,S. Leach Holm,,5760008885,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820663655,76,43,1,8,37,9zqn9ugvg64it0lr5z8cq4g9v,1,0.0,0.0,2025-06-01T12:12:52.860Z,2025-06-01T12:14:35Z,8j55jduxd0jfxrxh88kdqgcq2,S. Andersen,,5760006997,94,0,5760010603,144,10,5760006999,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820663983,78,61,1,8,38,9zqn9ugvg64it0lr5z8cq4g9v,1,12.6,42.5,2025-06-01T12:12:53.321Z,2025-06-01T12:16:00Z,8j55jduxd0jfxrxh88kdqgcq2,S. Andersen,,5760008893,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820663843,116,16,1,8,40,93ohqui2qgqm8408viwmm1ken,1,93.1,52.6,2025-06-01T12:12:55.889Z,2025-06-01T13:16:25Z,lh30ckelpek3u7jbzotxuvze,J. Karlsson,,5760009061,230,98.8,5760009055,103,3.8,5760008285,374,2025-06-01 13:12:55.442,5760009063,231,50.5,5760013645,281,d58ji96mcnebbci6skc46x9uc,5760008277,25,,5760008057,56,Center,5760008279,20,,5760008055,17,5760013641,78,,5760013647,282,,5760013643,280,5760013649,472,5760009057,328,5760009059,458,5760008289,375,08:40.428,5760009053,102,51.6,,,,93ohqui2qgqm8408viwmm1ken,PASS_LOST,114,,
2820664135,79,1,1,9,59,9zqn9ugvg64it0lr5z8cq4g9v,1,49.6,49.9,2025-06-01T12:14:14.057Z,2025-06-01T12:14:15Z,e8s9kg55x4npvg6tkuwe5wj6c,J. Dembe,,5760009729,140,36.5,5760009737,279,G,5760009731,141,57.0,5760009733,212,14.6,5760009727,56,Back,5760009735,213,2.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820664137,80,1,1,10,0,9zqn9ugvg64it0lr5z8cq4g9v,1,36.5,57.0,2025-06-01T12:14:15.529Z,2025-06-01T12:34:44Z,3durmgxmp7tzxsr234mlhot1,S. Gustafson,,5760009759,140,53.1,5760009763,212,24.9,5760009765,213,0.80,5760009757,56,Left,5760009761,141,83.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820664147,81,1,1,10,1,9zqn9ugvg64it0lr5z8cq4g9v,1,53.1,83.2,2025-06-01T12:14:16.985Z,2025-06-01T12:34:51Z,3ks6pxe94hk9l4q46do2c628l,A. Lundkvist,,5760009835,141,75.7,5760009831,56,Back,5760009833,140,38.1,5760009839,213,3.45,5760009837,212,16.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820664187,82,1,1,10,5,9zqn9ugvg64it0lr5z8cq4g9v,1,37.5,75.7,2025-06-01T12:14:20.441Z,2025-06-01T12:14:24Z,17jltcnnaha4707duh52hirit,M. Lode,,5760010045,140,55.1,5760010053,213,0.56,5760010047,141,92.9,5760010043,56,Left,5760010049,212,21.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820671027,277,50,1,10,8,9zqn9ugvg64it0lr5z8cq4g9v,1,56.6,89.3,2025-06-01T12:14:23.321Z,2025-06-01T13:45:02Z,3ks6pxe94hk9l4q46do2c628l,A. Lundkvist,,5760050067,286,,5760050159,233,117,5760050065,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820664173,117,7,1,10,8,93ohqui2qgqm8408viwmm1ken,0,43.4,10.7,2025-06-01T12:14:23.322Z,2025-06-01T13:45:02Z,27w9691m35wlxy4ujti7sppn8,K. Busuladžić,,5760050155,233,277,5760050141,285,,5760050139,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820664197,83,1,1,10,9,9zqn9ugvg64it0lr5z8cq4g9v,0,66.3,92.4,2025-06-01T12:14:24.393Z,2025-06-01T12:14:25Z,3ks6pxe94hk9l4q46do2c628l,A. Lundkvist,,5760010105,212,4.2,5760010101,140,69.4,5760010139,286,,5760010133,236,,5760010103,141,88.4,5760010135,233,118,5760010107,213,5.59,5760010099,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820664199,118,74,1,10,9,93ohqui2qgqm8408viwmm1ken,1,45.9,7.3,2025-06-01T12:14:24.394Z,2025-06-01T12:17:17Z,lh30ckelpek3u7jbzotxuvze,J. Karlsson,,5760010109,56,Back,5760010153,233,83,5760010111,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820664211,84,83,1,10,11,9zqn9ugvg64it0lr5z8cq4g9v,0,67.4,89.7,2025-06-01T12:14:26.473Z,2025-06-01T12:14:29Z,eq9x5pboy1dehdauroonsw3c9,S. Leach Holm,,5760010313,399,8ydeghsg8bdyovqjnr56hz8x5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820664237,85,83,1,10,14,9zqn9ugvg64it0lr5z8cq4g9v,0,63.7,93.3,2025-06-01T12:14:29.337Z,2025-06-01T12:36:20Z,8k4fw4zak03as07nwf1kiktuc,S. Nioule,,5760010423,399,8ydeghsg8bdyovqjnr56hz8x5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820664243,120,1,1,10,14,93ohqui2qgqm8408viwmm1ken,0,41.7,6.7,2025-06-01T12:14:29.770Z,2025-06-01T12:14:30Z,8ydeghsg8bdyovqjnr56hz8x5,S. Hakšabanović,,5760010343,213,6.15,5760010337,140,44.2,5760010341,212,2.6,5760010335,56,Back,5760010339,141,6.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820664269,86,61,1,10,17,9zqn9ugvg64it0lr5z8cq4g9v,1,62.6,93.5,2025-06-01T12:14:32.810Z,2025-06-01T12:36:27Z,3ks6pxe94hk9l4q46do2c628l,A. Lundkvist,,5760010485,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820664277,87,5,1,10,18,9zqn9ugvg64it0lr5z8cq4g9v,0,51.2,101.0,2025-06-01T12:14:33.241Z,2025-06-01T12:15:27Z,3ks6pxe94hk9l4q46do2c628l,A. Lundkvist,,5760010519,347,,5760010517,56,Left,5760010573,233,121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820664281,121,5,1,10,18,93ohqui2qgqm8408viwmm1ken,1,48.8,-1.0,2025-06-01T12:14:33.241Z,2025-06-01T12:15:27Z,8ydeghsg8bdyovqjnr56hz8x5,S. Hakšabanović,,5760010563,233,87,5760010541,347,,5760010539,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820664305,122,1,1,10,19,93ohqui2qgqm8408viwmm1ken,1,57.1,0.0,2025-06-01T12:14:34.313Z,2025-06-01T12:14:39Z,lh30ckelpek3u7jbzotxuvze,J. Karlsson,,5760010699,56,Back,5760010701,140,33.6,5760010697,107,,5760010705,212,25.7,5760010707,213,2.86,5760010703,141,8.6,5760010709,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820664335,123,1,1,10,24,93ohqui2qgqm8408viwmm1ken,1,33.6,8.3,2025-06-01T12:14:39.017Z,2025-06-01T12:14:43Z,4yg4i2wvdz87rrxpn0rqn2xg5,J. Stryger Larsen,,5760010873,141,16.7,5760010869,56,Back,5760010875,212,6.4,5760010877,213,1.10,5760010871,140,36.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820664353,124,1,1,10,28,93ohqui2qgqm8408viwmm1ken,1,39.1,26.1,2025-06-01T12:14:43.177Z,2025-06-01T12:14:45Z,27w9691m35wlxy4ujti7sppn8,K. Busuladžić,,5760010955,140,32.5,5760010961,213,2.30,5760010959,212,10.4,5760010953,56,Back,5760010957,141,37.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820664361,125,1,1,10,30,93ohqui2qgqm8408viwmm1ken,1,31.0,38.5,2025-06-01T12:14:45.433Z,2025-06-01T12:14:46Z,as6coaak724tr7igyz1wwlfc9,C. Rösler,,5760010997,140,35.9,5760011003,213,5.14,5760010999,141,22.1,5760011001,212,12.3,5760010995,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820664389,126,1,1,10,31,93ohqui2qgqm8408viwmm1ken,1,35.9,22.1,2025-06-01T12:14:46.282Z,2025-06-01T12:14:50Z,4yg4i2wvdz87rrxpn0rqn2xg5,J. Stryger Larsen,,5760011145,56,Back,5760011151,212,7.8,5760011149,141,28.3,5760011153,213,0.57,5760011147,140,42.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820664393,127,4,1,10,34,93ohqui2qgqm8408viwmm1ken,1,41.2,23.7,2025-06-01T12:14:49.801Z,2025-06-01T12:20:36Z,27w9691m35wlxy4ujti7sppn8,K. Busuladžić,,5760011199,286,,5760011189,294,,5760011195,152,,5760011187,13,,5760011191,56,Back,5760011285,233,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820664385,88,4,1,10,34,9zqn9ugvg64it0lr5z8cq4g9v,0,58.8,76.3,2025-06-01T12:14:49.802Z,2025-06-01T12:20:36Z,e8s9kg55x4npvg6tkuwe5wj6c,J. Dembe,,5760011263,13,,5760011303,233,127,5760011267,56,Center,5760011275,285,,5760011265,294,,5760011271,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820664473,128,1,1,10,41,93ohqui2qgqm8408viwmm1ken,1,43.3,26.5,2025-06-01T12:14:56.842Z,2025-06-01T12:15:04Z,4yg4i2wvdz87rrxpn0rqn2xg5,J. Stryger Larsen,,5760011751,189,,5760011671,1,,5760011661,56,Center,5760011655,5,,5760011665,141,37.4,5760011657,155,,5760011667,212,36.6,5760011663,140,77.4,5760011659,152,5760011669,213,0.20,,,,,,,,,,,,,,,,,,,,,,,,,
2820664475,129,61,1,10,45,93ohqui2qgqm8408viwmm1ken,0,78.9,37.6,2025-06-01T12:15:01.002Z,2025-06-01T12:15:01Z,dvi2tleym136aqpvwfi4lustm,T. Ali,,5760011677,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820664489,89,12,1,10,47,9zqn9ugvg64it0lr5z8cq4g9v,1,9.8,52.4,2025-06-01T12:15:02.441Z,2025-06-01T12:15:03Z,42p4op3tm9umpwxyxde5xjefp,E. Berisha,,5760011737,140,19.3,5760011743,213,1.16,5760011739,141,86.5,5760011741,212,25.2,5760011733,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820664529,90,12,1,10,48,9zqn9ugvg64it0lr5z8cq4g9v,1,19.3,86.5,2025-06-01T12:15:03.770Z,2025-06-01T12:15:08Z,3ks6pxe94hk9l4q46do2c628l,A. Lundkvist,,5760011923,140,38.6,5760011931,213,5.95,5760011925,141,76.3,5760011929,212,21.4,5760011921,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820664515,130,1,1,10,51,93ohqui2qgqm8408viwmm1ken,0,68.8,16.7,2025-06-01T12:15:06.889Z,2025-06-01T12:15:07Z,27w9691m35wlxy4ujti7sppn8,K. Busuladžić,,5760011867,140,76.9,5760011873,213,5.32,5760011869,141,0.0,5760011863,3,,5760011871,212,15.0,5760011865,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820664539,91,5,1,10,52,9zqn9ugvg64it0lr5z8cq4g9v,1,24.4,101.6,2025-06-01T12:15:07.142Z,2025-06-01T12:15:28Z,eq9x5pboy1dehdauroonsw3c9,S. Leach Holm,,5760011973,56,Back,5760011977,347,,5760011981,233,131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820664519,131,5,1,10,52,93ohqui2qgqm8408viwmm1ken,0,75.6,-1.6,2025-06-01T12:15:07.142Z,2025-06-01T12:15:11Z,27w9691m35wlxy4ujti7sppn8,K. Busuladžić,,5760011887,56,Right,5760011999,233,91,5760011889,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820664813,92,1,1,11,32,9zqn9ugvg64it0lr5z8cq4g9v,1,17.4,100.0,2025-06-01T12:15:47.418Z,2025-06-01T12:15:53Z,3ks6pxe94hk9l4q46do2c628l,A. Lundkvist,,5760013461,141,91.4,5760013457,56,Back,5760013465,213,5.48,5760013455,107,,5760013463,212,9.7,5760013459,140,23.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820664787,132,83,1,11,34,93ohqui2qgqm8408viwmm1ken,0,71.6,9.7,2025-06-01T12:15:49.306Z,2025-06-01T12:15:56Z,lh30ckelpek3u7jbzotxuvze,J. Karlsson,,5760013615,399,eq9x5pboy1dehdauroonsw3c9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820664819,93,1,1,11,36,9zqn9ugvg64it0lr5z8cq4g9v,1,15.8,90.0,2025-06-01T12:15:51.905Z,2025-06-01T12:38:51Z,eq9x5pboy1dehdauroonsw3c9,S. Leach Holm,,5760013489,141,98.0,5760013487,140,16.5,5760013491,212,5.5,5760013485,56,Back,5760013493,213,1.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820664809,133,83,1,11,37,93ohqui2qgqm8408viwmm1ken,0,75.6,7.1,2025-06-01T12:15:52.329Z,2025-06-01T12:38:54Z,329r6jq5pn0m174v3berarh90,D. Guðjohnsen,,5760013711,399,3ks6pxe94hk9l4q46do2c628l,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820664827,94,1,1,11,38,9zqn9ugvg64it0lr5z8cq4g9v,0,16.5,98.0,2025-06-01T12:15:53.817Z,2025-06-01T12:15:54Z,3ks6pxe94hk9l4q46do2c628l,A. Lundkvist,,5760013531,212,1.6,5760013525,56,Back,5760013567,236,,5760013569,233,134,5760013573,286,,5760013529,141,98.1,5760013533,213,0.04,5760013527,140,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820664821,134,74,1,11,38,93ohqui2qgqm8408viwmm1ken,1,72.0,4.7,2025-06-01T12:15:53.818Z,2025-06-01T12:15:55Z,lh30ckelpek3u7jbzotxuvze,J. Karlsson,,5760013497,56,Right,5760013599,233,94,5760013499,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820664835,135,5,1,11,39,93ohqui2qgqm8408viwmm1ken,0,75.2,-1.6,2025-06-01T12:15:54.634Z,2025-06-01T12:16:01Z,lh30ckelpek3u7jbzotxuvze,J. Karlsson,,5760013587,347,,5760013677,233,95,5760013585,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820664843,95,5,1,11,40,9zqn9ugvg64it0lr5z8cq4g9v,1,24.8,101.6,2025-06-01T12:15:55.897Z,2025-06-01T12:16:00Z,3ks6pxe94hk9l4q46do2c628l,A. Lundkvist,,5760013657,233,135,5760013655,347,,5760013653,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820664889,96,1,1,11,48,9zqn9ugvg64it0lr5z8cq4g9v,1,21.5,100.0,2025-06-01T12:16:03.209Z,2025-06-01T12:16:05Z,3ks6pxe94hk9l4q46do2c628l,A. Lundkvist,,5760013935,56,Back,5760013947,213,4.83,5760013943,141,81.4,5760013933,107,,5760013939,140,23.1,5760013945,212,14.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820664893,137,83,1,11,49,93ohqui2qgqm8408viwmm1ken,0,73.1,25.6,2025-06-01T12:16:04.059Z,2025-06-01T12:16:13Z,27w9691m35wlxy4ujti7sppn8,K. Busuladžić,,5760014235,399,eq9x5pboy1dehdauroonsw3c9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820664883,136,43,1,11,49,93ohqui2qgqm8408viwmm1ken,1,0.0,0.0,2025-06-01T12:16:04.969Z,2025-06-01T12:16:11Z,27w9691m35wlxy4ujti7sppn8,K. Busuladžić,,5760013921,56,Center,5760014141,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
