id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/11/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/16/value
2810392705,183,50,1,23,57,cfvya7igkhkas7wvsktwz6j8k,1,38.6,95.6,2025-05-04T14:54:51.555Z,2025-05-04T14:55:01Z,1dvhwhz4n5f9cf4ts58rfu21,D. Ask,,,5703027677,233,249,5703027207,56,Back,5703027209,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810392783,249,7,1,23,57,2nnlsjfbcea40t4jeclcbw9lk,0,61.4,4.4,2025-05-04T14:54:51.556Z,2025-05-04T14:54:57Z,8hq0so8nzsuzmsffae5nwdwmi,P. Abraham,,,5703027597,285,,5703027635,233,183,5703027595,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810392797,184,61,1,23,58,cfvya7igkhkas7wvsktwz6j8k,1,34.8,94.4,2025-05-04T14:54:52.856Z,2025-05-04T14:55:00Z,1dvhwhz4n5f9cf4ts58rfu21,D. Ask,,,5703027701,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810392821,185,5,1,24,1,cfvya7igkhkas7wvsktwz6j8k,0,54.0,101.2,2025-05-04T14:54:55.612Z,2025-05-04T15:21:58Z,1dvhwhz4n5f9cf4ts58rfu21,D. Ask,,,5703027839,347,,5703028023,233,250,5703027837,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810392839,250,5,1,24,1,2nnlsjfbcea40t4jeclcbw9lk,1,46.0,-1.2,2025-05-04T14:54:55.612Z,2025-05-04T14:55:00Z,8hq0so8nzsuzmsffae5nwdwmi,P. Abraham,,,5703027933,347,,5703027985,233,185,5703027931,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810392905,251,1,1,24,2,2nnlsjfbcea40t4jeclcbw9lk,1,45.6,0.0,2025-05-04T14:54:57.148Z,2025-05-04T14:55:01Z,1ojl4m8rsuzsjufucdotav4es,H. Skoglund,,,5703028259,141,10.1,5703028253,107,,5703028257,140,42.9,5703028263,213,1.92,5703028261,212,8.3,5703028255,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810392923,252,1,1,24,3,2nnlsjfbcea40t4jeclcbw9lk,1,42.9,10.1,2025-05-04T14:54:57.780Z,2025-05-04T14:55:01Z,cyfvxg9z9aqfsoydhz7sr3qxg,M. Karlsson,,,5703028329,213,3.31,5703028327,212,11.8,5703028323,140,31.8,5703028325,141,7.1,5703028321,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810392965,253,1,1,24,4,2nnlsjfbcea40t4jeclcbw9lk,1,30.8,7.1,2025-05-04T14:54:58.596Z,2025-05-04T14:55:02Z,9s3boszvqn3fzsx0r1xswqyqy,V. Eriksson,,,5703028583,212,20.3,5703028587,213,1.97,5703028577,141,34.6,5703028573,140,23.2,5703028571,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810393061,254,1,1,24,10,2nnlsjfbcea40t4jeclcbw9lk,1,22.1,36.1,2025-05-04T14:55:05.092Z,2025-05-04T14:55:07Z,5s647zr10m1nxt4xxpxkpgmw9,P. Vagić,,,5703029167,140,28.5,5703029179,213,1.29,5703029163,56,Back,5703029171,141,70.8,5703029175,212,24.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810393083,255,1,1,24,12,2nnlsjfbcea40t4jeclcbw9lk,0,29.8,72.3,2025-05-04T14:55:06.965Z,2025-05-04T14:55:08Z,7eo3ceto09y3x4j4gh9m91kvd,S. Pinas,,,5703029309,212,48.7,5703029313,1,,5703029301,155,,5703029305,140,75.3,5703029303,56,Left,5703029307,141,86.0,5703029311,213,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810393265,187,3,1,24,20,cfvya7igkhkas7wvsktwz6j8k,1,32.4,3.1,2025-05-04T14:55:14.677Z,2025-05-04T15:22:51Z,e96wc563k8h3w7049l1nvcokq,M. Adolfsson,,,5703030325,285,,5703030323,56,Back,5703031713,233,256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810393223,256,45,1,24,20,2nnlsjfbcea40t4jeclcbw9lk,0,67.6,96.9,2025-05-04T14:55:14.677Z,2025-05-04T15:22:51Z,83uml6n0wlgtirmi30sa2ihd6,S. Tounekti,,,5703031753,286,,5703030065,56,Left,5703031749,233,187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810393263,257,83,1,24,22,2nnlsjfbcea40t4jeclcbw9lk,0,66.4,97.4,2025-05-04T14:55:16.613Z,2025-05-04T14:55:20Z,83uml6n0wlgtirmi30sa2ihd6,S. Tounekti,,,5703030611,399,e96wc563k8h3w7049l1nvcokq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810393293,188,1,1,24,23,cfvya7igkhkas7wvsktwz6j8k,0,30.4,4.0,2025-05-04T14:55:17.357Z,2025-05-04T14:56:55Z,e96wc563k8h3w7049l1nvcokq,M. Adolfsson,,,5703030451,56,Back,5703030461,212,13.9,5703030457,141,7.6,5703030463,213,0.18,5703030453,140,43.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810393303,258,61,1,24,23,2nnlsjfbcea40t4jeclcbw9lk,1,55.0,94.4,2025-05-04T14:55:17.663Z,2025-05-04T15:29:40Z,7eo3ceto09y3x4j4gh9m91kvd,S. Pinas,,,5703030503,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810430205,352,3,1,24,24,cfvya7igkhkas7wvsktwz6j8k,0,39.2,21.2,2025-05-04T14:55:19.347Z,2025-05-04T15:29:40Z,bs0mkqzsgcrk6tswsxj5a83c9,A. Mörfelt,,,5703237625,233,506,5703237053,56,Back,5703237055,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810430285,506,7,1,24,25,2nnlsjfbcea40t4jeclcbw9lk,1,60.8,78.8,2025-05-04T14:55:19.348Z,2025-05-04T15:29:39Z,chzhwdk4l54t2kf606bkuiaqd,N. Besara,,,5703237545,56,Center,5703237581,233,352,5703237547,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810395865,209,83,1,24,25,cfvya7igkhkas7wvsktwz6j8k,0,35.2,15.0,2025-05-04T14:55:19.782Z,2025-05-04T14:57:20Z,bs0mkqzsgcrk6tswsxj5a83c9,A. Mörfelt,,,5703044937,399,chzhwdk4l54t2kf606bkuiaqd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810393347,189,43,1,24,26,cfvya7igkhkas7wvsktwz6j8k,1,0.0,0.0,2025-05-04T14:55:20.623Z,2025-05-04T15:29:51Z,bs0mkqzsgcrk6tswsxj5a83c9,A. Mörfelt,,,5703031361,399,chzhwdk4l54t2kf606bkuiaqd,5703238591,144,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810393375,259,1,1,24,26,2nnlsjfbcea40t4jeclcbw9lk,1,59.5,77.3,2025-05-04T14:55:21.316Z,2025-05-04T15:29:54Z,chzhwdk4l54t2kf606bkuiaqd,N. Besara,,,5703030853,212,6.5,5703030845,56,Center,5703030847,140,54.7,5703030851,141,71.2,5703030855,213,3.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810393417,260,1,1,24,27,2nnlsjfbcea40t4jeclcbw9lk,1,54.7,71.2,2025-05-04T14:55:21.964Z,2025-05-04T14:55:23Z,cyfvxg9z9aqfsoydhz7sr3qxg,M. Karlsson,,,5703031133,213,2.05,5703031125,56,Left,5703031127,140,51.5,5703031131,212,7.3,5703031129,141,80.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810393433,262,1,1,24,29,2nnlsjfbcea40t4jeclcbw9lk,1,51.5,81.1,2025-05-04T14:55:23.660Z,2025-05-04T14:55:24Z,4mroygq2ruxkml5c5j4awwted,T. Tekie,,,5703031205,56,Back,5703031213,212,7.3,5703031207,140,47.2,5703031215,213,4.04,5703031209,141,72.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810393451,263,1,1,24,30,2nnlsjfbcea40t4jeclcbw9lk,1,47.2,72.7,2025-05-04T14:55:24.396Z,2025-05-04T14:55:25Z,cyfvxg9z9aqfsoydhz7sr3qxg,M. Karlsson,,,5703031309,141,87.8,5703031311,212,21.1,5703031315,213,2.63,5703031305,140,29.6,5703031301,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810393583,264,1,1,24,34,2nnlsjfbcea40t4jeclcbw9lk,1,27.9,86.6,2025-05-04T14:55:28.820Z,2025-05-04T14:55:30Z,5s647zr10m1nxt4xxpxkpgmw9,P. Vagić,,,5703032091,140,32.3,5703032095,212,7.6,5703032093,141,95.4,5703032097,213,0.91,5703032089,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810393611,265,1,1,24,36,2nnlsjfbcea40t4jeclcbw9lk,1,32.3,95.4,2025-05-04T14:55:30.796Z,2025-05-04T14:55:32Z,4mroygq2ruxkml5c5j4awwted,T. Tekie,,,5703032239,141,89.0,5703032241,212,8.5,5703032237,140,39.2,5703032245,213,5.74,5703032235,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810393643,266,1,1,24,37,2nnlsjfbcea40t4jeclcbw9lk,1,39.2,89.0,2025-05-04T14:55:32.068Z,2025-05-04T14:55:34Z,cyfvxg9z9aqfsoydhz7sr3qxg,M. Karlsson,,,5703032381,212,11.9,5703032375,56,Back,5703032379,141,98.9,5703032377,140,48.6,5703032383,213,0.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810393735,267,1,1,24,39,2nnlsjfbcea40t4jeclcbw9lk,1,56.6,97.7,2025-05-04T14:55:33.893Z,2025-05-04T14:55:37Z,7eo3ceto09y3x4j4gh9m91kvd,S. Pinas,,,5703032817,56,Center,5703032825,212,18.9,5703032819,140,64.7,5703032823,141,72.9,5703032827,213,5.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810393749,268,61,1,24,42,2nnlsjfbcea40t4jeclcbw9lk,1,64.7,72.9,2025-05-04T14:55:37.324Z,2025-05-04T14:55:37Z,5ib5990rsa8y9pf2bu4risjqh,A. Boudah,,,5703032859,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810393833,269,1,1,24,44,2nnlsjfbcea40t4jeclcbw9lk,1,71.4,79.0,2025-05-04T14:55:39.020Z,2025-05-04T14:55:40Z,83uml6n0wlgtirmi30sa2ihd6,S. Tounekti,,,5703033323,212,13.9,5703033325,213,0.45,5703033321,141,87.8,5703033319,140,83.3,5703033317,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810393861,270,1,1,24,46,2nnlsjfbcea40t4jeclcbw9lk,0,83.3,87.8,2025-05-04T14:55:40.476Z,2025-05-04T14:55:41Z,7eo3ceto09y3x4j4gh9m91kvd,S. Pinas,,,5703033485,213,4.72,5703033481,141,63.6,5703033479,140,83.4,5703033477,56,Center,5703033483,212,16.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810393877,190,8,1,24,47,cfvya7igkhkas7wvsktwz6j8k,1,14.5,33.3,2025-05-04T14:55:42.302Z,2025-05-04T14:55:42Z,e96wc563k8h3w7049l1nvcokq,M. Adolfsson,,,5703033581,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810393969,271,1,1,24,49,2nnlsjfbcea40t4jeclcbw9lk,1,77.4,54.3,2025-05-04T14:55:43.451Z,2025-05-04T14:55:45Z,5ib5990rsa8y9pf2bu4risjqh,A. Boudah,,,5703034017,213,4.64,5703034013,141,36.3,5703034011,140,76.5,5703034007,56,Center,5703034015,212,12.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810394105,272,1,1,24,51,2nnlsjfbcea40t4jeclcbw9lk,1,76.5,36.3,2025-05-04T14:55:45.661Z,2025-05-04T14:55:57Z,1ojl4m8rsuzsjufucdotav4es,H. Skoglund,1.0,,5703034767,141,25.6,5703034763,56,Center,5703034765,140,82.1,5703035581,210,13,5703034771,212,9.4,5703034775,213,5.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810394115,273,13,1,24,54,2nnlsjfbcea40t4jeclcbw9lk,1,81.8,33.4,2025-05-04T14:55:49.115Z,2025-05-04T14:55:57Z,8hq0so8nzsuzmsffae5nwdwmi,P. Abraham,,,5703035601,231,47.7,5703035599,230,98.2,5703034825,18,,5703035587,55,272,5703035583,74,,5703035595,215,,5703035591,102,54.5,5703035593,103,84.7,5703034827,56,Center,5703035585,29,,5703035091,72,,5703034823,22,,,,,,,,,,,,,,,,,,,,,,,,,
2810394143,191,5,1,24,56,cfvya7igkhkas7wvsktwz6j8k,1,-0.8,41.1,2025-05-04T14:55:50.990Z,2025-05-04T15:21:58Z,e96wc563k8h3w7049l1nvcokq,M. Adolfsson,,,5703034983,346,,5703035045,233,274,5703034981,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810394121,274,5,1,24,56,2nnlsjfbcea40t4jeclcbw9lk,0,100.8,58.9,2025-05-04T14:55:50.990Z,2025-05-04T15:21:58Z,8hq0so8nzsuzmsffae5nwdwmi,P. Abraham,,,5703034855,346,,5703034853,56,Center,5703035057,233,191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810394523,192,1,1,25,11,cfvya7igkhkas7wvsktwz6j8k,1,3.4,56.4,2025-05-04T14:56:05.517Z,2025-05-04T14:56:09Z,99dbjsnn2lagcp44boyghq9zo,K. Gyamfi,,,5703037041,56,Back,5703037045,140,2.6,5703037039,124,,5703037047,141,46.6,5703037051,213,4.59,5703037055,237,,5703037049,212,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810394595,193,1,1,25,15,cfvya7igkhkas7wvsktwz6j8k,0,7.0,50.7,2025-05-04T14:56:09.374Z,2025-05-04T14:56:13Z,aadwnc8p356rns7i7nyttyy5m,R. Wallinder,,,5703037453,56,Center,5703037459,212,52.6,5703037457,141,35.4,5703037463,1,,5703037461,213,6.08,5703037455,140,56.1,5703037451,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810394621,275,44,1,25,18,2nnlsjfbcea40t4jeclcbw9lk,1,42.6,64.0,2025-05-04T14:56:12.700Z,2025-05-04T15:22:54Z,5s647zr10m1nxt4xxpxkpgmw9,P. Vagić,,,5703037587,285,,5703037711,233,194,5703037585,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810394605,194,44,1,25,18,cfvya7igkhkas7wvsktwz6j8k,0,57.4,36.0,2025-05-04T14:56:12.701Z,2025-05-04T15:22:55Z,5r3h17uip2r1dlw1tde1e4hzo,Y. Sanyang,,,5703037513,286,,5703037733,233,275,5703037509,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810394643,276,1,1,25,19,2nnlsjfbcea40t4jeclcbw9lk,0,40.5,62.9,2025-05-04T14:56:13.516Z,2025-05-04T14:56:14Z,5s647zr10m1nxt4xxpxkpgmw9,P. Vagić,,,5703037691,140,48.0,5703037685,3,,5703037695,212,7.9,5703037697,213,6.16,5703037689,56,Back,5703037693,141,61.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810394671,195,1,1,25,20,cfvya7igkhkas7wvsktwz6j8k,0,52.1,34.3,2025-05-04T14:56:15.038Z,2025-05-04T14:56:16Z,bs0mkqzsgcrk6tswsxj5a83c9,A. Mörfelt,,,5703037867,56,Center,5703037865,3,,5703037869,140,62.5,5703037873,212,10.9,5703037875,213,0.05,5703037871,141,35.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810394719,277,1,1,25,22,2nnlsjfbcea40t4jeclcbw9lk,1,42.6,69.7,2025-05-04T14:56:17.117Z,2025-05-04T14:56:18Z,7eo3ceto09y3x4j4gh9m91kvd,S. Pinas,,,5703038123,212,6.4,5703038115,3,,5703038117,56,Back,5703038125,213,3.64,5703038121,141,65.2,5703038119,140,37.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810394741,278,1,1,25,23,2nnlsjfbcea40t4jeclcbw9lk,1,37.3,65.2,2025-05-04T14:56:18.157Z,2025-05-04T14:56:19Z,5s647zr10m1nxt4xxpxkpgmw9,P. Vagić,,,5703038261,141,60.0,5703038265,212,8.0,5703038249,56,Back,5703038253,140,44.1,5703038267,213,5.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810394801,280,1,1,25,25,2nnlsjfbcea40t4jeclcbw9lk,1,44.2,59.4,2025-05-04T14:56:19.788Z,2025-05-04T14:56:23Z,cyfvxg9z9aqfsoydhz7sr3qxg,M. Karlsson,,,5703038579,56,Back,5703038587,213,4.24,5703038583,141,35.4,5703038581,140,36.2,5703038585,212,18.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810394825,281,1,1,25,28,2nnlsjfbcea40t4jeclcbw9lk,0,54.1,13.1,2025-05-04T14:56:23.093Z,2025-05-04T14:56:24Z,1ojl4m8rsuzsjufucdotav4es,H. Skoglund,,,5703038701,140,70.4,5703038705,212,24.2,5703038699,56,Center,5703038707,213,0.78,5703038703,141,38.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810394873,196,1,1,25,30,cfvya7igkhkas7wvsktwz6j8k,1,29.1,65.4,2025-05-04T14:56:25.262Z,2025-05-04T14:56:26Z,99dbjsnn2lagcp44boyghq9zo,K. Gyamfi,,,5703038889,56,Back,5703038897,213,5.71,5703038893,141,58.2,5703038895,212,9.0,5703038891,140,36.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810394891,198,1,1,25,32,cfvya7igkhkas7wvsktwz6j8k,1,36.0,59.9,2025-05-04T14:56:26.797Z,2025-05-04T14:56:28Z,4p1gi0hkamzt27nm2nf1j90bt,D. Seger,,,5703038985,56,Back,5703038991,212,16.0,5703038989,141,83.0,5703038993,213,1.37,5703038987,140,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810394941,199,1,1,25,33,cfvya7igkhkas7wvsktwz6j8k,1,39.8,81.4,2025-05-04T14:56:28.173Z,2025-05-04T14:56:30Z,6bri5bqx4wq8jy49qf5hjney2,D. Ljung,,,5703039277,212,12.2,5703039279,213,2.80,5703039273,140,28.9,5703039271,56,Back,5703039275,141,87.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810394903,282,83,1,25,34,2nnlsjfbcea40t4jeclcbw9lk,0,63.6,15.3,2025-05-04T14:56:28.756Z,2025-05-04T14:56:33Z,1ojl4m8rsuzsjufucdotav4es,H. Skoglund,,,5703039675,399,c09quzlxh0hscffbfzbtohi7e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810394981,200,1,1,25,36,cfvya7igkhkas7wvsktwz6j8k,1,28.9,87.4,2025-05-04T14:56:30.703Z,2025-05-04T14:56:32Z,c09quzlxh0hscffbfzbtohi7e,L. Bergquist,,,5703039515,140,46.3,5703039511,155,,5703039517,141,84.4,5703039513,56,Back,5703039519,212,18.4,5703039521,213,6.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810394987,201,1,1,25,38,cfvya7igkhkas7wvsktwz6j8k,0,46.3,84.4,2025-05-04T14:56:32.462Z,2025-05-04T14:56:33Z,4p1gi0hkamzt27nm2nf1j90bt,D. Seger,,,5703039567,213,4.00,5703039559,56,Back,5703039563,141,76.7,5703039557,3,,5703039565,212,6.9,5703039561,140,42.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810394999,283,8,1,25,39,2nnlsjfbcea40t4jeclcbw9lk,1,57.1,20.3,2025-05-04T14:56:33.477Z,2025-05-04T14:56:33Z,cyfvxg9z9aqfsoydhz7sr3qxg,M. Karlsson,,,5703039637,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810395053,202,44,1,25,40,cfvya7igkhkas7wvsktwz6j8k,1,34.2,87.6,2025-05-04T14:56:35.166Z,2025-05-04T14:56:38Z,c09quzlxh0hscffbfzbtohi7e,L. Bergquist,,,5703039959,56,Back,5703040067,233,284,5703039961,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810395049,284,44,1,25,40,2nnlsjfbcea40t4jeclcbw9lk,0,65.8,12.4,2025-05-04T14:56:35.167Z,2025-05-04T14:56:40Z,8hq0so8nzsuzmsffae5nwdwmi,P. Abraham,,,5703040111,233,202,5703039947,286,,5703039945,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810395069,203,61,1,25,41,cfvya7igkhkas7wvsktwz6j8k,1,36.4,86.6,2025-05-04T14:56:36.030Z,2025-05-04T14:56:36Z,c09quzlxh0hscffbfzbtohi7e,L. Bergquist,,,5703040041,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810395123,204,12,1,25,42,cfvya7igkhkas7wvsktwz6j8k,1,25.0,89.4,2025-05-04T14:56:37.214Z,2025-05-04T14:56:39Z,99dbjsnn2lagcp44boyghq9zo,K. Gyamfi,,,5703040339,140,24.6,5703040399,167,,5703040351,213,1.62,5703040343,141,100.0,5703040335,56,Back,5703040347,212,7.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810395129,205,5,1,25,43,cfvya7igkhkas7wvsktwz6j8k,0,27.4,101.3,2025-05-04T14:56:37.703Z,2025-05-04T15:21:59Z,99dbjsnn2lagcp44boyghq9zo,K. Gyamfi,,,5703040373,347,,5703040371,56,Back,5703040503,233,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810395115,285,5,1,25,43,2nnlsjfbcea40t4jeclcbw9lk,1,72.6,-1.3,2025-05-04T14:56:37.703Z,2025-05-04T15:21:58Z,8hq0so8nzsuzmsffae5nwdwmi,P. Abraham,,,5703040435,233,205,5703040303,56,Right,5703040307,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810395321,286,1,1,25,53,2nnlsjfbcea40t4jeclcbw9lk,1,63.5,0.0,2025-05-04T14:56:47.557Z,2025-05-04T14:56:48Z,1ojl4m8rsuzsjufucdotav4es,H. Skoglund,,,5703041453,213,2.79,5703041445,140,47.0,5703041441,107,,5703041443,56,Back,5703041447,141,8.3,5703041449,212,18.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810395363,287,1,1,25,54,2nnlsjfbcea40t4jeclcbw9lk,1,46.9,8.5,2025-05-04T14:56:48.756Z,2025-05-04T14:56:50Z,9s3boszvqn3fzsx0r1xswqyqy,V. Eriksson,,,5703041711,213,2.01,5703041707,212,21.7,5703041695,140,38.2,5703041691,56,Back,5703041701,141,37.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810395409,288,1,1,25,56,2nnlsjfbcea40t4jeclcbw9lk,1,38.2,37.4,2025-05-04T14:56:50.405Z,2025-05-04T14:56:52Z,5s647zr10m1nxt4xxpxkpgmw9,P. Vagić,,,5703041939,141,61.7,5703041937,140,41.2,5703041941,212,16.8,5703041943,213,1.38,5703041935,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810395473,289,1,1,25,58,2nnlsjfbcea40t4jeclcbw9lk,1,41.2,61.7,2025-05-04T14:56:52.789Z,2025-05-04T14:56:56Z,7eo3ceto09y3x4j4gh9m91kvd,S. Pinas,,,5703042385,140,36.5,5703042391,213,4.48,5703042387,141,31.3,5703042383,56,Back,5703042389,212,21.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810395537,290,1,1,26,1,2nnlsjfbcea40t4jeclcbw9lk,1,43.1,16.2,2025-05-04T14:56:56.244Z,2025-05-04T14:56:59Z,9s3boszvqn3fzsx0r1xswqyqy,V. Eriksson,,,5703042699,56,Center,5703042705,212,20.4,5703042701,140,61.9,5703042703,141,23.6,5703042707,213,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810395573,291,1,1,26,4,2nnlsjfbcea40t4jeclcbw9lk,1,61.9,23.6,2025-05-04T14:56:59.101Z,2025-05-04T14:57:00Z,5ib5990rsa8y9pf2bu4risjqh,A. Boudah,,,5703042883,213,5.59,5703042867,56,Right,5703042879,212,14.7,5703042875,141,9.8,5703042871,140,72.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
