id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/12/value,qualifier/10/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/13/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2816389599,143,1,1,15,8,durq4oppf7c08tnbzrlebt0uz,1,44.2,5.8,2025-05-18T12:15:39.141Z,2025-05-18T12:15:44Z,4w8yuib6lrya8ucle0j9maxka,V. Larsson,,,5736180367,212,22.1,5736180361,56,Back,5736180369,213,2.68,5736180365,141,20.4,5736180363,140,25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816389611,144,1,1,15,10,durq4oppf7c08tnbzrlebt0uz,0,24.9,18.2,2025-05-18T12:15:40.405Z,2025-05-18T12:31:44Z,1t67kvg37jg2elz9voix5kcet,H. Andersson,,,5736180393,140,29.0,5736180391,56,Back,5736180397,212,4.9,5736180395,141,14.7,5736180399,213,5.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816398865,380,61,1,15,11,9zqn9ugvg64it0lr5z8cq4g9v,1,71.9,94.2,2025-05-18T12:15:41.716Z,2025-05-18T12:31:56Z,8k4fw4zak03as07nwf1kiktuc,S. Nioule,,,5736233519,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816389593,171,1,1,15,14,9zqn9ugvg64it0lr5z8cq4g9v,1,64.5,76.9,2025-05-18T12:15:44.412Z,2025-05-18T12:32:19Z,e8s9kg55x4npvg6tkuwe5wj6c,J. Dembe,,,5736180327,140,52.8,5736180331,212,25.9,5736180329,141,43.4,5736180325,56,Center,5736180333,213,4.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816389651,173,1,1,15,16,9zqn9ugvg64it0lr5z8cq4g9v,1,49.6,46.4,2025-05-18T12:15:47.100Z,2025-05-18T12:16:43Z,8j55jduxd0jfxrxh88kdqgcq2,S. Andersen,1.0,,5736183729,210,15,5736180605,212,19.9,5736180599,56,Center,5736180603,141,21.3,5736180607,213,5.25,5736180601,140,59.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816389667,145,45,1,15,20,durq4oppf7c08tnbzrlebt0uz,0,31.2,76.7,2025-05-18T12:15:50.300Z,2025-05-18T12:55:17Z,8wz2m0yj4f0ci90m0wjftnoid,S. Thern,,,5736180833,233,174,5736180727,285,,5736180725,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816389679,174,3,1,15,20,9zqn9ugvg64it0lr5z8cq4g9v,1,68.8,23.3,2025-05-18T12:15:50.300Z,2025-05-18T12:55:17Z,8kkbwlif9496fekfraadrws9g,F. Öhman,,,5736180793,56,Center,5736180795,286,,5736180825,233,145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816389681,175,15,1,15,21,9zqn9ugvg64it0lr5z8cq4g9v,1,75.0,28.9,2025-05-18T12:15:52.044Z,2025-05-18T12:33:18Z,8kkbwlif9496fekfraadrws9g,F. Öhman,,,5736183777,102,51.3,5736183827,233,146,5736239559,18,,5736183789,231,50.9,5736183773,55,173,5736183769,29,,5736183783,146,82.0,5736183785,147,35.2,5736180801,56,Center,5736183779,103,19,5736239561,78,5736183411,20,,5736183417,82,5736180797,22,5736183781,215,,,5736183787,230,98.9,,,,,,,,,,,
2816389695,146,10,1,15,21,durq4oppf7c08tnbzrlebt0uz,1,17.9,63.0,2025-05-18T12:15:52.144Z,2025-05-18T12:16:41Z,8ebx705t6jvq53z6tjk0ke1d6,E. Grozdanić,,,5736180877,56,Back,5736180875,94,,5736183849,233,175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816389745,176,1,1,15,27,9zqn9ugvg64it0lr5z8cq4g9v,1,58.4,4.6,2025-05-18T12:15:57.468Z,2025-05-18T12:15:59Z,8j55jduxd0jfxrxh88kdqgcq2,S. Andersen,,,5736181155,141,14.6,5736181149,56,Right,5736181163,213,1.40,5736181159,212,6.9,5736181153,140,59.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816389775,177,1,1,15,28,9zqn9ugvg64it0lr5z8cq4g9v,0,60.8,17.6,2025-05-18T12:15:59.021Z,2025-05-18T12:16:01Z,eq9x5pboy1dehdauroonsw3c9,S. Leach Holm,,,5736181289,155,,5736181301,1,,5736181297,212,41.8,5736181291,56,Center,5736181287,2,,5736181293,140,93.4,5736181299,213,0.61,5736181295,141,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816389799,147,43,1,15,31,durq4oppf7c08tnbzrlebt0uz,1,0.0,0.0,2025-05-18T12:16:01.860Z,2025-05-18T12:16:04Z,4w8yuib6lrya8ucle0j9maxka,V. Larsson,,,5736181437,15,0,5736181401,141,46.6,5736181407,213,0.00,5736181405,212,0,5736181399,140,9.4,5736181515,144,12,5736181395,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816390179,154,12,1,15,33,durq4oppf7c08tnbzrlebt0uz,1,13.6,19.5,2025-05-18T12:16:03.717Z,2025-05-18T12:16:47Z,4w8yuib6lrya8ucle0j9maxka,V. Larsson,,,5736183857,167,,5736183651,213,4.62,5736183647,141,0.0,5736183643,56,Back,5736183649,212,14.4,5736183659,15,,5736183645,140,12.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816389837,148,5,1,15,34,durq4oppf7c08tnbzrlebt0uz,0,8.8,-1.2,2025-05-18T12:16:04.668Z,2025-05-18T12:43:45Z,4w8yuib6lrya8ucle0j9maxka,V. Larsson,,,5736181617,347,,5736181667,233,178,5736181613,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816389825,178,5,1,15,34,9zqn9ugvg64it0lr5z8cq4g9v,1,91.2,101.2,2025-05-18T12:16:04.668Z,2025-05-18T12:43:45Z,3ks6pxe94hk9l4q46do2c628l,A. Lundkvist,,,5736181557,56,Left,5736181653,233,148,5736181559,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816389865,179,1,1,15,36,9zqn9ugvg64it0lr5z8cq4g9v,1,92.0,100.0,2025-05-18T12:16:06.668Z,2025-05-18T12:16:08Z,3ks6pxe94hk9l4q46do2c628l,A. Lundkvist,,,5736181813,1,,5736181803,56,Left,5736181809,212,27.4,5736181805,140,67.9,5736181811,213,3.53,5736181807,141,86.0,5736181801,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816389877,180,1,1,15,38,9zqn9ugvg64it0lr5z8cq4g9v,0,67.9,86.0,2025-05-18T12:16:08.731Z,2025-05-18T12:16:09Z,17jltcnnaha4707duh52hirit,M. Lode,,,5736181879,213,0.08,5736181875,141,87.4,5736181877,212,12.3,5736181871,56,Left,5736181873,140,79.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816389927,150,50,1,15,43,durq4oppf7c08tnbzrlebt0uz,1,32.4,9.2,2025-05-18T12:16:13.914Z,2025-05-18T12:55:21Z,5svga5s2fg0n058ms3pndyhhw,Mohammad Alsalkhadi,,,5736182181,233,181,5736182147,285,,5736182145,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816389917,181,7,1,15,43,9zqn9ugvg64it0lr5z8cq4g9v,0,67.6,90.8,2025-05-18T12:16:13.915Z,2025-05-18T12:55:20Z,780mdhlnrheqczv6o7p5l8hzo,P. Dahbo,,,5736182165,286,,5736182161,233,150,5736182109,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816389947,151,1,1,15,45,durq4oppf7c08tnbzrlebt0uz,0,38.2,12.9,2025-05-18T12:16:16.053Z,2025-05-18T12:16:17Z,5svga5s2fg0n058ms3pndyhhw,Mohammad Alsalkhadi,,,5736182323,286,,5736182255,213,0.51,5736182249,140,47.5,5736182319,233,182,5736182253,212,11.2,5736182247,56,Back,5736182251,141,21.0,5736182317,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816389955,182,74,1,15,45,9zqn9ugvg64it0lr5z8cq4g9v,1,50.4,70.8,2025-05-18T12:16:16.054Z,2025-05-18T12:55:12Z,17jltcnnaha4707duh52hirit,M. Lode,,,5736182329,233,151,5736182305,56,Center,5736182307,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816389977,184,1,1,15,49,9zqn9ugvg64it0lr5z8cq4g9v,1,58.1,58.2,2025-05-18T12:16:19.931Z,2025-05-18T12:16:22Z,eq9x5pboy1dehdauroonsw3c9,S. Leach Holm,,,5736182425,56,Left,5736182429,141,81.5,5736182433,213,0.86,5736182427,140,71.0,5736182431,212,20.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816390037,185,1,1,15,52,9zqn9ugvg64it0lr5z8cq4g9v,1,71.3,82.1,2025-05-18T12:16:22.235Z,2025-05-18T12:16:25Z,780mdhlnrheqczv6o7p5l8hzo,P. Dahbo,,,5736182685,140,86.5,5736182687,141,90.9,5736182689,212,17.0,5736182683,56,Left,5736182691,213,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816390067,186,1,1,15,55,9zqn9ugvg64it0lr5z8cq4g9v,0,76.9,83.8,2025-05-18T12:16:25.403Z,2025-05-18T12:16:27Z,8k4fw4zak03as07nwf1kiktuc,S. Nioule,,,5736182937,213,5.26,5736182931,140,93.4,5736182927,155,,5736182933,141,42.1,5736182935,212,33.2,5736182925,2,,5736182929,56,Center,5736182939,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816390099,152,12,1,15,59,durq4oppf7c08tnbzrlebt0uz,1,4.5,55.4,2025-05-18T12:16:29.621Z,2025-05-18T12:16:31Z,27hg1g0tz1l6mt4eugz841hw5,H. Keto,,,5736183137,212,14.8,5736183135,141,75.1,5736183131,56,Back,5736183139,213,2.02,5736183157,167,,5736183133,140,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816390107,153,6,1,16,0,durq4oppf7c08tnbzrlebt0uz,0,3.0,74.6,2025-05-18T12:16:30.790Z,2025-05-18T12:55:16Z,27hg1g0tz1l6mt4eugz841hw5,H. Keto,,,5736183181,73,,5736183179,56,Back,5736183209,233,187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816390103,187,6,1,16,0,9zqn9ugvg64it0lr5z8cq4g9v,1,97.0,25.4,2025-05-18T12:16:30.790Z,2025-05-18T12:55:15Z,8k4fw4zak03as07nwf1kiktuc,S. Nioule,,,5736183161,75,,5736183201,233,153,5736183159,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816390207,155,43,1,16,10,durq4oppf7c08tnbzrlebt0uz,1,0.0,0.0,2025-05-18T12:16:40.641Z,2025-05-18T12:16:42Z,4w8yuib6lrya8ucle0j9maxka,V. Larsson,,,5736183843,56,Back,5736183845,347,0,5736183901,144,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816390519,189,1,1,16,37,9zqn9ugvg64it0lr5z8cq4g9v,1,99.7,0.4,2025-05-18T12:17:07.186Z,2025-05-18T12:39:42Z,bar5tlyxm2vim2ewqauywgb85,M. Rygaard,1.0,,5736185591,213,1.81,5736185589,212,35.4,5736185575,2,,5736185587,141,51.0,5736185577,6,,5736186287,210,13,5736185583,56,Center,5736185585,140,91.8,5736186289,154,,5736185579,155,,5736185825,223,5736185593,1,,,,,,,,,,,,,,,,,,,,,,,
2816406001,464,44,1,16,38,9zqn9ugvg64it0lr5z8cq4g9v,1,92.7,44.2,2025-05-18T12:17:08.325Z,2025-05-18T12:55:13Z,8j55jduxd0jfxrxh88kdqgcq2,S. Andersen,,,5736273231,56,Center,5736273785,233,313,5736273233,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816406017,313,44,1,16,38,durq4oppf7c08tnbzrlebt0uz,0,7.3,55.8,2025-05-18T12:17:08.326Z,2025-05-18T12:55:14Z,cntz26i7p4q9fyzh55xswpudw,J. Kalu,,,5736273817,233,464,5736273745,56,Back,5736273747,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816390521,190,13,1,16,38,9zqn9ugvg64it0lr5z8cq4g9v,1,92.6,46.0,2025-05-18T12:17:08.409Z,2025-05-18T12:39:49Z,8j55jduxd0jfxrxh88kdqgcq2,S. Andersen,,,5736186359,146,95.1,5736185601,17,,5736266173,73,,5736266171,25,,5736185603,56,Center,5736186343,29,,5736186361,147,51.6,5736186345,154,,5736266181,153,,5736186339,15,,5736186351,102,5736186353,103,16.7,5736186355,328,5736186365,231,5736186363,230,,61.3,5736186347,55,189,47.8,99.4,,,,,,,,,
2816390545,157,12,1,16,39,durq4oppf7c08tnbzrlebt0uz,1,5.8,47.7,2025-05-18T12:17:09.509Z,2025-05-18T12:39:20Z,4w8yuib6lrya8ucle0j9maxka,V. Larsson,,,5736266807,15,,5736266601,140,0.0,5736266607,213,4.24,5736266603,141,26.4,5736266605,212,16.3,5736266599,167,,5736185753,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816390571,158,6,1,16,40,durq4oppf7c08tnbzrlebt0uz,0,0.0,34.5,2025-05-18T12:17:10.273Z,2025-05-18T12:55:16Z,4w8yuib6lrya8ucle0j9maxka,V. Larsson,,,5736185961,233,191,5736185869,56,Back,5736185873,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816390529,191,6,1,16,40,9zqn9ugvg64it0lr5z8cq4g9v,1,100.0,65.5,2025-05-18T12:17:10.273Z,2025-05-18T12:55:16Z,8j55jduxd0jfxrxh88kdqgcq2,S. Andersen,,,5736185887,233,158,5736185705,56,Center,5736185707,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816390733,192,1,1,17,3,9zqn9ugvg64it0lr5z8cq4g9v,0,99.5,99.5,2025-05-18T12:17:33.914Z,2025-05-18T12:36:52Z,eq9x5pboy1dehdauroonsw3c9,S. Leach Holm,,,5736186807,56,Center,5736186801,6,,5736186811,141,64.8,5736186803,155,,5736186813,212,24.8,5736186805,223,,5736186815,213,4.40,5736186809,140,92.3,5736186799,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816390753,159,12,1,17,7,durq4oppf7c08tnbzrlebt0uz,1,5.9,47.9,2025-05-18T12:17:38.054Z,2025-05-18T12:37:04Z,4w8yuib6lrya8ucle0j9maxka,V. Larsson,,,5736186923,140,14.3,5736186929,213,0.31,5736186947,15,,5736186921,56,Back,5736186927,212,9.3,5736186925,141,52.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816390779,160,1,1,17,10,durq4oppf7c08tnbzrlebt0uz,1,14.3,52.1,2025-05-18T12:17:40.565Z,2025-05-18T12:17:42Z,8wz2m0yj4f0ci90m0wjftnoid,S. Thern,,,5736187085,141,34.9,5736187089,213,5.29,5736187083,140,21.5,5736187087,212,13.9,5736187081,56,Back,5736187079,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816390789,161,50,1,17,10,durq4oppf7c08tnbzrlebt0uz,1,24.4,35.9,2025-05-18T12:17:40.727Z,2025-05-18T12:55:21Z,cntz26i7p4q9fyzh55xswpudw,J. Kalu,,,5736187261,233,193,5736187141,56,Back,5736187145,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816390807,193,7,1,17,10,9zqn9ugvg64it0lr5z8cq4g9v,1,75.6,64.1,2025-05-18T12:17:40.728Z,2025-05-18T12:55:21Z,3ks6pxe94hk9l4q46do2c628l,A. Lundkvist,,,5736187195,286,,5736187245,233,161,5736187193,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816390827,195,3,1,17,14,9zqn9ugvg64it0lr5z8cq4g9v,0,75.2,51.4,2025-05-18T12:17:44.970Z,2025-05-18T12:17:48Z,bar5tlyxm2vim2ewqauywgb85,M. Rygaard,,,5736187421,233,162,5736187299,56,Center,5736187301,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816390839,162,7,1,17,14,durq4oppf7c08tnbzrlebt0uz,0,24.8,48.6,2025-05-18T12:17:44.971Z,2025-05-18T12:17:49Z,174tz9lh744fhcxzabu00746h,L. Le Roux,,,5736187379,233,195,5736187355,56,Back,5736187357,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816390869,196,1,1,17,16,9zqn9ugvg64it0lr5z8cq4g9v,1,75.9,67.5,2025-05-18T12:17:46.632Z,2025-05-18T12:17:49Z,17jltcnnaha4707duh52hirit,M. Lode,,,5736187537,141,84.4,5736187541,213,0.76,5736187535,140,87.5,5736187539,212,16.7,5736187533,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816390885,197,1,1,17,19,9zqn9ugvg64it0lr5z8cq4g9v,1,82.8,82.7,2025-05-18T12:17:49.576Z,2025-05-18T12:17:51Z,eq9x5pboy1dehdauroonsw3c9,S. Leach Holm,,,5736187591,56,Center,5736187607,213,5.18,5736187603,212,9.5,5736187595,140,86.9,5736187599,141,70.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816390893,198,1,1,17,21,9zqn9ugvg64it0lr5z8cq4g9v,0,87.6,70.3,2025-05-18T12:17:51.449Z,2025-05-18T12:17:51Z,780mdhlnrheqczv6o7p5l8hzo,P. Dahbo,,,5736187649,212,7.3,5736187651,213,4.05,5736187647,141,61.8,5736187645,140,83.3,5736187643,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816390903,163,1,1,17,22,durq4oppf7c08tnbzrlebt0uz,1,9.9,33.7,2025-05-18T12:17:52.630Z,2025-05-18T12:17:53Z,174tz9lh744fhcxzabu00746h,L. Le Roux,,,5736187701,212,7.2,5736187697,140,14.1,5736187695,56,Back,5736187703,213,5.37,5736187699,141,25.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816390931,165,1,1,17,24,durq4oppf7c08tnbzrlebt0uz,1,15.4,19.7,2025-05-18T12:17:54.309Z,2025-05-18T12:17:56Z,reelt18o0lhvy8vl8h33glpl,A. Björnström,,,5736187845,140,20.7,5736187849,141,10.9,5736187853,213,5.46,5736187841,56,Back,5736187851,212,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816390933,166,3,1,17,26,durq4oppf7c08tnbzrlebt0uz,0,20.1,9.0,2025-05-18T12:17:56.357Z,2025-05-18T12:55:21Z,5svga5s2fg0n058ms3pndyhhw,Mohammad Alsalkhadi,,,5736188037,233,199,5736187859,285,,5736187857,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816390949,199,7,1,17,26,9zqn9ugvg64it0lr5z8cq4g9v,1,79.9,91.0,2025-05-18T12:17:56.358Z,2025-05-18T12:55:21Z,17jltcnnaha4707duh52hirit,M. Lode,,,5736187943,286,,5736188001,233,166,5736187941,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816390997,201,1,1,17,28,9zqn9ugvg64it0lr5z8cq4g9v,1,76.8,93.3,2025-05-18T12:17:59.128Z,2025-05-18T12:18:01Z,3ks6pxe94hk9l4q46do2c628l,A. Lundkvist,,,5736188211,212,17.7,5736188215,213,3.70,5736188205,140,62.5,5736188207,141,79.4,5736188203,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816391007,202,1,1,17,31,9zqn9ugvg64it0lr5z8cq4g9v,1,59.8,78.7,2025-05-18T12:18:01.784Z,2025-05-18T12:18:03Z,eq9x5pboy1dehdauroonsw3c9,S. Leach Holm,,,5736188285,56,Center,5736188289,141,61.7,5736188291,212,14.7,5736188287,140,51.2,5736188293,213,4.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816391039,203,1,1,17,33,9zqn9ugvg64it0lr5z8cq4g9v,1,51.2,61.7,2025-05-18T12:18:03.801Z,2025-05-18T12:18:06Z,8j55jduxd0jfxrxh88kdqgcq2,S. Andersen,,,5736188489,212,15.6,5736188487,141,42.7,5736188485,140,59.5,5736188491,213,5.31,5736188483,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816391053,204,1,1,17,36,9zqn9ugvg64it0lr5z8cq4g9v,1,56.9,41.8,2025-05-18T12:18:06.568Z,2025-05-18T12:18:08Z,bar5tlyxm2vim2ewqauywgb85,M. Rygaard,,,5736188557,141,50.7,5736188559,212,8.2,5736188555,140,51.7,5736188561,213,2.30,5736188553,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816391083,205,1,1,17,37,9zqn9ugvg64it0lr5z8cq4g9v,1,51.7,50.7,2025-05-18T12:18:08.055Z,2025-05-18T12:18:10Z,8j55jduxd0jfxrxh88kdqgcq2,S. Andersen,,,5736188725,56,Center,5736188729,141,65.8,5736188733,213,0.88,5736188731,212,13.3,5736188727,140,59.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816391111,206,1,1,17,40,9zqn9ugvg64it0lr5z8cq4g9v,1,60.9,67.0,2025-05-18T12:18:10.663Z,2025-05-18T12:18:13Z,eq9x5pboy1dehdauroonsw3c9,S. Leach Holm,,,5736188887,213,3.27,5736188885,212,3.1,5736188881,140,58.0,5736188879,56,Center,5736188883,141,66.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816391129,207,1,1,17,43,9zqn9ugvg64it0lr5z8cq4g9v,1,66.5,67.6,2025-05-18T12:18:13.607Z,2025-05-18T12:18:15Z,780mdhlnrheqczv6o7p5l8hzo,P. Dahbo,,,5736188957,141,67.5,5736188961,213,3.15,5736188953,56,Center,5736188959,212,9.9,5736188955,140,57.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816391149,208,1,1,17,45,9zqn9ugvg64it0lr5z8cq4g9v,1,59.1,67.9,2025-05-18T12:18:15.511Z,2025-05-18T12:18:17Z,eq9x5pboy1dehdauroonsw3c9,S. Leach Holm,,,5736189079,212,18.6,5736189077,141,65.4,5736189075,140,76.7,5736189081,213,6.19,5736189073,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816391183,209,1,1,17,47,9zqn9ugvg64it0lr5z8cq4g9v,1,74.0,63.6,2025-05-18T12:18:17.719Z,2025-05-18T12:18:21Z,8k4fw4zak03as07nwf1kiktuc,S. Nioule,,,5736189269,141,59.9,5736189271,212,5.8,5736189265,56,Center,5736189267,140,69.0,5736189273,213,3.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816391179,167,83,1,17,50,durq4oppf7c08tnbzrlebt0uz,0,31.9,25.8,2025-05-18T12:18:20.901Z,2025-05-18T12:18:26Z,reelt18o0lhvy8vl8h33glpl,A. Björnström,,,5736189505,399,bar5tlyxm2vim2ewqauywgb85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816391187,210,50,1,17,51,9zqn9ugvg64it0lr5z8cq4g9v,1,73.0,63.4,2025-05-18T12:18:21.465Z,2025-05-18T12:55:22Z,bar5tlyxm2vim2ewqauywgb85,M. Rygaard,,,5736189289,56,Center,5736283033,233,337,5736189291,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816407387,337,7,1,17,51,durq4oppf7c08tnbzrlebt0uz,0,27.0,36.6,2025-05-18T12:18:21.466Z,2025-05-18T12:55:22Z,174tz9lh744fhcxzabu00746h,L. Le Roux,,,5736282967,285,,5736282965,56,Back,5736283003,233,210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816391227,211,1,1,17,54,9zqn9ugvg64it0lr5z8cq4g9v,1,62.5,62.4,2025-05-18T12:18:24.231Z,2025-05-18T12:18:24Z,eq9x5pboy1dehdauroonsw3c9,S. Leach Holm,,,5736189439,140,51.5,5736189441,141,65.4,5736189445,213,2.97,5736189437,56,Center,5736189443,212,11.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816391245,212,1,1,17,54,9zqn9ugvg64it0lr5z8cq4g9v,1,51.5,65.5,2025-05-18T12:18:24.775Z,2025-05-18T12:18:26Z,17jltcnnaha4707duh52hirit,M. Lode,,,5736189537,141,37.9,5736189539,212,18.8,5736189541,213,4.74,5736189535,140,52.0,5736189533,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816391281,213,1,1,17,58,9zqn9ugvg64it0lr5z8cq4g9v,1,54.2,33.1,2025-05-18T12:18:28.407Z,2025-05-18T12:18:30Z,8j55jduxd0jfxrxh88kdqgcq2,S. Andersen,,,5736189695,56,Center,5736189703,213,1.08,5736189699,141,51.2,5736189701,212,14.0,5736189697,140,60.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816391307,214,1,1,18,0,9zqn9ugvg64it0lr5z8cq4g9v,1,61.9,51.6,2025-05-18T12:18:30.774Z,2025-05-18T12:18:32Z,eq9x5pboy1dehdauroonsw3c9,S. Leach Holm,,,5736189851,213,0.57,5736189849,212,13.0,5736189845,140,72.3,5736189847,141,62.0,5736189843,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
