id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/10/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/9/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/15/value
2801391853,193,1,1,20,31,6i936isoyj6d0uuxdj537uc97,1,51.2,84.1,2025-04-14T17:21:47.924Z,2025-04-14T17:21:49Z,b248ue8bteo0awvp627dokd0,B. Kurtulus,,,5653360101,213,3.67,5653360087,56,Back,5653360095,141,66.7,5653360097,212,23.5,5653360091,140,31.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801391895,194,1,1,20,32,6i936isoyj6d0uuxdj537uc97,1,31.9,66.7,2025-04-14T17:21:49.364Z,2025-04-14T17:21:53Z,c36ffo382u9flu5foebt4di39,P. Gregor,,,5653360299,140,49.1,5653360297,56,Back,5653360301,141,57.5,5653360303,212,19.1,5653360305,213,5.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801391941,195,1,1,20,36,6i936isoyj6d0uuxdj537uc97,1,49.1,48.7,2025-04-14T17:21:53.219Z,2025-04-14T17:21:57Z,edzj7i715cpyuuumcttajkc0l,J. Allansson,,,5653360541,56,Right,5653360547,212,24.7,5653360543,140,56.7,5653360545,141,14.3,5653360549,213,5.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801391985,196,1,1,20,40,6i936isoyj6d0uuxdj537uc97,0,56.9,14.4,2025-04-14T17:21:56.898Z,2025-04-14T17:21:59Z,9uumw2ntt4397bee2p3m2qdt6,G. Wallentin,,,5653360797,155,,5653360799,56,Center,5653360809,1,,5653360807,213,0.39,5653360801,140,87.7,5653360805,212,34.9,5653360803,141,33.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801392267,185,1,1,21,7,cfvya7igkhkas7wvsktwz6j8k,0,12.3,50.3,2025-04-14T17:22:24.054Z,2025-04-14T17:22:26Z,aadwnc8p356rns7i7nyttyy5m,R. Wallinder,,,5653362407,199,,5653362409,56,Right,5653362419,1,,5653362417,213,5.89,5653362411,140,64.0,5653362415,212,58.7,5653362413,141,17.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801392291,197,61,1,21,10,6i936isoyj6d0uuxdj537uc97,1,35.7,80.3,2025-04-14T17:22:27.523Z,2025-04-14T17:22:46Z,eikthetfmpxyeqsisa7vs3hsl,G. Eyjólfsson,,,5653362573,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801392305,186,1,1,21,12,cfvya7igkhkas7wvsktwz6j8k,0,66.4,23.4,2025-04-14T17:22:29.454Z,2025-04-14T17:22:30Z,bmdhp0p1sqy48a5algqcdv6qx,A. Aliev,,,5653362671,212,8.5,5653362673,213,1.72,5653362665,56,Center,5653362667,140,65.2,5653362669,141,35.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801392325,198,8,1,21,15,6i936isoyj6d0uuxdj537uc97,1,36.8,54.6,2025-04-14T17:22:31.989Z,2025-04-14T17:22:32Z,e9q5sweea5ymhqqwh5tucuzth,N. Mäenpää,,,5653362783,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801392391,200,1,1,21,17,6i936isoyj6d0uuxdj537uc97,1,24.5,38.6,2025-04-14T17:22:33.780Z,2025-04-14T17:22:38Z,9uumw2ntt4397bee2p3m2qdt6,G. Wallentin,,,5653363091,56,Back,5653363097,212,7.6,5653363095,141,49.7,5653363093,140,23.7,5653363099,213,1.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801392455,201,1,1,21,22,6i936isoyj6d0uuxdj537uc97,1,25.5,49.0,2025-04-14T17:22:38.692Z,2025-04-14T17:22:46Z,c36ffo382u9flu5foebt4di39,P. Gregor,,,5653363449,56,Back,5653363455,212,19.9,5653363453,141,21.0,5653363457,213,5.00,5653363451,140,30.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801392473,202,1,1,21,29,6i936isoyj6d0uuxdj537uc97,1,37.5,13.4,2025-04-14T17:22:46.131Z,2025-04-14T17:22:48Z,9uumw2ntt4397bee2p3m2qdt6,G. Wallentin,,,5653363609,213,2.31,5653363607,212,15.5,5653363601,56,Back,5653363605,141,30.3,5653363603,140,27.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801392541,203,1,1,21,31,6i936isoyj6d0uuxdj537uc97,1,27.6,36.6,2025-04-14T17:22:48.100Z,2025-04-14T17:22:55Z,c36ffo382u9flu5foebt4di39,P. Gregor,,,5653363937,56,Back,5653363945,213,1.40,5653363939,140,31.5,5653363943,212,23.9,5653363941,141,71.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801392569,204,1,1,21,38,6i936isoyj6d0uuxdj537uc97,1,34.8,89.4,2025-04-14T17:22:55.396Z,2025-04-14T17:22:59Z,b248ue8bteo0awvp627dokd0,B. Kurtulus,,,5653364119,140,30.0,5653364117,56,Back,5653364121,141,55.5,5653364127,213,4.50,5653364123,212,23.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801392623,205,1,1,21,42,6i936isoyj6d0uuxdj537uc97,1,30.9,50.3,2025-04-14T17:22:59.284Z,2025-04-14T17:23:05Z,c36ffo382u9flu5foebt4di39,P. Gregor,,,5653364439,213,5.23,5653364435,141,17.1,5653364433,140,43.1,5653364437,212,26.0,5653364431,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801392649,206,1,1,21,48,6i936isoyj6d0uuxdj537uc97,1,51.9,15.3,2025-04-14T17:23:05.587Z,2025-04-14T17:23:08Z,9uumw2ntt4397bee2p3m2qdt6,G. Wallentin,,,5653364611,140,36.8,5653364615,141,40.0,5653364619,212,23.1,5653364621,213,2.33,5653364607,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801392711,207,1,1,21,52,6i936isoyj6d0uuxdj537uc97,1,42.8,44.2,2025-04-14T17:23:08.628Z,2025-04-14T17:23:14Z,c36ffo382u9flu5foebt4di39,P. Gregor,,,5653364927,56,Left,5653364941,213,1.17,5653364933,141,83.9,5653364929,140,53.8,5653364937,212,29.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801392747,208,1,1,21,57,6i936isoyj6d0uuxdj537uc97,1,54.3,78.2,2025-04-14T17:23:14.195Z,2025-04-14T17:23:17Z,b248ue8bteo0awvp627dokd0,B. Kurtulus,,,5653365135,56,Left,5653365137,140,77.3,5653365141,212,25.9,5653365139,141,92.1,5653365143,213,0.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801392773,209,1,1,22,0,6i936isoyj6d0uuxdj537uc97,0,77.9,92.1,2025-04-14T17:23:17.125Z,2025-04-14T17:23:19Z,9bmo8w8t7slkzbb5owilyoqju,G. Friberg,,,5653365265,2,,5653365267,155,,5653365269,56,Center,5653365277,213,4.97,5653365271,140,85.9,5653365275,212,32.8,5653365273,141,45.4,5653365279,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801392781,187,12,1,22,3,cfvya7igkhkas7wvsktwz6j8k,1,10.2,47.8,2025-04-14T17:23:20.085Z,2025-04-14T17:23:21Z,4kmd502s272vf5wgkx8hk4vl5,I. Kričak,,,5653365353,15,,5653365335,212,12.1,5653365333,141,31.8,5653365329,56,Back,5653365337,213,5.17,5653365331,140,15.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801392817,210,15,1,22,6,6i936isoyj6d0uuxdj537uc97,1,85.9,64.0,2025-04-14T17:23:22.915Z,2025-04-14T17:52:00Z,c3jxdm8s5meuohhv6hthhdy0a,N. Mohammed,,,5653477983,76,,5653477985,108,,5653365479,56,Center,5653365577,20,,5653365881,103,19,5653365889,230,98.9,5653365891,231,50.5,5653365581,82,,5653477981,113,,5653365475,22,5653365919,233,5653365477,64,5653365883,458,,188,,5653365885,146,89.1,5653365887,147,61.2,5653365879,102,,,,,,,51.8
2801392811,188,10,1,22,6,cfvya7igkhkas7wvsktwz6j8k,1,8.0,41.7,2025-04-14T17:23:23.015Z,2025-04-14T17:23:33Z,1dvhwhz4n5f9cf4ts58rfu21,D. Ask,,,5653365943,233,210,5653365465,56,Back,5653365463,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801392825,189,6,1,22,7,cfvya7igkhkas7wvsktwz6j8k,0,5.0,34.8,2025-04-14T17:23:23.989Z,2025-04-14T17:39:54Z,1dvhwhz4n5f9cf4ts58rfu21,D. Ask,,,5653365523,56,Back,5653365545,233,211,5653365525,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801392821,211,6,1,22,7,6i936isoyj6d0uuxdj537uc97,1,95.0,65.2,2025-04-14T17:23:23.989Z,2025-04-14T17:39:54Z,c3jxdm8s5meuohhv6hthhdy0a,N. Mohammed,,,5653365513,56,Center,5653365515,73,,5653365541,233,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801393163,212,1,1,22,42,6i936isoyj6d0uuxdj537uc97,1,99.5,99.5,2025-04-14T17:23:59.028Z,2025-04-14T17:24:41Z,edzj7i715cpyuuumcttajkc0l,J. Allansson,1.0,,5653369479,210,15,5653367619,56,Center,5653367611,2,,5653367621,140,85.1,5653367629,1,,5653367617,223,,5653367613,6,,5653367615,155,,5653369481,154,,5653367623,141,5653367625,212,5653367627,213,,,,45.0,4.37,,,,,,,,,,,,37.1,,,
2801393171,213,15,1,22,45,6i936isoyj6d0uuxdj537uc97,1,89.3,36.4,2025-04-14T17:24:02.580Z,2025-04-14T17:43:43Z,b248ue8bteo0awvp627dokd0,B. Kurtulus,,,5653369487,76,,5653367655,56,Center,5653447711,139,,5653369507,82,,5653396917,20,,5653396921,100,,5653369483,25,,5653369493,55,212,5653369501,103,19,5653369509,146,5653396919,63,5653369515,231,5653369513,230,98.6,,49.6,5653369489,29,,5653369491,154,,5653369499,102,5653369511,147,46.8,96.2,,,52.5
2801399183,313,61,1,22,46,6i936isoyj6d0uuxdj537uc97,1,93.2,48.9,2025-04-14T17:24:03.069Z,2025-04-14T17:33:58Z,c36ffo382u9flu5foebt4di39,P. Gregor,,,5653403827,56,Center,5653405629,228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801393173,190,43,1,22,48,cfvya7igkhkas7wvsktwz6j8k,1,0.0,0.0,2025-04-14T17:24:04.680Z,2025-04-14T17:33:07Z,bmdhp0p1sqy48a5algqcdv6qx,A. Aliev,,,5653367671,56,Back,5653369633,233,213,5653402235,144,10,5653367669,94,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801393225,214,83,1,22,50,6i936isoyj6d0uuxdj537uc97,0,74.0,49.7,2025-04-14T17:24:07.099Z,2025-04-14T17:35:30Z,eikthetfmpxyeqsisa7vs3hsl,G. Eyjólfsson,,,5653368145,399,5r3h17uip2r1dlw1tde1e4hzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801393221,192,1,1,22,51,cfvya7igkhkas7wvsktwz6j8k,1,17.7,55.5,2025-04-14T17:24:07.957Z,2025-04-14T17:24:10Z,5r3h17uip2r1dlw1tde1e4hzo,Y. Sanyang,,,5653367907,140,8.4,5653367905,56,Back,5653367909,141,55.8,5653367913,213,3.12,5653367911,212,9.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801393241,193,1,1,22,53,cfvya7igkhkas7wvsktwz6j8k,1,8.6,53.0,2025-04-14T17:24:10.022Z,2025-04-14T17:24:11Z,4kmd502s272vf5wgkx8hk4vl5,I. Kričak,,,5653368003,213,5.59,5653368005,1,,5653368001,212,35.0,5653367999,141,20.1,5653367993,157,,5653367995,56,Back,5653367997,140,34.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801393255,194,1,1,22,54,cfvya7igkhkas7wvsktwz6j8k,1,36.6,18.6,2025-04-14T17:24:11.165Z,2025-04-14T17:24:14Z,6son8ikuumxto9h6yiy7ylckp,T. Varmanen,,,5653368127,212,8.0,5653368121,56,Back,5653368125,141,24.6,5653368123,140,30.0,5653368129,213,2.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801393305,196,1,1,22,59,cfvya7igkhkas7wvsktwz6j8k,1,55.3,18.8,2025-04-14T17:24:15.910Z,2025-04-14T17:24:18Z,9401ndwivx7fpdplnv57v965m,M. Tamminen,,,5653368377,141,36.9,5653368373,56,Center,5653368375,140,64.3,5653368379,212,15.5,5653368381,213,0.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801393319,197,1,1,23,1,cfvya7igkhkas7wvsktwz6j8k,1,65.8,30.3,2025-04-14T17:24:18.230Z,2025-04-14T17:24:20Z,5r3h17uip2r1dlw1tde1e4hzo,Y. Sanyang,,,5653368433,141,15.3,5653368435,212,21.9,5653368429,56,Right,5653368437,213,5.80,5653368431,140,84.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801393337,198,1,1,23,3,cfvya7igkhkas7wvsktwz6j8k,0,85.7,16.4,2025-04-14T17:24:20.357Z,2025-04-14T17:24:22Z,9401ndwivx7fpdplnv57v965m,M. Tamminen,,,5653368539,140,87.7,5653368543,212,23.6,5653368545,213,1.48,5653368541,141,51.0,5653368537,56,Center,5653368533,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801393359,217,12,1,23,6,6i936isoyj6d0uuxdj537uc97,1,7.6,41.5,2025-04-14T17:24:23.060Z,2025-04-14T17:24:24Z,atxo9oz3czimyk1t4xigfrkrt,V. Granath,,,5653368651,141,60.9,5653368653,212,16.3,5653368655,213,0.94,5653368649,140,16.7,5653368647,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801393369,218,12,1,23,8,6i936isoyj6d0uuxdj537uc97,1,17.3,61.8,2025-04-14T17:24:24.835Z,2025-04-14T17:24:26Z,e9q5sweea5ymhqqwh5tucuzth,N. Mäenpää,,,5653368695,56,Back,5653368707,213,0.10,5653368701,140,27.5,5653368705,212,10.8,5653368703,141,63.4,5653368723,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801393405,199,1,1,23,10,cfvya7igkhkas7wvsktwz6j8k,1,72.1,43.4,2025-04-14T17:24:26.813Z,2025-04-14T17:24:30Z,1dvhwhz4n5f9cf4ts58rfu21,D. Ask,,,5653368951,213,4.88,5653368943,56,Center,5653368945,140,74.5,5653368947,141,21.2,5653368949,212,15.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801393429,200,1,1,23,13,cfvya7igkhkas7wvsktwz6j8k,1,76.7,15.2,2025-04-14T17:24:30.038Z,2025-04-14T17:24:32Z,6son8ikuumxto9h6yiy7ylckp,T. Varmanen,,,5653369101,213,6.00,5653369099,212,10.9,5653369097,141,10.7,5653369093,56,Right,5653369095,140,86.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801393449,201,1,1,23,15,cfvya7igkhkas7wvsktwz6j8k,1,87.5,10.7,2025-04-14T17:24:31.901Z,2025-04-14T17:24:34Z,9401ndwivx7fpdplnv57v965m,M. Tamminen,,,5653369199,56,Right,5653369201,140,71.7,5653369207,213,3.01,5653369205,212,16.7,5653369203,141,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801393515,202,1,1,23,17,cfvya7igkhkas7wvsktwz6j8k,1,72.1,12.6,2025-04-14T17:24:34.061Z,2025-04-14T17:36:03Z,1dvhwhz4n5f9cf4ts58rfu21,D. Ask,,,5653369585,155,,5653369597,141,92.4,5653369593,140,89.5,5653369609,345,,5653369601,212,57.3,5653369589,56,Left,5653369581,2,,5653369603,213,1.25,5653369605,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801393539,203,1,1,23,24,cfvya7igkhkas7wvsktwz6j8k,0,94.2,92.1,2025-04-14T17:24:41.141Z,2025-04-14T17:24:42Z,5r3h17uip2r1dlw1tde1e4hzo,Y. Sanyang,,,5653369723,2,,5653369725,155,,5653369727,56,Center,5653369731,141,46.3,5653369735,213,4.62,5653369733,212,31.3,5653369729,140,91.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801393563,219,12,1,23,26,6i936isoyj6d0uuxdj537uc97,1,6.3,59.3,2025-04-14T17:24:43.365Z,2025-04-14T17:24:46Z,9bmo8w8t7slkzbb5owilyoqju,G. Friberg,,,5653369921,212,22.5,5653369939,15,,5653369923,213,5.93,5653369919,141,47.8,5653369915,56,Back,5653369917,140,26.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801393599,221,50,1,23,32,6i936isoyj6d0uuxdj537uc97,1,30.0,60.8,2025-04-14T17:24:49.357Z,2025-04-14T17:39:51Z,8uzx6yb66zjn0ke2rwqlg7wus,Y. Agnero,,,5653370377,233,204,5653370141,285,,5653370139,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801393625,204,7,1,23,32,cfvya7igkhkas7wvsktwz6j8k,1,70.0,39.2,2025-04-14T17:24:49.358Z,2025-04-14T17:39:51Z,4kmd502s272vf5wgkx8hk4vl5,I. Kričak,,,5653370359,233,221,5653370363,286,,5653370307,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801393659,222,83,1,23,35,6i936isoyj6d0uuxdj537uc97,0,31.0,82.7,2025-04-14T17:24:51.860Z,2025-04-14T17:25:51Z,c3jxdm8s5meuohhv6hthhdy0a,N. Mohammed,,,5653373711,399,6son8ikuumxto9h6yiy7ylckp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801393631,205,43,1,23,35,cfvya7igkhkas7wvsktwz6j8k,1,0.0,0.0,2025-04-14T17:24:52.078Z,2025-04-14T17:25:57Z,6son8ikuumxto9h6yiy7ylckp,T. Varmanen,,,5653374127,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801393651,206,61,1,23,36,cfvya7igkhkas7wvsktwz6j8k,0,61.0,10.3,2025-04-14T17:24:52.846Z,2025-04-14T17:25:48Z,6son8ikuumxto9h6yiy7ylckp,T. Varmanen,,,5653370431,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801393693,223,1,1,23,38,6i936isoyj6d0uuxdj537uc97,1,36.7,90.6,2025-04-14T17:24:55.588Z,2025-04-14T17:24:57Z,c3jxdm8s5meuohhv6hthhdy0a,N. Mohammed,,,5653370691,141,71.2,5653370695,213,4.14,5653370693,212,15.7,5653370689,140,28.6,5653370687,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801393701,224,1,1,23,40,6i936isoyj6d0uuxdj537uc97,1,29.4,74.7,2025-04-14T17:24:57.044Z,2025-04-14T17:26:15Z,edzj7i715cpyuuumcttajkc0l,J. Allansson,,,5653370761,212,22.2,5653370757,140,47.9,5653370763,213,0.51,5653370755,56,Back,5653370759,141,90.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801393767,225,1,1,23,46,6i936isoyj6d0uuxdj537uc97,1,78.1,71.8,2025-04-14T17:25:02.724Z,2025-04-14T17:25:05Z,c3jxdm8s5meuohhv6hthhdy0a,N. Mohammed,,,5653371201,213,4.28,5653371189,56,Center,5653371197,212,21.1,5653371191,140,69.7,5653371193,141,43.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801393781,226,1,1,23,49,6i936isoyj6d0uuxdj537uc97,1,69.5,43.0,2025-04-14T17:25:05.747Z,2025-04-14T17:25:08Z,eikthetfmpxyeqsisa7vs3hsl,G. Eyjólfsson,,,5653371289,56,Right,5653371295,212,21.4,5653371293,141,18.2,5653371297,213,5.38,5653371291,140,82.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801393795,227,1,1,23,51,6i936isoyj6d0uuxdj537uc97,1,82.1,18.2,2025-04-14T17:25:08.147Z,2025-04-14T17:37:01Z,atxo9oz3czimyk1t4xigfrkrt,V. Granath,,,5653371381,56,Center,5653371387,212,9.9,5653371385,141,30.1,5653371383,140,76.7,5653371389,213,2.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801393811,228,1,1,23,54,6i936isoyj6d0uuxdj537uc97,1,76.7,30.1,2025-04-14T17:25:10.724Z,2025-04-14T17:25:13Z,eikthetfmpxyeqsisa7vs3hsl,G. Eyjólfsson,,,5653371479,213,4.99,5653371475,141,9.7,5653371473,140,80.5,5653371471,56,Right,5653371477,212,14.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801393835,229,1,1,23,56,6i936isoyj6d0uuxdj537uc97,1,81.0,9.2,2025-04-14T17:25:13.172Z,2025-04-14T17:25:15Z,atxo9oz3czimyk1t4xigfrkrt,V. Granath,,,5653371631,213,2.72,5653371629,212,16.5,5653371625,140,66.7,5653371623,56,Right,5653371627,141,19.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801393839,230,61,1,23,59,6i936isoyj6d0uuxdj537uc97,1,66.7,19.1,2025-04-14T17:25:15.700Z,2025-04-14T17:25:16Z,9uumw2ntt4397bee2p3m2qdt6,G. Wallentin,,,5653371639,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801393889,231,1,1,24,0,6i936isoyj6d0uuxdj537uc97,1,58.6,32.1,2025-04-14T17:25:17.284Z,2025-04-14T17:25:20Z,c36ffo382u9flu5foebt4di39,P. Gregor,,,5653371933,141,69.9,5653371935,212,26.1,5653371931,140,63.1,5653371937,213,1.39,5653371927,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801393917,232,1,1,24,3,6i936isoyj6d0uuxdj537uc97,1,64.8,71.4,2025-04-14T17:25:20.532Z,2025-04-14T17:25:23Z,b248ue8bteo0awvp627dokd0,B. Kurtulus,,,5653372097,56,Left,5653372099,140,81.9,5653372105,213,0.56,5653372103,212,21.2,5653372101,141,88.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801393943,233,1,1,24,6,6i936isoyj6d0uuxdj537uc97,1,84.4,86.8,2025-04-14T17:25:23.540Z,2025-04-14T17:25:27Z,9bmo8w8t7slkzbb5owilyoqju,G. Friberg,,,5653372225,140,69.4,5653372223,56,Center,5653372227,141,76.1,5653372231,213,3.57,5653372229,212,17.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801393985,234,1,1,24,10,6i936isoyj6d0uuxdj537uc97,1,67.2,79.7,2025-04-14T17:25:26.979Z,2025-04-14T17:25:30Z,b248ue8bteo0awvp627dokd0,B. Kurtulus,,,5653372449,213,4.64,5653372445,141,43.1,5653372443,140,65.6,5653372441,56,Center,5653372447,212,24.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801393997,235,1,1,24,13,6i936isoyj6d0uuxdj537uc97,1,65.6,43.1,2025-04-14T17:25:30.116Z,2025-04-14T17:25:31Z,eikthetfmpxyeqsisa7vs3hsl,G. Eyjólfsson,,,5653372523,213,4.14,5653372521,212,9.8,5653372519,141,31.0,5653372517,140,60.5,5653372515,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801394009,236,1,1,24,14,6i936isoyj6d0uuxdj537uc97,1,60.5,31.0,2025-04-14T17:25:31.124Z,2025-04-14T17:25:32Z,9uumw2ntt4397bee2p3m2qdt6,G. Wallentin,,,5653372579,56,Center,5653372587,213,1.88,5653372581,140,56.9,5653372583,141,48.5,5653372585,212,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801394051,237,1,1,24,16,6i936isoyj6d0uuxdj537uc97,1,56.6,49.6,2025-04-14T17:25:32.836Z,2025-04-14T17:25:38Z,c36ffo382u9flu5foebt4di39,P. Gregor,,,5653372949,213,4.62,5653372947,212,18.9,5653372941,56,Center,5653372945,141,21.9,5653372943,140,55.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801394073,238,1,1,24,21,6i936isoyj6d0uuxdj537uc97,1,54.5,21.0,2025-04-14T17:25:38.052Z,2025-04-14T17:25:40Z,9uumw2ntt4397bee2p3m2qdt6,G. Wallentin,,,5653373079,212,19.8,5653373081,213,2.23,5653373077,141,44.0,5653373073,56,Back,5653373075,140,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801394113,240,1,1,24,25,6i936isoyj6d0uuxdj537uc97,1,41.9,47.5,2025-04-14T17:25:41.796Z,2025-04-14T17:25:44Z,c36ffo382u9flu5foebt4di39,P. Gregor,,,5653373287,140,52.0,5653373285,56,Left,5653373289,141,81.1,5653373291,212,25.2,5653373293,213,1.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801394141,241,1,1,24,27,6i936isoyj6d0uuxdj537uc97,1,52.0,78.8,2025-04-14T17:25:44.036Z,2025-04-14T17:25:47Z,b248ue8bteo0awvp627dokd0,B. Kurtulus,,,5653373489,213,4.63,5653373485,141,47.0,5653373483,140,50.2,5653373487,212,21.7,5653373481,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801394165,242,1,1,24,30,6i936isoyj6d0uuxdj537uc97,1,53.2,47.2,2025-04-14T17:25:47.365Z,2025-04-14T17:25:50Z,c36ffo382u9flu5foebt4di39,P. Gregor,,,5653373641,141,12.0,5653373645,213,4.88,5653373643,212,24.3,5653373639,140,57.1,5653373637,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801394195,243,1,1,24,33,6i936isoyj6d0uuxdj537uc97,1,57.1,12.0,2025-04-14T17:25:50.036Z,2025-04-14T17:25:52Z,9uumw2ntt4397bee2p3m2qdt6,G. Wallentin,,,5653373809,56,Right,5653373817,213,6.00,5653373811,140,76.0,5653373813,141,3.5,5653373815,212,20.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
