id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/8/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/9/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId
2816540447,181,1,1,14,32,cfvya7igkhkas7wvsktwz6j8k,1,26.9,67.3,2025-05-18T14:45:20.624Z,2025-05-18T14:50:47Z,3cplil800nf4znsypobvc22qy,D. Olsson,,,5736994119,212,8.0,5736994115,140,23.2,5736964109,56,Back,5736994117,141,57.0,5736994121,213,4.21,5736994113,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816540495,182,1,1,14,32,cfvya7igkhkas7wvsktwz6j8k,1,18.3,68.7,2025-05-18T14:45:21.353Z,2025-05-18T14:51:32Z,e96wc563k8h3w7049l1nvcokq,M. Adolfsson,,,5736964357,213,0.67,5736964353,141,90.9,5736964359,1,,5736964355,212,24.4,5736964351,140,36.6,5736964349,56,Back,5736964345,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816540503,183,44,1,14,34,cfvya7igkhkas7wvsktwz6j8k,1,41.2,83.3,2025-05-18T14:45:23.105Z,2025-05-18T15:20:45Z,32bvga34o0hleev3duw2342ui,Noah Söderberg,,,5736964523,233,119,5736964399,56,Back,5736964401,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816540475,119,44,1,14,34,33hzf6j2rd9r50g2n4agsytkd,0,58.8,16.7,2025-05-18T14:45:23.106Z,2025-05-18T15:20:45Z,c8uz8jj2xzomls23oz4rcuiqy,J. Åberg,,,5736964217,56,Right,5736964219,286,,5736964501,233,183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816547359,247,1,1,14,34,cfvya7igkhkas7wvsktwz6j8k,0,35.5,78.5,2025-05-18T14:45:23.523Z,2025-05-18T14:51:58Z,32bvga34o0hleev3duw2342ui,Noah Söderberg,,,5737000391,140,37.0,5737000395,212,1.7,5737000389,56,Back,5737000393,141,77.5,5737000397,213,5.88,5737000387,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816540479,120,61,1,14,35,33hzf6j2rd9r50g2n4agsytkd,1,51.2,28.8,2025-05-18T14:45:23.606Z,2025-05-18T14:51:50Z,c8uz8jj2xzomls23oz4rcuiqy,J. Åberg,,,5736964249,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816540623,184,1,1,14,36,cfvya7igkhkas7wvsktwz6j8k,0,31.4,86.2,2025-05-18T14:45:24.863Z,2025-05-18T14:52:19Z,4p1gi0hkamzt27nm2nf1j90bt,D. Seger,,,5736964993,56,Back,5736964995,140,35.4,5736964999,212,7.1,5736965001,213,0.94,5736964997,141,94.7,5736964991,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816540549,121,50,1,14,38,33hzf6j2rd9r50g2n4agsytkd,1,58.9,10.1,2025-05-18T14:45:27.011Z,2025-05-18T15:20:42Z,6ivuk1j53ybmv5hhzp55ybzzd,G. Lundgren,,,5736964575,286,,5737003869,233,256,5736964573,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816548429,256,7,1,14,38,cfvya7igkhkas7wvsktwz6j8k,1,41.1,89.9,2025-05-18T14:45:27.012Z,2025-05-18T15:20:41Z,5r3h17uip2r1dlw1tde1e4hzo,Y. Sanyang,,,5737003811,56,Back,5737003849,233,121,5737003813,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816540635,185,3,1,14,41,cfvya7igkhkas7wvsktwz6j8k,0,39.8,84.2,2025-05-18T14:45:29.666Z,2025-05-18T15:20:42Z,5r3h17uip2r1dlw1tde1e4hzo,Y. Sanyang,,,5736965147,233,122,5736965061,56,Back,5736965063,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816540595,122,7,1,14,41,33hzf6j2rd9r50g2n4agsytkd,0,60.2,15.8,2025-05-18T14:45:29.667Z,2025-05-18T15:20:42Z,4nx0njulsjs2hegiee011dxpl,R. Frej,,,5736965109,233,185,5736964883,285,,5736964879,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816549243,268,61,1,14,42,cfvya7igkhkas7wvsktwz6j8k,1,49.1,92.8,2025-05-18T14:45:30.994Z,2025-05-18T14:53:36Z,5r3h17uip2r1dlw1tde1e4hzo,Y. Sanyang,,,5737007709,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816540693,123,1,1,14,43,33hzf6j2rd9r50g2n4agsytkd,1,44.0,25.8,2025-05-18T14:45:32.258Z,2025-05-18T14:45:34Z,c8uz8jj2xzomls23oz4rcuiqy,J. Åberg,,,5736965323,140,29.7,5736965327,212,15.1,5736965321,56,Back,5736965329,213,3.22,5736965325,141,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816540781,124,1,1,14,45,33hzf6j2rd9r50g2n4agsytkd,1,29.7,24.0,2025-05-18T14:45:34.307Z,2025-05-18T14:45:39Z,6nh2bvbggqul1m3t1gv9k7pqs,A. Čardaklija,,,5736965759,56,Back,5736965765,212,19.1,5736965761,140,17.5,5736965763,141,44.9,5736965767,213,2.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816540807,125,1,1,14,51,33hzf6j2rd9r50g2n4agsytkd,0,20.4,39.4,2025-05-18T14:45:39.826Z,2025-05-18T14:45:42Z,kod0xzh15xxa52700ufz7kyd,M. Krasniqi,,,5736965909,56,Right,5736965923,213,6.04,5736965921,212,53.7,5736965925,1,,5736965917,141,20.3,5736965907,157,,5736965913,140,70.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816540879,186,1,1,14,55,cfvya7igkhkas7wvsktwz6j8k,1,23.8,81.8,2025-05-18T14:45:43.816Z,2025-05-18T14:45:45Z,3cplil800nf4znsypobvc22qy,D. Olsson,,,5736966327,140,13.1,5736966323,3,,5736966331,212,20.8,5736966333,213,4.14,5736966329,141,56.0,5736966325,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816541091,188,1,1,15,5,cfvya7igkhkas7wvsktwz6j8k,1,13.3,49.9,2025-05-18T14:45:54.505Z,2025-05-18T14:45:57Z,aadwnc8p356rns7i7nyttyy5m,R. Wallinder,,,5736967503,140,28.6,5736967499,123,,5736967507,212,16.8,5736967579,189,,5736967509,213,0.30,5736967505,141,57.3,5736967501,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816541151,189,1,1,15,8,cfvya7igkhkas7wvsktwz6j8k,1,29.4,61.2,2025-05-18T14:45:57.432Z,2025-05-18T14:45:59Z,4p1gi0hkamzt27nm2nf1j90bt,D. Seger,,,5736967851,212,23.9,5736967855,213,1.17,5736967845,141,93.6,5736967837,56,Back,5736967841,140,38.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816541161,190,1,1,15,10,cfvya7igkhkas7wvsktwz6j8k,0,38.5,92.3,2025-05-18T14:45:59.337Z,2025-05-18T14:46:00Z,3cplil800nf4znsypobvc22qy,D. Olsson,,,5736967877,56,Back,5736967883,212,4.4,5736967887,213,5.62,5736968053,236,,5736968055,233,126,5736968059,286,,5736967875,155,,5736967879,140,41.8,5736967881,141,,,,,,,,,,,,,,88.3,,,,,,,,,,
2816541185,126,74,1,15,10,33hzf6j2rd9r50g2n4agsytkd,1,45.9,9.4,2025-05-18T14:45:59.338Z,2025-05-18T15:20:40Z,6ivuk1j53ybmv5hhzp55ybzzd,G. Lundgren,,,5736968071,233,190,5736968017,285,,5736968015,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816541207,127,5,1,15,12,33hzf6j2rd9r50g2n4agsytkd,0,52.6,-1.4,2025-05-18T14:46:01.135Z,2025-05-18T14:46:06Z,6ivuk1j53ybmv5hhzp55ybzzd,G. Lundgren,,,5736968093,347,,5736968255,233,191,5736968091,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816541237,191,5,1,15,12,cfvya7igkhkas7wvsktwz6j8k,1,47.4,101.4,2025-05-18T14:46:01.135Z,2025-05-18T15:18:19Z,3cplil800nf4znsypobvc22qy,D. Olsson,,,5736968211,56,Back,5736968237,233,127,5736968213,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816541373,192,1,1,15,17,cfvya7igkhkas7wvsktwz6j8k,1,43.6,100.0,2025-05-18T14:46:05.865Z,2025-05-18T14:46:10Z,3cplil800nf4znsypobvc22qy,D. Olsson,,,5736968807,1,,5736968803,212,21.6,5736968795,107,,5736968799,140,32.3,5736968801,141,75.3,5736968805,213,4.13,5736968797,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816541423,193,1,1,15,21,cfvya7igkhkas7wvsktwz6j8k,1,29.4,70.5,2025-05-18T14:46:09.928Z,2025-05-18T14:46:13Z,4kmd502s272vf5wgkx8hk4vl5,I. Kričak,,,5736969025,140,27.2,5736969029,212,28.4,5736969027,141,28.9,5736969031,213,4.63,5736969023,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816541457,194,1,1,15,24,cfvya7igkhkas7wvsktwz6j8k,1,27.6,29.1,2025-05-18T14:46:12.984Z,2025-05-18T14:46:15Z,e96wc563k8h3w7049l1nvcokq,M. Adolfsson,,,5736969201,140,36.4,5736969205,141,3.7,5736969211,212,19.6,5736969199,56,Back,5736969217,213,5.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816541477,195,1,1,15,26,cfvya7igkhkas7wvsktwz6j8k,1,34.2,5.0,2025-05-18T14:46:15.224Z,2025-05-18T14:46:16Z,99dbjsnn2lagcp44boyghq9zo,K. Gyamfi,,,5736969351,213,0.13,5736969345,140,49.6,5736969349,212,16.3,5736969341,56,Back,5736969347,141,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816541503,196,1,1,15,27,cfvya7igkhkas7wvsktwz6j8k,1,49.6,8.0,2025-05-18T14:46:16.232Z,2025-05-18T14:46:17Z,9401ndwivx7fpdplnv57v965m,M. Tamminen,,,5736969489,56,Back,5736969495,141,22.7,5736969499,213,2.22,5736969497,212,12.6,5736969493,140,42.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816541537,197,1,1,15,29,cfvya7igkhkas7wvsktwz6j8k,1,42.3,22.7,2025-05-18T14:46:17.577Z,2025-05-18T14:46:19Z,32bvga34o0hleev3duw2342ui,Noah Söderberg,,,5736969655,141,10.3,5736969659,213,3.83,5736969649,56,Back,5736969657,212,13.3,5736969653,140,32.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816541571,198,1,1,15,30,cfvya7igkhkas7wvsktwz6j8k,1,32.5,10.3,2025-05-18T14:46:19.304Z,2025-05-18T14:46:21Z,99dbjsnn2lagcp44boyghq9zo,K. Gyamfi,,,5736969851,213,2.46,5736969845,140,26.4,5736969849,212,8.3,5736969843,56,Back,5736969847,141,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816541615,199,1,1,15,32,cfvya7igkhkas7wvsktwz6j8k,1,26.4,18.0,2025-05-18T14:46:21.176Z,2025-05-18T14:46:24Z,dl3faj0dj1z16de9rb63nxyp5,M. Christensen,,,5736970091,213,3.30,5736970087,141,14.7,5736970085,140,13.3,5736970089,212,13.9,5736970083,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816541739,200,1,1,15,35,cfvya7igkhkas7wvsktwz6j8k,1,19.7,27.0,2025-05-18T14:46:23.912Z,2025-05-18T14:46:30Z,e96wc563k8h3w7049l1nvcokq,M. Adolfsson,,,5736970751,213,1.52,5736970745,140,20.9,5736970749,212,27.0,5736970743,56,Back,5736970747,141,66.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816541797,201,1,1,15,41,cfvya7igkhkas7wvsktwz6j8k,1,24.7,69.1,2025-05-18T14:46:30.488Z,2025-05-18T14:46:33Z,4kmd502s272vf5wgkx8hk4vl5,I. Kričak,,,5736971005,212,12.1,5736971001,140,27.0,5736971007,213,4.91,5736971003,141,51.6,5736970999,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816541861,202,1,1,15,44,cfvya7igkhkas7wvsktwz6j8k,1,27.0,51.5,2025-05-18T14:46:32.888Z,2025-05-18T14:46:35Z,dl3faj0dj1z16de9rb63nxyp5,M. Christensen,,,5736971303,56,Back,5736971349,213,6.01,5736971345,141,43.3,5736971347,212,21.0,5736971307,140,46.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816541913,203,1,1,15,47,cfvya7igkhkas7wvsktwz6j8k,1,46.1,43.4,2025-05-18T14:46:35.752Z,2025-05-18T14:46:38Z,32bvga34o0hleev3duw2342ui,Noah Söderberg,,,5736971599,212,29.8,5736971585,140,29.1,5736971591,141,8.3,5736971601,213,4.07,5736971577,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816541965,204,1,1,15,49,cfvya7igkhkas7wvsktwz6j8k,1,29.1,8.3,2025-05-18T14:46:38.520Z,2025-05-18T14:46:40Z,99dbjsnn2lagcp44boyghq9zo,K. Gyamfi,,,5736971861,141,25.6,5736971865,213,2.48,5736971859,140,14.8,5736971863,212,19.1,5736971857,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816542025,205,1,1,15,51,cfvya7igkhkas7wvsktwz6j8k,1,14.8,25.6,2025-05-18T14:46:40.456Z,2025-05-18T14:46:44Z,e96wc563k8h3w7049l1nvcokq,M. Adolfsson,,,5736972155,56,Back,5736972159,141,56.4,5736972161,212,23.1,5736972157,140,5.6,5736972163,213,2.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816542073,206,1,1,15,55,cfvya7igkhkas7wvsktwz6j8k,1,7.4,53.1,2025-05-18T14:46:43.929Z,2025-05-18T14:46:46Z,aadwnc8p356rns7i7nyttyy5m,R. Wallinder,,,5736972363,212,31.9,5736972357,56,Back,5736972365,213,1.07,5736972355,155,,5736972359,140,21.9,5736972361,141,94.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816542165,207,1,1,15,57,cfvya7igkhkas7wvsktwz6j8k,1,20.9,91.1,2025-05-18T14:46:46.152Z,2025-05-18T14:46:49Z,3cplil800nf4znsypobvc22qy,D. Olsson,,,5736972753,3,,5736972763,212,13.7,5736972767,213,5.16,5736972757,140,26.5,5736972755,56,Back,5736972759,141,72.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816542191,128,45,1,16,1,33hzf6j2rd9r50g2n4agsytkd,0,68.4,21.4,2025-05-18T14:46:49.641Z,2025-05-18T16:31:28Z,bi57bgog4e5pmkde5tl4bvxg4,R. Niklasson Petrovic,,,5736972875,56,Center,5736973233,233,208,5736973237,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816542239,208,3,1,16,1,cfvya7igkhkas7wvsktwz6j8k,1,31.6,78.6,2025-05-18T14:46:49.641Z,2025-05-18T16:31:28Z,4p1gi0hkamzt27nm2nf1j90bt,D. Seger,,,5736973161,56,Back,5736973163,285,,5736973199,233,128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816542321,209,1,1,16,5,cfvya7igkhkas7wvsktwz6j8k,1,26.5,46.1,2025-05-18T14:46:54.266Z,2025-05-18T14:46:58Z,4p1gi0hkamzt27nm2nf1j90bt,D. Seger,,,5736973581,56,Back,5736973587,212,29.1,5736973585,141,5.5,5736973589,213,5.03,5736973583,140,35.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816542353,210,1,1,16,9,cfvya7igkhkas7wvsktwz6j8k,1,38.1,3.7,2025-05-18T14:46:58.377Z,2025-05-18T14:47:00Z,99dbjsnn2lagcp44boyghq9zo,K. Gyamfi,,,5736973773,141,2.3,5736973777,213,6.22,5736973771,140,53.6,5736973769,56,Right,5736973775,212,16.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816542377,211,1,1,16,11,cfvya7igkhkas7wvsktwz6j8k,1,49.3,4.4,2025-05-18T14:47:00.489Z,2025-05-18T14:47:01Z,9401ndwivx7fpdplnv57v965m,M. Tamminen,,,5736973873,141,17.1,5736973869,56,Right,5736973877,213,1.15,5736973871,140,53.0,5736973875,212,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816542551,212,1,1,16,12,cfvya7igkhkas7wvsktwz6j8k,1,53.0,17.1,2025-05-18T14:47:01.305Z,2025-05-18T14:47:08Z,32bvga34o0hleev3duw2342ui,Noah Söderberg,,,5736974635,212,38.2,5736974639,1,,5736974631,140,17.0,5736974629,56,Back,5736974633,141,9.5,5736974637,213,3.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816542683,213,1,1,16,19,cfvya7igkhkas7wvsktwz6j8k,1,22.7,25.9,2025-05-18T14:47:07.753Z,2025-05-18T14:47:12Z,e96wc563k8h3w7049l1nvcokq,M. Adolfsson,,,5736975207,141,66.4,5736975203,56,Back,5736975209,212,27.6,5736975205,140,23.8,5736975211,213,1.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816542715,214,1,1,16,24,cfvya7igkhkas7wvsktwz6j8k,1,22.8,62.3,2025-05-18T14:47:12.792Z,2025-05-18T14:47:14Z,4kmd502s272vf5wgkx8hk4vl5,I. Kričak,,,5736975343,141,74.8,5736975339,140,28.5,5736975347,212,10.4,5736975335,56,Back,5736975351,213,0.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816542765,215,1,1,16,25,cfvya7igkhkas7wvsktwz6j8k,1,28.4,74.2,2025-05-18T14:47:14.121Z,2025-05-18T14:47:17Z,dl3faj0dj1z16de9rb63nxyp5,M. Christensen,,,5736975665,141,60.3,5736975669,213,4.07,5736975661,56,Back,5736975663,140,21.7,5736975667,212,11.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816542879,216,1,1,16,28,cfvya7igkhkas7wvsktwz6j8k,1,25.0,51.5,2025-05-18T14:47:16.969Z,2025-05-18T14:47:22Z,4kmd502s272vf5wgkx8hk4vl5,I. Kričak,,,5736976197,213,4.95,5736976187,140,31.9,5736976193,212,30.7,5736976185,56,Back,5736976189,141,7.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816543009,217,1,1,16,33,cfvya7igkhkas7wvsktwz6j8k,1,32.9,13.5,2025-05-18T14:47:22.168Z,2025-05-18T14:47:28Z,4p1gi0hkamzt27nm2nf1j90bt,D. Seger,,,5736976757,196,,5736976753,155,,5736976769,141,87.8,5736976777,213,0.94,5736976765,140,68.3,5736976761,56,Left,5736976783,1,,5736976773,212,62.7,,,,,,,,,,,,,,,,,,,,,,,,,,
2816543045,218,1,1,16,39,cfvya7igkhkas7wvsktwz6j8k,1,68.2,69.0,2025-05-18T14:47:28.361Z,2025-05-18T14:47:30Z,3cplil800nf4znsypobvc22qy,D. Olsson,,,5736976977,141,51.9,5736976973,56,Center,5736976975,140,72.1,5736976979,212,12.3,5736976981,213,5.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816543067,219,1,1,16,41,cfvya7igkhkas7wvsktwz6j8k,1,71.2,52.5,2025-05-18T14:47:30.392Z,2025-05-18T14:47:31Z,32bvga34o0hleev3duw2342ui,Noah Söderberg,,,5736977077,56,Center,5736977083,212,7.8,5736977079,140,63.8,5736977085,213,3.25,5736977081,141,51.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816543079,129,43,1,16,42,33hzf6j2rd9r50g2n4agsytkd,1,0.0,0.0,2025-05-18T14:47:30.683Z,2025-05-18T14:54:10Z,7wesnkwthjcluc9b83s8ab1g4,O. Ågren,,,5736980079,399,3cplil800nf4znsypobvc22qy,5737010331,144,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816543103,220,1,1,16,42,cfvya7igkhkas7wvsktwz6j8k,1,63.8,51.3,2025-05-18T14:47:31.193Z,2025-05-18T14:48:01Z,3cplil800nf4znsypobvc22qy,D. Olsson,1.0,,5736979909,210,15,5736977225,140,64.9,5736977229,212,4.7,5736977227,141,44.6,5736977231,213,4.96,5736977223,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816543087,130,43,1,16,44,33hzf6j2rd9r50g2n4agsytkd,1,0.0,0.0,2025-05-18T14:47:32.628Z,2025-05-18T14:47:59Z,7ctf2925tg7mc3a05unhxsd1w,H. Ibrahim,,,5736977151,56,Back,5736979675,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816543111,221,15,1,16,44,cfvya7igkhkas7wvsktwz6j8k,1,78.0,37.6,2025-05-18T14:47:33.225Z,2025-05-18T15:21:19Z,9401ndwivx7fpdplnv57v965m,M. Tamminen,,,5736980009,215,,5736980005,103,19,5736980015,146,81.7,5736980027,233,131,5736980019,230,99.0,5736979991,29,,5736979985,78,,5736980017,147,39.5,5736980001,102,5736977247,18,5736980013,82,,5736979995,55,220,5736980021,231,48.4,5736977245,22,48.7,5736977249,56,Center,5736979979,20,,,,,
2816543117,131,10,1,16,44,33hzf6j2rd9r50g2n4agsytkd,1,20.7,59.4,2025-05-18T14:47:33.325Z,2025-05-18T14:48:02Z,f1qvh9qszr743tj8zb3kcvaei,M. de Brienne,,,5736977295,56,Back,5736980057,233,221,5736977293,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816543271,222,1,1,16,48,cfvya7igkhkas7wvsktwz6j8k,1,58.6,24.3,2025-05-18T14:47:37.529Z,2025-05-18T14:47:40Z,e96wc563k8h3w7049l1nvcokq,M. Adolfsson,,,5736977993,140,61.6,5736978005,213,1.43,5736977991,56,Center,5736977999,212,21.9,5736977995,141,56.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816543353,223,1,1,16,52,cfvya7igkhkas7wvsktwz6j8k,1,64.1,54.6,2025-05-18T14:47:40.712Z,2025-05-18T14:47:45Z,4p1gi0hkamzt27nm2nf1j90bt,D. Seger,,,5736978347,56,Left,5736978353,212,29.5,5736978349,140,79.9,5736978355,213,0.97,5736978351,141,90.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816543445,224,1,1,16,56,cfvya7igkhkas7wvsktwz6j8k,1,75.4,90.9,2025-05-18T14:47:45.224Z,2025-05-18T14:47:49Z,5r3h17uip2r1dlw1tde1e4hzo,Y. Sanyang,,,5736978813,56,Center,5736978821,212,11.6,5736978817,140,76.5,5736978823,213,4.81,5736978819,141,73.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816543455,225,4,1,17,0,cfvya7igkhkas7wvsktwz6j8k,1,79.0,79.4,2025-05-18T14:47:49.385Z,2025-05-18T14:47:54Z,3cplil800nf4znsypobvc22qy,D. Olsson,,,5736978863,56,Left,5736978869,286,,5736979303,295,,5736978865,152,,5736978861,13,,5736979321,233,132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816543451,132,4,1,17,0,33hzf6j2rd9r50g2n4agsytkd,0,21.0,20.6,2025-05-18T14:47:49.386Z,2025-05-18T14:47:54Z,bi57bgog4e5pmkde5tl4bvxg4,R. Niklasson Petrovic,,,5736979007,295,,5736979013,285,,5736979011,152,,5736979117,233,225,5736979005,13,,5736979009,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816544289,226,1,1,17,42,cfvya7igkhkas7wvsktwz6j8k,0,79.4,85.1,2025-05-18T14:48:31.321Z,2025-05-18T14:48:33Z,4p1gi0hkamzt27nm2nf1j90bt,D. Seger,,,5736983073,141,51.3,5736983061,152,,5736983051,2,,5736983055,5,,5736983065,56,Center,5736983059,155,,5736983069,140,88.5,5736983079,213,5.11,5736983075,212,,,,,,,,,,,,,,24.9,,,,,,,,,,
2816544315,133,12,1,17,45,33hzf6j2rd9r50g2n4agsytkd,1,6.6,46.0,2025-05-18T14:48:33.843Z,2025-05-18T14:48:37Z,c8uz8jj2xzomls23oz4rcuiqy,J. Åberg,,,5736983229,212,24.6,5736983211,56,Back,5736983233,213,6.01,5736983215,140,29.2,5736983219,141,36.4,5736983281,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816544379,227,15,1,17,47,cfvya7igkhkas7wvsktwz6j8k,1,71.7,58.5,2025-05-18T14:48:36.441Z,2025-05-18T15:22:03Z,32bvga34o0hleev3duw2342ui,Noah Söderberg,,,5736984985,146,86.7,5736984989,230,98.9,5736984991,231,50.7,5737197163,215,,5736983575,56,Center,5736984987,147,54.0,5736984963,103,19,5736984981,458,,5736984957,20,5736983573,18,5737197165,108,,5736985041,233,134,5736984955,24,,5736984959,78,,5736984983,82,,5736984961,102,49.9,,,,
2816544417,134,10,1,17,47,33hzf6j2rd9r50g2n4agsytkd,1,9.9,47.8,2025-05-18T14:48:36.541Z,2025-05-18T14:57:41Z,6nh2bvbggqul1m3t1gv9k7pqs,A. Čardaklija,,,5736983749,56,Back,5736983747,94,,5736985065,233,227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816552163,189,61,1,17,48,33hzf6j2rd9r50g2n4agsytkd,1,14.2,34.0,2025-05-18T14:48:37.117Z,2025-05-18T14:57:13Z,f1qvh9qszr743tj8zb3kcvaei,M. de Brienne,,,5737022779,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816544503,228,15,1,17,53,cfvya7igkhkas7wvsktwz6j8k,1,78.5,55.8,2025-05-18T14:48:41.722Z,2025-05-18T15:22:36Z,4kmd502s272vf5wgkx8hk4vl5,I. Kričak,,,5736984197,56,Center,5736986333,231,50.7,5737200345,78,,5737200349,328,,5736986329,147,55.3,5736986325,82,,5736986317,102,49.8,5736984195,18,,5736986331,230,5736986327,146,5736986319,103,19,5737200347,108,,5736986313,20,,5736986323,458,98.8,5736986367,233,135,5736986311,24,,80.5,,,
2816544497,135,10,1,17,53,33hzf6j2rd9r50g2n4agsytkd,1,15.8,44.6,2025-05-18T14:48:41.822Z,2025-05-18T14:49:05Z,c8uz8jj2xzomls23oz4rcuiqy,J. Åberg,,,5736986383,233,228,5736984159,94,,5736984161,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
