id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/9/value,qualifier/10/value,qualifier/13/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/17/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2820317971,120,1,1,14,17,46yo78zak2j7kaxc5ak1fnm60,1,71.5,18.8,2025-05-31T13:15:19.865Z,2025-05-31T13:15:21Z,9469qatlpe6rdqko8c6ha4out,N. Girmai Netabay,,,5758065607,141,22.2,5758065605,140,89.8,5758065601,155,,5758065603,56,Center,5758065609,212,19.4,5758065611,213,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820317975,121,1,1,14,18,46yo78zak2j7kaxc5ak1fnm60,0,89.8,22.2,2025-05-31T13:15:21.145Z,2025-05-31T13:15:21Z,ec6qqle54cq9gck2jhnbpjzs9,E. Lindell,,,5758065621,141,24.3,5758065623,212,1.7,5758065619,140,89.0,5758065625,213,2.10,5758065617,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820317977,129,61,1,14,19,cfvya7igkhkas7wvsktwz6j8k,1,8.0,70.0,2025-05-31T13:15:21.979Z,2025-05-31T13:15:22Z,4kmd502s272vf5wgkx8hk4vl5,I. Kričak,,,5758065627,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820318015,122,1,1,14,23,46yo78zak2j7kaxc5ak1fnm60,1,90.6,6.2,2025-05-31T13:15:25.529Z,2025-05-31T13:15:28Z,ec6qqle54cq9gck2jhnbpjzs9,E. Lindell,,,5758065831,141,5.6,5758065835,213,3.17,5758065827,56,Right,5758065829,140,76.9,5758065833,212,14.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820318021,123,4,1,14,26,46yo78zak2j7kaxc5ak1fnm60,1,79.8,9.2,2025-05-31T13:15:28.601Z,2025-05-31T13:15:32Z,9469qatlpe6rdqko8c6ha4out,N. Girmai Netabay,,,5758065867,13,,5758065875,286,,5758065877,233,130,5758065869,56,Right,5758065873,265,,5758065871,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820318017,130,4,1,14,26,cfvya7igkhkas7wvsktwz6j8k,0,20.2,90.8,2025-05-31T13:15:28.602Z,2025-05-31T13:15:33Z,4p1gi0hkamzt27nm2nf1j90bt,D. Seger,,,5758065861,285,,5758065859,265,,5758065853,13,,5758065855,56,Back,5758065857,152,,5758065883,233,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820318203,124,1,1,15,2,46yo78zak2j7kaxc5ak1fnm60,1,77.5,9.4,2025-05-31T13:16:04.489Z,2025-05-31T13:16:07Z,7qsp3fm0wkymgiej6s7jj06p5,M. Diaby,,,5758066915,213,2.76,5758066911,141,14.6,5758066909,140,69.0,5758066903,5,,5758066905,152,,5758066907,56,Right,5758066913,212,9.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820318223,125,1,1,15,5,46yo78zak2j7kaxc5ak1fnm60,0,68.9,14.6,2025-05-31T13:16:07.225Z,2025-05-31T13:16:09Z,ec6qqle54cq9gck2jhnbpjzs9,E. Lindell,,,5758067031,141,65.8,5758067037,1,,5758067027,56,Center,5758067025,155,,5758067035,213,1.05,5758067023,2,,5758067033,212,40.2,5758067029,140,88.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820318233,132,12,1,15,7,cfvya7igkhkas7wvsktwz6j8k,1,12.5,46.0,2025-05-31T13:16:09.921Z,2025-05-31T13:30:04Z,9401ndwivx7fpdplnv57v965m,M. Tamminen,,,5758067093,213,5.93,5758067089,141,36.3,5758067087,140,29.4,5758067105,15,,5758067091,212,18.9,5758067085,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820318251,133,3,1,15,10,cfvya7igkhkas7wvsktwz6j8k,0,30.6,31.0,2025-05-31T13:16:12.689Z,2025-05-31T13:16:19Z,3cplil800nf4znsypobvc22qy,D. Olsson,,,5758067179,285,,5758067269,233,126,5758067177,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820318265,126,7,1,15,10,46yo78zak2j7kaxc5ak1fnm60,1,69.4,69.0,2025-05-31T13:16:12.690Z,2025-05-31T13:16:18Z,59dtrk7ly4lepf7s0gywhu51w,E. Pihlström,,,5758067261,286,,5758067263,233,133,5758067257,167,,5758067259,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820318287,127,5,1,15,12,46yo78zak2j7kaxc5ak1fnm60,0,74.9,101.2,2025-05-31T13:16:14.873Z,2025-05-31T14:29:11Z,59dtrk7ly4lepf7s0gywhu51w,E. Pihlström,,,5758067385,56,Left,5758067387,347,,5758067399,233,134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820318283,134,5,1,15,12,cfvya7igkhkas7wvsktwz6j8k,1,25.1,-1.2,2025-05-31T13:16:14.873Z,2025-05-31T14:29:11Z,3cplil800nf4znsypobvc22qy,D. Olsson,,,5758067367,347,,5758067365,56,Back,5758067393,233,127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820318349,135,1,1,15,36,cfvya7igkhkas7wvsktwz6j8k,1,32.0,0.0,2025-05-31T13:16:38.240Z,2025-05-31T13:16:40Z,6son8ikuumxto9h6yiy7ylckp,T. Varmanen,,,5758067789,213,0.31,5758067783,140,46.6,5758067781,56,Back,5758067785,141,5.3,5758067787,212,16.1,5758067779,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820318353,136,1,1,15,38,cfvya7igkhkas7wvsktwz6j8k,1,45.8,5.6,2025-05-31T13:16:40.432Z,2025-05-31T13:16:41Z,3cplil800nf4znsypobvc22qy,D. Olsson,,,5758067841,156,,5758067833,141,5.2,5758067829,56,Back,5758067827,3,,5758067837,213,3.16,5758067835,212,17.2,5758067831,140,29.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820318369,137,1,1,15,41,cfvya7igkhkas7wvsktwz6j8k,1,29.8,6.1,2025-05-31T13:16:43.776Z,2025-05-31T13:16:45Z,6son8ikuumxto9h6yiy7ylckp,T. Varmanen,,,5758067941,157,,5758067951,213,0.27,5758067945,140,55.5,5758067947,141,17.0,5758067949,212,28.0,5758067953,1,,5758067943,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820318371,138,44,1,15,41,cfvya7igkhkas7wvsktwz6j8k,1,55.3,16.2,2025-05-31T13:16:44.168Z,2025-05-31T13:16:48Z,bmdhp0p1sqy48a5algqcdv6qx,A. Aliev,,,5758067959,56,Right,5758067961,286,,5758067963,233,128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820318367,128,44,1,15,41,46yo78zak2j7kaxc5ak1fnm60,0,44.7,83.8,2025-05-31T13:16:44.169Z,2025-05-31T13:30:20Z,b5kncgqkpiofwduo2snjz74dl,J. Pikkarainen,,,5758067969,233,138,5758067921,56,Back,5758067923,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820318389,139,1,1,15,42,cfvya7igkhkas7wvsktwz6j8k,0,57.2,19.5,2025-05-31T13:16:44.696Z,2025-05-31T15:04:13Z,bmdhp0p1sqy48a5algqcdv6qx,A. Aliev,,,5758068061,212,10.7,5758068059,141,34.8,5758068053,3,,5758068055,56,Center,5758068063,213,1.80,5758068057,140,54.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820318381,129,1,1,15,44,46yo78zak2j7kaxc5ak1fnm60,1,47.8,51.8,2025-05-31T13:16:46.874Z,2025-05-31T13:16:48Z,9469qatlpe6rdqko8c6ha4out,N. Girmai Netabay,,,5758068023,212,12.0,5758068021,141,52.4,5758068019,140,36.4,5758068017,56,Back,5758068025,213,3.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820318393,131,1,1,15,46,46yo78zak2j7kaxc5ak1fnm60,0,43.6,58.2,2025-05-31T13:16:49.161Z,2025-05-31T13:16:50Z,ec6qqle54cq9gck2jhnbpjzs9,E. Lindell,,,5758068069,140,77.4,5758068073,212,46.3,5758068067,56,Left,5758068075,213,0.70,5758068077,1,,5758068065,155,,5758068071,141,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820318395,132,5,1,15,47,46yo78zak2j7kaxc5ak1fnm60,0,76.2,101.8,2025-05-31T13:16:49.927Z,2025-05-31T13:16:55Z,ec6qqle54cq9gck2jhnbpjzs9,E. Lindell,,,5758068187,233,140,5758068081,347,,5758068079,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820318405,140,5,1,15,47,cfvya7igkhkas7wvsktwz6j8k,1,23.8,-1.8,2025-05-31T13:16:49.927Z,2025-05-31T14:29:12Z,bmdhp0p1sqy48a5algqcdv6qx,A. Aliev,,,5758068145,347,,5758068143,56,Back,5758068167,233,132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820318467,141,1,1,16,1,cfvya7igkhkas7wvsktwz6j8k,1,25.9,0.0,2025-05-31T13:17:03.457Z,2025-05-31T13:17:05Z,6son8ikuumxto9h6yiy7ylckp,T. Varmanen,,,5758068507,212,7.1,5758068505,141,7.4,5758068501,56,Back,5758068503,140,29.7,5758068499,107,,5758068509,213,0.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820318487,142,1,1,16,3,cfvya7igkhkas7wvsktwz6j8k,1,31.0,9.2,2025-05-31T13:17:05.825Z,2025-05-31T13:17:08Z,6bri5bqx4wq8jy49qf5hjney2,D. Ljung,,,5758068613,141,30.3,5758068611,140,32.8,5758068609,56,Back,5758068617,213,1.44,5758068615,212,14.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820318493,133,83,1,16,6,46yo78zak2j7kaxc5ak1fnm60,0,70.4,63.4,2025-05-31T13:17:08.449Z,2025-05-31T13:17:21Z,59dtrk7ly4lepf7s0gywhu51w,E. Pihlström,,,5758068777,399,4p1gi0hkamzt27nm2nf1j90bt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820318489,143,50,1,16,6,cfvya7igkhkas7wvsktwz6j8k,1,31.8,32.0,2025-05-31T13:17:08.639Z,2025-05-31T13:17:14Z,4p1gi0hkamzt27nm2nf1j90bt,D. Seger,,,5758068695,233,134,5758068621,56,Back,5758068623,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820318501,134,7,1,16,6,46yo78zak2j7kaxc5ak1fnm60,0,68.2,68.0,2025-05-31T13:17:08.640Z,2025-05-31T13:17:14Z,9469qatlpe6rdqko8c6ha4out,N. Girmai Netabay,,,5758068673,56,Center,5758068689,233,143,5758068675,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820318499,144,61,1,16,8,cfvya7igkhkas7wvsktwz6j8k,1,31.0,28.0,2025-05-31T13:17:10.941Z,2025-05-31T13:17:11Z,4p1gi0hkamzt27nm2nf1j90bt,D. Seger,,,5758068667,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820318773,137,50,1,16,9,46yo78zak2j7kaxc5ak1fnm60,1,76.0,65.4,2025-05-31T13:17:11.463Z,2025-05-31T14:12:31Z,c2pfggtw5hreyomdwogbhjpqs,E. Barsoum,,,5758070209,286,,5758070313,233,146,5758070207,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820318657,146,7,1,16,9,cfvya7igkhkas7wvsktwz6j8k,0,24.0,34.6,2025-05-31T13:17:11.464Z,2025-05-31T14:12:31Z,6bri5bqx4wq8jy49qf5hjney2,D. Ljung,,,5758070121,56,Back,5758070123,285,,5758070305,233,137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820322409,250,83,1,16,10,cfvya7igkhkas7wvsktwz6j8k,0,22.5,33.1,2025-05-31T13:17:12.418Z,2025-05-31T13:31:01Z,6bri5bqx4wq8jy49qf5hjney2,D. Ljung,,,5758091165,399,c2pfggtw5hreyomdwogbhjpqs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820318525,136,4,1,16,12,46yo78zak2j7kaxc5ak1fnm60,1,86.0,63.0,2025-05-31T13:17:14.378Z,2025-05-31T14:12:23Z,c2pfggtw5hreyomdwogbhjpqs,E. Barsoum,,,5758068907,152,,5758071083,348,5dxrx40pty4wtwdrd341p0aju,5758068905,56,Center,5758068901,9,,5758068945,233,145,5758068903,13,,5758068911,286,,5758068909,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820318547,145,4,1,16,12,cfvya7igkhkas7wvsktwz6j8k,0,14.0,37.0,2025-05-31T13:17:14.379Z,2025-05-31T14:12:24Z,e96wc563k8h3w7049l1nvcokq,M. Adolfsson,,,5758068925,265,,5758068917,9,,5758068927,285,,5758068953,233,136,5758068921,56,Back,5758068923,152,,5758068919,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820318839,138,16,1,17,14,46yo78zak2j7kaxc5ak1fnm60,1,88.5,50.0,2025-05-31T13:18:16.522Z,2025-05-31T13:18:33Z,5dxrx40pty4wtwdrd341p0aju,O. Faraj,,,5758070991,103,1.3,5758070995,458,,5758070539,9,,5758071001,280,PENALTY_WON,5758071005,282,46yo78zak2j7kaxc5ak1fnm60,5758070543,56,Center,5758071041,353,148,5758071009,472,136,5758070987,80,,5758070697,375,5758070997,230,5758070693,374,2025-05-31 14:18:15.797,5758070993,390,570129,5758071003,281,5758070545,214,,5758070541,17,,5758070999,231,17:13.620,99.8,c2pfggtw5hreyomdwogbhjpqs,50.2,5758070689,20,5758070989,102,47.4,,,,
2820318853,148,58,1,17,14,cfvya7igkhkas7wvsktwz6j8k,0,0.0,0.0,2025-05-31T13:18:16.522Z,2025-05-31T13:18:25Z,aadwnc8p356rns7i7nyttyy5m,R. Wallinder,,,5758070645,9,,5758070647,186,,5758070739,233,138,5758070651,75,,5758070649,179,,5758070653,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820319029,149,1,1,18,10,cfvya7igkhkas7wvsktwz6j8k,1,49.9,50.3,2025-05-31T13:19:12.592Z,2025-05-31T13:19:15Z,bmdhp0p1sqy48a5algqcdv6qx,A. Aliev,,,5758071835,56,Back,5758071837,140,34.0,5758071843,213,2.87,5758071839,141,57.2,5758071845,279,G,5758071841,212,17.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820319041,150,1,1,18,12,cfvya7igkhkas7wvsktwz6j8k,1,37.0,57.2,2025-05-31T13:19:14.959Z,2025-05-31T13:19:18Z,4p1gi0hkamzt27nm2nf1j90bt,D. Seger,,,5758071913,212,20.5,5758071911,141,87.4,5758071909,140,37.7,5758071915,213,1.54,5758071907,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820319069,151,1,1,18,16,cfvya7igkhkas7wvsktwz6j8k,1,37.5,85.7,2025-05-31T13:19:18.625Z,2025-05-31T13:19:22Z,c09quzlxh0hscffbfzbtohi7e,L. Bergquist,,,5758072051,141,38.9,5758072057,1,,5758072047,56,Back,5758072055,213,4.36,5758072053,212,34.0,5758072049,140,26.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820319073,152,1,1,18,20,cfvya7igkhkas7wvsktwz6j8k,1,27.9,34.9,2025-05-31T13:19:22.800Z,2025-05-31T13:19:25Z,e96wc563k8h3w7049l1nvcokq,M. Adolfsson,,,5758072107,212,20.2,5758072105,141,7.7,5758072103,140,35.7,5758072101,56,Back,5758072109,213,5.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820319099,153,1,1,18,22,cfvya7igkhkas7wvsktwz6j8k,1,35.9,8.0,2025-05-31T13:19:24.944Z,2025-05-31T13:19:26Z,6son8ikuumxto9h6yiy7ylckp,T. Varmanen,,,5758072221,140,27.7,5758072223,141,20.6,5758072219,56,Back,5758072227,213,2.36,5758072225,212,12.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820319109,154,1,1,18,24,cfvya7igkhkas7wvsktwz6j8k,1,27.9,23.9,2025-05-31T13:19:26.833Z,2025-05-31T13:19:31Z,e96wc563k8h3w7049l1nvcokq,M. Adolfsson,,,5758072273,140,8.5,5758072271,56,Back,5758072279,213,2.54,5758072277,212,24.6,5758072275,141,44.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820319145,155,1,1,18,28,cfvya7igkhkas7wvsktwz6j8k,1,8.8,47.2,2025-05-31T13:19:30.944Z,2025-05-31T13:19:34Z,aadwnc8p356rns7i7nyttyy5m,R. Wallinder,,,5758072433,213,0.37,5758072423,155,,5758072429,141,80.0,5758072431,212,61.9,5758072427,140,63.8,5758072425,56,Left,5758072435,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820319149,156,1,1,18,32,cfvya7igkhkas7wvsktwz6j8k,0,63.8,80.0,2025-05-31T13:19:34.737Z,2025-05-31T13:19:35Z,9401ndwivx7fpdplnv57v965m,M. Tamminen,,,5758072453,213,5.36,5758072443,3,,5758072449,141,66.7,5758072451,212,11.3,5758072447,140,70.3,5758072445,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820319169,139,1,1,18,34,46yo78zak2j7kaxc5ak1fnm60,1,34.2,33.0,2025-05-31T13:19:37.050Z,2025-05-31T13:19:38Z,b5kncgqkpiofwduo2snjz74dl,J. Pikkarainen,,,5758072565,141,30.0,5758072559,157,,5758072567,212,12.9,5758072571,1,,5758072561,56,Back,5758072569,213,6.12,5758072563,140,46.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820319177,140,1,1,18,35,46yo78zak2j7kaxc5ak1fnm60,0,46.3,30.0,2025-05-31T13:19:37.362Z,2025-05-31T13:19:42Z,9469qatlpe6rdqko8c6ha4out,N. Girmai Netabay,,,5758072623,213,0.27,5758072619,141,36.0,5758072613,168,,5758072621,212,15.3,5758072611,3,,5758072615,56,Center,5758072617,140,60.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820319193,157,1,1,18,37,cfvya7igkhkas7wvsktwz6j8k,1,41.2,64.3,2025-05-31T13:19:39.712Z,2025-05-31T13:19:42Z,4p1gi0hkamzt27nm2nf1j90bt,D. Seger,,,5758072723,213,3.80,5758072719,141,47.0,5758072713,155,,5758072715,56,Back,5758072717,140,26.7,5758072721,212,19.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820319221,158,1,1,18,40,cfvya7igkhkas7wvsktwz6j8k,1,28.5,38.3,2025-05-31T13:19:42.704Z,2025-05-31T13:19:46Z,e96wc563k8h3w7049l1nvcokq,M. Adolfsson,,,5758072865,141,5.8,5758072867,212,23.3,5758072869,213,5.03,5758072861,56,Back,5758072863,140,35.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820319229,159,1,1,18,44,cfvya7igkhkas7wvsktwz6j8k,1,38.7,8.2,2025-05-31T13:19:46.224Z,2025-05-31T13:19:47Z,6son8ikuumxto9h6yiy7ylckp,T. Varmanen,,,5758072923,213,1.48,5758072919,141,19.5,5758072921,212,7.7,5758072917,140,39.4,5758072915,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820319249,160,1,1,18,45,cfvya7igkhkas7wvsktwz6j8k,1,39.4,20.4,2025-05-31T13:19:47.728Z,2025-05-31T13:19:51Z,4p1gi0hkamzt27nm2nf1j90bt,D. Seger,,,5758073053,213,5.39,5758073049,141,5.9,5758073047,140,46.9,5758073045,56,Back,5758073051,212,12.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820319289,161,1,1,18,49,cfvya7igkhkas7wvsktwz6j8k,1,54.4,5.9,2025-05-31T13:19:51.600Z,2025-05-31T13:19:58Z,6son8ikuumxto9h6yiy7ylckp,T. Varmanen,,,5758073293,213,2.75,5758073283,140,28.7,5758073289,212,29.1,5758073285,141,22.1,5758073281,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820319305,162,1,1,18,56,cfvya7igkhkas7wvsktwz6j8k,1,43.9,20.1,2025-05-31T13:19:58.224Z,2025-05-31T13:20:00Z,e96wc563k8h3w7049l1nvcokq,M. Adolfsson,,,5758073355,141,11.9,5758073357,212,20.6,5758073359,213,6.01,5758073353,140,62.8,5758073351,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820319327,163,1,1,18,58,cfvya7igkhkas7wvsktwz6j8k,1,62.4,10.4,2025-05-31T13:20:00.784Z,2025-05-31T13:31:30Z,6bri5bqx4wq8jy49qf5hjney2,D. Ljung,,,5758073433,56,Right,5758073439,212,14.1,5758073441,213,6.19,5758073437,141,8.5,5758073435,140,75.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820319329,164,61,1,19,1,cfvya7igkhkas7wvsktwz6j8k,0,65.7,12.8,2025-05-31T13:20:03.192Z,2025-05-31T13:31:31Z,3cplil800nf4znsypobvc22qy,D. Olsson,,,5758073453,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820319333,141,3,1,19,1,46yo78zak2j7kaxc5ak1fnm60,1,35.2,82.0,2025-05-31T13:20:04.090Z,2025-05-31T14:12:38Z,c2pfggtw5hreyomdwogbhjpqs,E. Barsoum,,,5758073473,286,,5758073471,56,Back,5758073497,233,165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820319341,165,45,1,19,1,cfvya7igkhkas7wvsktwz6j8k,0,64.8,18.0,2025-05-31T13:20:04.090Z,2025-05-31T14:12:38Z,3cplil800nf4znsypobvc22qy,D. Olsson,,,5758073493,56,Right,5758073503,233,141,5758073495,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820319609,151,3,1,19,4,46yo78zak2j7kaxc5ak1fnm60,1,38.3,63.5,2025-05-31T13:20:06.183Z,2025-05-31T14:12:38Z,c2pfggtw5hreyomdwogbhjpqs,E. Barsoum,,,5758074995,286,,5758076791,233,166,5758074993,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820319353,166,45,1,19,4,cfvya7igkhkas7wvsktwz6j8k,0,61.7,36.5,2025-05-31T13:20:06.183Z,2025-05-31T14:12:38Z,6bri5bqx4wq8jy49qf5hjney2,D. Ljung,,,5758076787,56,Center,5758076789,285,,5758076795,233,151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820319393,143,1,1,19,7,46yo78zak2j7kaxc5ak1fnm60,1,65.1,34.3,2025-05-31T13:20:09.738Z,2025-05-31T13:21:54Z,c2pfggtw5hreyomdwogbhjpqs,E. Barsoum,,,5758073745,141,19.2,5758073739,56,Right,5758073747,212,15.4,5758073741,140,76.0,5758073751,213,5.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820319395,144,1,1,19,10,46yo78zak2j7kaxc5ak1fnm60,1,76.5,24.7,2025-05-31T13:20:12.379Z,2025-05-31T13:20:13Z,ec6qqle54cq9gck2jhnbpjzs9,E. Lindell,,,5758073761,56,Center,5758073763,140,72.5,5758073769,213,2.03,5758073767,212,9.4,5758073765,141,37.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820319445,145,1,1,19,14,46yo78zak2j7kaxc5ak1fnm60,1,68.7,39.2,2025-05-31T13:20:16.843Z,2025-05-31T13:20:18Z,c2pfggtw5hreyomdwogbhjpqs,E. Barsoum,,,5758074043,213,3.12,5758074037,140,54.2,5758074035,56,Center,5758074041,212,15.2,5758074039,141,39.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820319435,167,83,1,19,15,cfvya7igkhkas7wvsktwz6j8k,0,27.5,70.5,2025-05-31T13:20:17.696Z,2025-05-31T13:20:23Z,bmdhp0p1sqy48a5algqcdv6qx,A. Aliev,,,5758074289,399,b5kncgqkpiofwduo2snjz74dl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820319475,146,1,1,19,16,46yo78zak2j7kaxc5ak1fnm60,1,54.2,39.7,2025-05-31T13:20:18.556Z,2025-05-31T13:20:22Z,b5kncgqkpiofwduo2snjz74dl,J. Pikkarainen,,,5758074223,212,23.7,5758074221,141,20.1,5758074213,56,Right,5758074215,140,72.9,5758074225,213,5.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820319479,147,1,1,19,20,46yo78zak2j7kaxc5ak1fnm60,0,76.8,20.0,2025-05-31T13:20:22.395Z,2025-05-31T13:20:24Z,9469qatlpe6rdqko8c6ha4out,N. Girmai Netabay,,,5758074313,233,168,5758074243,56,Center,5758074249,212,2.2,5758074247,141,22.1,5758074311,236,,5758074245,140,78.4,5758074317,286,,5758074251,213,0.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
