id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/9/value,qualifier/12/value,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/15/value,qualifier/16/value
2805494803,99,1,1,8,56,5mbo4f0vps12dr0fcvjn3wyp5,1,52.9,66.0,2025-04-24T17:09:25.847Z,2025-04-24T17:09:28Z,642iajthdnr0zophv7ys35q1g,E. van der Laan,,,5676105107,212,11.0,5676105105,141,54.6,5676105103,140,45.5,5676105101,56,Back,5676105109,213,3.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805494821,100,1,1,8,58,5mbo4f0vps12dr0fcvjn3wyp5,1,45.0,53.7,2025-04-24T17:09:28.135Z,2025-04-24T17:09:33Z,cwkz9uxtres4bockr3spd4hxx,S. Papagiannopoulos,,,5676105199,213,5.14,5676105193,140,58.1,5676105191,56,Right,5676105195,141,8.8,5676105201,1,,5676105197,212,33.5,5676105189,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805494833,101,1,1,9,3,5mbo4f0vps12dr0fcvjn3wyp5,1,51.1,9.4,2025-04-24T17:09:33.007Z,2025-04-24T17:09:36Z,99i96gbkvesmh3wspv8rl1ln9,A. Salétros,,,5676105285,213,2.57,5676105277,56,Back,5676105283,212,15.1,5676105279,140,39.0,5676105281,141,21.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805494849,102,1,1,9,6,5mbo4f0vps12dr0fcvjn3wyp5,1,39.0,20.7,2025-04-24T17:09:36.055Z,2025-04-24T17:09:38Z,eahcgnvlq1tkswvjuovyzxxw5,F. Benković,,,5676105383,212,12.1,5676105379,140,49.2,5676105381,141,29.1,5676105385,213,0.49,5676105377,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805494855,103,1,1,9,8,5mbo4f0vps12dr0fcvjn3wyp5,1,46.3,25.2,2025-04-24T17:09:38.143Z,2025-04-24T17:09:39Z,8ez1awevbmegf1z0kgjtp048a,Á. Csongvai,,,5676105415,212,14.2,5676105417,213,4.73,5676105409,56,Back,5676105413,141,4.3,5676105411,140,46.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805494897,104,1,1,9,9,5mbo4f0vps12dr0fcvjn3wyp5,1,46.5,4.3,2025-04-24T17:09:39.343Z,2025-04-24T17:09:42Z,99i96gbkvesmh3wspv8rl1ln9,A. Salétros,,,5676105597,140,38.1,5676105603,213,2.12,5676105601,212,16.9,5676105595,56,Back,5676105599,141,25.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805494909,105,1,1,9,13,5mbo4f0vps12dr0fcvjn3wyp5,1,38.0,25.6,2025-04-24T17:09:42.832Z,2025-04-24T17:09:45Z,eahcgnvlq1tkswvjuovyzxxw5,F. Benković,,,5676105661,213,1.56,5676105655,140,38.3,5676105663,1,,5676105657,141,75.0,5676105659,212,33.6,5676105653,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805494927,106,1,1,9,15,5mbo4f0vps12dr0fcvjn3wyp5,1,38.1,75.0,2025-04-24T17:09:45.223Z,2025-04-24T17:09:47Z,642iajthdnr0zophv7ys35q1g,E. van der Laan,,,5676105761,213,4.01,5676105757,212,13.7,5676105749,140,29.7,5676105753,141,59.6,5676105745,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805494957,107,1,1,9,17,5mbo4f0vps12dr0fcvjn3wyp5,1,29.1,57.3,2025-04-24T17:09:47.198Z,2025-04-24T17:09:50Z,cwkz9uxtres4bockr3spd4hxx,S. Papagiannopoulos,,,5676105913,140,26.9,5676105911,56,Back,5676105919,213,4.61,5676105917,212,21.9,5676105915,141,25.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805494987,108,1,1,9,21,5mbo4f0vps12dr0fcvjn3wyp5,1,25.3,27.0,2025-04-24T17:09:50.799Z,2025-04-24T17:09:54Z,eahcgnvlq1tkswvjuovyzxxw5,F. Benković,,,5676106079,212,21.7,5676106075,140,8.6,5676106081,213,2.51,5676106073,56,Back,5676106077,141,45.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805495025,109,1,1,9,24,5mbo4f0vps12dr0fcvjn3wyp5,0,8.6,45.8,2025-04-24T17:09:54.061Z,2025-04-24T17:09:57Z,a0vo94v0vvnojrnvvscd7zp3p,K. Nordfeldt,,,5676106299,157,,5676106301,56,Back,5676106311,213,0.01,5676106313,1,,5676106309,212,40.8,5676106307,141,46.3,5676106305,140,47.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805495039,111,1,1,9,29,durq4oppf7c08tnbzrlebt0uz,1,54.6,50.7,2025-04-24T17:09:58.899Z,2025-04-24T17:10:00Z,1t67kvg37jg2elz9voix5kcet,H. Andersson,,,5676106373,56,Center,5676106371,3,,5676106379,141,27.7,5676106383,212,21.1,5676106375,140,68.1,5676106387,213,5.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805495059,112,1,1,9,30,durq4oppf7c08tnbzrlebt0uz,1,68.1,27.7,2025-04-24T17:09:59.937Z,2025-04-24T17:29:35Z,2e1xnfe3hisebv1tytnkzk178,F. Adjei,,,5676106485,213,2.78,5676106477,56,Center,5676106483,212,12.2,5676106479,140,57.2,5676106481,141,34.0,5676143809,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805495127,113,1,1,9,32,durq4oppf7c08tnbzrlebt0uz,0,57.2,34.0,2025-04-24T17:10:02.289Z,2025-04-24T17:29:42Z,40l3vtezw1ofwk2occi4z5w45,Carl Johansson,,,5676106815,56,Right,5676106819,141,0.0,5676106825,1,,5676106821,212,48.1,5676106813,155,,5676106817,140,96.9,5676106823,213,5.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805495141,111,56,1,9,35,5mbo4f0vps12dr0fcvjn3wyp5,1,3.3,98.7,2025-04-24T17:10:05.488Z,2025-04-24T17:29:45Z,cwkz9uxtres4bockr3spd4hxx,S. Papagiannopoulos,,,5676106897,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805495119,110,5,1,9,37,5mbo4f0vps12dr0fcvjn3wyp5,1,2.7,101.4,2025-04-24T17:10:07.279Z,2025-04-24T17:29:46Z,cwkz9uxtres4bockr3spd4hxx,S. Papagiannopoulos,,,5676106857,233,114,5676106771,56,Back,5676106773,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805495129,114,5,1,9,37,durq4oppf7c08tnbzrlebt0uz,0,97.3,-1.4,2025-04-24T17:10:07.279Z,2025-04-24T17:32:52Z,40l3vtezw1ofwk2occi4z5w45,Carl Johansson,,,5676106827,56,Right,5676106829,347,,5676106861,233,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805495251,113,1,1,9,55,5mbo4f0vps12dr0fcvjn3wyp5,0,3.2,100.0,2025-04-24T17:10:25.350Z,2025-04-24T17:10:27Z,eyqeg6wzhjibkt4zs5dfgzc9h,D. Beširović,,,5676107431,140,23.3,5676107433,141,95.3,5676107429,56,Back,5676107437,213,6.08,5676107439,1,,5676107427,107,,5676107435,212,21.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805495261,116,1,1,9,56,durq4oppf7c08tnbzrlebt0uz,0,74.8,16.5,2025-04-24T17:10:25.969Z,2025-04-24T17:31:34Z,2mfqgk982ky4y88ddcljx25n8,J. Rapp,,,5676107483,213,5.90,5676107479,141,10.0,5676107481,212,11.9,5676107475,56,Right,5676107477,140,85.3,5676107473,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805495259,114,12,1,9,57,5mbo4f0vps12dr0fcvjn3wyp5,1,9.0,92.3,2025-04-24T17:10:27.510Z,2025-04-24T17:31:15Z,642iajthdnr0zophv7ys35q1g,E. van der Laan,,,5676107461,56,Back,5676107463,140,15.8,5676107491,167,,5676107469,213,0.71,5676107467,212,9.4,5676107471,15,,5676107465,141,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805495263,115,5,1,10,0,5mbo4f0vps12dr0fcvjn3wyp5,0,17.2,101.4,2025-04-24T17:10:30.567Z,2025-04-24T17:10:36Z,642iajthdnr0zophv7ys35q1g,E. van der Laan,,,5676107487,347,,5676107579,233,117,5676107485,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805495271,117,5,1,10,0,durq4oppf7c08tnbzrlebt0uz,1,82.8,-1.4,2025-04-24T17:10:30.567Z,2025-04-24T17:16:24Z,2mfqgk982ky4y88ddcljx25n8,J. Rapp,,,5676107547,56,Right,5676107571,233,115,5676107549,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805495343,118,1,1,10,15,durq4oppf7c08tnbzrlebt0uz,1,83.1,0.0,2025-04-24T17:10:44.720Z,2025-04-24T17:10:49Z,2mfqgk982ky4y88ddcljx25n8,J. Rapp,,,5676108021,1,,5676108017,212,25.4,5676108015,141,6.2,5676108011,56,Right,5676108013,140,59.5,5676108019,213,2.92,5676108009,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805495361,119,1,1,10,19,durq4oppf7c08tnbzrlebt0uz,1,59.5,6.2,2025-04-24T17:10:49.504Z,2025-04-24T17:36:56Z,1t67kvg37jg2elz9voix5kcet,H. Andersson,,,5676108115,56,Back,5676108129,1,,5676108123,141,40.0,5676108125,212,42.6,5676108119,140,25.3,5676108127,213,2.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805495367,120,1,1,10,23,durq4oppf7c08tnbzrlebt0uz,1,25.3,40.0,2025-04-24T17:10:53.217Z,2025-04-24T17:10:55Z,27hg1g0tz1l6mt4eugz841hw5,H. Keto,,,5676108203,141,30.7,5676108207,213,6.07,5676108199,56,Center,5676108201,140,53.3,5676108205,212,30.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805495377,121,1,1,10,25,durq4oppf7c08tnbzrlebt0uz,1,42.6,28.6,2025-04-24T17:10:55.408Z,2025-04-24T17:10:58Z,174tz9lh744fhcxzabu00746h,L. Le Roux,,,5676108257,56,Back,5676108265,213,3.62,5676108263,212,18.5,5676108261,141,16.1,5676108259,140,26.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805495399,122,1,1,10,29,durq4oppf7c08tnbzrlebt0uz,1,26.9,16.1,2025-04-24T17:10:58.625Z,2025-04-24T17:37:12Z,1t67kvg37jg2elz9voix5kcet,H. Andersson,,,5676108431,141,5.0,5676108433,212,30.0,5676108429,140,54.6,5676108427,56,Right,5676108435,213,6.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805495419,116,45,1,10,32,5mbo4f0vps12dr0fcvjn3wyp5,0,32.8,95.1,2025-04-24T17:11:01.762Z,2025-04-24T17:37:23Z,99i96gbkvesmh3wspv8rl1ln9,A. Salétros,,,5676108541,233,123,5676108525,56,Back,5676108527,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805495417,123,3,1,10,32,durq4oppf7c08tnbzrlebt0uz,1,67.2,4.9,2025-04-24T17:11:01.762Z,2025-04-24T17:37:25Z,2mfqgk982ky4y88ddcljx25n8,J. Rapp,,,5676108517,56,Right,5676108523,286,,5676108531,233,116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805495435,124,1,1,10,34,durq4oppf7c08tnbzrlebt0uz,0,62.8,9.2,2025-04-24T17:11:03.729Z,2025-04-24T17:11:06Z,2mfqgk982ky4y88ddcljx25n8,J. Rapp,,,5676108609,56,Center,5676108615,212,25.4,5676108611,140,75.6,5676108617,213,1.01,5676108613,141,40.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805495449,117,1,1,10,36,5mbo4f0vps12dr0fcvjn3wyp5,1,21.3,61.7,2025-04-24T17:11:05.767Z,2025-04-24T17:11:07Z,prvbf3gxwflgzxuvgvb7ls5x,B. Celina,,,5676108717,141,67.6,5676108713,56,Back,5676108721,213,2.22,5676108719,212,5.0,5676108715,140,18.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805495473,119,1,1,10,39,5mbo4f0vps12dr0fcvjn3wyp5,1,15.6,69.4,2025-04-24T17:11:09.583Z,2025-04-24T17:11:11Z,cwkz9uxtres4bockr3spd4hxx,S. Papagiannopoulos,,,5676108861,213,1.28,5676108859,212,19.0,5676108855,140,20.8,5676108853,56,Back,5676108857,141,96.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805495483,120,1,1,10,41,5mbo4f0vps12dr0fcvjn3wyp5,1,19.3,94.8,2025-04-24T17:11:11.430Z,2025-04-24T17:11:13Z,eyqeg6wzhjibkt4zs5dfgzc9h,D. Beširović,,,5676108915,212,12.8,5676108917,213,3.61,5676108909,56,Back,5676108911,140,8.4,5676108913,141,86.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805495499,121,1,1,10,43,5mbo4f0vps12dr0fcvjn3wyp5,0,8.4,86.3,2025-04-24T17:11:13.246Z,2025-04-24T17:11:15Z,642iajthdnr0zophv7ys35q1g,E. van der Laan,,,5676108983,157,,5676108987,140,42.4,5676108995,1,,5676108991,212,36.6,5676108985,56,Back,5676108989,141,98.0,5676108993,213,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805495507,125,12,1,10,46,durq4oppf7c08tnbzrlebt0uz,1,56.5,6.7,2025-04-24T17:11:16.059Z,2025-04-24T17:11:17Z,174tz9lh744fhcxzabu00746h,L. Le Roux,,,5676109063,167,,5676109047,140,59.3,5676109049,141,0.0,5676109053,213,5.17,5676109051,212,6.6,5676109045,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805495519,122,5,1,10,47,5mbo4f0vps12dr0fcvjn3wyp5,1,40.4,102.0,2025-04-24T17:11:16.906Z,2025-04-24T17:16:24Z,642iajthdnr0zophv7ys35q1g,E. van der Laan,,,5676109109,347,,5676109135,233,126,5676109107,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805495509,126,5,1,10,47,durq4oppf7c08tnbzrlebt0uz,0,59.6,-2.0,2025-04-24T17:11:16.906Z,2025-04-24T17:11:20Z,174tz9lh744fhcxzabu00746h,L. Le Roux,,,5676109057,347,,5676109157,233,122,5676109055,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805495639,123,1,1,10,57,5mbo4f0vps12dr0fcvjn3wyp5,1,40.2,100.0,2025-04-24T17:11:26.774Z,2025-04-24T17:37:42Z,eyqeg6wzhjibkt4zs5dfgzc9h,D. Beširović,,,5676109769,213,6.15,5676109761,56,Left,5676109763,140,66.3,5676109771,1,,5676109765,141,96.6,5676109759,107,,5676109767,212,27.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805495615,127,83,1,10,59,durq4oppf7c08tnbzrlebt0uz,0,24.0,23.7,2025-04-24T17:11:29.360Z,2025-04-24T17:40:43Z,40l3vtezw1ofwk2occi4z5w45,Carl Johansson,,,5676109839,399,azvjk1schroxi2dq22hwnqr1m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805492093,21,50,1,11,1,5mbo4f0vps12dr0fcvjn3wyp5,1,61.8,94.4,2025-04-24T17:11:30.927Z,2025-04-24T17:40:42Z,azvjk1schroxi2dq22hwnqr1m,A. Kakoullis,,,5676163409,286,,5676161909,56,Left,5676163417,233,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805492275,24,7,1,11,1,durq4oppf7c08tnbzrlebt0uz,0,38.2,5.6,2025-04-24T17:11:30.928Z,2025-04-24T17:40:15Z,1t67kvg37jg2elz9voix5kcet,H. Andersson,,,5676161673,56,Back,5676163413,233,21,5676163315,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805495643,124,1,1,11,7,5mbo4f0vps12dr0fcvjn3wyp5,0,70.9,98.6,2025-04-24T17:11:37.326Z,2025-04-24T17:11:38Z,azvjk1schroxi2dq22hwnqr1m,A. Kakoullis,,,5676109789,212,1.5,5676109801,236,,5676109783,56,Left,5676109803,233,128,5676109791,213,5.00,5676109785,140,71.3,5676109807,286,,5676109787,141,96.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805495647,128,74,1,11,7,durq4oppf7c08tnbzrlebt0uz,1,21.9,6.7,2025-04-24T17:11:37.327Z,2025-04-24T17:16:31Z,174tz9lh744fhcxzabu00746h,L. Le Roux,,,5676109797,56,Back,5676109813,233,124,5676109799,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805495649,125,5,1,11,8,5mbo4f0vps12dr0fcvjn3wyp5,1,76.5,101.8,2025-04-24T17:11:38.479Z,2025-04-24T17:16:24Z,azvjk1schroxi2dq22hwnqr1m,A. Kakoullis,,,5676109817,56,Left,5676109827,233,129,5676109819,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805495651,129,5,1,11,8,durq4oppf7c08tnbzrlebt0uz,0,23.5,-1.8,2025-04-24T17:11:38.479Z,2025-04-24T17:16:25Z,174tz9lh744fhcxzabu00746h,L. Le Roux,,,5676109835,233,125,5676109823,56,Back,5676109825,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805495749,126,1,1,11,34,5mbo4f0vps12dr0fcvjn3wyp5,0,78.0,100.0,2025-04-24T17:12:03.998Z,2025-04-24T17:12:06Z,b11ffe62rpm020r3u6t1lhvx1,M. Thychosen,,,5676110439,140,90.2,5676110441,141,60.6,5676110443,212,30.9,5676110435,107,,5676110445,213,5.14,5676110437,56,Center,5676110447,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805495753,130,12,1,11,35,durq4oppf7c08tnbzrlebt0uz,1,11.0,40.7,2025-04-24T17:12:05.241Z,2025-04-24T17:41:13Z,1t67kvg37jg2elz9voix5kcet,H. Andersson,,,5676110479,15,,5676110461,213,0.10,5676110459,212,18.5,5676110455,140,28.5,5676110457,141,43.3,5676110453,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805495765,127,1,1,11,37,5mbo4f0vps12dr0fcvjn3wyp5,0,72.4,57.0,2025-04-24T17:12:06.830Z,2025-04-24T17:44:23Z,642iajthdnr0zophv7ys35q1g,E. van der Laan,,,5676171931,212,14.6,5676110539,56,Center,5676171933,213,6.25,5676171929,141,56.2,5676171925,155,,5676171927,140,86.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805495769,131,12,1,11,39,durq4oppf7c08tnbzrlebt0uz,1,15.0,46.2,2025-04-24T17:12:08.930Z,2025-04-24T17:44:30Z,1t67kvg37jg2elz9voix5kcet,H. Andersson,,,5676172141,140,41.5,5676172143,141,92.4,5676172147,213,0.85,5676110565,56,Back,5676172145,212,42.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805495795,128,12,1,11,44,5mbo4f0vps12dr0fcvjn3wyp5,1,46.6,8.2,2025-04-24T17:12:13.991Z,2025-04-24T17:42:06Z,prvbf3gxwflgzxuvgvb7ls5x,B. Celina,,,5676110721,212,8.5,5676110717,140,51.6,5676110723,213,5.37,5676110751,167,,5676110715,56,Right,5676110719,141,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805495799,129,5,1,11,47,5mbo4f0vps12dr0fcvjn3wyp5,0,52.2,-1.8,2025-04-24T17:12:17.426Z,2025-04-24T17:16:25Z,99i96gbkvesmh3wspv8rl1ln9,A. Salétros,,,5676110773,233,132,5676110745,347,,5676110743,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805495801,132,5,1,11,47,durq4oppf7c08tnbzrlebt0uz,1,47.8,101.8,2025-04-24T17:12:17.426Z,2025-04-24T17:12:19Z,1t67kvg37jg2elz9voix5kcet,H. Andersson,,,5676110747,56,Back,5676110767,233,129,5676110749,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805495835,133,1,1,11,50,durq4oppf7c08tnbzrlebt0uz,1,48.4,100.0,2025-04-24T17:12:19.970Z,2025-04-24T17:12:24Z,reelt18o0lhvy8vl8h33glpl,A. Björnström,,,5676110911,141,88.1,5676110913,212,42.0,5676110909,140,87.4,5676110919,1,,5676110907,56,Left,5676110905,107,,5676110915,213,6.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805495837,134,1,1,11,54,durq4oppf7c08tnbzrlebt0uz,0,84.7,90.3,2025-04-24T17:12:24.545Z,2025-04-24T17:12:25Z,cntz26i7p4q9fyzh55xswpudw,J. Kalu,,,5676110941,140,81.6,5676110947,213,4.56,5676110943,141,60.0,5676110939,56,Center,5676110945,212,20.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805495851,131,1,1,11,57,5mbo4f0vps12dr0fcvjn3wyp5,1,20.1,34.0,2025-04-24T17:12:27.094Z,2025-04-24T17:12:29Z,eahcgnvlq1tkswvjuovyzxxw5,F. Benković,,,5676111043,56,Back,5676111049,212,17.2,5676111047,141,29.5,5676111045,140,36.2,5676111051,213,6.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805495861,132,3,1,11,59,5mbo4f0vps12dr0fcvjn3wyp5,0,34.3,26.8,2025-04-24T17:12:29.486Z,2025-04-24T17:12:30Z,azvjk1schroxi2dq22hwnqr1m,A. Kakoullis,,,5676111099,286,,5676111097,56,Back,5676111105,211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805495875,133,83,1,12,0,5mbo4f0vps12dr0fcvjn3wyp5,0,39.6,17.3,2025-04-24T17:12:30.390Z,2025-04-24T17:12:35Z,azvjk1schroxi2dq22hwnqr1m,A. Kakoullis,,,5676111301,399,1t67kvg37jg2elz9voix5kcet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805495883,136,1,1,12,4,durq4oppf7c08tnbzrlebt0uz,1,56.7,80.8,2025-04-24T17:12:33.713Z,2025-04-24T17:12:35Z,1t67kvg37jg2elz9voix5kcet,H. Andersson,,,5676111261,140,39.2,5676111259,56,Back,5676111263,141,69.6,5676111267,213,3.53,5676111265,212,19.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805495903,137,1,1,12,5,durq4oppf7c08tnbzrlebt0uz,1,39.2,69.6,2025-04-24T17:12:35.282Z,2025-04-24T17:42:46Z,8ebx705t6jvq53z6tjk0ke1d6,E. Grozdanić,,,5676111369,56,Left,5676111371,140,53.7,5676111377,213,0.75,5676111373,141,90.6,5676111375,212,20.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805495905,138,50,1,12,6,durq4oppf7c08tnbzrlebt0uz,1,54.4,91.6,2025-04-24T17:12:36.573Z,2025-04-24T17:12:42Z,1t67kvg37jg2elz9voix5kcet,H. Andersson,,,5676111383,286,,5676111381,56,Left,5676111453,233,134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805495917,134,7,1,12,6,5mbo4f0vps12dr0fcvjn3wyp5,1,45.6,8.4,2025-04-24T17:12:36.574Z,2025-04-24T17:12:42Z,3hz7fbme9sm4xkj5fo3moeluc,V. Andersson,,,5676111441,285,,5676111437,167,,5676111447,233,138,5676111439,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805495933,135,5,1,12,9,5mbo4f0vps12dr0fcvjn3wyp5,0,43.4,-1.3,2025-04-24T17:12:38.895Z,2025-04-24T17:43:01Z,b11ffe62rpm020r3u6t1lhvx1,M. Thychosen,,,5676169393,361,,5676111511,347,,5676111509,56,Back,5676111583,233,139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805495927,139,5,1,12,9,durq4oppf7c08tnbzrlebt0uz,1,56.6,101.3,2025-04-24T17:12:38.895Z,2025-04-24T17:43:00Z,1t67kvg37jg2elz9voix5kcet,H. Andersson,,,5676169339,361,,5676111573,233,135,5676111489,56,Left,5676111491,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805496063,140,1,1,12,30,durq4oppf7c08tnbzrlebt0uz,1,59.0,100.0,2025-04-24T17:13:00.258Z,2025-04-24T17:13:01Z,8ebx705t6jvq53z6tjk0ke1d6,E. Grozdanić,,,5676112237,56,Left,5676112245,213,4.11,5676112235,107,,5676112243,212,12.7,5676112241,141,86.2,5676112239,140,52.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805496099,141,1,1,12,31,durq4oppf7c08tnbzrlebt0uz,1,52.2,86.2,2025-04-24T17:13:01.474Z,2025-04-24T17:13:05Z,174tz9lh744fhcxzabu00746h,L. Le Roux,,,5676112467,140,61.1,5676112473,213,0.53,5676112465,56,Left,5676112469,141,94.2,5676112471,212,10.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805496097,136,83,1,12,34,5mbo4f0vps12dr0fcvjn3wyp5,0,37.7,9.7,2025-04-24T17:13:03.726Z,2025-04-24T17:13:11Z,3hz7fbme9sm4xkj5fo3moeluc,V. Andersson,,,5676112517,399,8ebx705t6jvq53z6tjk0ke1d6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805496109,142,3,1,12,35,durq4oppf7c08tnbzrlebt0uz,0,67.0,94.2,2025-04-24T17:13:04.816Z,2025-04-24T17:13:09Z,8ebx705t6jvq53z6tjk0ke1d6,E. Grozdanić,,,5676112601,233,137,5676112499,56,Left,5676112501,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805496129,137,7,1,12,35,5mbo4f0vps12dr0fcvjn3wyp5,1,33.0,5.8,2025-04-24T17:13:04.817Z,2025-04-24T17:13:16Z,99i96gbkvesmh3wspv8rl1ln9,A. Salétros,,,5676112593,233,142,5676112589,56,Back,5676112591,285,,5676112587,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
