id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/8/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value
2797930441,104,1,1,17,15,1939bnru25svvgv15k2c7tw2y,1,8.6,65.1,2025-04-07T17:28:13.647Z,2025-04-07T17:28:17Z,agsollzstr45ee0z17tle8d1w,T. Yegbe,,,5634300639,140,9.2,5634300651,213,1.53,5634300643,141,86.9,5634300647,212,14.8,5634300635,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797930455,105,1,1,17,19,1939bnru25svvgv15k2c7tw2y,1,25.0,89.7,2025-04-07T17:28:17.375Z,2025-04-07T17:50:48Z,60fbyywnjiz6l8n7gmi2mjld5,S. Olsson,,,5634300709,56,Back,5634300717,213,1.91,5634300713,141,97.2,5634300711,140,23.3,5634300715,212,5.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797930491,106,1,1,17,22,1939bnru25svvgv15k2c7tw2y,0,23.3,97.2,2025-04-07T17:28:19.807Z,2025-04-07T17:28:22Z,2d1dh619cfgvel4bv7tpfxjo5,N. Hult,,,5634300949,157,,5634300961,1,,5634300959,213,5.09,5634300951,56,Back,5634300955,141,45.2,5634300957,212,38.1,5634300953,140,36.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797930501,168,61,1,17,24,93ohqui2qgqm8408viwmm1ken,1,65.2,51.5,2025-04-07T17:28:22.470Z,2025-04-07T17:28:25Z,7hugqbtot3c8fmxtfqld9l15g,H. Bolin,,,5634301027,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797930523,107,1,1,17,26,1939bnru25svvgv15k2c7tw2y,1,30.4,58.1,2025-04-07T17:28:23.791Z,2025-04-07T17:28:27Z,21abg7evjtjt6kzisu43jckmi,B. Zeneli,,,5634301191,212,30.6,5634301185,56,Back,5634301187,140,30.6,5634301189,141,13.1,5634301193,213,4.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797930571,108,1,1,17,29,1939bnru25svvgv15k2c7tw2y,1,39.9,15.6,2025-04-07T17:28:27.215Z,2025-04-07T17:28:32Z,amgtzrnw9lmo9o506a0mhzip6,R. Wikström,,,5634301449,213,0.07,5634301443,140,63.7,5634301447,212,25.1,5634301439,56,Right,5634301445,141,18.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797930573,109,50,1,17,34,1939bnru25svvgv15k2c7tw2y,1,69.0,24.7,2025-04-07T17:28:32.288Z,2025-04-07T18:07:25Z,6tqclthbz4m9kqiukixum1mhg,G. Rapp,,,5634301457,56,Center,5634301459,286,,5634301725,233,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797930609,169,7,1,17,34,93ohqui2qgqm8408viwmm1ken,1,31.0,75.3,2025-04-07T17:28:32.289Z,2025-04-07T18:07:25Z,7hugqbtot3c8fmxtfqld9l15g,H. Bolin,,,5634301657,56,Back,5634301659,285,,5634301693,233,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797930637,171,4,1,17,38,93ohqui2qgqm8408viwmm1ken,1,32.3,77.4,2025-04-07T17:28:36.302Z,2025-04-07T17:28:39Z,carpl05zgalgbsd6gnk3akc89,Gabriel Busanello,,,5634301791,56,Back,5634301897,294,,5634301793,152,,5634301899,285,,5634301789,13,,5634301925,233,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797930631,110,4,1,17,38,1939bnru25svvgv15k2c7tw2y,0,67.7,22.6,2025-04-07T17:28:36.303Z,2025-04-07T17:28:45Z,6tqclthbz4m9kqiukixum1mhg,G. Rapp,,,5634301819,152,,5634301817,56,Center,5634301859,233,171,5634301933,286,,5634301815,13,,5634302185,294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797930803,172,1,1,17,58,93ohqui2qgqm8408viwmm1ken,1,35.4,85.9,2025-04-07T17:28:55.823Z,2025-04-07T17:28:57Z,carpl05zgalgbsd6gnk3akc89,Gabriel Busanello,,,5634302865,5,,5634302867,152,,5634302879,213,4.88,5634302871,140,37.2,5634302921,189,,5634302875,212,11.2,5634302873,141,69.6,5634302869,56,Back,,,,,,,,,,,,,,,,,,,,,,,,
2797930855,173,1,1,17,59,93ohqui2qgqm8408viwmm1ken,1,38.2,66.1,2025-04-07T17:28:57.326Z,2025-04-07T17:29:01Z,azcjwvw9799e6bawnlcb0lt2i,L. Berg Johnsen,,,5634303117,140,30.3,5634303119,141,35.2,5634303121,212,22.6,5634303123,213,4.34,5634303115,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797930867,174,1,1,18,4,93ohqui2qgqm8408viwmm1ken,1,28.9,40.3,2025-04-07T17:29:02.175Z,2025-04-07T17:29:03Z,4j6a6qec8m58zgojpbv8wxnf9,P. Jansson,,,5634303203,140,32.8,5634303207,212,4.9,5634303205,141,36.3,5634303201,56,Back,5634303209,213,5.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797930879,175,1,1,18,5,93ohqui2qgqm8408viwmm1ken,1,32.8,36.3,2025-04-07T17:29:02.943Z,2025-04-07T17:29:03Z,d58ji96mcnebbci6skc46x9uc,O. Rosengren,,,5634303295,140,28.6,5634303317,156,,5634303301,213,3.14,5634303297,141,36.3,5634303293,56,Back,5634303299,212,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797930931,176,1,1,18,6,93ohqui2qgqm8408viwmm1ken,1,27.3,36.3,2025-04-07T17:29:04.031Z,2025-04-07T17:29:06Z,4j6a6qec8m58zgojpbv8wxnf9,P. Jansson,,,5634303563,140,22.2,5634303567,141,68.1,5634303561,56,Back,5634303569,212,22.3,5634303571,213,1.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797930959,177,1,1,18,8,93ohqui2qgqm8408viwmm1ken,1,24.1,69.1,2025-04-07T17:29:06.558Z,2025-04-07T17:29:09Z,as6coaak724tr7igyz1wwlfc9,C. Rösler,,,5634303755,141,86.6,5634303751,56,Back,5634303757,212,13.4,5634303753,140,30.0,5634303759,213,1.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797930977,178,1,1,18,11,93ohqui2qgqm8408viwmm1ken,0,29.7,89.0,2025-04-07T17:29:09.663Z,2025-04-07T17:29:12Z,carpl05zgalgbsd6gnk3akc89,Gabriel Busanello,,,5634303873,155,,5634303877,140,73.2,5634303875,56,Left,5634303879,141,100.0,5634303883,213,0.18,5634303881,212,46.4,5634303885,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797930997,111,5,1,18,14,1939bnru25svvgv15k2c7tw2y,1,28.2,-1.4,2025-04-07T17:29:12.057Z,2025-04-07T17:37:04Z,6legryh9z8lvc4bq4s456m09h,S. Holmén,,,5634303973,233,179,5634303939,56,Back,5634303941,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797930981,179,5,1,18,14,93ohqui2qgqm8408viwmm1ken,0,71.8,101.4,2025-04-07T17:29:12.057Z,2025-04-07T17:29:16Z,carpl05zgalgbsd6gnk3akc89,Gabriel Busanello,,,5634304025,233,111,5634303893,56,Left,5634303895,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797931207,112,1,1,18,34,1939bnru25svvgv15k2c7tw2y,0,33.9,0.0,2025-04-07T17:29:31.951Z,2025-04-07T17:29:34Z,amgtzrnw9lmo9o506a0mhzip6,R. Wikström,,,5634305203,212,28.8,5634305195,107,,5634305207,1,,5634305199,140,60.8,5634305197,56,Right,5634305201,141,6.5,5634305205,213,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797931243,180,1,1,18,37,93ohqui2qgqm8408viwmm1ken,1,43.6,86.9,2025-04-07T17:29:35.071Z,2025-04-07T17:29:37Z,as6coaak724tr7igyz1wwlfc9,C. Rösler,,,5634305389,212,11.4,5634305385,140,54.1,5634305391,213,0.26,5634305381,3,,5634305383,56,Left,5634305387,141,91.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797931257,181,1,1,18,39,93ohqui2qgqm8408viwmm1ken,1,54.1,91.2,2025-04-07T17:29:36.847Z,2025-04-07T17:29:38Z,7hugqbtot3c8fmxtfqld9l15g,H. Bolin,,,5634305479,3,,5634305493,213,5.09,5634305489,141,83.0,5634305483,56,Left,5634305491,212,6.0,5634305485,140,56.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797931313,182,1,1,18,40,93ohqui2qgqm8408viwmm1ken,0,56.2,82.6,2025-04-07T17:29:38.063Z,2025-04-07T17:51:14Z,62w849kqrnjm00xr12suencgl,A. Christiansen,,,5634305757,56,Left,5634305763,212,4.8,5634305759,140,60.7,5634305761,141,81.4,5634305765,213,6.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797931319,183,44,1,18,40,93ohqui2qgqm8408viwmm1ken,1,64.8,81.2,2025-04-07T17:29:38.367Z,2025-04-07T18:07:30Z,53dvtfms2uxd500y87x5jf2eh,E. Botheim,,,5634320601,233,113,5634305793,56,Left,5634305795,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797931263,113,44,1,18,40,1939bnru25svvgv15k2c7tw2y,0,35.2,18.8,2025-04-07T17:29:38.368Z,2025-04-07T18:07:31Z,6legryh9z8lvc4bq4s456m09h,S. Holmén,,,5634305519,56,Back,5634320597,233,183,5634305521,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797950035,411,1,1,18,40,93ohqui2qgqm8408viwmm1ken,0,68.8,84.6,2025-04-07T17:29:38.393Z,2025-04-07T17:51:57Z,53dvtfms2uxd500y87x5jf2eh,E. Botheim,,,5634411685,3,,5634411691,141,88.1,5634411695,213,0.66,5634411687,56,Left,5634411689,140,71.7,5634411693,212,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797931317,114,61,1,18,44,1939bnru25svvgv15k2c7tw2y,1,29.0,5.3,2025-04-07T17:29:42.136Z,2025-04-07T17:51:37Z,6legryh9z8lvc4bq4s456m09h,S. Holmén,,,5634305779,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797931327,115,5,1,18,45,1939bnru25svvgv15k2c7tw2y,0,29.4,-1.8,2025-04-07T17:29:42.992Z,2025-04-07T17:29:45Z,6legryh9z8lvc4bq4s456m09h,S. Holmén,,,5634305841,56,Back,5634305843,347,,5634305917,233,184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797931339,184,5,1,18,45,93ohqui2qgqm8408viwmm1ken,1,70.6,101.8,2025-04-07T17:29:42.992Z,2025-04-07T17:37:04Z,53dvtfms2uxd500y87x5jf2eh,E. Botheim,,,5634305881,347,,5634305901,233,115,5634305879,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797931383,185,1,1,18,46,93ohqui2qgqm8408viwmm1ken,1,69.9,100.0,2025-04-07T17:29:44.303Z,2025-04-07T17:29:46Z,62w849kqrnjm00xr12suencgl,A. Christiansen,,,5634306055,107,,5634306065,213,4.32,5634306061,141,87.7,5634306063,212,10.2,5634306057,56,Left,5634306059,140,66.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797931391,186,1,1,18,48,93ohqui2qgqm8408viwmm1ken,1,65.2,86.8,2025-04-07T17:29:46.559Z,2025-04-07T17:29:47Z,azcjwvw9799e6bawnlcb0lt2i,L. Berg Johnsen,,,5634306109,56,Left,5634306113,141,94.2,5634306117,213,1.06,5634306111,140,67.9,5634306115,212,5.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797931413,187,1,1,18,49,93ohqui2qgqm8408viwmm1ken,1,68.2,93.0,2025-04-07T17:29:47.343Z,2025-04-07T17:29:48Z,62w849kqrnjm00xr12suencgl,A. Christiansen,,,5634306247,212,9.1,5634306243,140,59.6,5634306249,213,3.24,5634306241,56,Left,5634306245,141,91.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797931447,188,1,1,18,50,93ohqui2qgqm8408viwmm1ken,1,59.6,90.5,2025-04-07T17:29:48.367Z,2025-04-07T17:29:51Z,carpl05zgalgbsd6gnk3akc89,Gabriel Busanello,,,5634306461,1,,5634306451,56,Back,5634306455,141,46.0,5634306459,213,4.23,5634306453,140,44.5,5634306457,212,34.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797931495,189,1,1,18,54,93ohqui2qgqm8408viwmm1ken,1,44.5,46.0,2025-04-07T17:29:51.999Z,2025-04-07T17:29:54Z,4j6a6qec8m58zgojpbv8wxnf9,P. Jansson,,,5634306715,140,57.5,5634306717,141,17.3,5634306721,213,5.32,5634306713,56,Right,5634306719,212,23.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797931519,190,1,1,18,58,93ohqui2qgqm8408viwmm1ken,1,55.2,15.5,2025-04-07T17:29:55.696Z,2025-04-07T17:29:57Z,4yg4i2wvdz87rrxpn0rqn2xg5,J. Stryger Larsen,,,5634306853,141,26.7,5634306857,212,18.4,5634306861,213,2.71,5634306847,56,Back,5634306849,140,39.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797931537,191,1,1,18,59,93ohqui2qgqm8408viwmm1ken,1,39.3,26.7,2025-04-07T17:29:57.407Z,2025-04-07T17:29:58Z,4j6a6qec8m58zgojpbv8wxnf9,P. Jansson,,,5634306967,140,44.6,5634306965,56,Back,5634306973,213,1.22,5634306969,141,49.0,5634306971,212,16.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797931549,192,1,1,19,0,93ohqui2qgqm8408viwmm1ken,1,45.7,47.6,2025-04-07T17:29:58.559Z,2025-04-07T17:29:59Z,azcjwvw9799e6bawnlcb0lt2i,L. Berg Johnsen,,,5634307049,141,51.5,5634307045,56,Center,5634307053,213,0.29,5634307047,140,54.2,5634307051,212,9.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797931597,193,1,1,19,1,93ohqui2qgqm8408viwmm1ken,1,54.2,51.5,2025-04-07T17:29:59.345Z,2025-04-07T17:30:02Z,d58ji96mcnebbci6skc46x9uc,O. Rosengren,,,5634307309,140,45.5,5634307307,56,Back,5634307311,141,66.7,5634307315,213,2.29,5634307313,212,13.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797931633,194,1,1,19,4,93ohqui2qgqm8408viwmm1ken,1,47.3,66.6,2025-04-07T17:30:02.655Z,2025-04-07T17:30:05Z,as6coaak724tr7igyz1wwlfc9,C. Rösler,,,5634307539,213,0.83,5634307537,212,27.3,5634307533,140,64.9,5634307531,56,Left,5634307535,141,96.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797931669,195,1,1,19,7,93ohqui2qgqm8408viwmm1ken,1,66.5,95.0,2025-04-07T17:30:05.215Z,2025-04-07T17:30:07Z,7hugqbtot3c8fmxtfqld9l15g,H. Bolin,,,5634307721,141,90.9,5634307719,140,60.0,5634307725,213,3.53,5634307717,56,Left,5634307723,212,7.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797931705,196,1,1,19,9,93ohqui2qgqm8408viwmm1ken,1,54.7,90.8,2025-04-07T17:30:07.119Z,2025-04-07T17:30:10Z,carpl05zgalgbsd6gnk3akc89,Gabriel Busanello,,,5634307905,140,53.3,5634307911,213,4.59,5634307907,141,73.6,5634307909,212,11.8,5634307903,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797931733,197,1,1,19,12,93ohqui2qgqm8408viwmm1ken,1,54.7,70.3,2025-04-07T17:30:09.919Z,2025-04-07T17:30:12Z,azcjwvw9799e6bawnlcb0lt2i,L. Berg Johnsen,,,5634308045,140,52.2,5634308047,141,83.8,5634308051,213,1.85,5634308043,56,Left,5634308049,212,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797931787,198,1,1,19,14,93ohqui2qgqm8408viwmm1ken,1,53.1,86.8,2025-04-07T17:30:11.855Z,2025-04-07T17:30:15Z,carpl05zgalgbsd6gnk3akc89,Gabriel Busanello,,,5634308377,56,Back,5634308381,141,75.0,5634308385,213,3.94,5634308383,212,11.2,5634308379,140,45.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797931855,199,1,1,19,18,93ohqui2qgqm8408viwmm1ken,1,48.5,72.9,2025-04-07T17:30:15.679Z,2025-04-07T17:30:19Z,as6coaak724tr7igyz1wwlfc9,C. Rösler,,,5634308771,140,43.2,5634308775,212,10.4,5634308777,213,4.15,5634308773,141,59.9,5634308769,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797931879,200,1,1,19,21,93ohqui2qgqm8408viwmm1ken,1,45.9,60.6,2025-04-07T17:30:19.439Z,2025-04-07T17:30:21Z,4j6a6qec8m58zgojpbv8wxnf9,P. Jansson,,,5634308931,213,0.37,5634308923,141,64.9,5634308927,212,8.0,5634308921,140,53.0,5634308919,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797931951,201,1,1,19,23,93ohqui2qgqm8408viwmm1ken,1,50.8,66.3,2025-04-07T17:30:21.471Z,2025-04-07T17:30:25Z,d58ji96mcnebbci6skc46x9uc,O. Rosengren,,,5634309265,213,1.30,5634309261,141,92.9,5634309259,140,55.5,5634309263,212,18.7,5634309257,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797931981,202,1,1,19,27,93ohqui2qgqm8408viwmm1ken,1,55.7,94.4,2025-04-07T17:30:25.071Z,2025-04-07T17:30:26Z,carpl05zgalgbsd6gnk3akc89,Gabriel Busanello,,,5634309451,141,72.9,5634309455,212,18.4,5634309443,56,Center,5634309447,140,66.3,5634309459,213,5.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797931989,203,1,1,19,29,93ohqui2qgqm8408viwmm1ken,1,67.1,71.5,2025-04-07T17:30:26.815Z,2025-04-07T17:52:10Z,53dvtfms2uxd500y87x5jf2eh,E. Botheim,,,5634309527,156,,5634309509,140,61.2,5634309513,212,6.4,5634309507,56,Center,5634309511,141,73.8,5634309515,213,2.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797932045,204,1,1,19,30,93ohqui2qgqm8408viwmm1ken,1,60.7,72.6,2025-04-07T17:30:28.175Z,2025-04-07T17:30:31Z,d58ji96mcnebbci6skc46x9uc,O. Rosengren,,,5634309825,213,4.90,5634309821,141,8.3,5634309819,140,68.7,5634309823,212,44.5,5634309813,155,,5634309817,56,Right,5634309829,1,,5634309815,196,,,,,,,,,,,,,,,,,,,,,,,,,
2797932093,205,1,1,19,35,93ohqui2qgqm8408viwmm1ken,1,73.2,7.6,2025-04-07T17:30:32.960Z,2025-04-07T17:30:34Z,4yg4i2wvdz87rrxpn0rqn2xg5,J. Stryger Larsen,,,5634310089,213,1.77,5634310087,212,7.8,5634310083,140,71.7,5634310085,141,18.9,5634310081,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797932123,206,1,1,19,36,93ohqui2qgqm8408viwmm1ken,1,70.6,18.9,2025-04-07T17:30:33.951Z,2025-04-07T17:30:35Z,8ydeghsg8bdyovqjnr56hz8x5,S. Hakšabanović,,,5634310219,213,4.98,5634310213,140,72.7,5634310217,212,8.4,5634310211,56,Right,5634310215,141,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797932147,207,1,1,19,38,93ohqui2qgqm8408viwmm1ken,1,74.6,7.1,2025-04-07T17:30:35.727Z,2025-04-07T17:30:37Z,4yg4i2wvdz87rrxpn0rqn2xg5,J. Stryger Larsen,,,5634310359,213,2.36,5634310353,141,20.9,5634310357,212,13.3,5634310351,140,65.6,5634310349,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797932171,208,1,1,19,39,93ohqui2qgqm8408viwmm1ken,1,65.6,20.3,2025-04-07T17:30:37.151Z,2025-04-07T17:30:38Z,azcjwvw9799e6bawnlcb0lt2i,L. Berg Johnsen,,,5634310489,212,6.8,5634310483,141,11.0,5634310477,140,68.1,5634310471,56,Right,5634310491,213,5.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797932183,209,1,1,19,40,93ohqui2qgqm8408viwmm1ken,0,68.1,11.0,2025-04-07T17:30:38.335Z,2025-04-07T17:30:39Z,4yg4i2wvdz87rrxpn0rqn2xg5,J. Stryger Larsen,,,5634310543,141,16.5,5634310547,213,1.00,5634310539,56,Right,5634310545,212,4.5,5634310541,140,70.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797932187,116,61,1,19,41,1939bnru25svvgv15k2c7tw2y,1,34.8,81.4,2025-04-07T17:30:39.280Z,2025-04-07T17:30:39Z,60fbyywnjiz6l8n7gmi2mjld5,S. Olsson,,,5634310557,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797932217,117,5,1,19,43,1939bnru25svvgv15k2c7tw2y,0,34.6,102.0,2025-04-07T17:30:40.752Z,2025-04-07T17:30:43Z,60fbyywnjiz6l8n7gmi2mjld5,S. Olsson,,,5634310741,347,,5634310739,56,Back,5634310801,233,210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797932225,210,5,1,19,43,93ohqui2qgqm8408viwmm1ken,1,65.4,-2.0,2025-04-07T17:30:40.752Z,2025-04-07T17:37:05Z,4yg4i2wvdz87rrxpn0rqn2xg5,J. Stryger Larsen,,,5634310765,347,,5634310779,233,117,5634310763,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797932391,211,1,1,19,54,93ohqui2qgqm8408viwmm1ken,1,70.1,0.0,2025-04-07T17:30:51.807Z,2025-04-07T17:30:53Z,4yg4i2wvdz87rrxpn0rqn2xg5,J. Stryger Larsen,,,5634311653,107,,5634311659,141,12.6,5634311657,140,71.6,5634311663,213,1.41,5634311661,212,9.6,5634311655,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797932395,212,1,1,19,56,93ohqui2qgqm8408viwmm1ken,1,70.9,12.2,2025-04-07T17:30:53.824Z,2025-04-07T17:30:59Z,8ydeghsg8bdyovqjnr56hz8x5,S. Hakšabanović,,,5634311693,213,4.03,5634311689,141,8.2,5634311687,140,68.8,5634311691,212,3.5,5634311685,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797932425,213,1,1,19,57,93ohqui2qgqm8408viwmm1ken,1,68.4,6.8,2025-04-07T17:30:55.375Z,2025-04-07T17:30:57Z,4yg4i2wvdz87rrxpn0rqn2xg5,J. Stryger Larsen,,,5634311921,213,6.08,5634311919,212,4.9,5634311913,56,Right,5634311917,141,5.3,5634311915,140,73.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797932445,214,1,1,19,59,93ohqui2qgqm8408viwmm1ken,1,70.9,6.4,2025-04-07T17:30:57.296Z,2025-04-07T17:30:59Z,8ydeghsg8bdyovqjnr56hz8x5,S. Hakšabanović,,,5634312049,56,Right,5634312055,212,4.3,5634312051,140,67.3,5634312057,213,3.64,5634312053,141,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797932503,215,1,1,20,2,93ohqui2qgqm8408viwmm1ken,1,64.9,4.7,2025-04-07T17:31:00.639Z,2025-04-07T17:31:03Z,4yg4i2wvdz87rrxpn0rqn2xg5,J. Stryger Larsen,,,5634312415,212,17.1,5634312411,140,62.5,5634312417,213,1.72,5634312413,141,29.5,5634312409,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797932577,216,1,1,20,5,93ohqui2qgqm8408viwmm1ken,1,60.0,31.5,2025-04-07T17:31:02.943Z,2025-04-07T17:31:08Z,azcjwvw9799e6bawnlcb0lt2i,L. Berg Johnsen,,,5634312933,212,19.3,5634312929,140,53.2,5634312931,141,57.9,5634312935,213,1.95,5634312927,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797932621,217,1,1,20,11,93ohqui2qgqm8408viwmm1ken,1,62.6,58.4,2025-04-07T17:31:08.687Z,2025-04-07T17:31:12Z,as6coaak724tr7igyz1wwlfc9,C. Rösler,,,5634313205,140,75.7,5634313203,56,Left,5634313209,212,22.9,5634313207,141,85.3,5634313211,213,0.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797932661,218,1,1,20,15,93ohqui2qgqm8408viwmm1ken,1,79.7,87.5,2025-04-07T17:31:12.736Z,2025-04-07T17:31:15Z,carpl05zgalgbsd6gnk3akc89,Gabriel Busanello,,,5634313443,140,75.0,5634313449,213,4.16,5634313447,212,9.4,5634313441,56,Center,5634313445,141,75.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797932699,219,1,1,20,17,93ohqui2qgqm8408viwmm1ken,1,71.9,68.7,2025-04-07T17:31:15.583Z,2025-04-07T17:31:43Z,azcjwvw9799e6bawnlcb0lt2i,L. Berg Johnsen,1.0,,5634313627,56,Center,5634313629,140,75.4,5634313631,141,74.7,5634313635,213,0.84,5634313633,212,5.5,5634315835,210,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797932707,220,15,1,20,20,93ohqui2qgqm8408viwmm1ken,1,78.6,68.1,2025-04-07T17:31:17.799Z,2025-04-07T18:05:00Z,62w849kqrnjm00xr12suencgl,A. Christiansen,,,5634459545,76,,5634315513,20,,5634315517,82,,5634315857,231,51.6,5634315853,147,64.8,5634315847,103,19,5634313685,56,Center,5634313681,18,,5634315849,215,5634315839,29,,5634315873,233,118,5634315841,55,219,5634315845,102,52.3,5634315851,146,,83.0,5634315855,230,99.5,5634313677,22,
2797932757,118,10,1,20,20,1939bnru25svvgv15k2c7tw2y,1,17.9,37.8,2025-04-07T17:31:17.899Z,2025-04-07T18:05:03Z,dp4bh2qpsagd632sfe3qq4hqt,J. Magnússon,,,5634313907,94,,5634313909,56,Back,5634315895,233,220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797932807,221,1,1,20,26,93ohqui2qgqm8408viwmm1ken,0,97.1,16.2,2025-04-07T17:31:23.967Z,2025-04-07T17:31:27Z,4yg4i2wvdz87rrxpn0rqn2xg5,J. Stryger Larsen,,,5634314437,233,119,5634314209,141,21.9,5634314201,2,,5634314205,56,Center,5634314211,212,4.5,5634314435,236,,5634314441,286,,5634314213,213,2.09,5634314207,140,5634314203,155,,,,,,,,,,,,,95.0,,,,,,,
