id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/10/value,qualifier/11/value,qualifier/12/value,qualifier/9/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId
2807173097,160,1,1,20,0,5mbo4f0vps12dr0fcvjn3wyp5,1,67.6,56.6,2025-04-27T14:20:30.261Z,2025-04-27T14:43:50Z,prvbf3gxwflgzxuvgvb7ls5x,B. Celina,,,5685205275,213,5.18,5685205273,212,11.7,5685205267,56,Center,5685205269,140,72.6,5685205271,141,41.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807173109,161,1,1,20,1,5mbo4f0vps12dr0fcvjn3wyp5,1,72.6,41.3,2025-04-27T14:20:31.318Z,2025-04-27T14:43:51Z,alxccjq2y6il5yjw108a0axnt,J. Hove,,,5685205335,213,4.20,5685205333,212,16.8,5685205329,140,64.8,5685205331,141,19.8,5685205327,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807173241,162,1,1,20,4,5mbo4f0vps12dr0fcvjn3wyp5,1,70.7,17.7,2025-04-27T14:20:34.326Z,2025-04-27T14:20:37Z,eahcgnvlq1tkswvjuovyzxxw5,F. Benković,,,5685206069,140,74.8,5685206071,141,6.2,5685206067,56,Right,5685206075,213,5.22,5685206073,212,8.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807173271,163,1,1,20,6,5mbo4f0vps12dr0fcvjn3wyp5,0,75.2,10.1,2025-04-27T14:20:36.486Z,2025-04-27T14:20:38Z,b11ffe62rpm020r3u6t1lhvx1,M. Thychosen,,,5685206291,140,92.9,5685206297,213,0.95,5685206287,155,,5685206295,212,31.9,5685206293,141,48.2,5685206289,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807173475,205,1,1,20,12,1939bnru25svvgv15k2c7tw2y,1,14.0,51.2,2025-04-27T14:20:42.423Z,2025-04-27T14:20:46Z,c6xakidja1353l11ws0apj1t5,I. Pettersson,,,5685207489,140,22.9,5685207485,123,,5685207495,213,5.26,5685207493,212,17.9,5685207487,56,Back,5685207491,141,28.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807173525,206,1,1,20,16,1939bnru25svvgv15k2c7tw2y,1,23.3,28.6,2025-04-27T14:20:46.054Z,2025-04-27T14:20:48Z,5l4q2q8nszqp6k8exo9eyqnrp,S. Hedlund,,,5685207749,213,0.54,5685207741,56,Center,5685207745,141,53.7,5685207743,140,50.3,5685207747,212,33.1,5685207751,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807173593,207,1,1,20,18,1939bnru25svvgv15k2c7tw2y,1,48.0,51.9,2025-04-27T14:20:48.135Z,2025-04-27T14:20:51Z,116vh3v105pa9vyw10hpvuwdm,F. Ihler,,,5685208161,212,27.7,5685208155,56,Back,5685208159,141,65.2,5685208163,213,2.81,5685208157,140,23.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807173695,208,1,1,20,21,1939bnru25svvgv15k2c7tw2y,1,30.5,70.0,2025-04-27T14:20:51.190Z,2025-04-27T14:20:54Z,agsollzstr45ee0z17tle8d1w,T. Yegbe,,,5685208697,212,31.2,5685208695,141,93.0,5685208693,140,56.2,5685208699,213,0.53,5685208691,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807173785,209,1,1,20,24,1939bnru25svvgv15k2c7tw2y,1,58.7,93.2,2025-04-27T14:20:54.519Z,2025-04-27T14:20:58Z,2d1dh619cfgvel4bv7tpfxjo5,N. Hult,,,5685209211,56,Center,5685209213,140,58.7,5685209215,141,70.5,5685209219,213,4.71,5685209217,212,15.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807173861,210,1,1,20,28,1939bnru25svvgv15k2c7tw2y,1,60.3,71.1,2025-04-27T14:20:58.023Z,2025-04-27T14:21:02Z,60fbyywnjiz6l8n7gmi2mjld5,S. Olsson,,,5685209685,212,11.7,5685209677,56,Center,5685209683,141,57.9,5685209681,140,53.1,5685209687,213,4.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807173889,211,1,1,20,32,1939bnru25svvgv15k2c7tw2y,1,53.4,58.8,2025-04-27T14:21:02.262Z,2025-04-27T14:21:04Z,amgtzrnw9lmo9o506a0mhzip6,R. Wikström,,,5685209891,141,86.9,5685209887,56,Left,5685209893,212,19.2,5685209895,213,1.49,5685209889,140,54.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807173989,212,1,1,20,34,1939bnru25svvgv15k2c7tw2y,1,57.7,88.4,2025-04-27T14:21:03.990Z,2025-04-27T14:21:07Z,agsollzstr45ee0z17tle8d1w,T. Yegbe,,,5685210515,56,Left,5685210523,213,0.29,5685210521,212,12.9,5685210519,141,93.9,5685210517,140,69.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807174025,213,1,1,20,37,1939bnru25svvgv15k2c7tw2y,1,70.0,96.2,2025-04-27T14:21:07.478Z,2025-04-27T14:21:10Z,2d1dh619cfgvel4bv7tpfxjo5,N. Hult,,,5685210775,56,Center,5685210779,141,74.5,5685210781,212,16.3,5685210777,140,63.5,5685210783,213,4.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807174051,214,1,1,20,40,1939bnru25svvgv15k2c7tw2y,1,63.5,74.5,2025-04-27T14:21:09.958Z,2025-04-27T14:21:11Z,60fbyywnjiz6l8n7gmi2mjld5,S. Olsson,,,5685210943,56,Center,5685210955,213,6.20,5685210947,140,71.6,5685210953,212,8.5,5685210951,141,73.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807174143,215,1,1,20,41,1939bnru25svvgv15k2c7tw2y,1,71.6,73.5,2025-04-27T14:21:11.383Z,2025-04-27T14:21:15Z,6tqclthbz4m9kqiukixum1mhg,G. Rapp,,,5685211493,56,Center,5685211495,140,66.1,5685211499,212,9.7,5685211497,141,62.1,5685211501,213,4.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807174093,164,83,1,20,43,5mbo4f0vps12dr0fcvjn3wyp5,0,33.6,34.0,2025-04-27T14:21:13.254Z,2025-04-27T14:44:19Z,99i96gbkvesmh3wspv8rl1ln9,A. Salétros,,,5685211955,399,60fbyywnjiz6l8n7gmi2mjld5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807174155,216,4,1,20,45,1939bnru25svvgv15k2c7tw2y,1,64.5,64.4,2025-04-27T14:21:15.430Z,2025-04-27T14:44:26Z,60fbyywnjiz6l8n7gmi2mjld5,S. Olsson,,,5685211787,233,165,5685211603,286,,5685211597,56,Center,5685393511,295,,5685211595,13,,5685211599,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807174169,165,4,1,20,45,5mbo4f0vps12dr0fcvjn3wyp5,0,35.5,35.6,2025-04-27T14:21:15.431Z,2025-04-27T14:44:24Z,99i96gbkvesmh3wspv8rl1ln9,A. Salétros,,,5685393197,295,,5685211861,233,216,5685211641,13,,5685211649,152,,5685211657,285,,5685211645,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807175271,218,1,1,21,25,1939bnru25svvgv15k2c7tw2y,0,68.8,72.6,2025-04-27T14:21:55.287Z,2025-04-27T14:21:58Z,21abg7evjtjt6kzisu43jckmi,B. Zeneli,,,5685217925,5,,5685217929,155,,5685217953,212,41.5,5685217959,1,,5685217937,56,Center,5685217933,152,,5685217949,141,37.1,5685217943,140,100.0,5685217957,213,5.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807175287,166,5,1,21,27,5mbo4f0vps12dr0fcvjn3wyp5,1,-1.2,62.2,2025-04-27T14:21:57.897Z,2025-04-27T15:40:03Z,99i96gbkvesmh3wspv8rl1ln9,A. Salétros,,,5685218007,346,,5685218397,233,219,5685218005,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807175357,219,5,1,21,27,1939bnru25svvgv15k2c7tw2y,0,101.2,37.8,2025-04-27T14:21:57.897Z,2025-04-27T15:40:04Z,21abg7evjtjt6kzisu43jckmi,B. Zeneli,,,5685218455,233,166,5685218339,56,Center,5685218345,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807175951,167,1,1,21,52,5mbo4f0vps12dr0fcvjn3wyp5,1,4.3,54.9,2025-04-27T14:22:22.439Z,2025-04-27T14:23:17Z,a0vo94v0vvnojrnvvscd7zp3p,K. Nordfeldt,,,5685221791,56,Back,5685227779,189,,5685221793,140,7.7,5685221813,237,,5685221787,124,,5685221797,141,28.3,5685221803,212,18.4,5685221805,213,4.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807175971,168,1,1,21,54,5mbo4f0vps12dr0fcvjn3wyp5,1,7.7,28.3,2025-04-27T14:22:24.558Z,2025-04-27T14:23:18Z,cwkz9uxtres4bockr3spd4hxx,S. Papagiannopoulos,,,5685221887,56,Back,5685221903,213,1.81,5685221899,212,15.0,5685221891,140,4.3,5685221895,141,49.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807175989,169,1,1,21,55,5mbo4f0vps12dr0fcvjn3wyp5,1,4.3,49.7,2025-04-27T14:22:25.583Z,2025-04-27T14:23:20Z,a0vo94v0vvnojrnvvscd7zp3p,K. Nordfeldt,,,5685222039,141,47.3,5685222043,213,6.10,5685222041,212,9.0,5685222035,56,Back,5685222037,140,12.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807176013,170,1,1,21,56,5mbo4f0vps12dr0fcvjn3wyp5,1,12.7,47.3,2025-04-27T14:22:26.815Z,2025-04-27T14:23:22Z,8ez1awevbmegf1z0kgjtp048a,Á. Csongvai,,,5685222191,141,48.1,5685222195,213,3.09,5685222193,212,10.7,5685222189,140,2.5,5685227529,156,,5685222187,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807176097,171,1,1,21,58,5mbo4f0vps12dr0fcvjn3wyp5,1,2.5,48.1,2025-04-27T14:22:28.903Z,2025-04-27T14:22:34Z,a0vo94v0vvnojrnvvscd7zp3p,K. Nordfeldt,,,5685222661,141,16.1,5685222659,140,2.3,5685222663,212,21.8,5685222665,213,4.70,5685222657,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807176147,172,1,1,22,4,5mbo4f0vps12dr0fcvjn3wyp5,0,3.2,14.7,2025-04-27T14:22:34.008Z,2025-04-27T14:22:36Z,cwkz9uxtres4bockr3spd4hxx,S. Papagiannopoulos,,,5685223007,140,26.1,5685223005,56,Back,5685223011,212,25.0,5685223003,155,,5685223009,141,4.9,5685223013,213,6.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807176173,220,1,1,22,6,1939bnru25svvgv15k2c7tw2y,0,77.3,92.4,2025-04-27T14:22:36.646Z,2025-04-27T14:22:38Z,agsollzstr45ee0z17tle8d1w,T. Yegbe,,,5685223191,213,5.84,5685223183,141,86.8,5685223187,212,8.8,5685223173,56,Left,5685223179,140,84.9,5685223169,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807176177,173,8,1,22,8,5mbo4f0vps12dr0fcvjn3wyp5,1,20.6,8.6,2025-04-27T14:22:38.775Z,2025-04-27T14:22:39Z,eahcgnvlq1tkswvjuovyzxxw5,F. Benković,,,5685223221,15,,5685223203,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807176229,174,45,1,22,10,5mbo4f0vps12dr0fcvjn3wyp5,0,11.8,9.3,2025-04-27T14:22:40.823Z,2025-04-27T16:05:47Z,99i96gbkvesmh3wspv8rl1ln9,A. Salétros,,,5685223451,56,Back,5685223453,285,,5685223663,233,222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807176255,222,3,1,22,10,1939bnru25svvgv15k2c7tw2y,1,88.2,90.7,2025-04-27T14:22:40.823Z,2025-04-27T16:05:47Z,6tqclthbz4m9kqiukixum1mhg,G. Rapp,,,5685223543,56,Left,5685223635,233,174,5685223545,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807176285,223,1,1,22,12,1939bnru25svvgv15k2c7tw2y,0,91.2,82.7,2025-04-27T14:22:42.423Z,2025-04-27T14:22:43Z,6tqclthbz4m9kqiukixum1mhg,G. Rapp,,,5685223731,155,,5685223729,2,,5685223741,213,4.84,5685223737,141,51.9,5685223739,212,21.1,5685223733,56,Center,5685223735,140,93.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807176307,175,61,1,22,14,5mbo4f0vps12dr0fcvjn3wyp5,1,9.1,52.5,2025-04-27T14:22:44.772Z,2025-04-27T14:22:44Z,eqfhoh81e8uj2as95ev3yfnx1,T. Isherwood,,,5685223865,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807176379,224,50,1,22,17,1939bnru25svvgv15k2c7tw2y,1,89.3,60.1,2025-04-27T14:22:47.478Z,2025-04-27T14:24:29Z,21abg7evjtjt6kzisu43jckmi,B. Zeneli,,,5685224287,286,,5685224283,56,Center,5685224365,233,176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807176369,176,7,1,22,17,5mbo4f0vps12dr0fcvjn3wyp5,0,10.7,39.9,2025-04-27T14:22:47.479Z,2025-04-27T14:24:29Z,8ez1awevbmegf1z0kgjtp048a,Á. Csongvai,,,5685224217,285,,5685224351,233,224,5685224215,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807176447,225,61,1,22,17,1939bnru25svvgv15k2c7tw2y,1,94.6,67.9,2025-04-27T14:22:47.927Z,2025-04-27T14:44:58Z,21abg7evjtjt6kzisu43jckmi,B. Zeneli,,,5685224637,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807176425,177,12,1,22,18,5mbo4f0vps12dr0fcvjn3wyp5,1,4.3,30.7,2025-04-27T14:22:48.335Z,2025-04-27T14:24:12Z,eahcgnvlq1tkswvjuovyzxxw5,F. Benković,,,5685224549,141,0.0,5685224541,56,Back,5685224545,140,8.5,5685224557,213,4.91,5685224633,167,,5685224553,212,22.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807176439,178,5,1,22,20,5mbo4f0vps12dr0fcvjn3wyp5,0,9.6,-1.6,2025-04-27T14:22:50.167Z,2025-04-27T14:22:55Z,eahcgnvlq1tkswvjuovyzxxw5,F. Benković,,,5685224609,56,Back,5685224611,347,,5685224835,233,226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807176471,226,5,1,22,20,1939bnru25svvgv15k2c7tw2y,1,90.4,101.6,2025-04-27T14:22:50.167Z,2025-04-27T15:40:04Z,21abg7evjtjt6kzisu43jckmi,B. Zeneli,,,5685224823,233,178,5685224803,56,Left,5685224807,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807176571,227,1,1,22,24,1939bnru25svvgv15k2c7tw2y,1,88.4,100.0,2025-04-27T14:22:54.758Z,2025-04-27T14:22:57Z,2d1dh619cfgvel4bv7tpfxjo5,N. Hult,,,5685225411,212,24.3,5685225405,56,Left,5685225403,107,,5685225415,1,,5685225409,141,86.2,5685225413,213,3.60,5685225407,140,67.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807176691,228,1,1,22,26,1939bnru25svvgv15k2c7tw2y,1,67.5,86.6,2025-04-27T14:22:56.902Z,2025-04-27T14:23:01Z,agsollzstr45ee0z17tle8d1w,T. Yegbe,,,5685226067,141,70.6,5685226069,212,18.2,5685226071,213,3.78,5685226065,140,53.6,5685226063,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807176777,229,1,1,22,31,1939bnru25svvgv15k2c7tw2y,1,53.8,61.2,2025-04-27T14:23:01.814Z,2025-04-27T14:23:05Z,amgtzrnw9lmo9o506a0mhzip6,R. Wikström,,,5685226499,140,63.2,5685226495,56,Center,5685226505,212,24.8,5685226509,213,5.12,5685226501,141,27.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807176873,230,1,1,22,34,1939bnru25svvgv15k2c7tw2y,1,63.6,27.7,2025-04-27T14:23:04.854Z,2025-04-27T14:23:10Z,5l4q2q8nszqp6k8exo9eyqnrp,S. Hedlund,,,5685227195,141,50.4,5685227193,140,41.7,5685227199,213,2.55,5685227191,56,Back,5685227197,212,27.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807176913,231,1,1,22,40,1939bnru25svvgv15k2c7tw2y,1,42.8,50.4,2025-04-27T14:23:10.357Z,2025-04-27T14:23:12Z,amgtzrnw9lmo9o506a0mhzip6,R. Wikström,,,5685227421,141,45.5,5685227419,140,48.8,5685227423,212,7.1,5685227425,213,5.80,5685227417,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807176959,232,1,1,22,42,1939bnru25svvgv15k2c7tw2y,1,48.7,45.8,2025-04-27T14:23:12.182Z,2025-04-27T14:23:14Z,60fbyywnjiz6l8n7gmi2mjld5,S. Olsson,,,5685227657,140,53.6,5685227661,212,9.5,5685227655,56,Center,5685227663,213,1.00,5685227659,141,57.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807177015,233,1,1,22,44,1939bnru25svvgv15k2c7tw2y,1,54.7,57.9,2025-04-27T14:23:14.550Z,2025-04-27T14:23:17Z,21abg7evjtjt6kzisu43jckmi,B. Zeneli,,,5685227939,141,84.4,5685227943,213,1.50,5685227935,56,Left,5685227941,212,18.1,5685227937,140,55.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807177059,234,1,1,22,47,1939bnru25svvgv15k2c7tw2y,1,55.8,84.7,2025-04-27T14:23:17.095Z,2025-04-27T14:23:19Z,agsollzstr45ee0z17tle8d1w,T. Yegbe,,,5685228207,212,14.0,5685228209,213,0.49,5685228205,141,94.4,5685228203,140,67.6,5685228201,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807177195,235,1,1,22,49,1939bnru25svvgv15k2c7tw2y,1,66.0,93.2,2025-04-27T14:23:19.222Z,2025-04-27T14:23:25Z,2d1dh619cfgvel4bv7tpfxjo5,N. Hult,,,5685228975,56,Left,5685228979,141,90.6,5685228981,212,12.7,5685228977,140,54.0,5685228983,213,3.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807177241,236,1,1,22,55,1939bnru25svvgv15k2c7tw2y,1,60.4,91.8,2025-04-27T14:23:25.222Z,2025-04-27T14:23:27Z,agsollzstr45ee0z17tle8d1w,T. Yegbe,,,5685229231,56,Center,5685229239,213,4.57,5685229235,141,70.8,5685229233,140,58.5,5685229237,212,14.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807177391,237,1,1,22,57,1939bnru25svvgv15k2c7tw2y,1,58.5,70.8,2025-04-27T14:23:27.720Z,2025-04-27T14:23:34Z,60fbyywnjiz6l8n7gmi2mjld5,S. Olsson,,,5685230061,56,Center,5685230071,1,,5685230069,213,0.12,5685230063,140,92.1,5685230059,155,,5685230065,141,77.3,5685230067,212,35.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807177411,238,1,1,23,4,1939bnru25svvgv15k2c7tw2y,1,85.9,88.1,2025-04-27T14:23:34.646Z,2025-04-27T14:23:35Z,116vh3v105pa9vyw10hpvuwdm,F. Ihler,,,5685230209,140,70.5,5685230215,213,3.13,5685230213,212,16.2,5685230211,141,88.4,5685230207,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807177471,239,1,1,23,5,1939bnru25svvgv15k2c7tw2y,1,70.5,88.4,2025-04-27T14:23:35.559Z,2025-04-27T14:23:39Z,agsollzstr45ee0z17tle8d1w,T. Yegbe,,,5685230577,213,4.24,5685230573,141,78.5,5685230575,212,7.6,5685230571,140,67.2,5685230569,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807177513,240,1,1,23,9,1939bnru25svvgv15k2c7tw2y,1,72.7,81.2,2025-04-27T14:23:39.463Z,2025-04-27T14:23:41Z,60fbyywnjiz6l8n7gmi2mjld5,S. Olsson,,,5685230825,140,75.0,5685230823,56,Center,5685230829,212,13.4,5685230831,213,4.89,5685230827,141,61.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807177547,241,1,1,23,11,1939bnru25svvgv15k2c7tw2y,1,75.0,61.8,2025-04-27T14:23:41.702Z,2025-04-27T14:23:44Z,21abg7evjtjt6kzisu43jckmi,B. Zeneli,,,5685231037,140,61.4,5685231039,141,61.7,5685231043,213,3.15,5685231041,212,14.3,5685231035,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807177621,242,1,1,23,14,1939bnru25svvgv15k2c7tw2y,1,61.4,61.7,2025-04-27T14:23:44.006Z,2025-04-27T14:23:47Z,amgtzrnw9lmo9o506a0mhzip6,R. Wikström,,,5685231519,141,75.1,5685231521,212,13.7,5685231523,213,0.72,5685231515,56,Center,5685231517,140,71.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807177683,243,1,1,23,17,1939bnru25svvgv15k2c7tw2y,1,70.6,73.0,2025-04-27T14:23:47.830Z,2025-04-27T14:23:51Z,21abg7evjtjt6kzisu43jckmi,B. Zeneli,,,5685231821,213,1.32,5685231805,56,Left,5685231809,140,74.3,5685231813,141,95.1,5685231817,212,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807177767,244,1,1,23,21,1939bnru25svvgv15k2c7tw2y,1,74.0,93.5,2025-04-27T14:23:51.366Z,2025-04-27T14:23:55Z,2d1dh619cfgvel4bv7tpfxjo5,N. Hult,,,5685232311,212,9.3,5685232313,213,3.33,5685232309,141,90.9,5685232305,56,Left,5685232307,140,65.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807177775,245,4,1,23,25,1939bnru25svvgv15k2c7tw2y,1,64.7,90.6,2025-04-27T14:23:55.493Z,2025-04-27T15:40:20Z,agsollzstr45ee0z17tle8d1w,T. Yegbe,,,5685232403,286,,5685232391,13,,5685232519,233,179,5685232401,265,,5685232399,152,,5685232395,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807177781,179,4,1,23,25,5mbo4f0vps12dr0fcvjn3wyp5,0,35.3,9.4,2025-04-27T14:23:55.494Z,2025-04-27T15:40:21Z,alxccjq2y6il5yjw108a0axnt,J. Hove,,,5685232487,56,Back,5685232493,285,,5685232485,13,,5685232489,152,,5685232559,233,245,5685232491,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807177879,246,1,1,23,30,1939bnru25svvgv15k2c7tw2y,1,68.2,93.3,2025-04-27T14:24:00.646Z,2025-04-27T14:24:01Z,agsollzstr45ee0z17tle8d1w,T. Yegbe,,,5685232983,213,4.59,5685232977,140,66.7,5685232979,141,74.8,5685232975,56,Center,5685232973,152,,5685233037,189,,5685232981,212,12.7,5685232971,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807177951,247,1,1,23,32,1939bnru25svvgv15k2c7tw2y,1,66.7,74.8,2025-04-27T14:24:02.406Z,2025-04-27T14:24:04Z,21abg7evjtjt6kzisu43jckmi,B. Zeneli,,,5685233467,213,3.67,5685233465,212,20.5,5685233459,56,Back,5685233463,141,59.7,5685233461,140,49.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807178063,248,1,1,23,34,1939bnru25svvgv15k2c7tw2y,1,48.9,58.5,2025-04-27T14:24:04.582Z,2025-04-27T14:24:09Z,amgtzrnw9lmo9o506a0mhzip6,R. Wikström,,,5685234101,141,90.3,5685234105,213,1.49,5685234097,56,Left,5685234103,212,21.7,5685234099,140,50.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807178163,249,1,1,23,39,1939bnru25svvgv15k2c7tw2y,1,58.5,94.8,2025-04-27T14:24:09.222Z,2025-04-27T14:24:13Z,agsollzstr45ee0z17tle8d1w,T. Yegbe,,,5685234677,212,3.3,5685234679,213,4.52,5685234671,56,Left,5685234675,141,90.0,5685234673,140,57.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807178287,250,1,1,23,43,1939bnru25svvgv15k2c7tw2y,1,58.0,85.9,2025-04-27T14:24:13.046Z,2025-04-27T14:24:17Z,60fbyywnjiz6l8n7gmi2mjld5,S. Olsson,,,5685235359,213,4.62,5685235353,140,56.0,5685235355,141,53.4,5685235357,212,22.2,5685235351,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807178335,251,1,1,23,47,1939bnru25svvgv15k2c7tw2y,1,62.2,44.9,2025-04-27T14:24:17.622Z,2025-04-27T14:24:19Z,amgtzrnw9lmo9o506a0mhzip6,R. Wikström,,,5685235611,212,19.3,5685235605,56,Right,5685235613,213,4.69,5685235609,141,16.5,5685235607,140,61.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807178407,252,1,1,23,49,1939bnru25svvgv15k2c7tw2y,1,62.4,16.8,2025-04-27T14:24:19.526Z,2025-04-27T14:45:24Z,1qyvk3eveiz8n40houjgtko9h,D. Granli,,,5685235961,140,67.8,5685235965,141,31.3,5685235959,56,Center,5685235969,212,11.4,5685235971,213,1.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
