id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/9/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/12/value,qualifier/11/value,qualifier/15/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2815030653,78,44,1,7,39,46yo78zak2j7kaxc5ak1fnm60,1,9.6,43.8,2025-05-15T17:08:30.039Z,2025-05-15T19:18:10Z,b5kncgqkpiofwduo2snjz74dl,J. Pikkarainen,,,5728762703,56,Back,5728762705,285,,5728762837,233,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815030669,79,44,1,7,39,7hlumphk42363z3i2nry2wrzj,0,90.4,56.2,2025-05-15T17:08:30.040Z,2025-05-15T19:18:10Z,7e058o66inex7g90wrwaeauw9,A. Eriksson,,,5728762791,56,Center,5728762869,233,78,5728762793,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815030661,80,12,1,7,42,46yo78zak2j7kaxc5ak1fnm60,1,9.4,45.8,2025-05-15T17:08:33.544Z,2025-05-15T17:31:59Z,b5kncgqkpiofwduo2snjz74dl,J. Pikkarainen,,,5728762739,141,31.1,5728762741,212,13.8,5728762735,56,Back,5728762761,15,,5728762743,213,5.48,5728762737,140,18.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815030699,81,12,1,7,45,46yo78zak2j7kaxc5ak1fnm60,1,23.8,37.9,2025-05-15T17:08:35.944Z,2025-05-15T17:32:03Z,c2pfggtw5hreyomdwogbhjpqs,E. Barsoum,,,5728762961,140,42.1,5728762965,212,20.9,5728763009,15,,5728762959,56,Back,5728762963,141,25.8,5728762967,213,5.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815030703,80,1,1,7,46,7hlumphk42363z3i2nry2wrzj,0,69.8,65.1,2025-05-15T17:08:37.422Z,2025-05-15T17:08:38Z,5jv0xmo83g4lbzo8nodqbh46i,J. Ceesay,,,5728762989,141,76.7,5728762979,3,,5728762995,213,0.76,5728762985,140,77.7,5728762981,56,Center,5728762993,212,11.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815030765,82,1,1,7,50,46yo78zak2j7kaxc5ak1fnm60,0,25.4,21.5,2025-05-15T17:08:41.544Z,2025-05-15T17:32:20Z,ec6qqle54cq9gck2jhnbpjzs9,E. Lindell,,,5728817307,1,,5728763325,141,8.8,5728763319,56,Back,5728763329,213,5.88,5728817305,157,,5728763323,140,44.5,5728763327,212,21.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815030871,83,44,1,7,53,7hlumphk42363z3i2nry2wrzj,1,57.0,92.9,2025-05-15T17:08:44.118Z,2025-05-15T19:18:10Z,5jv0xmo83g4lbzo8nodqbh46i,J. Ceesay,,,5728818573,56,Left,5728818575,286,,5728819017,233,198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815036087,198,44,1,7,53,46yo78zak2j7kaxc5ak1fnm60,0,43.0,7.1,2025-05-15T17:08:44.119Z,2025-05-15T19:18:10Z,5dxrx40pty4wtwdrd341p0aju,O. Faraj,,,5728818997,56,Back,5728819053,233,83,5728818999,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815030769,81,61,1,7,54,7hlumphk42363z3i2nry2wrzj,0,65.2,89.3,2025-05-15T17:08:45.454Z,2025-05-15T17:33:06Z,5jv0xmo83g4lbzo8nodqbh46i,J. Ceesay,,,5728763353,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815030803,82,5,1,7,55,7hlumphk42363z3i2nry2wrzj,0,67.5,101.6,2025-05-15T17:08:46.025Z,2025-05-15T18:08:37Z,5jv0xmo83g4lbzo8nodqbh46i,J. Ceesay,,,5728763587,233,83,5728874479,347,,5728763551,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815030793,83,5,1,7,55,46yo78zak2j7kaxc5ak1fnm60,1,32.5,-1.6,2025-05-15T17:08:46.025Z,2025-05-15T18:08:36Z,ec6qqle54cq9gck2jhnbpjzs9,E. Lindell,,,5728763583,233,82,5728874477,347,,5728763461,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815030859,85,1,1,8,7,46yo78zak2j7kaxc5ak1fnm60,1,32.7,0.0,2025-05-15T17:08:58.072Z,2025-05-15T17:33:26Z,3n6cx9whi75ybd9h6pv7i3mga,L. Hien,,,5728763885,140,18.2,5728819927,107,,5728763889,212,22.1,5728763891,213,2.33,5728763883,56,Back,5728763887,141,21.6,5728819929,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815030903,90,1,1,8,9,46yo78zak2j7kaxc5ak1fnm60,1,18.2,21.6,2025-05-15T17:09:00.653Z,2025-05-15T17:33:39Z,96v3rv4y74yt6ukwh2churhbe,Bernardo Morgado,,,5728763975,141,46.0,5728763971,56,Back,5728763973,140,11.7,5728763977,212,17.9,5728763979,213,1.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815030929,91,1,1,8,12,46yo78zak2j7kaxc5ak1fnm60,1,11.8,46.0,2025-05-15T17:09:02.905Z,2025-05-15T17:09:06Z,6pdqmo7vuzy9lt7v6vvmqybu2,R. Forsell,,,5728764101,141,28.8,5728764099,140,16.2,5728764105,213,5.09,5728764097,56,Back,5728764103,212,12.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815030947,92,1,1,8,15,46yo78zak2j7kaxc5ak1fnm60,1,15.2,25.5,2025-05-15T17:09:06.232Z,2025-05-15T17:09:10Z,96v3rv4y74yt6ukwh2churhbe,Bernardo Morgado,,,5728764195,213,1.92,5728764191,141,55.2,5728764189,140,8.3,5728764187,56,Back,5728764193,212,21.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815030975,93,1,1,8,20,46yo78zak2j7kaxc5ak1fnm60,0,10.1,54.0,2025-05-15T17:09:11.177Z,2025-05-15T17:09:13Z,6pdqmo7vuzy9lt7v6vvmqybu2,R. Forsell,,,5728764347,212,66.6,5728764343,140,73.4,5728764339,155,,5728764349,213,0.07,5728764351,1,,5728764341,56,Center,5728764345,141,61.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815031001,90,1,1,8,23,7hlumphk42363z3i2nry2wrzj,1,34.0,26.1,2025-05-15T17:09:14.479Z,2025-05-15T17:09:16Z,4er21aspnwqojlenu6lhc2b4l,M. Watson,,,5728764509,212,12.8,5728764511,213,0.16,5728764503,56,Back,5728764507,141,29.1,5728764505,140,46.0,5728764501,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815031011,91,1,1,8,25,7hlumphk42363z3i2nry2wrzj,1,46.0,29.1,2025-05-15T17:09:16.367Z,2025-05-15T17:09:18Z,ez7xc7vakt4fmabtp61w72yju,I. Lushaku,,,5728764555,212,14.5,5728764567,156,,5728764551,140,43.3,5728764549,56,Back,5728764557,213,1.77,5728764553,141,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815031025,93,1,1,8,27,7hlumphk42363z3i2nry2wrzj,1,44.4,49.1,2025-05-15T17:09:18.558Z,2025-05-15T17:09:19Z,3kgwkv2bjw5h244h675kmsclx,A. Fransson,,,5728764639,213,3.19,5728764631,56,Back,5728764635,141,47.6,5728764633,140,23.6,5728764637,212,21.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815031039,94,1,1,8,28,7hlumphk42363z3i2nry2wrzj,1,23.6,47.6,2025-05-15T17:09:19.551Z,2025-05-15T17:09:21Z,bfnqlxk0wiv1uy0ptwwqhk9hw,K. Peprah Oppong,,,5728764733,140,23.1,5728764737,212,14.2,5728764739,213,4.68,5728764731,56,Back,5728764735,141,26.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815031057,95,1,1,8,30,7hlumphk42363z3i2nry2wrzj,1,23.1,26.7,2025-05-15T17:09:21.599Z,2025-05-15T17:09:23Z,4er21aspnwqojlenu6lhc2b4l,M. Watson,,,5728764839,212,10.9,5728764841,213,5.16,5728764835,140,27.6,5728764833,56,Back,5728764837,141,12.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815031065,96,1,1,8,32,7hlumphk42363z3i2nry2wrzj,1,27.6,12.2,2025-05-15T17:09:23.119Z,2025-05-15T17:09:24Z,7e058o66inex7g90wrwaeauw9,A. Eriksson,,,5728764889,213,0.84,5728764883,140,30.8,5728764887,212,5.0,5728764885,141,17.7,5728764881,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815031077,97,1,1,8,33,7hlumphk42363z3i2nry2wrzj,1,31.3,19.5,2025-05-15T17:09:24.223Z,2025-05-15T17:09:26Z,ez7xc7vakt4fmabtp61w72yju,I. Lushaku,,,5728764953,140,41.6,5728764957,212,14.4,5728764959,213,5.56,5728764955,141,5.6,5728764951,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815031081,98,1,1,8,35,7hlumphk42363z3i2nry2wrzj,1,41.6,5.6,2025-05-15T17:09:26.254Z,2025-05-15T17:09:27Z,2k1v6526ielemu1w3rayxdkkq,S. Jørgensen,,,5728764975,212,8.4,5728764971,140,44.3,5728764969,56,Back,5728764977,213,1.23,5728764973,141,17.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815031095,99,1,1,8,36,7hlumphk42363z3i2nry2wrzj,1,44.3,17.3,2025-05-15T17:09:27.519Z,2025-05-15T17:09:29Z,8ntq70sdmvbmmvchvu5jd6ndh,C. Nyman,,,5728765059,212,9.3,5728765055,140,36.6,5728765053,56,Back,5728765061,213,2.63,5728765057,141,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815031113,100,1,1,8,38,7hlumphk42363z3i2nry2wrzj,0,36.6,23.1,2025-05-15T17:09:28.943Z,2025-05-15T17:09:32Z,ez7xc7vakt4fmabtp61w72yju,I. Lushaku,,,5728765167,212,41.0,5728765163,140,75.6,5728765169,213,6.28,5728765171,1,,5728765159,155,,5728765161,56,Center,5728765165,141,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815031149,94,1,1,8,44,46yo78zak2j7kaxc5ak1fnm60,0,18.2,88.1,2025-05-15T17:09:34.889Z,2025-05-15T17:09:39Z,3n6cx9whi75ybd9h6pv7i3mga,L. Hien,,,5728765345,56,Back,5728765353,213,0.91,5728765349,141,100.0,5728765347,140,25.2,5728765343,157,,5728765351,212,12.0,5728765355,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815031153,95,5,1,8,45,46yo78zak2j7kaxc5ak1fnm60,0,23.2,102.0,2025-05-15T17:09:35.903Z,2025-05-15T17:25:35Z,3n6cx9whi75ybd9h6pv7i3mga,L. Hien,,,5728765373,56,Back,5728765403,233,101,5728765375,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815031139,101,5,1,8,45,7hlumphk42363z3i2nry2wrzj,1,76.8,-2.0,2025-05-15T17:09:35.903Z,2025-05-15T17:25:34Z,3kgwkv2bjw5h244h675kmsclx,A. Fransson,,,5728765307,56,Right,5728765389,233,95,5728765311,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815031179,102,1,1,8,48,7hlumphk42363z3i2nry2wrzj,1,83.1,0.0,2025-05-15T17:09:39.343Z,2025-05-15T17:09:40Z,2k1v6526ielemu1w3rayxdkkq,S. Jørgensen,,,5728765521,141,8.8,5728765525,213,2.43,5728765517,56,Right,5728765519,140,75.3,5728765571,189,,5728765523,212,10.8,5728765515,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815031191,103,1,1,8,50,7hlumphk42363z3i2nry2wrzj,1,77.5,8.0,2025-05-15T17:09:41.134Z,2025-05-15T17:09:42Z,3kgwkv2bjw5h244h675kmsclx,A. Fransson,,,5728765613,140,90.4,5728765617,212,13.8,5728765619,213,6.09,5728765611,56,Right,5728765615,141,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815031201,104,1,1,8,51,7hlumphk42363z3i2nry2wrzj,1,90.4,4.1,2025-05-15T17:09:42.335Z,2025-05-15T17:09:44Z,2k1v6526ielemu1w3rayxdkkq,S. Jørgensen,,,5728765693,212,12.9,5728765683,56,Right,5728765687,140,78.2,5728765695,213,3.24,5728765691,141,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815031223,105,1,1,8,53,7hlumphk42363z3i2nry2wrzj,1,78.2,2.3,2025-05-15T17:09:44.239Z,2025-05-15T17:09:47Z,7e058o66inex7g90wrwaeauw9,A. Eriksson,,,5728765839,141,5.0,5728765837,140,61.0,5728765843,213,3.04,5728765841,212,18.2,5728765835,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815031231,106,1,1,8,56,7hlumphk42363z3i2nry2wrzj,1,61.5,6.1,2025-05-15T17:09:47.518Z,2025-05-15T17:09:49Z,4er21aspnwqojlenu6lhc2b4l,M. Watson,,,5728765873,141,4.1,5728765877,213,6.14,5728765869,56,Right,5728765871,140,70.4,5728765875,212,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815031237,107,1,1,8,58,7hlumphk42363z3i2nry2wrzj,0,70.4,4.1,2025-05-15T17:09:48.927Z,2025-05-15T17:09:49Z,7e058o66inex7g90wrwaeauw9,A. Eriksson,,,5728765911,212,5.3,5728765905,56,Right,5728765909,141,11.9,5728765907,140,69.9,5728765913,213,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815031249,97,1,1,8,59,46yo78zak2j7kaxc5ak1fnm60,1,33.2,79.7,2025-05-15T17:09:50.505Z,2025-05-15T17:09:53Z,2mk86jc25lu7lqklnvntxmtxw,M. Rafferty,,,5728765973,212,8.7,5728765969,140,31.1,5728765967,56,Back,5728765975,213,1.83,5728765971,141,92.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815031251,98,50,1,9,2,46yo78zak2j7kaxc5ak1fnm60,1,30.2,91.2,2025-05-15T17:09:52.987Z,2025-05-15T17:12:07Z,9469qatlpe6rdqko8c6ha4out,N. Girmai Netabay,,,5728765979,56,Back,5728766043,233,108,5728765981,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815031259,108,7,1,9,2,7hlumphk42363z3i2nry2wrzj,1,69.8,8.8,2025-05-15T17:09:52.988Z,2025-05-15T17:12:07Z,2k1v6526ielemu1w3rayxdkkq,S. Jørgensen,,,5728766021,56,Right,5728766029,233,98,5728766023,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815031291,110,1,1,9,3,7hlumphk42363z3i2nry2wrzj,1,74.8,9.7,2025-05-15T17:09:54.334Z,2025-05-15T17:09:58Z,2k1v6526ielemu1w3rayxdkkq,S. Jørgensen,,,5728766189,141,45.5,5728766191,212,24.4,5728766185,56,Center,5728766187,140,73.1,5728766193,213,1.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815031293,99,45,1,9,7,46yo78zak2j7kaxc5ak1fnm60,0,28.2,63.0,2025-05-15T17:09:58.591Z,2025-05-15T17:12:09Z,3ihcnb7xmqlsefg10xbdraqqd,Carl-Robert Sebastian Ohlsson,,,5728766201,56,Back,5728766277,233,111,5728766203,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815031295,111,3,1,9,7,7hlumphk42363z3i2nry2wrzj,1,71.8,37.0,2025-05-15T17:09:58.591Z,2025-05-15T17:10:04Z,9d08simhpio6vi217mqtro6ad,A. Traustason,,,5728766205,56,Center,5728766227,233,99,5728766207,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815031351,112,1,1,9,8,7hlumphk42363z3i2nry2wrzj,1,75.7,37.0,2025-05-15T17:09:59.167Z,2025-05-15T17:10:04Z,9d08simhpio6vi217mqtro6ad,A. Traustason,,,5728766443,140,81.2,5728766449,212,8.1,5728766453,213,5.50,5728766445,141,28.6,5728766441,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815031357,113,1,1,9,9,7hlumphk42363z3i2nry2wrzj,0,81.2,28.6,2025-05-15T17:10:00.366Z,2025-05-15T17:10:04Z,2k1v6526ielemu1w3rayxdkkq,S. Jørgensen,,,5728766491,213,0.68,5728766489,212,10.7,5728766485,140,89.1,5728766483,56,Center,5728766487,141,38.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815031381,100,12,1,9,11,46yo78zak2j7kaxc5ak1fnm60,1,19.4,59.7,2025-05-15T17:10:01.834Z,2025-05-15T17:10:07Z,b5kncgqkpiofwduo2snjz74dl,J. Pikkarainen,,,5728766629,141,73.0,5728766631,212,23.2,5728766625,56,Back,5728766633,213,0.40,5728766627,140,39.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815031371,114,1,1,9,13,7hlumphk42363z3i2nry2wrzj,1,75.5,33.3,2025-05-15T17:10:03.758Z,2025-05-15T17:10:05Z,9d08simhpio6vi217mqtro6ad,A. Traustason,,,5728766571,213,5.64,5728766561,56,Right,5728766565,140,91.0,5728766567,141,15.5,5728766569,212,20.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815031377,115,1,1,9,14,7hlumphk42363z3i2nry2wrzj,0,92.0,15.2,2025-05-15T17:10:05.391Z,2025-05-15T17:10:06Z,3kgwkv2bjw5h244h675kmsclx,A. Fransson,,,5728766595,212,16.9,5728766591,140,89.5,5728766589,56,Center,5728766585,2,,5728766597,213,1.73,5728766593,141,39.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815031397,101,12,1,9,16,46yo78zak2j7kaxc5ak1fnm60,1,9.9,65.7,2025-05-15T17:10:07.080Z,2025-05-15T17:10:09Z,96v3rv4y74yt6ukwh2churhbe,Bernardo Morgado,,,5728766723,141,100.0,5728766727,213,1.14,5728766751,167,,5728766719,56,Back,5728766721,140,20.7,5728766725,212,26.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815031401,102,5,1,9,18,46yo78zak2j7kaxc5ak1fnm60,0,20.3,101.8,2025-05-15T17:10:08.787Z,2025-05-15T17:25:35Z,96v3rv4y74yt6ukwh2churhbe,Bernardo Morgado,,,5728766743,347,,5728766759,233,116,5728766741,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815031403,116,5,1,9,18,7hlumphk42363z3i2nry2wrzj,1,79.7,-1.8,2025-05-15T17:10:08.787Z,2025-05-15T17:25:35Z,3kgwkv2bjw5h244h675kmsclx,A. Fransson,,,5728766749,347,,5728766747,56,Right,5728766755,233,102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815031427,117,1,1,9,22,7hlumphk42363z3i2nry2wrzj,1,81.1,0.0,2025-05-15T17:10:13.024Z,2025-05-15T17:10:14Z,7e058o66inex7g90wrwaeauw9,A. Eriksson,,,5728766903,212,10.9,5728766899,140,87.7,5728766895,107,,5728766897,56,Right,5728766901,141,10.4,5728766905,213,0.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815031451,118,1,1,9,23,7hlumphk42363z3i2nry2wrzj,1,87.7,10.4,2025-05-15T17:10:14.142Z,2025-05-15T17:10:17Z,3kgwkv2bjw5h244h675kmsclx,A. Fransson,,,5728767075,56,Right,5728767081,212,9.5,5728767079,141,6.1,5728767077,140,79.1,5728767083,213,3.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815031483,119,1,1,9,26,7hlumphk42363z3i2nry2wrzj,1,75.1,10.3,2025-05-15T17:10:17.375Z,2025-05-15T17:10:20Z,7e058o66inex7g90wrwaeauw9,A. Eriksson,,,5728767241,212,7.8,5728767235,56,Right,5728767239,141,3.1,5728767237,140,80.9,5728767243,213,5.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815031505,120,1,1,9,29,7hlumphk42363z3i2nry2wrzj,1,80.9,3.1,2025-05-15T17:10:20.526Z,2025-05-15T17:28:00Z,3kgwkv2bjw5h244h675kmsclx,A. Fransson,,,5728767371,56,Center,5728767375,141,25.9,5728767379,213,0.82,5728767377,212,21.2,5728767369,155,,5728767373,140,94.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815031511,121,1,1,9,32,7hlumphk42363z3i2nry2wrzj,0,95.7,26.2,2025-05-15T17:10:22.991Z,2025-05-15T17:28:05Z,9d08simhpio6vi217mqtro6ad,A. Traustason,,,5728767419,212,13.3,5728767415,140,96.1,5728767413,56,Center,5728767421,213,1.54,5728767417,141,45.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815031607,103,12,1,9,33,46yo78zak2j7kaxc5ak1fnm60,1,10.8,59.7,2025-05-15T17:10:24.008Z,2025-05-15T17:10:35Z,3n6cx9whi75ybd9h6pv7i3mga,L. Hien,,,5728767951,141,85.4,5728767955,213,1.09,5728767947,56,Back,5728767949,140,19.4,5728767953,212,19.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815031551,122,1,1,9,34,7hlumphk42363z3i2nry2wrzj,1,87.8,17.6,2025-05-15T17:10:25.519Z,2025-05-15T17:10:28Z,2k1v6526ielemu1w3rayxdkkq,S. Jørgensen,,,5728767663,141,28.5,5728767659,56,Center,5728767667,213,2.36,5728767665,212,10.5,5728767661,140,80.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815031569,123,1,1,9,38,7hlumphk42363z3i2nry2wrzj,1,80.8,25.3,2025-05-15T17:10:28.719Z,2025-05-15T17:28:18Z,ez7xc7vakt4fmabtp61w72yju,I. Lushaku,,,5728767745,213,3.19,5728767739,140,67.0,5728767741,141,24.3,5728767743,212,14.5,5728767737,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815031595,124,1,1,9,39,7hlumphk42363z3i2nry2wrzj,1,67.0,24.3,2025-05-15T17:10:30.351Z,2025-05-15T17:28:23Z,3kgwkv2bjw5h244h675kmsclx,A. Fransson,,,5728767853,140,74.6,5728767857,212,10.4,5728767859,213,5.58,5728767851,56,Right,5728767855,141,14.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815031599,125,1,1,9,42,7hlumphk42363z3i2nry2wrzj,0,76.4,14.6,2025-05-15T17:10:32.912Z,2025-05-15T17:10:34Z,ez7xc7vakt4fmabtp61w72yju,I. Lushaku,,,5728767911,212,24.8,5728767909,141,44.8,5728767907,140,89.6,5728767903,155,,5728767901,2,,5728767905,56,Center,5728767913,213,0.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815031617,104,12,1,9,44,46yo78zak2j7kaxc5ak1fnm60,1,15.5,55.4,2025-05-15T17:10:35.240Z,2025-05-15T17:10:37Z,3n6cx9whi75ybd9h6pv7i3mga,L. Hien,,,5728768041,167,,5728767993,213,2.51,5728767987,140,0.0,5728767989,141,74.5,5728767991,212,22.1,5728767985,56,Back,5728767999,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815031625,105,6,1,9,45,46yo78zak2j7kaxc5ak1fnm60,0,2.9,67.2,2025-05-15T17:10:35.871Z,2025-05-15T18:06:53Z,3n6cx9whi75ybd9h6pv7i3mga,L. Hien,,,5728768085,233,126,5728768067,73,,5728768065,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815031619,126,6,1,9,45,7hlumphk42363z3i2nry2wrzj,1,97.1,32.8,2025-05-15T17:10:35.871Z,2025-05-15T18:06:52Z,ez7xc7vakt4fmabtp61w72yju,I. Lushaku,,,5728768023,75,,5728768021,56,Center,5728768069,233,105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815031735,127,1,1,10,1,7hlumphk42363z3i2nry2wrzj,1,99.5,0.5,2025-05-15T17:10:52.510Z,2025-05-15T17:28:37Z,2k1v6526ielemu1w3rayxdkkq,S. Jørgensen,,,5728768727,56,Right,5728768729,140,76.8,5728768731,141,20.4,5728768735,213,2.63,5728768733,212,27.4,5728768725,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815031741,128,1,1,10,2,7hlumphk42363z3i2nry2wrzj,1,76.8,20.4,2025-05-15T17:10:53.023Z,2025-05-15T17:10:53Z,3kgwkv2bjw5h244h675kmsclx,A. Fransson,,,5728768757,141,25.5,5728768761,213,0.19,5728768753,56,Center,5728768755,140,93.9,5728768759,212,18.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815039103,277,1,1,10,3,7hlumphk42363z3i2nry2wrzj,1,93.8,32.2,2025-05-15T17:10:54.087Z,2025-05-15T17:29:23Z,2k1v6526ielemu1w3rayxdkkq,S. Jørgensen,,,5728811013,140,85.6,5728811017,212,9.2,5728811009,56,Center,5728811019,213,3.49,5728811015,141,27.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815039137,278,1,1,10,4,7hlumphk42363z3i2nry2wrzj,1,86.7,28.0,2025-05-15T17:10:55.303Z,2025-05-15T17:35:07Z,3kgwkv2bjw5h244h675kmsclx,A. Fransson,1.0,,5728811219,140,88.4,5728811217,56,Center,5728811221,141,45.5,5728823371,154,,5728811213,2,,5728811225,213,1.42,5728811215,155,,5728811223,212,12.0,5728823369,210,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
