id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2800598803,129,1,1,13,58,durq4oppf7c08tnbzrlebt0uz,1,85.6,5.2,2025-04-13T12:16:20.962Z,2025-04-13T12:28:13Z,5svga5s2fg0n058ms3pndyhhw,Mohammad Alsalkhadi,1.0,,5649074493,210,15,5649016943,213,2.20,5649016935,56,Right,5649016941,212,10.2,5649016939,141,17.3,5649016937,140,79.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800598811,130,15,1,14,1,durq4oppf7c08tnbzrlebt0uz,1,80.0,32.2,2025-04-13T12:16:23.987Z,2025-04-13T12:28:15Z,40l3vtezw1ofwk2occi4z5w45,Carl Johansson,,,5649074633,55,129,5649074627,72,,5649074637,102,46.2,5649074641,215,,5649074713,233,186,5649074625,160,,5649016983,18,,5649074629,80,,5649074639,103,3.8,5649074631,29,,5649074647,147,46.8,5649016987,56,Center,5649074645,146,98.9,,,,,,,,,,,,,,,
2800598807,186,10,1,14,1,evf5hhqgnjhwjsth1m6pawxdp,1,2.1,54.3,2025-04-13T12:16:24.087Z,2025-04-13T12:28:16Z,b6xqk78ndtb9qmjtlavgj02qx,P. Dahlberg,,,5649016961,182,,5649017941,179,,5649017939,174,,5649074743,233,130,5649016963,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800598925,188,1,1,14,6,evf5hhqgnjhwjsth1m6pawxdp,0,3.4,84.1,2025-04-13T12:16:29.452Z,2025-04-13T12:16:32Z,2erjnb3l5mngpxyicnzhk7phx,G. Svensson,,,5649017657,213,0.55,5649017651,140,21.9,5649017653,141,100.0,5649017649,56,Back,5649017655,212,22.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800598975,131,5,1,14,9,durq4oppf7c08tnbzrlebt0uz,1,73.4,-1.6,2025-04-13T12:16:32.030Z,2025-04-13T12:51:25Z,40l3vtezw1ofwk2occi4z5w45,Carl Johansson,,,5649017949,233,189,5649017907,56,Right,5649017909,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800598929,189,5,1,14,9,evf5hhqgnjhwjsth1m6pawxdp,0,26.6,101.6,2025-04-13T12:16:32.030Z,2025-04-13T12:16:39Z,2erjnb3l5mngpxyicnzhk7phx,G. Svensson,,,5649017673,347,,5649017671,56,Back,5649017983,233,131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800599089,132,1,1,14,18,durq4oppf7c08tnbzrlebt0uz,1,66.8,0.0,2025-04-13T12:16:41.217Z,2025-04-13T12:16:42Z,4w8yuib6lrya8ucle0j9maxka,V. Larsson,,,5649018543,56,Right,5649018551,213,2.61,5649018541,107,,5649018547,141,10.0,5649018549,212,15.2,5649018579,189,,5649018545,140,54.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800599145,133,1,1,14,20,durq4oppf7c08tnbzrlebt0uz,1,57.0,15.6,2025-04-13T12:16:43.379Z,2025-04-13T12:16:46Z,2mfqgk982ky4y88ddcljx25n8,J. Rapp,,,5649018925,140,58.2,5649018929,212,35.9,5649018927,141,68.4,5649018931,213,1.54,5649018923,56,Center,5649018933,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800599209,134,1,1,14,23,durq4oppf7c08tnbzrlebt0uz,1,59.0,69.4,2025-04-13T12:16:45.971Z,2025-04-13T12:16:49Z,reelt18o0lhvy8vl8h33glpl,A. Björnström,,,5649019223,140,48.0,5649019225,141,56.9,5649019229,213,3.78,5649019221,56,Back,5649019227,212,14.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800599287,135,1,1,14,25,durq4oppf7c08tnbzrlebt0uz,1,48.0,56.9,2025-04-13T12:16:48.210Z,2025-04-13T12:16:52Z,8ebx705t6jvq53z6tjk0ke1d6,E. Grozdanić,,,5649019623,213,4.74,5649019619,141,26.5,5649019617,140,48.5,5649019621,212,20.7,5649019615,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800599305,136,1,1,14,29,durq4oppf7c08tnbzrlebt0uz,1,58.6,21.9,2025-04-13T12:16:52.482Z,2025-04-13T12:16:53Z,2mfqgk982ky4y88ddcljx25n8,J. Rapp,,,5649019699,140,53.2,5649019697,56,Right,5649019703,212,10.3,5649019701,141,9.2,5649019705,213,4.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800599375,137,1,1,14,30,durq4oppf7c08tnbzrlebt0uz,1,53.2,9.2,2025-04-13T12:16:53.811Z,2025-04-13T12:16:57Z,4w8yuib6lrya8ucle0j9maxka,V. Larsson,,,5649020115,56,Center,5649020121,212,14.9,5649020123,213,1.42,5649020117,140,55.3,5649020119,141,30.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800599497,138,1,1,14,35,durq4oppf7c08tnbzrlebt0uz,1,60.7,31.6,2025-04-13T12:16:57.859Z,2025-04-13T12:17:17Z,174tz9lh744fhcxzabu00746h,L. Le Roux,1.0,,5649020721,213,0.98,5649020713,56,Left,5649020715,140,83.5,5649020723,1,,5649020717,141,84.2,5649020719,212,43.0,5649022073,210,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800599501,139,15,1,14,40,durq4oppf7c08tnbzrlebt0uz,1,80.8,65.6,2025-04-13T12:17:03.588Z,2025-04-13T12:55:22Z,cntz26i7p4q9fyzh55xswpudw,J. Kalu,,,5649022163,233,190,5649022099,78,,5649022119,231,49.6,5649022111,215,,5649021491,82,,5649022101,29,,5649022109,103,19,5649020731,22,,5649020739,56,Center,5649021483,20,,5649022115,147,55.1,5649022103,55,138,5649022117,230,99.5,5649020735,18,,5649022113,146,5649022107,102,50.0,91.2,,,,,,
2800599517,190,10,1,14,40,evf5hhqgnjhwjsth1m6pawxdp,1,8.8,44.9,2025-04-13T12:17:03.688Z,2025-04-13T12:17:18Z,2erjnb3l5mngpxyicnzhk7phx,G. Svensson,,,5649022211,233,139,5649020875,56,Back,5649020871,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800599591,191,12,1,14,43,evf5hhqgnjhwjsth1m6pawxdp,1,9.7,37.6,2025-04-13T12:17:06.273Z,2025-04-13T12:18:34Z,as7qhgi67gngq0nb3zmwg8jro,S. Clemmensen,,,5649021251,213,0.07,5649021243,56,Back,5649021305,233,140,5649021245,140,13.2,5649021249,212,3.7,5649021303,397,,5649021247,141,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800599523,140,74,1,14,43,durq4oppf7c08tnbzrlebt0uz,1,79.7,63.6,2025-04-13T12:17:06.274Z,2025-04-13T12:17:10Z,cntz26i7p4q9fyzh55xswpudw,J. Kalu,,,5649021219,397,,5649020893,285,,5649020891,56,Center,5649021321,233,191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800599823,193,1,1,14,55,evf5hhqgnjhwjsth1m6pawxdp,1,6.8,48.4,2025-04-13T12:17:18.091Z,2025-04-13T12:18:36Z,b6xqk78ndtb9qmjtlavgj02qx,P. Dahlberg,,,5649022455,56,Back,5649022463,212,30.0,5649022457,140,21.7,5649022451,123,,5649022465,213,1.02,5649022461,141,86.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800599833,194,4,1,14,57,evf5hhqgnjhwjsth1m6pawxdp,1,29.0,78.0,2025-04-13T12:17:20.651Z,2025-04-13T12:55:14Z,8s2p8s6huogpkao0lce8m5n8,N. Tolf,,,5649228445,295,,5649022907,233,141,5649022533,285,,5649022529,152,,5649022527,56,Back,5649022525,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800599895,141,4,1,14,57,durq4oppf7c08tnbzrlebt0uz,0,71.0,22.0,2025-04-13T12:17:20.652Z,2025-04-13T12:55:16Z,4w8yuib6lrya8ucle0j9maxka,V. Larsson,,,5649022953,286,,5649022949,233,194,5649228601,295,,5649022849,13,,5649022853,152,,5649022851,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800610289,320,1,1,15,8,evf5hhqgnjhwjsth1m6pawxdp,1,38.7,58.7,2025-04-13T12:17:30.896Z,2025-04-13T12:29:39Z,b4bzaam658g6wf3knwxlghas5,R. Lundqvist,,,5649080543,213,2.77,5649080701,152,,5649080539,141,63.4,5649080537,140,30.8,5649080541,212,8.9,5649080699,5,,5649080535,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800600079,196,1,1,15,9,evf5hhqgnjhwjsth1m6pawxdp,1,23.0,76.6,2025-04-13T12:17:32.723Z,2025-04-13T12:29:10Z,7hi9yit8aifyojt7i0kg69as5,J. Bager,,,5649023791,212,10.7,5649023785,140,31.0,5649023793,213,0.67,5649023781,56,Back,5649023789,141,86.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800600117,197,1,1,15,12,evf5hhqgnjhwjsth1m6pawxdp,1,40.0,83.0,2025-04-13T12:17:35.410Z,2025-04-13T12:29:57Z,8s2p8s6huogpkao0lce8m5n8,N. Tolf,,,5649024003,141,95.3,5649024001,140,58.1,5649024007,213,0.41,5649023999,56,Left,5649024005,212,20.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800600127,198,1,1,15,14,evf5hhqgnjhwjsth1m6pawxdp,1,56.1,93.3,2025-04-13T12:17:37.092Z,2025-04-13T12:17:38Z,d9ta7wtarys9urr5lzoxqv3d,T. Heintz,,,5649024073,212,7.2,5649024075,213,4.40,5649024071,141,83.2,5649024069,140,54.0,5649024067,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800600153,199,1,1,15,15,evf5hhqgnjhwjsth1m6pawxdp,0,54.0,83.2,2025-04-13T12:17:37.842Z,2025-04-13T12:30:09Z,b4bzaam658g6wf3knwxlghas5,R. Lundqvist,,,5649024215,213,2.24,5649024213,212,10.6,5649024207,56,Back,5649024211,141,95.4,5649024209,140,47.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800600163,142,8,1,15,16,durq4oppf7c08tnbzrlebt0uz,1,39.4,13.4,2025-04-13T12:17:39.027Z,2025-04-13T12:17:39Z,40l3vtezw1ofwk2occi4z5w45,Carl Johansson,,,5649024241,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800600069,195,43,1,15,17,evf5hhqgnjhwjsth1m6pawxdp,1,0.0,0.0,2025-04-13T12:17:40.794Z,2025-04-13T12:30:25Z,8s2p8s6huogpkao0lce8m5n8,N. Tolf,,,5649023697,56,Back,5649023699,140,23.0,5649023703,212,9.7,5649023701,141,76.6,5649023705,213,3.85,5649084129,144,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800600217,200,61,1,15,19,evf5hhqgnjhwjsth1m6pawxdp,0,39.6,88.1,2025-04-13T12:17:42.483Z,2025-04-13T12:17:42Z,8s2p8s6huogpkao0lce8m5n8,N. Tolf,,,5649024513,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800600235,144,1,1,15,20,durq4oppf7c08tnbzrlebt0uz,0,58.7,25.0,2025-04-13T12:17:42.882Z,2025-04-13T12:17:44Z,40l3vtezw1ofwk2occi4z5w45,Carl Johansson,,,5649024593,212,5.1,5649024675,286,,5649024587,56,Center,5649024589,140,63.3,5649024595,213,5.94,5649024671,233,201,5649024591,141,22.5,5649024669,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800600245,201,74,1,15,20,evf5hhqgnjhwjsth1m6pawxdp,1,34.7,86.9,2025-04-13T12:17:42.883Z,2025-04-13T12:43:50Z,7hi9yit8aifyojt7i0kg69as5,J. Bager,,,5649024653,56,Back,5649024655,285,,5649024725,233,144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800600263,145,61,1,15,22,durq4oppf7c08tnbzrlebt0uz,1,60.2,22.7,2025-04-13T12:17:44.874Z,2025-04-13T12:17:45Z,40l3vtezw1ofwk2occi4z5w45,Carl Johansson,,,5649024743,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800600291,202,1,1,15,22,evf5hhqgnjhwjsth1m6pawxdp,1,29.1,86.2,2025-04-13T12:17:45.474Z,2025-04-13T12:17:46Z,8s2p8s6huogpkao0lce8m5n8,N. Tolf,,,5649024891,212,5.7,5649024885,56,Back,5649024893,213,3.94,5649024889,141,80.2,5649024887,140,25.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800600335,204,1,1,15,23,evf5hhqgnjhwjsth1m6pawxdp,1,24.2,80.5,2025-04-13T12:17:46.814Z,2025-04-13T12:17:49Z,1dy0207jxgg8gvuygsd95wdn8,D. Kruse,,,5649025085,141,89.6,5649025083,140,29.2,5649025089,213,0.87,5649025087,212,8.1,5649025081,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800600361,205,1,1,15,26,evf5hhqgnjhwjsth1m6pawxdp,1,29.3,89.6,2025-04-13T12:17:48.955Z,2025-04-13T12:17:50Z,8s2p8s6huogpkao0lce8m5n8,N. Tolf,,,5649025203,212,13.1,5649025197,56,Back,5649025199,140,41.2,5649025201,141,95.3,5649025207,213,0.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800600461,206,4,1,15,27,evf5hhqgnjhwjsth1m6pawxdp,1,39.4,92.4,2025-04-13T12:17:50.539Z,2025-04-13T12:17:59Z,b4bzaam658g6wf3knwxlghas5,R. Lundqvist,,,5649025705,286,,5649025701,152,,5649025755,233,146,5649025703,265,,5649025699,56,Back,5649025697,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800600439,146,4,1,15,27,durq4oppf7c08tnbzrlebt0uz,0,60.6,7.6,2025-04-13T12:17:50.540Z,2025-04-13T12:18:07Z,4w8yuib6lrya8ucle0j9maxka,V. Larsson,,,5649025785,233,206,5649025583,265,,5649025577,13,,5649025579,56,Right,5649025585,285,,5649025581,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800600709,207,1,1,15,45,evf5hhqgnjhwjsth1m6pawxdp,1,39.7,93.5,2025-04-13T12:18:08.634Z,2025-04-13T12:18:10Z,8s2p8s6huogpkao0lce8m5n8,N. Tolf,,,5649027023,152,,5649027019,5,,5649027033,141,80.6,5649027029,140,31.9,5649027037,213,3.96,5649027035,212,12.0,5649027025,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800600753,208,1,1,15,47,evf5hhqgnjhwjsth1m6pawxdp,1,31.9,80.6,2025-04-13T12:18:10.635Z,2025-04-13T12:18:13Z,7hi9yit8aifyojt7i0kg69as5,J. Bager,,,5649027251,212,15.8,5649027245,56,Back,5649027253,213,0.66,5649027249,141,94.8,5649027247,140,43.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800600879,209,1,1,15,50,evf5hhqgnjhwjsth1m6pawxdp,1,56.8,93.9,2025-04-13T12:18:13.163Z,2025-04-13T12:18:20Z,8s2p8s6huogpkao0lce8m5n8,N. Tolf,,,5649027883,1,,5649027875,140,91.0,5649027871,155,,5649027879,212,38.7,5649027877,141,72.7,5649027873,56,Center,5649027881,213,5.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800600907,210,1,1,15,57,evf5hhqgnjhwjsth1m6pawxdp,1,91.5,72.9,2025-04-13T12:18:20.595Z,2025-04-13T12:18:22Z,b4bzaam658g6wf3knwxlghas5,R. Lundqvist,,,5649028053,212,34.7,5649028039,2,,5649028047,140,92.9,5649028041,155,,5649028057,1,,5649028051,141,21.9,5649028043,56,Center,5649028055,213,4.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800600913,211,61,1,16,0,evf5hhqgnjhwjsth1m6pawxdp,0,93.8,14.6,2025-04-13T12:18:22.835Z,2025-04-13T12:18:23Z,as7qhgi67gngq0nb3zmwg8jro,S. Clemmensen,,,5649028069,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800600943,148,5,1,16,0,durq4oppf7c08tnbzrlebt0uz,1,7.6,101.4,2025-04-13T12:18:23.314Z,2025-04-13T12:51:26Z,reelt18o0lhvy8vl8h33glpl,A. Björnström,,,5649028195,56,Back,5649028197,347,,5649028225,233,212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800600921,212,5,1,16,0,evf5hhqgnjhwjsth1m6pawxdp,0,92.4,-1.4,2025-04-13T12:18:23.314Z,2025-04-13T12:18:27Z,as7qhgi67gngq0nb3zmwg8jro,S. Clemmensen,,,5649028231,233,148,5649028095,347,,5649028093,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800601233,149,1,1,16,15,durq4oppf7c08tnbzrlebt0uz,1,9.8,100.0,2025-04-13T12:18:38.595Z,2025-04-13T12:31:35Z,reelt18o0lhvy8vl8h33glpl,A. Björnström,,,5649029611,141,86.5,5649029615,213,4.91,5649029607,56,Back,5649029609,140,11.8,5649029613,212,10.7,5649029605,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800601253,150,1,1,16,16,durq4oppf7c08tnbzrlebt0uz,1,11.8,86.5,2025-04-13T12:18:39.731Z,2025-04-13T12:18:41Z,174tz9lh744fhcxzabu00746h,L. Le Roux,,,5649029743,141,93.8,5649029745,212,6.3,5649029741,140,8.1,5649029747,213,2.23,5649029739,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800601261,151,1,1,16,18,durq4oppf7c08tnbzrlebt0uz,0,8.1,93.8,2025-04-13T12:18:41.092Z,2025-04-13T12:31:13Z,reelt18o0lhvy8vl8h33glpl,A. Björnström,,,5649029801,213,5.96,5649029793,56,Back,5649029799,212,5.1,5649029791,157,,5649029797,141,91.4,5649029803,1,,5649029795,140,12.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800601361,213,61,1,16,20,evf5hhqgnjhwjsth1m6pawxdp,1,90.9,9.9,2025-04-13T12:18:43.531Z,2025-04-13T12:19:29Z,b4bzaam658g6wf3knwxlghas5,R. Lundqvist,,,5649033463,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800611899,251,1,1,16,23,durq4oppf7c08tnbzrlebt0uz,0,3.1,86.5,2025-04-13T12:18:46.196Z,2025-04-13T12:32:11Z,8ebx705t6jvq53z6tjk0ke1d6,E. Grozdanić,,,5649092559,212,13.5,5649092557,141,100.0,5649092563,1,,5649092555,140,12.1,5649092561,213,0.79,5649092553,56,Back,5649092549,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800601395,152,5,1,16,25,durq4oppf7c08tnbzrlebt0uz,0,18.8,101.4,2025-04-13T12:18:48.451Z,2025-04-13T12:51:26Z,reelt18o0lhvy8vl8h33glpl,A. Björnström,,,5649030671,233,215,5649030525,347,,5649030523,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800601391,215,5,1,16,25,evf5hhqgnjhwjsth1m6pawxdp,1,81.2,-1.4,2025-04-13T12:18:48.451Z,2025-04-13T12:51:26Z,as7qhgi67gngq0nb3zmwg8jro,S. Clemmensen,,,5649030505,56,Right,5649030507,347,,5649030639,233,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800601457,216,1,1,16,27,evf5hhqgnjhwjsth1m6pawxdp,1,77.2,0.0,2025-04-13T12:18:50.667Z,2025-04-13T12:18:52Z,dp55sn2vl9mg3tpjby7peun3e,T. Santos,,,5649030873,212,17.8,5649030875,213,2.64,5649030865,107,,5649030871,141,10.6,5649030869,140,62.3,5649030867,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800601505,217,1,1,16,29,evf5hhqgnjhwjsth1m6pawxdp,1,62.3,10.6,2025-04-13T12:18:51.906Z,2025-04-13T12:18:54Z,2erjnb3l5mngpxyicnzhk7phx,G. Svensson,,,5649031149,141,8.5,5649031145,140,76.3,5649031155,213,6.19,5649031143,56,Right,5649031151,212,14.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800601521,218,1,1,16,31,evf5hhqgnjhwjsth1m6pawxdp,1,77.9,10.0,2025-04-13T12:18:54.611Z,2025-04-13T12:18:56Z,dp55sn2vl9mg3tpjby7peun3e,T. Santos,,,5649031249,56,Right,5649031253,141,11.0,5649031257,213,0.06,5649031251,140,89.1,5649031255,212,11.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800601529,219,1,1,16,33,evf5hhqgnjhwjsth1m6pawxdp,0,89.1,11.0,2025-04-13T12:18:56.378Z,2025-04-13T12:18:57Z,as7qhgi67gngq0nb3zmwg8jro,S. Clemmensen,,,5649031303,56,Center,5649031309,212,19.4,5649031307,141,38.8,5649031305,140,84.9,5649031299,2,,5649031313,213,1.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800601595,153,12,1,16,35,durq4oppf7c08tnbzrlebt0uz,1,12.2,67.2,2025-04-13T12:18:58.354Z,2025-04-13T12:19:01Z,8ebx705t6jvq53z6tjk0ke1d6,E. Grozdanić,,,5649031765,56,Back,5649031773,213,0.62,5649031771,212,21.3,5649031769,141,85.4,5649031767,140,28.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800601601,154,4,1,16,38,durq4oppf7c08tnbzrlebt0uz,1,32.6,82.0,2025-04-13T12:19:01.267Z,2025-04-13T12:32:34Z,cntz26i7p4q9fyzh55xswpudw,J. Kalu,,,5649031835,13,,5649031843,285,,5649032039,233,220,5649031839,152,,5649031837,56,Back,5649031841,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800601615,220,4,1,16,38,evf5hhqgnjhwjsth1m6pawxdp,0,67.4,18.0,2025-04-13T12:19:01.268Z,2025-04-13T12:56:47Z,2erjnb3l5mngpxyicnzhk7phx,G. Svensson,,,5649031995,13,,5649031997,56,Right,5649031999,152,,5649032179,233,154,5649032001,265,,5649032003,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800602041,157,1,1,17,6,durq4oppf7c08tnbzrlebt0uz,1,28.5,83.9,2025-04-13T12:19:29.634Z,2025-04-13T12:21:26Z,reelt18o0lhvy8vl8h33glpl,A. Björnström,,,5649043123,5,,5649034173,213,3.73,5649034167,140,18.5,5649034169,141,73.5,5649034171,212,12.7,5649034165,56,Back,5649043125,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800602135,158,1,1,17,9,durq4oppf7c08tnbzrlebt0uz,1,19.7,73.3,2025-04-13T12:19:32.434Z,2025-04-13T12:19:38Z,8ebx705t6jvq53z6tjk0ke1d6,E. Grozdanić,,,5649034609,141,28.5,5649034601,56,Back,5649034613,213,4.75,5649034605,140,20.9,5649034611,212,30.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800602167,159,61,1,17,15,durq4oppf7c08tnbzrlebt0uz,0,55.4,32.1,2025-04-13T12:19:38.323Z,2025-04-13T12:30:50Z,2mfqgk982ky4y88ddcljx25n8,J. Rapp,,,5649034753,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800602179,221,1,1,17,16,evf5hhqgnjhwjsth1m6pawxdp,1,36.6,62.4,2025-04-13T12:19:39.263Z,2025-04-13T12:30:55Z,bm0bafkutd9qb9qee06cys9re,I. Jagne,,,5649086665,141,58.1,5649086663,140,8.7,5649034843,56,Back,5649086669,213,3.24,5649086667,212,29.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800602243,223,1,1,17,19,evf5hhqgnjhwjsth1m6pawxdp,1,5.6,68.7,2025-04-13T12:19:42.133Z,2025-04-13T12:19:45Z,b6xqk78ndtb9qmjtlavgj02qx,P. Dahlberg,,,5649035125,141,92.1,5649035127,212,24.6,5649035129,213,0.70,5649035121,56,Back,5649035131,1,,5649035119,157,,5649035123,140,23.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800602251,224,44,1,17,22,evf5hhqgnjhwjsth1m6pawxdp,1,30.4,91.9,2025-04-13T12:19:45.291Z,2025-04-13T12:31:46Z,8s2p8s6huogpkao0lce8m5n8,N. Tolf,,,5649089053,233,160,5649035187,56,Back,5649035189,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800602285,160,44,1,17,22,durq4oppf7c08tnbzrlebt0uz,0,69.6,8.1,2025-04-13T12:19:45.292Z,2025-04-13T12:31:46Z,8wz2m0yj4f0ci90m0wjftnoid,S. Thern,,,5649035389,286,,5649089061,233,224,5649035387,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800602263,225,1,1,17,22,evf5hhqgnjhwjsth1m6pawxdp,0,23.5,92.1,2025-04-13T12:19:45.739Z,2025-04-13T12:19:46Z,8s2p8s6huogpkao0lce8m5n8,N. Tolf,,,5649035273,56,Back,5649035275,140,24.7,5649035279,212,1.3,5649035271,3,,5649035277,141,92.1,5649035281,213,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800602295,161,61,1,17,24,durq4oppf7c08tnbzrlebt0uz,1,62.6,8.2,2025-04-13T12:19:47.612Z,2025-04-13T12:19:48Z,4w8yuib6lrya8ucle0j9maxka,V. Larsson,,,5649035423,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
