id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/8/value,qualifier/9/value,qualifier/12/value,qualifier/13/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/10/value,qualifier/11/value
2819434947,176,1,1,13,13,2nnlsjfbcea40t4jeclcbw9lk,0,93.3,82.4,2025-05-26T17:23:53.330Z,2025-05-26T17:23:56Z,8hq0so8nzsuzmsffae5nwdwmi,P. Abraham,,,5753066363,141,54.2,5753066357,155,,5753066365,212,19.2,5753066355,2,,5753066367,213,4.71,5753066361,140,93.3,5753066359,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819434953,82,43,1,13,15,46yo78zak2j7kaxc5ak1fnm60,1,0.0,0.0,2025-05-26T17:23:55.386Z,2025-05-26T17:36:32Z,el14eiipsagmeuhborw0ksfoq,N. Moro,,,5753100001,144,44,5753066389,56,Back,5753066391,285,0,5753066463,233,177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819434949,177,43,1,13,15,2nnlsjfbcea40t4jeclcbw9lk,1,0.0,0.0,2025-05-26T17:23:55.387Z,2025-05-26T17:36:33Z,5ib5990rsa8y9pf2bu4risjqh,A. Boudah,,,5753100059,144,44,5753066371,56,Center,5753066373,286,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819434959,83,12,1,13,16,46yo78zak2j7kaxc5ak1fnm60,1,10.4,48.5,2025-05-26T17:23:55.898Z,2025-05-26T17:24:06Z,el14eiipsagmeuhborw0ksfoq,N. Moro,,,5753066411,213,1.97,5753066403,56,Back,5753066407,141,77.2,5753066405,140,2.5,5753066409,212,21.2,5753066423,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819434999,178,1,1,13,22,2nnlsjfbcea40t4jeclcbw9lk,1,92.3,24.9,2025-05-26T17:24:02.593Z,2025-05-26T17:24:07Z,2v1tnyzorjyx7pyf3auj73ytw,Montader Madjed,,,5753066671,56,Center,5753066667,2,,5753066679,213,1.41,5753066675,141,55.2,5753066677,212,20.9,5753066669,155,,5753066673,140,95.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819435001,179,1,1,13,23,2nnlsjfbcea40t4jeclcbw9lk,0,96.0,55.6,2025-05-26T17:24:03.025Z,2025-05-26T17:36:56Z,5ib5990rsa8y9pf2bu4risjqh,A. Boudah,,,5753069617,141,50.5,5753069615,140,93.2,5753069619,212,4.5,5753066683,56,Center,5753069621,213,4.01,5753069613,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819435005,84,12,1,13,26,46yo78zak2j7kaxc5ak1fnm60,1,11.5,50.9,2025-05-26T17:24:06.681Z,2025-05-26T17:37:05Z,9ajfpzjfipsub15tats3mo2j9,C. Gravius,,,5753066691,140,0.0,5753066697,213,4.07,5753066695,212,22.0,5753066689,56,Back,5753066725,167,,5753066693,141,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819435007,85,6,1,13,28,46yo78zak2j7kaxc5ak1fnm60,0,0.0,21.8,2025-05-26T17:24:07.900Z,2025-05-26T17:32:15Z,9ajfpzjfipsub15tats3mo2j9,C. Gravius,,,5753067537,233,180,5753066741,56,Back,5753066743,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819435137,180,6,1,13,28,2nnlsjfbcea40t4jeclcbw9lk,1,100.0,78.2,2025-05-26T17:24:07.900Z,2025-05-26T17:32:15Z,5ib5990rsa8y9pf2bu4risjqh,A. Boudah,,,5753067417,56,Center,5753067419,73,,5753067521,233,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819435189,181,1,1,13,54,2nnlsjfbcea40t4jeclcbw9lk,0,99.5,99.5,2025-05-26T17:24:34.242Z,2025-05-26T17:24:36Z,chzhwdk4l54t2kf606bkuiaqd,N. Besara,,,5753067673,2,,5753067681,56,Center,5753067677,155,,5753067675,6,,5753067689,213,4.63,5753067685,141,59.4,5753067679,223,,5753067687,212,27.4,5753067683,140,,,,,,,,,,,,,,,,97.4,,,,,,,,,
2819435215,86,4,1,13,58,46yo78zak2j7kaxc5ak1fnm60,1,1.6,50.0,2025-05-26T17:24:38.410Z,2025-05-26T18:03:59Z,6pdqmo7vuzy9lt7v6vvmqybu2,R. Forsell,,,5753067995,56,Back,5753067997,152,,5753067993,294,,5753068001,233,182,5753067991,13,,5753067999,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819435235,182,4,1,13,58,2nnlsjfbcea40t4jeclcbw9lk,0,98.4,50.0,2025-05-26T17:24:38.411Z,2025-05-26T18:10:19Z,1ojl4m8rsuzsjufucdotav4es,H. Skoglund,,,5753067973,152,,5753068025,233,86,5753067975,286,,5753067969,294,,5753067971,56,Center,5753067967,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819435397,87,1,1,14,29,46yo78zak2j7kaxc5ak1fnm60,1,8.4,50.1,2025-05-26T17:25:08.842Z,2025-05-26T17:25:11Z,6pdqmo7vuzy9lt7v6vvmqybu2,R. Forsell,,,5753068883,213,0.37,5753068879,141,81.7,5753068885,1,,5753068871,157,,5753068881,212,59.2,5753068877,140,60.9,5753068869,5,,5753068875,56,Left,5753068873,152,,,,,,,,,,,,,,,,,,,,,,,,,
2819435401,88,44,1,14,31,46yo78zak2j7kaxc5ak1fnm60,1,63.3,79.3,2025-05-26T17:25:11.178Z,2025-05-26T17:32:22Z,5dxrx40pty4wtwdrd341p0aju,O. Faraj,,,5753068903,286,,5753068901,56,Left,5753068979,233,183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819435405,183,44,1,14,31,2nnlsjfbcea40t4jeclcbw9lk,0,36.7,20.7,2025-05-26T17:25:11.179Z,2025-05-26T17:32:23Z,1ojl4m8rsuzsjufucdotav4es,H. Skoglund,,,5753068985,233,88,5753068929,285,,5753068927,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819435411,89,1,1,14,31,46yo78zak2j7kaxc5ak1fnm60,0,60.7,81.7,2025-05-26T17:25:11.402Z,2025-05-26T17:25:12Z,5dxrx40pty4wtwdrd341p0aju,O. Faraj,,,5753068957,141,83.0,5753068955,140,65.1,5753068949,3,,5753068959,212,4.7,5753068961,213,0.19,5753068951,168,,5753068953,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819435419,184,1,1,14,33,2nnlsjfbcea40t4jeclcbw9lk,1,29.5,25.8,2025-05-26T17:25:12.993Z,2025-05-26T17:25:14Z,9s3boszvqn3fzsx0r1xswqyqy,V. Eriksson,,,5753069017,213,0.33,5753069015,212,5.0,5753069009,56,Back,5753069013,141,28.2,5753069011,140,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819435441,186,1,1,14,34,2nnlsjfbcea40t4jeclcbw9lk,1,32.9,30.1,2025-05-26T17:25:14.161Z,2025-05-26T17:25:19Z,4mroygq2ruxkml5c5j4awwted,T. Tekie,,,5753069141,213,2.76,5753069139,212,25.9,5753069135,140,10.0,5753069137,141,44.2,5753069133,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819435451,187,1,1,14,38,2nnlsjfbcea40t4jeclcbw9lk,0,13.2,46.6,2025-05-26T17:25:17.881Z,2025-05-26T17:25:22Z,ch1ehgr9guufs2wmz5dbvmvo5,W. Hahn,,,5753069187,56,Back,5753069191,141,75.7,5753069197,1,,5753069259,155,,5753069195,213,0.61,5753069189,140,40.2,5753069193,212,34.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819435453,90,8,1,14,40,46yo78zak2j7kaxc5ak1fnm60,1,60.4,23.0,2025-05-26T17:25:20.474Z,2025-05-26T17:25:21Z,ec6qqle54cq9gck2jhnbpjzs9,E. Lindell,,,5753069199,56,Center,5753069233,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819435475,92,1,1,14,42,46yo78zak2j7kaxc5ak1fnm60,1,58.6,35.1,2025-05-26T17:25:22.425Z,2025-05-26T17:25:23Z,9469qatlpe6rdqko8c6ha4out,N. Girmai Netabay,,,5753069327,140,62.0,5753069333,213,5.00,5753069325,56,Right,5753069331,212,12.4,5753069329,141,17.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819435481,93,1,1,14,43,46yo78zak2j7kaxc5ak1fnm60,1,61.8,17.3,2025-05-26T17:25:23.246Z,2025-05-26T17:25:24Z,ec6qqle54cq9gck2jhnbpjzs9,E. Lindell,,,5753069371,212,7.0,5753069373,213,5.99,5753069365,56,Right,5753069367,140,68.2,5753069369,141,14.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819435489,94,1,1,14,44,46yo78zak2j7kaxc5ak1fnm60,0,68.7,13.2,2025-05-26T17:25:24.170Z,2025-05-26T17:25:25Z,59dtrk7ly4lepf7s0gywhu51w,E. Pihlström,,,5753069407,56,Center,5753069415,213,2.15,5753069409,140,61.0,5753069411,141,31.5,5753069413,212,14.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819435495,188,1,1,14,46,2nnlsjfbcea40t4jeclcbw9lk,0,34.2,75.6,2025-05-26T17:25:25.938Z,2025-05-26T17:25:26Z,4mroygq2ruxkml5c5j4awwted,T. Tekie,,,5753069443,141,86.3,5753069441,140,48.3,5753069447,213,0.46,5753069445,212,16.5,5753069439,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819435507,95,1,1,14,47,46yo78zak2j7kaxc5ak1fnm60,1,52.0,19.7,2025-05-26T17:25:27.515Z,2025-05-26T17:25:30Z,3ihcnb7xmqlsefg10xbdraqqd,Carl-Robert Sebastian Ohlsson,,,5753069527,213,2.37,5753069525,212,21.2,5753069519,56,Back,5753069523,141,41.5,5753069521,140,37.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819435515,96,1,1,14,50,46yo78zak2j7kaxc5ak1fnm60,1,38.2,40.7,2025-05-26T17:25:30.282Z,2025-05-26T17:25:32Z,el14eiipsagmeuhborw0ksfoq,N. Moro,,,5753069567,140,39.5,5753069571,212,18.4,5753069573,213,4.79,5753069565,56,Back,5753069569,141,13.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819435585,97,1,1,14,52,46yo78zak2j7kaxc5ak1fnm60,1,38.6,19.1,2025-05-26T17:25:32.138Z,2025-05-26T17:25:40Z,3ihcnb7xmqlsefg10xbdraqqd,Carl-Robert Sebastian Ohlsson,,,5753069969,56,Back,5753069977,213,2.52,5753069975,212,35.2,5753069973,141,49.3,5753069979,1,,5753069971,140,11.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819435597,98,1,1,15,1,46yo78zak2j7kaxc5ak1fnm60,0,15.4,54.2,2025-05-26T17:25:40.713Z,2025-05-26T17:25:44Z,6pdqmo7vuzy9lt7v6vvmqybu2,R. Forsell,,,5753070059,140,63.3,5753070061,141,88.0,5753070063,212,55.3,5753070067,1,,5753070055,157,,5753070057,56,Left,5753070065,213,0.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819435609,189,44,1,15,3,2nnlsjfbcea40t4jeclcbw9lk,1,35.8,10.5,2025-05-26T17:25:43.289Z,2025-05-26T17:25:45Z,1ojl4m8rsuzsjufucdotav4es,H. Skoglund,,,5753070111,285,,5753070109,56,Back,5753070123,233,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819435601,99,44,1,15,3,46yo78zak2j7kaxc5ak1fnm60,0,64.2,89.5,2025-05-26T17:25:43.290Z,2025-05-26T17:29:53Z,7qsp3fm0wkymgiej6s7jj06p5,M. Diaby,,,5753070083,56,Left,5753070085,286,,5753070149,233,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819435635,190,1,1,15,4,2nnlsjfbcea40t4jeclcbw9lk,0,30.3,6.0,2025-05-26T17:25:43.793Z,2025-05-26T17:33:27Z,1ojl4m8rsuzsjufucdotav4es,H. Skoglund,,,5753082135,140,44.6,5753082137,141,0.0,5753082133,3,,5753082141,213,5.95,5753082139,212,15.9,5753070257,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819435645,191,43,1,15,5,2nnlsjfbcea40t4jeclcbw9lk,1,0.0,0.0,2025-05-26T17:25:44.761Z,2025-05-26T17:33:25Z,cyfvxg9z9aqfsoydhz7sr3qxg,M. Karlsson,,,5753070301,56,Back,5753091287,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819435623,100,5,1,15,5,46yo78zak2j7kaxc5ak1fnm60,1,55.0,101.4,2025-05-26T17:25:45.434Z,2025-05-26T17:32:02Z,7qsp3fm0wkymgiej6s7jj06p5,M. Diaby,,,5753070205,347,,5753070203,56,Left,5753070327,233,192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819435649,192,5,1,15,5,2nnlsjfbcea40t4jeclcbw9lk,0,45.0,-1.4,2025-05-26T17:25:45.434Z,2025-05-26T17:32:02Z,cyfvxg9z9aqfsoydhz7sr3qxg,M. Karlsson,,,5753070325,347,,5753070323,56,Back,5753070335,233,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819435705,101,1,1,15,13,46yo78zak2j7kaxc5ak1fnm60,1,55.9,100.0,2025-05-26T17:25:53.210Z,2025-05-26T17:26:00Z,a4f6z4alegkvrhm4k864w9lg5,Sebastian Jonas Ohlsson,,,5753070611,56,Left,5753070619,213,4.26,5753070609,107,,5753070613,140,53.8,5753070615,141,94.4,5753070617,212,5.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819435711,102,1,1,15,15,46yo78zak2j7kaxc5ak1fnm60,0,52.1,94.1,2025-05-26T17:25:55.674Z,2025-05-26T17:25:56Z,9ajfpzjfipsub15tats3mo2j9,C. Gravius,,,5753070647,140,61.6,5753070651,212,10.0,5753070645,56,Left,5753070649,141,94.7,5753070655,213,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819435753,193,8,1,15,17,2nnlsjfbcea40t4jeclcbw9lk,1,31.9,5.9,2025-05-26T17:25:57.346Z,2025-05-26T17:33:56Z,cyfvxg9z9aqfsoydhz7sr3qxg,M. Karlsson,,,5753070867,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819436279,114,5,1,15,22,46yo78zak2j7kaxc5ak1fnm60,1,62.8,101.8,2025-05-26T17:26:01.754Z,2025-05-26T17:32:02Z,9469qatlpe6rdqko8c6ha4out,N. Girmai Netabay,,,5753073785,347,,5753073783,56,Left,5753073947,233,194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819435757,194,5,1,15,22,2nnlsjfbcea40t4jeclcbw9lk,0,37.2,-1.8,2025-05-26T17:26:01.754Z,2025-05-26T17:32:03Z,cyfvxg9z9aqfsoydhz7sr3qxg,M. Karlsson,,,5753073983,233,114,5753070887,347,,5753070885,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819435799,103,1,1,15,26,46yo78zak2j7kaxc5ak1fnm60,0,62.9,100.0,2025-05-26T17:26:06.025Z,2025-05-26T17:27:12Z,a4f6z4alegkvrhm4k864w9lg5,Sebastian Jonas Ohlsson,,,5753071107,140,73.7,5753071105,56,Left,5753071111,212,17.9,5753074293,107,,5753071113,213,5.40,5753071109,141,81.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819435811,195,1,1,15,28,2nnlsjfbcea40t4jeclcbw9lk,0,25.3,13.2,2025-05-26T17:26:08.162Z,2025-05-26T17:34:16Z,cyfvxg9z9aqfsoydhz7sr3qxg,M. Karlsson,,,5753071187,141,19.4,5753071185,140,32.2,5753071191,213,0.53,5753071183,56,Back,5753071189,212,8.4,5753071181,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819435837,104,1,1,15,29,46yo78zak2j7kaxc5ak1fnm60,1,63.1,78.5,2025-05-26T17:26:09.434Z,2025-05-26T17:34:48Z,9ajfpzjfipsub15tats3mo2j9,C. Gravius,,,5753071335,141,61.5,5753071337,212,20.0,5753071333,140,78.7,5753071329,157,,5753071341,1,,5753071331,56,Center,5753071339,213,5.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819435847,105,44,1,15,32,46yo78zak2j7kaxc5ak1fnm60,1,78.1,62.9,2025-05-26T17:26:12.008Z,2025-05-26T17:44:37Z,5dxrx40pty4wtwdrd341p0aju,O. Faraj,,,5753071365,286,,5753071363,56,Center,5753071465,233,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819435869,196,44,1,15,32,2nnlsjfbcea40t4jeclcbw9lk,0,21.9,37.1,2025-05-26T17:26:12.009Z,2025-05-26T17:34:40Z,5s647zr10m1nxt4xxpxkpgmw9,P. Vagić,,,5753071457,233,105,5753071455,285,,5753071453,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819435875,197,43,1,15,32,2nnlsjfbcea40t4jeclcbw9lk,1,0.0,0.0,2025-05-26T17:26:12.618Z,2025-05-26T17:34:44Z,5s647zr10m1nxt4xxpxkpgmw9,P. Vagić,,,5753071503,3,0,5753071511,212,3.2,5753095349,144,1,5753071505,56,Back,5753071507,140,25.6,5753071513,213,0.50,5753071509,141,36.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819440071,168,61,1,15,33,46yo78zak2j7kaxc5ak1fnm60,1,80.5,65.0,2025-05-26T17:26:12.718Z,2025-05-26T17:35:10Z,5dxrx40pty4wtwdrd341p0aju,O. Faraj,,,5753096423,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819435885,198,1,1,15,34,2nnlsjfbcea40t4jeclcbw9lk,0,25.7,36.9,2025-05-26T17:26:13.770Z,2025-05-26T17:35:26Z,cyfvxg9z9aqfsoydhz7sr3qxg,M. Karlsson,,,5753071569,141,64.0,5753071561,157,,5753071575,1,,5753071573,213,1.26,5753071567,140,31.3,5753071571,212,19.3,5753071565,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819435895,106,1,1,15,36,46yo78zak2j7kaxc5ak1fnm60,0,64.8,37.4,2025-05-26T17:26:16.217Z,2025-05-26T17:26:16Z,ec6qqle54cq9gck2jhnbpjzs9,E. Lindell,,,5753071631,3,,5753071639,212,19.4,5753071641,213,1.29,5753071633,56,Center,5753071635,140,70.0,5753071637,141,64.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819435919,199,1,1,15,37,2nnlsjfbcea40t4jeclcbw9lk,0,30.1,41.9,2025-05-26T17:26:17.441Z,2025-05-26T17:35:42Z,4mroygq2ruxkml5c5j4awwted,T. Tekie,,,5753071767,212,6.7,5753071765,141,50.0,5753071769,213,2.19,5753071761,56,Back,5753071763,140,26.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819435915,107,8,1,15,39,46yo78zak2j7kaxc5ak1fnm60,1,71.1,52.5,2025-05-26T17:26:18.970Z,2025-05-26T17:36:27Z,5dxrx40pty4wtwdrd341p0aju,O. Faraj,,,5753071743,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819435929,200,43,1,15,39,2nnlsjfbcea40t4jeclcbw9lk,1,0.0,0.0,2025-05-26T17:26:19.410Z,2025-05-26T17:36:25Z,cyfvxg9z9aqfsoydhz7sr3qxg,M. Karlsson,,,5753071837,213,5.06,5753071835,212,7.8,5753099655,144,1,5753071833,141,39.2,5753071829,56,Back,5753071831,140,28.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819435941,201,1,1,15,41,2nnlsjfbcea40t4jeclcbw9lk,1,28.9,39.2,2025-05-26T17:26:20.850Z,2025-05-26T17:26:22Z,4mroygq2ruxkml5c5j4awwted,T. Tekie,,,5753071909,141,33.9,5753071913,213,3.63,5753071911,212,7.6,5753071905,56,Back,5753071907,140,22.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819435957,203,1,1,15,43,2nnlsjfbcea40t4jeclcbw9lk,1,22.1,32.1,2025-05-26T17:26:22.817Z,2025-05-26T17:26:24Z,9s3boszvqn3fzsx0r1xswqyqy,V. Eriksson,,,5753071993,213,5.10,5753071989,141,18.6,5753071991,212,9.9,5753071985,56,Back,5753071987,140,25.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819435985,204,1,1,15,44,2nnlsjfbcea40t4jeclcbw9lk,1,24.7,21.6,2025-05-26T17:26:23.889Z,2025-05-26T17:26:28Z,1ojl4m8rsuzsjufucdotav4es,H. Skoglund,,,5753072143,212,12.1,5753072141,141,24.7,5753072137,56,Back,5753072139,140,13.4,5753072145,213,2.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819436011,205,1,1,15,48,2nnlsjfbcea40t4jeclcbw9lk,1,14.4,27.4,2025-05-26T17:26:28.033Z,2025-05-26T17:26:29Z,9s3boszvqn3fzsx0r1xswqyqy,V. Eriksson,,,5753072293,213,1.61,5753072281,140,13.3,5753072277,56,Back,5753072289,212,27.7,5753072285,141,68.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819436029,206,1,1,15,49,2nnlsjfbcea40t4jeclcbw9lk,1,13.3,68.1,2025-05-26T17:26:29.617Z,2025-05-26T17:26:31Z,5s647zr10m1nxt4xxpxkpgmw9,P. Vagić,,,5753072389,141,77.8,5753072393,213,0.55,5753072391,212,12.7,5753072387,140,23.6,5753072385,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819436041,207,1,1,15,51,2nnlsjfbcea40t4jeclcbw9lk,1,26.0,77.9,2025-05-26T17:26:31.616Z,2025-05-26T17:26:33Z,7eo3ceto09y3x4j4gh9m91kvd,S. Pinas,,,5753072463,212,12.9,5753072461,141,95.4,5753072459,140,30.8,5753072457,56,Back,5753072465,213,1.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819436051,208,1,1,15,53,2nnlsjfbcea40t4jeclcbw9lk,1,31.8,92.4,2025-05-26T17:26:33.153Z,2025-05-26T17:26:35Z,8hq0so8nzsuzmsffae5nwdwmi,P. Abraham,,,5753072521,141,70.6,5753072523,212,19.1,5753072519,140,43.3,5753072525,213,5.40,5753072517,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819436065,209,1,1,15,55,2nnlsjfbcea40t4jeclcbw9lk,1,44.1,70.5,2025-05-26T17:26:34.945Z,2025-05-26T17:26:37Z,5ib5990rsa8y9pf2bu4risjqh,A. Boudah,,,5753072605,56,Back,5753072607,140,42.1,5753072611,212,2.7,5753072613,213,2.48,5753072609,141,72.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819436085,210,1,1,15,57,2nnlsjfbcea40t4jeclcbw9lk,0,42.1,72.9,2025-05-26T17:26:37.058Z,2025-05-26T17:26:39Z,7eo3ceto09y3x4j4gh9m91kvd,S. Pinas,,,5753072749,213,6.15,5753072741,56,Center,5753072743,140,78.0,5753072747,212,38.0,5753072751,1,,5753072739,155,,5753072745,141,65.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819436103,108,1,1,15,59,46yo78zak2j7kaxc5ak1fnm60,1,20.5,35.2,2025-05-26T17:26:39.274Z,2025-05-26T17:26:41Z,a4f6z4alegkvrhm4k864w9lg5,Sebastian Jonas Ohlsson,,,5753072855,141,44.8,5753072857,212,19.4,5753072851,56,Back,5753072853,140,3.1,5753072859,213,2.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819436133,110,1,1,16,3,46yo78zak2j7kaxc5ak1fnm60,0,8.5,50.0,2025-05-26T17:26:43.339Z,2025-05-26T17:26:46Z,6pdqmo7vuzy9lt7v6vvmqybu2,R. Forsell,,,5753073025,213,5.97,5753073015,157,,5753073017,56,Center,5753073027,1,,5753073021,141,21.8,5753073023,212,62.9,5753073019,140,65.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819436149,211,1,1,16,7,2nnlsjfbcea40t4jeclcbw9lk,1,44.0,68.7,2025-05-26T17:26:47.458Z,2025-05-26T17:26:48Z,5s647zr10m1nxt4xxpxkpgmw9,P. Vagić,,,5753073139,3,,5753073145,141,71.8,5753073147,212,6.0,5753073141,56,Back,5753073143,140,49.3,5753073149,213,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819436159,213,1,1,16,9,2nnlsjfbcea40t4jeclcbw9lk,0,48.4,71.4,2025-05-26T17:26:48.769Z,2025-05-26T17:26:50Z,7eo3ceto09y3x4j4gh9m91kvd,S. Pinas,,,5753073225,212,17.0,5753073227,213,5.08,5753073221,140,54.2,5753073223,141,48.1,5753073219,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819436175,111,3,1,16,11,46yo78zak2j7kaxc5ak1fnm60,0,42.7,56.6,2025-05-26T17:26:50.730Z,2025-05-26T17:32:19Z,c2pfggtw5hreyomdwogbhjpqs,E. Barsoum,,,5753073293,56,Back,5753073295,286,,5753073347,233,214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819436181,214,7,1,16,11,2nnlsjfbcea40t4jeclcbw9lk,1,57.3,43.4,2025-05-26T17:26:50.731Z,2025-05-26T17:32:18Z,cyfvxg9z9aqfsoydhz7sr3qxg,M. Karlsson,,,5753073343,233,111,5753073319,56,Center,5753073321,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819436197,215,1,1,16,12,2nnlsjfbcea40t4jeclcbw9lk,1,47.3,40.4,2025-05-26T17:26:52.321Z,2025-05-26T17:26:54Z,4mroygq2ruxkml5c5j4awwted,T. Tekie,,,5753073413,56,Back,5753073417,141,31.3,5753073415,140,44.3,5753073419,212,6.9,5753073421,213,4.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
