id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/9/value,qualifier/11/value,qualifier/10/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/14/value,qualifier/16/value
2814698465,111,1,1,12,29,5mbo4f0vps12dr0fcvjn3wyp5,1,20.9,89.1,2025-05-14T17:16:05.637Z,2025-05-14T17:16:10Z,a0vo94v0vvnojrnvvscd7zp3p,K. Nordfeldt,,,5726879859,5,,5726879867,140,54.4,5726879869,141,21.2,5726879863,152,,5726879873,213,5.36,5726879875,1,,5726879861,157,,5726879871,212,58.0,5726879865,56,,,Center,,,,,,,,,,,,,,,,,,,,,,,,,
2814698491,112,1,1,12,34,5mbo4f0vps12dr0fcvjn3wyp5,1,44.3,13.5,2025-05-14T17:16:10.805Z,2025-05-14T17:16:13Z,b11ffe62rpm020r3u6t1lhvx1,M. Thychosen,,,5726880017,140,41.2,5726880019,141,31.8,5726880021,212,12.9,5726880023,213,1.83,5726880015,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814698501,113,1,1,12,37,5mbo4f0vps12dr0fcvjn3wyp5,1,41.5,31.8,2025-05-14T17:16:13.284Z,2025-05-14T17:16:15Z,9yb0exf35kl3avhdnlhv23glx,B. Hansen,,,5726880073,56,Right,5726880081,213,5.40,5726880077,141,5.0,5726880079,212,23.7,5726880075,140,55.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814698513,114,1,1,12,38,5mbo4f0vps12dr0fcvjn3wyp5,1,56.2,5.3,2025-05-14T17:16:15.012Z,2025-05-14T17:16:17Z,b11ffe62rpm020r3u6t1lhvx1,M. Thychosen,,,5726880201,141,22.8,5726880205,213,2.41,5726880203,212,17.7,5726880197,56,Back,5726880199,140,43.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814698553,115,1,1,12,41,5mbo4f0vps12dr0fcvjn3wyp5,1,43.7,22.8,2025-05-14T17:16:17.332Z,2025-05-14T17:16:25Z,9yb0exf35kl3avhdnlhv23glx,B. Hansen,,,5726880441,212,43.3,5726880445,1,,5726880435,56,Right,5726880433,155,,5726880443,213,6.15,5726880439,141,14.3,5726880437,140,84.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814698585,116,1,1,12,48,5mbo4f0vps12dr0fcvjn3wyp5,1,74.6,8.0,2025-05-14T17:16:25.204Z,2025-05-14T17:16:29Z,alxccjq2y6il5yjw108a0axnt,J. Hove,,,5726880623,141,4.4,5726880621,140,82.0,5726880625,212,8.1,5726880619,56,Right,5726880627,213,5.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814698601,117,1,1,12,53,5mbo4f0vps12dr0fcvjn3wyp5,0,81.2,7.7,2025-05-14T17:16:29.764Z,2025-05-14T17:16:32Z,99i96gbkvesmh3wspv8rl1ln9,A. Salétros,,,5726880713,213,1.54,5726880707,140,81.7,5726880711,212,17.7,5726880709,141,33.7,5726880703,155,,5726880701,2,,5726880705,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814698617,118,1,1,12,54,5mbo4f0vps12dr0fcvjn3wyp5,0,81.0,32.7,2025-05-14T17:16:30.413Z,2025-05-14T17:44:50Z,3xx0l8c30mjstvxq7z1s0fnit,J. Guidetti,,,5726880805,212,1.9,5726880801,140,82.8,5726880803,141,33.0,5726880799,56,Center,5726880807,213,0.11,5726880797,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814698603,115,12,1,12,55,9zqn9ugvg64it0lr5z8cq4g9v,1,6.3,64.9,2025-05-14T17:16:32.161Z,2025-05-14T17:16:32Z,17jltcnnaha4707duh52hirit,M. Lode,,,5726880727,213,6.18,5726880719,56,Back,5726880721,140,25.9,5726880725,212,20.7,5726880723,141,61.7,5726880737,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814712093,295,1,1,12,56,5mbo4f0vps12dr0fcvjn3wyp5,0,76.9,37.8,2025-05-14T17:16:32.433Z,2025-05-14T17:45:12Z,3xx0l8c30mjstvxq7z1s0fnit,J. Guidetti,,,5726958667,213,0.01,5726958661,140,87.6,5726958665,212,11.2,5726958663,141,38.0,5726958657,3,,5726958659,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814698613,116,44,1,12,57,9zqn9ugvg64it0lr5z8cq4g9v,1,14.8,66.0,2025-05-14T17:16:33.793Z,2025-05-14T19:07:56Z,17jltcnnaha4707duh52hirit,M. Lode,,,5726880775,56,Back,5726880777,285,,5726880867,233,119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814698619,119,44,1,12,57,5mbo4f0vps12dr0fcvjn3wyp5,0,85.2,34.0,2025-05-14T17:16:33.794Z,2025-05-14T19:07:57Z,b0rem4wo1p6sumrp6mb77f11w,K. Karlsson,,,5726880811,56,Center,5726880813,286,,5726880871,233,116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814698621,117,12,1,12,57,9zqn9ugvg64it0lr5z8cq4g9v,1,10.9,64.3,2025-05-14T17:16:34.209Z,2025-05-14T17:45:45Z,17jltcnnaha4707duh52hirit,M. Lode,,,5726880819,140,25.1,5726880817,56,Back,5726880823,212,15.0,5726960365,15,,5726880821,141,67.0,5726880825,213,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814698625,118,12,1,12,59,9zqn9ugvg64it0lr5z8cq4g9v,1,25.2,67.0,2025-05-14T17:16:35.667Z,2025-05-14T17:16:48Z,780mdhlnrheqczv6o7p5l8hzo,P. Dahbo,,,5726880847,212,8.6,5726880849,213,0.31,5726880845,141,70.9,5726880841,56,Back,5726880843,140,33.0,5726880853,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814698645,120,1,1,13,1,5mbo4f0vps12dr0fcvjn3wyp5,1,68.3,31.9,2025-05-14T17:16:37.588Z,2025-05-14T17:46:22Z,eqfhoh81e8uj2as95ev3yfnx1,T. Isherwood,,,5726880973,141,12.6,5726880971,140,84.4,5726880975,212,21.4,5726880977,213,5.62,5726880967,3,,5726880969,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814698651,121,61,1,13,4,5mbo4f0vps12dr0fcvjn3wyp5,0,83.3,6.7,2025-05-14T17:16:40.372Z,2025-05-14T17:16:44Z,99i96gbkvesmh3wspv8rl1ln9,A. Salétros,,,5726881013,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814698669,119,5,1,13,5,9zqn9ugvg64it0lr5z8cq4g9v,1,14.6,101.2,2025-05-14T17:16:41.349Z,2025-05-14T18:03:37Z,8j55jduxd0jfxrxh88kdqgcq2,S. Andersen,,,5726881095,347,,5726881093,56,Back,5726881101,233,122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814698659,122,5,1,13,5,5mbo4f0vps12dr0fcvjn3wyp5,0,85.4,-1.2,2025-05-14T17:16:41.349Z,2025-05-14T17:16:45Z,b11ffe62rpm020r3u6t1lhvx1,M. Thychosen,,,5726881113,233,119,5726881051,347,,5726881049,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814698779,120,1,1,13,22,9zqn9ugvg64it0lr5z8cq4g9v,1,14.2,100.0,2025-05-14T17:16:58.433Z,2025-05-14T17:17:00Z,7sez5w47trh4xnngir0epzl04,S. Jansson,,,5726881703,56,Back,5726881701,107,,5726881705,140,25.4,5726881707,141,84.7,5726881709,212,16.3,5726881711,213,5.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814698775,124,83,1,13,23,5mbo4f0vps12dr0fcvjn3wyp5,0,68.3,12.9,2025-05-14T17:16:59.316Z,2025-05-14T17:17:03Z,9yb0exf35kl3avhdnlhv23glx,B. Hansen,,,5726881827,399,epnkff9nsysx1eyh90muhmvl6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814698785,121,1,1,13,23,9zqn9ugvg64it0lr5z8cq4g9v,1,25.4,86.2,2025-05-14T17:16:59.792Z,2025-05-14T17:17:02Z,epnkff9nsysx1eyh90muhmvl6,S. Hrstić,,,5726881737,141,80.8,5726881739,212,3.7,5726881733,56,Back,5726881741,213,4.66,5726881735,140,25.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814698787,122,1,1,13,25,9zqn9ugvg64it0lr5z8cq4g9v,0,22.1,82.1,2025-05-14T17:17:01.905Z,2025-05-14T17:47:07Z,4iguik2n53ywq82altuqoouwa,J. Lindberg,,,5726881745,155,,5726881755,213,6.00,5726881751,141,80.0,5726881753,212,5.1,5726881775,236,,5726881749,140,26.8,5726881747,56,Back,5726881781,286,,5726881777,233,,,125,,,,,,,,,,,,,,,,,,,,,,,,,
2814698791,125,74,1,13,25,5mbo4f0vps12dr0fcvjn3wyp5,1,70.3,15.6,2025-05-14T17:17:01.906Z,2025-05-14T19:07:47Z,99i96gbkvesmh3wspv8rl1ln9,A. Salétros,,,5726881771,285,,5726881769,56,Right,5726881803,233,122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814698795,123,61,1,13,26,9zqn9ugvg64it0lr5z8cq4g9v,1,30.1,76.7,2025-05-14T17:17:03.224Z,2025-05-14T17:17:03Z,epnkff9nsysx1eyh90muhmvl6,S. Hrstić,,,5726881811,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814698799,126,43,1,13,27,5mbo4f0vps12dr0fcvjn3wyp5,1,0.0,0.0,2025-05-14T17:17:03.632Z,2025-05-14T17:47:34Z,alxccjq2y6il5yjw108a0axnt,J. Hove,,,5726881825,56,Right,5726963987,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814698803,124,1,1,13,28,9zqn9ugvg64it0lr5z8cq4g9v,1,32.6,75.7,2025-05-14T17:17:04.592Z,2025-05-14T17:47:36Z,780mdhlnrheqczv6o7p5l8hzo,P. Dahbo,,,5726881837,140,21.6,5726881847,213,3.03,5726881845,212,11.6,5726881841,141,77.6,5726881835,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814698805,125,1,1,13,29,9zqn9ugvg64it0lr5z8cq4g9v,0,21.6,77.6,2025-05-14T17:17:05.409Z,2025-05-14T17:47:42Z,4iguik2n53ywq82altuqoouwa,J. Lindberg,,,5726881863,213,5.37,5726881859,141,52.2,5726881855,56,Back,5726881857,140,34.4,5726881861,212,21.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814698839,127,61,1,13,31,5mbo4f0vps12dr0fcvjn3wyp5,1,70.2,32.2,2025-05-14T17:17:07.685Z,2025-05-14T17:47:53Z,b0rem4wo1p6sumrp6mb77f11w,K. Karlsson,,,5726882055,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814698849,126,1,1,13,32,9zqn9ugvg64it0lr5z8cq4g9v,0,27.4,63.0,2025-05-14T17:17:08.529Z,2025-05-14T17:17:10Z,eq9x5pboy1dehdauroonsw3c9,S. Leach Holm,,,5726882101,213,3.19,5726882093,140,19.8,5726882091,56,Back,5726882103,1,,5726882089,157,,5726882099,212,8.0,5726882097,141,62.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814698879,128,1,1,13,36,5mbo4f0vps12dr0fcvjn3wyp5,1,74.4,33.1,2025-05-14T17:17:12.324Z,2025-05-14T17:48:13Z,3xx0l8c30mjstvxq7z1s0fnit,J. Guidetti,,,5726882245,141,32.2,5726882241,56,Center,5726882243,140,69.9,5726882249,213,3.27,5726882247,212,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814698867,127,83,1,13,36,9zqn9ugvg64it0lr5z8cq4g9v,0,22.7,65.4,2025-05-14T17:17:12.496Z,2025-05-14T17:17:16Z,8j55jduxd0jfxrxh88kdqgcq2,S. Andersen,,,5726882421,399,alxccjq2y6il5yjw108a0axnt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814698897,129,1,1,13,37,5mbo4f0vps12dr0fcvjn3wyp5,1,69.9,32.2,2025-05-14T17:17:13.429Z,2025-05-14T17:48:19Z,alxccjq2y6il5yjw108a0axnt,J. Hove,,,5726882351,213,1.76,5726882341,56,Center,5726882345,141,47.5,5726882343,140,68.0,5726882347,212,10.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814698911,130,1,1,13,38,5mbo4f0vps12dr0fcvjn3wyp5,1,67.9,47.6,2025-05-14T17:17:14.820Z,2025-05-14T17:48:26Z,eqfhoh81e8uj2as95ev3yfnx1,T. Isherwood,,,5726882411,141,40.4,5726882415,213,4.22,5726882409,140,65.4,5726882407,56,Center,5726882413,212,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814698937,132,1,1,13,39,5mbo4f0vps12dr0fcvjn3wyp5,1,65.3,40.3,2025-05-14T17:17:16.228Z,2025-05-14T17:17:18Z,b0rem4wo1p6sumrp6mb77f11w,K. Karlsson,,,5726882517,141,66.3,5726882519,212,18.8,5726882513,56,Center,5726882521,213,1.92,5726882515,140,59.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814698969,133,1,1,13,42,5mbo4f0vps12dr0fcvjn3wyp5,1,59.2,66.9,2025-05-14T17:17:18.292Z,2025-05-14T17:17:21Z,eyqeg6wzhjibkt4zs5dfgzc9h,D. Beširović,,,5726882723,141,88.6,5726882725,212,17.1,5726882721,140,67.5,5726882719,56,Left,5726882727,213,1.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814698999,134,1,1,13,44,5mbo4f0vps12dr0fcvjn3wyp5,1,68.3,86.3,2025-05-14T17:17:21.188Z,2025-05-14T17:17:23Z,prvbf3gxwflgzxuvgvb7ls5x,B. Celina,,,5726882897,213,3.99,5726882889,56,Left,5726882893,141,79.1,5726882895,212,6.5,5726882891,140,64.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814699017,135,1,1,13,47,5mbo4f0vps12dr0fcvjn3wyp5,1,64.2,79.1,2025-05-14T17:17:23.621Z,2025-05-14T17:49:00Z,b0rem4wo1p6sumrp6mb77f11w,K. Karlsson,,,5726882991,213,4.69,5726882985,140,63.4,5726882983,56,Center,5726883041,1,,5726882989,212,35.4,5726882987,141,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814699029,136,1,1,13,49,5mbo4f0vps12dr0fcvjn3wyp5,1,63.4,27.0,2025-05-14T17:17:26.212Z,2025-05-14T17:17:27Z,9yb0exf35kl3avhdnlhv23glx,B. Hansen,,,5726883073,56,Right,5726883081,213,5.32,5726883077,141,11.9,5726883079,212,12.5,5726883075,140,70.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814699063,137,1,1,13,50,5mbo4f0vps12dr0fcvjn3wyp5,1,70.7,11.6,2025-05-14T17:17:27.220Z,2025-05-14T17:17:31Z,99i96gbkvesmh3wspv8rl1ln9,A. Salétros,,,5726883259,213,5.94,5726883251,56,Right,5726883255,141,4.9,5726883257,212,13.4,5726883253,140,82.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814699077,138,1,1,13,55,5mbo4f0vps12dr0fcvjn3wyp5,1,77.8,9.8,2025-05-14T17:17:31.620Z,2025-05-14T17:17:33Z,b11ffe62rpm020r3u6t1lhvx1,M. Thychosen,,,5726883319,212,11.1,5726883317,141,14.7,5726883321,213,2.84,5726883313,56,Right,5726883315,140,67.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814699097,139,1,1,13,57,5mbo4f0vps12dr0fcvjn3wyp5,1,66.2,17.6,2025-05-14T17:17:33.701Z,2025-05-14T17:17:37Z,9yb0exf35kl3avhdnlhv23glx,B. Hansen,,,5726883403,213,1.76,5726883401,212,26.2,5726883399,141,55.5,5726883397,140,61.6,5726883395,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814699123,140,1,1,14,0,5mbo4f0vps12dr0fcvjn3wyp5,1,61.9,55.8,2025-05-14T17:17:36.951Z,2025-05-14T17:17:39Z,eqfhoh81e8uj2as95ev3yfnx1,T. Isherwood,,,5726883523,140,52.3,5726883527,212,12.0,5726883529,213,3.72,5726883521,56,Center,5726883525,141,46.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814699171,141,1,1,14,3,5mbo4f0vps12dr0fcvjn3wyp5,1,52.1,49.4,2025-05-14T17:17:39.813Z,2025-05-14T17:17:47Z,cwkz9uxtres4bockr3spd4hxx,S. Papagiannopoulos,,,5726883799,212,24.6,5726883797,141,83.5,5726883801,213,1.24,5726883795,140,59.8,5726883793,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814699199,142,1,1,14,11,5mbo4f0vps12dr0fcvjn3wyp5,1,69.8,96.6,2025-05-14T17:17:47.812Z,2025-05-14T17:17:50Z,prvbf3gxwflgzxuvgvb7ls5x,B. Celina,,,5726883993,56,Left,5726884001,213,3.72,5726883997,141,91.5,5726883999,212,6.4,5726883995,140,64.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814699223,143,1,1,14,14,5mbo4f0vps12dr0fcvjn3wyp5,1,64.6,91.4,2025-05-14T17:17:50.373Z,2025-05-14T17:17:55Z,eyqeg6wzhjibkt4zs5dfgzc9h,D. Beširović,,,5726884163,140,71.5,5726884161,56,Left,5726884165,141,98.0,5726884167,212,8.5,5726884169,213,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814699235,144,1,1,14,18,5mbo4f0vps12dr0fcvjn3wyp5,1,82.8,97.1,2025-05-14T17:17:54.980Z,2025-05-14T17:17:56Z,prvbf3gxwflgzxuvgvb7ls5x,B. Celina,,,5726884257,213,4.91,5726884249,56,Center,5726884247,155,,5726884245,2,,5726884255,212,21.8,5726884251,140,86.8,5726884253,141,65.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814699255,145,1,1,14,20,5mbo4f0vps12dr0fcvjn3wyp5,1,86.8,65.7,2025-05-14T17:17:56.596Z,2025-05-14T17:18:18Z,3xx0l8c30mjstvxq7z1s0fnit,J. Guidetti,,,5726884383,213,6.13,5726884377,140,94.0,5726884379,141,64.0,5726884381,212,7.6,5726884375,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814699337,147,3,1,14,21,5mbo4f0vps12dr0fcvjn3wyp5,0,94.1,68.6,2025-05-14T17:17:57.636Z,2025-05-14T19:07:37Z,b0rem4wo1p6sumrp6mb77f11w,K. Karlsson,,,5726884827,56,Center,5726884829,286,,5726884989,233,129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814699263,129,7,1,14,21,9zqn9ugvg64it0lr5z8cq4g9v,1,5.9,31.4,2025-05-14T17:17:57.637Z,2025-05-14T19:07:37Z,8j55jduxd0jfxrxh88kdqgcq2,S. Andersen,,,5726884973,233,147,5726884411,56,Back,5726884903,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814699265,130,6,1,14,24,9zqn9ugvg64it0lr5z8cq4g9v,0,1.8,33.8,2025-05-14T17:18:00.628Z,2025-05-14T19:05:16Z,8j55jduxd0jfxrxh88kdqgcq2,S. Andersen,,,5726884485,233,146,5726884445,56,Back,5726884447,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814699259,146,6,1,14,24,5mbo4f0vps12dr0fcvjn3wyp5,1,98.2,66.2,2025-05-14T17:18:00.628Z,2025-05-14T17:50:00Z,b0rem4wo1p6sumrp6mb77f11w,K. Karlsson,,,5726884449,56,Center,5726884451,73,,5726884467,233,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814699747,148,1,1,15,23,5mbo4f0vps12dr0fcvjn3wyp5,1,99.7,99.9,2025-05-14T17:18:59.510Z,2025-05-14T17:22:32Z,prvbf3gxwflgzxuvgvb7ls5x,B. Celina,,1.0,5726887253,1,,5726890289,210,16,5726887241,223,,5726890291,154,,5726887237,6,,5726887247,141,50.0,5726887243,56,Center,5726887245,140,97.0,5726887235,2,5726887251,213,,5726887239,155,5726887249,212,5726890293,25,,,,4.63,34.1,,,,,,,,,,,,,,
2814701215,162,44,1,15,23,5mbo4f0vps12dr0fcvjn3wyp5,1,96.0,48.8,2025-05-14T17:18:59.997Z,2025-05-14T17:22:32Z,9yb0exf35kl3avhdnlhv23glx,B. Hansen,,,5726895703,56,Center,5726895763,233,131,5726895707,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814699915,131,44,1,15,23,9zqn9ugvg64it0lr5z8cq4g9v,0,4.0,51.2,2025-05-14T17:18:59.998Z,2025-05-14T17:22:31Z,bar5tlyxm2vim2ewqauywgb85,M. Rygaard,,,5726888279,56,Back,5726888281,285,,5726895771,233,162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814699749,149,16,1,15,24,5mbo4f0vps12dr0fcvjn3wyp5,1,98.2,53.6,2025-05-14T17:19:00.316Z,2025-05-14T17:25:11Z,9yb0exf35kl3avhdnlhv23glx,B. Hansen,,,5726888167,25,,5726890313,55,148,5726890325,230,99.3,5726890323,136,,5726887261,56,Center,5726888179,375,15:23.861,5726890321,214,,5726890307,77,,5726890311,154,5726890327,231,,5726890317,102,5726887259,16,5726890309,29,,5726890319,103,50.7,,53.2,22.2,5726888169,15,5726888175,374,2025-05-14 18:19:00.130,5726888173,328,,,,,
2814700309,139,17,1,15,53,9zqn9ugvg64it0lr5z8cq4g9v,1,0.0,0.0,2025-05-14T17:19:30.097Z,2025-05-14T19:06:17Z,42p4op3tm9umpwxyxde5xjefp,E. Berisha,,,5726890947,31,,5726969733,184,,5726998515,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814700157,132,1,1,16,32,9zqn9ugvg64it0lr5z8cq4g9v,1,49.4,49.7,2025-05-14T17:20:08.721Z,2025-05-14T17:51:39Z,4iguik2n53ywq82altuqoouwa,J. Lindberg,,,5726889693,279,G,5726889677,140,19.2,5726970281,189,,5726889685,212,33.5,5726889681,141,65.4,5726889691,1,,5726889673,56,Back,5726889689,213,2.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814700401,140,1,1,16,33,9zqn9ugvg64it0lr5z8cq4g9v,1,10.4,68.3,2025-05-14T17:20:10.257Z,2025-05-14T17:52:41Z,17jltcnnaha4707duh52hirit,M. Lode,,,5726971755,140,24.9,5726971751,155,,5726971763,1,,5726971753,56,Back,5726971761,213,5.09,5726971757,141,11.7,5726971759,212,41.4,5726971851,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814700181,133,1,1,16,34,9zqn9ugvg64it0lr5z8cq4g9v,1,27.8,7.0,2025-05-14T17:20:10.962Z,2025-05-14T17:53:30Z,8kkbwlif9496fekfraadrws9g,F. Öhman,,,5726889805,141,15.4,5726889801,56,Back,5726889803,140,36.8,5726889809,213,0.54,5726889807,212,11.0,5726972129,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814700405,141,1,1,16,35,9zqn9ugvg64it0lr5z8cq4g9v,1,43.4,23.5,2025-05-14T17:20:11.402Z,2025-05-14T17:53:51Z,bar5tlyxm2vim2ewqauywgb85,M. Rygaard,,,5726973125,56,Back,5726973129,141,26.4,5726973127,140,33.6,5726973133,213,2.95,5726973131,212,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814700223,134,1,1,16,37,9zqn9ugvg64it0lr5z8cq4g9v,1,26.8,27.6,2025-05-14T17:20:13.569Z,2025-05-14T17:53:58Z,eq9x5pboy1dehdauroonsw3c9,S. Leach Holm,,,5726890039,213,2.53,5726890037,212,24.9,5726890033,140,7.4,5726890035,141,48.7,5726890031,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814700249,135,1,1,16,42,9zqn9ugvg64it0lr5z8cq4g9v,1,7.5,51.2,2025-05-14T17:20:18.881Z,2025-05-14T17:54:08Z,42p4op3tm9umpwxyxde5xjefp,E. Berisha,,,5726890193,56,Back,5726890201,213,1.67,5726890197,141,63.3,5726890199,212,8.3,5726890195,140,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814700261,136,1,1,16,46,9zqn9ugvg64it0lr5z8cq4g9v,1,5.6,58.5,2025-05-14T17:20:22.481Z,2025-05-14T17:54:12Z,17jltcnnaha4707duh52hirit,M. Lode,,,5726890263,56,Back,5726890265,140,10.4,5726890271,213,5.37,5726890267,141,49.0,5726890269,212,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814700287,137,1,1,16,47,9zqn9ugvg64it0lr5z8cq4g9v,1,11.0,36.6,2025-05-14T17:20:23.762Z,2025-05-14T17:54:22Z,eq9x5pboy1dehdauroonsw3c9,S. Leach Holm,,,5726890463,56,Back,5726890473,1,,5726890471,213,5.65,5726890465,140,36.9,5726890461,155,,5726890467,141,7.4,5726890469,212,33.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814700289,138,1,1,16,50,9zqn9ugvg64it0lr5z8cq4g9v,0,33.2,7.0,2025-05-14T17:20:27.025Z,2025-05-14T17:54:28Z,8kkbwlif9496fekfraadrws9g,F. Öhman,,,5726890483,212,8.6,5726890481,141,4.6,5726890485,213,6.09,5726890479,140,41.2,5726890477,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
