id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/11/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/13/value,qualifier/14/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2791049121,133,1,1,11,6,cf5r1qpotp6n5i3vdchsp2en1,1,35.4,21.9,2025-03-23T02:19:11.446Z,2025-03-23T02:19:15Z,2m8m4aavjwesbh6oea1ta1vys,A. Miles,,,5596630829,212,25.5,5596630825,140,35.1,5596630823,56,Back,5596630827,141,59.4,5596630831,213,1.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791049123,134,1,1,11,10,cf5r1qpotp6n5i3vdchsp2en1,0,34.8,65.7,2025-03-23T02:19:15.486Z,2025-03-23T02:19:17Z,ds74l5fmanizrflvvfkl42pcl,T. Brewitt,,,5596630841,212,31.7,5596630843,213,6.03,5596630835,56,Center,5596630837,140,64.1,5596630839,141,54.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791049135,74,1,1,11,14,kfq8fhwnmycbtad1u0fyefx0,1,37.3,42.8,2025-03-23T02:19:19.419Z,2025-03-23T02:22:31Z,1j010cibh247p8kjchww6ny3u,N. Gordon,,,5596630903,213,0.01,5596630897,140,53.7,5596630899,141,43.1,5596630901,212,17.2,5596630895,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791049145,76,1,1,11,16,kfq8fhwnmycbtad1u0fyefx0,0,58.9,43.6,2025-03-23T02:19:21.244Z,2025-03-23T02:19:22Z,5gc4aouty93b7kbin9cpgrdre,A. Søjberg,,,5596630949,56,Center,5596630957,213,5.95,5596630955,212,11.8,5596630951,140,69.5,5596630953,141,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791049159,135,1,1,11,16,cf5r1qpotp6n5i3vdchsp2en1,1,35.1,70.0,2025-03-23T02:19:21.854Z,2025-03-23T02:19:23Z,ds74l5fmanizrflvvfkl42pcl,T. Brewitt,,,5596631003,140,38.6,5596631005,141,77.5,5596631009,213,0.95,5596631001,56,Back,5596631007,212,6.3,5596630999,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791049185,137,1,1,11,17,cf5r1qpotp6n5i3vdchsp2en1,1,38.6,77.5,2025-03-23T02:19:23.022Z,2025-03-23T02:19:27Z,ersabc33m0ihy01uxccpnon4k,P. Guimaraes,,,5596631141,56,Back,5596631147,212,8.4,5596631145,141,65.1,5596631143,140,38.4,5596631149,213,4.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791049199,138,1,1,11,22,cf5r1qpotp6n5i3vdchsp2en1,1,32.4,51.6,2025-03-23T02:19:27.270Z,2025-03-23T02:19:29Z,3sp46qr51lu5o2213enn5xtjp,K. Scott,,,5596631223,140,29.2,5596631221,56,Back,5596631225,141,14.1,5596631227,212,25.7,5596631229,213,4.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791049235,139,1,1,11,24,cf5r1qpotp6n5i3vdchsp2en1,1,29.0,13.8,2025-03-23T02:19:29.478Z,2025-03-23T02:19:34Z,26uulzcbbpgdrvnf5msmqidck,G. Doody,,,5596631399,140,40.2,5596631397,56,Back,5596631401,141,52.5,5596631405,213,1.15,5596631403,212,28.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791049251,140,1,1,11,29,cf5r1qpotp6n5i3vdchsp2en1,1,40.2,52.5,2025-03-23T02:19:34.342Z,2025-03-23T02:19:36Z,k3rif7polxoazy70fu2013op,E. Zubak,,,5596631509,140,31.6,5596631507,56,Back,5596631515,213,2.33,5596631511,141,66.6,5596631513,212,13.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791049269,141,1,1,11,31,cf5r1qpotp6n5i3vdchsp2en1,1,31.6,66.6,2025-03-23T02:19:36.606Z,2025-03-23T02:19:39Z,ds74l5fmanizrflvvfkl42pcl,T. Brewitt,,,5596631639,141,50.0,5596631637,140,26.7,5596631643,213,4.28,5596631635,56,Back,5596631641,212,12.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791049299,142,1,1,11,34,cf5r1qpotp6n5i3vdchsp2en1,1,26.7,50.0,2025-03-23T02:19:39.574Z,2025-03-23T02:19:44Z,8sydisziijh84elb8dprtlduy,N. Benalcázar,,,5596631765,141,90.8,5596631763,140,38.9,5596631769,213,1.14,5596631761,56,Back,5596631767,212,30.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791049313,143,1,1,11,38,cf5r1qpotp6n5i3vdchsp2en1,1,36.5,94.2,2025-03-23T02:19:44.038Z,2025-03-23T02:19:46Z,ds74l5fmanizrflvvfkl42pcl,T. Brewitt,,,5596631847,56,Back,5596631865,1,,5596631859,213,3.92,5596631855,141,56.6,5596631857,212,36.6,5596631851,140,11.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791049343,144,1,1,11,41,cf5r1qpotp6n5i3vdchsp2en1,1,11.6,56.6,2025-03-23T02:19:46.262Z,2025-03-23T02:19:50Z,9zolq6c0x4ubmtfusbz2c3xwq,C. Shutler,,,5596632035,140,21.4,5596632041,213,0.36,5596632033,56,Back,5596632039,212,11.0,5596632037,141,62.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791049377,145,1,1,11,45,cf5r1qpotp6n5i3vdchsp2en1,1,27.9,55.2,2025-03-23T02:19:50.655Z,2025-03-23T02:19:55Z,8sydisziijh84elb8dprtlduy,N. Benalcázar,,,5596632221,141,21.3,5596632219,140,26.6,5596632223,212,23.1,5596632225,213,4.65,5596632217,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791049387,146,1,1,11,50,cf5r1qpotp6n5i3vdchsp2en1,1,27.6,16.1,2025-03-23T02:19:55.671Z,2025-03-23T02:19:57Z,2m8m4aavjwesbh6oea1ta1vys,A. Miles,,,5596632305,212,13.0,5596632301,140,27.2,5596632299,56,Back,5596632303,141,35.2,5596632307,213,1.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791049393,147,1,1,11,52,cf5r1qpotp6n5i3vdchsp2en1,1,27.2,35.2,2025-03-23T02:19:57.758Z,2025-03-23T02:19:58Z,8sydisziijh84elb8dprtlduy,N. Benalcázar,,,5596632345,141,42.8,5596632343,140,34.4,5596632349,213,0.60,5596632341,56,Back,5596632347,212,9.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791049401,148,1,1,11,53,cf5r1qpotp6n5i3vdchsp2en1,1,34.4,42.8,2025-03-23T02:19:58.527Z,2025-03-23T02:20:00Z,3sp46qr51lu5o2213enn5xtjp,K. Scott,,,5596632393,56,Back,5596632395,140,24.4,5596632401,213,3.74,5596632397,141,32.2,5596632399,212,12.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791049467,149,1,1,11,55,cf5r1qpotp6n5i3vdchsp2en1,1,24.4,32.4,2025-03-23T02:20:00.486Z,2025-03-23T02:20:08Z,8sydisziijh84elb8dprtlduy,N. Benalcázar,,,5596632637,213,1.33,5596632639,1,,5596632633,141,86.8,5596632629,56,Back,5596632631,140,32.9,5596632635,212,38.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791049495,150,1,1,12,3,cf5r1qpotp6n5i3vdchsp2en1,1,30.6,78.8,2025-03-23T02:20:08.263Z,2025-03-23T02:20:12Z,ds74l5fmanizrflvvfkl42pcl,T. Brewitt,,,5596632797,1,,5596632795,213,4.61,5596632791,141,23.9,5596632789,140,26.8,5596632787,56,Back,5596632793,212,37.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791049509,151,1,1,12,7,cf5r1qpotp6n5i3vdchsp2en1,1,27.2,18.3,2025-03-23T02:20:12.391Z,2025-03-23T02:20:14Z,2m8m4aavjwesbh6oea1ta1vys,A. Miles,,,5596632861,140,33.4,5596632865,212,6.7,5596632859,56,Back,5596632863,141,15.8,5596632867,213,6.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791049519,152,1,1,12,9,cf5r1qpotp6n5i3vdchsp2en1,1,32.5,16.2,2025-03-23T02:20:14.095Z,2025-03-23T02:20:15Z,8sydisziijh84elb8dprtlduy,N. Benalcázar,,,5596632935,213,1.46,5596632927,56,Back,5596632931,141,26.2,5596632929,140,33.2,5596632933,212,6.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791049531,153,1,1,12,10,cf5r1qpotp6n5i3vdchsp2en1,1,33.2,26.2,2025-03-23T02:20:15.111Z,2025-03-23T02:20:17Z,3sp46qr51lu5o2213enn5xtjp,K. Scott,,,5596632999,56,Back,5596633007,213,5.01,5596633003,141,7.3,5596633005,212,13.4,5596633001,140,36.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791049535,154,1,1,12,11,cf5r1qpotp6n5i3vdchsp2en1,0,36.9,7.3,2025-03-23T02:20:16.943Z,2025-03-23T02:20:19Z,26uulzcbbpgdrvnf5msmqidck,G. Doody,,,5596633021,140,37.2,5596633075,286,,5596633027,213,1.48,5596633019,56,Back,5596633025,212,3.3,5596633023,141,12.2,5596633071,233,77,5596633069,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791049541,77,74,1,12,11,kfq8fhwnmycbtad1u0fyefx0,1,68.3,94.7,2025-03-23T02:20:16.944Z,2025-03-23T03:08:23Z,bnhjfu5p8tysruk7aep5dr1ex,G. Robinson,,,5596633063,285,,5596633061,56,Left,5596633105,233,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791049567,79,1,1,12,16,kfq8fhwnmycbtad1u0fyefx0,0,82.8,94.4,2025-03-23T02:20:21.139Z,2025-03-23T02:20:22Z,bnhjfu5p8tysruk7aep5dr1ex,G. Robinson,,,5596633237,212,2.0,5596633251,286,,5596633245,236,,5596633231,56,Left,5596633247,233,155,5596633239,213,4.76,5596633233,140,82.9,5596633235,141,91.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791049569,155,74,1,12,16,cf5r1qpotp6n5i3vdchsp2en1,1,26.1,11.0,2025-03-23T02:20:21.140Z,2025-03-23T03:08:23Z,8sydisziijh84elb8dprtlduy,N. Benalcázar,,,5596633241,56,Back,5596633243,285,,5596633265,233,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791049575,80,6,1,12,18,kfq8fhwnmycbtad1u0fyefx0,1,100.0,89.0,2025-03-23T02:20:23.084Z,2025-03-23T03:08:10Z,bnhjfu5p8tysruk7aep5dr1ex,G. Robinson,,,5596633293,73,,5596633291,56,Left,5596633345,233,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791049577,156,6,1,12,18,cf5r1qpotp6n5i3vdchsp2en1,0,0.0,11.0,2025-03-23T02:20:23.084Z,2025-03-23T03:08:12Z,8sydisziijh84elb8dprtlduy,N. Benalcázar,,,5596633361,233,80,5596633335,73,,5596633331,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791049851,81,1,1,13,3,kfq8fhwnmycbtad1u0fyefx0,0,99.5,99.5,2025-03-23T02:21:08.685Z,2025-03-23T02:21:10Z,d2yqubc3u7bjj96yqawjojod0,X. Gnaulati,,,5596635045,213,4.50,5596635031,6,,5596635043,212,31.1,5596635037,56,Center,5596635029,2,,5596635033,155,,5596635041,141,54.8,5596635035,223,,5596635039,140,93.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791049879,157,4,1,13,10,cf5r1qpotp6n5i3vdchsp2en1,1,3.2,44.2,2025-03-23T02:21:15.951Z,2025-03-23T03:08:06Z,9zolq6c0x4ubmtfusbz2c3xwq,C. Shutler,,,5596635409,233,82,5596635237,152,,5596635239,285,,5596635233,294,,5596635231,13,,5596635235,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791049885,82,4,1,13,10,kfq8fhwnmycbtad1u0fyefx0,0,96.8,55.8,2025-03-23T02:21:15.952Z,2025-03-23T04:49:48Z,1j010cibh247p8kjchww6ny3u,N. Gordon,,,5596635391,13,,5596635433,233,157,5596635397,152,,5596635393,294,,5596635395,56,Center,5596635399,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791049957,158,1,1,13,29,cf5r1qpotp6n5i3vdchsp2en1,1,4.3,47.3,2025-03-23T02:21:34.889Z,2025-03-23T02:21:36Z,9zolq6c0x4ubmtfusbz2c3xwq,C. Shutler,,,5596635653,56,Back,5596635655,140,14.6,5596635659,212,19.5,5596635651,152,,5596635657,141,71.1,5596635697,189,,5596635649,5,,5596635661,213,0.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791050003,159,1,1,13,33,cf5r1qpotp6n5i3vdchsp2en1,1,15.2,71.2,2025-03-23T02:21:38.568Z,2025-03-23T02:21:43Z,ds74l5fmanizrflvvfkl42pcl,T. Brewitt,,,5596635961,140,8.2,5596635967,212,15.5,5596635959,56,Back,5596635963,141,51.2,5596635971,213,4.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791050053,160,1,1,13,38,cf5r1qpotp6n5i3vdchsp2en1,1,8.2,50.9,2025-03-23T02:21:43.488Z,2025-03-23T02:21:49Z,9zolq6c0x4ubmtfusbz2c3xwq,C. Shutler,,,5596636223,213,0.91,5596636215,56,Back,5596636221,212,26.3,5596636219,141,81.4,5596636217,140,23.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791050077,161,1,1,13,43,cf5r1qpotp6n5i3vdchsp2en1,1,23.6,92.4,2025-03-23T02:21:48.912Z,2025-03-23T02:21:51Z,3sp46qr51lu5o2213enn5xtjp,K. Scott,,,5596636369,212,23.9,5596636367,141,69.4,5596636365,140,6.4,5596636363,56,Back,5596636371,213,3.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791050107,162,1,1,13,46,cf5r1qpotp6n5i3vdchsp2en1,0,6.4,69.4,2025-03-23T02:21:51.608Z,2025-03-23T02:22:00Z,9zolq6c0x4ubmtfusbz2c3xwq,C. Shutler,,,5596636493,140,39.7,5596636495,141,77.6,5596636489,157,,5596636491,56,Back,5596636497,212,35.4,5596636501,1,,5596636499,213,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791050109,83,4,1,13,50,kfq8fhwnmycbtad1u0fyefx0,1,61.0,27.8,2025-03-23T02:21:55.823Z,2025-03-23T02:22:02Z,1j010cibh247p8kjchww6ny3u,N. Gordon,,,5596636593,152,,5596636595,286,,5596636589,294,,5596636619,233,163,5596636587,13,,5596636591,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791050113,163,4,1,13,50,cf5r1qpotp6n5i3vdchsp2en1,0,39.0,72.2,2025-03-23T02:21:55.824Z,2025-03-23T02:22:03Z,k3rif7polxoazy70fu2013op,E. Zubak,,,5596636579,56,Back,5596636581,152,,5596636575,13,,5596636577,294,,5596636655,233,83,5596636583,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791050171,84,1,1,13,57,kfq8fhwnmycbtad1u0fyefx0,1,59.8,31.6,2025-03-23T02:22:02.181Z,2025-03-23T02:22:03Z,1j010cibh247p8kjchww6ny3u,N. Gordon,,,5596636887,5,,5596636893,140,55.7,5596636895,141,55.5,5596636891,56,Center,5596636889,152,,5596636897,212,16.8,5596636899,213,1.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791050183,85,1,1,13,58,kfq8fhwnmycbtad1u0fyefx0,1,55.7,55.5,2025-03-23T02:22:03.381Z,2025-03-23T02:22:05Z,b32tamno8dpk5te2oq7d9a6t,C. Guzmán,,,5596636945,213,5.92,5596636943,212,9.3,5596636937,56,Center,5596636941,141,50.6,5596636939,140,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791050225,86,1,1,14,0,kfq8fhwnmycbtad1u0fyefx0,1,64.0,50.6,2025-03-23T02:22:05.205Z,2025-03-23T02:22:09Z,9x7teazvqgbnj3pnam6rf2xgp,W. Fonguck,,,5596637209,141,91.5,5596637207,140,72.3,5596637205,56,Left,5596637211,212,29.1,5596637213,213,1.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791050247,87,1,1,14,4,kfq8fhwnmycbtad1u0fyefx0,1,72.8,93.5,2025-03-23T02:22:09.613Z,2025-03-23T02:22:12Z,bnhjfu5p8tysruk7aep5dr1ex,G. Robinson,,,5596637319,213,3.54,5596637321,1,,5596637313,140,43.4,5596637315,141,74.4,5596637317,212,33.5,5596637311,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791050273,88,1,1,14,7,kfq8fhwnmycbtad1u0fyefx0,1,43.4,74.4,2025-03-23T02:22:12.373Z,2025-03-23T02:22:15Z,b32tamno8dpk5te2oq7d9a6t,C. Guzmán,,,5596637471,56,Left,5596637477,212,20.0,5596637473,140,60.6,5596637475,141,87.2,5596637479,213,0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791050327,89,1,1,14,10,kfq8fhwnmycbtad1u0fyefx0,1,60.7,87.4,2025-03-23T02:22:15.397Z,2025-03-23T02:22:20Z,9x7teazvqgbnj3pnam6rf2xgp,W. Fonguck,,,5596637703,140,43.4,5596637705,141,68.2,5596637709,213,3.76,5596637701,56,Back,5596637707,212,22.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791050345,90,1,1,14,15,kfq8fhwnmycbtad1u0fyefx0,1,45.7,65.1,2025-03-23T02:22:20.262Z,2025-03-23T02:22:21Z,b32tamno8dpk5te2oq7d9a6t,C. Guzmán,,,5596637801,213,0.80,5596637797,141,88.9,5596637793,56,Left,5596637795,140,60.8,5596637799,212,22.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791050351,91,1,1,14,16,kfq8fhwnmycbtad1u0fyefx0,1,60.8,88.9,2025-03-23T02:22:21.661Z,2025-03-23T02:22:23Z,9x7teazvqgbnj3pnam6rf2xgp,W. Fonguck,,,5596637849,140,72.6,5596637847,56,Left,5596637851,141,94.7,5596637855,213,0.31,5596637853,212,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791050373,92,1,1,14,18,kfq8fhwnmycbtad1u0fyefx0,1,72.6,94.7,2025-03-23T02:22:23.349Z,2025-03-23T02:22:26Z,bnhjfu5p8tysruk7aep5dr1ex,G. Robinson,,,5596637957,141,89.9,5596637951,56,Left,5596637959,212,17.9,5596637963,213,6.10,5596637953,140,89.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791050377,93,50,1,14,20,kfq8fhwnmycbtad1u0fyefx0,1,89.6,90.0,2025-03-23T02:22:25.927Z,2025-03-23T02:26:51Z,2m28wyud6xi78nt8e92p9keay,M. Malango,,,5596637971,56,Left,5596637973,286,,5596638155,233,164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791050381,164,7,1,14,20,cf5r1qpotp6n5i3vdchsp2en1,1,10.4,10.0,2025-03-23T02:22:25.928Z,2025-03-23T02:22:31Z,2m8m4aavjwesbh6oea1ta1vys,A. Miles,,,5596638025,233,93,5596637989,167,,5596637991,56,Back,5596637993,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791050407,94,5,1,14,21,kfq8fhwnmycbtad1u0fyefx0,1,90.5,101.1,2025-03-23T02:22:26.765Z,2025-03-23T03:07:54Z,2m28wyud6xi78nt8e92p9keay,M. Malango,,,5596638111,56,Left,5596638113,347,,5596638177,233,165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791050417,165,5,1,14,21,cf5r1qpotp6n5i3vdchsp2en1,0,9.5,-1.1,2025-03-23T02:22:26.765Z,2025-03-23T03:07:54Z,2m8m4aavjwesbh6oea1ta1vys,A. Miles,,,5596638161,347,,5596638159,56,Back,5596638189,233,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791050499,95,1,1,14,38,kfq8fhwnmycbtad1u0fyefx0,0,87.8,100.0,2025-03-23T02:22:43.830Z,2025-03-23T02:24:37Z,bnhjfu5p8tysruk7aep5dr1ex,G. Robinson,,,5596638617,107,,5596638625,212,11.3,5596638623,141,86.9,5596638627,213,5.18,5596638619,56,Left,5596638621,140,92.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791050503,96,43,1,14,40,kfq8fhwnmycbtad1u0fyefx0,1,0.0,0.0,2025-03-23T02:22:45.478Z,2025-03-23T02:24:36Z,2m28wyud6xi78nt8e92p9keay,M. Malango,,,5596638651,213,3.95,5596638645,140,91.9,5596638643,56,Left,5596638649,212,1.2,5596642563,144,1,5596638647,141,85.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791050665,168,8,1,14,41,cf5r1qpotp6n5i3vdchsp2en1,1,6.4,7.8,2025-03-23T02:22:46.706Z,2025-03-23T02:23:48Z,2m8m4aavjwesbh6oea1ta1vys,A. Miles,,,5596640769,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791050507,166,1,1,14,42,cf5r1qpotp6n5i3vdchsp2en1,0,14.1,11.0,2025-03-23T02:22:47.704Z,2025-03-23T02:25:19Z,26uulzcbbpgdrvnf5msmqidck,G. Doody,,,5596638681,212,24.2,5596638673,157,,5596638685,1,,5596638683,213,0.11,5596638675,56,Back,5596638677,140,37.0,5596638679,141,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791050533,97,1,1,14,43,kfq8fhwnmycbtad1u0fyefx0,1,71.4,74.7,2025-03-23T02:22:48.726Z,2025-03-23T02:22:53Z,9x7teazvqgbnj3pnam6rf2xgp,W. Fonguck,,,5596638825,3,,5596638829,140,76.3,5596638833,212,8.1,5596638835,213,5.40,5596638827,56,Center,5596638831,141,65.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791050535,98,61,1,14,44,kfq8fhwnmycbtad1u0fyefx0,0,76.7,67.3,2025-03-23T02:22:49.630Z,2025-03-23T04:48:02Z,ewibb8s7p2l6f5sekvkqu4a5m,A. Rebollar,,,5596638841,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791050523,167,1,1,14,46,cf5r1qpotp6n5i3vdchsp2en1,0,24.0,27.9,2025-03-23T02:22:51.976Z,2025-03-23T02:22:52Z,3sp46qr51lu5o2213enn5xtjp,K. Scott,,,5596638775,140,27.3,5596638781,213,5.42,5596638773,56,Back,5596638779,212,5.4,5596638777,141,21.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791063491,369,61,1,14,50,kfq8fhwnmycbtad1u0fyefx0,1,74.3,86.3,2025-03-23T02:22:55.082Z,2025-03-23T03:07:48Z,bnhjfu5p8tysruk7aep5dr1ex,G. Robinson,,,5596714389,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791050561,99,1,1,14,51,kfq8fhwnmycbtad1u0fyefx0,1,74.0,80.5,2025-03-23T02:22:56.270Z,2025-03-23T02:22:58Z,d2yqubc3u7bjj96yqawjojod0,X. Gnaulati,,,5596638979,56,Left,5596638987,213,3.11,5596638981,140,53.5,5596638985,212,21.5,5596638983,141,81.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791050601,100,1,1,14,52,kfq8fhwnmycbtad1u0fyefx0,1,53.5,81.5,2025-03-23T02:22:57.942Z,2025-03-23T02:23:04Z,b32tamno8dpk5te2oq7d9a6t,C. Guzmán,,,5596639227,141,41.5,5596639231,213,4.51,5596639223,56,Back,5596639225,140,48.2,5596639229,212,27.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791050631,101,1,1,14,59,kfq8fhwnmycbtad1u0fyefx0,1,59.2,33.7,2025-03-23T02:23:04.158Z,2025-03-23T02:23:09Z,1j010cibh247p8kjchww6ny3u,N. Gordon,,,5596639439,141,64.2,5596639437,140,51.5,5596639435,56,Center,5596639443,213,1.94,5596639441,212,22.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791050671,102,1,1,15,3,kfq8fhwnmycbtad1u0fyefx0,1,54.7,67.0,2025-03-23T02:23:08.958Z,2025-03-23T02:23:14Z,b32tamno8dpk5te2oq7d9a6t,C. Guzmán,,,5596639671,212,29.3,5596639665,56,Left,5596639673,213,0.65,5596639667,140,76.9,5596639669,141,93.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791050683,103,1,1,15,9,kfq8fhwnmycbtad1u0fyefx0,1,76.7,92.0,2025-03-23T02:23:14.254Z,2025-03-23T02:23:15Z,bnhjfu5p8tysruk7aep5dr1ex,G. Robinson,,,5596639741,212,11.1,5596639743,213,3.82,5596639735,56,Left,5596639737,140,68.5,5596639739,141,81.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791050689,104,1,1,15,10,kfq8fhwnmycbtad1u0fyefx0,1,68.5,81.7,2025-03-23T02:23:15.558Z,2025-03-23T02:23:17Z,b32tamno8dpk5te2oq7d9a6t,C. Guzmán,,,5596639797,213,5.01,5596639793,141,66.4,5596639791,140,71.5,5596639789,56,Center,5596639795,212,10.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
