id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/9/value,qualifier/10/value,qualifier/13/value,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2814881953,173,1,1,19,19,daicfonrbj124lu2la2rctxck,0,30.3,8.9,2025-05-15T00:27:14.582Z,2025-05-15T00:27:18Z,bug5x187ehj0apzl11lrl3ip6,R. Hope-Gund,,,5727911529,140,42.2,5727911527,56,Back,5727911531,141,6.5,5727911535,213,6.15,5727911533,212,12.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814881983,158,5,1,19,24,c9xffml4i7ihblp1qhus9w3fu,1,61.8,102.0,2025-05-15T00:27:19.607Z,2025-05-15T02:13:17Z,3yd4f60qwxrbs2rch6uobxqsp,P. Kavita,,,5727911673,56,Left,5727911693,233,174,5727911675,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814881957,174,5,1,19,24,daicfonrbj124lu2la2rctxck,0,38.2,-2.0,2025-05-15T00:27:19.607Z,2025-05-15T02:13:18Z,bug5x187ehj0apzl11lrl3ip6,R. Hope-Gund,,,5727911543,347,,5727911541,56,Back,5727911721,233,158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814881995,159,1,1,19,33,c9xffml4i7ihblp1qhus9w3fu,1,61.1,100.0,2025-05-15T00:27:29.396Z,2025-05-15T00:27:31Z,bxlh35ww96wgrsgfc8blou50p,M. Mensah,,,5727911731,140,55.7,5727911737,213,4.18,5727911729,56,Left,5727911733,141,88.0,5727911741,189,,5727911727,107,,5727911735,212,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814882003,160,1,1,19,36,c9xffml4i7ihblp1qhus9w3fu,1,55.7,88.0,2025-05-15T00:27:31.572Z,2025-05-15T00:27:33Z,b708ir5u7r34j9oemje8f8z1m,S. McIllhatton,,,5727911779,212,31.6,5727911781,213,4.43,5727911775,140,47.3,5727911777,141,43.4,5727911773,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814882007,161,1,1,19,38,c9xffml4i7ihblp1qhus9w3fu,1,47.3,43.4,2025-05-15T00:27:33.660Z,2025-05-15T00:27:36Z,3yd4f60qwxrbs2rch6uobxqsp,P. Kavita,,,5727911807,212,25.3,5727911801,56,Right,5727911803,140,60.3,5727911809,213,5.28,5727911805,141,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814882017,162,1,1,19,40,c9xffml4i7ihblp1qhus9w3fu,1,61.0,10.9,2025-05-15T00:27:36.172Z,2025-05-15T00:27:39Z,5uv1a9rj5wot3wcgefjoxhkdm,J. Rufe,,,5727911847,212,14.2,5727911841,56,Center,5727911843,140,63.1,5727911849,213,1.41,5727911845,141,31.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814882035,163,1,1,19,43,c9xffml4i7ihblp1qhus9w3fu,1,63.1,31.5,2025-05-15T00:27:39.444Z,2025-05-15T00:27:44Z,dhi7890xe8zsmzhw2cad7sul1,T. Pasher,,,5727911955,56,Back,5727911961,212,31.3,5727911963,213,2.20,5727911959,141,68.8,5727911957,140,45.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814882041,164,1,1,19,49,c9xffml4i7ihblp1qhus9w3fu,1,53.0,70.5,2025-05-15T00:27:44.652Z,2025-05-15T00:27:46Z,ece6sffb02drwz4brwndn0rh0,R. Hamouda,,,5727911991,140,53.4,5727911997,213,4.75,5727911993,141,55.5,5727911989,56,Center,5727911995,212,10.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814882049,165,1,1,19,50,c9xffml4i7ihblp1qhus9w3fu,1,53.4,55.5,2025-05-15T00:27:46.069Z,2025-05-15T00:27:48Z,b708ir5u7r34j9oemje8f8z1m,S. McIllhatton,,,5727912025,212,14.9,5727912019,56,Center,5727912023,141,76.6,5727912021,140,57.2,5727912027,213,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814882055,166,1,1,19,52,c9xffml4i7ihblp1qhus9w3fu,1,57.2,76.6,2025-05-15T00:27:48.268Z,2025-05-15T00:27:51Z,ece6sffb02drwz4brwndn0rh0,R. Hamouda,,,5727912075,212,20.0,5727912069,56,Left,5727912073,141,93.6,5727912071,140,72.8,5727912077,213,0.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814882065,167,1,1,19,55,c9xffml4i7ihblp1qhus9w3fu,1,70.4,93.8,2025-05-15T00:27:50.820Z,2025-05-15T00:27:55Z,bxlh35ww96wgrsgfc8blou50p,M. Mensah,,,5727912117,141,83.3,5727912119,212,20.6,5727912121,213,3.50,5727912115,140,52.0,5727912113,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814882067,168,1,1,19,59,c9xffml4i7ihblp1qhus9w3fu,1,52.0,83.3,2025-05-15T00:27:55.188Z,2025-05-15T00:27:56Z,ece6sffb02drwz4brwndn0rh0,R. Hamouda,,,5727912135,213,5.26,5727912133,212,13.7,5727912127,56,Center,5727912129,140,58.8,5727912131,141,66.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814882077,169,1,1,20,0,c9xffml4i7ihblp1qhus9w3fu,1,58.8,66.1,2025-05-15T00:27:56.452Z,2025-05-15T00:27:58Z,dhi7890xe8zsmzhw2cad7sul1,T. Pasher,,,5727912181,212,11.6,5727912175,56,Left,5727912179,141,79.6,5727912183,213,0.92,5727912177,140,65.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814882079,170,61,1,20,3,c9xffml4i7ihblp1qhus9w3fu,1,65.5,79.6,2025-05-15T00:27:58.752Z,2025-05-15T00:27:59Z,2rsduabh7r8i29f9i6znwbfu1,R. Damus,,,5727912187,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814882081,171,43,1,20,5,c9xffml4i7ihblp1qhus9w3fu,1,0.0,0.0,2025-05-15T00:28:00.924Z,2025-05-15T00:28:47Z,2rsduabh7r8i29f9i6znwbfu1,R. Damus,,,5727912241,286,0,5727912821,144,45,5727912195,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814882083,175,43,1,20,5,daicfonrbj124lu2la2rctxck,1,0.0,0.0,2025-05-15T00:28:00.924Z,2025-05-15T00:28:45Z,f472o0229a6xev8qudf1tyf6y,F. Nodarse,,,5727912213,56,Back,5727912235,233,171,5727912801,144,3,5727912263,285,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814882105,177,1,1,20,6,daicfonrbj124lu2la2rctxck,1,29.9,61.4,2025-05-15T00:28:01.821Z,2025-05-15T00:28:09Z,f472o0229a6xev8qudf1tyf6y,F. Nodarse,,,5727912335,212,9.0,5727912333,141,49.6,5727912331,140,33.8,5727912329,56,Back,5727912337,213,5.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814882093,172,83,1,20,8,c9xffml4i7ihblp1qhus9w3fu,0,65.5,79.6,2025-05-15T00:28:03.708Z,2025-05-15T00:28:10Z,e6uww9a9ssp0n20ksoolesa8l,E. Martínez,,,5727912393,399,1diaoqi51gzx23j4d5f8xc8b8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814882111,178,61,1,20,9,daicfonrbj124lu2la2rctxck,1,35.4,43.1,2025-05-15T00:28:04.572Z,2025-05-15T00:28:09Z,1diaoqi51gzx23j4d5f8xc8b8,A. Shapiro-Thompson,,,5727912357,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814882113,179,1,1,20,10,daicfonrbj124lu2la2rctxck,1,30.3,44.3,2025-05-15T00:28:05.701Z,2025-05-15T00:28:11Z,3tb7ycl6z32sevjo8rxa590,A. Mabika,,,5727912367,212,18.7,5727912361,56,Back,5727912363,140,41.5,5727912369,213,5.39,5727912365,141,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814882119,180,1,1,20,13,daicfonrbj124lu2la2rctxck,1,41.5,23.0,2025-05-15T00:28:08.557Z,2025-05-15T00:28:11Z,711t32tk6qwl567dngcldfw15,M. Rodriguez,,,5727912403,213,0.07,5727912395,56,Center,5727912401,212,28.2,5727912397,140,68.3,5727912399,141,26.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814882127,181,1,1,20,14,daicfonrbj124lu2la2rctxck,1,68.3,26.1,2025-05-15T00:28:10.157Z,2025-05-15T00:28:13Z,8pqvmz8g1yhe7hqqc1d68c4mi,C. Holstad,,,5727912445,212,23.4,5727912443,141,39.5,5727912441,140,47.8,5727912439,56,Back,5727912447,213,2.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814882139,182,1,1,20,17,daicfonrbj124lu2la2rctxck,1,41.3,31.2,2025-05-15T00:28:13.021Z,2025-05-15T00:28:17Z,1diaoqi51gzx23j4d5f8xc8b8,A. Shapiro-Thompson,,,5727912505,212,12.2,5727912499,56,Back,5727912503,141,37.3,5727912501,140,30.4,5727912507,213,2.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814882141,183,1,1,20,22,daicfonrbj124lu2la2rctxck,1,48.3,41.6,2025-05-15T00:28:17.630Z,2025-05-15T00:28:20Z,3tb7ycl6z32sevjo8rxa590,A. Mabika,,,5727912513,140,49.2,5727912511,56,Back,5727912517,212,9.8,5727912515,141,56.0,5727912519,213,1.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814882151,184,1,1,20,25,daicfonrbj124lu2la2rctxck,1,42.6,73.6,2025-05-15T00:28:20.693Z,2025-05-15T00:28:29Z,eg5pbxm7emj77mdcub4xp6m3u,A. Sanchez,,,5727912611,213,3.85,5727912603,56,Back,5727912605,140,30.6,5727912607,141,57.8,5727912609,212,16.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814882155,185,1,1,20,33,daicfonrbj124lu2la2rctxck,1,29.4,63.3,2025-05-15T00:28:28.933Z,2025-05-15T00:28:31Z,f472o0229a6xev8qudf1tyf6y,F. Nodarse,,,5727912639,212,14.4,5727912637,141,53.9,5727912641,213,5.82,5727912635,140,41.7,5727912633,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814882169,186,1,1,20,36,daicfonrbj124lu2la2rctxck,1,41.7,54.0,2025-05-15T00:28:31.646Z,2025-05-15T00:28:36Z,8pqvmz8g1yhe7hqqc1d68c4mi,C. Holstad,,,5727912709,213,3.79,5727912705,141,38.6,5727912707,212,17.5,5727912701,56,Back,5727912703,140,28.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814882179,187,2,1,20,41,daicfonrbj124lu2la2rctxck,1,33.5,36.4,2025-05-15T00:28:36.710Z,2025-05-15T00:28:43Z,3tb7ycl6z32sevjo8rxa590,A. Mabika,,,5727912733,141,21.5,5727912743,56,Center,5727912739,7,9ch7zgxlcjiio0xbo2hhl2yvo,5727912741,1,,5727912731,140,74.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814882183,173,55,1,20,41,c9xffml4i7ihblp1qhus9w3fu,1,28.1,70.0,2025-05-15T00:28:36.711Z,2025-05-15T02:17:21Z,bxlh35ww96wgrsgfc8blou50p,M. Mensah,,,5727978671,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814882231,174,1,1,21,9,c9xffml4i7ihblp1qhus9w3fu,1,25.9,62.7,2025-05-15T00:29:05.403Z,2025-05-15T00:29:06Z,dlcxvrsqhiz8ce0nqnh6h6dw5,M. Van Oekel,,,5727913051,141,75.3,5727913045,241,,5727913043,5,,5727913053,212,11.2,5727913047,56,Back,5727913049,140,32.7,5727913055,213,0.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814882233,175,1,1,21,11,c9xffml4i7ihblp1qhus9w3fu,1,32.7,75.3,2025-05-15T00:29:06.619Z,2025-05-15T00:29:07Z,ece6sffb02drwz4brwndn0rh0,R. Hamouda,,,5727913085,140,49.0,5727913089,212,17.1,5727913083,56,Back,5727913091,213,6.26,5727913087,141,74.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814882235,176,1,1,21,12,c9xffml4i7ihblp1qhus9w3fu,0,49.0,74.7,2025-05-15T00:29:07.755Z,2025-05-15T00:29:08Z,7drelguz6c1htw10sq7zyxh0q,D. Trejo,,,5727913101,212,6.6,5727913097,140,52.8,5727913099,141,82.4,5727913095,56,Left,5727913103,213,0.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814882241,189,1,1,21,14,daicfonrbj124lu2la2rctxck,1,36.5,21.3,2025-05-15T00:29:09.765Z,2025-05-15T00:29:12Z,bug5x187ehj0apzl11lrl3ip6,R. Hope-Gund,,,5727913123,212,9.4,5727913119,140,43.8,5727913117,56,Back,5727913125,213,0.62,5727913121,141,29.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814882251,190,1,1,21,16,daicfonrbj124lu2la2rctxck,1,43.8,29.4,2025-05-15T00:29:12.477Z,2025-05-15T00:29:15Z,8pqvmz8g1yhe7hqqc1d68c4mi,C. Holstad,,,5727913151,141,19.1,5727913155,213,4.93,5727913153,212,7.2,5727913149,140,45.3,5727913147,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814882257,191,1,1,21,20,daicfonrbj124lu2la2rctxck,1,52.7,23.3,2025-05-15T00:29:15.724Z,2025-05-15T00:29:20Z,1diaoqi51gzx23j4d5f8xc8b8,A. Shapiro-Thompson,,,5727913171,56,Right,5727913177,212,12.5,5727913179,213,5.07,5727913173,140,56.8,5727913175,141,6.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814882253,177,83,1,21,21,c9xffml4i7ihblp1qhus9w3fu,0,37.8,77.9,2025-05-15T00:29:16.556Z,2025-05-15T00:30:31Z,e6uww9a9ssp0n20ksoolesa8l,E. Martínez,,,5727913789,399,9ch7zgxlcjiio0xbo2hhl2yvo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814882255,178,83,1,21,22,c9xffml4i7ihblp1qhus9w3fu,0,41.3,80.3,2025-05-15T00:29:18.292Z,2025-05-15T00:30:30Z,7drelguz6c1htw10sq7zyxh0q,D. Trejo,,,5727913755,399,9ch7zgxlcjiio0xbo2hhl2yvo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814882259,192,1,1,21,24,daicfonrbj124lu2la2rctxck,1,53.3,7.0,2025-05-15T00:29:19.828Z,2025-05-15T00:29:22Z,9ch7zgxlcjiio0xbo2hhl2yvo,N. Fuson,,,5727913207,213,2.56,5727913201,140,34.1,5727913203,141,26.4,5727913199,56,Back,5727913205,212,24.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814882265,193,1,1,21,26,daicfonrbj124lu2la2rctxck,1,34.0,26.4,2025-05-15T00:29:22.389Z,2025-05-15T00:29:27Z,3tb7ycl6z32sevjo8rxa590,A. Mabika,,,5727913223,140,30.8,5727913225,141,60.5,5727913221,56,Back,5727913227,212,23.4,5727913229,213,1.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814882267,194,1,1,21,31,daicfonrbj124lu2la2rctxck,1,53.5,76.1,2025-05-15T00:29:27.468Z,2025-05-15T00:29:31Z,f472o0229a6xev8qudf1tyf6y,F. Nodarse,,,5727913253,213,0.76,5727913247,140,64.6,5727913249,141,92.4,5727913245,56,Left,5727913251,212,16.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814882271,195,1,1,21,36,daicfonrbj124lu2la2rctxck,1,65.4,90.0,2025-05-15T00:29:31.788Z,2025-05-15T00:29:34Z,eg5pbxm7emj77mdcub4xp6m3u,A. Sanchez,,,5727913271,141,73.5,5727913273,212,13.2,5727913267,56,Center,5727913269,140,58.7,5727913275,213,4.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814882273,196,1,1,21,38,daicfonrbj124lu2la2rctxck,0,57.7,73.3,2025-05-15T00:29:34.501Z,2025-05-15T00:29:36Z,8pqvmz8g1yhe7hqqc1d68c4mi,C. Holstad,,,5727913289,213,5.72,5727913285,141,42.2,5727913281,56,Center,5727913287,212,39.4,5727913279,155,,5727913283,140,89.4,5727913291,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814882287,180,1,1,21,47,c9xffml4i7ihblp1qhus9w3fu,1,10.8,47.0,2025-05-15T00:29:43.136Z,2025-05-15T00:31:00Z,dlcxvrsqhiz8ce0nqnh6h6dw5,M. Van Oekel,,,5727913345,123,,5727913351,141,37.4,5727913353,212,12.0,5727913349,140,20.4,5727913347,56,Back,5727913355,213,5.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814882293,181,1,1,21,49,c9xffml4i7ihblp1qhus9w3fu,1,20.4,37.4,2025-05-15T00:29:45.106Z,2025-05-15T00:29:53Z,3yd4f60qwxrbs2rch6uobxqsp,P. Kavita,,,5727913399,212,27.5,5727913401,213,1.30,5727913397,141,76.4,5727913395,140,27.5,5727913393,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814882295,182,1,1,21,58,c9xffml4i7ihblp1qhus9w3fu,1,29.4,77.5,2025-05-15T00:29:53.675Z,2025-05-15T00:29:57Z,ece6sffb02drwz4brwndn0rh0,R. Hamouda,,,5727913415,140,26.5,5727913421,213,4.58,5727913413,56,Back,5727913417,141,44.5,5727913419,212,22.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814882297,183,1,1,22,2,c9xffml4i7ihblp1qhus9w3fu,1,26.4,44.5,2025-05-15T00:29:57.683Z,2025-05-15T00:30:00Z,3yd4f60qwxrbs2rch6uobxqsp,P. Kavita,,,5727913427,56,Back,5727913429,140,40.6,5727913431,141,20.3,5727913435,213,5.45,5727913433,212,22.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814882301,184,1,1,22,5,c9xffml4i7ihblp1qhus9w3fu,1,40.6,20.3,2025-05-15T00:30:00.618Z,2025-05-15T00:30:02Z,dhi7890xe8zsmzhw2cad7sul1,T. Pasher,,,5727913443,140,62.3,5727913447,212,23.3,5727913441,56,Center,5727913445,141,27.7,5727913449,213,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814882305,185,1,1,22,7,c9xffml4i7ihblp1qhus9w3fu,1,62.3,27.7,2025-05-15T00:30:02.770Z,2025-05-15T00:30:05Z,5uv1a9rj5wot3wcgefjoxhkdm,J. Rufe,,,5727913483,213,2.91,5727913479,141,32.2,5727913477,140,50.2,5727913481,212,13.1,5727913475,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814882311,186,1,1,22,10,c9xffml4i7ihblp1qhus9w3fu,1,38.7,30.9,2025-05-15T00:30:05.722Z,2025-05-15T00:30:09Z,272w5ezobn1o53b3yxnbgjckq,K. Hernández-Foster,,,5727913499,212,22.7,5727913495,140,31.8,5727913501,213,1.90,5727913497,141,62.6,5727913493,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814882323,187,1,1,22,13,c9xffml4i7ihblp1qhus9w3fu,1,33.0,65.8,2025-05-15T00:30:09.403Z,2025-05-15T00:30:14Z,ece6sffb02drwz4brwndn0rh0,R. Hamouda,,,5727913553,212,29.2,5727913549,140,57.8,5727913547,56,Left,5727913555,213,0.47,5727913551,141,85.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814882325,188,4,1,22,19,c9xffml4i7ihblp1qhus9w3fu,1,58.3,90.0,2025-05-15T00:30:14.716Z,2025-05-15T02:13:49Z,bxlh35ww96wgrsgfc8blou50p,M. Mensah,,,5727913575,152,,5727913579,286,,5727913573,56,Left,5727913607,233,197,5727913571,13,,5727913577,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814882329,197,4,1,22,19,daicfonrbj124lu2la2rctxck,0,41.7,10.0,2025-05-15T00:30:14.717Z,2025-05-15T02:13:50Z,bug5x187ehj0apzl11lrl3ip6,R. Hope-Gund,,,5727913599,56,Back,5727913603,265,,5727913613,233,188,5727913601,152,,5727913605,285,,5727913597,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814882371,189,1,1,22,39,c9xffml4i7ihblp1qhus9w3fu,1,59.5,90.9,2025-05-15T00:30:35.290Z,2025-05-15T00:30:50Z,bxlh35ww96wgrsgfc8blou50p,M. Mensah,,,5727913817,212,17.0,5727913811,56,Back,5727913807,5,,5727914253,189,,5727913813,140,43.9,5727913819,213,3.41,5727913815,141,84.4,5727913809,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814882373,190,1,1,22,40,c9xffml4i7ihblp1qhus9w3fu,1,43.9,84.4,2025-05-15T00:30:35.834Z,2025-05-15T00:30:51Z,ece6sffb02drwz4brwndn0rh0,R. Hamouda,,,5727913827,141,59.7,5727913823,56,Back,5727913831,213,4.58,5727913829,212,17.0,5727914257,189,,5727913825,140,41.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814882379,191,1,1,22,40,c9xffml4i7ihblp1qhus9w3fu,1,41.7,59.7,2025-05-15T00:30:36.378Z,2025-05-15T00:30:38Z,3yd4f60qwxrbs2rch6uobxqsp,P. Kavita,,,5727913867,140,57.7,5727913869,141,61.7,5727913873,213,0.08,5727913865,56,Center,5727913871,212,16.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814882381,192,1,1,22,42,c9xffml4i7ihblp1qhus9w3fu,1,45.4,36.4,2025-05-15T00:30:38.266Z,2025-05-15T00:30:48Z,272w5ezobn1o53b3yxnbgjckq,K. Hernández-Foster,,,5727913881,141,66.9,5727913879,140,29.6,5727913883,212,26.6,5727913889,156,,5727913885,213,2.25,5727913877,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814882407,193,1,1,22,46,c9xffml4i7ihblp1qhus9w3fu,1,42.3,73.2,2025-05-15T00:30:41.618Z,2025-05-15T00:30:43Z,ece6sffb02drwz4brwndn0rh0,R. Hamouda,,,5727914021,141,92.6,5727914025,213,1.26,5727914017,56,Back,5727914019,140,46.3,5727914023,212,13.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814882409,194,61,1,22,48,c9xffml4i7ihblp1qhus9w3fu,0,46.3,92.6,2025-05-15T00:30:43.690Z,2025-05-15T00:30:44Z,bxlh35ww96wgrsgfc8blou50p,M. Mensah,,,5727914029,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814882417,195,5,1,22,49,c9xffml4i7ihblp1qhus9w3fu,0,47.1,101.8,2025-05-15T00:30:44.723Z,2025-05-15T02:13:18Z,bxlh35ww96wgrsgfc8blou50p,M. Mensah,,,5727914067,347,,5727914473,233,198,5727914065,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814882489,198,5,1,22,49,daicfonrbj124lu2la2rctxck,1,52.9,-1.8,2025-05-15T00:30:44.723Z,2025-05-15T02:13:18Z,bug5x187ehj0apzl11lrl3ip6,R. Hope-Gund,,,5727914439,56,Right,5727914441,347,,5727914443,233,195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814882507,199,1,1,23,3,daicfonrbj124lu2la2rctxck,1,55.4,0.0,2025-05-15T00:30:58.923Z,2025-05-15T00:31:02Z,bug5x187ehj0apzl11lrl3ip6,R. Hope-Gund,,,5727914541,213,0.54,5727914531,107,,5727914539,212,20.9,5727914537,141,13.8,5727914533,56,Right,5727914535,140,72.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814882509,200,1,1,23,6,daicfonrbj124lu2la2rctxck,0,72.5,13.8,2025-05-15T00:31:01.811Z,2025-05-15T00:31:04Z,449e2muutlpvx9lhv1t2tcsmh,A. Dikwa,,,5727914545,56,Right,5727914551,212,2.8,5727914603,156,,5727914553,213,1.96,5727914549,141,17.6,5727914547,140,71.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814882519,196,43,1,23,7,c9xffml4i7ihblp1qhus9w3fu,1,0.0,0.0,2025-05-15T00:31:03.226Z,2025-05-15T00:31:09Z,b708ir5u7r34j9oemje8f8z1m,S. McIllhatton,,,5727914585,56,Back,5727914721,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814882531,197,4,1,23,9,c9xffml4i7ihblp1qhus9w3fu,1,29.4,70.2,2025-05-15T00:31:05.018Z,2025-05-15T02:13:50Z,b708ir5u7r34j9oemje8f8z1m,S. McIllhatton,,,5727914641,285,,5727914621,152,,5727914623,265,,5727914619,56,Back,5727914637,233,201,5727914617,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
