id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/13/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2793348767,175,3,1,27,39,2iwybwokic7nmr1t33abdbjoq,0,78.6,12.6,2025-03-30T02:35:15.615Z,2025-03-30T02:56:28Z,6dpxvfpnaua6y4gevop02qc8a,J. Margaritha,,,5609212275,286,,5609212273,56,Right,5609240305,233,183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793348777,183,7,1,27,39,kfq8fhwnmycbtad1u0fyefx0,0,21.4,87.4,2025-03-30T02:35:15.616Z,2025-03-30T02:56:28Z,b32tamno8dpk5te2oq7d9a6t,C. Guzmán,,,5609212307,285,,5609253599,233,175,5609212305,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793348787,176,61,1,27,40,2iwybwokic7nmr1t33abdbjoq,0,87.8,10.7,2025-03-30T02:35:16.286Z,2025-03-30T05:04:09Z,9xjixcn3jhf7m75dl49u0qe7e,C. Smith,,,5609212343,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793348797,184,1,1,27,44,kfq8fhwnmycbtad1u0fyefx0,1,26.6,81.2,2025-03-30T02:35:19.983Z,2025-03-30T02:35:22Z,bnhjfu5p8tysruk7aep5dr1ex,G. Robinson,,,5609212387,141,83.6,5609212385,140,31.6,5609212383,56,Back,5609212389,212,5.5,5609212391,213,0.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793353901,312,43,1,27,44,2iwybwokic7nmr1t33abdbjoq,1,0.0,0.0,2025-03-30T02:35:20.219Z,2025-03-30T02:56:27Z,6dpxvfpnaua6y4gevop02qc8a,J. Margaritha,,,5609238467,286,0,5609238465,56,Right,5609238629,233,183,5609253587,144,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793348811,186,3,1,27,46,kfq8fhwnmycbtad1u0fyefx0,0,30.6,72.5,2025-03-30T02:35:22.479Z,2025-03-30T05:02:59Z,2m28wyud6xi78nt8e92p9keay,M. Malango,,,5609212429,56,Back,5609212565,233,177,5609212431,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793348839,177,7,1,27,46,2iwybwokic7nmr1t33abdbjoq,1,69.4,27.5,2025-03-30T02:35:22.480Z,2025-03-30T05:02:58Z,6ahu72g0u39bxbjiz7ggefai1,N. Okello,,,5609212561,233,186,5609212549,286,,5609212547,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793348865,178,1,1,27,50,2iwybwokic7nmr1t33abdbjoq,1,73.4,49.7,2025-03-30T02:35:26.326Z,2025-03-30T02:54:22Z,74rnjizxzn5a0oag6sue0ja7e,C. Sainté,,,5609212663,212,9.6,5609212659,140,78.6,5609212665,213,5.31,5609212657,56,Center,5609212661,141,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793356623,358,1,1,27,51,2iwybwokic7nmr1t33abdbjoq,1,54.2,22.4,2025-03-30T02:35:26.848Z,2025-03-30T02:55:26Z,6ahu72g0u39bxbjiz7ggefai1,N. Okello,,,5609251783,213,0.82,5609251781,212,13.9,5609251779,141,37.4,5609251775,56,Center,5609251777,140,63.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793348907,180,1,1,27,55,2iwybwokic7nmr1t33abdbjoq,1,75.7,38.3,2025-03-30T02:35:31.047Z,2025-03-30T02:35:36Z,4x3md4d2zvyvxlhtqp0ocvmqx,R. Cabral,,,5609212903,56,Right,5609212909,212,21.4,5609212905,140,85.1,5609212907,141,10.3,5609212911,213,5.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793348903,187,83,1,27,59,kfq8fhwnmycbtad1u0fyefx0,0,25.7,81.1,2025-03-30T02:35:35.456Z,2025-03-30T02:35:39Z,2m28wyud6xi78nt8e92p9keay,M. Malango,,,5609213015,399,6dpxvfpnaua6y4gevop02qc8a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793348923,181,1,1,28,0,2iwybwokic7nmr1t33abdbjoq,1,83.6,10.4,2025-03-30T02:35:36.526Z,2025-03-30T02:35:38Z,6dpxvfpnaua6y4gevop02qc8a,J. Margaritha,,,5609212981,213,3.00,5609212973,56,Right,5609212979,212,8.8,5609212975,140,75.3,5609212977,141,12.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793348927,182,1,1,28,2,2iwybwokic7nmr1t33abdbjoq,1,74.3,12.9,2025-03-30T02:35:38.670Z,2025-03-30T02:35:41Z,9xjixcn3jhf7m75dl49u0qe7e,C. Smith,,,5609213001,56,Back,5609213003,140,49.5,5609213009,213,2.69,5609213007,212,28.9,5609213005,141,31.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793348947,183,1,1,28,5,2iwybwokic7nmr1t33abdbjoq,1,47.7,30.4,2025-03-30T02:35:41.399Z,2025-03-30T02:35:43Z,8pwslovfo5ostdhvpx53cxclw,P. Boye,,,5609213139,56,Back,5609213141,140,49.3,5609213143,141,69.7,5609213147,213,1.51,5609213145,212,26.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793348963,184,1,1,28,7,2iwybwokic7nmr1t33abdbjoq,1,48.9,70.6,2025-03-30T02:35:43.382Z,2025-03-30T02:35:47Z,3csngjh4kjgpkfayppiwfbw2c,B. Montgomery,,,5609213275,213,0.64,5609213273,212,17.5,5609213267,56,Left,5609213269,140,62.3,5609213271,141,85.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793348975,185,1,1,28,11,2iwybwokic7nmr1t33abdbjoq,1,63.9,89.9,2025-03-30T02:35:46.934Z,2025-03-30T02:35:50Z,6ahu72g0u39bxbjiz7ggefai1,N. Okello,,,5609213349,141,72.7,5609213351,212,12.8,5609213353,213,5.13,5609213345,56,Center,5609213347,140,68.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793348989,186,1,1,28,14,2iwybwokic7nmr1t33abdbjoq,1,69.6,78.2,2025-03-30T02:35:50.247Z,2025-03-30T02:35:54Z,74rnjizxzn5a0oag6sue0ja7e,C. Sainté,,,5609213437,140,43.7,5609213435,56,Back,5609213439,141,76.4,5609213441,212,27.2,5609213443,213,3.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793348993,187,1,1,28,18,2iwybwokic7nmr1t33abdbjoq,1,41.1,77.5,2025-03-30T02:35:54.111Z,2025-03-30T02:35:54Z,3csngjh4kjgpkfayppiwfbw2c,B. Montgomery,,,5609213469,212,3.0,5609213463,56,Back,5609213471,213,0.94,5609213465,140,42.8,5609213467,141,81.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793349023,188,1,1,28,18,2iwybwokic7nmr1t33abdbjoq,1,42.8,81.1,2025-03-30T02:35:54.727Z,2025-03-30T02:35:59Z,6ahu72g0u39bxbjiz7ggefai1,N. Okello,,,5609213621,212,30.6,5609213619,141,36.1,5609213623,213,4.71,5609213617,140,42.6,5609213615,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793349027,189,1,1,28,23,2iwybwokic7nmr1t33abdbjoq,0,50.5,26.1,2025-03-30T02:35:59.023Z,2025-03-30T02:35:59Z,8pwslovfo5ostdhvpx53cxclw,P. Boye,,,5609213647,140,68.7,5609213645,56,Center,5609213653,213,0.09,5609213649,141,28.5,5609213651,212,19.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793349073,189,1,1,28,27,kfq8fhwnmycbtad1u0fyefx0,0,36.9,76.0,2025-03-30T02:36:03.408Z,2025-03-30T03:07:54Z,2m28wyud6xi78nt8e92p9keay,M. Malango,,,5609213859,213,6.10,5609213849,155,,5609213851,56,Center,5609213853,140,61.7,5609213857,212,26.5,5609213855,141,68.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793349089,190,83,1,28,33,kfq8fhwnmycbtad1u0fyefx0,0,64.3,66.3,2025-03-30T02:36:08.927Z,2025-03-30T02:36:16Z,6d45ccicyo6dregi9cm4ad4kq,I. Paul,,,5609214115,399,3csngjh4kjgpkfayppiwfbw2c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793349097,191,83,1,28,33,kfq8fhwnmycbtad1u0fyefx0,0,64.3,66.3,2025-03-30T02:36:09.704Z,2025-03-30T02:36:15Z,6d45ccicyo6dregi9cm4ad4kq,I. Paul,,,5609214069,399,3csngjh4kjgpkfayppiwfbw2c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793349119,190,1,1,28,35,2iwybwokic7nmr1t33abdbjoq,1,27.1,55.8,2025-03-30T02:36:11.783Z,2025-03-30T02:36:14Z,3csngjh4kjgpkfayppiwfbw2c,B. Montgomery,,,5609214035,140,29.2,5609214037,141,60.9,5609214033,56,Back,5609214039,212,4.1,5609214041,213,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793349129,192,1,1,28,38,2iwybwokic7nmr1t33abdbjoq,1,29.3,60.9,2025-03-30T02:36:14.063Z,2025-03-30T02:36:15Z,e076q290ab1o6qz9vthl2c0a2,H. Neville,,,5609214081,56,Back,5609214089,213,0.98,5609214083,140,40.5,5609214087,212,21.0,5609214085,141,86.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793349163,193,1,1,28,42,2iwybwokic7nmr1t33abdbjoq,1,46.9,91.1,2025-03-30T02:36:18.231Z,2025-03-30T02:36:20Z,74bhj4xi5zgq6evsr4c766p04,H. Avayevu,,,5609214305,212,26.0,5609214307,213,5.35,5609214303,141,60.5,5609214299,56,Center,5609214301,140,61.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793349183,194,1,1,28,44,2iwybwokic7nmr1t33abdbjoq,1,61.7,61.2,2025-03-30T02:36:20.799Z,2025-03-30T02:36:23Z,4x3md4d2zvyvxlhtqp0ocvmqx,R. Cabral,,,5609214391,141,79.4,5609214387,56,Back,5609214389,140,43.0,5609214393,212,23.2,5609214395,213,2.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793349199,195,1,1,28,47,2iwybwokic7nmr1t33abdbjoq,1,41.9,82.7,2025-03-30T02:36:23.087Z,2025-03-30T02:36:24Z,e076q290ab1o6qz9vthl2c0a2,H. Neville,,,5609214461,212,17.0,5609214455,56,Back,5609214457,140,34.1,5609214463,213,4.21,5609214459,141,60.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793349219,196,1,1,28,48,2iwybwokic7nmr1t33abdbjoq,1,32.1,60.8,2025-03-30T02:36:24.800Z,2025-03-30T02:36:26Z,3csngjh4kjgpkfayppiwfbw2c,B. Montgomery,,,5609214571,213,0.49,5609214565,140,36.3,5609214567,141,64.3,5609214563,56,Back,5609214569,212,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793349237,197,1,1,28,50,2iwybwokic7nmr1t33abdbjoq,1,35.0,64.3,2025-03-30T02:36:26.303Z,2025-03-30T02:36:28Z,74bhj4xi5zgq6evsr4c766p04,H. Avayevu,,,5609214631,212,10.3,5609214627,140,28.3,5609214625,56,Back,5609214633,213,3.96,5609214629,141,53.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793349311,198,1,1,28,52,2iwybwokic7nmr1t33abdbjoq,1,27.7,53.1,2025-03-30T02:36:28.120Z,2025-03-30T02:36:37Z,3csngjh4kjgpkfayppiwfbw2c,B. Montgomery,,,5609214935,141,18.2,5609214937,212,23.7,5609214933,140,27.9,5609214939,213,4.72,5609214931,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793349339,199,1,1,29,1,2iwybwokic7nmr1t33abdbjoq,1,31.6,24.0,2025-03-30T02:36:37.375Z,2025-03-30T02:36:41Z,8pwslovfo5ostdhvpx53cxclw,P. Boye,,,5609215067,141,51.3,5609215071,213,1.69,5609215065,140,29.4,5609215069,212,18.7,5609215061,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793349349,200,1,1,29,5,2iwybwokic7nmr1t33abdbjoq,1,29.4,51.5,2025-03-30T02:36:41.695Z,2025-03-30T02:36:42Z,cdaayu6d9xzn4gyn5jg5p6vl6,T. Henry,,,5609215101,140,30.0,5609215099,56,Back,5609215103,141,78.4,5609215107,213,1.54,5609215105,212,18.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793349359,201,1,1,29,6,2iwybwokic7nmr1t33abdbjoq,1,30.0,78.4,2025-03-30T02:36:42.744Z,2025-03-30T02:36:44Z,3csngjh4kjgpkfayppiwfbw2c,B. Montgomery,,,5609215137,212,9.9,5609215135,141,92.3,5609215133,140,32.8,5609215139,213,1.27,5609215131,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793349379,202,1,1,29,8,2iwybwokic7nmr1t33abdbjoq,1,32.8,92.3,2025-03-30T02:36:44.096Z,2025-03-30T02:36:48Z,e076q290ab1o6qz9vthl2c0a2,H. Neville,,,5609215257,212,18.6,5609215255,141,65.2,5609215253,140,30.3,5609215251,56,Back,5609215259,213,4.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793349411,203,1,1,29,12,2iwybwokic7nmr1t33abdbjoq,1,30.3,65.2,2025-03-30T02:36:48.432Z,2025-03-30T02:36:52Z,3csngjh4kjgpkfayppiwfbw2c,B. Montgomery,,,5609215383,140,38.3,5609215389,213,5.03,5609215387,212,26.5,5609215385,141,28.2,5609215381,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793349439,204,1,1,29,16,2iwybwokic7nmr1t33abdbjoq,1,36.5,22.7,2025-03-30T02:36:52.583Z,2025-03-30T02:36:55Z,8pwslovfo5ostdhvpx53cxclw,P. Boye,,,5609215521,1,,5609215509,56,Right,5609215517,212,36.6,5609215515,141,8.0,5609215513,140,70.0,5609215519,213,6.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793349477,205,1,1,29,19,2iwybwokic7nmr1t33abdbjoq,1,69.9,8.0,2025-03-30T02:36:55.688Z,2025-03-30T02:37:01Z,9xjixcn3jhf7m75dl49u0qe7e,C. Smith,,,5609215697,213,1.19,5609215695,212,6.0,5609215693,141,16.2,5609215689,56,Right,5609215691,140,72.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793349467,192,43,1,29,24,kfq8fhwnmycbtad1u0fyefx0,1,0.0,0.0,2025-03-30T02:37:00.784Z,2025-03-30T03:08:13Z,b32tamno8dpk5te2oq7d9a6t,C. Guzmán,,,5609215855,399,6dpxvfpnaua6y4gevop02qc8a,5609274219,144,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793349491,206,1,1,29,25,2iwybwokic7nmr1t33abdbjoq,1,70.8,21.5,2025-03-30T02:37:01.633Z,2025-03-30T02:37:03Z,6dpxvfpnaua6y4gevop02qc8a,J. Margaritha,,,5609215753,141,15.3,5609215757,213,4.16,5609215755,212,5.0,5609215751,140,68.3,5609215749,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793349501,207,1,1,29,27,2iwybwokic7nmr1t33abdbjoq,1,70.3,14.4,2025-03-30T02:37:03.104Z,2025-03-30T02:37:05Z,6ahu72g0u39bxbjiz7ggefai1,N. Okello,,,5609215799,140,57.4,5609215803,212,14.1,5609215805,213,2.86,5609215801,141,20.1,5609215795,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793349529,208,1,1,29,29,2iwybwokic7nmr1t33abdbjoq,1,57.4,20.1,2025-03-30T02:37:05.320Z,2025-03-30T02:37:08Z,8pwslovfo5ostdhvpx53cxclw,P. Boye,,,5609215935,141,49.9,5609215937,212,21.6,5609215933,140,50.2,5609215939,213,1.93,5609215931,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793349551,209,1,1,29,32,2iwybwokic7nmr1t33abdbjoq,1,50.8,55.1,2025-03-30T02:37:08.032Z,2025-03-30T02:37:11Z,3csngjh4kjgpkfayppiwfbw2c,B. Montgomery,,,5609216021,140,55.8,5609216027,213,1.20,5609216025,212,14.3,5609216019,56,Center,5609216023,141,74.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793349557,210,43,1,29,35,2iwybwokic7nmr1t33abdbjoq,1,0.0,0.0,2025-03-30T02:37:11.280Z,2025-03-30T02:37:14Z,e076q290ab1o6qz9vthl2c0a2,H. Neville,,,5609216039,56,Center,5609216041,286,0,5609216191,144,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793349561,211,1,1,29,35,2iwybwokic7nmr1t33abdbjoq,0,56.2,78.2,2025-03-30T02:37:11.584Z,2025-03-30T02:37:13Z,e076q290ab1o6qz9vthl2c0a2,H. Neville,,,5609216121,236,,5609216069,140,63.2,5609216071,141,73.3,5609216067,56,Center,5609216123,233,193,5609216075,213,5.86,5609216073,212,8.1,5609216127,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793349569,193,74,1,29,35,kfq8fhwnmycbtad1u0fyefx0,1,34.2,34.3,2025-03-30T02:37:11.585Z,2025-03-30T05:02:53Z,ewibb8s7p2l6f5sekvkqu4a5m,A. Rebollar,,1.0,5609216137,233,211,5609216117,285,,5609216115,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793349611,195,15,1,29,42,kfq8fhwnmycbtad1u0fyefx0,1,55.5,38.3,2025-03-30T02:37:17.865Z,2025-03-30T05:19:23Z,5gc4aouty93b7kbin9cpgrdre,A. Søjberg,,,5609478689,23,,5609216615,146,93.6,5609216613,215,,5609216337,19,,5609216339,56,Center,5609216603,29,,5609216605,55,193,5609216611,103,7.0,5609216609,102,45.7,5609216599,72,,5609478691,80,,5609216617,147,48.6,5609216645,233,212,,,,,,,,,,,,,,,,,,
2793349617,212,10,1,29,42,2iwybwokic7nmr1t33abdbjoq,1,3.7,54.0,2025-03-30T02:37:17.965Z,2025-03-30T02:37:28Z,cdaayu6d9xzn4gyn5jg5p6vl6,T. Henry,,,5609216373,182,,5609216375,56,Back,5609216371,178,,5609216653,233,195,5609216369,173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793349647,214,1,1,29,46,2iwybwokic7nmr1t33abdbjoq,1,3.7,54.0,2025-03-30T02:37:22.009Z,2025-03-30T02:37:25Z,cdaayu6d9xzn4gyn5jg5p6vl6,T. Henry,,,5609216559,140,11.5,5609216563,212,11.3,5609216565,213,0.76,5609216555,123,,5609216557,56,Back,5609216561,141,65.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793349657,215,1,1,29,49,2iwybwokic7nmr1t33abdbjoq,1,13.9,66.7,2025-03-30T02:37:25.304Z,2025-03-30T02:37:27Z,3csngjh4kjgpkfayppiwfbw2c,B. Montgomery,,,5609216635,212,19.3,5609216637,213,5.63,5609216629,56,Back,5609216633,141,49.4,5609216631,140,28.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793349665,216,1,1,29,51,2iwybwokic7nmr1t33abdbjoq,1,32.4,46.4,2025-03-30T02:37:27.072Z,2025-03-30T02:37:28Z,6ahu72g0u39bxbjiz7ggefai1,N. Okello,,,5609216661,141,56.1,5609216657,56,Back,5609216665,213,0.87,5609216663,212,8.6,5609216659,140,37.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793349683,217,1,1,29,52,2iwybwokic7nmr1t33abdbjoq,1,38.0,56.7,2025-03-30T02:37:28.072Z,2025-03-30T02:37:31Z,74rnjizxzn5a0oag6sue0ja7e,C. Sainté,,,5609216747,140,31.8,5609216745,56,Back,5609216753,213,4.04,5609216751,212,10.5,5609216749,141,44.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793349695,218,1,1,29,55,2iwybwokic7nmr1t33abdbjoq,1,33.4,56.3,2025-03-30T02:37:31.008Z,2025-03-30T02:37:34Z,6ahu72g0u39bxbjiz7ggefai1,N. Okello,,,5609216841,141,80.5,5609216839,140,55.2,5609216837,56,Left,5609216845,213,0.62,5609216843,212,28.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793349707,219,1,1,29,58,2iwybwokic7nmr1t33abdbjoq,1,52.5,79.3,2025-03-30T02:37:34Z,2025-03-30T02:37:36Z,c0of0cn2tec0yn2vtwdqgxxpl,I. Sacko,,,5609216901,141,62.3,5609216897,56,Center,5609216905,213,5.28,5609216903,212,13.7,5609216899,140,59.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793349711,220,1,1,30,0,2iwybwokic7nmr1t33abdbjoq,0,55.7,66.4,2025-03-30T02:37:36.440Z,2025-03-30T02:37:37Z,74rnjizxzn5a0oag6sue0ja7e,C. Sainté,,,5609216931,213,0.55,5609216929,212,4.3,5609216923,56,Center,5609216925,140,59.2,5609216927,141,69.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793349723,196,1,1,30,3,kfq8fhwnmycbtad1u0fyefx0,1,43.5,18.9,2025-03-30T02:37:38.945Z,2025-03-30T02:37:40Z,ewibb8s7p2l6f5sekvkqu4a5m,A. Rebollar,,,5609216971,56,Back,5609216979,213,2.22,5609216973,140,38.9,5609216977,212,8.0,5609216975,141,28.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793349743,198,1,1,30,5,kfq8fhwnmycbtad1u0fyefx0,1,38.9,28.2,2025-03-30T02:37:41.121Z,2025-03-30T02:37:43Z,9x7teazvqgbnj3pnam6rf2xgp,W. Fonguck,,,5609217051,141,31.5,5609217049,140,50.3,5609217053,212,12.2,5609217047,56,Center,5609217055,213,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793349755,199,61,1,30,6,kfq8fhwnmycbtad1u0fyefx0,0,51.2,31.8,2025-03-30T02:37:42.025Z,2025-03-30T04:43:43Z,5gc4aouty93b7kbin9cpgrdre,A. Søjberg,,,5609217103,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793349739,222,1,1,30,6,2iwybwokic7nmr1t33abdbjoq,1,38.5,65.4,2025-03-30T02:37:42.305Z,2025-03-30T02:37:43Z,3csngjh4kjgpkfayppiwfbw2c,B. Montgomery,,,5609217031,213,5.88,5609217027,141,57.8,5609217025,140,50.2,5609217023,56,Center,5609217029,212,13.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793349747,223,1,1,30,7,2iwybwokic7nmr1t33abdbjoq,0,50.2,57.8,2025-03-30T02:37:42.998Z,2025-03-30T02:37:43Z,74rnjizxzn5a0oag6sue0ja7e,C. Sainté,,,5609217071,56,Center,5609217075,141,33.6,5609217077,212,16.5,5609217073,140,50.9,5609217079,213,4.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793349769,201,3,1,30,12,kfq8fhwnmycbtad1u0fyefx0,0,62.4,66.2,2025-03-30T02:37:48.122Z,2025-03-30T02:37:54Z,2m28wyud6xi78nt8e92p9keay,M. Malango,,,5609217243,233,224,5609217197,56,Center,5609217199,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793349775,224,7,1,30,12,2iwybwokic7nmr1t33abdbjoq,0,37.6,33.8,2025-03-30T02:37:48.123Z,2025-03-30T02:37:53Z,8pwslovfo5ostdhvpx53cxclw,P. Boye,,,5609217225,56,Back,5609217227,285,,5609217233,233,201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793349809,202,1,1,30,16,kfq8fhwnmycbtad1u0fyefx0,1,82.6,85.6,2025-03-30T02:37:52.841Z,2025-03-30T02:37:57Z,6d45ccicyo6dregi9cm4ad4kq,I. Paul,,,5609217373,140,73.3,5609217379,213,3.81,5609217375,141,74.2,5609217377,212,12.5,5609217371,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793349811,203,1,1,30,21,kfq8fhwnmycbtad1u0fyefx0,1,69.4,79.1,2025-03-30T02:37:57.377Z,2025-03-30T03:05:53Z,2m28wyud6xi78nt8e92p9keay,M. Malango,,,5609217387,140,70.7,5609217385,56,Center,5609217391,212,4.2,5609217715,233,226,5609217389,141,73.2,5609217393,213,5.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793349857,226,43,1,30,25,2iwybwokic7nmr1t33abdbjoq,1,0.0,0.0,2025-03-30T02:38:01.714Z,2025-03-30T03:05:58Z,6ahu72g0u39bxbjiz7ggefai1,N. Okello,,,5609217611,56,Back,5609270213,144,74,5609217745,233,203,5609217613,285,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793349835,204,1,1,30,26,kfq8fhwnmycbtad1u0fyefx0,0,77.8,24.4,2025-03-30T02:38:02.137Z,2025-03-30T06:25:50Z,ewibb8s7p2l6f5sekvkqu4a5m,A. Rebollar,,,5609217513,155,,5609217519,141,56.9,5609217517,140,89.9,5609217515,56,Center,5609217523,213,1.05,5609217521,212,25.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
