id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value
2821523703,160,1,1,20,0,6597wqy6gmpv3zjx7rp8cdj46,1,29.1,7.6,2025-06-07T00:59:04.914Z,2025-06-07T00:59:06Z,vg3ha8h2d35wgexer2i6ao0k,F. Sundstrom,,,5764873529,56,Back,5764873537,213,1.13,5764873531,140,32.3,5764873535,212,7.8,5764873533,141,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821523711,161,1,1,20,2,6597wqy6gmpv3zjx7rp8cdj46,0,32.3,18.0,2025-06-07T00:59:06.724Z,2025-06-07T01:14:56Z,f21web74a70mly9i28jpa1yvp,C. Martin,,,5764887155,236,,5764873577,213,2.88,5764887161,286,,5764873569,56,Back,5764873571,140,28.0,5764873575,212,4.7,5764873573,141,19.8,5764887157,233,187,,,,,,,,,,,,,,,,,,,,,,,,
2821523709,187,74,1,20,2,2n3wgr89m7jl8tmioemit2pgq,1,59.5,81.0,2025-06-07T00:59:06.725Z,2025-06-07T01:19:55Z,7i9qesz7fugndupldntvshwd0,S. Careaga,,,5764887163,233,161,5764887153,285,,5764887151,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821523719,162,1,1,20,3,6597wqy6gmpv3zjx7rp8cdj46,0,28.0,19.8,2025-06-07T00:59:07.954Z,2025-06-07T00:59:22Z,6jdsh8ubirqphhurw5rr7kz8q,B. Washington,,,5764873669,1,,5764873659,56,Center,5764873665,212,65.1,5764873661,140,87.1,5764873663,141,48.5,5764873657,157,,5764873667,213,0.30,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821523725,188,1,1,20,10,2n3wgr89m7jl8tmioemit2pgq,1,11.9,56.6,2025-06-07T00:59:15.451Z,2025-06-07T00:59:17Z,dqvxmefhimxvxstvlz5yd7ysp,J. Farrell,,,5764873691,212,7.9,5764873687,140,4.6,5764873689,141,53.7,5764873683,3,,5764873693,213,3.39,5764873685,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821523731,189,11,1,20,12,2n3wgr89m7jl8tmioemit2pgq,0,4.6,53.7,2025-06-07T00:59:17.129Z,2025-06-07T00:59:17Z,crhe42indjb3mb7di7yh1zndg,A. Siaha,,,5764873721,88,,5764873719,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821523793,191,4,1,20,44,2n3wgr89m7jl8tmioemit2pgq,1,3.4,56.6,2025-06-07T00:59:48.635Z,2025-06-07T03:59:01Z,crhe42indjb3mb7di7yh1zndg,A. Siaha,,,5764889199,233,270,5764888821,152,,5764888819,13,,5764888823,265,,5764888825,285,,5764874095,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821526389,270,4,1,20,44,6597wqy6gmpv3zjx7rp8cdj46,0,96.6,43.4,2025-06-07T00:59:48.636Z,2025-06-07T01:46:21Z,3cj2fww973bv21rfjlnu15yc4,A. Luckhurst,,,5764889177,13,,5764889185,286,,5764889181,152,,5764889183,265,,5764889179,56,Center,5764889203,233,191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821526593,334,1,1,20,46,2n3wgr89m7jl8tmioemit2pgq,0,3.1,55.0,2025-06-07T00:59:50.517Z,2025-06-07T01:18:13Z,crhe42indjb3mb7di7yh1zndg,A. Siaha,,,5764890675,152,,5764890601,56,Center,5764890607,212,63.8,5764890599,157,,5764890609,213,0.17,5764890673,5,,5764890611,1,,5764890603,140,63.0,5764890751,189,5764890605,141,71.1,,,,,,,,,,,,,,,,,,,
2821523817,164,1,1,20,49,6597wqy6gmpv3zjx7rp8cdj46,1,35.0,25.0,2025-06-07T00:59:53.802Z,2025-06-07T00:59:56Z,f21web74a70mly9i28jpa1yvp,C. Martin,,,5764874241,213,2.31,5764874233,56,Back,5764874235,140,17.8,5764874237,141,54.2,5764874239,212,26.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821523829,165,1,1,20,52,6597wqy6gmpv3zjx7rp8cdj46,1,17.8,54.2,2025-06-07T00:59:56.619Z,2025-06-07T01:00:00Z,ac5zpx8c09rtmidm654e67xsl,J. McGuire,,,5764874305,212,19.0,5764874303,141,80.2,5764874301,140,24.5,5764874299,56,Back,5764874307,213,1.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821523833,166,1,1,20,55,6597wqy6gmpv3zjx7rp8cdj46,1,24.2,87.7,2025-06-07T01:00:00.298Z,2025-06-07T01:00:01Z,9tknltys66s9j8ljchwu5efv9,P. Craig,,,5764874319,213,5.36,5764874315,141,76.0,5764874311,56,Back,5764874313,140,29.9,5764874317,212,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821523837,167,1,1,20,56,6597wqy6gmpv3zjx7rp8cdj46,0,29.9,75.9,2025-06-07T01:00:01.114Z,2025-06-07T01:00:02Z,1tsiml56f2xxym8h4tfjmho2c,M. Maldonado,,,5764874345,140,36.3,5764874349,212,13.1,5764874347,141,92.4,5764874343,56,Back,5764874351,213,1.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821523851,193,1,1,21,0,2n3wgr89m7jl8tmioemit2pgq,1,56.9,7.4,2025-06-07T01:00:04.602Z,2025-06-07T01:00:06Z,c7q476j0dkl7e4fhqqlsp5rai,T. Presthus,,,5764874407,140,55.9,5764874413,213,1.66,5764874411,212,11.3,5764874405,56,Center,5764874409,141,23.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821523859,194,1,1,21,2,2n3wgr89m7jl8tmioemit2pgq,1,55.7,23.9,2025-06-07T01:00:06.642Z,2025-06-07T01:00:08Z,6pqwh2z47uwgr9u9y8n79ppzp,M. Hairston,,,5764874457,140,61.0,5764874461,212,5.6,5764874463,213,6.11,5764874455,56,Center,5764874459,141,22.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821523863,195,1,1,21,3,2n3wgr89m7jl8tmioemit2pgq,1,61.0,22.5,2025-06-07T01:00:07.827Z,2025-06-07T03:23:38Z,7i9qesz7fugndupldntvshwd0,S. Careaga,,,5764874475,56,Right,5764874481,212,8.6,5764874483,213,4.40,5764874479,141,10.4,5764874477,140,58.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821523867,196,1,1,21,4,2n3wgr89m7jl8tmioemit2pgq,1,58.5,10.4,2025-06-07T01:00:08.931Z,2025-06-07T03:23:37Z,c7q476j0dkl7e4fhqqlsp5rai,T. Presthus,,,5764874497,140,59.0,5764874499,141,21.3,5764874503,213,1.50,5764874495,56,Center,5764874501,212,7.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821523873,197,1,1,21,5,2n3wgr89m7jl8tmioemit2pgq,1,59.0,21.3,2025-06-07T01:00:09.666Z,2025-06-07T03:23:39Z,7i9qesz7fugndupldntvshwd0,S. Careaga,,,5764874521,141,11.4,5764874523,212,7.1,5764874519,140,56.8,5764874517,56,Right,5764874525,213,4.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821523875,198,1,1,21,6,2n3wgr89m7jl8tmioemit2pgq,1,56.8,11.4,2025-06-07T01:00:10.587Z,2025-06-07T03:23:40Z,c7q476j0dkl7e4fhqqlsp5rai,T. Presthus,,,5764874537,140,47.5,5764874543,213,3.22,5764874539,141,10.3,5764874541,212,9.8,5764874535,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821523885,199,1,1,21,7,2n3wgr89m7jl8tmioemit2pgq,1,47.5,10.3,2025-06-07T01:00:11.626Z,2025-06-07T03:23:41Z,7i9qesz7fugndupldntvshwd0,S. Careaga,,,5764874583,56,Back,5764874585,140,40.9,5764874587,141,30.6,5764874591,213,2.04,5764874589,212,15.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821523891,200,1,1,21,8,2n3wgr89m7jl8tmioemit2pgq,1,40.9,30.6,2025-06-07T01:00:13.402Z,2025-06-07T01:00:15Z,dqvxmefhimxvxstvlz5yd7ysp,J. Farrell,,,5764874619,213,0.08,5764874615,141,32.4,5764874613,140,54.6,5764874611,56,Center,5764874617,212,14.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821523907,201,1,1,21,13,2n3wgr89m7jl8tmioemit2pgq,1,57.6,32.1,2025-06-07T01:00:18.155Z,2025-06-07T01:00:19Z,6pqwh2z47uwgr9u9y8n79ppzp,M. Hairston,,,5764874697,141,48.8,5764874699,212,16.9,5764874701,213,2.40,5764874693,56,Back,5764874695,140,45.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821523935,202,1,1,21,14,2n3wgr89m7jl8tmioemit2pgq,1,45.7,48.8,2025-06-07T01:00:18.947Z,2025-06-07T01:00:25Z,9blzzcpytqe7o9rdte1s6mw6i,B. Makangila,,,5764874851,141,72.1,5764874849,140,48.3,5764874855,213,1.40,5764874853,212,16.1,5764874847,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821523933,168,83,1,21,19,6597wqy6gmpv3zjx7rp8cdj46,0,35.9,7.4,2025-06-07T01:00:23.540Z,2025-06-07T01:00:26Z,69wq859yz6wzirpbvpnt3n8bt,L. Perez,,,5764874893,399,38ghqgck8fwnxap6em08avzs9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821523941,203,3,1,21,20,2n3wgr89m7jl8tmioemit2pgq,0,55.4,87.4,2025-06-07T01:00:24.787Z,2025-06-07T03:23:42Z,38ghqgck8fwnxap6em08avzs9,J. Scarlett,,,5764874879,56,Left,5764874881,286,,5764874927,233,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821523947,169,7,1,21,20,6597wqy6gmpv3zjx7rp8cdj46,1,44.6,12.6,2025-06-07T01:00:24.788Z,2025-06-07T02:44:49Z,69wq859yz6wzirpbvpnt3n8bt,L. Perez,,,5764874909,285,,5764874923,233,203,5764874907,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821523949,170,1,1,21,21,6597wqy6gmpv3zjx7rp8cdj46,0,38.6,6.8,2025-06-07T01:00:26.115Z,2025-06-07T01:00:26Z,69wq859yz6wzirpbvpnt3n8bt,L. Perez,,,5764874915,140,35.8,5764874921,213,2.96,5764874919,212,3.0,5764874917,141,7.6,5764874913,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821523951,204,61,1,21,23,2n3wgr89m7jl8tmioemit2pgq,1,58.1,93.3,2025-06-07T01:00:27.571Z,2025-06-07T01:00:27Z,6tesoh4ckbbkisphokig9yqz8,E. Samadia,,,5764874931,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821523981,171,5,1,21,23,6597wqy6gmpv3zjx7rp8cdj46,1,40.0,-1.0,2025-06-07T01:00:27.859Z,2025-06-07T01:46:36Z,69wq859yz6wzirpbvpnt3n8bt,L. Perez,,,5764875095,347,,5764875097,233,205,5764875093,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821523955,205,5,1,21,23,2n3wgr89m7jl8tmioemit2pgq,0,60.0,101.0,2025-06-07T01:00:27.859Z,2025-06-07T01:46:36Z,6tesoh4ckbbkisphokig9yqz8,E. Samadia,,,5764874949,347,,5764875103,233,171,5764874947,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821523983,172,1,1,21,43,6597wqy6gmpv3zjx7rp8cdj46,0,38.2,0.0,2025-06-07T01:00:48.210Z,2025-06-07T01:00:50Z,411grh3cytippnnanb767qvsa,Rafa Mentzingen,,,5764875119,1,,5764875107,107,,5764875111,140,63.4,5764875117,213,0.36,5764875109,56,Right,5764875115,212,28.2,5764875113,141,12.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821523987,207,8,1,21,46,2n3wgr89m7jl8tmioemit2pgq,1,37.8,85.0,2025-06-07T01:00:50.772Z,2025-06-07T03:23:44Z,6pqwh2z47uwgr9u9y8n79ppzp,M. Hairston,,,5764875123,56,Back,5764875127,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821523993,208,1,1,21,48,2n3wgr89m7jl8tmioemit2pgq,0,43.3,81.1,2025-06-07T01:00:53.132Z,2025-06-07T01:24:52Z,9blzzcpytqe7o9rdte1s6mw6i,B. Makangila,,,5764875201,213,6.22,5764875197,141,79.6,5764875191,157,,5764875199,212,15.5,5764875203,1,,5764875193,56,Left,5764875195,140,58.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821527849,320,1,1,21,49,6597wqy6gmpv3zjx7rp8cdj46,0,46.0,24.6,2025-06-07T01:00:53.973Z,2025-06-07T01:24:49Z,vg3ha8h2d35wgexer2i6ao0k,F. Sundstrom,,,5764897447,213,0.20,5764897441,140,47.3,5764897437,3,,5764897443,141,25.0,5764897445,212,1.4,5764897439,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821523995,209,61,1,21,50,2n3wgr89m7jl8tmioemit2pgq,1,58.0,79.6,2025-06-07T01:00:54.948Z,2025-06-07T01:24:41Z,9izknjlz6zunwjpo4u94q855g,M. Dieng,,,5764875209,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821524007,211,1,1,21,50,2n3wgr89m7jl8tmioemit2pgq,1,51.8,70.6,2025-06-07T01:00:55.372Z,2025-06-07T01:25:10Z,7i9qesz7fugndupldntvshwd0,S. Careaga,,,5764897767,155,,5764875307,213,0.13,5764875301,141,75.9,5764875297,140,78.3,5764875295,56,Center,5764875305,212,28.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821524009,212,50,1,21,54,2n3wgr89m7jl8tmioemit2pgq,1,88.6,71.0,2025-06-07T01:00:58.467Z,2025-06-07T02:44:50Z,9izknjlz6zunwjpo4u94q855g,M. Dieng,,,5764875363,233,173,5764875321,56,Center,5764875323,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821524013,173,7,1,21,54,6597wqy6gmpv3zjx7rp8cdj46,1,11.4,29.0,2025-06-07T01:00:58.468Z,2025-06-07T02:44:50Z,411grh3cytippnnanb767qvsa,Rafa Mentzingen,,,5764875341,56,Back,5764875343,285,,5764875359,233,212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821524041,175,1,1,22,1,6597wqy6gmpv3zjx7rp8cdj46,1,12.2,37.6,2025-06-07T01:01:06.178Z,2025-06-07T01:01:09Z,ac5zpx8c09rtmidm654e67xsl,J. McGuire,,,5764875509,140,24.7,5764875511,141,22.7,5764875507,56,Back,5764875513,212,16.6,5764875505,123,,5764875515,213,5.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821524043,176,1,1,22,5,6597wqy6gmpv3zjx7rp8cdj46,1,24.7,22.7,2025-06-07T01:01:09.650Z,2025-06-07T01:01:10Z,f21web74a70mly9i28jpa1yvp,C. Martin,,,5764875525,212,9.9,5764875527,213,4.34,5764875519,56,Back,5764875523,141,9.1,5764875521,140,21.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821524049,177,1,1,22,6,6597wqy6gmpv3zjx7rp8cdj46,1,21.3,9.1,2025-06-07T01:01:10.506Z,2025-06-07T01:01:11Z,411grh3cytippnnanb767qvsa,Rafa Mentzingen,,,5764875559,141,15.2,5764875555,56,Back,5764875561,212,6.4,5764875563,213,2.44,5764875557,140,16.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821524053,178,1,1,22,7,6597wqy6gmpv3zjx7rp8cdj46,0,16.6,15.2,2025-06-07T01:01:11.738Z,2025-06-07T01:01:12Z,vg3ha8h2d35wgexer2i6ao0k,F. Sundstrom,,,5764875593,56,Back,5764875595,140,42.5,5764875603,1,,5764875591,157,,5764875597,141,12.9,5764875599,212,27.2,5764875601,213,6.23,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821524061,214,1,1,22,9,2n3wgr89m7jl8tmioemit2pgq,0,54.6,79.0,2025-06-07T01:01:14.059Z,2025-06-07T01:01:15Z,38ghqgck8fwnxap6em08avzs9,J. Scarlett,,,5764875655,140,46.8,5764875659,212,9.7,5764875661,213,3.70,5764875657,141,71.4,5764875653,56,Back,5764875651,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821524083,179,1,1,22,10,6597wqy6gmpv3zjx7rp8cdj46,1,45.4,24.6,2025-06-07T01:01:15.402Z,2025-06-07T01:01:18Z,3cj2fww973bv21rfjlnu15yc4,A. Luckhurst,,,5764875751,141,12.8,5764875747,56,Back,5764875753,212,9.5,5764875755,213,4.15,5764875749,140,40.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821524085,180,3,1,22,13,6597wqy6gmpv3zjx7rp8cdj46,0,43.3,14.2,2025-06-07T01:01:18.274Z,2025-06-07T02:44:51Z,69wq859yz6wzirpbvpnt3n8bt,L. Perez,,,5764898587,233,215,5764875765,286,,5764875763,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821524079,215,7,1,22,13,2n3wgr89m7jl8tmioemit2pgq,0,56.7,85.8,2025-06-07T01:01:18.275Z,2025-06-07T03:23:45Z,6tesoh4ckbbkisphokig9yqz8,E. Samadia,,,5764898569,285,,5764898583,233,180,5764898567,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821524087,216,50,1,22,15,2n3wgr89m7jl8tmioemit2pgq,1,55.2,84.2,2025-06-07T01:01:19.738Z,2025-06-07T03:23:48Z,7i9qesz7fugndupldntvshwd0,S. Careaga,,,5764898669,286,,5764898675,233,181,5764898667,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821524093,181,7,1,22,15,6597wqy6gmpv3zjx7rp8cdj46,1,44.8,15.8,2025-06-07T01:01:19.739Z,2025-06-07T03:23:46Z,69wq859yz6wzirpbvpnt3n8bt,L. Perez,,,5764875799,285,,5764898671,233,216,5764875795,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821524107,182,1,1,22,17,6597wqy6gmpv3zjx7rp8cdj46,1,35.8,20.9,2025-06-07T01:01:22.042Z,2025-06-07T01:01:26Z,f21web74a70mly9i28jpa1yvp,C. Martin,,,5764875905,141,11.6,5764875903,140,30.2,5764875909,213,3.96,5764875907,212,8.6,5764875901,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821524115,183,1,1,22,22,6597wqy6gmpv3zjx7rp8cdj46,1,28.4,4.9,2025-06-07T01:01:26.770Z,2025-06-07T01:01:28Z,411grh3cytippnnanb767qvsa,Rafa Mentzingen,,,5764875953,56,Back,5764875957,140,9.0,5764875963,212,20.4,5764875961,141,7.0,5764875965,213,3.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821524129,184,1,1,22,24,6597wqy6gmpv3zjx7rp8cdj46,1,9.0,7.0,2025-06-07T01:01:28.779Z,2025-06-07T01:01:33Z,vg3ha8h2d35wgexer2i6ao0k,F. Sundstrom,,,5764876051,141,11.0,5764876057,1,,5764876045,157,,5764876053,212,39.0,5764876047,56,Back,5764876049,140,46.1,5764876055,213,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821524127,217,43,1,22,27,2n3wgr89m7jl8tmioemit2pgq,1,0.0,0.0,2025-06-07T01:01:31.804Z,2025-06-07T01:01:38Z,38ghqgck8fwnxap6em08avzs9,J. Scarlett,,,5764876043,213,5.92,5764876037,140,69.6,5764876039,141,83.5,5764876163,144,1,5764876033,3,0,5764876041,212,13.5,5764876035,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821524133,185,4,1,22,29,6597wqy6gmpv3zjx7rp8cdj46,1,45.8,7.3,2025-06-07T01:01:33.763Z,2025-06-07T01:46:21Z,3cj2fww973bv21rfjlnu15yc4,A. Luckhurst,,,5764876093,286,,5764876135,233,218,5764876087,56,Back,5764898977,294,,5764876089,152,,5764876085,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821524139,218,4,1,22,29,2n3wgr89m7jl8tmioemit2pgq,0,54.2,92.7,2025-06-07T01:01:33.764Z,2025-06-07T01:46:22Z,38ghqgck8fwnxap6em08avzs9,J. Scarlett,,,5764876115,56,Left,5764876119,285,,5764876147,233,185,5764876117,152,,5764876113,294,,5764876111,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821524151,186,1,1,22,39,6597wqy6gmpv3zjx7rp8cdj46,1,33.8,34.2,2025-06-07T01:01:44.042Z,2025-06-07T01:27:27Z,69wq859yz6wzirpbvpnt3n8bt,L. Perez,,,5764876203,140,27.9,5764876205,141,57.0,5764876201,56,Back,5764876197,5,,5764876207,212,16.7,5764876209,213,1.95,5764899023,189,,5764876199,152,,,,,,,,,,,,,,,,,,,,,,,,,
2821524165,187,1,1,22,41,6597wqy6gmpv3zjx7rp8cdj46,1,27.9,57.0,2025-06-07T01:01:45.522Z,2025-06-07T01:01:52Z,6jdsh8ubirqphhurw5rr7kz8q,B. Washington,,,5764876301,56,Back,5764876307,212,7.3,5764876309,213,5.07,5764876303,140,30.3,5764876305,141,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821524171,188,1,1,22,47,6597wqy6gmpv3zjx7rp8cdj46,1,35.4,43.4,2025-06-07T01:01:52.418Z,2025-06-07T01:01:54Z,f21web74a70mly9i28jpa1yvp,C. Martin,,,5764876347,1,,5764876341,141,78.7,5764876345,213,0.83,5764876339,140,56.5,5764876337,56,Center,5764876343,212,32.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821524175,189,1,1,22,49,6597wqy6gmpv3zjx7rp8cdj46,1,56.5,78.7,2025-06-07T01:01:54.107Z,2025-06-07T01:01:55Z,9tknltys66s9j8ljchwu5efv9,P. Craig,,,5764876367,141,95.3,5764876371,213,0.64,5764876369,212,18.8,5764876363,56,Left,5764876365,140,70.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821524185,190,1,1,22,50,6597wqy6gmpv3zjx7rp8cdj46,1,70.8,95.3,2025-06-07T01:01:55.226Z,2025-06-07T01:01:58Z,blkq1t8y0wnos6jxb0uwowwk5,P. Burner,,,5764876407,56,Left,5764876411,141,85.7,5764876409,140,71.3,5764876415,213,4.79,5764876413,212,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821524181,219,83,1,22,53,2n3wgr89m7jl8tmioemit2pgq,0,37.5,23.6,2025-06-07T01:01:57.660Z,2025-06-07T01:02:02Z,c7q476j0dkl7e4fhqqlsp5rai,T. Presthus,,,5764876541,399,7ejohb009byubwiqv36vag5jo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821524199,191,1,1,22,53,6597wqy6gmpv3zjx7rp8cdj46,1,67.2,74.8,2025-06-07T01:01:58.242Z,2025-06-07T02:51:37Z,7ejohb009byubwiqv36vag5jo,Pedro Dolabella,1.0,,5764876505,212,15.7,5764876503,141,51.8,5764876499,56,Center,5764876501,140,68.1,5764876507,213,4.77,5764963221,210,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821524203,192,15,1,22,56,6597wqy6gmpv3zjx7rp8cdj46,1,72.2,41.9,2025-06-07T01:02:01.155Z,2025-06-07T02:51:39Z,69wq859yz6wzirpbvpnt3n8bt,L. Perez,,,5764876525,18,,5764963237,29,,5764876523,22,,5764877881,230,99.0,5764877885,233,220,5764877879,147,44.2,5764877883,231,50.4,5764876527,56,Center,5764877873,103,5764963239,55,191,19,5764877827,82,,5764963243,215,5764877869,78,,5764877871,102,51.7,,5764877877,146,78.8,5764877823,20,
2821524205,220,10,1,22,56,2n3wgr89m7jl8tmioemit2pgq,1,21.2,53.1,2025-06-07T01:02:01.255Z,2025-06-07T01:04:03Z,38ghqgck8fwnxap6em08avzs9,J. Scarlett,,,5764877889,233,192,5764876539,56,Back,5764876537,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821524219,193,44,1,23,0,6597wqy6gmpv3zjx7rp8cdj46,1,63.6,53.2,2025-06-07T01:02:04.979Z,2025-06-07T02:45:09Z,f21web74a70mly9i28jpa1yvp,C. Martin,,,5764876615,233,221,5764876611,56,Center,5764876613,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821524213,221,44,1,23,0,2n3wgr89m7jl8tmioemit2pgq,0,36.4,46.8,2025-06-07T01:02:04.980Z,2025-06-07T02:45:10Z,7i9qesz7fugndupldntvshwd0,S. Careaga,,,5764876587,56,Back,5764876619,233,193,5764876589,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821524223,194,1,1,23,0,6597wqy6gmpv3zjx7rp8cdj46,0,63.9,52.4,2025-06-07T01:02:05.147Z,2025-06-07T01:45:33Z,f21web74a70mly9i28jpa1yvp,C. Martin,,,5764876643,140,68.0,5764876639,3,,5764876645,141,61.5,5764876641,56,Center,5764876647,212,7.5,5764876649,213,0.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821524963,271,61,1,23,1,2n3wgr89m7jl8tmioemit2pgq,1,39.2,42.5,2025-06-07T01:02:06.339Z,2025-06-07T01:08:27Z,7i9qesz7fugndupldntvshwd0,S. Careaga,,,5764880883,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821524225,222,1,1,23,2,2n3wgr89m7jl8tmioemit2pgq,0,34.9,42.7,2025-06-07T01:02:06.812Z,2025-06-07T01:08:30Z,6pqwh2z47uwgr9u9y8n79ppzp,M. Hairston,,,5764876659,141,63.4,5764876665,1,,5764876663,213,0.50,5764876657,140,59.5,5764876655,56,Center,5764876661,212,29.4,5764876653,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821524227,195,43,1,23,4,6597wqy6gmpv3zjx7rp8cdj46,1,0.0,0.0,2025-06-07T01:02:09.242Z,2025-06-07T01:02:12Z,f21web74a70mly9i28jpa1yvp,C. Martin,,,5764876679,144,56,5764876667,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
