id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/10/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/16/value
2801096843,276,7,1,23,40,5h878vnmkbuy2ummddprusxgq,1,57.8,12.5,2025-04-13T21:31:19.761Z,2025-04-13T23:25:16Z,3lndo247f4br8t6xxdvlij4a2,W. Cabrera,,,5651755385,285,,5651755383,56,Right,5651756839,233,202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801093521,203,61,1,23,44,c9xffml4i7ihblp1qhus9w3fu,1,41.6,84.7,2025-04-13T21:31:23.618Z,2025-04-13T22:06:09Z,7drelguz6c1htw10sq7zyxh0q,D. Trejo,,,5651737725,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801093537,228,43,1,23,45,5h878vnmkbuy2ummddprusxgq,1,0.0,0.0,2025-04-13T21:31:25.339Z,2025-04-13T21:37:38Z,3lndo247f4br8t6xxdvlij4a2,W. Cabrera,,,5651752657,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801093543,229,1,1,23,46,5h878vnmkbuy2ummddprusxgq,1,48.0,6.2,2025-04-13T21:31:26.043Z,2025-04-13T22:00:50Z,3lndo247f4br8t6xxdvlij4a2,W. Cabrera,,,5651752331,212,4.3,5651752325,56,Back,5651752329,141,10.3,5651752327,140,44.9,5651752333,213,2.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801093559,230,1,1,23,48,5h878vnmkbuy2ummddprusxgq,1,41.8,10.8,2025-04-13T21:31:27.770Z,2025-04-13T21:31:29Z,dowfebdy2qnsz8hkj0ilrux62,K. Twumasi,,,5651737875,213,2.06,5651737873,212,16.6,5651737869,140,34.3,5651737867,56,Back,5651737871,141,32.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801093605,231,1,1,23,49,5h878vnmkbuy2ummddprusxgq,1,32.4,36.3,2025-04-13T21:31:28.978Z,2025-04-13T21:31:33Z,9hqo1ykdlw9iv4tlo8d3vu9ec,B. Romero,,,5651738137,140,28.7,5651738139,141,78.4,5651738141,212,28.9,5651738135,56,Back,5651738143,213,1.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801093609,232,1,1,23,54,5h878vnmkbuy2ummddprusxgq,1,35.5,81.4,2025-04-13T21:31:33.707Z,2025-04-13T21:31:36Z,2mxaagzu9rb92z9880yjllbzd,W. Ackwei,,,5651738197,212,15.6,5651738193,140,35.4,5651738199,213,4.71,5651738191,56,Back,5651738195,141,58.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801093633,233,1,1,23,56,5h878vnmkbuy2ummddprusxgq,1,37.6,54.1,2025-04-13T21:31:35.851Z,2025-04-13T21:31:41Z,9hqo1ykdlw9iv4tlo8d3vu9ec,B. Romero,,,5651738321,140,39.6,5651738327,213,4.80,5651738319,56,Back,5651738325,212,23.0,5651738323,141,20.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801093659,234,1,1,24,1,5h878vnmkbuy2ummddprusxgq,1,46.0,10.9,2025-04-13T21:31:40.851Z,2025-04-13T21:31:44Z,dowfebdy2qnsz8hkj0ilrux62,K. Twumasi,,,5651738521,56,Back,5651738525,141,25.7,5651738523,140,40.9,5651738527,212,11.4,5651738529,213,2.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801093677,235,1,1,24,5,5h878vnmkbuy2ummddprusxgq,1,44.0,36.6,2025-04-13T21:31:44.826Z,2025-04-13T21:31:47Z,9hqo1ykdlw9iv4tlo8d3vu9ec,B. Romero,,,5651738621,56,Back,5651738625,141,73.1,5651738623,140,42.8,5651738627,212,24.9,5651738629,213,1.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801093691,236,1,1,24,8,5h878vnmkbuy2ummddprusxgq,1,42.8,73.1,2025-04-13T21:31:47.442Z,2025-04-13T21:31:51Z,2mxaagzu9rb92z9880yjllbzd,W. Ackwei,,,5651738713,213,0.82,5651738709,141,93.1,5651738707,140,54.8,5651738705,56,Left,5651738711,212,18.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801093697,237,1,1,24,11,5h878vnmkbuy2ummddprusxgq,1,49.1,91.9,2025-04-13T21:31:50.835Z,2025-04-13T21:31:52Z,6fgxgq77v66va16tcuqvyn6x,Gabi Torres,,,5651738751,56,Back,5651738755,141,76.9,5651738757,212,18.1,5651738753,140,34.9,5651738759,213,3.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801093729,238,1,1,24,12,5h878vnmkbuy2ummddprusxgq,1,34.9,76.9,2025-04-13T21:31:52.210Z,2025-04-13T21:31:56Z,2mxaagzu9rb92z9880yjllbzd,W. Ackwei,,,5651738925,213,4.66,5651738923,212,26.5,5651738921,141,38.0,5651738919,140,33.5,5651738917,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801093777,239,1,1,24,17,5h878vnmkbuy2ummddprusxgq,1,34.5,36.9,2025-04-13T21:31:56.778Z,2025-04-13T21:32:02Z,9hqo1ykdlw9iv4tlo8d3vu9ec,B. Romero,,,5651739177,212,14.6,5651739179,213,5.74,5651739171,56,Back,5651739173,140,46.4,5651739175,141,25.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801093795,240,1,1,24,23,5h878vnmkbuy2ummddprusxgq,1,54.3,17.4,2025-04-13T21:32:02.482Z,2025-04-13T21:32:05Z,7ctc1xui7wk89o5v00z8ijqw9,E. Calvillo,,,5651739301,56,Back,5651739305,141,14.2,5651739307,212,16.4,5651739303,140,38.8,5651739309,213,3.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801093841,241,1,1,24,25,5h878vnmkbuy2ummddprusxgq,1,38.8,14.2,2025-04-13T21:32:05.146Z,2025-04-13T21:32:10Z,dowfebdy2qnsz8hkj0ilrux62,K. Twumasi,,,5651739505,212,10.8,5651739501,140,38.4,5651739509,213,1.61,5651739503,141,30.0,5651739499,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801093853,242,1,1,24,30,5h878vnmkbuy2ummddprusxgq,1,44.9,42.8,2025-04-13T21:32:09.867Z,2025-04-13T21:32:11Z,9hqo1ykdlw9iv4tlo8d3vu9ec,B. Romero,,,5651739621,213,0.57,5651739619,212,11.5,5651739617,141,52.0,5651739615,140,54.1,5651739613,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801093891,243,1,1,24,31,5h878vnmkbuy2ummddprusxgq,1,54.1,52.0,2025-04-13T21:32:11.266Z,2025-04-13T21:32:15Z,7ajceczjsu9ci4nqv9gg2860a,F. Daroma,,,5651739793,213,3.53,5651739785,56,Back,5651739787,140,43.0,5651739791,212,12.6,5651739789,141,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801093925,244,1,1,24,35,5h878vnmkbuy2ummddprusxgq,1,43.9,31.1,2025-04-13T21:32:14.938Z,2025-04-13T21:32:19Z,9hqo1ykdlw9iv4tlo8d3vu9ec,B. Romero,,,5651739963,213,4.84,5651739955,56,Back,5651739959,141,4.0,5651739957,140,46.2,5651739961,212,18.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801093953,245,1,1,24,39,5h878vnmkbuy2ummddprusxgq,0,52.9,5.5,2025-04-13T21:32:18.979Z,2025-04-13T21:32:21Z,dowfebdy2qnsz8hkj0ilrux62,K. Twumasi,,,5651740101,1,,5651740099,213,0.43,5651740097,212,38.2,5651740093,140,86.0,5651740095,141,28.7,5651740089,155,,5651740091,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801094029,205,1,1,24,44,c9xffml4i7ihblp1qhus9w3fu,1,11.5,66.1,2025-04-13T21:32:23.792Z,2025-04-13T21:32:28Z,dlcxvrsqhiz8ce0nqnh6h6dw5,M. Van Oekel,,,5651740505,212,22.3,5651740497,56,Back,5651740503,141,88.9,5651740501,140,26.8,5651740495,123,,5651740507,213,0.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801094057,206,1,1,24,49,c9xffml4i7ihblp1qhus9w3fu,1,29.3,89.7,2025-04-13T21:32:28.609Z,2025-04-13T21:32:32Z,dlhfyk6fgvqt3zrr5qfj7c6w9,D. McCartney,,,5651740647,213,3.79,5651740643,141,72.1,5651740641,140,14.1,5651740639,56,Back,5651740645,212,19.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801094101,207,1,1,24,52,c9xffml4i7ihblp1qhus9w3fu,1,14.1,72.1,2025-04-13T21:32:32.016Z,2025-04-13T21:32:38Z,ece6sffb02drwz4brwndn0rh0,R. Hamouda,,,5651740859,213,4.91,5651740857,212,24.6,5651740847,56,Back,5651740855,141,36.6,5651740851,140,18.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801094139,208,1,1,24,58,c9xffml4i7ihblp1qhus9w3fu,1,22.1,33.4,2025-04-13T21:32:37.897Z,2025-04-13T21:32:42Z,5uv1a9rj5wot3wcgefjoxhkdm,J. Rufe,,,5651741031,56,Back,5651741037,212,25.9,5651741039,213,1.40,5651741035,141,70.9,5651741033,140,26.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801094155,209,1,1,25,2,c9xffml4i7ihblp1qhus9w3fu,1,26.2,70.9,2025-04-13T21:32:41.840Z,2025-04-13T21:32:43Z,ece6sffb02drwz4brwndn0rh0,R. Hamouda,,,5651741121,140,33.6,5651741119,56,Back,5651741127,213,5.59,5651741125,212,10.1,5651741123,141,61.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801094175,210,1,1,25,3,c9xffml4i7ihblp1qhus9w3fu,1,33.8,61.4,2025-04-13T21:32:43.304Z,2025-04-13T21:32:47Z,b708ir5u7r34j9oemje8f8z1m,S. McIllhatton,,,5651741213,141,33.7,5651741215,212,19.9,5651741209,56,Back,5651741219,213,4.38,5651741211,140,27.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801094193,211,1,1,25,7,c9xffml4i7ihblp1qhus9w3fu,1,27.7,33.7,2025-04-13T21:32:47.088Z,2025-04-13T21:32:49Z,5uv1a9rj5wot3wcgefjoxhkdm,J. Rufe,,,5651741313,141,6.1,5651741315,212,35.8,5651741309,56,Right,5651741317,213,5.73,5651741319,1,,5651741311,140,56.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801094211,212,1,1,25,9,c9xffml4i7ihblp1qhus9w3fu,1,56.7,6.1,2025-04-13T21:32:49.304Z,2025-04-13T21:32:53Z,beq6yluq1raxsrvxo77qlrf56,S. Turnbull,,,5651741429,141,16.1,5651741427,140,69.1,5651741433,213,0.48,5651741431,212,14.7,5651741425,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801094233,213,1,1,25,13,c9xffml4i7ihblp1qhus9w3fu,0,66.6,8.0,2025-04-13T21:32:53.152Z,2025-04-13T21:47:01Z,272w5ezobn1o53b3yxnbgjckq,K. Hernández-Foster,,,5651741547,140,64.4,5651741549,141,20.9,5651741551,212,9.1,5651741553,213,1.83,5651741545,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801094237,214,43,1,25,16,c9xffml4i7ihblp1qhus9w3fu,1,0.0,0.0,2025-04-13T21:32:55.864Z,2025-04-13T21:47:03Z,dhi7890xe8zsmzhw2cad7sul1,T. Pasher,,,5651741561,56,Right,5651777215,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801094305,247,1,1,25,17,5h878vnmkbuy2ummddprusxgq,1,36.6,41.9,2025-04-13T21:32:56.586Z,2025-04-13T21:33:05Z,7ctc1xui7wk89o5v00z8ijqw9,E. Calvillo,,,5651741905,141,18.0,5651741901,56,Back,5651741909,213,5.30,5651741903,140,47.0,5651741907,212,19.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801094325,248,1,1,25,26,5h878vnmkbuy2ummddprusxgq,1,70.0,4.8,2025-04-13T21:33:05.738Z,2025-04-13T21:33:08Z,3lndo247f4br8t6xxdvlij4a2,W. Cabrera,,,5651742021,140,56.4,5651742027,213,2.83,5651742019,56,Right,5651742025,212,15.0,5651742023,141,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801094343,249,1,1,25,28,5h878vnmkbuy2ummddprusxgq,1,56.4,11.5,2025-04-13T21:33:08.129Z,2025-04-13T21:33:09Z,1jhs3g95t0ah1hx3fwlo14kmi,G. Diaz,,,5651742077,140,57.2,5651742083,213,1.45,5651742079,141,21.6,5651742081,212,6.9,5651742075,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801094357,250,1,1,25,30,5h878vnmkbuy2ummddprusxgq,1,57.2,21.6,2025-04-13T21:33:09.410Z,2025-04-13T21:33:11Z,7ctc1xui7wk89o5v00z8ijqw9,E. Calvillo,,,5651742143,141,35.3,5651742147,213,1.55,5651742145,212,9.3,5651742141,140,57.4,5651742139,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801094391,251,1,1,25,31,5h878vnmkbuy2ummddprusxgq,1,61.4,42.9,2025-04-13T21:33:10.970Z,2025-04-13T21:33:13Z,7ajceczjsu9ci4nqv9gg2860a,F. Daroma,,,5651742285,213,1.35,5651742283,212,14.7,5651742281,141,64.0,5651742279,140,64.5,5651742277,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801094415,252,1,1,25,33,5h878vnmkbuy2ummddprusxgq,1,64.5,64.0,2025-04-13T21:33:12.930Z,2025-04-13T21:33:15Z,6fgxgq77v66va16tcuqvyn6x,Gabi Torres,,,5651742417,141,58.0,5651742419,212,4.3,5651742421,213,4.37,5651742413,56,Center,5651742415,140,63.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801094467,253,1,1,25,36,5h878vnmkbuy2ummddprusxgq,1,65.6,57.2,2025-04-13T21:33:15.418Z,2025-04-13T21:33:22Z,7ajceczjsu9ci4nqv9gg2860a,F. Daroma,,,5651742693,141,86.4,5651742697,213,1.10,5651742695,212,22.3,5651742689,56,Left,5651742691,140,75.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801094851,254,1,1,25,42,5h878vnmkbuy2ummddprusxgq,1,69.8,71.3,2025-04-13T21:33:21.858Z,2025-04-13T21:34:39Z,2mgcta30puk8kuwb5mo4zvcnp,A. Moreno,1.0,,5651744729,56,Center,5651744727,155,,5651745823,22,,5651744733,141,52.1,5651744735,212,24.0,5651745819,210,16,5651744737,213,5.71,5651745821,154,,5651744731,140,89.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801094855,255,16,1,25,45,5h878vnmkbuy2ummddprusxgq,1,87.7,49.3,2025-04-13T21:33:24.912Z,2025-04-14T00:39:17Z,3lndo247f4br8t6xxdvlij4a2,W. Cabrera,,,5651745865,55,254,5651745257,375,25:44.741,5651744745,22,,5651745857,29,,5651745885,230,93.3,5651745861,154,,5651745889,231,50,5651744749,56,Center,5651745855,80,,5651744747,17,,5651745883,328,5651745247,20,,5651745875,103,5651745879,214,,4.4,5651745253,374,2025-04-13 22:33:24.137,5651745871,102,45.9,,,,,,,,,,
2801094971,215,1,1,26,48,c9xffml4i7ihblp1qhus9w3fu,1,49.9,50.4,2025-04-13T21:34:27.624Z,2025-04-13T23:54:57Z,2rsduabh7r8i29f9i6znwbfu1,R. Damus,,,5652118255,279,G,5651745315,141,49.6,5651745313,140,47.7,5651745311,56,Back,5651745317,212,2.4,5651745319,213,3.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801095003,216,1,1,26,49,c9xffml4i7ihblp1qhus9w3fu,1,47.7,49.6,2025-04-13T21:34:29.191Z,2025-04-13T21:34:33Z,272w5ezobn1o53b3yxnbgjckq,K. Hernández-Foster,,,5651745511,140,27.8,5651745515,212,22.2,5651745509,56,Back,5651745513,141,38.5,5651745517,213,3.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801095039,217,1,1,26,53,c9xffml4i7ihblp1qhus9w3fu,1,28.5,37.3,2025-04-13T21:34:32.976Z,2025-04-13T21:34:36Z,5uv1a9rj5wot3wcgefjoxhkdm,J. Rufe,,,5651745681,212,18.6,5651745675,56,Back,5651745677,140,30.5,5651745679,141,64.5,5651745683,213,1.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801095067,218,1,1,26,57,c9xffml4i7ihblp1qhus9w3fu,1,30.5,64.5,2025-04-13T21:34:36.552Z,2025-04-13T21:34:39Z,ece6sffb02drwz4brwndn0rh0,R. Hamouda,,,5651745825,56,Back,5651745831,212,17.8,5651745833,213,4.50,5651745829,141,38.9,5651745827,140,26.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801095095,219,1,1,27,0,c9xffml4i7ihblp1qhus9w3fu,1,32.6,32.8,2025-04-13T21:34:39.705Z,2025-04-13T21:34:42Z,5uv1a9rj5wot3wcgefjoxhkdm,J. Rufe,,,5651745985,56,Back,5651745993,213,5.29,5651745989,141,7.1,5651745987,140,43.5,5651745991,212,20.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801095111,220,1,1,27,2,c9xffml4i7ihblp1qhus9w3fu,0,43.6,7.1,2025-04-13T21:34:42.159Z,2025-04-13T21:34:43Z,beq6yluq1raxsrvxo77qlrf56,S. Turnbull,,,5651746079,213,0.38,5651746073,140,57.4,5651746077,212,15.6,5651746075,141,15.6,5651746071,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801095153,256,8,1,27,10,5h878vnmkbuy2ummddprusxgq,1,36.4,87.4,2025-04-13T21:34:50.131Z,2025-04-13T21:34:58Z,6fgxgq77v66va16tcuqvyn6x,Gabi Torres,,,5651746285,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801095219,221,5,1,27,11,c9xffml4i7ihblp1qhus9w3fu,1,51.2,-1.1,2025-04-13T21:34:51.199Z,2025-04-14T00:09:46Z,beq6yluq1raxsrvxo77qlrf56,S. Turnbull,,,5651799675,233,257,5651746629,347,,5651746627,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801095169,257,5,1,27,11,5h878vnmkbuy2ummddprusxgq,0,48.8,101.1,2025-04-13T21:34:51.199Z,2025-04-14T00:09:47Z,6fgxgq77v66va16tcuqvyn6x,Gabi Torres,,,5651746361,347,,5651746359,56,Back,5651799683,233,221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801095247,222,1,1,27,18,c9xffml4i7ihblp1qhus9w3fu,1,51.8,0.0,2025-04-13T21:34:57.992Z,2025-04-13T21:35:02Z,beq6yluq1raxsrvxo77qlrf56,S. Turnbull,,,5651746799,212,24.7,5651746797,141,28.8,5651746807,1,,5651746791,107,,5651746793,56,Center,5651746795,140,64.7,5651746803,213,0.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801095259,223,1,1,27,22,c9xffml4i7ihblp1qhus9w3fu,1,64.7,28.8,2025-04-13T21:35:02.375Z,2025-04-13T21:35:03Z,2rsduabh7r8i29f9i6znwbfu1,R. Damus,,,5651746865,56,Back,5651746873,213,3.09,5651746869,141,30.6,5651746867,140,41.5,5651746871,212,24.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801095277,224,1,1,27,24,c9xffml4i7ihblp1qhus9w3fu,1,41.5,30.6,2025-04-13T21:35:03.591Z,2025-04-13T21:35:05Z,b708ir5u7r34j9oemje8f8z1m,S. McIllhatton,,,5651746963,140,38.1,5651746965,141,20.3,5651746967,212,7.9,5651746969,213,4.24,5651746961,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801095281,225,1,1,27,25,c9xffml4i7ihblp1qhus9w3fu,1,38.1,20.3,2025-04-13T21:35:05.327Z,2025-04-13T21:35:07Z,beq6yluq1raxsrvxo77qlrf56,S. Turnbull,,,5651747007,212,14.2,5651747003,140,29.1,5651747009,213,2.30,5651747001,56,Back,5651747005,141,35.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801095299,226,1,1,27,27,c9xffml4i7ihblp1qhus9w3fu,1,29.1,35.8,2025-04-13T21:35:07.024Z,2025-04-13T21:35:09Z,5uv1a9rj5wot3wcgefjoxhkdm,J. Rufe,,,5651747105,213,2.44,5651747101,212,16.6,5651747097,141,51.6,5651747093,56,Back,5651747095,140,17.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801095315,227,1,1,27,29,c9xffml4i7ihblp1qhus9w3fu,1,17.3,51.3,2025-04-13T21:35:09.264Z,2025-04-13T21:35:13Z,dlcxvrsqhiz8ce0nqnh6h6dw5,M. Van Oekel,,,5651747209,56,Back,5651747213,141,77.8,5651747217,213,1.14,5651747215,212,19.8,5651747211,140,25.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801095321,228,43,1,27,33,c9xffml4i7ihblp1qhus9w3fu,1,0.0,0.0,2025-04-13T21:35:13.263Z,2025-04-13T21:35:27Z,ece6sffb02drwz4brwndn0rh0,R. Hamouda,,,5651747245,56,Back,5651747773,144,50,5651747247,285,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801095331,258,43,1,27,33,5h878vnmkbuy2ummddprusxgq,1,0.0,0.0,2025-04-13T21:35:13.264Z,2025-04-13T21:35:23Z,cqmvrx028gh19yh8qh7w01y0a,R. Avila,,,5651747655,144,7,5651747361,286,0,5651747291,56,Center,5651747489,233,228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801095329,229,4,1,27,35,c9xffml4i7ihblp1qhus9w3fu,1,33.5,75.2,2025-04-13T21:35:15.200Z,2025-04-13T23:24:58Z,ece6sffb02drwz4brwndn0rh0,R. Hamouda,,,5651747455,286,,5651747435,233,259,5651747329,56,Back,5651747327,13,,5651747333,265,,5651747331,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801095337,259,4,1,27,35,5h878vnmkbuy2ummddprusxgq,0,66.5,24.8,2025-04-13T21:35:15.201Z,2025-04-13T23:24:58Z,cqmvrx028gh19yh8qh7w01y0a,R. Avila,,,5651747399,265,,5651747393,13,,5651747397,152,,5651747443,233,229,5652033591,285,,5651747395,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801095437,230,1,1,27,40,c9xffml4i7ihblp1qhus9w3fu,1,32.6,73.6,2025-04-13T21:35:20.024Z,2025-04-13T21:35:28Z,ece6sffb02drwz4brwndn0rh0,R. Hamouda,,,5651747869,213,4.39,5651747867,212,21.5,5651747861,56,Back,5651747863,140,26.1,5651747859,152,,5651747857,5,,5651747865,141,43.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801095459,231,1,1,27,49,c9xffml4i7ihblp1qhus9w3fu,1,31.2,40.4,2025-04-13T21:35:28.727Z,2025-04-13T21:35:32Z,5uv1a9rj5wot3wcgefjoxhkdm,J. Rufe,,,5651747955,56,Back,5651747963,213,1.33,5651747961,212,17.8,5651747957,140,35.3,5651747959,141,65.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801095469,232,1,1,27,52,c9xffml4i7ihblp1qhus9w3fu,1,36.2,70.8,2025-04-13T21:35:31.887Z,2025-04-13T21:35:34Z,ece6sffb02drwz4brwndn0rh0,R. Hamouda,,,5651748009,56,Back,5651748017,213,4.55,5651748013,141,32.2,5651748015,212,26.6,5651748011,140,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801095477,233,1,1,27,55,c9xffml4i7ihblp1qhus9w3fu,1,32.7,32.1,2025-04-13T21:35:34.703Z,2025-04-13T21:35:37Z,5uv1a9rj5wot3wcgefjoxhkdm,J. Rufe,,,5651748063,213,4.97,5651748055,56,Back,5651748057,140,35.3,5651748059,141,16.8,5651748061,212,10.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801095523,234,1,1,27,57,c9xffml4i7ihblp1qhus9w3fu,1,36.8,28.3,2025-04-13T21:35:36.943Z,2025-04-13T21:35:43Z,dhi7890xe8zsmzhw2cad7sul1,T. Pasher,,,5651748305,212,56.9,5651748303,141,86.5,5651748299,56,Left,5651748297,155,,5651748301,140,75.7,5651748307,213,0.77,5651748309,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801095543,235,1,1,28,4,c9xffml4i7ihblp1qhus9w3fu,1,74.3,87.4,2025-04-13T21:35:43.703Z,2025-04-13T21:35:46Z,7drelguz6c1htw10sq7zyxh0q,D. Trejo,,,5651748415,141,72.9,5651748413,140,65.7,5651748411,56,Center,5651748417,212,13.4,5651748419,213,3.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801095557,236,1,1,28,6,c9xffml4i7ihblp1qhus9w3fu,1,65.7,72.9,2025-04-13T21:35:46.208Z,2025-04-13T21:35:48Z,b708ir5u7r34j9oemje8f8z1m,S. McIllhatton,,,5651748523,212,15.8,5651748525,213,1.06,5651748519,140,73.0,5651748517,56,Left,5651748521,141,93.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
