id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/11/value,qualifier/9/value,qualifier/14/value,qualifier/10/value
2823733515,150,1,1,17,33,2iwybwokic7nmr1t33abdbjoq,1,28.6,25.4,2025-06-21T23:55:12.615Z,2025-06-21T23:55:16Z,e23yyl43xtcve09dx234uuj8,A. Essengue,,,5777252719,56,Back,5777252723,141,53.1,5777252725,212,23.7,5777252721,140,14.9,5777252727,213,2.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823733535,151,1,1,17,37,2iwybwokic7nmr1t33abdbjoq,1,15.5,55.8,2025-06-21T23:55:16.646Z,2025-06-21T23:55:19Z,7y56spdjsagw833hgo5ranvf9,P. Rakovsky,,,5777252829,56,Back,5777252837,213,1.02,5777252835,212,10.2,5777252831,140,20.6,5777252833,141,68.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823733563,152,1,1,17,39,2iwybwokic7nmr1t33abdbjoq,1,21.5,70.1,2025-06-21T23:55:19.495Z,2025-06-21T23:55:25Z,3csngjh4kjgpkfayppiwfbw2c,B. Montgomery,,,5777252997,56,Back,5777253005,213,4.78,5777253001,141,27.4,5777252999,140,23.5,5777253003,212,29.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823733583,153,1,1,17,46,2iwybwokic7nmr1t33abdbjoq,1,30.7,24.1,2025-06-21T23:55:25.758Z,2025-06-21T23:55:28Z,e23yyl43xtcve09dx234uuj8,A. Essengue,,,5777253129,212,22.0,5777253123,56,Back,5777253131,213,1.35,5777253127,141,55.7,5777253125,140,35.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823733611,154,1,1,17,48,2iwybwokic7nmr1t33abdbjoq,1,35.9,56.4,2025-06-21T23:55:28.310Z,2025-06-21T23:55:34Z,39jhew6iao7uriko5shx2tnje,J. Scearce,,,5777253289,1,,5777253283,141,87.3,5777253287,213,0.53,5777253285,212,41.3,5777253281,140,69.8,5777253279,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823733617,155,3,1,17,55,2iwybwokic7nmr1t33abdbjoq,0,67.2,73.8,2025-06-21T23:55:34.561Z,2025-06-22T01:33:48Z,74bhj4xi5zgq6evsr4c766p04,H. Avayevu,,,5777253377,233,126,5777253303,286,,5777253301,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823733621,126,7,1,17,55,e3k8yw2rbmphyfu5htn4yi5jk,1,32.8,26.2,2025-06-21T23:55:34.562Z,2025-06-22T01:33:47Z,94zkjopy373mgso15ljxmhd04,N. Houssou,,,5777253369,233,155,5777253321,56,Back,5777253325,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823733645,128,1,1,17,56,e3k8yw2rbmphyfu5htn4yi5jk,1,31.9,32.7,2025-06-21T23:55:36.105Z,2025-06-21T23:55:39Z,94zkjopy373mgso15ljxmhd04,N. Houssou,,,5777253449,141,22.1,5777253451,212,8.9,5777253447,140,36.9,5777253453,213,5.34,5777253445,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823733661,129,1,1,18,0,e3k8yw2rbmphyfu5htn4yi5jk,1,32.7,18.9,2025-06-21T23:55:39.561Z,2025-06-21T23:55:42Z,dmbqkvvaray373vy9eiq4l1ck,J. Torres,,,5777253517,141,9.7,5777253521,213,3.65,5777253515,140,22.0,5777253513,56,Back,5777253519,212,12.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823733695,130,1,1,18,2,e3k8yw2rbmphyfu5htn4yi5jk,1,21.7,7.4,2025-06-21T23:55:41.904Z,2025-06-22T01:59:24Z,6692w96w6qmvgcpo02dehq4iy,L. Blackstock,,,5777253643,140,50.2,5777253645,141,20.6,5777253641,56,Right,5777253649,213,0.29,5777253651,1,,5777253639,157,,5777253647,212,31.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823733697,131,50,1,18,6,e3k8yw2rbmphyfu5htn4yi5jk,1,49.1,24.5,2025-06-21T23:55:46.326Z,2025-06-22T01:33:48Z,21y2ogvprtdai47j36w9m22cq,M. Myers,,,5777253659,56,Back,5777253709,233,156,5777253661,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823733703,156,7,1,18,6,2iwybwokic7nmr1t33abdbjoq,1,50.9,75.5,2025-06-21T23:55:46.327Z,2025-06-22T01:59:45Z,3csngjh4kjgpkfayppiwfbw2c,B. Montgomery,,,5777253695,285,,5777253693,56,Center,5777253701,233,131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823733707,157,1,1,18,7,2iwybwokic7nmr1t33abdbjoq,1,53.1,66.8,2025-06-21T23:55:47.454Z,2025-06-21T23:55:49Z,39jhew6iao7uriko5shx2tnje,J. Scearce,,,5777253715,140,46.5,5777253721,213,3.86,5777253717,141,57.9,5777253719,212,9.2,5777253713,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823733711,159,1,1,18,9,2iwybwokic7nmr1t33abdbjoq,1,46.5,57.9,2025-06-21T23:55:49.422Z,2025-06-21T23:55:50Z,e23yyl43xtcve09dx234uuj8,A. Essengue,,,5777253737,56,Back,5777253743,212,10.6,5777253745,213,2.03,5777253741,141,71.9,5777253739,140,42.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823733713,160,1,1,18,10,2iwybwokic7nmr1t33abdbjoq,1,42.0,71.9,2025-06-21T23:55:50.342Z,2025-06-21T23:55:51Z,3csngjh4kjgpkfayppiwfbw2c,B. Montgomery,,,5777253761,212,9.6,5777253755,56,Back,5777253757,140,45.1,5777253763,213,1.23,5777253759,141,85.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823733741,161,1,1,18,11,2iwybwokic7nmr1t33abdbjoq,1,45.1,85.2,2025-06-21T23:55:51.351Z,2025-06-21T23:56:00Z,d74g09o22jua08rgr8e71x4kq,R. Flood,,,5777253939,140,57.3,5777253941,141,83.9,5777253945,213,6.21,5777253937,56,Left,5777253943,212,12.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823733743,162,61,1,18,12,2iwybwokic7nmr1t33abdbjoq,0,58.0,83.6,2025-06-21T23:55:51.959Z,2025-06-22T01:59:23Z,74bhj4xi5zgq6evsr4c766p04,H. Avayevu,,,5777253957,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823733729,133,1,1,18,16,e3k8yw2rbmphyfu5htn4yi5jk,1,37.6,16.2,2025-06-21T23:55:56.424Z,2025-06-21T23:55:57Z,94zkjopy373mgso15ljxmhd04,N. Houssou,,,5777253889,141,4.6,5777253887,140,42.9,5777253893,213,5.33,5777253891,212,9.7,5777253885,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823733747,134,1,1,18,18,e3k8yw2rbmphyfu5htn4yi5jk,1,42.9,4.6,2025-06-21T23:55:57.769Z,2025-06-21T23:56:02Z,dmbqkvvaray373vy9eiq4l1ck,J. Torres,,,5777253973,141,32.7,5777253969,56,Back,5777253977,213,1.83,5777253971,140,38.1,5777253975,212,19.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823733771,135,1,1,18,22,e3k8yw2rbmphyfu5htn4yi5jk,1,48.6,48.7,2025-06-21T23:56:01.920Z,2025-06-21T23:56:06Z,14oq6mvlh5e51d9y20nbpok4p,C. Allan,,,5777254097,213,1.32,5777254091,140,52.5,5777254095,212,16.8,5777254093,141,72.7,5777254089,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823733787,136,1,1,18,26,e3k8yw2rbmphyfu5htn4yi5jk,1,55.3,81.5,2025-06-21T23:56:06.328Z,2025-06-21T23:56:09Z,aur71sievd8d2fnrumu3xf6c,N. Dossantos,,,5777254165,140,26.6,5777254171,213,3.34,5777254167,141,72.4,5777254169,212,30.8,5777254163,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823733799,137,1,1,18,29,e3k8yw2rbmphyfu5htn4yi5jk,1,26.1,77.9,2025-06-21T23:56:08.972Z,2025-06-21T23:56:21Z,3s1a50dskuehneuuy9b1nxg4,J. Akpunonu,,,5777254233,141,31.7,5777254231,140,31.3,5777254235,212,31.9,5777254229,56,Back,5777254237,213,4.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823733821,138,1,1,18,34,e3k8yw2rbmphyfu5htn4yi5jk,0,31.8,27.6,2025-06-21T23:56:14.287Z,2025-06-21T23:56:16Z,6692w96w6qmvgcpo02dehq4iy,L. Blackstock,,,5777254311,157,,5777254315,140,77.3,5777254317,141,29.7,5777254321,213,0.03,5777254323,1,,5777254313,56,Center,5777254319,212,47.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823733847,165,1,1,18,42,2iwybwokic7nmr1t33abdbjoq,1,24.0,61.8,2025-06-21T23:56:21.862Z,2025-06-21T23:56:25Z,7y56spdjsagw833hgo5ranvf9,P. Rakovsky,,,5777254483,56,Back,5777254489,212,10.5,5777254485,140,26.3,5777254487,141,46.7,5777254491,213,4.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823733863,166,1,1,18,45,2iwybwokic7nmr1t33abdbjoq,1,27.6,48.1,2025-06-21T23:56:24.950Z,2025-06-21T23:56:31Z,e23yyl43xtcve09dx234uuj8,A. Essengue,,,5777254589,213,1.31,5777254583,140,32.3,5777254587,212,19.3,5777254585,141,75.5,5777254581,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823733871,167,1,1,18,51,2iwybwokic7nmr1t33abdbjoq,1,32.5,75.3,2025-06-21T23:56:31.167Z,2025-06-21T23:56:34Z,3csngjh4kjgpkfayppiwfbw2c,B. Montgomery,,,5777254633,140,29.8,5777254639,213,4.52,5777254631,56,Back,5777254635,141,54.3,5777254637,212,14.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823733881,168,1,1,18,54,2iwybwokic7nmr1t33abdbjoq,1,29.7,54.2,2025-06-21T23:56:34.007Z,2025-06-21T23:56:37Z,e23yyl43xtcve09dx234uuj8,A. Essengue,,,5777254701,141,72.8,5777254705,213,1.30,5777254699,140,33.0,5777254697,56,Back,5777254703,212,13.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823733897,169,1,1,18,58,2iwybwokic7nmr1t33abdbjoq,1,33.9,74.0,2025-06-21T23:56:37.551Z,2025-06-21T23:56:39Z,3csngjh4kjgpkfayppiwfbw2c,B. Montgomery,,,5777254797,212,5.7,5777254799,213,0.91,5777254791,56,Back,5777254795,141,80.6,5777254793,140,37.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823733915,170,1,1,19,0,2iwybwokic7nmr1t33abdbjoq,1,37.2,80.6,2025-06-21T23:56:39.862Z,2025-06-21T23:56:44Z,74bhj4xi5zgq6evsr4c766p04,H. Avayevu,,,5777254899,56,Left,5777254903,141,89.1,5777254905,212,27.0,5777254901,140,62.3,5777254907,213,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823733917,171,4,1,19,4,2iwybwokic7nmr1t33abdbjoq,1,66.3,92.8,2025-06-21T23:56:44.343Z,2025-06-22T01:34:04Z,6m158yzashjy4y3dcbresua22,D. Johnson,,,5777254927,56,Left,5777254929,152,,5777254925,294,,5777254971,233,139,5777254923,13,,5777254931,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823733923,139,4,1,19,4,e3k8yw2rbmphyfu5htn4yi5jk,0,33.7,7.2,2025-06-21T23:56:44.344Z,2025-06-22T01:34:05Z,dmbqkvvaray373vy9eiq4l1ck,J. Torres,,,5777254987,233,171,5777254939,56,Back,5777254941,152,,5777254943,285,,5777254937,294,,5777254935,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823734117,172,1,1,19,51,2iwybwokic7nmr1t33abdbjoq,0,68.6,93.5,2025-06-21T23:57:30.927Z,2025-06-21T23:57:34Z,d74g09o22jua08rgr8e71x4kq,R. Flood,,,5777255933,2,,5777255941,56,Center,5777255945,141,59.0,5777255943,140,87.1,5777255935,5,,5777255947,212,30.5,5777255939,152,,5777255937,155,,5777255949,213,5.40,,,,,,,,,,,,,,,,,,,,,
2823734123,140,44,1,19,54,e3k8yw2rbmphyfu5htn4yi5jk,1,12.9,39.2,2025-06-21T23:57:33.518Z,2025-06-22T01:34:16Z,ecjt2cd0xn1qyeyboapqwxbvu,E. Ycaza,,,5777256011,233,173,5777255977,285,,5777255975,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823734121,173,44,1,19,54,2iwybwokic7nmr1t33abdbjoq,0,87.1,60.8,2025-06-21T23:57:33.519Z,2025-06-22T01:34:16Z,c0of0cn2tec0yn2vtwdqgxxpl,I. Sacko,,,5777255971,286,,5777256047,233,140,5777255969,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823734127,141,12,1,19,54,e3k8yw2rbmphyfu5htn4yi5jk,1,12.9,36.0,2025-06-21T23:57:34.494Z,2025-06-21T23:59:48Z,ecjt2cd0xn1qyeyboapqwxbvu,E. Ycaza,,,5777255989,140,33.2,5777255993,212,25.3,5777255987,56,Back,5777255995,213,0.57,5777255991,141,56.0,5777255997,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823734139,174,1,1,19,55,2iwybwokic7nmr1t33abdbjoq,0,72.8,48.8,2025-06-21T23:57:35.331Z,2025-06-21T23:57:37Z,39jhew6iao7uriko5shx2tnje,J. Scearce,,,5777256085,213,6.12,5777256079,140,100.0,5777256081,141,41.5,5777256077,56,Center,5777256083,212,30.1,5777256075,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823734149,142,5,1,19,58,e3k8yw2rbmphyfu5htn4yi5jk,1,-1.0,59.2,2025-06-21T23:57:37.601Z,2025-06-22T01:33:01Z,3s1a50dskuehneuuy9b1nxg4,J. Akpunonu,,,5777256103,56,Back,5777256685,233,175,5777256105,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823734233,175,5,1,19,58,2iwybwokic7nmr1t33abdbjoq,0,101.0,40.8,2025-06-21T23:57:37.601Z,2025-06-22T01:33:01Z,39jhew6iao7uriko5shx2tnje,J. Scearce,,,5777256683,346,,5777256693,233,142,5777256681,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823734187,143,1,1,20,20,e3k8yw2rbmphyfu5htn4yi5jk,1,5.1,62.1,2025-06-21T23:58:00.430Z,2025-06-21T23:58:01Z,3s1a50dskuehneuuy9b1nxg4,J. Akpunonu,,,5777256397,141,53.9,5777256399,212,5.7,5777256395,140,4.1,5777256391,124,,5777256401,213,4.53,5777256405,237,,5777256393,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823734193,144,1,1,20,21,e3k8yw2rbmphyfu5htn4yi5jk,1,4.1,53.9,2025-06-21T23:58:01.430Z,2025-06-21T23:58:03Z,ect3pxkbjycux4simxmzp9jze,L. Zamudio,,,5777256445,141,68.5,5777256441,56,Back,5777256447,212,10.4,5777256449,213,1.26,5777256443,140,7.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823734205,145,1,1,20,23,e3k8yw2rbmphyfu5htn4yi5jk,1,14.0,74.8,2025-06-21T23:58:03.373Z,2025-06-21T23:58:07Z,3s1a50dskuehneuuy9b1nxg4,J. Akpunonu,,,5777256523,213,1.10,5777256519,141,94.8,5777256521,212,15.3,5777256517,140,20.6,5777256515,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823734231,146,1,1,20,27,e3k8yw2rbmphyfu5htn4yi5jk,1,28.7,96.2,2025-06-21T23:58:07.149Z,2025-06-21T23:58:12Z,aur71sievd8d2fnrumu3xf6c,N. Dossantos,,,5777256667,56,Center,5777256671,141,65.1,5777256675,213,5.68,5777256677,1,,5777256669,140,58.1,5777256673,212,37.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823734249,147,1,1,20,32,e3k8yw2rbmphyfu5htn4yi5jk,1,55.9,49.9,2025-06-21T23:58:12.157Z,2025-06-21T23:58:17Z,21y2ogvprtdai47j36w9m22cq,M. Myers,,,5777256751,141,23.4,5777256755,213,4.71,5777256749,140,55.9,5777256753,212,18.0,5777256747,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823734235,176,83,1,20,33,2iwybwokic7nmr1t33abdbjoq,0,38.0,45.1,2025-06-21T23:58:12.552Z,2025-06-21T23:58:19Z,3csngjh4kjgpkfayppiwfbw2c,B. Montgomery,,,5777256797,399,dmbqkvvaray373vy9eiq4l1ck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823734253,148,1,1,20,38,e3k8yw2rbmphyfu5htn4yi5jk,1,72.1,15.2,2025-06-21T23:58:17.718Z,2025-06-21T23:58:19Z,dmbqkvvaray373vy9eiq4l1ck,J. Torres,,,5777256781,213,6.03,5777256779,212,18.6,5777256777,141,8.3,5777256773,56,Right,5777256775,140,89.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823734261,149,1,1,20,40,e3k8yw2rbmphyfu5htn4yi5jk,0,94.2,17.2,2025-06-21T23:58:19.757Z,2025-06-21T23:58:29Z,6692w96w6qmvgcpo02dehq4iy,L. Blackstock,,,5777256819,155,,5777256843,233,177,5777256823,140,94.6,5777256841,236,,5777256825,141,20.7,5777256817,2,,5777256821,56,Right,5777256829,213,1.40,5777256847,286,,5777256827,212,,,,,,,,,,,,,,,,,2.4,,
2823734257,177,12,1,20,40,2iwybwokic7nmr1t33abdbjoq,1,4.6,78.9,2025-06-21T23:58:19.857Z,2025-06-21T23:58:22Z,d74g09o22jua08rgr8e71x4kq,R. Flood,,,5777256857,233,149,5777256803,56,Back,5777256801,185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823734275,150,6,1,20,42,e3k8yw2rbmphyfu5htn4yi5jk,1,100.0,23.6,2025-06-21T23:58:22.006Z,2025-06-22T01:34:24Z,6692w96w6qmvgcpo02dehq4iy,L. Blackstock,,,5777256903,56,Center,5777256905,75,,5777256907,233,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823734265,178,6,1,20,42,2iwybwokic7nmr1t33abdbjoq,0,0.0,76.4,2025-06-21T23:58:22.006Z,2025-06-21T23:58:28Z,d74g09o22jua08rgr8e71x4kq,R. Flood,,,5777256849,56,Back,5777256851,73,,5777256927,233,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823734399,151,1,1,21,21,e3k8yw2rbmphyfu5htn4yi5jk,0,99.5,0.5,2025-06-21T23:59:01.133Z,2025-06-21T23:59:05Z,dmbqkvvaray373vy9eiq4l1ck,J. Torres,,,5777257643,140,95.2,5777257635,6,,5777257633,2,,5777257641,56,Center,5777257645,141,39.4,5777257637,155,,5777257651,213,1.74,5777257647,212,26.8,5777257639,223,,,,,,,,,,,,,,,,,,,,,,
2823734405,179,44,1,21,24,2iwybwokic7nmr1t33abdbjoq,1,5.3,59.4,2025-06-21T23:59:04.203Z,2025-06-22T00:30:06Z,74bhj4xi5zgq6evsr4c766p04,H. Avayevu,,,5777257677,56,Back,5777257679,285,,5777257735,233,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823734403,152,44,1,21,24,e3k8yw2rbmphyfu5htn4yi5jk,0,94.7,40.6,2025-06-21T23:59:04.204Z,2025-06-21T23:59:48Z,ecjt2cd0xn1qyeyboapqwxbvu,E. Ycaza,,,5777257669,56,Center,5777257671,286,,5777257739,233,179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823734407,180,12,1,21,25,2iwybwokic7nmr1t33abdbjoq,1,5.1,54.2,2025-06-21T23:59:05.117Z,2025-06-21T23:59:55Z,74bhj4xi5zgq6evsr4c766p04,H. Avayevu,,,5777257703,15,,5777257687,212,8.5,5777257685,141,42.7,5777257681,56,Back,5777257689,213,5.11,5777257683,140,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823734419,181,44,1,21,26,2iwybwokic7nmr1t33abdbjoq,1,8.6,42.2,2025-06-21T23:59:06.355Z,2025-06-22T01:34:17Z,9xjixcn3jhf7m75dl49u0qe7e,C. Smith,,,5777257855,233,153,5777257763,56,Back,5777257765,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823734435,153,44,1,21,26,e3k8yw2rbmphyfu5htn4yi5jk,0,91.4,57.8,2025-06-21T23:59:06.356Z,2025-06-22T00:27:17Z,aur71sievd8d2fnrumu3xf6c,N. Dossantos,,,5777257837,233,181,5777257809,56,Center,5777257811,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823746997,375,43,1,21,27,2iwybwokic7nmr1t33abdbjoq,1,0.0,0.0,2025-06-21T23:59:06.502Z,2025-06-22T00:29:18Z,9xjixcn3jhf7m75dl49u0qe7e,C. Smith,,,5777329423,144,44,5777328727,285,0,5777328725,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823747031,376,12,1,21,27,2iwybwokic7nmr1t33abdbjoq,1,6.7,36.7,2025-06-21T23:59:06.502Z,2025-06-22T02:26:01Z,9xjixcn3jhf7m75dl49u0qe7e,C. Smith,,,5777328967,212,22.5,5777328969,213,6.13,5777328959,15,,5777328965,141,31.6,5777328961,56,Back,5777328963,140,27.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823734437,154,15,1,21,27,e3k8yw2rbmphyfu5htn4yi5jk,1,87.8,60.5,2025-06-21T23:59:06.909Z,2025-06-22T02:27:08Z,1h85rt7bnqep3qovatft86pgq,A. Rodríguez,,,5777516443,78,,5777257815,17,,5777319807,147,57.9,5777516447,328,,5777319803,458,,5777319799,102,51.0,5777319211,25,,5777319811,231,51.6,5777319809,230,98.6,5777516445,108,5777319217,82,5777319845,233,5777319213,20,,5777319801,103,19,5777319805,146,5777257817,56,Center,182,,91.1,
2823734433,182,10,1,21,27,2iwybwokic7nmr1t33abdbjoq,1,10.9,44.9,2025-06-21T23:59:07.009Z,2025-06-22T00:25:16Z,3csngjh4kjgpkfayppiwfbw2c,B. Montgomery,,,5777257807,56,Back,5777319887,233,154,5777257805,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823734473,184,1,1,21,34,2iwybwokic7nmr1t33abdbjoq,1,59.3,22.4,2025-06-21T23:59:13.894Z,2025-06-21T23:59:17Z,6m158yzashjy4y3dcbresua22,D. Johnson,,,5777257945,56,Center,5777257947,140,66.7,5777257953,213,0.87,5777257951,212,12.0,5777257949,141,35.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823734491,185,1,1,21,37,2iwybwokic7nmr1t33abdbjoq,1,66.7,35.9,2025-06-21T23:59:17.079Z,2025-06-21T23:59:21Z,3csngjh4kjgpkfayppiwfbw2c,B. Montgomery,,,5777258075,212,21.4,5777258071,140,86.6,5777258077,213,6.07,5777258069,56,Center,5777258073,141,29.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823734495,186,50,1,21,41,2iwybwokic7nmr1t33abdbjoq,1,88.2,26.4,2025-06-21T23:59:21.231Z,2025-06-21T23:59:28Z,6m158yzashjy4y3dcbresua22,D. Johnson,,,5777258199,233,156,5777258109,286,,5777258107,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823734513,156,7,1,21,41,e3k8yw2rbmphyfu5htn4yi5jk,1,11.8,73.6,2025-06-21T23:59:21.232Z,2025-06-21T23:59:27Z,94zkjopy373mgso15ljxmhd04,N. Houssou,,,5777258193,233,186,5777258183,56,Back,5777258185,285,,5777258181,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823734515,157,6,1,21,42,e3k8yw2rbmphyfu5htn4yi5jk,0,4.2,75.2,2025-06-21T23:59:22.447Z,2025-06-22T01:34:24Z,94zkjopy373mgso15ljxmhd04,N. Houssou,,,5777258289,233,187,5777258283,75,,5777258281,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823734501,187,6,1,21,42,2iwybwokic7nmr1t33abdbjoq,1,95.8,24.8,2025-06-21T23:59:22.447Z,2025-06-22T01:34:24Z,6m158yzashjy4y3dcbresua22,D. Johnson,,,5777258163,75,,5777258285,233,157,5777258161,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823734603,188,1,1,22,33,2iwybwokic7nmr1t33abdbjoq,0,99.5,0.5,2025-06-22T00:00:13.479Z,2025-06-22T00:00:15Z,d74g09o22jua08rgr8e71x4kq,R. Flood,,,5777258749,155,,5777258751,223,,5777258761,213,1.95,5777258755,140,89.6,5777258747,6,,5777258753,56,Center,5777258757,141,38.9,5777258759,212,28.1,5777258745,2,,,,,,,,,,,,,,,,,,,,,,
2823734605,158,61,1,22,37,e3k8yw2rbmphyfu5htn4yi5jk,1,12.4,67.5,2025-06-22T00:00:17.081Z,2025-06-22T00:00:17Z,ecjt2cd0xn1qyeyboapqwxbvu,E. Ycaza,,,5777258785,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823734607,159,43,1,22,40,e3k8yw2rbmphyfu5htn4yi5jk,1,0.0,0.0,2025-06-22T00:00:20.339Z,2025-06-22T00:00:24Z,dmbqkvvaray373vy9eiq4l1ck,J. Torres,,,5777258855,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823734609,160,1,1,22,41,e3k8yw2rbmphyfu5htn4yi5jk,0,12.7,82.0,2025-06-22T00:00:20.971Z,2025-06-22T00:00:21Z,dmbqkvvaray373vy9eiq4l1ck,J. Torres,,,5777258803,140,13.4,5777258801,56,Back,5777258805,141,88.6,5777258799,157,,5777258811,1,,5777258809,213,1.41,5777258807,212,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823734611,189,61,1,22,41,2iwybwokic7nmr1t33abdbjoq,1,79.4,10.4,2025-06-22T00:00:21.449Z,2025-06-22T00:00:21Z,d74g09o22jua08rgr8e71x4kq,R. Flood,,,5777258813,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
