id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/9/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/12/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value
2809914907,169,1,1,34,15,c9xffml4i7ihblp1qhus9w3fu,1,57.1,19.1,2025-05-04T00:10:47.493Z,2025-05-04T00:10:49Z,dhi7890xe8zsmzhw2cad7sul1,T. Pasher,,,5700452037,141,12.9,5700452043,213,5.63,5700452029,56,Right,5700452039,212,6.9,5700452033,140,62.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809914939,170,1,1,34,17,c9xffml4i7ihblp1qhus9w3fu,1,62.3,12.9,2025-05-04T00:10:49.477Z,2025-05-04T00:10:52Z,7xe0ov84ztwduks4x3utn05ck,S. Tregarthen,,,5700452227,212,6.1,5700452229,213,4.87,5700452225,141,4.1,5700452223,140,63.2,5700452221,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809915001,171,1,1,34,19,c9xffml4i7ihblp1qhus9w3fu,1,63.2,4.1,2025-05-04T00:10:51.853Z,2025-05-04T00:10:57Z,dhi7890xe8zsmzhw2cad7sul1,T. Pasher,,,5700452537,140,37.7,5700452535,56,Back,5700452539,141,19.7,5700452541,212,28.8,5700452543,213,2.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809915067,172,1,1,34,24,c9xffml4i7ihblp1qhus9w3fu,1,32.6,32.4,2025-05-04T00:10:56.853Z,2025-05-04T00:11:01Z,3yd4f60qwxrbs2rch6uobxqsp,P. Kavita,,,5700452853,140,38.2,5700452851,56,Back,5700452855,141,8.6,5700452857,212,17.2,5700452859,213,5.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809915143,173,1,1,34,29,c9xffml4i7ihblp1qhus9w3fu,1,37.5,14.1,2025-05-04T00:11:01.637Z,2025-05-04T00:11:07Z,dhi7890xe8zsmzhw2cad7sul1,T. Pasher,,,5700453323,56,Center,5700453321,155,,5700453325,140,82.0,5700453329,212,60.3,5700453331,213,0.68,5700453333,1,,5700453327,141,70.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809915189,174,1,1,34,34,c9xffml4i7ihblp1qhus9w3fu,1,95.7,86.9,2025-05-04T00:11:07.085Z,2025-05-04T02:48:23Z,7drelguz6c1htw10sq7zyxh0q,D. Trejo,1.0,,5700453583,213,3.62,5700453581,212,10.3,5700969369,210,13,5700453577,140,87.0,5700969371,154,,5700453579,141,79.9,5700453575,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809915221,175,13,1,34,37,c9xffml4i7ihblp1qhus9w3fu,1,88.2,70.6,2025-05-04T00:11:09.581Z,2025-05-04T02:48:32Z,e6uww9a9ssp0n20ksoolesa8l,E. Martínez,1.0,,5700968139,64,,5700969383,55,174,5700969377,75,,5700969389,103,16.7,5700969391,146,92.0,5700968657,153,,5700968137,22,,5700969387,102,29.1,5700968649,72,,5700969379,29,5700453723,56,Center,5700969381,154,,,5700969397,231,5700969393,147,49.3,5700969395,230,99.1,50.7,,,,,,
2809915227,176,15,1,34,39,c9xffml4i7ihblp1qhus9w3fu,1,91.2,45.4,2025-05-04T00:11:11.973Z,2025-05-04T02:49:13Z,2rsduabh7r8i29f9i6znwbfu1,R. Damus,,,5700454305,82,,5700454533,230,98.6,5700454525,102,50.5,5700454529,146,92.9,5700454515,78,,5700454301,20,,5700453767,17,,5700454521,55,175,5700454527,103,19,5700454535,231,5700454573,233,140,5700454531,147,46.4,49.3,5700454517,29,5700453769,56,Center,5700453765,22,,,,,,,,
2809915259,140,10,1,34,39,5qfq6cwtrgzd2szijivns7rjl,1,8.4,47.7,2025-05-04T00:11:12.073Z,2025-05-04T03:01:50Z,87rpg135z1k0ir74kdczwo2y1,F. Lasso,,,5700454593,233,176,5700453945,56,Back,5700453943,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809915309,141,12,1,34,44,5qfq6cwtrgzd2szijivns7rjl,1,9.7,53.7,2025-05-04T00:11:17.459Z,2025-05-04T00:11:19Z,bpkzxcqtmvei7lqkqzuvzelsl,A. Guillén,,,5700454219,167,,5700454173,212,44.9,5700454171,141,0.0,5700454167,56,Back,5700454175,213,5.29,5700454169,140,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809915319,142,5,1,34,45,5qfq6cwtrgzd2szijivns7rjl,0,33.2,-1.8,2025-05-04T00:11:17.605Z,2025-05-04T02:25:22Z,bpkzxcqtmvei7lqkqzuvzelsl,A. Guillén,,,5700454357,233,177,5700454191,56,Back,5700454193,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809915325,177,5,1,34,45,c9xffml4i7ihblp1qhus9w3fu,1,66.8,101.8,2025-05-04T00:11:17.605Z,2025-05-04T02:25:21Z,2rsduabh7r8i29f9i6znwbfu1,R. Damus,,,5700454311,233,142,5700454253,347,,5700454251,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809915433,178,1,1,34,54,c9xffml4i7ihblp1qhus9w3fu,1,66.1,100.0,2025-05-04T00:11:27.101Z,2025-05-04T00:11:29Z,dlhfyk6fgvqt3zrr5qfj7c6w9,D. McCartney,,,5700454991,189,,5700454929,107,,5700454941,1,,5700454937,212,23.2,5700454939,213,3.73,5700454935,141,82.4,5700454933,140,47.7,5700454931,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809915465,179,1,1,34,57,c9xffml4i7ihblp1qhus9w3fu,1,49.6,79.4,2025-05-04T00:11:29.606Z,2025-05-04T00:11:31Z,ece6sffb02drwz4brwndn0rh0,R. Hamouda,,,5700455091,212,13.7,5700455093,213,5.02,5700455087,140,53.6,5700455089,141,60.2,5700455085,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809915535,180,1,1,34,59,c9xffml4i7ihblp1qhus9w3fu,1,65.4,62.7,2025-05-04T00:11:31.606Z,2025-05-04T00:11:37Z,dhi7890xe8zsmzhw2cad7sul1,T. Pasher,,,5700455457,141,56.6,5700455465,213,5.79,5700455453,56,Center,5700455461,212,8.7,5700455455,140,72.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809915543,181,4,1,35,5,c9xffml4i7ihblp1qhus9w3fu,1,75.7,39.9,2025-05-04T00:11:37.549Z,2025-05-04T02:19:41Z,2rsduabh7r8i29f9i6znwbfu1,R. Damus,,,5700455497,13,,5700455915,233,143,5700455501,152,,5700455499,56,Center,5700455503,265,,5700455505,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809915599,143,4,1,35,5,5qfq6cwtrgzd2szijivns7rjl,0,24.3,60.1,2025-05-04T00:11:37.550Z,2025-05-04T02:19:41Z,4ua2bfowedufy5hilbxb3cul1,Leo Fernandes,,,5700455863,56,Back,5700455861,13,,5700455941,233,181,5700455869,285,,5700455867,265,,5700455865,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809916127,182,15,1,35,55,c9xffml4i7ihblp1qhus9w3fu,1,75.6,36.4,2025-05-04T00:12:27.806Z,2025-05-04T02:50:02Z,272w5ezobn1o53b3yxnbgjckq,K. Hernández-Foster,,,5700460915,72,,5700461111,78,,5700460919,82,,5700458863,56,Center,5700461125,231,49.5,5700461123,230,98.9,5700461159,233,144,5700461115,103,19,5700461119,146,85.9,5700458859,26,5700458861,18,,5700461113,102,50.6,,5700461117,458,5700461121,147,42.4,,,,,,,,,,
2809916183,144,10,1,35,55,5qfq6cwtrgzd2szijivns7rjl,1,15.3,56.0,2025-05-04T00:12:27.906Z,2025-05-04T03:03:10Z,c08hvq1hplcct8kxrxucfpqp6,W. Pacius,,,5700459193,56,Back,5700459191,94,,5701004741,239,,5700461169,233,182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809916149,183,15,1,35,56,c9xffml4i7ihblp1qhus9w3fu,1,79.0,38.7,2025-05-04T00:12:28.734Z,2025-05-04T02:50:32Z,272w5ezobn1o53b3yxnbgjckq,K. Hernández-Foster,,,5700458961,18,,5700461431,72,,5700461751,146,84.3,5700461757,231,48.9,5700461429,24,,5700461743,76,,5700461793,233,145,5700975075,215,,5700461745,102,52.6,5700458963,56,5700461749,458,,5700461755,230,98.8,Center,5700461435,82,5700975077,328,,5700461747,103,19,,5700461753,147,42.2,,,
2809916193,145,10,1,35,56,5qfq6cwtrgzd2szijivns7rjl,1,18.6,58.3,2025-05-04T00:12:28.834Z,2025-05-04T00:26:12Z,du5dg5x7as3ub1iemjuwdd6uh,R. Castellanos,,,5700459239,56,Back,5700461815,233,183,5700459237,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809916167,184,15,1,35,58,c9xffml4i7ihblp1qhus9w3fu,1,76.2,32.7,2025-05-04T00:12:30.670Z,2025-05-04T02:50:47Z,272w5ezobn1o53b3yxnbgjckq,K. Hernández-Foster,,,5700462341,102,50.7,5700462337,72,,5700462387,233,146,5700459075,18,,5700462339,78,,5700462333,24,,5700462351,230,98.5,5700459077,56,Center,5700462343,103,19,5700462349,147,5700461929,82,,5700462345,458,,34.8,5700462353,231,5700975979,215,,5700462347,146,79.0,48.7,,,,,,
2809916209,146,10,1,35,58,5qfq6cwtrgzd2szijivns7rjl,1,20.7,58.1,2025-05-04T00:12:30.770Z,2025-05-04T00:13:13Z,6mrzod8fbjpv5s30eyypfyv2t,M. Arteaga,,,5700459291,56,Back,5700462439,233,184,5700459287,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809916261,185,1,1,36,0,c9xffml4i7ihblp1qhus9w3fu,1,70.5,64.6,2025-05-04T00:12:32.925Z,2025-05-04T00:12:36Z,dlhfyk6fgvqt3zrr5qfj7c6w9,D. McCartney,,,5700459521,213,0.64,5700459513,56,Left,5700459515,140,91.0,5700459517,141,88.1,5700459519,212,26.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809916287,186,1,1,36,3,c9xffml4i7ihblp1qhus9w3fu,1,91.0,88.1,2025-05-04T00:12:35.917Z,2025-05-04T00:12:38Z,5uv1a9rj5wot3wcgefjoxhkdm,J. Rufe,,,5700459693,140,87.5,5700459691,56,Left,5700459699,213,2.20,5700459697,212,6.3,5700459695,141,95.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809916301,187,1,1,36,5,c9xffml4i7ihblp1qhus9w3fu,1,89.0,94.1,2025-05-04T00:12:38.149Z,2025-05-04T00:12:39Z,dlhfyk6fgvqt3zrr5qfj7c6w9,D. McCartney,,,5700459769,213,4.84,5700459765,141,83.0,5700459761,56,Left,5700459763,140,89.9,5700459767,212,7.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809916325,188,1,1,36,6,c9xffml4i7ihblp1qhus9w3fu,1,89.9,83.0,2025-05-04T00:12:39.141Z,2025-05-04T00:36:56Z,e6uww9a9ssp0n20ksoolesa8l,E. Martínez,,,5700459919,212,5.5,5700459915,140,85.5,5700459917,141,87.4,5700459913,56,Left,5700459921,213,2.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809916337,189,1,1,36,9,c9xffml4i7ihblp1qhus9w3fu,0,85.4,87.8,2025-05-04T00:12:41.558Z,2025-05-04T00:12:42Z,5uv1a9rj5wot3wcgefjoxhkdm,J. Rufe,,,5700460019,141,63.6,5700460015,56,Center,5700460017,140,88.9,5700460011,2,,5700460013,155,,5700460021,212,16.9,5700460023,213,4.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809916357,147,12,1,36,11,5qfq6cwtrgzd2szijivns7rjl,1,8.7,43.7,2025-05-04T00:12:43.644Z,2025-05-04T00:12:46Z,du5dg5x7as3ub1iemjuwdd6uh,R. Castellanos,,,5700460151,56,Back,5700460153,140,22.9,5700460303,15,,5700460159,213,0.04,5700460155,141,44.6,5700460157,212,14.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809916421,190,1,1,36,11,c9xffml4i7ihblp1qhus9w3fu,1,77.8,64.6,2025-05-04T00:12:44.013Z,2025-05-04T00:12:49Z,272w5ezobn1o53b3yxnbgjckq,K. Hernández-Foster,,,5700460555,213,4.72,5700460553,212,31.3,5700460551,141,18.5,5700460547,56,Right,5700460549,140,77.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809916433,191,1,1,36,16,c9xffml4i7ihblp1qhus9w3fu,0,88.9,15.3,2025-05-04T00:12:49.414Z,2025-05-04T00:12:50Z,7xe0ov84ztwduks4x3utn05ck,S. Tregarthen,,,5700460667,141,54.3,5700460671,213,1.12,5700460669,212,29.5,5700460665,140,100.0,5700460663,56,Center,5700460661,155,,5700460659,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809916807,148,5,1,36,18,5qfq6cwtrgzd2szijivns7rjl,1,-1.1,45.7,2025-05-04T00:12:50.614Z,2025-05-04T02:25:22Z,du5dg5x7as3ub1iemjuwdd6uh,R. Castellanos,,,5700462939,233,192,5700462859,56,Back,5700462861,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809916475,192,5,1,36,18,c9xffml4i7ihblp1qhus9w3fu,0,101.1,54.3,2025-05-04T00:12:50.614Z,2025-05-04T02:25:22Z,7xe0ov84ztwduks4x3utn05ck,S. Tregarthen,,,5700460879,346,,5700462967,233,148,5700460873,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809916955,149,1,1,36,55,5qfq6cwtrgzd2szijivns7rjl,0,4.4,54.6,2025-05-04T00:13:27.749Z,2025-05-04T02:07:42Z,dp8j7znd4eavuoy3faqpamoa2,N. Campisi,,,5700463739,140,72.7,5700463735,124,,5700463751,74,,5700463747,1,,5700463741,141,60.8,5700463743,212,71.8,5700463737,56,Center,5700463745,213,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809916935,193,1,1,36,59,c9xffml4i7ihblp1qhus9w3fu,0,34.5,25.2,2025-05-04T00:13:31.934Z,2025-05-04T00:37:27Z,3yd4f60qwxrbs2rch6uobxqsp,P. Kavita,,,5700463621,140,40.2,5700463617,3,,5700463631,212,6.8,5700463627,141,20.3,5700463619,56,Back,5700463635,213,5.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809916973,150,43,1,37,1,5qfq6cwtrgzd2szijivns7rjl,1,0.0,0.0,2025-05-04T00:13:34.413Z,2025-05-04T00:13:44Z,c08hvq1hplcct8kxrxucfpqp6,W. Pacius,,,5700463833,56,Center,5700464309,144,44,5700463835,286,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809917069,151,1,1,37,3,5qfq6cwtrgzd2szijivns7rjl,1,73.2,64.6,2025-05-04T00:13:35.797Z,2025-05-04T02:07:09Z,c08hvq1hplcct8kxrxucfpqp6,W. Pacius,,,5700464419,56,Center,5700464427,213,2.67,5700464417,3,,5700464425,212,12.4,5700464421,140,62.7,5700464423,141,72.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809919555,178,61,1,37,6,5qfq6cwtrgzd2szijivns7rjl,1,60.5,78.4,2025-05-04T00:13:39.192Z,2025-05-04T00:17:19Z,6mrzod8fbjpv5s30eyypfyv2t,M. Arteaga,,,5700478537,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809917075,152,4,1,37,8,5qfq6cwtrgzd2szijivns7rjl,1,66.4,68.4,2025-05-04T00:13:40.693Z,2025-05-04T00:26:08Z,4ua2bfowedufy5hilbxb3cul1,Leo Fernandes,,,5700464477,152,,5700464483,233,194,5700464481,286,,5700464475,56,Center,5700464479,265,,5700464473,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809917011,194,4,1,37,8,c9xffml4i7ihblp1qhus9w3fu,0,33.6,31.6,2025-05-04T00:13:40.694Z,2025-05-04T02:54:14Z,3yd4f60qwxrbs2rch6uobxqsp,P. Kavita,,,5700464131,152,,5700464133,265,,5700464493,233,152,5700464127,13,,5700464135,285,,5700464129,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809917523,153,1,1,37,48,5qfq6cwtrgzd2szijivns7rjl,1,56.4,67.6,2025-05-04T00:14:20.485Z,2025-05-04T00:14:23Z,6mrzod8fbjpv5s30eyypfyv2t,M. Arteaga,,,5700466945,189,,5700466907,140,36.2,5700466911,212,22.9,5700466913,213,2.75,5700466905,56,Back,5700466909,141,80.3,5700466901,5,,5700466903,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809917567,154,1,1,37,51,5qfq6cwtrgzd2szijivns7rjl,1,33.0,80.5,2025-05-04T00:14:24.213Z,2025-05-04T00:14:25Z,bpkzxcqtmvei7lqkqzuvzelsl,A. Guillén,,,5700467175,212,26.1,5700467171,140,11.0,5700467173,141,62.6,5700467169,56,Back,5700467177,213,3.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809917625,155,1,1,37,53,5qfq6cwtrgzd2szijivns7rjl,1,10.6,62.4,2025-05-04T00:14:25.469Z,2025-05-04T00:14:31Z,dp8j7znd4eavuoy3faqpamoa2,N. Campisi,,,5700467563,140,9.2,5700467559,56,Back,5700467571,212,23.3,5700467575,213,4.65,5700467567,141,28.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809917637,156,4,1,37,58,5qfq6cwtrgzd2szijivns7rjl,1,8.1,26.2,2025-05-04T00:14:31.191Z,2025-05-04T02:19:41Z,du5dg5x7as3ub1iemjuwdd6uh,R. Castellanos,,,5700467627,265,,5700467671,233,195,5700467625,152,,5700467629,285,,5700467623,56,Back,5700467621,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809917631,195,4,1,37,58,c9xffml4i7ihblp1qhus9w3fu,0,91.9,73.8,2025-05-04T00:14:31.192Z,2025-05-04T02:19:42Z,7drelguz6c1htw10sq7zyxh0q,D. Trejo,,,5700467659,286,,5700467655,152,,5700467651,13,,5700467653,56,Center,5700467657,265,,5700467711,233,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809917735,157,1,1,38,3,5qfq6cwtrgzd2szijivns7rjl,1,9.1,28.6,2025-05-04T00:14:36.341Z,2025-05-04T00:14:41Z,du5dg5x7as3ub1iemjuwdd6uh,R. Castellanos,,,5700468249,152,,5700468257,212,23.7,5700468247,5,,5700468253,140,9.3,5700468251,56,Back,5700468255,141,63.4,5700468259,213,1.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809917773,158,1,1,38,8,5qfq6cwtrgzd2szijivns7rjl,1,20.8,72.4,2025-05-04T00:14:41.246Z,2025-05-04T00:14:44Z,87rpg135z1k0ir74kdczwo2y1,F. Lasso,,,5700468467,213,0.03,5700468465,212,34.2,5700468469,1,,5700468459,56,Center,5700468461,140,53.4,5700468463,141,73.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809917783,159,1,1,38,12,5qfq6cwtrgzd2szijivns7rjl,0,53.8,73.9,2025-05-04T00:14:44.677Z,2025-05-04T00:14:45Z,c08hvq1hplcct8kxrxucfpqp6,W. Pacius,,,5700468521,213,5.99,5700468513,56,Center,5700468515,140,66.4,5700468517,141,68.1,5700468519,212,13.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809917811,196,1,1,38,12,c9xffml4i7ihblp1qhus9w3fu,1,29.7,27.7,2025-05-04T00:14:45.446Z,2025-05-04T00:14:47Z,3yd4f60qwxrbs2rch6uobxqsp,P. Kavita,,,5700468733,213,2.65,5700468731,212,25.7,5700468729,141,45.5,5700468727,140,8.1,5700468725,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809917847,198,1,1,38,15,c9xffml4i7ihblp1qhus9w3fu,0,8.1,45.5,2025-05-04T00:14:47.822Z,2025-05-04T00:14:50Z,dlcxvrsqhiz8ce0nqnh6h6dw5,M. Van Oekel,,,5700468929,140,54.0,5700468925,157,,5700468937,1,,5700468931,141,28.9,5700468933,212,49.5,5700468927,56,Center,5700468935,213,6.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809917901,160,1,1,38,20,5qfq6cwtrgzd2szijivns7rjl,0,33.5,67.0,2025-05-04T00:14:52.533Z,2025-05-04T00:14:55Z,87rpg135z1k0ir74kdczwo2y1,F. Lasso,,,5700469247,140,50.8,5700469251,141,73.0,5700469255,212,18.6,5700469239,3,,5700469257,213,0.22,5700469243,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809917911,199,44,1,38,22,c9xffml4i7ihblp1qhus9w3fu,1,41.6,24.4,2025-05-04T00:14:54.493Z,2025-05-04T02:20:07Z,5uv1a9rj5wot3wcgefjoxhkdm,J. Rufe,,,5700469299,56,Back,5700469301,285,,5700469349,233,161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809917905,161,44,1,38,22,5qfq6cwtrgzd2szijivns7rjl,0,58.4,75.6,2025-05-04T00:14:54.494Z,2025-05-04T02:20:07Z,c08hvq1hplcct8kxrxucfpqp6,W. Pacius,,,5700469397,233,199,5700469277,56,Center,5700469279,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809917953,200,1,1,38,22,c9xffml4i7ihblp1qhus9w3fu,0,32.6,21.9,2025-05-04T00:14:55.270Z,2025-05-04T00:14:58Z,5uv1a9rj5wot3wcgefjoxhkdm,J. Rufe,,,5700469523,212,31.5,5700469521,141,34.6,5700469525,213,0.28,5700469519,140,61.5,5700469517,56,Center,5700469515,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809918155,166,44,1,38,24,5qfq6cwtrgzd2szijivns7rjl,1,38.0,72.8,2025-05-04T00:14:56.534Z,2025-05-04T00:15:18Z,87rpg135z1k0ir74kdczwo2y1,F. Lasso,,,5700470759,56,Back,5700470761,285,,5700470803,233,201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809917961,201,44,1,38,24,c9xffml4i7ihblp1qhus9w3fu,0,62.0,27.2,2025-05-04T00:14:56.535Z,2025-05-04T00:38:27Z,2rsduabh7r8i29f9i6znwbfu1,R. Damus,,,5700470847,233,166,5700469571,56,Center,5700469573,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809917987,162,1,1,38,24,5qfq6cwtrgzd2szijivns7rjl,1,35.2,73.2,2025-05-04T00:14:56.589Z,2025-05-04T02:06:55Z,87rpg135z1k0ir74kdczwo2y1,F. Lasso,,,5700469727,213,6.15,5700469719,56,Back,5700469717,3,,5700469725,212,11.7,5700469723,141,70.9,5700469721,140,46.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809918035,163,1,1,38,27,5qfq6cwtrgzd2szijivns7rjl,1,49.7,69.0,2025-05-04T00:15:00.437Z,2025-05-04T00:15:03Z,5s5sc7zxuw8cr7vyzeofb8hnu,D. Crisostomo,,,5700469981,213,1.67,5700469977,141,80.3,5700469971,3,,5700469973,56,Back,5700469975,140,49.0,5700469979,212,7.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809918047,164,3,1,38,31,5qfq6cwtrgzd2szijivns7rjl,0,61.2,94.2,2025-05-04T00:15:03.749Z,2025-05-04T00:15:10Z,4ua2bfowedufy5hilbxb3cul1,Leo Fernandes,,,5700470029,56,Left,5700470219,233,202,5700470031,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809918065,202,7,1,38,31,c9xffml4i7ihblp1qhus9w3fu,1,38.8,5.8,2025-05-04T00:15:03.750Z,2025-05-04T00:15:08Z,7xe0ov84ztwduks4x3utn05ck,S. Tregarthen,,,5700470123,167,,5700470185,233,164,5700470129,285,,5700470125,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809918101,165,5,1,38,32,5qfq6cwtrgzd2szijivns7rjl,1,58.6,101.3,2025-05-04T00:15:05.215Z,2025-05-04T02:25:23Z,4ua2bfowedufy5hilbxb3cul1,Leo Fernandes,,,5700470381,347,,5700470491,233,203,5700470375,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809918113,203,5,1,38,32,c9xffml4i7ihblp1qhus9w3fu,0,41.4,-1.3,2025-05-04T00:15:05.215Z,2025-05-04T02:25:23Z,7xe0ov84ztwduks4x3utn05ck,S. Tregarthen,,,5700470469,347,,5700470467,56,Back,5700470503,233,165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809918333,167,1,1,38,54,5qfq6cwtrgzd2szijivns7rjl,1,54.1,100.0,2025-05-04T00:15:26.574Z,2025-05-04T00:15:30Z,bpkzxcqtmvei7lqkqzuvzelsl,A. Guillén,,,5700471917,212,18.5,5700471915,141,75.9,5700471919,213,5.11,5700471909,107,,5700471911,56,Center,5700471913,140,61.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809918351,168,1,1,38,57,5qfq6cwtrgzd2szijivns7rjl,1,58.5,75.4,2025-05-04T00:15:30.166Z,2025-05-04T00:15:31Z,c08hvq1hplcct8kxrxucfpqp6,W. Pacius,,,5700472017,213,5.18,5700472015,212,8.0,5700472009,56,Center,5700472013,141,64.9,5700472011,140,61.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809918423,169,1,1,38,58,5qfq6cwtrgzd2szijivns7rjl,1,61.9,64.9,2025-05-04T00:15:31.078Z,2025-05-04T00:15:35Z,7ao58e6608lb8eu3dmk17jisp,O. Bassett,,,5700472353,56,Center,5700472355,140,65.2,5700472361,213,5.07,5700472359,212,9.9,5700472357,141,51.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809918431,170,3,1,39,2,5qfq6cwtrgzd2szijivns7rjl,1,66.8,34.0,2025-05-04T00:15:34.743Z,2025-05-04T02:19:59Z,ch01b74i78nggnffi81875ld6,P. Niyongabire,,,5700472439,233,205,5700472415,56,Center,5700472419,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
