id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/12/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/14/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2818697739,135,1,1,15,4,83cpn99fh7ulkwe8nezy8a3mx,1,58.3,16.8,2025-05-25T02:22:48.102Z,2025-05-25T02:22:49Z,9gvsswyf0gzxekrjdkpuqrh0p,S. Totsch,,,5749017717,56,Right,5749017725,213,0.15,5749017723,212,12.2,5749017721,141,19.4,5749017719,140,69.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818697747,137,3,1,15,6,83cpn99fh7ulkwe8nezy8a3mx,0,66.4,25.6,2025-05-25T02:22:50.565Z,2025-05-25T02:22:59Z,achy1l1rfq2d4ftn6l1esht9m,A. Pérez,,,5749017777,233,153,5749017741,56,Center,5749017743,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818697751,153,7,1,15,6,kfq8fhwnmycbtad1u0fyefx0,0,33.6,74.4,2025-05-25T02:22:50.566Z,2025-05-25T02:22:58Z,b32tamno8dpk5te2oq7d9a6t,C. Guzmán,,,5749017763,56,Back,5749017765,285,,5749017767,233,137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818697755,138,1,1,15,9,83cpn99fh7ulkwe8nezy8a3mx,1,67.3,25.2,2025-05-25T02:22:54.012Z,2025-05-25T02:22:55Z,d2ny0huv78m4m6p65y8eou7oq,T. Davila,,,5749017805,140,76.7,5749017807,141,28.5,5749017811,213,0.22,5749017809,212,10.1,5749017803,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818697767,139,1,1,15,10,83cpn99fh7ulkwe8nezy8a3mx,1,76.7,28.5,2025-05-25T02:22:54.925Z,2025-05-25T02:22:56Z,achy1l1rfq2d4ftn6l1esht9m,A. Pérez,,,5749017895,141,40.4,5749017897,212,10.7,5749017891,56,Center,5749017899,213,0.86,5749017893,140,83.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818697769,140,3,1,15,12,83cpn99fh7ulkwe8nezy8a3mx,0,77.4,46.8,2025-05-25T02:22:56.604Z,2025-05-25T03:06:56Z,d2ny0huv78m4m6p65y8eou7oq,T. Davila,,,5749017909,286,,5749017969,233,154,5749017907,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818697777,154,7,1,15,12,kfq8fhwnmycbtad1u0fyefx0,1,22.6,53.2,2025-05-25T02:22:56.605Z,2025-05-25T03:06:55Z,2m28wyud6xi78nt8e92p9keay,M. Malango,,,5749017933,285,,5749017931,56,Back,5749017965,233,140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818697791,156,1,1,15,15,kfq8fhwnmycbtad1u0fyefx0,1,33.7,36.9,2025-05-25T02:22:59.414Z,2025-05-25T02:23:03Z,f2nxaemhqi8kbtbejnqekgd4a,J. Garcia,,,5749018025,213,0.44,5749018017,56,Back,5749018019,140,48.1,5749018023,212,16.8,5749018021,141,47.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818697793,157,4,1,15,18,kfq8fhwnmycbtad1u0fyefx0,1,39.4,51.6,2025-05-25T02:23:03.015Z,2025-05-25T02:23:09Z,6d45ccicyo6dregi9cm4ad4kq,I. Paul,,,5749018089,286,,5749018083,56,Back,5749018085,152,,5749018107,233,141,5749018087,265,,5749018081,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818697797,141,4,1,15,18,83cpn99fh7ulkwe8nezy8a3mx,0,60.6,48.4,2025-05-25T02:23:03.016Z,2025-05-25T02:23:09Z,e2rv433ve4ytatjl94dcz1hm2,Arturo Ordóñez,,,5749018065,285,,5749018139,233,157,5749018059,56,Center,5749018057,13,,5749018061,152,,5749018063,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818697863,158,1,1,15,40,kfq8fhwnmycbtad1u0fyefx0,1,41.9,44.9,2025-05-25T02:23:24.830Z,2025-05-25T02:23:26Z,9x7teazvqgbnj3pnam6rf2xgp,W. Fonguck,,,5749018553,140,30.5,5749018549,152,,5749018559,213,2.57,5749018551,56,Back,5749018557,212,14.2,5749018547,5,,5749018555,141,56.1,5749018563,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818697865,159,1,1,15,42,kfq8fhwnmycbtad1u0fyefx0,1,31.1,56.1,2025-05-25T02:23:26.526Z,2025-05-25T02:23:27Z,1j010cibh247p8kjchww6ny3u,N. Gordon,,,5749018573,141,52.7,5749018571,140,40.7,5749018569,56,Back,5749018575,212,10.3,5749018577,213,6.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818697873,160,1,1,15,43,kfq8fhwnmycbtad1u0fyefx0,1,40.7,52.7,2025-05-25T02:23:27.350Z,2025-05-25T02:23:28Z,9x7teazvqgbnj3pnam6rf2xgp,W. Fonguck,,,5749018593,141,57.2,5749018591,140,29.9,5749018595,212,11.7,5749018597,213,2.88,5749018589,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818697881,161,1,1,15,44,kfq8fhwnmycbtad1u0fyefx0,1,29.9,57.2,2025-05-25T02:23:28.238Z,2025-05-25T02:23:31Z,1j010cibh247p8kjchww6ny3u,N. Gordon,,,5749018651,141,70.0,5749018647,56,Back,5749018655,213,0.54,5749018653,212,16.9,5749018649,140,43.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818697893,162,1,1,15,47,kfq8fhwnmycbtad1u0fyefx0,1,38.6,62.4,2025-05-25T02:23:31.480Z,2025-05-25T02:23:33Z,6hdas9nshfgbjhj91y3ob8b11,M. Fehr,,,5749018725,212,19.1,5749018727,213,1.78,5749018721,140,34.8,5749018723,141,89.9,5749018719,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818697919,163,1,1,15,49,kfq8fhwnmycbtad1u0fyefx0,1,34.4,88.6,2025-05-25T02:23:33.373Z,2025-05-25T02:23:39Z,b32tamno8dpk5te2oq7d9a6t,C. Guzmán,,,5749018839,141,76.1,5749018841,212,13.3,5749018837,140,44.2,5749018843,213,5.59,5749018835,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818697909,142,83,1,15,51,83cpn99fh7ulkwe8nezy8a3mx,0,65.6,12.6,2025-05-25T02:23:36.020Z,2025-05-25T02:23:40Z,15jb2rb0mvhaz492ii7yqrk6h,K. Lambert,,,5749018877,399,9x7teazvqgbnj3pnam6rf2xgp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818697925,164,50,1,15,54,kfq8fhwnmycbtad1u0fyefx0,1,29.5,75.2,2025-05-25T02:23:38.957Z,2025-05-25T03:06:56Z,9x7teazvqgbnj3pnam6rf2xgp,W. Fonguck,,,5749018927,233,143,5749018869,56,Back,5749018871,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818697933,143,7,1,15,54,83cpn99fh7ulkwe8nezy8a3mx,1,70.5,24.8,2025-05-25T02:23:38.958Z,2025-05-25T03:06:56Z,15jb2rb0mvhaz492ii7yqrk6h,K. Lambert,,,5749018905,286,,5749018903,56,Center,5749018911,233,164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818697941,165,83,1,15,56,kfq8fhwnmycbtad1u0fyefx0,0,29.2,71.2,2025-05-25T02:23:40.800Z,2025-05-25T02:58:36Z,6hdas9nshfgbjhj91y3ob8b11,M. Fehr,,,5749071055,399,15jb2rb0mvhaz492ii7yqrk6h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818697939,144,1,1,15,56,83cpn99fh7ulkwe8nezy8a3mx,0,72.7,22.5,2025-05-25T02:23:40.899Z,2025-05-25T02:58:35Z,15jb2rb0mvhaz492ii7yqrk6h,K. Lambert,,,5749071025,213,2.61,5749071023,212,7.3,5749018947,56,Center,5749071021,141,28.0,5749071019,140,66.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818697947,146,1,1,15,59,83cpn99fh7ulkwe8nezy8a3mx,1,69.1,24.1,2025-05-25T02:23:43.516Z,2025-05-25T02:23:45Z,d2ny0huv78m4m6p65y8eou7oq,T. Davila,,,5749018975,141,15.9,5749018977,212,10.5,5749018979,213,5.72,5749018971,56,Right,5749018973,140,77.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818697949,147,1,1,16,1,83cpn99fh7ulkwe8nezy8a3mx,1,77.6,15.9,2025-05-25T02:23:45.484Z,2025-05-25T02:23:47Z,achy1l1rfq2d4ftn6l1esht9m,A. Pérez,,,5749019005,212,9.9,5749019007,213,6.15,5749018999,56,Right,5749019001,140,86.9,5749019003,141,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818697953,148,3,1,16,2,83cpn99fh7ulkwe8nezy8a3mx,0,87.2,14.3,2025-05-25T02:23:46.984Z,2025-05-25T02:59:04Z,aomjkj5s52jkzgk3ljsz0osiy,E. Perez,,,5749071719,211,,5749019015,56,Right,5749071607,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818697969,166,1,1,16,4,kfq8fhwnmycbtad1u0fyefx0,1,26.3,75.1,2025-05-25T02:23:48.286Z,2025-05-25T05:21:33Z,9x7teazvqgbnj3pnam6rf2xgp,W. Fonguck,,,5749019091,213,2.53,5749019087,212,14.6,5749019081,140,14.9,5749019079,56,Back,5749019083,141,87.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818697975,168,1,1,16,5,kfq8fhwnmycbtad1u0fyefx0,1,14.9,87.4,2025-05-25T02:23:49.418Z,2025-05-25T05:21:31Z,b32tamno8dpk5te2oq7d9a6t,C. Guzmán,,,5749019125,213,4.21,5749019117,56,Back,5749019119,140,10.4,5749019123,212,9.8,5749019121,141,74.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818697981,169,1,1,16,6,kfq8fhwnmycbtad1u0fyefx0,0,10.4,74.7,2025-05-25T02:23:50.902Z,2025-05-25T02:23:51Z,1vnfc466lc01fdfhyvzt8fhii,S. Guediri,,,5749019169,141,62.3,5749019171,212,13.5,5749019173,213,5.61,5749019165,56,Back,5749019167,140,20.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818697983,149,61,1,16,7,83cpn99fh7ulkwe8nezy8a3mx,1,78.3,36.6,2025-05-25T02:23:51.506Z,2025-05-25T02:23:51Z,15jb2rb0mvhaz492ii7yqrk6h,K. Lambert,,,5749019175,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818697995,170,1,1,16,8,kfq8fhwnmycbtad1u0fyefx0,1,20.0,61.2,2025-05-25T02:23:52.461Z,2025-05-25T05:21:29Z,6hdas9nshfgbjhj91y3ob8b11,M. Fehr,,,5749019241,141,68.7,5749019243,212,20.4,5749019237,56,Back,5749019245,213,0.25,5749019239,140,38.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818697997,171,4,1,16,11,kfq8fhwnmycbtad1u0fyefx0,1,34.0,69.8,2025-05-25T02:23:55.507Z,2025-05-25T02:24:00Z,ewibb8s7p2l6f5sekvkqu4a5m,A. Rebollar,,,5749019275,13,,5749019283,265,,5749019281,152,,5749019287,233,150,5749019279,56,Back,5749019355,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818697993,150,4,1,16,11,83cpn99fh7ulkwe8nezy8a3mx,0,66.0,30.2,2025-05-25T02:23:55.508Z,2025-05-25T02:24:02Z,15jb2rb0mvhaz492ii7yqrk6h,K. Lambert,,,5749019249,13,,5749019253,152,,5749019319,285,,5749019251,56,Center,5749019255,265,,5749019321,233,171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818698099,172,1,1,16,31,kfq8fhwnmycbtad1u0fyefx0,1,22.4,68.5,2025-05-25T02:24:15.350Z,2025-05-25T02:24:17Z,b32tamno8dpk5te2oq7d9a6t,C. Guzmán,,,5749019911,152,,5749019921,213,5.13,5749019917,141,43.9,5749019915,140,29.4,5749019913,56,Back,5749019939,189,,5749019919,212,18.3,5749019907,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818698111,173,1,1,16,33,kfq8fhwnmycbtad1u0fyefx0,1,29.6,42.7,2025-05-25T02:24:17.709Z,2025-05-25T02:24:20Z,6hdas9nshfgbjhj91y3ob8b11,M. Fehr,,,5749020015,140,28.1,5749020017,141,77.0,5749020021,213,1.64,5749020019,212,23.4,5749020013,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818698123,174,1,1,16,35,kfq8fhwnmycbtad1u0fyefx0,1,27.8,73.9,2025-05-25T02:24:20.037Z,2025-05-25T02:24:23Z,b32tamno8dpk5te2oq7d9a6t,C. Guzmán,,,5749020081,140,45.4,5749020083,141,83.0,5749020079,56,Back,5749020087,213,0.32,5749020085,212,19.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818698133,175,1,1,16,39,kfq8fhwnmycbtad1u0fyefx0,1,38.5,81.8,2025-05-25T02:24:23.149Z,2025-05-25T02:24:27Z,9x7teazvqgbnj3pnam6rf2xgp,W. Fonguck,,,5749020151,141,67.5,5749020155,213,5.62,5749020147,56,Center,5749020149,140,50.3,5749020153,212,15.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818698135,176,61,1,16,42,kfq8fhwnmycbtad1u0fyefx0,0,46.6,68.8,2025-05-25T02:24:26.653Z,2025-05-25T05:21:27Z,2m28wyud6xi78nt8e92p9keay,M. Malango,,,5749020159,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818698221,152,1,1,16,51,83cpn99fh7ulkwe8nezy8a3mx,0,59.4,11.5,2025-05-25T02:24:35.325Z,2025-05-25T05:21:25Z,aomjkj5s52jkzgk3ljsz0osiy,E. Perez,,,5749073875,140,75.4,5749073881,213,0.27,5749073877,141,18.4,5749020667,56,Right,5749073879,212,17.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818698145,177,83,1,16,52,kfq8fhwnmycbtad1u0fyefx0,0,23.8,74.2,2025-05-25T02:24:36.557Z,2025-05-25T03:01:45Z,9x7teazvqgbnj3pnam6rf2xgp,W. Fonguck,,,5749021139,399,achy1l1rfq2d4ftn6l1esht9m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818698183,151,4,1,16,52,83cpn99fh7ulkwe8nezy8a3mx,1,74.6,16.8,2025-05-25T02:24:36.636Z,2025-05-25T05:13:58Z,achy1l1rfq2d4ftn6l1esht9m,A. Pérez,,,5749072723,295,,5749020489,13,,5749020497,286,,5749021115,233,178,5749020491,56,Right,5749020493,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818698169,178,4,1,16,52,kfq8fhwnmycbtad1u0fyefx0,0,25.4,83.2,2025-05-25T02:24:36.637Z,2025-05-25T03:06:40Z,9x7teazvqgbnj3pnam6rf2xgp,W. Fonguck,,,5749020507,56,Back,5749021123,233,151,5749020499,13,,5749020515,285,,5749020503,295,,5749020511,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818698339,153,1,1,17,28,83cpn99fh7ulkwe8nezy8a3mx,0,70.5,16.8,2025-05-25T02:25:12.637Z,2025-05-25T02:25:13Z,cxscznjyygtsgbajv08q04sq2,R. Serrano,,,5749021351,5,,5749021357,56,Center,5749021363,212,28.9,5749021355,152,,5749021353,155,,5749021365,213,0.57,5749021359,140,93.6,5749021349,2,,5749021361,141,39.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818698345,179,12,1,17,30,kfq8fhwnmycbtad1u0fyefx0,1,12.3,50.0,2025-05-25T02:25:14.084Z,2025-05-25T02:25:15Z,1j010cibh247p8kjchww6ny3u,N. Gordon,,,5749021413,213,5.77,5749021411,212,24.4,5749021409,141,32.4,5749021419,15,,5749021405,56,Back,5749021407,140,32.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818698349,154,15,1,17,31,83cpn99fh7ulkwe8nezy8a3mx,1,77.4,57.3,2025-05-25T02:25:15.741Z,2025-05-25T04:29:24Z,7f1q3d59u9n16v9xrskfxqsq1,A. Dia,,,5749021753,230,97.7,5749021743,102,49.7,5749025519,139,,5749021751,147,54.0,5749021741,78,,5749021745,103,19,5749021755,231,49.8,5749021747,458,,5749021749,146,87.3,5749021651,82,,5749021425,18,,5749202215,72,,5749021427,56,5749021645,24,,,,,Center,,,,,,,,,,,,
2818698365,180,43,1,17,31,kfq8fhwnmycbtad1u0fyefx0,1,0.0,0.0,2025-05-25T02:25:15.841Z,2025-05-25T02:26:53Z,2ozy3ijlcknjqk0omzwd58x2i,A. Lara,,,5749021791,233,154,5749021533,94,0,5749024257,144,10,5749021535,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818698881,165,61,1,17,32,83cpn99fh7ulkwe8nezy8a3mx,1,85.9,58.7,2025-05-25T02:25:16.793Z,2025-05-25T02:27:29Z,15jb2rb0mvhaz492ii7yqrk6h,K. Lambert,,,5749025337,228,,5749024345,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818698363,155,15,1,17,34,83cpn99fh7ulkwe8nezy8a3mx,1,82.8,49.9,2025-05-25T02:25:18.948Z,2025-05-25T04:30:01Z,3hb6yji6u8ftefif91lfrbtre,J. Wilson,,,5749021523,56,Center,5749021521,18,,5749021837,79,,5749202909,24,,5749021841,103,25.9,5749021855,233,181,5749021845,146,98.8,5749021839,102,48.6,5749021847,147,45.7,5749202911,72,,5749021843,458,,,,,,,,,,,,,,,,,,,,,,,,,
2818698375,181,10,1,17,34,kfq8fhwnmycbtad1u0fyefx0,1,1.1,52.4,2025-05-25T02:25:19.048Z,2025-05-25T02:26:57Z,isauuse3yqdwymvfne6ci385,Nico Campuzano,,,5749021863,233,155,5749021589,173,,5749021593,182,,5749021595,56,Back,5749021591,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818698427,183,1,1,17,46,kfq8fhwnmycbtad1u0fyefx0,0,3.9,52.5,2025-05-25T02:25:30.468Z,2025-05-25T02:25:33Z,isauuse3yqdwymvfne6ci385,Nico Campuzano,,,5749021919,199,,5749021923,140,57.2,5749021929,213,6.10,5749021931,1,,5749021921,56,Center,5749021927,212,57.0,5749021925,141,36.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818698425,156,44,1,17,47,83cpn99fh7ulkwe8nezy8a3mx,1,42.0,66.6,2025-05-25T02:25:31.644Z,2025-05-25T04:15:25Z,42hi96pvzz8f69ixlcncn0549,K. Adams,,,5749021981,233,184,5749021911,56,Back,5749021913,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818698431,184,44,1,17,47,kfq8fhwnmycbtad1u0fyefx0,0,58.0,33.4,2025-05-25T02:25:31.645Z,2025-05-25T04:15:26Z,6d45ccicyo6dregi9cm4ad4kq,I. Paul,,,5749021951,56,Center,5749021953,286,,5749021985,233,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818698429,157,1,1,17,48,83cpn99fh7ulkwe8nezy8a3mx,0,41.3,72.6,2025-05-25T02:25:32.108Z,2025-05-25T02:25:32Z,42hi96pvzz8f69ixlcncn0549,K. Adams,,,5749021945,141,64.0,5749021939,3,,5749021947,212,18.8,5749021949,213,5.97,5749021941,56,Center,5749021943,140,58.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818698447,185,61,1,17,48,kfq8fhwnmycbtad1u0fyefx0,0,50.7,42.7,2025-05-25T02:25:33.052Z,2025-05-25T05:21:23Z,6hdas9nshfgbjhj91y3ob8b11,M. Fehr,,,5749022039,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818698449,158,1,1,17,49,83cpn99fh7ulkwe8nezy8a3mx,1,53.8,68.5,2025-05-25T02:25:33.958Z,2025-05-25T02:25:35Z,d2ny0huv78m4m6p65y8eou7oq,T. Davila,,,5749022051,213,0.42,5749022041,56,Center,5749022047,212,11.1,5749022045,141,75.1,5749022043,140,63.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818698451,159,1,1,17,51,83cpn99fh7ulkwe8nezy8a3mx,0,63.5,72.7,2025-05-25T02:25:35.099Z,2025-05-25T02:25:35Z,3hb6yji6u8ftefif91lfrbtre,J. Wilson,,,5749022061,141,65.7,5749022057,56,Center,5749022059,140,62.0,5749022067,213,4.39,5749022065,212,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818698453,186,61,1,17,52,kfq8fhwnmycbtad1u0fyefx0,1,47.9,49.0,2025-05-25T02:25:36.564Z,2025-05-25T02:25:36Z,9x7teazvqgbnj3pnam6rf2xgp,W. Fonguck,,,5749022069,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818698477,161,3,1,17,54,83cpn99fh7ulkwe8nezy8a3mx,0,71.5,63.3,2025-05-25T02:25:38.580Z,2025-05-25T02:25:39Z,3hb6yji6u8ftefif91lfrbtre,J. Wilson,,,5749022133,286,,5749022131,56,Center,5749022139,211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818698485,187,1,1,17,56,kfq8fhwnmycbtad1u0fyefx0,1,25.7,62.3,2025-05-25T02:25:40.341Z,2025-05-25T02:25:41Z,b32tamno8dpk5te2oq7d9a6t,C. Guzmán,,,5749022183,140,6.0,5749022181,56,Back,5749022189,213,3.58,5749022187,212,22.8,5749022185,141,48.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818698501,189,1,1,17,57,kfq8fhwnmycbtad1u0fyefx0,1,6.1,48.2,2025-05-25T02:25:41.956Z,2025-05-25T05:21:20Z,isauuse3yqdwymvfne6ci385,Nico Campuzano,,,5749022249,212,31.9,5749022243,56,Back,5749022253,1,,5749022251,213,6.13,5749022241,157,,5749022245,140,36.1,5749022247,141,41.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818698515,190,1,1,18,0,kfq8fhwnmycbtad1u0fyefx0,1,38.5,40.0,2025-05-25T02:25:44.785Z,2025-05-25T02:25:46Z,6d45ccicyo6dregi9cm4ad4kq,I. Paul,,,5749022329,56,Back,5749022333,141,30.0,5749022331,140,31.7,5749022335,212,9.9,5749022337,213,3.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818698525,191,1,1,18,2,kfq8fhwnmycbtad1u0fyefx0,1,31.7,30.0,2025-05-25T02:25:46.158Z,2025-05-25T02:25:50Z,f2nxaemhqi8kbtbejnqekgd4a,J. Garcia,,,5749022419,141,50.1,5749022423,213,1.05,5749022421,212,15.7,5749022417,140,39.1,5749022415,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818698535,192,1,1,18,5,kfq8fhwnmycbtad1u0fyefx0,1,43.2,38.6,2025-05-25T02:25:49.964Z,2025-05-25T02:25:52Z,ewibb8s7p2l6f5sekvkqu4a5m,A. Rebollar,,,5749022485,213,3.59,5749022481,141,26.1,5749022477,56,Back,5749022479,140,26.5,5749022483,212,19.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818698543,193,1,1,18,8,kfq8fhwnmycbtad1u0fyefx0,1,26.5,26.4,2025-05-25T02:25:52.260Z,2025-05-25T02:25:54Z,2ozy3ijlcknjqk0omzwd58x2i,A. Lara,,,5749022547,213,1.59,5749022545,212,24.2,5749022539,56,Back,5749022543,141,62.0,5749022541,140,26.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818698559,194,1,1,18,10,kfq8fhwnmycbtad1u0fyefx0,1,25.4,61.7,2025-05-25T02:25:54.332Z,2025-05-25T02:25:57Z,1j010cibh247p8kjchww6ny3u,N. Gordon,,,5749022675,140,31.3,5749022681,213,1.19,5749022677,141,84.2,5749022679,212,16.5,5749022673,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818698597,195,1,1,18,13,kfq8fhwnmycbtad1u0fyefx0,1,31.7,79.6,2025-05-25T02:25:57.324Z,2025-05-25T02:26:04Z,b32tamno8dpk5te2oq7d9a6t,C. Guzmán,,,5749022885,213,0.18,5749022875,56,Left,5749022877,140,54.3,5749022879,141,85.9,5749022883,212,24.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818698611,196,1,1,18,19,kfq8fhwnmycbtad1u0fyefx0,1,37.3,72.3,2025-05-25T02:26:03.796Z,2025-05-25T02:26:07Z,6hdas9nshfgbjhj91y3ob8b11,M. Fehr,,,5749022961,140,29.6,5749022963,141,57.5,5749022959,56,Back,5749022967,213,4.04,5749022965,212,12.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818698619,197,1,1,18,22,kfq8fhwnmycbtad1u0fyefx0,1,31.2,62.3,2025-05-25T02:26:06.812Z,2025-05-25T02:26:09Z,b32tamno8dpk5te2oq7d9a6t,C. Guzmán,,,5749023007,56,Back,5749023015,213,0.45,5749023009,140,48.7,5749023011,141,75.4,5749023013,212,20.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
