id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/9/value,qualifier/10/value,qualifier/12/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2790986993,328,1,1,31,53,ck22dnk93ng8ax7wonlff7yms,0,53.4,59.4,2025-03-22T23:38:13.491Z,2025-03-22T23:38:15Z,khvgxqohya7mawca1qx5q590,S. Djeffal,,,5596281861,212,17.0,5596281857,140,69.5,5596281859,141,56.7,5596281863,213,6.18,5596281855,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790987011,144,1,1,31,56,8cpjplodpphtkbt0hq8sr8mqs,1,26.3,39.4,2025-03-22T23:38:16.914Z,2025-03-22T23:46:27Z,97d0drjb3zqkh5ozfufg17nys,P. Hogan,,,5596281963,140,46.4,5596281973,212,21.2,5596281977,213,0.11,5596281967,141,42.7,5596281959,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790987027,146,1,1,31,57,8cpjplodpphtkbt0hq8sr8mqs,1,46.4,42.7,2025-03-22T23:38:18.251Z,2025-03-22T23:46:24Z,2co6fedrz8anjzy9ise76dplh,J. Blake,,,5596282019,56,Center,5596282027,212,18.8,5596282025,141,29.1,5596282029,213,5.77,5596282021,140,62.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790987057,147,1,1,31,59,8cpjplodpphtkbt0hq8sr8mqs,1,62.0,29.1,2025-03-22T23:38:20.099Z,2025-03-22T23:38:24Z,8delieh6jv1cgaukmgcwfjsic,E. Kizza,,,5596282181,140,63.9,5596282183,141,11.7,5596282189,213,4.88,5596282185,212,12.0,5596282179,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790987071,148,1,1,32,3,8cpjplodpphtkbt0hq8sr8mqs,1,63.9,14.1,2025-03-22T23:38:24.291Z,2025-03-22T23:38:26Z,1lk61nwcvayf0ep21p31xcfzd,B. Rendón,,,5596282271,140,56.0,5596282273,141,17.0,5596282277,213,2.91,5596282275,212,8.5,5596282269,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790987081,149,1,1,32,6,8cpjplodpphtkbt0hq8sr8mqs,1,56.0,17.0,2025-03-22T23:38:26.594Z,2025-03-22T23:38:29Z,e93nozniig2wriw9doit6a4tl,J. Murphy,,,5596282323,140,42.5,5596282327,212,14.2,5596282321,56,Back,5596282325,141,16.5,5596282329,213,3.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790987089,150,1,1,32,8,8cpjplodpphtkbt0hq8sr8mqs,1,41.9,18.6,2025-03-22T23:38:29.050Z,2025-03-22T23:38:31Z,1x95h6xtnycmvpqu7vgu4vh79,H. White,,,5596282367,212,20.0,5596282363,140,30.0,5596282369,213,2.25,5596282365,141,41.5,5596282361,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790987113,151,1,1,32,10,8cpjplodpphtkbt0hq8sr8mqs,1,30.0,41.5,2025-03-22T23:38:30.962Z,2025-03-22T23:38:35Z,97d0drjb3zqkh5ozfufg17nys,P. Hogan,,,5596282517,212,18.4,5596282513,140,18.7,5596282511,56,Back,5596282519,213,2.27,5596282515,141,62.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790987117,152,1,1,32,15,8cpjplodpphtkbt0hq8sr8mqs,1,20.0,61.5,2025-03-22T23:38:35.658Z,2025-03-22T23:38:39Z,d38osra1p83cgtmrwqt6w60yy,H. Sulte,,,5596282573,56,Back,5596282577,141,30.9,5596282575,140,21.1,5596282581,213,4.77,5596282579,212,20.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790987133,153,1,1,32,18,8cpjplodpphtkbt0hq8sr8mqs,1,28.3,23.9,2025-03-22T23:38:39.419Z,2025-03-22T23:45:41Z,97d0drjb3zqkh5ozfufg17nys,P. Hogan,,,5596282701,140,36.0,5596282705,212,14.6,5596282699,56,Back,5596282703,141,6.1,5596282707,213,5.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790987145,154,1,1,32,23,8cpjplodpphtkbt0hq8sr8mqs,0,36.0,6.1,2025-03-22T23:38:43.731Z,2025-03-22T23:45:42Z,1x95h6xtnycmvpqu7vgu4vh79,H. White,,,5596282761,141,42.5,5596282759,140,88.3,5596282767,1,,5596282763,212,60.2,5596282755,155,,5596282757,56,Center,5596282765,213,0.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790987151,329,59,1,32,27,ck22dnk93ng8ax7wonlff7yms,1,12.8,62.4,2025-03-22T23:38:48.074Z,2025-03-22T23:38:49Z,4o2odluv4usimcdtryht04zjd,L. Ketterer,,,5596282785,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790987155,330,52,1,32,28,ck22dnk93ng8ax7wonlff7yms,1,12.8,62.4,2025-03-22T23:38:49.227Z,2025-03-25T17:56:17Z,4o2odluv4usimcdtryht04zjd,L. Ketterer,,,5600122599,377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790987191,331,1,1,32,28,ck22dnk93ng8ax7wonlff7yms,1,12.8,62.4,2025-03-22T23:38:49.347Z,2025-03-22T23:38:53Z,4o2odluv4usimcdtryht04zjd,L. Ketterer,,,5596282961,123,,5596282971,213,0.99,5596282965,140,18.8,5596282969,212,11.5,5596282963,56,Back,5596282967,141,76.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790987221,332,1,1,32,32,ck22dnk93ng8ax7wonlff7yms,1,26.0,83.8,2025-03-22T23:38:53.275Z,2025-03-22T23:38:58Z,2wj1w4opn7f0jyz1ps6ebvc6i,K. Sargeant,,,5596283127,56,Back,5596283131,141,89.1,5596283129,140,29.9,5596283135,213,0.72,5596283133,212,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790987301,333,1,1,32,37,ck22dnk93ng8ax7wonlff7yms,1,39.5,83.2,2025-03-22T23:38:58.413Z,2025-03-22T23:39:12Z,1b9b97pxox77ia41cilqqm4iy,Nick Firmino,,,5596283521,140,31.8,5596283525,212,16.3,5596283527,213,4.19,5596283519,56,Back,5596283523,141,62.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790987305,334,1,1,32,51,ck22dnk93ng8ax7wonlff7yms,0,34.0,42.2,2025-03-22T23:39:11.842Z,2025-03-22T23:39:13Z,2yflerah2shma2hzhm99msez9,S. Williams,,,5596283569,212,55.1,5596283565,140,86.2,5596283567,141,34.2,5596283573,1,,5596283563,56,Center,5596283571,213,6.18,5596283561,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790987313,155,43,1,32,55,8cpjplodpphtkbt0hq8sr8mqs,1,0.0,0.0,2025-03-22T23:39:16.090Z,2025-03-22T23:39:20Z,d38osra1p83cgtmrwqt6w60yy,H. Sulte,,,5596283761,144,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790987377,157,1,1,33,1,8cpjplodpphtkbt0hq8sr8mqs,1,11.5,52.8,2025-03-22T23:39:21.907Z,2025-03-22T23:39:23Z,d38osra1p83cgtmrwqt6w60yy,H. Sulte,,,5596283859,140,14.3,5596283863,212,13.5,5596283857,56,Back,5596283865,213,4.93,5596283861,141,33.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790987393,158,1,1,33,2,8cpjplodpphtkbt0hq8sr8mqs,1,14.3,33.4,2025-03-22T23:39:22.880Z,2025-03-22T23:39:24Z,97d0drjb3zqkh5ozfufg17nys,P. Hogan,,,5596283953,56,Back,5596283957,141,72.1,5596283955,140,18.1,5596283959,212,26.6,5596283961,213,1.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790987413,159,1,1,33,4,8cpjplodpphtkbt0hq8sr8mqs,1,19.6,72.3,2025-03-22T23:39:24.778Z,2025-03-22T23:46:39Z,54yx5xkqrktd2hp0sxjx6hm8l,J. Musa,,,5596284065,213,0.69,5596284051,56,Back,5596284055,140,35.7,5596284063,212,22.0,5596284059,141,93.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790987433,160,1,1,33,9,8cpjplodpphtkbt0hq8sr8mqs,1,33.6,84.2,2025-03-22T23:39:29.459Z,2025-03-22T23:39:31Z,d50x000h9o6i8kd8aihie4lx,M. Foster,,,5596284157,212,27.3,5596284153,140,43.5,5596284159,213,5.10,5596284155,141,47.0,5596284151,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790987505,161,1,1,33,11,8cpjplodpphtkbt0hq8sr8mqs,1,44.1,45.1,2025-03-22T23:39:31.803Z,2025-03-22T23:39:51Z,2co6fedrz8anjzy9ise76dplh,J. Blake,1.0,,5596284547,213,5.49,5596284543,141,10.3,5596284549,1,,5596284545,212,33.2,5596284539,56,Right,5596284909,210,13,5596284541,140,66.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790987513,162,13,1,33,19,8cpjplodpphtkbt0hq8sr8mqs,1,85.5,37.0,2025-03-22T23:39:39.539Z,2025-03-25T17:59:52Z,1lk61nwcvayf0ep21p31xcfzd,B. Rendón,,,5596284933,230,98.0,5596284921,29,,5596562553,17,,5596284929,103,38.9,5596284935,231,48.6,5596284919,73,,5596284773,72,,5596284923,55,161,5596284927,102,62.0,5596284931,215,5596284565,22,5596284569,56,Center,,,,,,,,,,,,,,,,,,,,,,,
2790987551,163,5,1,33,21,8cpjplodpphtkbt0hq8sr8mqs,0,101.0,63.3,2025-03-22T23:39:42.091Z,2025-03-23T00:00:57Z,1lk61nwcvayf0ep21p31xcfzd,B. Rendón,,,5596284751,346,,5596284749,56,Center,5596284781,233,335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790987537,335,5,1,33,21,ck22dnk93ng8ax7wonlff7yms,1,-1.0,36.7,2025-03-22T23:39:42.091Z,2025-03-23T00:00:57Z,2wj1w4opn7f0jyz1ps6ebvc6i,K. Sargeant,,,5596284673,56,Back,5596284757,233,163,5596284675,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790987617,336,1,1,33,37,ck22dnk93ng8ax7wonlff7yms,1,4.7,51.9,2025-03-22T23:39:57.682Z,2025-03-22T23:39:58Z,4o2odluv4usimcdtryht04zjd,L. Ketterer,,,5596285113,237,,5596285101,56,Back,5596285103,140,5.8,5596285107,212,8.1,5596285099,124,,5596285105,141,40.1,5596285109,213,4.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790987629,337,1,1,33,38,ck22dnk93ng8ax7wonlff7yms,1,5.8,40.1,2025-03-22T23:39:58.602Z,2025-03-22T23:40:00Z,16ndalf4kfr7e6rd9mwj7gfmc,K. Burks,,,5596285209,140,3.2,5596285213,212,9.2,5596285211,141,53.0,5596285215,213,1.87,5596285207,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790987635,338,1,1,33,40,ck22dnk93ng8ax7wonlff7yms,1,2.5,58.5,2025-03-22T23:40:00.707Z,2025-03-22T23:40:02Z,4o2odluv4usimcdtryht04zjd,L. Ketterer,,,5596285247,212,16.0,5596285243,140,6.6,5596285249,213,1.30,5596285245,141,81.2,5596285241,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790987665,339,1,1,33,41,ck22dnk93ng8ax7wonlff7yms,1,6.9,83.5,2025-03-22T23:40:02.210Z,2025-03-22T23:40:05Z,rtercnq9nn7y0814ghe7wo2x,D. Barbir,,,5596285385,141,91.2,5596285389,213,0.28,5596285383,140,24.1,5596285387,212,18.8,5596285381,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790987669,340,1,1,33,45,ck22dnk93ng8ax7wonlff7yms,0,24.9,78.8,2025-03-22T23:40:05.602Z,2025-03-22T23:40:08Z,1b9b97pxox77ia41cilqqm4iy,Nick Firmino,,,5596285415,141,70.2,5596285419,213,5.36,5596285413,140,29.1,5596285417,212,7.3,5596285411,56,Back,5596285565,233,164,5596285569,286,,5596285563,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790987693,164,74,1,33,45,8cpjplodpphtkbt0hq8sr8mqs,1,71.9,14.7,2025-03-22T23:40:05.603Z,2025-03-23T00:04:46Z,2co6fedrz8anjzy9ise76dplh,J. Blake,,,5596285531,56,Right,5596285591,233,340,5596285533,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790987757,341,1,1,33,49,ck22dnk93ng8ax7wonlff7yms,1,10.5,78.5,2025-03-22T23:40:09.731Z,2025-03-22T23:40:18Z,rtercnq9nn7y0814ghe7wo2x,D. Barbir,,,5596285929,212,52.8,5596285925,140,32.5,5596285927,141,8.6,5596285923,56,Back,5596285931,213,5.16,5596285933,1,,5596285921,196,,5596285919,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790987755,165,83,1,33,57,8cpjplodpphtkbt0hq8sr8mqs,0,56.1,90.9,2025-03-22T23:40:17.683Z,2025-03-22T23:40:22Z,637c2iedo7modc3ekt36c2m7d,A. Stanley,,,5596286119,399,2l6v8ab245wzmb1litvkir1ii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790987789,342,1,1,33,57,ck22dnk93ng8ax7wonlff7yms,1,37.7,12.0,2025-03-22T23:40:17.866Z,2025-03-22T23:40:22Z,2l6v8ab245wzmb1litvkir1ii,G. Gibert,,,5596286099,141,11.7,5596286095,56,Back,5596286103,213,3.16,5596286101,212,9.7,5596286097,140,28.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790987851,343,1,1,34,2,ck22dnk93ng8ax7wonlff7yms,1,30.2,13.8,2025-03-22T23:40:23.130Z,2025-03-22T23:40:31Z,csx9pmpibyblftludnkd6j36x,M. Epps,,,5596286419,140,20.6,5596286417,56,Back,5596286421,141,38.3,5596286423,212,19.5,5596286425,213,2.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790987893,344,1,1,34,10,ck22dnk93ng8ax7wonlff7yms,1,30.0,35.1,2025-03-22T23:40:31.426Z,2025-03-22T23:40:38Z,16ndalf4kfr7e6rd9mwj7gfmc,K. Burks,,,5596286595,140,28.1,5596286599,212,12.9,5596286593,56,Back,5596286597,141,53.9,5596286601,213,1.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790987909,345,1,1,34,17,ck22dnk93ng8ax7wonlff7yms,1,32.5,57.0,2025-03-22T23:40:38.050Z,2025-03-22T23:40:40Z,2yflerah2shma2hzhm99msez9,S. Williams,,,5596286705,212,11.8,5596286699,56,Back,5596286701,140,32.4,5596286707,213,4.70,5596286703,141,39.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790987931,346,1,1,34,19,ck22dnk93ng8ax7wonlff7yms,1,32.2,37.0,2025-03-22T23:40:40.427Z,2025-03-22T23:40:42Z,16ndalf4kfr7e6rd9mwj7gfmc,K. Burks,,,5596286817,140,42.8,5596286813,56,Back,5596286821,141,12.2,5596286829,213,5.30,5596286825,212,20.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790987945,347,1,1,34,22,ck22dnk93ng8ax7wonlff7yms,1,42.2,10.1,2025-03-22T23:40:42.769Z,2025-03-22T23:40:45Z,2l6v8ab245wzmb1litvkir1ii,G. Gibert,,,5596286903,212,29.0,5596286897,56,Right,5596286905,213,0.21,5596286899,140,69.2,5596286901,141,19.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790987977,348,1,1,34,24,ck22dnk93ng8ax7wonlff7yms,1,69.2,19.1,2025-03-22T23:40:45.114Z,2025-03-22T23:40:49Z,abhcwxqh35hbgze01m4ihopyi,J. Beer,,,5596287081,141,16.5,5596287079,140,68.0,5596287085,213,4.09,5596287077,56,Right,5596287083,212,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790987997,349,1,1,34,28,ck22dnk93ng8ax7wonlff7yms,1,70.9,19.2,2025-03-22T23:40:49.362Z,2025-03-22T23:40:53Z,csx9pmpibyblftludnkd6j36x,M. Epps,,,5596287181,56,Center,5596287183,140,73.1,5596287187,212,14.9,5596287185,141,40.9,5596287189,213,1.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790988003,350,1,1,34,32,ck22dnk93ng8ax7wonlff7yms,0,72.5,44.2,2025-03-22T23:40:52.866Z,2025-03-22T23:41:29Z,1b9b97pxox77ia41cilqqm4iy,Nick Firmino,,,5596287217,56,Center,5596287225,213,6.16,5596287221,141,42.5,5596287219,140,81.3,5596287223,212,9.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790988029,166,8,1,34,33,8cpjplodpphtkbt0hq8sr8mqs,1,17.8,51.5,2025-03-22T23:40:53.603Z,2025-03-25T18:01:22Z,54yx5xkqrktd2hp0sxjx6hm8l,J. Musa,,,5596287373,56,Back,5600126449,385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790988047,351,1,1,34,36,ck22dnk93ng8ax7wonlff7yms,1,79.4,41.2,2025-03-22T23:40:57.017Z,2025-03-22T23:47:25Z,abhcwxqh35hbgze01m4ihopyi,J. Beer,1.0,,5596287455,213,5.42,5596287453,212,16.6,5596287451,141,22.7,5596287447,56,Center,5596305643,210,15,5596287449,140,89.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790988051,352,15,1,34,38,ck22dnk93ng8ax7wonlff7yms,1,85.6,31.9,2025-03-22T23:40:59.441Z,2025-03-23T17:05:08Z,csx9pmpibyblftludnkd6j36x,M. Epps,,,5596305655,55,351,5596305659,215,,5596287475,56,Center,5596290163,146,88.8,5596290173,233,167,5596290167,230,98.5,5596287471,22,,5596290157,102,51.0,5596287473,63,,5596305653,29,5596290041,82,5596290037,72,,5596290159,103,5597346643,78,,,19,,5596290165,147,36.1,5596290169,231,45.7,,,,,,,,,
2790988055,167,10,1,34,39,8cpjplodpphtkbt0hq8sr8mqs,1,9.2,66.3,2025-03-22T23:40:59.541Z,2025-03-23T00:06:06Z,9tispdm7tc3te31awsfcmd905,A. Quinn,,,5596287511,56,Back,5596287509,94,,5596290209,233,352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790988103,353,1,1,34,41,ck22dnk93ng8ax7wonlff7yms,1,86.5,28.6,2025-03-22T23:41:01.529Z,2025-03-22T23:42:27Z,csx9pmpibyblftludnkd6j36x,M. Epps,1.0,,5596287747,140,90.3,5596287743,56,Center,5596292043,154,,5596292041,210,13,5596287763,213,1.34,5596287759,212,17.7,5596287753,141,54.0,5596287737,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790988107,354,13,1,34,45,ck22dnk93ng8ax7wonlff7yms,1,92.1,51.3,2025-03-22T23:41:05.674Z,2025-03-23T17:05:39Z,1b9b97pxox77ia41cilqqm4iy,Nick Firmino,,,5596292075,102,42.5,5596292065,87,,5596292079,230,98.6,5596292069,154,,5596292081,231,49.8,5596287793,17,,5596292071,55,353,5596292067,29,,5596292077,103,48.6,5596291825,328,5596287791,22,5596287795,56,Center,5596291821,15,,,,,,,,,,,,,,,,,,,,,
2790988123,168,5,1,34,46,8cpjplodpphtkbt0hq8sr8mqs,1,-1.2,60.0,2025-03-22T23:41:07.065Z,2025-03-23T00:00:57Z,9tispdm7tc3te31awsfcmd905,A. Quinn,,,5596287875,56,Back,5596289065,233,355,5596287877,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790988311,355,5,1,34,46,ck22dnk93ng8ax7wonlff7yms,0,101.2,40.0,2025-03-22T23:41:07.065Z,2025-03-22T23:44:29Z,1b9b97pxox77ia41cilqqm4iy,Nick Firmino,,,5596289081,233,168,5596289049,346,,5596289047,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790988303,169,1,1,35,6,8cpjplodpphtkbt0hq8sr8mqs,1,3.6,52.2,2025-03-22T23:41:26.923Z,2025-03-25T18:02:36Z,d38osra1p83cgtmrwqt6w60yy,H. Sulte,,,5596289007,213,4.91,5596289003,141,41.6,5596289011,237,,5596288999,56,Back,5596289005,212,7.4,5596288997,124,,5600127309,189,,5596289001,140,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790988325,170,1,1,35,7,8cpjplodpphtkbt0hq8sr8mqs,1,5.0,41.6,2025-03-22T23:41:28.219Z,2025-03-25T18:02:37Z,97d0drjb3zqkh5ozfufg17nys,P. Hogan,,,5600127339,189,,5596289139,212,23.9,5596289135,140,10.6,5596289137,141,7.6,5596289133,56,Back,5596289141,213,4.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790988359,171,1,1,35,9,8cpjplodpphtkbt0hq8sr8mqs,1,10.6,7.6,2025-03-22T23:41:29.860Z,2025-03-22T23:41:33Z,1x95h6xtnycmvpqu7vgu4vh79,H. White,,,5596289359,212,45.8,5596289363,1,,5596289355,140,46.1,5596289357,141,46.7,5596289353,56,Back,5596289349,157,,5596289361,213,0.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790988367,172,4,1,35,13,8cpjplodpphtkbt0hq8sr8mqs,1,46.2,44.2,2025-03-22T23:41:33.635Z,2025-03-22T23:41:38Z,8delieh6jv1cgaukmgcwfjsic,E. Kizza,,,5596289481,56,Back,5596289479,295,,5596289485,286,,5596289477,13,,5596289483,152,,5596289487,233,356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790988361,356,4,1,35,13,ck22dnk93ng8ax7wonlff7yms,0,53.8,55.8,2025-03-22T23:41:33.636Z,2025-03-22T23:41:38Z,16ndalf4kfr7e6rd9mwj7gfmc,K. Burks,,,5596289447,13,,5596289455,56,Center,5596289459,152,,5596289451,295,,5596289505,233,172,5596289461,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790988941,359,17,1,35,22,ck22dnk93ng8ax7wonlff7yms,1,0.0,0.0,2025-03-22T23:41:42.704Z,2025-03-23T17:25:32Z,khvgxqohya7mawca1qx5q590,S. Djeffal,,,5597395743,37,243,5596292731,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790988847,173,1,1,36,7,8cpjplodpphtkbt0hq8sr8mqs,1,44.7,48.8,2025-03-22T23:42:27.922Z,2025-03-22T23:42:29Z,9tispdm7tc3te31awsfcmd905,A. Quinn,,,5596292153,140,42.3,5596292149,152,,5596292157,212,30.1,5596292151,56,Back,5596292147,5,,5596292155,141,92.9,5596292159,213,1.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790988855,174,1,1,36,9,8cpjplodpphtkbt0hq8sr8mqs,0,41.2,94.4,2025-03-22T23:42:29.571Z,2025-03-22T23:42:32Z,637c2iedo7modc3ekt36c2m7d,A. Stanley,,,5596292205,140,46.3,5596292209,212,5.4,5596292309,236,,5596292203,56,Back,5596292311,233,357,5596292207,141,94.2,5596292211,213,6.26,5596292315,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790988873,357,74,1,36,9,ck22dnk93ng8ax7wonlff7yms,1,60.2,7.0,2025-03-22T23:42:29.572Z,2025-03-23T00:01:05Z,csx9pmpibyblftludnkd6j36x,M. Epps,,,5596292301,56,Right,5596292303,285,,5596292347,233,174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790988889,175,5,1,36,12,8cpjplodpphtkbt0hq8sr8mqs,1,44.8,102.0,2025-03-22T23:42:32.580Z,2025-03-23T00:00:58Z,637c2iedo7modc3ekt36c2m7d,A. Stanley,,,5596292465,233,358,5596292399,56,Back,5596292401,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790988881,358,5,1,36,12,ck22dnk93ng8ax7wonlff7yms,0,55.2,-2.0,2025-03-22T23:42:32.580Z,2025-03-23T00:00:58Z,csx9pmpibyblftludnkd6j36x,M. Epps,,,5596292353,56,Right,5596292355,347,,5596292477,233,175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790988927,176,1,1,36,14,8cpjplodpphtkbt0hq8sr8mqs,1,47.3,100.0,2025-03-22T23:42:34.475Z,2025-03-22T23:42:38Z,637c2iedo7modc3ekt36c2m7d,A. Stanley,,,5596292623,140,31.6,5596292619,107,,5596292627,212,20.9,5596292625,141,83.2,5596292629,213,3.80,5596292621,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790988949,177,1,1,36,17,8cpjplodpphtkbt0hq8sr8mqs,1,29.1,77.8,2025-03-22T23:42:38.187Z,2025-03-22T23:42:40Z,54yx5xkqrktd2hp0sxjx6hm8l,J. Musa,,,5596292727,213,4.71,5596292719,56,Back,5596292723,141,35.4,5596292725,212,28.8,5596292721,140,29.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790989007,178,1,1,36,19,8cpjplodpphtkbt0hq8sr8mqs,1,29.1,35.4,2025-03-22T23:42:40.435Z,2025-03-22T23:47:01Z,97d0drjb3zqkh5ozfufg17nys,P. Hogan,,,5596293007,141,39.1,5596293003,56,Back,5596293011,213,0.21,5596293009,212,12.3,5596293005,140,40.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
