id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/10/value,qualifier/11/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/12/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/13/value
2791052903,221,45,1,22,47,87c66ubwpzykovmkaf1t46bis,0,45.8,52.2,2025-03-23T02:29:36.971Z,2025-03-23T04:20:40Z,bzu3rjr0r2qmxluguyseq5sdl,A. Soto,,,5596687037,233,280,5596652661,56,Back,5596652663,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791058663,280,3,1,22,47,b5l2e3csycjb8twvq9ek0j5gq,1,54.2,47.8,2025-03-23T02:29:36.971Z,2025-03-23T13:00:28Z,cclpvd1z3yyruciida1q3x4o9,P. Wilson,,,5596687003,286,,5596687001,56,Center,5596687013,233,221,5597112027,465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791052923,157,50,1,22,49,b5l2e3csycjb8twvq9ek0j5gq,1,68.8,41.0,2025-03-23T02:29:38.826Z,2025-03-23T15:46:09Z,cclpvd1z3yyruciida1q3x4o9,P. Wilson,,,5596652783,286,,5597258225,233,222,5596652781,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791052961,222,7,1,22,49,87c66ubwpzykovmkaf1t46bis,1,31.2,59.0,2025-03-23T02:29:38.827Z,2025-03-23T15:46:09Z,bfdes5ft117ggu7ue5tnu5hm2,N. Hernandez,,,5597112095,384,,5596652977,56,Back,5597112097,389,,5597258203,233,157,5596652979,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791052941,158,83,1,22,52,b5l2e3csycjb8twvq9ek0j5gq,0,79.1,37.7,2025-03-23T02:29:42.146Z,2025-03-23T02:45:40Z,24r8fdf8ypk7ejch9t86zjwgk,I. Alekseev,,,5596679425,399,61rlxmejof8zjv8uw3sk1l045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791053001,159,45,1,22,52,b5l2e3csycjb8twvq9ek0j5gq,0,87.1,32.8,2025-03-23T02:29:42.146Z,2025-03-23T15:46:13Z,bogxgfao7j28diagxffy0z9ey,D. Gomez,,,5596653255,233,224,5596653171,286,,5596653169,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791053011,224,3,1,22,52,87c66ubwpzykovmkaf1t46bis,1,12.9,67.2,2025-03-23T02:29:42.146Z,2025-03-23T15:46:13Z,61rlxmejof8zjv8uw3sk1l045,J. Medranda,,,5596653219,56,Back,5597112205,465,,5596653239,233,159,5596653221,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791053023,225,12,1,22,59,87c66ubwpzykovmkaf1t46bis,1,13.6,85.0,2025-03-23T02:29:49.628Z,2025-03-23T02:29:54Z,61rlxmejof8zjv8uw3sk1l045,J. Medranda,,,5596653281,141,100.0,5596653283,212,34.5,5596653389,167,,5596653285,213,0.33,5596653279,140,44.6,5596653277,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791053059,160,5,1,23,1,b5l2e3csycjb8twvq9ek0j5gq,1,59.3,-1.6,2025-03-23T02:29:51.073Z,2025-03-23T04:25:06Z,bogxgfao7j28diagxffy0z9ey,D. Gomez,,,5596653533,347,,5596653531,56,Right,5596653551,233,226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791053025,226,5,1,23,1,87c66ubwpzykovmkaf1t46bis,0,40.7,101.6,2025-03-23T02:29:51.073Z,2025-03-23T04:25:07Z,61rlxmejof8zjv8uw3sk1l045,J. Medranda,,,5596653293,56,Back,5596653295,347,,5596653559,233,160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791053129,161,1,1,23,27,b5l2e3csycjb8twvq9ek0j5gq,1,61.6,0.0,2025-03-23T02:30:16.850Z,2025-03-23T13:01:06Z,777irocsl9y6fja05sevniy95,C. Riley,,,5596653981,107,,5596653991,213,2.77,5596653989,212,12.0,5597112311,189,,5596653987,141,5.5,5596653983,56,Right,5596653985,140,51.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791053135,162,1,1,23,28,b5l2e3csycjb8twvq9ek0j5gq,1,46.3,8.7,2025-03-23T02:30:17.882Z,2025-03-23T13:01:04Z,4e47ixpbc8x9qzn7l3aeej0tl,K. Greene,,,5596654029,213,1.93,5596654021,56,Back,5596654023,140,40.4,5596654027,212,17.8,5597112281,189,,5596654025,141,33.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791053149,163,1,1,23,29,b5l2e3csycjb8twvq9ek0j5gq,1,38.5,37.4,2025-03-23T02:30:19.154Z,2025-03-23T02:30:23Z,2w7w1l7lwhu2u6nhvqg1bnd2h,N. Hackshaw,,,5596654131,140,16.1,5596654137,213,2.90,5596654133,141,45.9,5596654135,212,24.2,5596654129,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791053163,164,1,1,23,33,b5l2e3csycjb8twvq9ek0j5gq,1,13.1,37.8,2025-03-23T02:30:23.474Z,2025-03-23T02:30:27Z,6j38lv6xa3gnzzsn5x2i35rdh,K. McIntosh,,,5596654229,140,42.8,5596654231,141,7.5,5596654235,213,5.70,5596654227,56,Back,5596654237,1,,5596654225,155,,5596654233,212,37.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791053171,165,1,1,23,37,b5l2e3csycjb8twvq9ek0j5gq,1,43.1,8.5,2025-03-23T02:30:26.970Z,2025-03-23T02:30:28Z,777irocsl9y6fja05sevniy95,C. Riley,,,5596654285,212,11.0,5596654279,56,Right,5596654281,140,53.1,5596654287,213,0.30,5596654283,141,13.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791053189,166,1,1,23,38,b5l2e3csycjb8twvq9ek0j5gq,0,54.1,12.1,2025-03-23T02:30:28.027Z,2025-03-23T02:30:30Z,cxnq0rc4u1efzt82nw3xgk355,P. Armenakas,,,5596654379,56,Right,5596654377,155,,5596654381,140,76.7,5596654387,212,23.8,5596654389,213,6.21,5596654383,141,9.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791053231,228,1,1,23,42,87c66ubwpzykovmkaf1t46bis,1,14.1,85.4,2025-03-23T02:30:32.443Z,2025-03-23T02:30:36Z,ks7omik17xov44i4hhjrldyh,M. Taintor,,,5596654635,212,16.2,5596654629,56,Back,5596654631,140,3.8,5596654637,213,3.98,5596654633,141,67.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791053265,229,1,1,23,46,87c66ubwpzykovmkaf1t46bis,1,6.7,67.8,2025-03-23T02:30:36.628Z,2025-03-23T02:30:41Z,h4nbagq5dsdltn9x62oi0t05,R. Sánchez,,,5596654821,212,35.6,5596654815,56,Back,5596654813,155,,5596654817,140,35.7,5596654823,213,0.55,5596654819,141,95.0,5596654825,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791053271,230,1,1,23,51,87c66ubwpzykovmkaf1t46bis,1,40.0,94.5,2025-03-23T02:30:41.227Z,2025-03-23T02:30:42Z,61rlxmejof8zjv8uw3sk1l045,J. Medranda,,,5596654849,212,11.1,5596654845,140,41.6,5596654843,56,Back,5596654851,213,4.86,5596654847,141,78.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791053293,231,1,1,23,52,87c66ubwpzykovmkaf1t46bis,1,41.6,78.4,2025-03-23T02:30:42.115Z,2025-03-23T13:01:24Z,zd582wgzhdcz8n6oipywt3vt,J. Hernández,,,5596654981,213,3.29,5596654975,140,31.3,5596654973,56,Back,5596654979,212,10.9,5596654977,141,76.1,5597112481,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791053299,232,1,1,23,55,87c66ubwpzykovmkaf1t46bis,0,31.0,74.8,2025-03-23T02:30:44.940Z,2025-03-23T02:30:45Z,bzu3rjr0r2qmxluguyseq5sdl,A. Soto,,,5596655001,141,71.1,5596655003,212,3.3,5596654997,140,29.0,5596655005,213,4.02,5596654993,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791053305,167,61,1,23,55,b5l2e3csycjb8twvq9ek0j5gq,1,62.0,32.7,2025-03-23T02:30:45.786Z,2025-03-23T02:30:45Z,cxnq0rc4u1efzt82nw3xgk355,P. Armenakas,,,5596655027,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791053323,169,1,1,23,57,b5l2e3csycjb8twvq9ek0j5gq,1,63.6,50.3,2025-03-23T02:30:47.158Z,2025-03-23T02:30:47Z,cclpvd1z3yyruciida1q3x4o9,P. Wilson,,,5596655097,140,60.0,5596655103,213,4.15,5596655095,56,Center,5596655099,141,41.4,5596655101,212,7.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791053355,170,1,1,23,57,b5l2e3csycjb8twvq9ek0j5gq,1,60.0,41.6,2025-03-23T02:30:47.770Z,2025-03-23T02:30:51Z,cxnq0rc4u1efzt82nw3xgk355,P. Armenakas,,,5596655289,56,Center,5596655299,213,0.54,5596655291,140,78.0,5596655293,141,58.1,5596655295,212,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791136667,861,83,1,24,0,87c66ubwpzykovmkaf1t46bis,1,9.4,31.4,2025-03-23T02:30:50.714Z,2025-03-23T13:01:52Z,9623rc4ywvt5nvq15qknn9l3o,J. Osorio,,,5597112733,399,6g7v93m80xq6x38o9u3t8y3je,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791053369,171,1,1,24,1,b5l2e3csycjb8twvq9ek0j5gq,0,95.2,72.0,2025-03-23T02:30:51.731Z,2025-03-23T13:02:01Z,6g7v93m80xq6x38o9u3t8y3je,W. Prentice,,,5596655371,141,45.6,5596655365,155,,5596655363,2,,5596655367,56,Center,5596655373,212,18.0,5597112863,225,,5597112867,72,,5596655369,140,95.3,5597112865,387,,5596655375,213,4.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791053381,233,12,1,24,4,87c66ubwpzykovmkaf1t46bis,1,6.2,61.2,2025-03-23T02:30:53.940Z,2025-03-23T02:30:55Z,ks7omik17xov44i4hhjrldyh,M. Taintor,,,5596655443,140,0.0,5596655521,167,,5596655447,212,8.2,5596655477,15,,5596655445,141,58.8,5596655449,213,3.34,5596655441,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791053387,172,6,1,24,4,b5l2e3csycjb8twvq9ek0j5gq,1,99.0,41.2,2025-03-23T02:30:54.603Z,2025-03-23T04:18:56Z,6g7v93m80xq6x38o9u3t8y3je,W. Prentice,,,5596655549,56,Center,5596655553,75,,5596655629,233,234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791053395,234,6,1,24,4,87c66ubwpzykovmkaf1t46bis,0,1.0,58.8,2025-03-23T02:30:54.603Z,2025-03-23T13:02:04Z,ks7omik17xov44i4hhjrldyh,M. Taintor,,,5596655597,73,,5596655635,233,172,5596655595,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791053555,173,1,1,24,44,b5l2e3csycjb8twvq9ek0j5gq,0,99.5,0.5,2025-03-23T02:31:34.171Z,2025-03-23T13:02:20Z,cxnq0rc4u1efzt82nw3xgk355,P. Armenakas,,,5597113067,72,,5596656591,140,93.1,5596656581,2,,5596656599,1,,5596656589,56,Center,5596656595,212,34.9,5596656585,155,,5596656587,223,,5596656597,213,1.76,5596663527,233,235,5596656593,141,5596656583,6,,,,,,,,,,,50.9,,,,,,,,,,,,,,,,,,
2791053573,235,11,1,24,48,87c66ubwpzykovmkaf1t46bis,1,7.9,49.9,2025-03-23T02:31:38.732Z,2025-03-23T13:02:22Z,h4nbagq5dsdltn9x62oi0t05,R. Sánchez,,,5596663591,233,173,5596663503,88,,5596663501,56,Back,5597113081,378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791053619,236,1,1,24,55,87c66ubwpzykovmkaf1t46bis,1,12.4,47.0,2025-03-23T02:31:45.740Z,2025-03-23T13:02:28Z,h4nbagq5dsdltn9x62oi0t05,R. Sánchez,,,5596657017,213,1.31,5596657005,123,,5596657013,212,5.6,5596657007,56,Back,5596657011,141,55.0,5596657009,140,13.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791053625,237,1,1,24,58,87c66ubwpzykovmkaf1t46bis,1,13.8,57.5,2025-03-23T02:31:48.149Z,2025-03-23T13:02:35Z,ks7omik17xov44i4hhjrldyh,M. Taintor,,,5596657067,56,Back,5596657075,213,6.19,5596657069,140,26.5,5596657071,141,55.6,5596657073,212,13.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791053639,238,1,1,24,59,87c66ubwpzykovmkaf1t46bis,1,26.5,54.4,2025-03-23T02:31:49.181Z,2025-03-23T13:02:38Z,bzu3rjr0r2qmxluguyseq5sdl,A. Soto,,,5596657149,141,58.5,5596657153,213,2.95,5596657151,212,14.7,5596657147,140,12.8,5596657145,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791053651,239,1,1,25,2,87c66ubwpzykovmkaf1t46bis,0,11.1,65.2,2025-03-23T02:31:52.389Z,2025-03-23T13:02:47Z,ks7omik17xov44i4hhjrldyh,M. Taintor,,,5596657223,213,5.56,5596657225,1,,5596657219,141,27.6,5597113325,157,,5596657221,212,38.7,5596657215,56,Back,5596657217,140,38.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791053663,175,1,1,25,6,b5l2e3csycjb8twvq9ek0j5gq,1,64.0,78.9,2025-03-23T02:31:55.963Z,2025-03-23T02:31:57Z,cqhpjp9q1pl5gy4nfrpd7m3h0,J. Rasmussen,,,5596657317,141,67.4,5596657313,56,Center,5596657315,140,63.1,5596657321,213,4.59,5596657319,212,7.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791053677,176,1,1,25,7,b5l2e3csycjb8twvq9ek0j5gq,1,62.8,67.7,2025-03-23T02:31:56.995Z,2025-03-23T02:32:00Z,4jq1xl8ott88bxfdo4bjm47hl,T. Gibson,,,5596657399,212,13.2,5596657393,56,Left,5596657397,141,85.3,5596657395,140,68.0,5596657401,213,1.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791053687,177,1,1,25,10,b5l2e3csycjb8twvq9ek0j5gq,1,70.9,87.1,2025-03-23T02:32:00.067Z,2025-03-23T02:32:02Z,6g7v93m80xq6x38o9u3t8y3je,W. Prentice,,,5596657473,141,89.8,5596657471,140,85.8,5596657477,213,0.12,5596657469,56,Left,5596657475,212,15.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791053707,178,1,1,25,12,b5l2e3csycjb8twvq9ek0j5gq,1,90.9,89.9,2025-03-23T02:32:02.492Z,2025-03-23T13:03:04Z,cqhpjp9q1pl5gy4nfrpd7m3h0,J. Rasmussen,,1.0,5596657593,2,,5596847683,210,15,5596657601,56,Center,5597113463,72,,5596657607,141,56.8,5596847685,154,,5596657605,140,90.6,5597113461,224,,5596657609,212,22.5,5596657611,213,4.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791053721,240,43,1,25,15,87c66ubwpzykovmkaf1t46bis,1,0.0,0.0,2025-03-23T02:32:05.349Z,2025-03-23T05:09:08Z,4o1ryjpzoxzpi3ex53cmayui1,A. Crognale,,,5596657671,141,34.0,5596657673,212,3.7,5596657675,213,1.28,5596657667,56,Back,5596847617,144,12,5596657669,140,10.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791060279,311,15,1,25,15,b5l2e3csycjb8twvq9ek0j5gq,1,90.6,57.7,2025-03-23T02:32:05.581Z,2025-03-23T13:03:16Z,cclpvd1z3yyruciida1q3x4o9,P. Wilson,,,5596847687,29,,5596697185,82,,5596698003,17,,5596847691,55,178,5597113569,76,,5596697139,22,,5596697289,230,99.4,5596697277,102,51.9,5596698001,72,,5596847689,154,,5596697143,56,5596697279,103,5596697291,231,5596697285,146,5596697287,147,56.7,5596699507,233,455,Center,19,,,,,,,,,,51.4,,,,,,,92.3
2791060819,455,10,1,25,15,87c66ubwpzykovmkaf1t46bis,1,4.6,44.9,2025-03-23T02:32:05.681Z,2025-03-23T03:11:10Z,ks7omik17xov44i4hhjrldyh,M. Taintor,,,5596699525,233,311,5596699501,56,Back,5596699499,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791061329,474,61,1,25,16,87c66ubwpzykovmkaf1t46bis,0,12.8,45.8,2025-03-23T02:32:05.809Z,2025-03-23T13:03:24Z,bzu3rjr0r2qmxluguyseq5sdl,A. Soto,,,5596702571,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791053713,179,50,1,25,17,b5l2e3csycjb8twvq9ek0j5gq,1,89.7,56.4,2025-03-23T02:32:06.915Z,2025-03-23T13:03:32Z,cclpvd1z3yyruciida1q3x4o9,P. Wilson,,,5596657627,286,,5596657771,233,241,5596657625,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791053727,241,7,1,25,17,87c66ubwpzykovmkaf1t46bis,1,10.3,43.6,2025-03-23T02:32:06.916Z,2025-03-23T13:03:32Z,bzu3rjr0r2qmxluguyseq5sdl,A. Soto,,,5596657703,56,Back,5596657745,233,179,5597113617,384,,5596657705,285,,5597113619,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791053789,242,12,1,25,19,87c66ubwpzykovmkaf1t46bis,1,10.1,40.9,2025-03-23T02:32:09.469Z,2025-03-23T13:03:43Z,4o1ryjpzoxzpi3ex53cmayui1,A. Crognale,,,5596658005,212,61.6,5596658003,141,28.0,5596657999,56,Center,5596658001,140,68.2,5596658007,213,6.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791062143,341,1,1,25,26,b5l2e3csycjb8twvq9ek0j5gq,1,29.5,74.8,2025-03-23T02:32:15.809Z,2025-03-23T13:03:47Z,2w7w1l7lwhu2u6nhvqg1bnd2h,N. Hackshaw,,,5596707019,1,,5596707011,140,30.9,5596707009,56,Back,5596707013,141,73.2,5596707017,213,5.65,5596707015,212,1.8,5596707007,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791053781,180,43,1,25,27,b5l2e3csycjb8twvq9ek0j5gq,1,0.0,0.0,2025-03-23T02:32:17.164Z,2025-03-23T02:32:25Z,4e47ixpbc8x9qzn7l3aeej0tl,K. Greene,,,5596658171,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791053785,181,1,1,25,27,b5l2e3csycjb8twvq9ek0j5gq,0,40.8,80.4,2025-03-23T02:32:17.166Z,2025-03-23T04:20:26Z,4e47ixpbc8x9qzn7l3aeej0tl,K. Greene,,,5596657979,141,87.6,5596657977,140,61.5,5596657981,212,22.3,5596657983,213,0.22,5596657975,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791053809,244,1,1,25,30,87c66ubwpzykovmkaf1t46bis,1,45.4,8.0,2025-03-23T02:32:20.405Z,2025-03-23T13:03:59Z,9623rc4ywvt5nvq15qknn9l3o,J. Osorio,,,5596658131,141,23.3,5596658127,140,44.6,5596658135,213,1.65,5596658133,212,10.4,5596658125,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791053837,245,1,1,25,33,87c66ubwpzykovmkaf1t46bis,1,46.4,25.2,2025-03-23T02:32:22.997Z,2025-03-23T13:04:37Z,bfdes5ft117ggu7ue5tnu5hm2,N. Hernandez,,,5596658297,212,12.2,5596658293,140,55.1,5596658295,141,37.2,5596658291,56,Center,5596658299,213,0.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791053851,246,1,1,25,37,87c66ubwpzykovmkaf1t46bis,1,68.9,62.8,2025-03-23T02:32:27.629Z,2025-03-23T13:04:45Z,zd582wgzhdcz8n6oipywt3vt,J. Hernández,,,5596658401,212,20.5,5596658395,56,Left,5596658403,213,0.99,5596658397,140,79.6,5596658399,141,88.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791053867,247,1,1,25,40,87c66ubwpzykovmkaf1t46bis,0,86.9,86.9,2025-03-23T02:32:30.293Z,2025-03-23T13:04:52Z,4ceaxb019rb6flsigsqo80rca,L. Haakenson,,,5596658511,212,26.7,5597114401,72,,5596658509,141,48.1,5596658501,2,,5596658513,213,4.87,5597114399,224,,5596658505,56,Center,5596658503,155,,5596658507,140,91.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791053871,182,12,1,25,42,b5l2e3csycjb8twvq9ek0j5gq,1,8.6,56.6,2025-03-23T02:32:32.604Z,2025-03-23T02:32:33Z,cqhpjp9q1pl5gy4nfrpd7m3h0,J. Rasmussen,,,5596658537,140,20.5,5596658543,213,5.40,5596658569,15,,5596658535,56,Back,5596658539,141,34.2,5596658541,212,19.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791053883,183,12,1,25,45,b5l2e3csycjb8twvq9ek0j5gq,1,23.0,24.6,2025-03-23T02:32:35.068Z,2025-03-23T02:32:36Z,24r8fdf8ypk7ejch9t86zjwgk,I. Alekseev,,,5596658619,141,36.3,5596658617,140,33.9,5596658621,212,13.9,5596658629,15,,5596658615,56,Back,5596658623,213,0.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791053909,248,1,1,25,47,87c66ubwpzykovmkaf1t46bis,1,62.4,73.0,2025-03-23T02:32:37.101Z,2025-03-23T02:32:38Z,bzu3rjr0r2qmxluguyseq5sdl,A. Soto,,,5596658779,141,87.8,5596658781,212,11.0,5596658777,140,58.2,5596658783,213,1.98,5596658775,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791053917,249,1,1,25,48,87c66ubwpzykovmkaf1t46bis,1,58.2,87.8,2025-03-23T02:32:38.285Z,2025-03-23T02:32:39Z,61rlxmejof8zjv8uw3sk1l045,J. Medranda,,,5596658833,141,89.0,5596658837,213,0.07,5596658831,140,69.9,5596658829,56,Left,5596658835,212,12.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791053923,250,1,1,25,49,87c66ubwpzykovmkaf1t46bis,1,69.9,89.0,2025-03-23T02:32:39.293Z,2025-03-23T02:32:42Z,4ceaxb019rb6flsigsqo80rca,L. Haakenson,,,5596658909,213,3.07,5596658903,140,55.2,5596658901,56,Left,5596658907,212,15.5,5596658913,156,,5596658905,141,90.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791053961,251,1,1,25,52,87c66ubwpzykovmkaf1t46bis,1,62.5,92.0,2025-03-23T02:32:42.493Z,2025-03-23T13:05:09Z,61rlxmejof8zjv8uw3sk1l045,J. Medranda,,,5596659099,141,85.0,5596659101,212,19.6,5596659097,140,44.4,5596659095,56,Back,5596659103,213,3.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791053967,252,1,1,25,54,87c66ubwpzykovmkaf1t46bis,1,42.8,80.3,2025-03-23T02:32:44.582Z,2025-03-23T02:32:45Z,ks7omik17xov44i4hhjrldyh,M. Taintor,,,5596659133,141,77.5,5596659131,140,57.6,5596659137,213,6.16,5596659129,56,Center,5596659135,212,15.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791053975,253,1,1,25,55,87c66ubwpzykovmkaf1t46bis,1,57.6,77.5,2025-03-23T02:32:45.421Z,2025-03-23T13:05:16Z,zd582wgzhdcz8n6oipywt3vt,J. Hernández,,,5596659167,212,6.9,5596659161,56,Center,5596659163,140,51.8,5596659169,213,3.64,5596659165,141,72.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791054009,254,1,1,26,0,87c66ubwpzykovmkaf1t46bis,1,51.6,67.7,2025-03-23T02:32:50.437Z,2025-03-23T13:05:28Z,bzu3rjr0r2qmxluguyseq5sdl,A. Soto,,,5596659417,141,35.0,5596659413,56,Back,5596659415,140,46.3,5596659421,213,4.47,5596659419,212,22.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791054019,255,1,1,26,2,87c66ubwpzykovmkaf1t46bis,1,43.8,29.7,2025-03-23T02:32:52.797Z,2025-03-23T02:32:56Z,4o1ryjpzoxzpi3ex53cmayui1,A. Crognale,,,5596659525,212,16.3,5596659519,56,Right,5596659521,140,51.8,5596659527,213,5.25,5596659523,141,9.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
