id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/11/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value
2823720083,197,1,1,18,17,daicfonrbj124lu2la2rctxck,1,62.4,86.3,2025-06-21T23:24:49.988Z,2025-06-21T23:24:57Z,couplbg5c1wzrb14ycd8f7h0p,G. Stoneman,,,5777176721,140,56.4,5777176719,56,Center,5777176727,213,4.48,5777176725,212,27.5,5777176723,141,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823720125,198,1,1,18,24,daicfonrbj124lu2la2rctxck,1,60.2,29.5,2025-06-21T23:24:57.405Z,2025-06-21T23:25:03Z,bug5x187ehj0apzl11lrl3ip6,R. Hope-Gund,,,5777176993,140,64.2,5777176995,141,6.7,5777176991,56,Right,5777176999,213,4.98,5777176997,212,16.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823720143,199,1,1,18,30,daicfonrbj124lu2la2rctxck,1,66.4,11.3,2025-06-21T23:25:02.964Z,2025-06-21T23:25:04Z,f472o0229a6xev8qudf1tyf6y,F. Nodarse,,,5777177091,212,6.2,5777177085,56,Right,5777177089,141,5.3,5777177087,140,70.9,5777177093,213,5.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823720175,200,1,1,18,32,daicfonrbj124lu2la2rctxck,0,70.9,5.3,2025-06-21T23:25:04.844Z,2025-06-21T23:25:08Z,bug5x187ehj0apzl11lrl3ip6,R. Hope-Gund,,,5777177269,56,Right,5777177275,212,11.5,5777177271,140,81.6,5777177273,141,1.6,5777177277,213,6.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823720185,162,8,1,18,36,7neuneh44n9rtsfsh6r0sb9no,1,22.8,97.7,2025-06-21T23:25:09.247Z,2025-06-21T23:25:09Z,bgxiot2ugkc6t5jchxewen4k5,L. Desmond,,,5777177307,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823720197,163,5,1,18,37,7neuneh44n9rtsfsh6r0sb9no,0,22.6,101.3,2025-06-21T23:25:10.278Z,2025-06-22T00:04:27Z,bgxiot2ugkc6t5jchxewen4k5,L. Desmond,,,5777178303,233,201,5777177367,347,,5777177365,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823720381,201,5,1,18,37,daicfonrbj124lu2la2rctxck,1,77.4,-1.3,2025-06-21T23:25:10.278Z,2025-06-22T00:04:26Z,bug5x187ehj0apzl11lrl3ip6,R. Hope-Gund,,,5777178287,56,Right,5777178295,233,163,5777178289,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823720387,202,1,1,19,4,daicfonrbj124lu2la2rctxck,1,79.6,0.0,2025-06-21T23:25:36.989Z,2025-06-21T23:25:39Z,8pqvmz8g1yhe7hqqc1d68c4mi,C. Holstad,,,5777178357,213,2.62,5777178353,141,6.8,5777178351,140,70.3,5777178355,212,11.2,5777178349,56,Right,5777178347,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823720399,203,1,1,19,6,daicfonrbj124lu2la2rctxck,0,72.8,6.4,2025-06-21T23:25:39.100Z,2025-06-21T23:25:41Z,bug5x187ehj0apzl11lrl3ip6,R. Hope-Gund,,,5777178463,140,88.0,5777178461,56,Center,5777178459,155,,5777178469,213,0.99,5777178467,212,29.3,5777178457,2,,5777178465,141,42.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823720411,164,12,1,19,10,7neuneh44n9rtsfsh6r0sb9no,1,12.2,49.3,2025-06-21T23:25:42.576Z,2025-06-21T23:25:44Z,b7hyxpaqt3ymfbuah1yop5rai,F. Kleemann,,,5777178525,141,20.9,5777178529,213,5.22,5777178527,212,22.1,5777178521,56,Back,5777178523,140,22.5,5777178543,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823720435,204,1,1,19,13,daicfonrbj124lu2la2rctxck,1,70.6,73.4,2025-06-21T23:25:45.892Z,2025-06-21T23:25:49Z,eg5pbxm7emj77mdcub4xp6m3u,A. Sanchez,,,5777178645,141,86.1,5777178649,213,0.91,5777178647,212,10.9,5777178643,140,77.0,5777178641,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823720443,205,1,1,19,16,daicfonrbj124lu2la2rctxck,0,77.0,86.1,2025-06-21T23:25:48.908Z,2025-06-21T23:25:50Z,dltmx3e4llkcszs22cbfz92xg,J. Kwizera,,,5777178687,56,Left,5777178695,213,0.41,5777178689,140,84.9,5777178691,141,91.4,5777178693,212,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823720439,165,8,1,19,17,7neuneh44n9rtsfsh6r0sb9no,1,17.3,5.6,2025-06-21T23:25:49.888Z,2025-06-21T23:25:50Z,ea8jgqvyafx5wvgd5d70mgx9m,J. Gurr,,,5777178675,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823720451,166,5,1,19,18,7neuneh44n9rtsfsh6r0sb9no,0,17.4,-1.5,2025-06-21T23:25:51.001Z,2025-06-22T00:04:27Z,ea8jgqvyafx5wvgd5d70mgx9m,J. Gurr,,,5777178733,347,,5777180223,233,206,5777178731,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823720685,206,5,1,19,18,daicfonrbj124lu2la2rctxck,1,82.6,101.5,2025-06-21T23:25:51.001Z,2025-06-22T00:04:27Z,dltmx3e4llkcszs22cbfz92xg,J. Kwizera,,,5777180173,347,,5777180171,56,Left,5777180201,233,166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823720705,207,1,1,19,46,daicfonrbj124lu2la2rctxck,0,83.8,100.0,2025-06-21T23:26:18.604Z,2025-06-21T23:26:20Z,8pqvmz8g1yhe7hqqc1d68c4mi,C. Holstad,,,5777180253,213,5.02,5777180243,107,,5777180251,212,23.0,5777180245,56,Center,5777180247,140,90.4,5777180249,141,69.2,5777180255,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823720739,167,12,1,19,47,7neuneh44n9rtsfsh6r0sb9no,1,13.3,33.6,2025-06-21T23:26:20.273Z,2025-06-21T23:33:31Z,ea8jgqvyafx5wvgd5d70mgx9m,J. Gurr,,,5777180433,56,Back,5777180441,213,0.65,5777180435,140,29.6,5777180599,15,,5777180439,212,21.5,5777180437,141,52.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823723209,225,43,1,19,48,7neuneh44n9rtsfsh6r0sb9no,1,0.0,0.0,2025-06-21T23:26:21.132Z,2025-06-21T23:38:07Z,9lqozbr0ghw2fhep938p8snah,R. Cicerone,,,5777208449,144,44,5777194491,56,Back,5777194493,285,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823720769,168,12,1,19,49,7neuneh44n9rtsfsh6r0sb9no,1,28.6,53.0,2025-06-21T23:26:21.961Z,2025-06-21T23:32:10Z,9lqozbr0ghw2fhep938p8snah,R. Cicerone,,,5777180575,212,6.1,5777180577,213,5.72,5777180687,15,,5777180571,140,33.5,5777180569,56,Back,5777180573,141,48.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823720763,208,1,1,19,51,daicfonrbj124lu2la2rctxck,1,76.7,63.8,2025-06-21T23:26:23.812Z,2025-06-21T23:26:25Z,dltmx3e4llkcszs22cbfz92xg,J. Kwizera,,,5777180541,56,Center,5777180543,140,71.9,5777180547,212,18.3,5777180549,213,4.43,5777180545,141,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823720793,209,1,1,19,52,daicfonrbj124lu2la2rctxck,1,71.9,38.0,2025-06-21T23:26:25.468Z,2025-06-21T23:26:28Z,bug5x187ehj0apzl11lrl3ip6,R. Hope-Gund,,,5777180713,213,1.78,5777180705,56,Center,5777180711,212,16.7,5777180709,141,62.0,5777180707,140,68.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823720801,210,1,1,19,55,daicfonrbj124lu2la2rctxck,1,65.2,69.2,2025-06-21T23:26:28.452Z,2025-06-21T23:26:31Z,eg5pbxm7emj77mdcub4xp6m3u,A. Sanchez,,,5777180793,213,1.00,5777180785,140,74.6,5777180791,212,18.3,5777180789,141,91.8,5777180781,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823720845,211,1,1,19,58,daicfonrbj124lu2la2rctxck,0,74.6,91.8,2025-06-21T23:26:30.924Z,2025-06-21T23:26:36Z,8pqvmz8g1yhe7hqqc1d68c4mi,C. Holstad,,,5777181047,212,29.7,5777181049,213,5.19,5777181041,56,Center,5777181043,140,87.5,5777181039,155,,5777181045,141,53.0,5777181037,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823720843,169,44,1,20,2,7neuneh44n9rtsfsh6r0sb9no,1,12.9,47.4,2025-06-21T23:26:35.144Z,2025-06-22T00:05:05Z,b7hyxpaqt3ymfbuah1yop5rai,F. Kleemann,,,5777181029,285,,5777181027,56,Back,5777181119,233,212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823720851,212,44,1,20,2,daicfonrbj124lu2la2rctxck,0,87.1,52.6,2025-06-21T23:26:35.145Z,2025-06-22T00:05:05Z,3tb7ycl6z32sevjo8rxa590,A. Mabika,,,5777181075,286,,5777181131,233,169,5777181073,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823720867,170,12,1,20,3,7neuneh44n9rtsfsh6r0sb9no,1,13.5,48.2,2025-06-21T23:26:35.688Z,2025-06-21T23:26:46Z,b7hyxpaqt3ymfbuah1yop5rai,F. Kleemann,,,5777181489,15,,5777181199,140,31.1,5777181197,56,Back,5777181205,213,0.13,5777181201,141,51.8,5777181203,212,18.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823720873,171,50,1,20,5,7neuneh44n9rtsfsh6r0sb9no,1,29.2,54.7,2025-06-21T23:26:38.216Z,2025-06-22T00:04:52Z,271x0k4dhjqn4h7ecmt44pzo5,R. López,,,5777210103,233,213,5777181225,285,,5777181223,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823720863,213,7,1,20,5,daicfonrbj124lu2la2rctxck,0,70.8,45.3,2025-06-21T23:26:38.217Z,2025-06-22T00:04:52Z,f472o0229a6xev8qudf1tyf6y,F. Nodarse,,,5777210087,233,171,5777181183,286,,5777181181,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823726265,282,61,1,20,6,7neuneh44n9rtsfsh6r0sb9no,1,23.5,58.9,2025-06-21T23:26:39.248Z,2025-06-21T23:40:03Z,271x0k4dhjqn4h7ecmt44pzo5,R. López,,,5777213065,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823720879,214,61,1,20,6,daicfonrbj124lu2la2rctxck,1,72.2,37.9,2025-06-21T23:26:39.253Z,2025-06-21T23:26:39Z,f472o0229a6xev8qudf1tyf6y,F. Nodarse,,,5777181243,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823720897,215,1,1,20,9,daicfonrbj124lu2la2rctxck,1,69.1,21.5,2025-06-21T23:26:41.732Z,2025-06-21T23:26:42Z,bug5x187ehj0apzl11lrl3ip6,R. Hope-Gund,,,5777181353,140,75.3,5777181355,141,19.1,5777181351,56,Right,5777181359,213,6.04,5777181357,212,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823720911,216,1,1,20,10,daicfonrbj124lu2la2rctxck,1,75.3,19.1,2025-06-21T23:26:42.563Z,2025-06-21T23:40:41Z,449e2muutlpvx9lhv1t2tcsmh,A. Dikwa,,,5777181421,213,3.02,5777181419,212,12.5,5777181417,141,21.4,5777181415,140,63.5,5777181413,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823720945,217,1,1,20,11,daicfonrbj124lu2la2rctxck,1,63.5,21.4,2025-06-21T23:26:44.124Z,2025-06-21T23:26:49Z,bug5x187ehj0apzl11lrl3ip6,R. Hope-Gund,,,5777181603,141,7.4,5777181601,140,81.3,5777181599,56,Right,5777181607,213,5.81,5777181605,212,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823720977,218,1,1,20,17,daicfonrbj124lu2la2rctxck,1,79.4,6.5,2025-06-21T23:26:50.131Z,2025-06-21T23:26:51Z,711t32tk6qwl567dngcldfw15,M. Rodriguez,,,5777181743,56,Right,5777181745,140,80.7,5777181751,213,1.41,5777181749,212,8.5,5777181747,141,18.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823720999,219,1,1,20,18,daicfonrbj124lu2la2rctxck,0,80.7,18.8,2025-06-21T23:26:51.452Z,2025-06-21T23:26:54Z,8pqvmz8g1yhe7hqqc1d68c4mi,C. Holstad,,,5777181895,141,10.3,5777181897,212,10.2,5777181899,213,5.68,5777181891,56,Right,5777181893,140,88.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823721023,172,12,1,20,21,7neuneh44n9rtsfsh6r0sb9no,1,8.4,83.2,2025-06-21T23:26:54.071Z,2025-06-22T00:01:54Z,7y9k549gjh2183ylplvwg2q5l,M. Benítez,,,5777182023,141,89.4,5777260875,397,,5777261187,233,220,5777182021,140,8.7,5777182019,56,Back,5777182027,213,1.50,5777182025,212,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823721009,220,74,1,20,21,daicfonrbj124lu2la2rctxck,1,87.6,9.7,2025-06-21T23:26:54.072Z,2025-06-22T00:01:54Z,711t32tk6qwl567dngcldfw15,M. Rodriguez,,,5777261169,285,,5777261207,233,172,5777181959,56,Right,5777261185,397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823721051,173,12,1,20,23,7neuneh44n9rtsfsh6r0sb9no,1,7.4,62.4,2025-06-21T23:26:56.224Z,2025-06-21T23:41:29Z,bgxiot2ugkc6t5jchxewen4k5,L. Desmond,,,5777182187,140,36.5,5777182189,141,77.6,5777182185,56,Back,5777182191,212,32.3,5777182193,213,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823725531,307,44,1,20,26,daicfonrbj124lu2la2rctxck,1,71.6,24.2,2025-06-21T23:26:58.566Z,2025-06-22T00:05:06Z,couplbg5c1wzrb14ycd8f7h0p,G. Stoneman,,,5777220871,233,294,5777220713,286,,5777220711,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823727567,294,44,1,20,26,7neuneh44n9rtsfsh6r0sb9no,0,28.4,75.8,2025-06-21T23:26:58.567Z,2025-06-22T00:05:06Z,9lqozbr0ghw2fhep938p8snah,R. Cicerone,,,5777220891,233,307,5777220859,56,Back,5777220861,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823721047,221,1,1,20,26,daicfonrbj124lu2la2rctxck,0,74.3,16.7,2025-06-21T23:26:59.052Z,2025-06-22T00:03:10Z,couplbg5c1wzrb14ycd8f7h0p,G. Stoneman,,,5777182161,3,,5777182163,56,Right,5777182167,141,0.0,5777182169,212,14.6,5777182171,213,5.26,5777182165,140,81.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823721101,174,5,1,20,27,7neuneh44n9rtsfsh6r0sb9no,1,22.6,101.6,2025-06-21T23:27:00.004Z,2025-06-22T00:04:28Z,bgxiot2ugkc6t5jchxewen4k5,L. Desmond,,,5777182541,233,222,5777182469,56,Back,5777182471,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823721055,222,5,1,20,27,daicfonrbj124lu2la2rctxck,0,77.4,-1.6,2025-06-21T23:27:00.004Z,2025-06-22T00:04:28Z,couplbg5c1wzrb14ycd8f7h0p,G. Stoneman,,,5777182209,347,,5777182559,233,174,5777182205,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823721305,175,1,1,20,59,7neuneh44n9rtsfsh6r0sb9no,1,28.7,100.0,2025-06-21T23:27:32.281Z,2025-06-21T23:27:35Z,bgxiot2ugkc6t5jchxewen4k5,L. Desmond,,,5777183571,212,11.1,5777183563,107,,5777183573,213,5.68,5777183565,56,Back,5777183567,140,37.4,5777183569,141,91.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823721319,176,1,1,21,3,7neuneh44n9rtsfsh6r0sb9no,1,37.5,91.2,2025-06-21T23:27:35.720Z,2025-06-21T23:27:44Z,2054x8z63k74or3inr9sl0bu1,L. Fernandes,,,5777183655,213,3.03,5777183649,140,35.8,5777183647,56,Back,5777183651,141,91.5,5777183985,156,,5777183653,212,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823721333,177,1,1,21,4,7neuneh44n9rtsfsh6r0sb9no,1,34.4,90.2,2025-06-21T23:27:37Z,2025-06-21T23:27:38Z,bgxiot2ugkc6t5jchxewen4k5,L. Desmond,,,5777183723,212,23.3,5777183725,213,5.41,5777183721,141,63.9,5777183717,56,Back,5777183719,140,48.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823721335,178,1,1,21,6,7neuneh44n9rtsfsh6r0sb9no,1,51.6,60.0,2025-06-21T23:27:38.696Z,2025-06-21T23:27:39Z,do8svqsgqomasmzdwwsgg7qlm,C. Parano,,,5777183743,141,62.9,5777183739,56,Back,5777183761,156,,5777183745,212,5.8,5777183741,140,46.4,5777183747,213,2.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823721399,179,1,1,21,12,7neuneh44n9rtsfsh6r0sb9no,1,37.1,34.9,2025-06-21T23:27:45.265Z,2025-06-21T23:27:46Z,271x0k4dhjqn4h7ecmt44pzo5,R. López,,,5777184099,212,10.1,5777184097,141,22.2,5777184101,213,4.18,5777184093,56,Back,5777184095,140,32.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823721417,180,1,1,21,13,7neuneh44n9rtsfsh6r0sb9no,1,32.6,22.8,2025-06-21T23:27:46.408Z,2025-06-21T23:27:49Z,5u1uufcs8jlvvkzodpi5ykovd,J. Timmer,,,5777184205,140,28.4,5777184211,213,1.86,5777184209,212,15.7,5777184207,141,44.9,5777184203,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823721443,181,1,1,21,16,7neuneh44n9rtsfsh6r0sb9no,1,38.6,62.6,2025-06-21T23:27:48.873Z,2025-06-21T23:27:51Z,b7hyxpaqt3ymfbuah1yop5rai,F. Kleemann,,,5777184363,56,Back,5777184369,212,20.4,5777184367,141,90.9,5777184371,213,1.23,5777184365,140,45.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823721455,182,1,1,21,18,7neuneh44n9rtsfsh6r0sb9no,1,45.3,93.8,2025-06-21T23:27:50.912Z,2025-06-21T23:27:53Z,7y9k549gjh2183ylplvwg2q5l,M. Benítez,,,5777184443,212,17.2,5777184441,141,90.0,5777184445,213,3.29,5777184437,56,Back,5777184439,140,29.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823721487,183,1,1,21,22,7neuneh44n9rtsfsh6r0sb9no,0,34.9,90.0,2025-06-21T23:27:55.321Z,2025-06-21T23:27:57Z,bgxiot2ugkc6t5jchxewen4k5,L. Desmond,,,5777184665,213,6.24,5777184655,157,,5777184659,140,74.8,5777184657,56,Left,5777184667,1,,5777184661,141,87.5,5777184663,212,41.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823721515,223,59,1,21,27,daicfonrbj124lu2la2rctxck,1,26.5,26.2,2025-06-21T23:28:00.293Z,2025-06-21T23:28:01Z,a3l8f3a6rr93qyyaxhdfqq1yi,J. Lee,,,5777184821,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823721529,224,1,1,21,28,daicfonrbj124lu2la2rctxck,0,26.5,26.2,2025-06-21T23:28:01.156Z,2025-06-22T00:02:16Z,a3l8f3a6rr93qyyaxhdfqq1yi,J. Lee,,,5777184911,141,16.6,5777184905,157,,5777184917,1,,5777184915,213,6.11,5777184909,140,62.8,5777184907,56,Right,5777184913,212,38.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823721531,184,1,1,21,29,7neuneh44n9rtsfsh6r0sb9no,1,44.1,80.3,2025-06-21T23:28:01.680Z,2025-06-21T23:28:03Z,bgxiot2ugkc6t5jchxewen4k5,L. Desmond,,,5777184925,212,12.3,5777184921,140,55.3,5777184927,213,5.99,5777184919,56,Center,5777184923,141,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823721549,185,1,1,21,31,7neuneh44n9rtsfsh6r0sb9no,1,57.1,76.1,2025-06-21T23:28:03.632Z,2025-06-21T23:28:05Z,2054x8z63k74or3inr9sl0bu1,L. Fernandes,,,5777185021,56,Center,5777185023,140,54.7,5777185027,212,14.2,5777185029,213,4.53,5777185025,141,55.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823721577,186,1,1,21,33,7neuneh44n9rtsfsh6r0sb9no,1,54.7,55.5,2025-06-21T23:28:05.834Z,2025-06-21T23:28:08Z,271x0k4dhjqn4h7ecmt44pzo5,R. López,,,5777185201,141,4.1,5777185207,1,,5777185205,213,5.08,5777185203,212,37.4,5777185195,155,,5777185199,140,67.5,5777185197,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823721585,187,1,1,21,36,7neuneh44n9rtsfsh6r0sb9no,1,73.2,7.7,2025-06-21T23:28:08.602Z,2025-06-21T23:28:10Z,ea8jgqvyafx5wvgd5d70mgx9m,J. Gurr,,,5777185257,140,73.2,5777185259,141,28.6,5777185261,212,14.2,5777185255,56,Center,5777185263,213,1.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823721589,188,50,1,21,38,7neuneh44n9rtsfsh6r0sb9no,1,71.4,36.2,2025-06-21T23:28:10.778Z,2025-06-22T00:04:53Z,271x0k4dhjqn4h7ecmt44pzo5,R. López,,,5777185279,56,Center,5777185281,286,,5777185455,233,225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823721605,225,7,1,21,38,daicfonrbj124lu2la2rctxck,1,28.6,63.8,2025-06-21T23:28:10.779Z,2025-06-22T00:04:52Z,8pqvmz8g1yhe7hqqc1d68c4mi,C. Holstad,,,5777185393,56,Back,5777185437,233,188,5777185395,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823721621,226,12,1,21,40,daicfonrbj124lu2la2rctxck,1,18.2,49.7,2025-06-21T23:28:12.564Z,2025-06-21T23:28:15Z,couplbg5c1wzrb14ycd8f7h0p,G. Stoneman,,,5777185511,56,Back,5777185513,140,26.3,5777185517,212,17.5,5777185519,213,1.06,5777185515,141,72.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823721631,227,12,1,21,42,daicfonrbj124lu2la2rctxck,1,25.9,84.3,2025-06-21T23:28:15.356Z,2025-06-21T23:28:19Z,dltmx3e4llkcszs22cbfz92xg,J. Kwizera,,,5777185563,56,Back,5777185659,167,,5777185571,213,0.78,5777185569,212,16.0,5777185567,141,100.0,5777185565,140,36.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823721805,191,5,1,21,43,7neuneh44n9rtsfsh6r0sb9no,1,63.0,-1.2,2025-06-21T23:28:15.626Z,2025-06-22T00:04:29Z,271x0k4dhjqn4h7ecmt44pzo5,R. López,,,5777186599,347,,5777186597,56,Right,5777186619,233,228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823721633,228,5,1,21,43,daicfonrbj124lu2la2rctxck,0,37.0,101.2,2025-06-21T23:28:15.626Z,2025-06-22T00:04:29Z,dltmx3e4llkcszs22cbfz92xg,J. Kwizera,,,5777186649,233,191,5777185577,347,,5777185575,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823721837,192,1,1,22,13,7neuneh44n9rtsfsh6r0sb9no,1,63.2,0.0,2025-06-21T23:28:45.529Z,2025-06-21T23:28:48Z,5u1uufcs8jlvvkzodpi5ykovd,J. Timmer,,,5777186791,213,1.10,5777186785,140,70.6,5777186783,56,Right,5777186781,107,,5777186789,212,17.2,5777186787,141,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823721839,193,61,1,22,15,7neuneh44n9rtsfsh6r0sb9no,0,70.6,21.0,2025-06-21T23:28:48.162Z,2025-06-21T23:28:48Z,9lqozbr0ghw2fhep938p8snah,R. Cicerone,,,5777186795,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823721851,194,43,1,22,16,7neuneh44n9rtsfsh6r0sb9no,1,0.0,0.0,2025-06-21T23:28:49.066Z,2025-06-21T23:29:38Z,9lqozbr0ghw2fhep938p8snah,R. Cicerone,,,5777186835,168,0,5777188465,144,1,5777186841,141,21.0,5777186839,140,70.6,5777186845,213,3.14,5777186837,56,Right,5777186843,212,0,5777186833,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823721845,230,44,1,22,16,daicfonrbj124lu2la2rctxck,1,29.1,75.7,2025-06-21T23:28:49.220Z,2025-06-22T00:05:07Z,3tb7ycl6z32sevjo8rxa590,A. Mabika,,,5777186823,56,Back,5777186825,285,,5777186913,233,195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823721857,195,44,1,22,16,7neuneh44n9rtsfsh6r0sb9no,0,70.9,24.3,2025-06-21T23:28:49.221Z,2025-06-22T00:05:07Z,9lqozbr0ghw2fhep938p8snah,R. Cicerone,,,5777186947,233,230,5777186879,286,,5777186877,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
