id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/10/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/14/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2822660787,70,1,1,9,41,ck22dnk93ng8ax7wonlff7yms,1,3.7,50.9,2025-06-14T23:17:10.644Z,2025-06-14T23:17:14Z,1rknkp6cfxg6powoea2tttoiy,B. Thompson,,,5771229485,141,13.7,5771229481,56,Back,5771229489,213,4.86,5771229487,212,25.6,5771229483,140,7.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822660791,71,1,1,9,44,ck22dnk93ng8ax7wonlff7yms,0,7.3,13.7,2025-06-14T23:17:14.277Z,2025-06-14T23:17:15Z,6pqyqf9v6g60ci7jjggalqsq1,J. Hafferty,,,5771229499,56,Back,5771229497,155,,5771229509,1,,5771229507,213,0.81,5771229505,212,32.9,5771229501,140,29.0,5771229503,141,48.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822660795,110,8,1,9,46,bk3zg8yaj5uoqhxzwons3bo8a,1,61.0,55.1,2025-06-14T23:17:15.932Z,2025-06-14T23:17:16Z,djau5chcmoyiyq28jt9ypzh4a,O. Jabang,,,5771229523,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822660823,112,1,1,9,49,bk3zg8yaj5uoqhxzwons3bo8a,1,60.7,62.1,2025-06-14T23:17:18.674Z,2025-06-14T23:17:21Z,djau5chcmoyiyq28jt9ypzh4a,O. Jabang,,,5771229671,56,Left,5771229675,141,79.4,5771229679,213,1.81,5771229677,212,12.1,5771229673,140,58.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822660831,113,1,1,9,52,bk3zg8yaj5uoqhxzwons3bo8a,1,58.0,79.4,2025-06-14T23:17:21.419Z,2025-06-14T23:17:23Z,9za3fwnri7qk1dutb4iwmh6g9,C. Gloster,,,5771229733,212,22.3,5771229727,56,Back,5771229729,140,48.2,5771229735,213,4.23,5771229731,141,50.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822660847,114,1,1,9,54,bk3zg8yaj5uoqhxzwons3bo8a,1,48.2,50.3,2025-06-14T23:17:23.394Z,2025-06-14T23:17:27Z,cvdn34vl3zje5uq54nvg77sut,K. Ryden,,,5771229835,213,4.88,5771229831,141,24.9,5771229827,56,Center,5771229829,140,50.9,5771229833,212,17.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822660901,115,1,1,9,58,bk3zg8yaj5uoqhxzwons3bo8a,1,59.2,31.2,2025-06-14T23:17:27.539Z,2025-06-14T23:17:34Z,9imj5ig0i01uljnd3gd2cz1m,T. Maples,,,5771230097,140,81.8,5771230101,141,36.4,5771230105,212,24.0,5771230093,56,Center,5771230109,213,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822660907,116,50,1,10,3,bk3zg8yaj5uoqhxzwons3bo8a,1,78.0,59.9,2025-06-14T23:17:32.987Z,2025-06-14T23:53:04Z,ew8oodr9hiuqve7xlz24xznfu,M. Vargas,,,5771230243,233,72,5771230147,56,Center,5771230149,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822660921,72,7,1,10,3,ck22dnk93ng8ax7wonlff7yms,1,22.0,40.1,2025-06-14T23:17:32.988Z,2025-06-14T23:53:04Z,16ndalf4kfr7e6rd9mwj7gfmc,K. Burks,,,5771230203,56,Back,5771230211,233,116,5771230205,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822660933,74,1,1,10,7,ck22dnk93ng8ax7wonlff7yms,1,17.7,12.6,2025-06-14T23:17:36.388Z,2025-06-14T23:17:38Z,16ndalf4kfr7e6rd9mwj7gfmc,K. Burks,,,5771230269,140,13.1,5771230267,56,Back,5771230273,212,5.5,5771230275,213,2.64,5771230271,141,16.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822660947,75,1,1,10,7,ck22dnk93ng8ax7wonlff7yms,1,13.1,16.5,2025-06-14T23:17:37.197Z,2025-06-14T23:17:41Z,bezle40rjwnkdskjbf9yg4sq2,X. Zengue,,,5771230363,212,22.2,5771230359,140,4.1,5771230357,56,Back,5771230361,141,46.1,5771230365,213,2.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822660967,76,1,1,10,11,ck22dnk93ng8ax7wonlff7yms,0,4.8,44.3,2025-06-14T23:17:41.124Z,2025-06-14T23:17:44Z,1rknkp6cfxg6powoea2tttoiy,B. Thompson,,,5771230465,212,47.7,5771230461,140,49.4,5771230467,213,6.09,5771230469,1,,5771230459,56,Back,5771230457,155,,5771230463,141,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822660985,118,1,1,10,16,bk3zg8yaj5uoqhxzwons3bo8a,1,58.4,72.3,2025-06-14T23:17:46.018Z,2025-06-14T23:17:47Z,cvdn34vl3zje5uq54nvg77sut,K. Ryden,,,5771230535,141,51.0,5771230531,56,Back,5771230537,212,18.5,5771230539,213,4.04,5771230533,140,47.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822660997,119,1,1,10,18,bk3zg8yaj5uoqhxzwons3bo8a,1,47.4,51.0,2025-06-14T23:17:47.426Z,2025-06-14T23:17:49Z,9imj5ig0i01uljnd3gd2cz1m,T. Maples,,,5771230609,56,Back,5771230617,213,1.62,5771230611,140,46.6,5771230615,212,16.2,5771230613,141,74.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822661019,120,1,1,10,20,bk3zg8yaj5uoqhxzwons3bo8a,1,46.6,74.8,2025-06-14T23:17:49.474Z,2025-06-14T23:17:52Z,cvdn34vl3zje5uq54nvg77sut,K. Ryden,,,5771230713,140,58.1,5771230715,141,86.3,5771230711,56,Left,5771230717,212,14.4,5771230719,213,0.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822661023,121,1,1,10,23,bk3zg8yaj5uoqhxzwons3bo8a,0,58.1,85.6,2025-06-14T23:17:52.426Z,2025-06-14T23:26:14Z,9za3fwnri7qk1dutb4iwmh6g9,C. Gloster,,,5771230743,141,64.0,5771230739,56,Center,5771230747,213,5.32,5771230745,212,17.9,5771230741,140,67.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822663969,118,8,1,10,24,ck22dnk93ng8ax7wonlff7yms,1,38.4,30.6,2025-06-14T23:17:53.443Z,2025-06-14T23:29:13Z,6pqyqf9v6g60ci7jjggalqsq1,J. Hafferty,,,5771246849,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822661041,122,43,1,10,26,bk3zg8yaj5uoqhxzwons3bo8a,1,0.0,0.0,2025-06-14T23:17:55.842Z,2025-06-14T23:25:52Z,ew8oodr9hiuqve7xlz24xznfu,M. Vargas,,,5771230843,213,2.05,5771230835,56,Center,5771230839,141,73.3,5771246207,144,1,5771230837,140,64.8,5771230841,212,7.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822661053,77,1,1,10,27,ck22dnk93ng8ax7wonlff7yms,1,43.1,27.9,2025-06-14T23:17:56.772Z,2025-06-14T23:17:58Z,csx9pmpibyblftludnkd6j36x,M. Epps,,,5771230947,212,10.6,5771230949,213,2.84,5771230941,56,Back,5771230945,141,32.5,5771230943,140,33.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822661065,79,1,1,10,28,ck22dnk93ng8ax7wonlff7yms,1,33.5,32.5,2025-06-14T23:17:57.973Z,2025-06-14T23:17:59Z,khvgxqohya7mawca1qx5q590,S. Djeffal,,,5771231007,213,1.21,5771231001,140,41.2,5771231005,212,23.0,5771230999,56,Back,5771231003,141,64.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822661077,80,1,1,10,29,ck22dnk93ng8ax7wonlff7yms,1,41.2,64.2,2025-06-14T23:17:59.004Z,2025-06-14T23:18:04Z,1b9b97pxox77ia41cilqqm4iy,Nick Firmino,,,5771231141,213,0.59,5771231133,56,Left,5771231139,212,30.4,5771231137,141,89.1,5771231135,140,65.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822661093,81,1,1,10,35,ck22dnk93ng8ax7wonlff7yms,0,77.5,73.0,2025-06-14T23:18:04.852Z,2025-06-14T23:18:07Z,1xpjec3sk3ykvgcg67jkxtzo,M. Adedokun,,,5771231229,56,Center,5771231233,141,51.9,5771231237,213,5.51,5771231231,140,91.6,5771231235,212,20.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822661117,124,1,1,10,43,bk3zg8yaj5uoqhxzwons3bo8a,1,9.1,50.7,2025-06-14T23:18:12.906Z,2025-06-14T23:18:14Z,zczt4alpawz5522hff8x39p1,A. Tambakis,,,5771231395,140,14.3,5771231391,123,,5771231401,213,5.17,5771231397,141,34.2,5771231399,212,12.5,5771231393,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822661127,125,1,1,10,45,bk3zg8yaj5uoqhxzwons3bo8a,1,14.3,34.2,2025-06-14T23:18:14.810Z,2025-06-14T23:18:17Z,9imj5ig0i01uljnd3gd2cz1m,T. Maples,,,5771231459,56,Back,5771231461,140,27.9,5771231465,212,16.7,5771231467,213,5.74,5771231463,141,21.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822661145,126,1,1,10,47,bk3zg8yaj5uoqhxzwons3bo8a,1,27.9,21.6,2025-06-14T23:18:16.914Z,2025-06-14T23:18:22Z,2o86bp6u8hbr8q43mea7srco9,W. Seymore,,,5771231563,212,17.2,5771231557,56,Back,5771231559,140,14.2,5771231561,141,35.5,5771231565,213,2.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822661183,127,1,1,10,52,bk3zg8yaj5uoqhxzwons3bo8a,1,14.7,34.0,2025-06-14T23:18:21.938Z,2025-06-14T23:18:29Z,9imj5ig0i01uljnd3gd2cz1m,T. Maples,,,5771231733,213,0.95,5771231725,56,Back,5771231727,140,34.4,5771231729,141,76.6,5771231735,1,,5771231723,155,,5771231731,212,35.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822661187,128,1,1,10,59,bk3zg8yaj5uoqhxzwons3bo8a,1,48.2,77.3,2025-06-14T23:18:29.098Z,2025-06-14T23:18:30Z,9za3fwnri7qk1dutb4iwmh6g9,C. Gloster,,,5771231767,213,3.49,5771231765,212,16.4,5771231761,140,33.5,5771231759,56,Back,5771231763,141,69.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822661199,129,1,1,11,0,bk3zg8yaj5uoqhxzwons3bo8a,1,33.7,69.0,2025-06-14T23:18:30.249Z,2025-06-14T23:18:32Z,4fbaxgikw7z9sfhuz6vvnfmxh,G. Zelalem,,,5771231813,212,11.0,5771231807,56,Back,5771231809,140,39.6,5771231811,141,82.4,5771231815,213,0.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822661215,130,1,1,11,3,bk3zg8yaj5uoqhxzwons3bo8a,1,39.9,82.6,2025-06-14T23:18:32.690Z,2025-06-14T23:18:34Z,9za3fwnri7qk1dutb4iwmh6g9,C. Gloster,,,5771231879,140,29.5,5771231877,56,Back,5771231885,213,4.02,5771231881,141,63.4,5771231883,212,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822661233,131,1,1,11,5,bk3zg8yaj5uoqhxzwons3bo8a,1,29.5,63.4,2025-06-14T23:18:34.865Z,2025-06-14T23:18:37Z,cvdn34vl3zje5uq54nvg77sut,K. Ryden,,,5771231973,56,Back,5771231977,141,43.7,5771231979,212,19.6,5771231981,213,5.53,5771231975,140,43.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822661247,132,1,1,11,8,bk3zg8yaj5uoqhxzwons3bo8a,1,43.4,43.0,2025-06-14T23:18:37.370Z,2025-06-14T23:18:41Z,ew8oodr9hiuqve7xlz24xznfu,M. Vargas,,,5771232059,56,Back,5771232067,213,4.96,5771232061,140,49.1,5771232065,212,24.1,5771232063,141,8.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822661273,133,1,1,11,12,bk3zg8yaj5uoqhxzwons3bo8a,1,49.1,7.9,2025-06-14T23:18:41.481Z,2025-06-14T23:18:47Z,2o86bp6u8hbr8q43mea7srco9,W. Seymore,,,5771232251,212,12.6,5771232253,213,6.20,5771232245,56,Right,5771232247,140,61.1,5771232249,141,6.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822661279,134,1,1,11,18,bk3zg8yaj5uoqhxzwons3bo8a,1,60.2,8.8,2025-06-14T23:18:47.769Z,2025-06-14T23:18:49Z,bhzsz7pbe6pbwojtc1mi8m28l,M. Akale,,,5771232313,141,30.4,5771232309,56,Center,5771232317,213,1.95,5771232311,140,54.6,5771232315,212,15.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822661301,135,1,1,11,20,bk3zg8yaj5uoqhxzwons3bo8a,1,54.5,30.4,2025-06-14T23:18:49.681Z,2025-06-14T23:18:55Z,4fbaxgikw7z9sfhuz6vvnfmxh,G. Zelalem,,,5771232477,56,Center,5771232479,140,63.8,5771232481,141,34.6,5771232485,213,0.28,5771232483,212,10.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822661305,136,4,1,11,26,bk3zg8yaj5uoqhxzwons3bo8a,1,63.2,34.1,2025-06-14T23:18:55.684Z,2025-06-14T23:52:55Z,bhzsz7pbe6pbwojtc1mi8m28l,M. Akale,,,5771232527,286,,5771232521,56,Center,5771232525,265,,5771232569,233,82,5771232523,152,,5771232519,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822661299,82,4,1,11,26,ck22dnk93ng8ax7wonlff7yms,0,36.8,65.9,2025-06-14T23:18:55.685Z,2025-06-15T01:49:59Z,khvgxqohya7mawca1qx5q590,S. Djeffal,,,5771232537,285,,5771232577,233,136,5771232531,56,Back,5771232535,265,,5771232529,13,,5771232533,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822661423,137,1,1,11,50,bk3zg8yaj5uoqhxzwons3bo8a,1,62.3,35.4,2025-06-14T23:19:19.585Z,2025-06-14T23:19:20Z,9imj5ig0i01uljnd3gd2cz1m,T. Maples,,,5771233211,213,2.08,5771233207,141,48.2,5771233209,212,10.0,5771233205,140,57.7,5771233201,152,,5771233203,56,Center,5771233199,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822661437,138,1,1,11,51,bk3zg8yaj5uoqhxzwons3bo8a,1,57.7,48.2,2025-06-14T23:19:20.722Z,2025-06-14T23:19:23Z,4fbaxgikw7z9sfhuz6vvnfmxh,G. Zelalem,,,5771233303,141,68.1,5771233295,56,Center,5771233299,140,58.0,5771233309,213,1.55,5771233307,212,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822661453,139,1,1,11,54,bk3zg8yaj5uoqhxzwons3bo8a,1,58.7,68.1,2025-06-14T23:19:23.785Z,2025-06-14T23:19:27Z,cvdn34vl3zje5uq54nvg77sut,K. Ryden,,,5771233431,141,37.4,5771233435,213,4.45,5771233429,140,53.3,5771233427,56,Center,5771233433,212,21.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822661457,140,1,1,11,57,bk3zg8yaj5uoqhxzwons3bo8a,1,52.3,34.0,2025-06-14T23:19:27.297Z,2025-06-14T23:19:30Z,9imj5ig0i01uljnd3gd2cz1m,T. Maples,,,5771233461,212,20.0,5771233455,56,Center,5771233463,213,6.19,5771233457,140,71.3,5771233459,141,31.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822661469,141,61,1,12,1,bk3zg8yaj5uoqhxzwons3bo8a,1,71.3,31.2,2025-06-14T23:19:30.377Z,2025-06-14T23:19:30Z,ew8oodr9hiuqve7xlz24xznfu,M. Vargas,,,5771233525,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822661477,142,1,1,12,2,bk3zg8yaj5uoqhxzwons3bo8a,0,72.2,30.4,2025-06-14T23:19:31.493Z,2025-06-14T23:19:31Z,4fbaxgikw7z9sfhuz6vvnfmxh,G. Zelalem,,,5771233553,140,70.9,5771233555,141,39.8,5771233551,56,Center,5771233559,213,1.78,5771233557,212,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822661481,83,1,1,12,4,ck22dnk93ng8ax7wonlff7yms,1,34.2,42.3,2025-06-14T23:19:33.932Z,2025-06-14T23:30:05Z,khvgxqohya7mawca1qx5q590,S. Djeffal,,,5771252903,212,10.3,5771252899,140,38.2,5771252897,56,Back,5771252901,141,28.4,5771252905,213,5.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822661515,84,1,1,12,6,ck22dnk93ng8ax7wonlff7yms,0,58.4,21.6,2025-06-14T23:19:36.276Z,2025-06-14T23:30:14Z,cf36p7zpnrtxhebod6rtsmr1m,A. Midence,,,5771233755,56,Center,5771233763,213,0.55,5771233759,141,48.7,5771233757,140,87.3,5771233765,1,,5771233761,212,35.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822661529,144,1,1,12,11,bk3zg8yaj5uoqhxzwons3bo8a,1,16.2,53.4,2025-06-14T23:19:41.281Z,2025-06-14T23:19:42Z,zczt4alpawz5522hff8x39p1,A. Tambakis,,,5771233853,213,1.22,5771233847,140,20.9,5771233849,141,73.3,5771233845,56,Back,5771233843,123,,5771233851,212,14.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822661543,145,1,1,12,12,bk3zg8yaj5uoqhxzwons3bo8a,1,20.3,73.6,2025-06-14T23:19:42.313Z,2025-06-14T23:19:44Z,9za3fwnri7qk1dutb4iwmh6g9,C. Gloster,,,5771233913,141,60.3,5771233909,56,Back,5771233917,213,5.18,5771233915,212,10.2,5771233911,140,24.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822661551,146,1,1,12,15,bk3zg8yaj5uoqhxzwons3bo8a,1,24.7,60.3,2025-06-14T23:19:44.681Z,2025-06-14T23:19:45Z,4fbaxgikw7z9sfhuz6vvnfmxh,G. Zelalem,,,5771233943,140,38.0,5771233941,56,Back,5771233945,141,55.8,5771233949,213,6.07,5771233947,212,14.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822661571,147,1,1,12,16,bk3zg8yaj5uoqhxzwons3bo8a,1,38.0,55.8,2025-06-14T23:19:45.385Z,2025-06-14T23:19:47Z,ew8oodr9hiuqve7xlz24xznfu,M. Vargas,,,5771234011,56,Back,5771234015,141,56.1,5771234017,212,16.5,5771234019,213,3.13,5771234013,140,22.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822661585,148,1,1,12,17,bk3zg8yaj5uoqhxzwons3bo8a,1,26.9,56.0,2025-06-14T23:19:47.225Z,2025-06-14T23:19:48Z,4fbaxgikw7z9sfhuz6vvnfmxh,G. Zelalem,,,5771234103,212,21.2,5771234097,56,Back,5771234099,140,39.4,5771234101,141,31.6,5771234105,213,5.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822661597,149,1,1,12,19,bk3zg8yaj5uoqhxzwons3bo8a,1,39.4,31.6,2025-06-14T23:19:48.513Z,2025-06-14T23:19:49Z,djau5chcmoyiyq28jt9ypzh4a,O. Jabang,,,5771234143,140,46.5,5771234141,56,Back,5771234145,141,44.9,5771234147,212,11.7,5771234149,213,0.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822661629,150,1,1,12,20,bk3zg8yaj5uoqhxzwons3bo8a,1,46.5,44.9,2025-06-14T23:19:49.465Z,2025-06-14T23:19:53Z,ew8oodr9hiuqve7xlz24xznfu,M. Vargas,,,5771234321,212,18.0,5771234315,56,Back,5771234323,213,4.76,5771234319,141,18.5,5771234317,140,47.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822661645,151,1,1,12,25,bk3zg8yaj5uoqhxzwons3bo8a,0,55.9,21.6,2025-06-14T23:19:55.121Z,2025-06-14T23:19:56Z,2o86bp6u8hbr8q43mea7srco9,W. Seymore,,,5771234427,1,,5771234421,141,56.4,5771234425,213,0.72,5771234423,212,35.8,5771234419,140,81.5,5771234417,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822661681,87,1,1,12,28,ck22dnk93ng8ax7wonlff7yms,1,20.6,39.7,2025-06-14T23:19:58.180Z,2025-06-14T23:20:00Z,6pqyqf9v6g60ci7jjggalqsq1,J. Hafferty,,,5771234531,141,57.0,5771234535,213,2.56,5771234529,140,3.5,5771234527,56,Back,5771234533,212,21.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822661729,88,1,1,12,30,ck22dnk93ng8ax7wonlff7yms,1,3.5,57.0,2025-06-14T23:19:59.980Z,2025-06-14T23:20:05Z,1rknkp6cfxg6powoea2tttoiy,B. Thompson,,,5771234763,140,11.2,5771234767,212,14.7,5771234769,213,0.99,5771234761,56,Back,5771234765,141,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822661743,89,1,1,12,36,ck22dnk93ng8ax7wonlff7yms,1,19.2,71.5,2025-06-14T23:20:05.468Z,2025-06-14T23:20:07Z,16ndalf4kfr7e6rd9mwj7gfmc,K. Burks,,,5771234841,141,56.4,5771234845,213,5.82,5771234843,212,22.8,5771234839,140,38.6,5771234837,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822661761,90,1,1,12,38,ck22dnk93ng8ax7wonlff7yms,1,38.6,56.4,2025-06-14T23:20:07.660Z,2025-06-14T23:20:10Z,cf36p7zpnrtxhebod6rtsmr1m,A. Midence,,,5771234951,212,9.4,5771234947,140,30.0,5771234949,141,52.7,5771234945,56,Back,5771234953,213,3.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822661767,91,4,1,12,41,ck22dnk93ng8ax7wonlff7yms,1,29.5,51.3,2025-06-14T23:20:10.836Z,2025-06-14T23:52:56Z,khvgxqohya7mawca1qx5q590,S. Djeffal,,,5771235005,265,,5771235001,56,Back,5771234999,13,,5771235007,285,,5771235027,233,152,5771235003,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822661763,152,4,1,12,41,bk3zg8yaj5uoqhxzwons3bo8a,0,70.5,48.7,2025-06-14T23:20:10.837Z,2025-06-14T23:52:56Z,ew8oodr9hiuqve7xlz24xznfu,M. Vargas,,,5771235017,152,,5771235019,265,,5771235015,56,Center,5771235021,286,,5771235033,233,91,5771235013,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822661899,92,1,1,13,1,ck22dnk93ng8ax7wonlff7yms,0,31.0,58.7,2025-06-14T23:20:30.812Z,2025-06-14T23:20:32Z,1b9b97pxox77ia41cilqqm4iy,Nick Firmino,,,5771235673,213,6.23,5771235663,152,,5771235667,140,73.5,5771235669,141,55.4,5771235665,56,Center,5771235661,155,,5771235689,189,,5771235659,5,,5771235671,212,44.7,5771235675,1,,,,,,,,,,,,,,,,,,,,,,,,,
2822661927,154,1,1,13,4,bk3zg8yaj5uoqhxzwons3bo8a,1,25.7,41.0,2025-06-14T23:20:33.713Z,2025-06-14T23:20:35Z,9imj5ig0i01uljnd3gd2cz1m,T. Maples,,,5771235809,213,3.02,5771235807,212,20.9,5771235801,56,Back,5771235805,141,44.8,5771235803,140,5.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822661951,155,1,1,13,6,bk3zg8yaj5uoqhxzwons3bo8a,1,5.9,44.5,2025-06-14T23:20:35.409Z,2025-06-14T23:20:38Z,zczt4alpawz5522hff8x39p1,A. Tambakis,,,5771235937,56,Back,5771235939,140,25.7,5771235943,212,22.5,5771235941,141,31.9,5771235945,213,5.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822661971,156,1,1,13,9,bk3zg8yaj5uoqhxzwons3bo8a,1,25.0,31.3,2025-06-14T23:20:38.704Z,2025-06-14T23:20:40Z,9imj5ig0i01uljnd3gd2cz1m,T. Maples,,,5771236063,141,11.1,5771236065,212,16.5,5771236061,140,33.7,5771236067,213,5.30,5771236059,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822661999,157,1,1,13,11,bk3zg8yaj5uoqhxzwons3bo8a,1,33.7,11.1,2025-06-14T23:20:40.792Z,2025-06-14T23:20:46Z,2o86bp6u8hbr8q43mea7srco9,W. Seymore,,,5771236191,141,27.4,5771236189,140,34.4,5771236187,56,Back,5771236195,213,1.50,5771236193,212,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822662025,158,1,1,13,16,bk3zg8yaj5uoqhxzwons3bo8a,1,36.4,34.9,2025-06-14T23:20:46.361Z,2025-06-14T23:20:49Z,4fbaxgikw7z9sfhuz6vvnfmxh,G. Zelalem,,,5771236351,212,27.3,5771236347,140,33.9,5771236349,141,74.8,5771236345,56,Back,5771236353,213,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822662049,159,1,1,13,19,bk3zg8yaj5uoqhxzwons3bo8a,1,33.9,74.8,2025-06-14T23:20:48.937Z,2025-06-14T23:20:52Z,cvdn34vl3zje5uq54nvg77sut,K. Ryden,,,5771236455,56,Back,5771236463,213,0.37,5771236457,140,49.1,5771236459,141,83.8,5771236461,212,17.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
