id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/9/value,qualifier/10/value,qualifier/12/value,qualifier/13/value,qualifier/15/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2815497951,148,61,1,18,39,6597wqy6gmpv3zjx7rp8cdj46,0,55.6,77.5,2025-05-16T23:25:41.877Z,2025-05-16T23:25:42Z,7ejohb009byubwiqv36vag5jo,Pedro Dolabella,,,5731387989,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815497953,152,1,1,18,40,b5l2e3csycjb8twvq9ek0j5gq,0,51.6,18.9,2025-05-16T23:25:43.102Z,2025-05-16T23:25:43Z,24r8fdf8ypk7ejch9t86zjwgk,I. Alekseev,,,5731388015,140,67.2,5731388017,141,18.2,5731388021,213,6.25,5731388013,56,Right,5731388019,212,16.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815497977,150,1,1,18,44,6597wqy6gmpv3zjx7rp8cdj46,1,29.0,79.1,2025-05-16T23:25:46.413Z,2025-05-16T23:25:47Z,6a6bagymcckyt43w6b31irsvd,T. Hodge,,,5731388111,56,Back,5731388113,140,25.4,5731388119,213,4.43,5731388117,212,13.8,5731388115,141,59.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815497985,151,1,1,18,45,6597wqy6gmpv3zjx7rp8cdj46,1,25.3,59.3,2025-05-16T23:25:47.765Z,2025-05-16T23:25:49Z,vg3ha8h2d35wgexer2i6ao0k,F. Sundstrom,,,5731388189,213,5.87,5731388181,56,Back,5731388183,140,37.1,5731388185,141,51.3,5731388187,212,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815497991,152,1,1,18,47,6597wqy6gmpv3zjx7rp8cdj46,1,37.1,51.3,2025-05-16T23:25:49.509Z,2025-05-16T23:25:51Z,ecipfh5r0gqsf0skgvgpu8cbu,Rodrigo da Costa,,,5731388251,212,7.5,5731388253,213,2.64,5731388249,141,56.6,5731388247,140,30.8,5731388245,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815498013,153,1,1,18,48,6597wqy6gmpv3zjx7rp8cdj46,1,30.6,56.6,2025-05-16T23:25:50.973Z,2025-05-16T23:26:06Z,f21web74a70mly9i28jpa1yvp,C. Martin,1.0,,5731388449,1,,5731388439,56,Right,5731388443,141,9.7,5731388641,210,15,5731388441,140,62.8,5731388437,155,,5731388445,212,46.5,5731388447,213,5.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815498017,154,15,1,18,57,6597wqy6gmpv3zjx7rp8cdj46,1,72.1,23.4,2025-05-16T23:25:59.701Z,2025-05-16T23:26:07Z,411grh3cytippnnanb767qvsa,Rafa Mentzingen,,,5731388653,103,5.1,5731388667,233,153,5731388647,55,153,5731388519,72,,5731388461,18,,5731388655,146,99.5,5731388459,22,,5731388651,102,46.3,5731388643,80,,5731388657,147,5731388463,56,5731388645,29,,,,,,,,,,,,,46.6,Center,,,,,,,
2815498025,153,10,1,18,57,b5l2e3csycjb8twvq9ek0j5gq,1,2.2,50.6,2025-05-16T23:25:59.801Z,2025-05-16T23:26:08Z,6j38lv6xa3gnzzsn5x2i35rdh,K. McIntosh,,,5731388529,56,Back,5731388683,233,154,5731388567,177,,5731388525,178,,5731388527,182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815498089,155,1,1,19,19,b5l2e3csycjb8twvq9ek0j5gq,0,4.4,49.0,2025-05-16T23:26:21.351Z,2025-05-16T23:26:23Z,6j38lv6xa3gnzzsn5x2i35rdh,K. McIntosh,,,5731389029,141,34.0,5731389023,199,,5731389035,1,,5731389039,189,,5731389027,140,73.4,5731389031,212,73.2,5731389025,56,Center,5731389033,213,6.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815498093,156,1,1,19,20,6597wqy6gmpv3zjx7rp8cdj46,1,27.2,69.0,2025-05-16T23:26:22.765Z,2025-05-16T23:26:24Z,6a6bagymcckyt43w6b31irsvd,T. Hodge,,,5731389061,213,4.81,5731389055,140,27.9,5731389057,141,58.5,5731389053,56,Back,5731389065,189,,5731389059,212,7.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815498103,157,1,1,19,22,6597wqy6gmpv3zjx7rp8cdj46,1,27.9,58.5,2025-05-16T23:26:24.518Z,2025-05-16T23:26:28Z,6jdsh8ubirqphhurw5rr7kz8q,B. Washington,,,5731389157,56,Back,5731389161,141,42.4,5731389163,212,18.1,5731389159,140,14.2,5731389165,213,3.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815498105,158,1,1,19,26,6597wqy6gmpv3zjx7rp8cdj46,1,14.2,42.4,2025-05-16T23:26:28.405Z,2025-05-16T23:26:30Z,ac5zpx8c09rtmidm654e67xsl,J. McGuire,,,5731389179,141,27.6,5731389185,1,,5731389173,155,,5731389175,56,Center,5731389183,213,6.05,5731389177,140,53.7,5731389181,212,42.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815498115,159,44,1,19,28,6597wqy6gmpv3zjx7rp8cdj46,1,54.2,15.0,2025-05-16T23:26:30.326Z,2025-05-16T23:26:35Z,411grh3cytippnnanb767qvsa,Rafa Mentzingen,,,5731389229,233,156,5731389221,56,Right,5731389223,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815498111,156,44,1,19,28,b5l2e3csycjb8twvq9ek0j5gq,0,45.8,85.0,2025-05-16T23:26:30.327Z,2025-05-16T23:26:36Z,6g7v93m80xq6x38o9u3t8y3je,W. Prentice,,,5731389235,233,159,5731389211,56,Back,5731389213,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815498129,160,1,1,19,28,6597wqy6gmpv3zjx7rp8cdj46,0,53.3,20.4,2025-05-16T23:26:30.717Z,2025-05-16T23:26:36Z,411grh3cytippnnanb767qvsa,Rafa Mentzingen,,,5731389371,212,10.3,5731389373,213,0.61,5731389369,141,29.1,5731389361,3,,5731389363,168,,5731389365,56,Center,5731389367,140,61.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815498131,157,1,1,19,29,b5l2e3csycjb8twvq9ek0j5gq,1,38.3,86.0,2025-05-16T23:26:32.071Z,2025-05-16T23:26:36Z,3xd2kq7cxmvdbqsfzgi644c4q,J. Bravo,,,5731389385,213,6.10,5731389379,140,54.7,5731389381,141,81.4,5731389383,212,17.5,5731389377,56,Left,5731389375,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815498141,158,1,1,19,34,b5l2e3csycjb8twvq9ek0j5gq,1,54.1,58.5,2025-05-16T23:26:36.358Z,2025-05-16T23:26:39Z,ov91zkisppven9tp72gfbjf8,B. Byaruhanga,,,5731389437,155,,5731389445,212,21.8,5731389447,213,3.28,5731389439,56,Back,5731389443,141,54.0,5731389441,140,33.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815498147,159,1,1,19,37,b5l2e3csycjb8twvq9ek0j5gq,0,34.8,53.7,2025-05-16T23:26:39.318Z,2025-05-16T23:26:40Z,4e47ixpbc8x9qzn7l3aeej0tl,K. Greene,,,5731389475,140,69.9,5731389477,141,59.6,5731389483,1,,5731389481,213,0.11,5731389471,56,Center,5731389469,157,,5731389479,212,37.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815498169,161,1,1,19,39,6597wqy6gmpv3zjx7rp8cdj46,1,24.9,53.4,2025-05-16T23:26:42.045Z,2025-05-16T23:26:48Z,6jdsh8ubirqphhurw5rr7kz8q,B. Washington,,,5731389627,140,11.1,5731389631,212,14.5,5731389625,56,Back,5731389633,213,3.21,5731389629,141,51.9,5731389623,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815498179,162,1,1,19,45,6597wqy6gmpv3zjx7rp8cdj46,1,10.9,63.3,2025-05-16T23:26:48.173Z,2025-05-16T23:26:52Z,ac5zpx8c09rtmidm654e67xsl,J. McGuire,,,5731389693,56,Back,5731389697,141,86.2,5731389695,140,22.3,5731389701,213,0.92,5731389699,212,19.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815498183,163,1,1,19,49,6597wqy6gmpv3zjx7rp8cdj46,1,20.9,87.5,2025-05-16T23:26:52.093Z,2025-05-16T23:26:54Z,6a6bagymcckyt43w6b31irsvd,T. Hodge,,,5731389739,212,27.5,5731389741,213,6.09,5731389735,140,46.6,5731389733,56,Back,5731389737,141,79.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815498185,164,1,1,19,51,6597wqy6gmpv3zjx7rp8cdj46,1,46.6,79.6,2025-05-16T23:26:53.949Z,2025-05-16T23:26:55Z,ecipfh5r0gqsf0skgvgpu8cbu,Rodrigo da Costa,,,5731389799,213,0.33,5731389793,140,57.7,5731389791,56,Left,5731389797,212,12.3,5731389795,141,85.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815498189,165,3,1,19,53,6597wqy6gmpv3zjx7rp8cdj46,0,60.8,86.0,2025-05-16T23:26:55.661Z,2025-05-16T23:27:02Z,7ejohb009byubwiqv36vag5jo,Pedro Dolabella,,,5731389815,56,Left,5731389817,286,,5731389859,233,160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815498197,160,7,1,19,53,b5l2e3csycjb8twvq9ek0j5gq,0,39.2,14.0,2025-05-16T23:26:55.662Z,2025-05-16T23:27:01Z,4e47ixpbc8x9qzn7l3aeej0tl,K. Greene,,,5731389849,285,,5731389853,233,165,5731389847,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815498193,166,61,1,19,54,6597wqy6gmpv3zjx7rp8cdj46,1,59.1,85.1,2025-05-16T23:26:57.014Z,2025-05-16T23:26:57Z,7ejohb009byubwiqv36vag5jo,Pedro Dolabella,,,5731389831,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815498231,162,1,1,19,57,b5l2e3csycjb8twvq9ek0j5gq,1,18.3,11.1,2025-05-16T23:26:59.614Z,2025-05-16T23:27:16Z,4e47ixpbc8x9qzn7l3aeej0tl,K. Greene,,,5731390163,141,44.6,5731390167,213,2.05,5731390161,140,6.9,5731390165,212,25.7,5731390159,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815498235,163,1,1,20,14,b5l2e3csycjb8twvq9ek0j5gq,0,11.6,43.1,2025-05-16T23:27:16.759Z,2025-05-16T23:27:19Z,6j38lv6xa3gnzzsn5x2i35rdh,K. McIntosh,,,5731390197,213,0.02,5731390189,56,Back,5731390195,212,36.3,5731390199,1,,5731390187,157,,5731390191,140,46.2,5731390193,141,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815498251,167,1,1,20,17,6597wqy6gmpv3zjx7rp8cdj46,1,48.9,63.9,2025-05-16T23:27:19.973Z,2025-05-16T23:27:32Z,6jdsh8ubirqphhurw5rr7kz8q,B. Washington,1.0,,5731390291,213,6.21,5731390293,1,,5731390287,141,60.9,5731390285,140,75.5,5731390289,212,28.0,5731390283,56,Center,5731390281,157,,5731390539,210,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815498259,169,13,1,20,20,6597wqy6gmpv3zjx7rp8cdj46,1,75.5,60.9,2025-05-16T23:27:23.165Z,2025-05-16T23:27:32Z,ecipfh5r0gqsf0skgvgpu8cbu,Rodrigo da Costa,,,5731390561,103,55.6,5731390555,55,167,5731390553,29,,5731390327,56,Center,5731390323,22,,5731390563,230,99.5,5731390459,72,,5731390551,87,,5731390565,231,49.8,5731390325,18,5731390559,102,,,,,,,,,,,,,,,,41.0,,,,,,,
2815498341,164,5,1,20,21,b5l2e3csycjb8twvq9ek0j5gq,1,-1.4,58.3,2025-05-16T23:27:23.983Z,2025-05-17T00:54:28Z,6j38lv6xa3gnzzsn5x2i35rdh,K. McIntosh,,,5731390861,233,170,5731390851,346,,5731390849,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815498277,170,5,1,20,21,6597wqy6gmpv3zjx7rp8cdj46,0,101.4,41.7,2025-05-16T23:27:23.983Z,2025-05-17T00:54:28Z,ecipfh5r0gqsf0skgvgpu8cbu,Rodrigo da Costa,,,5731390865,233,164,5731390441,56,Center,5731390443,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815498363,165,1,1,20,52,b5l2e3csycjb8twvq9ek0j5gq,1,4.3,46.6,2025-05-16T23:27:54.382Z,2025-05-16T23:28:10Z,6j38lv6xa3gnzzsn5x2i35rdh,K. McIntosh,,,5731391015,212,26.4,5731391017,213,5.30,5731391021,237,,5731391007,124,,5731391009,56,Back,5731391509,189,,5731391011,140,18.2,5731391013,141,14.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815498367,166,1,1,20,53,b5l2e3csycjb8twvq9ek0j5gq,1,20.8,12.0,2025-05-16T23:27:55.438Z,2025-05-16T23:27:57Z,24r8fdf8ypk7ejch9t86zjwgk,I. Alekseev,,,5731391033,56,Back,5731391037,141,21.8,5731391035,140,28.3,5731391041,213,0.70,5731391039,212,10.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815498381,167,1,1,20,55,b5l2e3csycjb8twvq9ek0j5gq,1,22.5,15.3,2025-05-16T23:27:57.424Z,2025-05-16T23:28:00Z,ov91zkisppven9tp72gfbjf8,B. Byaruhanga,,,5731391159,56,Back,5731391165,212,8.7,5731391163,141,20.1,5731391161,140,14.8,5731391167,213,2.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815498393,168,1,1,20,58,b5l2e3csycjb8twvq9ek0j5gq,1,12.6,15.6,2025-05-16T23:28:00.767Z,2025-05-16T23:28:03Z,4e47ixpbc8x9qzn7l3aeej0tl,K. Greene,,,5731391247,213,4.89,5731391241,141,4.7,5731391245,212,7.5,5731391239,140,13.9,5731391237,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815498397,169,1,1,21,1,b5l2e3csycjb8twvq9ek0j5gq,0,16.0,7.4,2025-05-16T23:28:03.334Z,2025-05-16T23:28:05Z,ov91zkisppven9tp72gfbjf8,B. Byaruhanga,,,5731391271,140,18.3,5731391269,56,Back,5731391273,141,7.0,5731391345,233,171,5731391277,213,6.17,5731391349,286,,5731391275,212,2.4,5731391343,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815498403,171,74,1,21,1,6597wqy6gmpv3zjx7rp8cdj46,1,73.0,91.2,2025-05-16T23:28:03.335Z,2025-05-17T01:28:23Z,1tsiml56f2xxym8h4tfjmho2c,M. Maldonado,,,5731391329,56,Left,5731391373,233,169,5731391331,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815498429,170,5,1,21,3,b5l2e3csycjb8twvq9ek0j5gq,1,25.2,-1.4,2025-05-16T23:28:05.398Z,2025-05-17T00:54:29Z,ov91zkisppven9tp72gfbjf8,B. Byaruhanga,,,5731391489,347,,5731391485,56,Back,5731391523,233,172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815498413,172,5,1,21,3,6597wqy6gmpv3zjx7rp8cdj46,0,74.8,101.4,2025-05-16T23:28:05.398Z,2025-05-17T00:54:29Z,1tsiml56f2xxym8h4tfjmho2c,M. Maldonado,,,5731391389,56,Left,5731391391,347,,5731391527,233,170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815498505,171,1,1,21,14,b5l2e3csycjb8twvq9ek0j5gq,1,20.0,0.0,2025-05-16T23:28:16.830Z,2025-05-16T23:28:21Z,4e47ixpbc8x9qzn7l3aeej0tl,K. Greene,,,5731391813,140,14.0,5731391811,56,Back,5731391819,213,1.89,5731391809,107,,5731391817,212,19.8,5731391815,141,26.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815498545,172,1,1,21,18,b5l2e3csycjb8twvq9ek0j5gq,1,15.6,38.3,2025-05-16T23:28:21.190Z,2025-05-16T23:28:27Z,2w7w1l7lwhu2u6nhvqg1bnd2h,N. Hackshaw,,,5731392045,140,30.5,5731392047,141,92.0,5731392049,212,39.7,5731392043,56,Back,5731392053,1,,5731392051,213,1.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815498565,173,1,1,21,25,b5l2e3csycjb8twvq9ek0j5gq,1,57.7,92.9,2025-05-16T23:28:27.287Z,2025-05-16T23:28:31Z,3xd2kq7cxmvdbqsfzgi644c4q,J. Bravo,,,5731392175,213,6.26,5731392167,56,Left,5731392173,212,13.4,5731392169,140,70.5,5731392171,141,92.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815498569,174,3,1,21,28,b5l2e3csycjb8twvq9ek0j5gq,0,71.2,77.4,2025-05-16T23:28:30.878Z,2025-05-17T01:28:14Z,6g7v93m80xq6x38o9u3t8y3je,W. Prentice,,,5731392183,56,Center,5731392185,286,,5731392275,233,174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815498583,174,7,1,21,28,6597wqy6gmpv3zjx7rp8cdj46,0,28.8,22.6,2025-05-16T23:28:30.879Z,2025-05-17T01:28:14Z,411grh3cytippnnanb767qvsa,Rafa Mentzingen,,,5731392249,56,Back,5731392251,285,,5731392267,233,174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815498575,175,61,1,21,29,b5l2e3csycjb8twvq9ek0j5gq,1,73.4,85.4,2025-05-16T23:28:31.751Z,2025-05-16T23:28:31Z,6g7v93m80xq6x38o9u3t8y3je,W. Prentice,,,5731392213,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815498585,175,61,1,21,31,6597wqy6gmpv3zjx7rp8cdj46,1,28.5,45.2,2025-05-16T23:28:33.581Z,2025-05-16T23:28:34Z,6jdsh8ubirqphhurw5rr7kz8q,B. Washington,,,5731392253,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815498613,177,1,1,21,33,6597wqy6gmpv3zjx7rp8cdj46,1,28.3,55.8,2025-05-16T23:28:35.229Z,2025-05-16T23:28:37Z,1tsiml56f2xxym8h4tfjmho2c,M. Maldonado,,,5731392385,56,Back,5731392387,140,13.4,5731392393,213,3.07,5731392391,212,15.7,5731392389,141,57.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815498615,178,43,1,21,34,6597wqy6gmpv3zjx7rp8cdj46,1,0.0,0.0,2025-05-16T23:28:37.136Z,2025-05-16T23:29:35Z,ac5zpx8c09rtmidm654e67xsl,J. McGuire,,,5731392401,56,Back,5731394011,144,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815498645,179,1,1,21,37,6597wqy6gmpv3zjx7rp8cdj46,1,8.8,67.3,2025-05-16T23:28:39.573Z,2025-05-17T02:17:01Z,ac5zpx8c09rtmidm654e67xsl,J. McGuire,,,5731392575,56,Back,5731392577,140,33.2,5731394617,155,,5731392583,213,0.56,5731392581,212,30.2,5731392579,141,90.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815498671,180,1,1,21,39,6597wqy6gmpv3zjx7rp8cdj46,1,33.2,90.8,2025-05-16T23:28:41.556Z,2025-05-16T23:28:45Z,7ejohb009byubwiqv36vag5jo,Pedro Dolabella,,,5731392709,140,32.9,5731392711,141,66.3,5731392713,212,16.7,5731392715,213,4.69,5731392707,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815498673,181,1,1,21,43,6597wqy6gmpv3zjx7rp8cdj46,0,32.9,66.3,2025-05-16T23:28:45.445Z,2025-05-16T23:28:46Z,1tsiml56f2xxym8h4tfjmho2c,M. Maldonado,,,5731392729,213,5.74,5731392719,155,,5731392723,140,55.3,5731392721,56,Center,5731392727,212,27.4,5731392725,141,45.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815498681,176,8,1,21,44,b5l2e3csycjb8twvq9ek0j5gq,1,40.1,77.3,2025-05-16T23:28:47.071Z,2025-05-16T23:28:47Z,3xd2kq7cxmvdbqsfzgi644c4q,J. Bravo,,,5731392763,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815498701,182,1,1,21,48,6597wqy6gmpv3zjx7rp8cdj46,1,39.9,34.8,2025-05-16T23:28:50.837Z,2025-05-16T23:28:52Z,f21web74a70mly9i28jpa1yvp,C. Martin,,,5731392855,141,24.4,5731392857,212,11.1,5731392851,56,Back,5731392853,140,31.8,5731392859,213,3.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815498707,183,1,1,21,49,6597wqy6gmpv3zjx7rp8cdj46,1,31.8,24.4,2025-05-16T23:28:51.981Z,2025-05-16T23:28:53Z,vg3ha8h2d35wgexer2i6ao0k,F. Sundstrom,,,5731392899,213,1.81,5731392895,141,45.8,5731392897,212,15.0,5731392891,56,Back,5731392893,140,28.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815498711,184,1,1,21,51,6597wqy6gmpv3zjx7rp8cdj46,1,28.4,45.8,2025-05-16T23:28:53.316Z,2025-05-16T23:28:54Z,6jdsh8ubirqphhurw5rr7kz8q,B. Washington,,,5731392913,56,Back,5731392919,212,6.9,5731392921,213,6.06,5731392917,141,43.6,5731392915,140,34.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815498719,185,1,1,21,52,6597wqy6gmpv3zjx7rp8cdj46,1,34.9,43.4,2025-05-16T23:28:54.421Z,2025-05-16T23:28:57Z,f21web74a70mly9i28jpa1yvp,C. Martin,,,5731392955,140,22.9,5731392961,213,3.45,5731392957,141,37.4,5731392959,212,13.2,5731392967,156,,5731392953,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815498733,186,1,1,21,55,6597wqy6gmpv3zjx7rp8cdj46,1,23.7,37.7,2025-05-16T23:28:57.437Z,2025-05-16T23:29:01Z,6jdsh8ubirqphhurw5rr7kz8q,B. Washington,,,5731393039,212,15.9,5731393041,213,1.52,5731393035,140,24.4,5731393033,56,Back,5731393037,141,61.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815498737,187,1,1,21,58,6597wqy6gmpv3zjx7rp8cdj46,1,24.4,61.1,2025-05-16T23:29:01.029Z,2025-05-16T23:29:03Z,ac5zpx8c09rtmidm654e67xsl,J. McGuire,,,5731393059,141,39.8,5731393063,213,5.32,5731393055,56,Back,5731393061,212,17.6,5731393057,140,33.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815498759,188,1,1,22,1,6597wqy6gmpv3zjx7rp8cdj46,1,33.9,39.8,2025-05-16T23:29:03.389Z,2025-05-16T23:29:06Z,f21web74a70mly9i28jpa1yvp,C. Martin,,,5731393171,141,36.9,5731393169,140,62.0,5731393173,212,29.6,5731393175,213,6.22,5731393167,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815498771,189,1,1,22,4,6597wqy6gmpv3zjx7rp8cdj46,1,61.9,36.9,2025-05-16T23:29:06.557Z,2025-05-16T23:29:09Z,ecipfh5r0gqsf0skgvgpu8cbu,Rodrigo da Costa,,,5731393257,213,3.58,5731393255,212,33.2,5731393253,141,16.1,5731393251,140,33.3,5731393249,56,Back,5731393259,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815498795,190,1,1,22,6,6597wqy6gmpv3zjx7rp8cdj46,1,33.3,16.1,2025-05-16T23:29:09.173Z,2025-05-16T23:29:12Z,411grh3cytippnnanb767qvsa,Rafa Mentzingen,,,5731393345,141,36.0,5731393347,212,13.6,5731393349,213,1.67,5731393341,56,Back,5731393343,140,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815498801,191,1,1,22,10,6597wqy6gmpv3zjx7rp8cdj46,1,32.1,37.4,2025-05-16T23:29:12.236Z,2025-05-16T23:29:13Z,f21web74a70mly9i28jpa1yvp,C. Martin,,,5731393375,56,Back,5731393381,212,14.0,5731393377,140,38.1,5731393383,213,1.10,5731393379,141,55.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815498811,192,1,1,22,10,6597wqy6gmpv3zjx7rp8cdj46,1,38.1,55.8,2025-05-16T23:29:13.101Z,2025-05-16T23:29:15Z,1tsiml56f2xxym8h4tfjmho2c,M. Maldonado,,,5731393419,56,Back,5731393429,213,1.30,5731393427,212,24.7,5731393421,140,44.5,5731393425,141,90.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815498831,193,1,1,22,13,6597wqy6gmpv3zjx7rp8cdj46,1,44.5,90.8,2025-05-16T23:29:15.494Z,2025-05-16T23:29:18Z,6a6bagymcckyt43w6b31irsvd,T. Hodge,,,5731393563,212,16.5,5731393561,141,76.0,5731393557,56,Back,5731393565,213,3.80,5731393559,140,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815498845,194,1,1,22,15,6597wqy6gmpv3zjx7rp8cdj46,1,31.8,76.0,2025-05-16T23:29:18.188Z,2025-05-16T23:29:20Z,6jdsh8ubirqphhurw5rr7kz8q,B. Washington,,,5731393637,140,41.5,5731393635,56,Back,5731393643,213,5.15,5731393641,212,24.3,5731393639,141,43.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815498853,195,1,1,22,18,6597wqy6gmpv3zjx7rp8cdj46,1,41.5,43.6,2025-05-16T23:29:20.461Z,2025-05-16T23:29:22Z,f21web74a70mly9i28jpa1yvp,C. Martin,,,5731393679,212,13.1,5731393673,56,Center,5731393675,140,53.9,5731393681,213,6.16,5731393677,141,41.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
