id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/9/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/12/value
2785789997,162,12,1,19,36,6597wqy6gmpv3zjx7rp8cdj46,1,12.9,58.4,2025-03-09T00:26:35.813Z,2025-03-09T00:26:43Z,bjdoqj8tsm1wlxiqaavduwo9h,C. Donovan,,,5567766103,56,Back,5567766107,141,46.3,5567766105,140,23.0,5567766111,213,5.62,5567766137,15,,5567766109,212,13.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785790023,195,1,1,19,37,224tl8u2smnbyliroayk69nt0,1,79.5,58.1,2025-03-09T00:26:36.775Z,2025-03-09T00:26:40Z,e8rbnbqkrxia3lgt7agaid4kq,R. Mertz,,,5567766229,212,19.6,5567766225,140,92.4,5567766227,141,79.0,5567766231,213,0.81,5567766223,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785790029,196,1,1,19,40,224tl8u2smnbyliroayk69nt0,0,82.2,76.3,2025-03-09T00:26:39.934Z,2025-03-09T00:26:41Z,6jsu34146kbtoeco3ue1a7ok4,J. Wälti,,,5567766261,141,34.0,5567766255,155,,5567766265,213,4.91,5567766259,140,87.7,5567766263,212,29.3,5567766257,56,Center,5567766253,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785790037,163,12,1,19,43,6597wqy6gmpv3zjx7rp8cdj46,1,11.5,59.6,2025-03-09T00:26:43.045Z,2025-03-09T02:34:05Z,69wq859yz6wzirpbvpnt3n8bt,L. Perez,,,5567766305,141,64.9,5567766317,15,,5567766309,213,0.27,5567766303,140,23.7,5567766307,212,13.3,5567766301,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785790049,197,1,1,19,47,224tl8u2smnbyliroayk69nt0,1,70.8,40.1,2025-03-09T00:26:46.958Z,2025-03-09T00:26:55Z,c4va4gt5g10zm05qtucgyt889,D. Griffin,,,5567766397,140,72.8,5567766401,212,11.0,5567766403,213,1.38,5567766399,141,56.0,5567766395,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785790057,198,1,1,19,48,224tl8u2smnbyliroayk69nt0,0,72.8,56.1,2025-03-09T00:26:48.062Z,2025-03-09T00:26:51Z,6jsu34146kbtoeco3ue1a7ok4,J. Wälti,,,5567766439,140,100.0,5567766443,212,29.4,5567766437,56,Center,5567766445,213,0.06,5567766435,155,,5567766441,141,58.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785790271,164,5,1,19,50,6597wqy6gmpv3zjx7rp8cdj46,1,-0.8,36.1,2025-03-09T00:26:49.814Z,2025-03-09T02:39:27Z,411grh3cytippnnanb767qvsa,Rafa Mentzingen,,,5567767459,346,,5567767503,233,199,5567767457,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785790075,199,5,1,19,50,224tl8u2smnbyliroayk69nt0,0,100.8,63.9,2025-03-09T00:26:49.814Z,2025-03-09T02:39:28Z,6jsu34146kbtoeco3ue1a7ok4,J. Wälti,,,5567767529,233,164,5567766521,56,Center,5567766523,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785790293,165,1,1,20,28,6597wqy6gmpv3zjx7rp8cdj46,0,5.0,39.2,2025-03-09T00:27:28.301Z,2025-03-09T00:27:30Z,ac5zpx8c09rtmidm654e67xsl,J. McGuire,,,5567767565,141,49.7,5567767573,74,,5567767561,56,Center,5567767569,213,0.12,5567767571,1,,5567767563,140,63.2,5567767559,124,,5567767567,212,61.5,,,,,,,,,,,,,,,,,,,,,,,,,,
2785790291,200,44,1,20,29,224tl8u2smnbyliroayk69nt0,1,40.6,48.0,2025-03-09T00:27:29.341Z,2025-03-09T02:52:19Z,c4va4gt5g10zm05qtucgyt889,D. Griffin,,,5567767557,285,,5567767555,56,Back,5567767671,233,325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785814707,325,44,1,20,30,6597wqy6gmpv3zjx7rp8cdj46,0,59.4,52.0,2025-03-09T00:27:29.342Z,2025-03-09T02:28:37Z,69wq859yz6wzirpbvpnt3n8bt,L. Perez,,,5567896381,56,Center,5567896383,286,,5567896427,233,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785813473,450,1,1,20,30,224tl8u2smnbyliroayk69nt0,0,41.7,63.4,2025-03-09T00:27:29.442Z,2025-03-09T02:34:14Z,c4va4gt5g10zm05qtucgyt889,D. Griffin,,,5567889815,56,Back,5567889819,141,53.0,5567889813,3,,5567889821,212,14.4,5567889823,213,3.66,5567889817,140,29.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785790303,166,44,1,20,32,6597wqy6gmpv3zjx7rp8cdj46,1,65.7,36.4,2025-03-09T00:27:31.749Z,2025-03-09T02:34:28Z,4avmtni30rahy4h40ffg89q6t,O. Anderson,,,5567767599,286,,5567767645,233,201,5567767597,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785790313,201,44,1,20,32,224tl8u2smnbyliroayk69nt0,0,34.3,63.6,2025-03-09T00:27:31.750Z,2025-03-09T02:52:20Z,1445ppxg007udzcj6t20ceyju,R. Ydrach,,,5567767679,56,Back,5567893679,233,166,5567767681,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785813895,451,43,1,20,33,224tl8u2smnbyliroayk69nt0,1,0.0,0.0,2025-03-09T00:27:32.342Z,2025-03-09T01:08:18Z,1445ppxg007udzcj6t20ceyju,R. Ydrach,,,5567892035,56,Back,5567892041,212,6.4,5567892039,141,57.5,5567892043,213,5.85,5567892037,140,41.6,5567892033,3,0,5567893711,144,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785790307,167,1,1,20,33,6597wqy6gmpv3zjx7rp8cdj46,0,63.2,49.7,2025-03-09T00:27:32.557Z,2025-03-09T02:34:30Z,4avmtni30rahy4h40ffg89q6t,O. Anderson,,,5567767617,56,Center,5567767623,212,5.5,5567767613,3,,5567767621,141,53.6,5567767625,213,0.50,5567767619,140,67.8,5567767615,168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785790385,202,1,1,20,34,224tl8u2smnbyliroayk69nt0,0,27.8,55.2,2025-03-09T00:27:33.759Z,2025-03-09T00:27:41Z,69pe2d0b9ughzcn3iqarracr8,L. Biasi,,,5567767993,141,58.7,5567767987,157,,5567767997,213,0.06,5567767989,56,Center,5567767991,140,62.7,5567767995,212,36.7,5567768001,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785790377,168,4,1,20,37,6597wqy6gmpv3zjx7rp8cdj46,1,47.8,40.2,2025-03-09T00:27:36.836Z,2025-03-09T02:27:59Z,1tsiml56f2xxym8h4tfjmho2c,M. Maldonado,,,5567767971,265,,5567767967,56,Back,5567767969,152,,5568167993,233,203,5567767973,286,,5567767965,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785790407,203,4,1,20,37,224tl8u2smnbyliroayk69nt0,0,52.2,59.8,2025-03-09T00:27:36.837Z,2025-03-09T02:28:00Z,d3b8yjlx6aitma59vlpen39m2,J. Garcia,,,5567768187,152,,5567768183,13,,5567768189,265,,5567768191,285,,5568168001,233,168,5567768185,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785790451,169,1,1,20,48,6597wqy6gmpv3zjx7rp8cdj46,1,44.5,43.6,2025-03-09T00:27:48.020Z,2025-03-09T00:27:51Z,f21web74a70mly9i28jpa1yvp,C. Martin,,,5567768363,141,52.1,5567768367,213,2.73,5567768359,56,Back,5567768357,152,,5567768355,5,,5567768361,140,32.0,5567768365,212,14.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785790465,170,1,1,20,51,6597wqy6gmpv3zjx7rp8cdj46,1,32.0,52.1,2025-03-09T00:27:51.162Z,2025-03-09T00:27:53Z,bjdoqj8tsm1wlxiqaavduwo9h,C. Donovan,,,5567768461,213,1.16,5567768455,140,39.0,5567768459,212,18.4,5567768457,141,76.9,5567768453,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785790481,171,1,1,20,54,6597wqy6gmpv3zjx7rp8cdj46,1,39.0,76.9,2025-03-09T00:27:53.436Z,2025-03-09T00:27:55Z,vg3ha8h2d35wgexer2i6ao0k,A. Sundstrom,,,5567768523,141,97.2,5567768521,140,58.3,5567768531,213,0.60,5567768527,212,24.5,5567768519,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785790497,172,1,1,20,55,6597wqy6gmpv3zjx7rp8cdj46,1,58.3,97.2,2025-03-09T00:27:55.188Z,2025-03-09T00:27:59Z,4l0iztasx0cae3j4f15d8gd4a,J. Servania,,,5567768641,213,3.48,5567768635,140,41.6,5567768633,56,Back,5567768637,141,88.0,5567768639,212,18.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785790527,173,1,1,20,59,6597wqy6gmpv3zjx7rp8cdj46,1,38.2,82.9,2025-03-09T00:27:58.989Z,2025-03-09T00:28:03Z,vg3ha8h2d35wgexer2i6ao0k,A. Sundstrom,,,5567768757,212,13.7,5567768751,56,Back,5567768753,140,27.7,5567768759,213,3.78,5567768755,141,70.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785790535,174,1,1,21,3,6597wqy6gmpv3zjx7rp8cdj46,1,20.7,52.1,2025-03-09T00:28:03.116Z,2025-03-09T00:28:05Z,bjdoqj8tsm1wlxiqaavduwo9h,C. Donovan,,,5567768825,141,38.8,5567768821,56,Back,5567768829,213,4.18,5567768823,140,15.6,5567768827,212,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785790547,175,1,1,21,5,6597wqy6gmpv3zjx7rp8cdj46,0,15.6,38.8,2025-03-09T00:28:04.926Z,2025-03-09T00:28:07Z,ac5zpx8c09rtmidm654e67xsl,J. McGuire,,,5567768885,140,59.5,5567768881,157,,5567768891,213,0.35,5567768889,212,49.0,5567768887,141,63.4,5567768893,1,,5567768883,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785790579,204,12,1,21,10,224tl8u2smnbyliroayk69nt0,1,41.2,42.4,2025-03-09T00:28:09.951Z,2025-03-09T02:34:35Z,1445ppxg007udzcj6t20ceyju,R. Ydrach,,,5567769043,212,31.9,5567769037,56,Right,5567769039,140,51.8,5567769103,167,,5567769053,15,,5567769041,141,0.0,5567769045,213,5.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785790605,176,5,1,21,11,6597wqy6gmpv3zjx7rp8cdj46,1,53.0,101.6,2025-03-09T00:28:11.144Z,2025-03-09T02:39:28Z,4l0iztasx0cae3j4f15d8gd4a,J. Servania,,,5567769153,56,Left,5567769155,347,,5567769161,233,205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785790587,205,5,1,21,11,224tl8u2smnbyliroayk69nt0,0,47.0,-1.6,2025-03-09T00:28:11.144Z,2025-03-09T02:39:28Z,1445ppxg007udzcj6t20ceyju,R. Ydrach,,,5567769199,233,176,5567769077,56,Back,5567769079,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785790623,177,1,1,21,16,6597wqy6gmpv3zjx7rp8cdj46,1,57.7,100.0,2025-03-09T00:28:15.572Z,2025-03-09T00:28:17Z,4l0iztasx0cae3j4f15d8gd4a,J. Servania,,,5567769245,140,39.2,5567769241,107,,5567769249,212,20.9,5567769247,141,89.9,5567769251,213,3.52,5567769243,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785790625,178,1,1,21,18,6597wqy6gmpv3zjx7rp8cdj46,1,39.2,89.9,2025-03-09T00:28:17.619Z,2025-03-09T00:28:19Z,vg3ha8h2d35wgexer2i6ao0k,A. Sundstrom,,,5567769261,141,75.9,5567769265,213,4.94,5567769259,140,41.3,5567769263,212,9.8,5567769257,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785790657,179,1,1,21,19,6597wqy6gmpv3zjx7rp8cdj46,1,41.3,75.9,2025-03-09T00:28:19.237Z,2025-03-09T00:28:24Z,f21web74a70mly9i28jpa1yvp,C. Martin,,,5567769415,212,8.7,5567769413,141,86.2,5567769409,56,Back,5567769411,140,36.4,5567769417,213,2.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785790675,180,1,1,21,24,6597wqy6gmpv3zjx7rp8cdj46,1,44.3,85.9,2025-03-09T00:28:23.998Z,2025-03-09T00:28:27Z,vg3ha8h2d35wgexer2i6ao0k,A. Sundstrom,,,5567769501,213,6.22,5567769499,212,33.2,5567769493,56,Left,5567769497,141,82.6,5567769503,1,,5567769495,140,75.8,5567769491,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785790679,181,61,1,21,27,6597wqy6gmpv3zjx7rp8cdj46,0,75.8,82.6,2025-03-09T00:28:27.180Z,2025-03-09T00:28:27Z,4avmtni30rahy4h40ffg89q6t,O. Anderson,,,5567769519,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785790703,206,1,1,21,28,224tl8u2smnbyliroayk69nt0,1,36.8,10.6,2025-03-09T00:28:27.901Z,2025-03-09T00:28:31Z,69pe2d0b9ughzcn3iqarracr8,L. Biasi,,,5567769635,56,Back,5567769641,212,27.6,5567769639,141,28.6,5567769637,140,13.2,5567769643,213,2.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785790717,208,61,1,21,32,224tl8u2smnbyliroayk69nt0,0,12.0,28.6,2025-03-09T00:28:31.781Z,2025-03-09T00:28:31Z,1445ppxg007udzcj6t20ceyju,R. Ydrach,,,5567769693,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785790755,209,51,1,21,33,224tl8u2smnbyliroayk69nt0,1,12.0,28.6,2025-03-09T00:28:32.806Z,2025-03-09T00:30:05Z,1445ppxg007udzcj6t20ceyju,R. Ydrach,,,5567769969,170,183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785790925,182,1,1,21,34,6597wqy6gmpv3zjx7rp8cdj46,1,96.1,63.9,2025-03-09T00:28:33.636Z,2025-03-09T00:29:35Z,69wq859yz6wzirpbvpnt3n8bt,L. Perez,,1.0,5567771763,22,,5567771759,210,16,5567770737,213,4.36,5567770733,141,50.3,5567770729,56,Center,5567770735,212,9.8,5567771761,154,,5567770731,140,92.9,,,,,,,,,,,,,,,,,,,,,,,,,,
2785790929,183,16,1,21,35,6597wqy6gmpv3zjx7rp8cdj46,1,92.4,48.5,2025-03-09T00:28:34.825Z,2025-03-09T00:45:21Z,6u93ok0drr4byri2lu5g6rq0a,E. Conway,,,5567771793,102,49.0,5567771803,231,55.6,5567771789,55,182,5567771427,374,2025-03-09 00:28:34.342,5567771431,375,21:35.000,5567771801,230,98.6,5567771783,78,,5567771799,328,,5567770759,56,Center,5567771797,214,5567771423,72,,5567770757,17,5567771785,29,,,5567772663,468,209,5567771787,154,,5567770755,22,5567771795,103,5.7,
2785791171,210,1,1,22,39,224tl8u2smnbyliroayk69nt0,1,50.8,49.0,2025-03-09T00:29:38.397Z,2025-03-09T00:38:15Z,9jfh2t3w4aqc4o4rvjfk7xey1,A. Williams,,,5567771909,279,G,5567771903,212,17.5,5567771899,140,34.3,5567771905,213,3.27,5567792811,189,,5567771897,56,Back,5567771901,141,45.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785791183,211,1,1,22,40,224tl8u2smnbyliroayk69nt0,1,34.3,45.7,2025-03-09T00:29:39.638Z,2025-03-09T00:38:17Z,3g0rdzkjns986gn34vg3umiqy,S. Suber,,,5567771967,155,,5567771971,140,70.7,5567771969,56,Center,5567771975,212,38.9,5567792873,189,,5567771973,141,35.2,5567771977,213,6.10,5567771979,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785791195,212,1,1,22,42,224tl8u2smnbyliroayk69nt0,1,70.7,35.2,2025-03-09T00:29:41.765Z,2025-03-09T00:29:43Z,c4va4gt5g10zm05qtucgyt889,D. Griffin,,,5567772047,140,73.5,5567772053,213,5.16,5567772051,212,6.8,5567772049,141,26.2,5567772045,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785791213,213,1,1,22,44,224tl8u2smnbyliroayk69nt0,1,74.7,26.8,2025-03-09T00:29:43.781Z,2025-03-09T03:07:16Z,d3b8yjlx6aitma59vlpen39m2,J. Garcia,,,5567772115,141,18.8,5567772111,56,Right,5567772119,213,5.91,5567772113,140,88.0,5567772117,212,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785791229,214,1,1,22,45,224tl8u2smnbyliroayk69nt0,0,92.5,12.1,2025-03-09T00:29:45.270Z,2025-03-09T03:07:20Z,2d1vmwon9o35lzpkdwxgv12lm,J. Bouregy,,,5568278271,2,,5568278275,140,100.0,5568278277,141,43.4,5568278273,155,,5568278279,212,23.2,5567772191,56,Center,5568278281,213,1.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785791277,185,5,1,22,48,6597wqy6gmpv3zjx7rp8cdj46,1,-1.2,42.0,2025-03-09T00:29:47.355Z,2025-03-09T02:39:29Z,69wq859yz6wzirpbvpnt3n8bt,L. Perez,,,5567772417,346,,5567772433,233,215,5567772415,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785791265,215,5,1,22,48,224tl8u2smnbyliroayk69nt0,0,101.2,58.0,2025-03-09T00:29:47.355Z,2025-03-09T02:39:29Z,2d1vmwon9o35lzpkdwxgv12lm,J. Bouregy,,,5567772363,56,Center,5567772441,233,185,5567772365,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785791521,186,1,1,23,28,6597wqy6gmpv3zjx7rp8cdj46,1,4.6,38.6,2025-03-09T00:30:27.754Z,2025-03-09T00:30:34Z,ac5zpx8c09rtmidm654e67xsl,J. McGuire,,,5567773603,141,46.9,5567773607,213,0.11,5567773613,74,,5567773609,1,,5567773599,56,Center,5567773601,140,53.0,5567773605,212,51.1,5567773597,124,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785791525,187,4,1,23,34,6597wqy6gmpv3zjx7rp8cdj46,1,52.0,43.2,2025-03-09T00:30:34.324Z,2025-03-09T02:28:00Z,69wq859yz6wzirpbvpnt3n8bt,L. Perez,,,5567773703,56,Center,5567773707,286,,5567773701,294,,5567773699,13,,5567773705,152,,5567773769,233,216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785791523,216,4,1,23,34,224tl8u2smnbyliroayk69nt0,0,48.0,56.8,2025-03-09T00:30:34.325Z,2025-03-09T02:28:01Z,c4va4gt5g10zm05qtucgyt889,D. Griffin,,,5567773749,285,,5567773785,233,187,5567773743,294,,5567773747,152,,5567773745,56,Back,5567773741,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785791649,188,1,1,23,49,6597wqy6gmpv3zjx7rp8cdj46,1,56.5,41.9,2025-03-09T00:30:49.274Z,2025-03-09T00:30:51Z,1tsiml56f2xxym8h4tfjmho2c,M. Maldonado,,,5567774217,212,11.2,5567774209,152,,5567774213,140,55.2,5567774219,213,4.59,5567774207,5,,5567774211,56,Center,5567774215,141,25.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785791661,189,1,1,23,51,6597wqy6gmpv3zjx7rp8cdj46,1,55.2,25.5,2025-03-09T00:30:51.034Z,2025-03-09T00:30:52Z,6jdsh8ubirqphhurw5rr7kz8q,B. Washington,,,5567774295,212,19.6,5567774291,140,68.3,5567774289,56,Right,5567774293,141,4.9,5567774297,213,5.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785791677,190,1,1,23,53,6597wqy6gmpv3zjx7rp8cdj46,1,68.3,4.9,2025-03-09T00:30:52.626Z,2025-03-09T00:30:55Z,411grh3cytippnnanb767qvsa,Rafa Mentzingen,,,5567774385,212,18.8,5567774383,141,31.9,5567774379,56,Center,5567774381,140,72.3,5567774387,213,1.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785791685,191,1,1,23,56,6597wqy6gmpv3zjx7rp8cdj46,0,72.3,31.9,2025-03-09T00:30:55.418Z,2025-03-09T02:35:19Z,6u93ok0drr4byri2lu5g6rq0a,E. Conway,,,5567774407,140,60.0,5567774405,56,Right,5567774411,212,26.1,5567774409,141,0.0,5567774413,213,4.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785791689,192,5,1,23,56,6597wqy6gmpv3zjx7rp8cdj46,0,62.1,-1.6,2025-03-09T00:30:56.190Z,2025-03-09T02:39:30Z,6u93ok0drr4byri2lu5g6rq0a,E. Conway,,,5567774427,347,,5567774723,233,217,5567774425,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785791739,217,5,1,23,56,224tl8u2smnbyliroayk69nt0,1,37.9,101.6,2025-03-09T00:30:56.190Z,2025-03-09T02:39:30Z,c4va4gt5g10zm05qtucgyt889,D. Griffin,,,5567774671,347,,5567774669,56,Back,5567774693,233,192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785791767,218,1,1,24,5,224tl8u2smnbyliroayk69nt0,1,34.8,100.0,2025-03-09T00:31:05.100Z,2025-03-09T00:31:48Z,cxrjwzo1fmvgcw8i820hwn07p,J. Etou,,,5567774851,141,68.4,5567774857,1,,5567774853,212,24.6,5567774847,56,Back,5567774845,107,,5567774849,140,25.3,5567774855,213,4.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785791839,219,1,1,24,8,224tl8u2smnbyliroayk69nt0,1,25.3,68.4,2025-03-09T00:31:07.748Z,2025-03-09T00:31:17Z,3g0rdzkjns986gn34vg3umiqy,S. Suber,,,5567775205,140,26.1,5567775211,213,4.75,5567775209,212,23.4,5567775203,56,Back,5567775207,141,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785791869,220,1,1,24,17,224tl8u2smnbyliroayk69nt0,1,29.0,24.1,2025-03-09T00:31:16.892Z,2025-03-09T00:31:20Z,1445ppxg007udzcj6t20ceyju,R. Ydrach,,,5567775391,56,Back,5567775395,141,28.5,5567775393,140,48.1,5567775397,212,20.3,5567775399,213,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785791901,221,1,1,24,21,224tl8u2smnbyliroayk69nt0,1,47.4,41.8,2025-03-09T00:31:20.460Z,2025-03-09T00:31:25Z,2d1vmwon9o35lzpkdwxgv12lm,J. Bouregy,,,5567775599,212,31.9,5567775595,140,46.2,5567775601,213,1.61,5567775597,141,88.7,5567775593,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785791963,222,1,1,24,26,224tl8u2smnbyliroayk69nt0,1,43.9,88.1,2025-03-09T00:31:25.437Z,2025-03-09T00:31:32Z,6jsu34146kbtoeco3ue1a7ok4,J. Wälti,,,5567775915,212,20.0,5567775909,56,Back,5567775913,141,63.7,5567775917,213,4.12,5567775911,140,33.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785791993,223,1,1,24,32,224tl8u2smnbyliroayk69nt0,1,44.8,68.5,2025-03-09T00:31:32.333Z,2025-03-09T00:31:35Z,3g0rdzkjns986gn34vg3umiqy,S. Suber,,,5567776061,141,89.3,5567776065,213,1.05,5567776059,140,52.6,5567776063,212,16.3,5567776057,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785792007,224,1,1,24,35,224tl8u2smnbyliroayk69nt0,1,48.9,89.6,2025-03-09T00:31:35.061Z,2025-03-09T00:31:37Z,6jsu34146kbtoeco3ue1a7ok4,J. Wälti,,,5567776127,140,37.2,5567776131,212,16.2,5567776133,213,3.85,5567776129,141,74.1,5567776125,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785792031,225,1,1,24,37,224tl8u2smnbyliroayk69nt0,1,36.9,77.3,2025-03-09T00:31:37.260Z,2025-03-09T00:31:40Z,3g0rdzkjns986gn34vg3umiqy,S. Suber,,,5567776249,140,54.4,5567776255,213,0.27,5567776253,212,19.1,5567776247,56,Left,5567776251,141,84.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785792039,226,43,1,24,40,224tl8u2smnbyliroayk69nt0,1,0.0,0.0,2025-03-09T00:31:40.127Z,2025-03-09T00:31:43Z,cxrjwzo1fmvgcw8i820hwn07p,J. Etou,,,5567776273,56,Left,5567776437,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785792049,227,61,1,24,42,224tl8u2smnbyliroayk69nt0,0,54.4,84.7,2025-03-09T00:31:41.660Z,2025-03-09T00:31:41Z,cxrjwzo1fmvgcw8i820hwn07p,J. Etou,,,5567776323,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785792079,194,1,1,24,42,6597wqy6gmpv3zjx7rp8cdj46,1,50.7,21.6,2025-03-09T00:31:42.161Z,2025-03-09T00:31:45Z,6u93ok0drr4byri2lu5g6rq0a,E. Conway,,,5567776485,56,Center,5567776491,212,17.3,5567776489,141,41.0,5567776487,140,61.4,5567776493,213,0.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785792093,195,1,1,24,45,6597wqy6gmpv3zjx7rp8cdj46,1,69.2,41.2,2025-03-09T00:31:45.146Z,2025-03-09T00:31:48Z,f21web74a70mly9i28jpa1yvp,C. Martin,,,5567776621,213,1.65,5567776613,56,Center,5567776617,141,57.6,5567776615,140,68.4,5567776619,212,11.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785792125,196,1,1,24,48,6597wqy6gmpv3zjx7rp8cdj46,1,71.2,49.0,2025-03-09T00:31:47.857Z,2025-03-09T00:32:02Z,69wq859yz6wzirpbvpnt3n8bt,L. Perez,1.0,,5567776877,212,25.4,5567776873,140,86.0,5567776879,213,5.37,5567777277,210,13,5567776871,56,Right,5567776875,141,19.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
