id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/10/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/16/value
2823514325,159,1,1,19,59,5x54jbfk11lrsmipgsx7cdbai,1,34.5,75.3,2025-06-20T23:56:10.620Z,2025-06-20T23:56:12Z,ekzwxb68vg0w7o14zcq8n4vs9,Z. Ryan,,,5776036397,56,Back,5776036403,212,15.4,5776036405,213,4.58,5776036399,140,32.5,5776036401,141,52.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823514329,160,1,1,20,0,5x54jbfk11lrsmipgsx7cdbai,1,32.5,52.8,2025-06-20T23:56:12.053Z,2025-06-20T23:56:16Z,db1h2huu8z1quj816wol1wgkp,T. McCabe,,,5776036433,56,Center,5776036439,212,19.3,5776036441,213,6.13,5776036437,141,48.4,5776036435,140,50.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823514331,161,1,1,20,4,5x54jbfk11lrsmipgsx7cdbai,1,57.2,45.7,2025-06-20T23:56:16.027Z,2025-06-20T23:56:17Z,8xte0mzawblk2ufasxalijk2y,R. Bidois,,,5776036463,212,29.6,5776036457,56,Right,5776036461,141,4.4,5776036459,140,66.2,5776036465,213,5.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823514341,162,1,1,20,5,5x54jbfk11lrsmipgsx7cdbai,1,66.2,4.4,2025-06-20T23:56:17.315Z,2025-06-20T23:56:20Z,59kky4fyi0w9bdz4ow3gs95yi,K. Tingey,,,5776036529,212,18.6,5776036523,140,83.7,5776036531,213,0.15,5776036527,141,8.6,5776036517,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823514347,163,1,1,20,8,5x54jbfk11lrsmipgsx7cdbai,0,88.6,9.1,2025-06-20T23:56:20.523Z,2025-06-20T23:56:21Z,3y5650rx37d3hnh3sxzhaz7xl,B. Mines,,,5776036571,213,1.36,5776036567,141,29.8,5776036563,56,Center,5776036569,212,14.4,5776036559,2,,5776036565,140,91.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823514373,130,12,1,20,13,2n3wgr89m7jl8tmioemit2pgq,1,9.1,65.1,2025-06-20T23:56:25.220Z,2025-06-20T23:56:27Z,38ghqgck8fwnxap6em08avzs9,J. Scarlett,,,5776036747,167,,5776036731,141,99.2,5776036729,140,0.0,5776036735,213,1.98,5776036733,212,25.3,5776036727,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823514375,131,6,1,20,14,2n3wgr89m7jl8tmioemit2pgq,0,1.3,100.0,2025-06-20T23:56:26.421Z,2025-06-21T02:11:00Z,38ghqgck8fwnxap6em08avzs9,J. Scarlett,,,5776036797,56,Back,5776036799,73,,5776037301,233,164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823514391,164,6,1,20,14,5x54jbfk11lrsmipgsx7cdbai,1,98.7,0.0,2025-06-20T23:56:26.421Z,2025-06-21T02:11:00Z,3y5650rx37d3hnh3sxzhaz7xl,B. Mines,,,5776037297,233,131,5776036853,75,,5776036851,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823514441,165,1,1,20,42,5x54jbfk11lrsmipgsx7cdbai,1,99.5,0.5,2025-06-20T23:56:53.955Z,2025-06-20T23:57:08Z,agl19e1fx5123lk28avksxb3e,A. Aboukoura,,,5776037127,213,1.80,5776037117,224,,5776037111,2,,5776037121,140,92.1,5776037125,212,33.6,5776037115,155,,5776037129,1,,5776037119,56,Center,5776037123,141,48.5,5776037113,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823514451,132,4,1,20,50,2n3wgr89m7jl8tmioemit2pgq,1,9.0,52.0,2025-06-20T23:57:02.475Z,2025-06-20T23:57:09Z,5r88subg9jy8zg4y97tzwzxm1,K. Edwards,,,5776037209,152,,5776037211,265,,5776037207,56,Back,5776037219,233,166,5776037213,285,,5776037205,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823514443,166,4,1,20,50,5x54jbfk11lrsmipgsx7cdbai,0,91.0,48.0,2025-06-20T23:57:02.476Z,2025-06-21T02:26:21Z,906pdcavtipx0q93b1ed1lrai,C. Turner,,,5776037147,56,Center,5776037149,152,,5776037151,265,,5776037153,286,,5776037237,233,132,5776037145,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823514545,133,1,1,21,22,2n3wgr89m7jl8tmioemit2pgq,0,4.6,51.2,2025-06-20T23:57:34.188Z,2025-06-20T23:57:37Z,crhe42indjb3mb7di7yh1zndg,A. Siaha,,,5776037609,141,50.4,5776037603,152,,5776037615,1,,5776037611,212,65.6,5776037607,140,67.1,5776037601,157,,5776037599,5,,5776037605,56,Center,5776037613,213,6.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823514553,167,44,1,21,25,5x54jbfk11lrsmipgsx7cdbai,1,33.9,49.0,2025-06-20T23:57:36.714Z,2025-06-21T01:56:09Z,dek9c2ef9ahynvfrk60d9tm5m,Y. Leerman,,,5776037673,233,134,5776037657,56,Back,5776037659,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823514547,134,44,1,21,25,2n3wgr89m7jl8tmioemit2pgq,0,66.1,51.0,2025-06-20T23:57:36.715Z,2025-06-21T01:56:09Z,9izknjlz6zunwjpo4u94q855g,M. Dieng,,,5776037627,286,,5776037625,56,Center,5776037685,233,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823514559,168,1,1,21,25,5x54jbfk11lrsmipgsx7cdbai,0,35.7,48.1,2025-06-20T23:57:37.516Z,2025-06-20T23:57:39Z,dek9c2ef9ahynvfrk60d9tm5m,Y. Leerman,,,5776037697,212,12.3,5776037693,140,47.4,5776037691,56,Back,5776037699,213,6.18,5776037689,3,,5776037695,141,46.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823514561,135,61,1,21,27,2n3wgr89m7jl8tmioemit2pgq,1,59.6,43.1,2025-06-20T23:57:39.162Z,2025-06-20T23:57:39Z,6pqwh2z47uwgr9u9y8n79ppzp,M. Hairston,,,5776037701,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823514565,136,1,1,21,29,2n3wgr89m7jl8tmioemit2pgq,1,43.8,76.7,2025-06-20T23:57:41.275Z,2025-06-20T23:57:42Z,6tesoh4ckbbkisphokig9yqz8,E. Samadia,,,5776037721,212,21.0,5776037717,140,63.2,5776037715,56,Left,5776037719,141,84.2,5776037723,213,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823514567,137,61,1,21,31,2n3wgr89m7jl8tmioemit2pgq,0,63.2,84.2,2025-06-20T23:57:42.819Z,2025-06-20T23:57:43Z,dkk3twgai2ldi75eh0xr37hbe,M. Ngalina,,,5776037727,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823514587,170,1,1,21,33,5x54jbfk11lrsmipgsx7cdbai,1,36.4,15.0,2025-06-20T23:57:44.978Z,2025-06-20T23:57:47Z,59kky4fyi0w9bdz4ow3gs95yi,K. Tingey,,,5776037857,56,Right,5776037863,212,29.3,5776037859,140,64.3,5776037865,213,0.06,5776037861,141,17.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823514597,171,1,1,21,35,5x54jbfk11lrsmipgsx7cdbai,1,64.3,17.4,2025-06-20T23:57:46.994Z,2025-06-20T23:57:51Z,ekzwxb68vg0w7o14zcq8n4vs9,Z. Ryan,,,5776037909,56,Right,5776037915,212,12.7,5776037917,213,5.55,5776037913,141,5.0,5776037911,140,73.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823514601,172,4,1,21,40,5x54jbfk11lrsmipgsx7cdbai,1,89.1,12.2,2025-06-20T23:57:51.861Z,2025-06-21T00:25:44Z,3y5650rx37d3hnh3sxzhaz7xl,B. Mines,,,5776038065,233,138,5776037965,152,,5776038041,294,,5776037961,13,,5776037963,56,Right,5776037969,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823514609,138,4,1,21,40,2n3wgr89m7jl8tmioemit2pgq,0,10.9,87.8,2025-06-20T23:57:51.862Z,2025-06-21T02:49:15Z,dkk3twgai2ldi75eh0xr37hbe,M. Ngalina,,,5776038057,152,,5776038051,13,,5776038055,56,Back,5776038059,285,,5776038053,294,,5776038081,233,172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823514701,173,1,1,22,37,5x54jbfk11lrsmipgsx7cdbai,1,86.4,12.9,2025-06-20T23:58:49.260Z,2025-06-20T23:59:34Z,agl19e1fx5123lk28avksxb3e,A. Aboukoura,1.0,,5776038613,2,,5776038629,213,1.33,5776038615,5,,5776038627,212,32.9,5776038631,1,,5776039037,210,15,5776038623,140,93.8,5776038619,152,,5776038625,141,59.9,5776038621,56,Center,5776038617,155,5776039039,154,,,,,,,,,,,,,,,,,,,,,,,
2823514703,174,15,1,22,42,5x54jbfk11lrsmipgsx7cdbai,1,93.8,59.9,2025-06-20T23:58:53.927Z,2025-06-21T02:24:21Z,dek9c2ef9ahynvfrk60d9tm5m,Y. Leerman,,,5776039047,55,173,5776039061,233,139,5776039057,147,52.2,5776039041,76,,5776196873,328,,5776039053,103,7.6,5776039045,154,,5776038637,17,,5776039043,29,,5776196871,108,,5776196869,24,5776039051,102,52.9,5776038975,20,,,5776038639,56,5776039055,146,Center,,,,98.6,,,,,,,,,
2823514697,139,10,1,22,42,2n3wgr89m7jl8tmioemit2pgq,1,3.0,47.8,2025-06-20T23:58:54.027Z,2025-06-21T02:26:19Z,crhe42indjb3mb7di7yh1zndg,A. Siaha,,,5776038595,178,,5776038597,182,,5776038599,56,Back,5776039067,233,174,5776038647,177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823514707,141,4,1,22,46,2n3wgr89m7jl8tmioemit2pgq,1,11.2,30.5,2025-06-20T23:58:58.516Z,2025-06-21T00:25:44Z,crhe42indjb3mb7di7yh1zndg,A. Siaha,,,5776038735,398,,5776038655,152,,5776038683,233,175,5776038659,285,,5776038653,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823514709,175,4,1,22,46,5x54jbfk11lrsmipgsx7cdbai,0,88.8,69.5,2025-06-20T23:58:58.517Z,2025-06-21T00:25:45Z,dek9c2ef9ahynvfrk60d9tm5m,Y. Leerman,,,5776038665,152,,5776038687,233,141,5776038669,286,,5776038719,398,,5776038663,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823514713,176,17,1,22,49,5x54jbfk11lrsmipgsx7cdbai,1,0.0,0.0,2025-06-20T23:59:00.763Z,2025-06-20T23:59:10Z,dek9c2ef9ahynvfrk60d9tm5m,Y. Leerman,,,5776038749,393,,5776038695,13,243,5776038691,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823514759,142,1,1,23,23,2n3wgr89m7jl8tmioemit2pgq,0,10.5,29.1,2025-06-20T23:59:34.866Z,2025-06-20T23:59:50Z,crhe42indjb3mb7di7yh1zndg,A. Siaha,,,5776039147,157,,5776039159,213,0.03,5776039153,140,69.7,5776039145,5,,5776039263,189,,5776039161,1,,5776039149,152,,5776039151,56,Center,5776039157,212,62.2,5776039155,141,32.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823514917,145,3,1,23,33,2n3wgr89m7jl8tmioemit2pgq,0,89.4,34.9,2025-06-20T23:59:44.946Z,2025-06-21T01:55:47Z,9izknjlz6zunwjpo4u94q855g,M. Dieng,,,5776106373,286,,5776106371,56,Center,5776106393,233,177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823514767,177,7,1,23,33,5x54jbfk11lrsmipgsx7cdbai,0,10.6,65.1,2025-06-20T23:59:44.947Z,2025-06-21T02:26:49Z,7lmf6beyvhncglhw9avm40qju,H. Fauroux,,,5776106389,233,145,5776039185,56,Back,5776104709,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823514763,143,6,1,23,35,2n3wgr89m7jl8tmioemit2pgq,1,94.6,31.5,2025-06-20T23:59:46.618Z,2025-06-21T02:26:17Z,9izknjlz6zunwjpo4u94q855g,M. Dieng,,,5776039225,233,178,5776039175,56,Center,5776039177,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823514775,178,6,1,23,35,5x54jbfk11lrsmipgsx7cdbai,0,5.4,68.5,2025-06-20T23:59:46.618Z,2025-06-21T02:26:05Z,7lmf6beyvhncglhw9avm40qju,H. Fauroux,,,5776039229,233,143,5776039223,73,,5776039221,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823514905,180,43,1,23,45,5x54jbfk11lrsmipgsx7cdbai,1,0.0,0.0,2025-06-20T23:59:57.475Z,2025-06-21T01:00:47Z,,,,,5776105291,285,0,5776105289,56,Back,5776122051,144,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823514903,144,1,1,24,40,2n3wgr89m7jl8tmioemit2pgq,1,99.6,0.9,2025-06-21T00:00:52.578Z,2025-06-21T02:45:59Z,8qqehla9xvhut6uua4a0zcju2,S. Anderson,1.0,,5776238713,154,,5776108339,141,51.7,5776238711,210,13,5776108337,140,95.9,5776238735,189,,5776108481,6,,5776108677,223,,5776108333,2,,5776108343,213,1.68,5776108335,155,,5776108345,1,5776108341,212,34.8,5776039963,56,Center,,,,,,,,,,,,,,,,,,,
2823514919,146,13,1,24,41,2n3wgr89m7jl8tmioemit2pgq,1,93.6,42.6,2025-06-21T00:00:53.492Z,2025-06-21T02:45:55Z,6pqwh2z47uwgr9u9y8n79ppzp,M. Hairston,1.0,,5776113085,153,,5776113459,147,52.7,5776238721,154,,5776112817,56,Center,5776113461,230,98.2,5776238719,29,,5776113457,146,97.2,5776238723,55,144,5776113075,25,,5776113463,231,46.4,5776113083,328,5776113453,102,70.6,5776113079,17,,,5776113443,73,5776113455,103,,5776113077,15,,15.3,,,,,,,,,
2823528459,403,15,1,24,43,2n3wgr89m7jl8tmioemit2pgq,1,91.9,55.7,2025-06-21T00:00:55.387Z,2025-06-21T02:37:51Z,5r88subg9jy8zg4y97tzwzxm1,K. Edwards,,,5776117579,100,,5776117201,56,Center,5776117587,231,49.6,5776121413,233,181,5776117565,25,,5776117577,103,19,5776117397,82,,5776117581,146,96.7,5776117567,80,,5776117585,230,99.0,5776117389,15,5776117571,55,146,5776117395,328,,,5776117569,29,5776117583,147,,5776117575,102,48.2,51.3,5776117391,17,,,,,,,
2823514909,181,10,1,24,43,5x54jbfk11lrsmipgsx7cdbai,1,3.3,48.7,2025-06-21T00:00:55.487Z,2025-06-21T01:00:11Z,906pdcavtipx0q93b1ed1lrai,C. Turner,,,5776121371,56,Back,5776121417,233,403,5776121369,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823514913,182,12,1,24,45,5x54jbfk11lrsmipgsx7cdbai,1,8.5,43.6,2025-06-21T00:00:57.182Z,2025-06-21T00:57:52Z,dek9c2ef9ahynvfrk60d9tm5m,Y. Leerman,,,5776118539,56,Back,5776118547,213,0.18,5776118543,141,48.7,5776118541,140,26.8,5776118545,212,19.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823514923,147,13,1,24,51,2n3wgr89m7jl8tmioemit2pgq,1,64.5,59.1,2025-06-21T00:01:02.651Z,2025-06-21T00:01:15Z,6tesoh4ckbbkisphokig9yqz8,E. Samadia,,,5776040049,103,83.3,5776040057,231,48.4,5776040047,102,48.7,5776039999,19,,5776040043,72,,5776040099,25,,5776040055,230,98.1,5776040001,56,Center,5776040053,458,,5776040045,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823514925,148,5,1,24,51,2n3wgr89m7jl8tmioemit2pgq,0,101.5,53.8,2025-06-21T00:01:03.259Z,2025-06-21T01:57:03Z,6tesoh4ckbbkisphokig9yqz8,E. Samadia,,,5776040029,346,,5776040067,233,184,5776040027,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823514929,184,5,1,24,51,5x54jbfk11lrsmipgsx7cdbai,1,-1.5,46.2,2025-06-21T00:01:03.259Z,2025-06-21T01:57:03Z,7lmf6beyvhncglhw9avm40qju,H. Fauroux,,,5776040059,56,Back,5776040063,233,148,5776040061,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823514939,185,1,1,25,0,5x54jbfk11lrsmipgsx7cdbai,1,3.1,48.7,2025-06-21T00:01:12.303Z,2025-06-21T00:01:15Z,7lmf6beyvhncglhw9avm40qju,H. Fauroux,,,5776040111,213,1.34,5776040115,237,,5776040103,56,Back,5776040109,212,10.4,5776040105,140,5.4,5776040107,141,63.6,5776040101,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823514941,186,1,1,25,3,5x54jbfk11lrsmipgsx7cdbai,1,5.4,64.2,2025-06-21T00:01:15.536Z,2025-06-21T00:01:18Z,906pdcavtipx0q93b1ed1lrai,C. Turner,,,5776040131,213,0.11,5776040129,212,20.0,5776040123,56,Back,5776040125,140,24.3,5776040127,141,67.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823514947,187,1,1,25,6,5x54jbfk11lrsmipgsx7cdbai,1,22.9,65.2,2025-06-21T00:01:18.193Z,2025-06-21T00:01:21Z,21vmi7qtrujzez3ziux0wa4et,F. Valot,,,5776040169,140,27.1,5776040177,1,,5776040171,141,5.0,5776040175,213,4.82,5776040167,56,Back,5776040173,212,41.2,5776040165,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823514949,188,1,1,25,9,5x54jbfk11lrsmipgsx7cdbai,1,25.6,5.9,2025-06-21T00:01:21.024Z,2025-06-21T00:01:23Z,59kky4fyi0w9bdz4ow3gs95yi,K. Tingey,,,5776040227,141,36.1,5776040225,140,11.4,5776040223,56,Back,5776040229,212,25.4,5776040231,213,2.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823514961,189,1,1,25,11,5x54jbfk11lrsmipgsx7cdbai,0,11.4,36.1,2025-06-21T00:01:23.114Z,2025-06-21T00:01:24Z,dek9c2ef9ahynvfrk60d9tm5m,Y. Leerman,,,5776040289,140,45.0,5776040293,212,40.3,5776040287,56,Back,5776040291,141,7.4,5776040297,1,,5776040285,157,,5776040295,213,5.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823514979,150,1,1,25,14,2n3wgr89m7jl8tmioemit2pgq,0,59.1,82.1,2025-06-21T00:01:26.114Z,2025-06-21T00:01:27Z,38ghqgck8fwnxap6em08avzs9,J. Scarlett,,,5776040357,56,Center,5776040359,140,68.3,5776040365,213,5.39,5776040361,141,64.5,5776040363,212,15.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823514981,190,8,1,25,17,5x54jbfk11lrsmipgsx7cdbai,1,36.7,34.6,2025-06-21T00:01:28.706Z,2025-06-21T00:01:28Z,21vmi7qtrujzez3ziux0wa4et,F. Valot,,,5776040381,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823514989,192,1,1,25,18,5x54jbfk11lrsmipgsx7cdbai,1,36.7,34.6,2025-06-21T00:01:29.857Z,2025-06-21T00:01:31Z,21vmi7qtrujzez3ziux0wa4et,F. Valot,,,5776040409,56,Center,5776040415,212,21.3,5776040417,213,0.41,5776040411,140,55.3,5776040413,141,47.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823514999,194,61,1,25,19,5x54jbfk11lrsmipgsx7cdbai,0,63.6,51.3,2025-06-21T00:01:30.610Z,2025-06-21T01:56:18Z,8xte0mzawblk2ufasxalijk2y,R. Bidois,,,5776040441,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823515003,152,1,1,25,22,2n3wgr89m7jl8tmioemit2pgq,1,39.3,66.0,2025-06-21T00:01:33.665Z,2025-06-21T00:01:34Z,6pqwh2z47uwgr9u9y8n79ppzp,M. Hairston,,,5776040459,140,32.7,5776040465,213,3.32,5776040461,141,64.2,5776040457,56,Back,5776040463,212,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823515009,153,1,1,25,22,2n3wgr89m7jl8tmioemit2pgq,1,32.7,64.2,2025-06-21T00:01:34.434Z,2025-06-21T00:01:35Z,c7q476j0dkl7e4fhqqlsp5rai,T. Presthus,,,5776040495,140,41.8,5776040501,213,0.78,5776040497,141,78.2,5776040499,212,13.5,5776040493,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823515021,154,1,1,25,24,2n3wgr89m7jl8tmioemit2pgq,1,41.8,78.2,2025-06-21T00:01:35.650Z,2025-06-21T00:01:40Z,38ghqgck8fwnxap6em08avzs9,J. Scarlett,,,5776040585,140,52.9,5776040591,213,0.56,5776040587,141,88.9,5776040589,212,13.7,5776040583,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823515029,155,1,1,25,28,2n3wgr89m7jl8tmioemit2pgq,1,54.7,90.0,2025-06-21T00:01:40.539Z,2025-06-21T00:01:43Z,6tesoh4ckbbkisphokig9yqz8,E. Samadia,,,5776040631,141,48.1,5776040637,1,,5776040629,140,77.1,5776040635,213,5.40,5776040625,155,,5776040633,212,36.9,5776040627,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823515033,156,61,1,25,31,2n3wgr89m7jl8tmioemit2pgq,1,77.1,48.1,2025-06-21T00:01:43.381Z,2025-06-21T00:02:12Z,9izknjlz6zunwjpo4u94q855g,M. Dieng,1.0,,5776040653,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823515061,157,3,1,25,36,2n3wgr89m7jl8tmioemit2pgq,1,87.2,44.3,2025-06-21T00:01:47.770Z,2025-06-21T00:51:42Z,7i9qesz7fugndupldntvshwd0,S. Careaga,,,5776040737,286,,5776040753,233,195,5776040735,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823515043,195,45,1,25,36,5x54jbfk11lrsmipgsx7cdbai,0,12.8,55.7,2025-06-21T00:01:47.770Z,2025-06-21T01:00:58Z,906pdcavtipx0q93b1ed1lrai,C. Turner,,,5776040759,233,157,5776040665,56,Back,5776040667,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823515063,158,13,1,25,39,2n3wgr89m7jl8tmioemit2pgq,1,91.3,45.9,2025-06-21T00:01:51.027Z,2025-06-21T00:54:01Z,7i9qesz7fugndupldntvshwd0,S. Careaga,,,5776041009,230,98.0,5776040743,17,,5776040995,29,,5776112517,23,,5776040991,72,,5776041011,231,48.7,5776040993,74,,5776040745,56,Center,5776041003,102,50.1,5776040997,154,,5776041005,103,5776040999,55,156,,,,66.7,,,,,,,,,,,,,,,,,,
2823515069,159,5,1,25,41,2n3wgr89m7jl8tmioemit2pgq,0,101.0,51.8,2025-06-21T00:01:52.698Z,2025-06-21T00:02:23Z,dkk3twgai2ldi75eh0xr37hbe,M. Ngalina,,,5776040779,346,,5776040777,56,Center,5776040785,233,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823515059,196,5,1,25,41,5x54jbfk11lrsmipgsx7cdbai,1,-1.0,48.2,2025-06-21T00:01:52.698Z,2025-06-21T01:57:04Z,906pdcavtipx0q93b1ed1lrai,C. Turner,,,5776040781,233,159,5776040729,56,Back,5776040731,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823515119,197,1,1,26,1,5x54jbfk11lrsmipgsx7cdbai,0,3.9,50.3,2025-06-21T00:02:13.409Z,2025-06-21T00:02:15Z,7lmf6beyvhncglhw9avm40qju,H. Fauroux,,,5776041045,74,,5776041035,140,91.2,5776041037,141,54.6,5776041031,124,,5776041041,213,0.03,5776041057,189,,5776041033,56,Center,5776041043,1,,5776041039,212,91.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823515125,160,52,1,26,4,2n3wgr89m7jl8tmioemit2pgq,1,8.0,41.3,2025-06-21T00:02:16.290Z,2025-06-21T00:02:20Z,crhe42indjb3mb7di7yh1zndg,A. Siaha,,,5776041157,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823515147,161,1,1,26,10,2n3wgr89m7jl8tmioemit2pgq,1,6.7,45.5,2025-06-21T00:02:22.282Z,2025-06-21T00:02:24Z,crhe42indjb3mb7di7yh1zndg,A. Siaha,,,5776041201,56,Back,5776041207,212,27.7,5776041199,123,,5776041205,141,17.0,5776041209,213,5.51,5776041203,140,25.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823515155,162,1,1,26,13,2n3wgr89m7jl8tmioemit2pgq,1,26.2,16.5,2025-06-21T00:02:24.657Z,2025-06-21T00:02:26Z,8qqehla9xvhut6uua4a0zcju2,S. Anderson,,,5776041257,212,21.4,5776041251,56,Back,5776041253,140,46.3,5776041259,213,6.13,5776041255,141,11.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
