id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/12/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/14/value,qualifier/16/value
2813109345,209,1,1,23,26,e3k8yw2rbmphyfu5htn4yi5jk,1,24.8,83.8,2025-05-11T00:00:28.915Z,2025-05-11T00:00:32Z,3s1a50dskuehneuuy9b1nxg4,J. Akpunonu,,,5718131521,212,29.2,5718131519,141,54.3,5718131515,56,Back,5718131523,213,3.90,5718131517,140,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813109375,210,1,1,23,30,e3k8yw2rbmphyfu5htn4yi5jk,1,6.9,57.5,2025-05-11T00:00:32.114Z,2025-05-11T00:00:36Z,ect3pxkbjycux4simxmzp9jze,L. Zamudio,,,5718131643,141,82.3,5718131647,213,0.97,5718131639,56,Back,5718131641,140,17.9,5718131645,212,20.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813109423,211,1,1,23,34,e3k8yw2rbmphyfu5htn4yi5jk,1,22.5,90.5,2025-05-11T00:00:36.418Z,2025-05-11T00:00:39Z,3s1a50dskuehneuuy9b1nxg4,J. Akpunonu,,,5718131859,140,59.2,5718131861,141,76.7,5718131857,56,Center,5718131865,213,6.04,5718131863,212,39.7,5718131855,155,,5718131867,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813109435,212,44,1,23,37,e3k8yw2rbmphyfu5htn4yi5jk,1,63.8,75.8,2025-05-11T00:00:39.762Z,2025-05-11T00:00:44Z,21y2ogvprtdai47j36w9m22cq,M. Myers,,,5718131925,233,187,5718131905,56,Center,5718131909,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813109427,187,44,1,23,37,5qfq6cwtrgzd2szijivns7rjl,0,36.2,24.2,2025-05-11T00:00:39.763Z,2025-05-11T00:00:43Z,87rpg135z1k0ir74kdczwo2y1,F. Lasso,,,5718131941,233,212,5718131879,56,Back,5718131881,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813109473,213,1,1,23,37,e3k8yw2rbmphyfu5htn4yi5jk,0,59.2,76.7,2025-05-11T00:00:39.978Z,2025-05-11T00:00:44Z,21y2ogvprtdai47j36w9m22cq,M. Myers,,,5718132139,56,Center,5718132145,212,27.9,5718132137,168,,5718132141,140,80.9,5718132143,141,53.1,5718132147,213,5.67,5718132135,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813109479,189,1,1,23,40,5qfq6cwtrgzd2szijivns7rjl,1,19.9,53.3,2025-05-11T00:00:42.234Z,2025-05-11T00:00:45Z,dp8j7znd4eavuoy3faqpamoa2,N. Campisi,,,5718132171,56,Back,5718132175,141,60.2,5718132173,140,30.3,5718132179,213,0.41,5718132177,212,11.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813109495,190,1,1,23,43,5qfq6cwtrgzd2szijivns7rjl,1,28.1,62.0,2025-05-11T00:00:45.051Z,2025-05-11T00:00:46Z,bpkzxcqtmvei7lqkqzuvzelsl,A. Guillén,,,5718132283,212,11.9,5718132279,141,69.4,5718132273,56,Back,5718132275,140,38.4,5718132285,213,0.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813109553,191,1,1,23,44,5qfq6cwtrgzd2szijivns7rjl,1,38.4,69.4,2025-05-11T00:00:46.507Z,2025-05-11T00:00:51Z,5s5sc7zxuw8cr7vyzeofb8hnu,D. Crisostomo,,,5718132609,56,Back,5718132617,213,2.45,5718132613,141,82.4,5718132611,140,28.3,5718132615,212,13.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813109589,192,1,1,23,49,5qfq6cwtrgzd2szijivns7rjl,1,32.3,88.6,2025-05-11T00:00:51.258Z,2025-05-11T00:00:55Z,8vcytrkvxzki08gxqpulol3hl,B. Bodily,,,5718132851,212,6.3,5718132845,56,Back,5718132849,141,79.6,5718132847,140,30.8,5718132853,213,4.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813109641,193,1,1,23,52,5qfq6cwtrgzd2szijivns7rjl,1,33.0,81.5,2025-05-11T00:00:54.947Z,2025-05-11T00:00:59Z,4ua2bfowedufy5hilbxb3cul1,Leo Fernandes,,,5718133071,141,85.0,5718133065,56,Back,5718133075,213,2.74,5718133073,212,6.1,5718133069,140,27.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813109659,194,1,1,23,57,5qfq6cwtrgzd2szijivns7rjl,1,27.6,84.5,2025-05-11T00:00:59.427Z,2025-05-11T00:01:00Z,5s5sc7zxuw8cr7vyzeofb8hnu,D. Crisostomo,,,5718133161,141,57.8,5718133157,56,Back,5718133165,213,4.25,5718133163,212,20.3,5718133159,140,18.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813109755,195,1,1,23,58,5qfq6cwtrgzd2szijivns7rjl,1,18.9,57.8,2025-05-11T00:01:00.723Z,2025-05-11T00:01:11Z,bpkzxcqtmvei7lqkqzuvzelsl,A. Guillén,,,5718133765,56,Back,5718133771,212,23.8,5718133767,140,26.5,5718133769,141,24.9,5718133773,213,5.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813109863,196,1,1,24,8,5qfq6cwtrgzd2szijivns7rjl,1,32.3,18.3,2025-05-11T00:01:10.851Z,2025-05-11T00:01:18Z,87rpg135z1k0ir74kdczwo2y1,F. Lasso,,,5718134285,213,2.18,5718134281,141,42.7,5718134277,56,Back,5718134279,140,21.3,5718134283,212,20.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813109893,197,1,1,24,16,5qfq6cwtrgzd2szijivns7rjl,1,24.8,43.3,2025-05-11T00:01:18.139Z,2025-05-11T00:01:20Z,5s5sc7zxuw8cr7vyzeofb8hnu,D. Crisostomo,,,5718134425,56,Back,5718134431,212,12.6,5718134427,140,27.3,5718134429,141,25.2,5718134433,213,4.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813109923,198,1,1,24,17,5qfq6cwtrgzd2szijivns7rjl,1,27.3,25.2,2025-05-11T00:01:19.787Z,2025-05-11T00:01:22Z,87rpg135z1k0ir74kdczwo2y1,F. Lasso,,,5718134589,212,20.4,5718134583,56,Back,5718134591,213,2.40,5718134587,141,45.4,5718134585,140,12.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813109991,199,1,1,24,20,5qfq6cwtrgzd2szijivns7rjl,1,12.9,45.4,2025-05-11T00:01:22.619Z,2025-05-11T00:01:27Z,dp8j7znd4eavuoy3faqpamoa2,N. Campisi,,,5718134915,213,0.88,5718134909,140,23.6,5718134911,141,65.2,5718134907,56,Back,5718134913,212,17.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813110041,200,1,1,24,25,5qfq6cwtrgzd2szijivns7rjl,1,22.4,71.8,2025-05-11T00:01:27.187Z,2025-05-11T00:01:31Z,bpkzxcqtmvei7lqkqzuvzelsl,A. Guillén,,,5718135157,56,Back,5718135165,213,4.58,5718135161,141,43.7,5718135159,140,20.0,5718135163,212,19.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813110053,201,1,1,24,29,5qfq6cwtrgzd2szijivns7rjl,1,22.2,42.7,2025-05-11T00:01:31.259Z,2025-05-11T00:01:32Z,e13oeez12fwnzyf2qkizwflec,N. Worth,,,5718135245,213,4.85,5718135241,141,24.9,5718135239,140,23.8,5718135235,56,Back,5718135243,212,12.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813110069,202,1,1,24,30,5qfq6cwtrgzd2szijivns7rjl,1,23.8,24.9,2025-05-11T00:01:32.226Z,2025-05-11T00:01:34Z,87rpg135z1k0ir74kdczwo2y1,F. Lasso,,,5718135339,213,0.74,5718135337,212,12.2,5718135327,56,Back,5718135331,140,32.4,5718135335,141,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813110093,203,1,1,24,31,5qfq6cwtrgzd2szijivns7rjl,1,32.4,37.0,2025-05-11T00:01:33.834Z,2025-05-11T00:01:36Z,ch01b74i78nggnffi81875ld6,P. Niyongabire,,,5718135469,141,40.3,5718135473,213,2.90,5718135467,140,23.7,5718135471,212,9.4,5718135465,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813110133,204,1,1,24,34,5qfq6cwtrgzd2szijivns7rjl,1,23.7,40.3,2025-05-11T00:01:36.410Z,2025-05-11T00:01:40Z,e13oeez12fwnzyf2qkizwflec,N. Worth,,,5718135659,212,14.2,5718135653,56,Back,5718135661,213,5.46,5718135657,141,25.0,5718135655,140,32.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813110231,205,1,1,24,38,5qfq6cwtrgzd2szijivns7rjl,1,35.3,18.5,2025-05-11T00:01:40.258Z,2025-05-11T00:01:49Z,2wufroeor0e7k6hvatj1ltwfe,L. Wyke,,,5718136127,140,22.6,5718136125,56,Back,5718136131,212,14.2,5718136129,141,25.8,5718136133,213,2.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813110275,206,1,1,24,47,5qfq6cwtrgzd2szijivns7rjl,1,22.9,26.5,2025-05-11T00:01:49.082Z,2025-05-11T00:01:53Z,87rpg135z1k0ir74kdczwo2y1,F. Lasso,,,5718136387,56,Back,5718136391,140,29.9,5718136399,213,5.93,5718136393,141,22.5,5718136397,212,7.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813110291,207,1,1,24,51,5qfq6cwtrgzd2szijivns7rjl,1,32.6,24.3,2025-05-11T00:01:53.275Z,2025-05-11T00:01:54Z,5s5sc7zxuw8cr7vyzeofb8hnu,D. Crisostomo,,,5718136477,212,7.2,5718136479,213,2.57,5718136473,140,26.8,5718136471,56,Back,5718136475,141,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813110357,208,1,1,24,51,5qfq6cwtrgzd2szijivns7rjl,1,26.8,30.0,2025-05-11T00:01:53.874Z,2025-05-11T00:01:59Z,87rpg135z1k0ir74kdczwo2y1,F. Lasso,,,5718136833,140,22.3,5718136839,213,1.83,5718136837,212,18.2,5718136831,56,Back,5718136835,141,55.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813110403,209,1,1,24,57,5qfq6cwtrgzd2szijivns7rjl,1,21.5,71.5,2025-05-11T00:01:59.114Z,2025-05-11T00:02:02Z,bpkzxcqtmvei7lqkqzuvzelsl,A. Guillén,,,5718137073,56,Back,5718137079,212,11.1,5718137075,140,31.9,5718137081,213,0.20,5718137077,141,74.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813110435,210,1,1,25,0,5qfq6cwtrgzd2szijivns7rjl,0,38.6,82.7,2025-05-11T00:02:02.778Z,2025-05-11T00:02:05Z,4ua2bfowedufy5hilbxb3cul1,Leo Fernandes,,,5718137273,140,83.1,5718137279,213,5.98,5718137269,155,,5718137277,212,49.0,5718137271,56,Center,5718137281,1,,5718137275,141,61.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813110735,215,1,1,25,17,e3k8yw2rbmphyfu5htn4yi5jk,1,12.9,48.7,2025-05-11T00:02:19.884Z,2025-05-11T00:02:28Z,ect3pxkbjycux4simxmzp9jze,L. Zamudio,,,5718138797,212,18.2,5718138799,213,4.60,5718138793,140,10.9,5718138789,123,,5718138791,56,Back,5718138795,141,22.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813110747,216,1,1,25,25,e3k8yw2rbmphyfu5htn4yi5jk,1,14.3,18.5,2025-05-11T00:02:27.986Z,2025-05-11T00:02:30Z,dw8iyfupgsqkt8ogxssmtss4q,M. Edwards,,,5718138877,56,Back,5718138879,140,9.7,5718138931,189,,5718138883,212,14.4,5718138885,213,1.91,5718138881,141,38.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813110769,217,1,1,25,28,e3k8yw2rbmphyfu5htn4yi5jk,1,9.7,39.5,2025-05-11T00:02:30.300Z,2025-05-11T00:02:31Z,ect3pxkbjycux4simxmzp9jze,L. Zamudio,,,5718139015,212,27.6,5718139011,140,30.0,5718139013,141,65.2,5718139017,213,0.69,5718139009,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813110833,218,1,1,25,29,e3k8yw2rbmphyfu5htn4yi5jk,1,30.0,65.2,2025-05-11T00:02:31.740Z,2025-05-11T00:02:36Z,3s1a50dskuehneuuy9b1nxg4,J. Akpunonu,,,5718139359,140,29.0,5718139363,212,6.7,5718139365,213,4.55,5718139357,56,Back,5718139361,141,55.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813110885,219,1,1,25,34,e3k8yw2rbmphyfu5htn4yi5jk,1,29.6,67.6,2025-05-11T00:02:36.099Z,2025-05-11T00:02:39Z,5tyrfuxsp7s9thsmhfqevuoyx,A. Molloy,,,5718139663,56,Center,5718139669,212,22.5,5718139667,141,64.2,5718139665,140,50.9,5718139671,213,6.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813110927,220,1,1,25,37,e3k8yw2rbmphyfu5htn4yi5jk,1,44.5,66.1,2025-05-11T00:02:39.195Z,2025-05-11T00:02:41Z,caoq1dpq6lz1btrd75s9xuz56,C. Jennings,,,5718139865,141,80.2,5718139861,56,Back,5718139867,212,20.2,5718139869,213,2.65,5718139863,140,27.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813110965,221,1,1,25,39,e3k8yw2rbmphyfu5htn4yi5jk,1,27.6,80.2,2025-05-11T00:02:41.482Z,2025-05-11T00:02:44Z,3s1a50dskuehneuuy9b1nxg4,J. Akpunonu,,,5718140051,212,12.0,5718140045,56,Back,5718140049,141,63.7,5718140047,140,23.6,5718140053,213,4.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813111011,222,1,1,25,42,e3k8yw2rbmphyfu5htn4yi5jk,1,23.2,61.5,2025-05-11T00:02:44.459Z,2025-05-11T00:02:48Z,5tyrfuxsp7s9thsmhfqevuoyx,A. Molloy,,,5718140349,141,9.2,5718140347,140,27.6,5718140353,213,4.84,5718140355,1,,5718140351,212,35.9,5718140345,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813111051,223,1,1,25,46,e3k8yw2rbmphyfu5htn4yi5jk,1,26.7,7.3,2025-05-11T00:02:48.611Z,2025-05-11T00:02:52Z,6692w96w6qmvgcpo02dehq4iy,L. Blackstock,,,5718140613,213,1.83,5718140607,140,23.1,5718140609,141,28.2,5718140605,56,Back,5718140611,212,14.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813111135,224,1,1,25,50,e3k8yw2rbmphyfu5htn4yi5jk,1,28.4,35.1,2025-05-11T00:02:52.027Z,2025-05-11T00:02:58Z,5tyrfuxsp7s9thsmhfqevuoyx,A. Molloy,,,5718141067,212,19.7,5718141063,140,32.3,5718141069,213,1.36,5718141065,141,63.4,5718141061,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813111219,225,1,1,25,55,e3k8yw2rbmphyfu5htn4yi5jk,1,38.0,75.0,2025-05-11T00:02:57.907Z,2025-05-11T00:03:03Z,3s1a50dskuehneuuy9b1nxg4,J. Akpunonu,,,5718141495,140,46.5,5718141497,141,55.8,5718141499,212,15.8,5718141501,213,5.31,5718141493,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813111269,226,1,1,26,1,e3k8yw2rbmphyfu5htn4yi5jk,1,56.6,46.6,2025-05-11T00:03:03.452Z,2025-05-11T00:03:09Z,14oq6mvlh5e51d9y20nbpok4p,C. Allan,,,5718141767,213,5.20,5718141763,141,11.1,5718141761,140,68.7,5718141765,212,27.3,5718141759,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813111293,227,1,1,26,7,e3k8yw2rbmphyfu5htn4yi5jk,1,62.5,20.1,2025-05-11T00:03:09.435Z,2025-05-11T00:03:11Z,dmbqkvvaray373vy9eiq4l1ck,J. Torres,,,5718141901,212,9.3,5718141895,56,Right,5718141899,141,20.0,5718141903,213,3.15,5718141897,140,53.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813111325,228,1,1,26,9,e3k8yw2rbmphyfu5htn4yi5jk,1,53.6,20.0,2025-05-11T00:03:11.595Z,2025-05-11T00:03:14Z,dw8iyfupgsqkt8ogxssmtss4q,M. Edwards,,,5718142087,140,61.4,5718142093,213,5.58,5718142085,56,Right,5718142089,141,9.8,5718142091,212,10.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813111383,229,1,1,26,12,e3k8yw2rbmphyfu5htn4yi5jk,1,65.5,10.0,2025-05-11T00:03:14.555Z,2025-05-11T00:03:19Z,dmbqkvvaray373vy9eiq4l1ck,J. Torres,,,5718142459,141,5.2,5718142457,140,82.3,5718142461,212,17.9,5718142463,213,6.10,5718142455,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813111409,230,1,1,26,17,e3k8yw2rbmphyfu5htn4yi5jk,1,86.4,8.2,2025-05-11T00:03:19.347Z,2025-05-11T00:03:22Z,6692w96w6qmvgcpo02dehq4iy,L. Blackstock,,,5718142627,141,17.6,5718142625,140,77.7,5718142631,213,2.53,5718142623,56,Right,5718142629,212,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813111423,231,1,1,26,20,e3k8yw2rbmphyfu5htn4yi5jk,1,73.0,13.7,2025-05-11T00:03:22.043Z,2025-05-11T00:03:24Z,dmbqkvvaray373vy9eiq4l1ck,J. Torres,,,5718142713,212,21.5,5718142707,56,Center,5718142709,140,92.4,5718142729,4,,5718142715,213,0.32,5718142711,141,23.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813111467,232,1,1,26,23,e3k8yw2rbmphyfu5htn4yi5jk,1,95.6,24.6,2025-05-11T00:03:25.027Z,2025-05-11T00:16:16Z,6692w96w6qmvgcpo02dehq4iy,L. Blackstock,1.0,,5718142913,141,34.9,5718142917,213,2.15,5718142909,56,Center,5718198015,154,,5718198011,210,15,5718142915,212,8.4,5718142911,140,91.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813111471,233,15,1,26,24,e3k8yw2rbmphyfu5htn4yi5jk,1,90.9,40.3,2025-05-11T00:03:26.443Z,2025-05-11T02:23:32Z,21y2ogvprtdai47j36w9m22cq,M. Myers,,,5718198091,102,50.3,5718666013,78,,5718198181,233,211,5718142941,56,Center,5718198097,146,92.7,5718666011,17,,5718198093,103,19,5718198099,147,42.2,5718198101,230,98.6,5718198083,29,,5718197653,20,,5718198087,55,232,5718142937,22,5718197657,82,,5718198103,231,5718198085,154,,,,,,,,,,,47.7,
2813111521,211,10,1,26,24,5qfq6cwtrgzd2szijivns7rjl,1,4.4,59.2,2025-05-11T00:03:26.543Z,2025-05-11T00:16:17Z,4ua2bfowedufy5hilbxb3cul1,Leo Fernandes,,,5718143231,94,,5718143233,56,Back,5718198191,233,233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813111553,214,12,1,26,27,5qfq6cwtrgzd2szijivns7rjl,1,11.2,31.1,2025-05-11T00:03:29.875Z,2025-05-11T00:06:00Z,2wufroeor0e7k6hvatj1ltwfe,L. Wyke,,,5718143401,56,Back,5718143405,141,65.2,5718143407,212,25.0,5718143409,213,1.19,5718143403,140,20.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813111549,213,1,1,26,29,5qfq6cwtrgzd2szijivns7rjl,0,14.3,54.9,2025-05-11T00:03:31.106Z,2025-05-11T00:05:00Z,5s5sc7zxuw8cr7vyzeofb8hnu,D. Crisostomo,,,5718143393,212,10.4,5718143387,56,Back,5718143395,213,1.09,5718143391,141,68.5,5718143389,140,18.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813111645,235,1,1,26,31,e3k8yw2rbmphyfu5htn4yi5jk,1,45.1,66.9,2025-05-11T00:03:33.916Z,2025-05-11T00:03:39Z,3s1a50dskuehneuuy9b1nxg4,J. Akpunonu,,,5718143827,141,52.8,5718143831,213,3.51,5718143825,140,21.3,5718143829,212,26.8,5718143823,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813111673,236,1,1,26,36,e3k8yw2rbmphyfu5htn4yi5jk,1,22.0,50.6,2025-05-11T00:03:39.004Z,2025-05-11T00:03:42Z,ect3pxkbjycux4simxmzp9jze,L. Zamudio,,,5718143999,141,34.6,5718144003,213,4.56,5718143995,56,Back,5718144001,212,11.0,5718143997,140,20.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813111703,237,1,1,26,39,e3k8yw2rbmphyfu5htn4yi5jk,1,21.4,32.1,2025-05-11T00:03:41.875Z,2025-05-11T00:03:44Z,dw8iyfupgsqkt8ogxssmtss4q,M. Edwards,,,5718144165,56,Back,5718144171,212,16.0,5718144167,140,29.3,5718144169,141,11.9,5718144173,213,5.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813111727,238,1,1,26,42,e3k8yw2rbmphyfu5htn4yi5jk,0,29.3,10.9,2025-05-11T00:03:44.203Z,2025-05-11T00:03:45Z,dmbqkvvaray373vy9eiq4l1ck,J. Torres,,,5718144281,56,Back,5718144285,141,40.9,5718144287,212,24.3,5718144283,140,41.9,5718144289,213,1.00,5718144279,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813111797,215,1,1,26,45,5qfq6cwtrgzd2szijivns7rjl,1,56.5,52.1,2025-05-11T00:03:47.658Z,2025-05-11T00:03:51Z,e13oeez12fwnzyf2qkizwflec,N. Worth,,,5718144577,141,65.1,5718144579,212,13.1,5718144573,56,Center,5718144571,3,,5718144581,213,0.74,5718144575,140,65.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813111803,216,1,1,26,48,5qfq6cwtrgzd2szijivns7rjl,0,64.6,70.2,2025-05-11T00:03:50.890Z,2025-05-11T00:03:51Z,7ao58e6608lb8eu3dmk17jisp,O. Bassett,,,5718144615,140,56.8,5718144617,141,65.1,5718144613,56,Center,5718144621,213,3.54,5718144619,212,8.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813111889,239,1,1,26,53,e3k8yw2rbmphyfu5htn4yi5jk,1,64.4,35.7,2025-05-11T00:03:55.042Z,2025-05-11T00:04:49Z,14oq6mvlh5e51d9y20nbpok4p,C. Allan,1.0,,5718148419,210,15,5718145193,212,24.4,5718145187,56,Center,5718145191,141,64.5,5718145195,213,0.93,5718145189,140,78.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813111895,240,15,1,26,57,e3k8yw2rbmphyfu5htn4yi5jk,1,76.5,62.0,2025-05-11T00:03:59.834Z,2025-05-11T02:30:50Z,1h85rt7bnqep3qovatft86pgq,A. Rodríguez,,,5718148459,103,10.8,5718148453,55,239,5718145213,18,,5718148457,102,54.2,5718672649,76,,5718145215,56,Center,5718148451,29,,5718145211,22,,5718148481,233,217,5718148461,215,,5718148465,146,98.9,5718148141,20,,5718148469,147,,,,,,,,53.6,,,,,,,,,,,
2813111915,217,10,1,26,57,5qfq6cwtrgzd2szijivns7rjl,1,8.6,47.5,2025-05-11T00:03:59.934Z,2025-05-11T00:04:51Z,dp8j7znd4eavuoy3faqpamoa2,N. Campisi,,,5718145335,173,,5718148501,233,240,5718145341,56,Back,5718145337,178,,5718145339,182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813112495,241,16,1,27,1,e3k8yw2rbmphyfu5htn4yi5jk,1,95.1,58.7,2025-05-11T00:04:03.028Z,2025-05-11T02:33:47Z,21y2ogvprtdai47j36w9m22cq,M. Myers,,,5718150105,472,240,5718149495,375,27:00.548,5718150095,231,54.7,5718150097,280,ATTEMPT_SAVED,5718149481,72,,5718687643,136,,5718150099,281,1h85rt7bnqep3qovatft86pgq,5718150093,230,99.0,5718223915,214,,5718149491,374,2025-05-11 01:04:02.558,5718150101,282,e3k8yw2rbmphyfu5htn4yi5jk,5718150083,102,45.5,5718150089,458,5718150085,103,13.9,5718223913,80,5718687641,61,,,5718148653,22,5718148657,56,Center,,,,,
2813112601,218,1,1,28,0,5qfq6cwtrgzd2szijivns7rjl,1,47.5,48.7,2025-05-11T00:05:02.162Z,2025-05-11T00:40:15Z,6mrzod8fbjpv5s30eyypfyv2t,M. Arteaga,,,5718149229,141,35.1,5718149233,213,3.68,5718149227,140,32.6,5718284873,279,G,5718149951,189,,5718149231,212,18.2,5718149225,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813112611,219,1,1,28,1,5qfq6cwtrgzd2szijivns7rjl,0,32.3,35.1,2025-05-11T00:05:03.290Z,2025-05-11T00:05:04Z,87rpg135z1k0ir74kdczwo2y1,F. Lasso,,,5718149311,212,12.1,5718149309,141,21.0,5718149307,140,39.4,5718149313,213,5.37,5718149305,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813112741,243,1,1,28,9,e3k8yw2rbmphyfu5htn4yi5jk,1,53.7,92.0,2025-05-11T00:05:11.812Z,2025-05-11T00:08:39Z,14oq6mvlh5e51d9y20nbpok4p,C. Allan,,,5718156931,56,Back,5718156935,141,89.1,5718156937,212,12.5,5718156941,213,3.30,5718156933,140,41.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
