id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/10/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/16/value
2788874377,109,1,1,11,43,5qfq6cwtrgzd2szijivns7rjl,1,20.4,20.7,2025-03-16T00:18:17.228Z,2025-03-16T00:18:21Z,2wufroeor0e7k6hvatj1ltwfe,L. Wyke,,,5584676607,212,14.4,5584676597,56,Back,5584676609,213,2.24,5584676603,141,37.4,5584676601,140,11.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788874433,110,1,1,11,47,5qfq6cwtrgzd2szijivns7rjl,1,12.4,37.4,2025-03-16T00:18:21.572Z,2025-03-16T00:18:26Z,du5dg5x7as3ub1iemjuwdd6uh,R. Castellanos,,,5584676869,212,27.7,5584676867,141,78.1,5584676871,213,1.64,5584676865,140,10.6,5584676863,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788874569,111,1,1,11,52,5qfq6cwtrgzd2szijivns7rjl,1,12.6,80.5,2025-03-16T00:18:25.924Z,2025-03-16T00:18:34Z,bpkzxcqtmvei7lqkqzuvzelsl,A. Guillén,,,5584677631,141,50.9,5584677633,212,20.1,5584677629,140,12.4,5584677635,213,4.70,5584677627,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788874639,112,1,1,12,0,5qfq6cwtrgzd2szijivns7rjl,1,17.5,53.1,2025-03-16T00:18:34.540Z,2025-03-16T00:18:40Z,dp8j7znd4eavuoy3faqpamoa2,N. Campisi,,,5584677969,141,33.6,5584677967,140,18.2,5584677971,212,13.3,5584677973,213,4.77,5584677965,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788874677,113,1,1,12,6,5qfq6cwtrgzd2szijivns7rjl,1,24.7,31.0,2025-03-16T00:18:40.164Z,2025-03-16T00:18:44Z,du5dg5x7as3ub1iemjuwdd6uh,R. Castellanos,,,5584678195,141,67.3,5584678197,212,24.7,5584678193,140,24.8,5584678199,213,1.57,5584678191,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788874701,114,1,1,12,10,5qfq6cwtrgzd2szijivns7rjl,1,25.0,77.6,2025-03-16T00:18:44.212Z,2025-03-16T00:18:46Z,bpkzxcqtmvei7lqkqzuvzelsl,A. Guillén,,,5584678353,56,Back,5584678361,213,0.44,5584678359,212,9.5,5584678357,141,83.6,5584678355,140,33.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788874737,115,1,1,12,12,5qfq6cwtrgzd2szijivns7rjl,1,33.2,83.6,2025-03-16T00:18:46.098Z,2025-03-16T00:18:49Z,8vcytrkvxzki08gxqpulol3hl,B. Bodily,,,5584678553,141,73.9,5584678551,140,33.5,5584678549,56,Back,5584678557,213,4.76,5584678555,212,6.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788874797,116,1,1,12,15,5qfq6cwtrgzd2szijivns7rjl,1,33.2,69.3,2025-03-16T00:18:49.180Z,2025-03-16T00:18:53Z,5s5sc7zxuw8cr7vyzeofb8hnu,D. Crisostomo,,,5584678847,141,23.1,5584678849,212,31.8,5584678851,213,4.86,5584678845,140,37.8,5584678843,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788874877,117,1,1,12,19,5qfq6cwtrgzd2szijivns7rjl,1,38.7,15.2,2025-03-16T00:18:53.780Z,2025-03-16T00:19:01Z,2wufroeor0e7k6hvatj1ltwfe,L. Wyke,,,5584679237,56,Right,5584679241,141,14.9,5584679239,140,63.4,5584679235,155,,5584679247,213,6.28,5584679245,212,25.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788874865,96,83,1,12,26,aj8ytsr2ap33tod0hd8ofzaw9,0,20.1,91.8,2025-03-16T00:18:59.954Z,2025-03-16T00:19:02Z,2giowiodzndu5m2gwn79iiui1,L. Batista,,,5584679307,399,c08hvq1hplcct8kxrxucfpqp6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788874881,118,50,1,12,27,5qfq6cwtrgzd2szijivns7rjl,1,80.8,10.4,2025-03-16T00:19:01.105Z,2025-03-16T02:37:31Z,c08hvq1hplcct8kxrxucfpqp6,W. Pacius,,,5584679279,56,Right,5584679281,286,,5584679499,233,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788874923,97,7,1,12,27,aj8ytsr2ap33tod0hd8ofzaw9,1,19.2,89.6,2025-03-16T00:19:01.106Z,2025-03-16T02:37:31Z,d99eakp27bro9g50wpzti8rca,A. Cissoko,,,5584679471,233,118,5584679457,56,Back,5584679459,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788874947,99,1,1,12,30,aj8ytsr2ap33tod0hd8ofzaw9,0,25.1,93.8,2025-03-16T00:19:04.186Z,2025-03-16T00:19:06Z,d99eakp27bro9g50wpzti8rca,A. Cissoko,,,5584679555,141,57.5,5584679559,213,5.51,5584679557,212,35.4,5584679561,1,,5584679551,56,Back,5584679553,140,49.3,5584679549,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788874987,119,1,1,12,32,5qfq6cwtrgzd2szijivns7rjl,1,50.4,46.3,2025-03-16T00:19:06.644Z,2025-03-16T00:19:08Z,bpkzxcqtmvei7lqkqzuvzelsl,A. Guillén,,,5584679735,3,,5584679745,213,5.30,5584679739,140,56.7,5584679743,212,11.9,5584679741,141,31.8,5584679737,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788875023,120,1,1,12,34,5qfq6cwtrgzd2szijivns7rjl,1,61.4,27.3,2025-03-16T00:19:07.932Z,2025-03-16T00:19:11Z,2wufroeor0e7k6hvatj1ltwfe,L. Wyke,,,5584679995,213,2.63,5584679989,140,31.6,5584679987,56,Back,5584679997,1,,5584679993,212,35.9,5584679991,141,53.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788875087,121,1,1,12,37,5qfq6cwtrgzd2szijivns7rjl,1,30.3,55.4,2025-03-16T00:19:11.172Z,2025-03-16T00:19:16Z,dp8j7znd4eavuoy3faqpamoa2,N. Campisi,,,5584680405,140,37.2,5584680411,213,5.38,5584680409,212,11.7,5584680407,141,41.9,5584680403,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788875195,122,1,1,12,43,5qfq6cwtrgzd2szijivns7rjl,1,37.3,40.4,2025-03-16T00:19:16.796Z,2025-03-16T00:19:24Z,du5dg5x7as3ub1iemjuwdd6uh,R. Castellanos,,,5584680897,213,1.92,5584680891,141,65.8,5584680893,212,18.3,5584680887,56,Back,5584680889,140,31.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788875269,123,1,1,12,50,5qfq6cwtrgzd2szijivns7rjl,1,31.3,67.8,2025-03-16T00:19:23.900Z,2025-03-16T00:19:29Z,bpkzxcqtmvei7lqkqzuvzelsl,A. Guillén,,,5584681229,212,16.5,5584681227,141,44.6,5584681225,140,35.9,5584681223,56,Back,5584681231,213,5.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788875315,124,1,1,12,55,5qfq6cwtrgzd2szijivns7rjl,1,39.3,39.1,2025-03-16T00:19:28.917Z,2025-03-16T00:19:33Z,du5dg5x7as3ub1iemjuwdd6uh,R. Castellanos,,,5584681493,56,Center,5584681497,141,23.3,5584681499,212,20.6,5584681501,213,5.73,5584681495,140,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788875327,125,1,1,12,59,5qfq6cwtrgzd2szijivns7rjl,0,58.0,20.1,2025-03-16T00:19:33.188Z,2025-03-16T00:19:34Z,2wufroeor0e7k6hvatj1ltwfe,L. Wyke,,,5584681569,56,Center,5584681575,212,14.8,5584681571,140,56.0,5584681573,141,41.6,5584681577,213,1.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788875377,101,50,1,13,4,aj8ytsr2ap33tod0hd8ofzaw9,1,56.6,43.4,2025-03-16T00:19:37.994Z,2025-03-16T02:37:32Z,dks0ibq4b4i2w3bcc05v8rhn8,A. Dalou,,,5584681825,286,,5584682161,233,126,5584681823,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788875421,126,7,1,13,4,5qfq6cwtrgzd2szijivns7rjl,1,43.4,56.6,2025-03-16T00:19:37.995Z,2025-03-16T02:37:31Z,4l1wyg8j3u42b87477y3zm54a,C. MacPherson,,,5584682029,285,,5584682027,56,Back,5584682121,233,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788875569,128,1,1,13,8,5qfq6cwtrgzd2szijivns7rjl,1,48.8,49.0,2025-03-16T00:19:42.157Z,2025-03-16T00:19:51Z,5s5sc7zxuw8cr7vyzeofb8hnu,D. Crisostomo,,,5584682793,213,5.60,5584682791,212,19.2,5584682785,56,Center,5584682789,141,31.2,5584682787,140,63.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788875573,129,61,1,13,14,5qfq6cwtrgzd2szijivns7rjl,0,62.4,11.9,2025-03-16T00:19:48.758Z,2025-03-16T02:12:51Z,ch01b74i78nggnffi81875ld6,P. Niyongabire,,,5584682815,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788875561,102,12,1,13,15,aj8ytsr2ap33tod0hd8ofzaw9,1,27.3,84.8,2025-03-16T00:19:49.314Z,2025-03-16T00:19:51Z,2giowiodzndu5m2gwn79iiui1,L. Batista,,,5584682869,167,,5584682745,141,100.0,5584682747,212,38.9,5584682749,213,0.29,5584682741,56,Left,5584682743,140,62.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788875567,103,5,1,13,16,aj8ytsr2ap33tod0hd8ofzaw9,0,60.0,101.0,2025-03-16T00:19:50.330Z,2025-03-16T02:38:39Z,2giowiodzndu5m2gwn79iiui1,L. Batista,,,5584682779,56,Left,5584683219,233,130,5584682781,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788875643,130,5,1,13,16,5qfq6cwtrgzd2szijivns7rjl,1,40.0,-1.0,2025-03-16T00:19:50.330Z,2025-03-16T02:38:39Z,ch01b74i78nggnffi81875ld6,P. Niyongabire,,,5584683211,233,103,5584683159,347,,5584683157,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788875881,131,1,1,13,37,5qfq6cwtrgzd2szijivns7rjl,1,54.1,0.0,2025-03-16T00:20:10.813Z,2025-03-16T00:21:01Z,2wufroeor0e7k6hvatj1ltwfe,L. Wyke,,,5584684501,213,1.65,5584684495,140,53.7,5584684497,141,6.8,5584684499,212,5.6,5584684491,107,,5584684493,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788875885,132,1,1,13,39,5qfq6cwtrgzd2szijivns7rjl,1,57.7,16.6,2025-03-16T00:20:13.741Z,2025-03-16T01:07:01Z,7ao58e6608lb8eu3dmk17jisp,O. Bassett,,,5584684519,56,Right,5584869133,140,56.6,5584869135,141,4.7,5584869137,212,8.2,5584869139,213,4.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788876037,134,3,1,13,40,5qfq6cwtrgzd2szijivns7rjl,0,36.5,18.3,2025-03-16T00:20:14.399Z,2025-03-16T01:07:08Z,2wufroeor0e7k6hvatj1ltwfe,L. Wyke,,,5584870119,286,,5584870395,211,,5584685317,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788876041,104,5,1,13,41,aj8ytsr2ap33tod0hd8ofzaw9,1,61.8,101.6,2025-03-16T00:20:14.923Z,2025-03-16T02:13:00Z,2giowiodzndu5m2gwn79iiui1,L. Batista,,,5584685337,347,,5584685373,233,133,5584685335,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788875893,133,5,1,13,41,5qfq6cwtrgzd2szijivns7rjl,0,38.2,-1.6,2025-03-16T00:20:14.923Z,2025-03-16T02:38:40Z,2wufroeor0e7k6hvatj1ltwfe,L. Wyke,,,5584685389,233,104,5584684557,347,,5584684555,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788876063,105,1,1,13,53,aj8ytsr2ap33tod0hd8ofzaw9,1,49.2,100.0,2025-03-16T00:20:27.755Z,2025-03-16T00:20:29Z,dgpphcc9ql3pv3b4chhchml90,O. Damm,,,5584685447,107,,5584685451,140,58.5,5584685453,141,89.0,5584685449,56,Left,5584685455,212,12.9,5584685457,213,5.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788876071,106,1,1,13,55,aj8ytsr2ap33tod0hd8ofzaw9,0,58.5,89.0,2025-03-16T00:20:29.227Z,2025-03-16T00:20:31Z,dks0ibq4b4i2w3bcc05v8rhn8,A. Dalou,,,5584685501,141,80.5,5584685503,212,8.2,5584685495,3,,5584685497,56,Left,5584685499,140,52.9,5584685505,213,3.92,5584685513,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788876143,136,1,1,13,59,5qfq6cwtrgzd2szijivns7rjl,1,68.6,52.2,2025-03-16T00:20:33.269Z,2025-03-16T00:20:35Z,6mrzod8fbjpv5s30eyypfyv2t,M. Arteaga,,,5584685805,141,44.0,5584685807,212,8.2,5584685809,213,5.53,5584685803,140,74.3,5584685801,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788876215,137,1,1,14,1,5qfq6cwtrgzd2szijivns7rjl,1,81.0,39.8,2025-03-16T00:20:35.374Z,2025-03-16T00:20:39Z,4l1wyg8j3u42b87477y3zm54a,C. MacPherson,,,5584686193,212,7.5,5584686191,141,50.1,5584686185,56,Center,5584686195,213,1.21,5584686189,140,83.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788876261,138,1,1,14,5,5qfq6cwtrgzd2szijivns7rjl,1,71.7,63.3,2025-03-16T00:20:39.710Z,2025-03-16T00:20:42Z,7ao58e6608lb8eu3dmk17jisp,O. Bassett,,,5584686433,56,Left,5584686435,140,91.2,5584686439,212,25.0,5584686441,213,0.61,5584686437,141,84.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788876291,139,1,1,14,8,5qfq6cwtrgzd2szijivns7rjl,1,85.9,84.2,2025-03-16T00:20:42.733Z,2025-03-16T00:20:44Z,8vcytrkvxzki08gxqpulol3hl,B. Bodily,,,5584686611,141,64.8,5584686613,212,19.1,5584686603,56,Center,5584686607,140,72.8,5584686615,213,3.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788876401,140,1,1,14,10,5qfq6cwtrgzd2szijivns7rjl,1,72.7,62.4,2025-03-16T00:20:44.725Z,2025-03-16T00:20:51Z,4l1wyg8j3u42b87477y3zm54a,C. MacPherson,,,5584687221,140,80.2,5584687223,141,35.4,5584687219,56,Center,5584687227,213,5.12,5584687225,212,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788876409,141,1,1,14,17,5qfq6cwtrgzd2szijivns7rjl,0,83.2,24.4,2025-03-16T00:20:51.198Z,2025-03-16T00:20:52Z,ch01b74i78nggnffi81875ld6,P. Niyongabire,,,5584687275,141,24.4,5584687293,236,,5584687277,212,4.3,5584687279,213,0.00,5584687295,233,107,5584687299,286,,5584687273,140,87.3,5584687271,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788876407,107,74,1,14,17,aj8ytsr2ap33tod0hd8ofzaw9,1,11.9,66.1,2025-03-16T00:20:51.199Z,2025-03-16T00:20:53Z,dgpphcc9ql3pv3b4chhchml90,O. Damm,,,5584687257,285,,5584687327,233,141,5584687253,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788876433,108,6,1,14,19,aj8ytsr2ap33tod0hd8ofzaw9,0,4.2,75.8,2025-03-16T00:20:53.259Z,2025-03-16T00:21:00Z,dgpphcc9ql3pv3b4chhchml90,O. Damm,,,5584687385,73,,5584687383,56,Back,5584687641,233,142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788876441,142,6,1,14,19,5qfq6cwtrgzd2szijivns7rjl,1,95.8,24.2,2025-03-16T00:20:53.259Z,2025-03-16T02:37:24Z,ch01b74i78nggnffi81875ld6,P. Niyongabire,,,5584687599,233,108,5584687589,75,,5584687587,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788876837,143,1,1,14,54,5qfq6cwtrgzd2szijivns7rjl,0,99.5,0.5,2025-03-16T00:21:28.751Z,2025-03-16T00:21:31Z,4l1wyg8j3u42b87477y3zm54a,C. MacPherson,,,5584689789,212,25.3,5584689787,141,37.4,5584689785,140,96.4,5584689783,56,Center,5584689781,224,,5584689775,2,,5584689791,213,1.70,5584689777,6,,5584689779,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788876847,109,43,1,14,58,aj8ytsr2ap33tod0hd8ofzaw9,1,0.0,0.0,2025-03-16T00:21:32.019Z,2025-03-16T01:07:19Z,2imizu6je16b3ssheijycxjh1,H. St Clair,,,5584691009,233,148,5584871087,144,44,5584689827,285,0,5584689823,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788876979,148,43,1,14,58,5qfq6cwtrgzd2szijivns7rjl,1,0.0,0.0,2025-03-16T00:21:32.020Z,2025-03-16T01:07:26Z,du5dg5x7as3ub1iemjuwdd6uh,R. Castellanos,,,5584690573,56,Center,5584690577,286,0,5584871533,144,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788876857,110,12,1,14,58,aj8ytsr2ap33tod0hd8ofzaw9,1,7.9,41.9,2025-03-16T00:21:32.219Z,2025-03-16T00:21:34Z,2imizu6je16b3ssheijycxjh1,H. St Clair,,,5584689891,15,,5584689873,213,4.77,5584689871,212,6.8,5584689865,56,Back,5584689867,140,8.3,5584689869,141,31.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788876903,144,44,1,15,0,5qfq6cwtrgzd2szijivns7rjl,1,93.6,63.1,2025-03-16T00:21:34.018Z,2025-03-16T02:38:00Z,6mrzod8fbjpv5s30eyypfyv2t,M. Arteaga,,,5584690155,56,Center,5584690209,233,111,5584690157,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788876871,111,44,1,15,0,aj8ytsr2ap33tod0hd8ofzaw9,0,6.4,36.9,2025-03-16T00:21:34.019Z,2025-03-16T02:38:00Z,5ku33b8dbb20fhqdg8h83rdyi,A. Rogers,,,5584690229,233,144,5584689955,56,Back,5584689957,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788876931,112,83,1,15,0,aj8ytsr2ap33tod0hd8ofzaw9,0,5.8,9.6,2025-03-16T00:21:34.783Z,2025-03-16T02:37:06Z,1e1wh213cg8q6lsqa3kvbjdka,G. Colli,,,5584870329,399,6mrzod8fbjpv5s30eyypfyv2t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788876921,146,61,1,15,1,5qfq6cwtrgzd2szijivns7rjl,0,96.2,92.1,2025-03-16T00:21:35.346Z,2025-03-16T02:13:58Z,6mrzod8fbjpv5s30eyypfyv2t,M. Arteaga,,,5584690259,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788876907,145,43,1,15,4,5qfq6cwtrgzd2szijivns7rjl,1,0.0,0.0,2025-03-16T00:21:38.782Z,2025-03-16T01:07:30Z,6mrzod8fbjpv5s30eyypfyv2t,M. Arteaga,,,5584690177,286,0,5584871705,144,3,5584690175,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788876961,113,5,1,15,9,aj8ytsr2ap33tod0hd8ofzaw9,1,6.4,-0.9,2025-03-16T00:21:42.814Z,2025-03-16T02:38:40Z,1e1wh213cg8q6lsqa3kvbjdka,G. Colli,,,5584690511,347,,5585076839,233,147,5584690509,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788876975,147,5,1,15,9,5qfq6cwtrgzd2szijivns7rjl,0,93.6,100.9,2025-03-16T00:21:42.814Z,2025-03-16T02:38:41Z,6mrzod8fbjpv5s30eyypfyv2t,M. Arteaga,,,5585076869,233,113,5584690567,347,,5584690565,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788877201,114,1,1,15,32,aj8ytsr2ap33tod0hd8ofzaw9,0,16.4,0.0,2025-03-16T00:22:05.987Z,2025-03-16T00:22:09Z,2imizu6je16b3ssheijycxjh1,H. St Clair,,,5584691767,107,,5584691775,212,18.8,5584691769,56,Back,5584691777,213,0.24,5584691771,140,33.8,5584691773,141,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788877249,149,1,1,15,35,5qfq6cwtrgzd2szijivns7rjl,1,65.3,73.8,2025-03-16T00:22:09.015Z,2025-03-16T00:22:13Z,bpkzxcqtmvei7lqkqzuvzelsl,A. Guillén,,,5584692091,141,59.6,5584692093,212,14.6,5584692087,56,Center,5584692095,213,5.56,5584692089,140,75.7,5584692085,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788877265,150,43,1,15,39,5qfq6cwtrgzd2szijivns7rjl,1,0.0,0.0,2025-03-16T00:22:13.519Z,2025-03-16T01:05:05Z,c08hvq1hplcct8kxrxucfpqp6,W. Pacius,,,5584692169,56,Center,5584692173,141,53.9,5584692171,140,73.0,5584863027,144,1,5584692179,213,3.91,5584692177,212,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788877287,151,1,1,15,40,5qfq6cwtrgzd2szijivns7rjl,1,73.0,53.9,2025-03-16T00:22:14.663Z,2025-03-16T01:05:19Z,7ao58e6608lb8eu3dmk17jisp,O. Bassett,,,5584692271,213,5.63,5584692265,140,78.4,5584692267,141,47.5,5584692269,212,7.1,5584692263,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788909123,368,83,1,15,41,aj8ytsr2ap33tod0hd8ofzaw9,0,24.7,36.0,2025-03-16T00:22:14.794Z,2025-03-16T01:06:21Z,1e1wh213cg8q6lsqa3kvbjdka,G. Colli,,,5584867535,399,ch01b74i78nggnffi81875ld6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788877291,152,3,1,15,42,5qfq6cwtrgzd2szijivns7rjl,0,78.0,49.6,2025-03-16T00:22:16.086Z,2025-03-16T02:37:32Z,ch01b74i78nggnffi81875ld6,P. Niyongabire,,,5584692291,286,,5584865391,233,115,5584692289,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788877309,115,7,1,15,42,aj8ytsr2ap33tod0hd8ofzaw9,1,22.0,50.4,2025-03-16T00:22:16.087Z,2025-03-16T02:37:32Z,dgpphcc9ql3pv3b4chhchml90,O. Damm,,,5584692365,285,,5584865441,233,152,5584692363,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788877333,117,1,1,15,44,aj8ytsr2ap33tod0hd8ofzaw9,1,30.5,60.8,2025-03-16T00:22:17.852Z,2025-03-16T00:22:19Z,1e1wh213cg8q6lsqa3kvbjdka,G. Colli,,,5584692509,141,63.9,5584692507,140,35.7,5584692505,56,Back,5584692511,212,5.9,5584692513,213,0.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788877343,118,1,1,15,45,aj8ytsr2ap33tod0hd8ofzaw9,1,35.7,63.9,2025-03-16T00:22:19.051Z,2025-03-16T00:22:20Z,dks0ibq4b4i2w3bcc05v8rhn8,A. Dalou,,,5584692555,140,31.3,5584692605,156,,5584692559,141,71.1,5584692561,212,6.7,5584692563,213,2.33,5584692551,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788877411,119,1,1,15,48,aj8ytsr2ap33tod0hd8ofzaw9,0,29.1,82.7,2025-03-16T00:22:22.715Z,2025-03-16T00:22:24Z,1e1wh213cg8q6lsqa3kvbjdka,G. Colli,,,5584692947,141,100.0,5584692949,212,25.0,5584692943,56,Back,5584692951,213,0.55,5584692945,140,49.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788877415,120,5,1,15,50,aj8ytsr2ap33tod0hd8ofzaw9,0,50.5,102.0,2025-03-16T00:22:24.170Z,2025-03-16T02:16:00Z,1e1wh213cg8q6lsqa3kvbjdka,G. Colli,,,5584693575,233,153,5584692983,347,,5584692981,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788877515,153,5,1,15,50,5qfq6cwtrgzd2szijivns7rjl,1,49.5,-2.0,2025-03-16T00:22:24.170Z,2025-03-16T02:38:41Z,ch01b74i78nggnffi81875ld6,P. Niyongabire,,,5584693567,233,120,5584693559,347,,5584693557,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788877605,154,1,1,15,58,5qfq6cwtrgzd2szijivns7rjl,1,47.9,0.0,2025-03-16T00:22:32.143Z,2025-03-16T00:22:40Z,2wufroeor0e7k6hvatj1ltwfe,L. Wyke,,,5584694027,141,25.9,5584694029,212,23.3,5584694025,140,35.1,5584694021,107,,5584694023,56,Back,5584694033,1,,5584694031,213,2.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
