id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/11/value,qualifier/12/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2823719605,143,74,1,17,22,7c9knuwazz9k9449u5rnuuy5m,1,33.4,86.0,2025-06-21T23:24:06.853Z,2025-06-22T01:36:20Z,20z2nx7xh9mgty7qp6xur14yy,G. Nigro,,,5777174069,285,,5777174163,233,155,5777174067,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823719611,144,43,1,17,22,7c9knuwazz9k9449u5rnuuy5m,1,0.0,0.0,2025-06-21T23:24:06.932Z,2025-06-21T23:24:19Z,20z2nx7xh9mgty7qp6xur14yy,G. Nigro,,,5777174099,285,0,5777174785,144,74,5777174097,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823719637,145,1,1,17,24,7c9knuwazz9k9449u5rnuuy5m,1,34.1,85.9,2025-06-21T23:24:08.524Z,2025-06-21T23:24:09Z,8p3y7tm4lzwp39tojonnohaay,N. Jones,,,5777174235,3,,5777174247,213,5.03,5777174245,212,20.7,5777174241,141,56.9,5777174237,56,Back,5777174239,140,40.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823719669,148,1,1,17,26,7c9knuwazz9k9449u5rnuuy5m,1,36.7,71.1,2025-06-21T23:24:10.683Z,2025-06-21T23:24:13Z,6fgrix1m2a1zkn8kvd29nbcvd,D. Peeters,,,5777174393,212,4.6,5777174389,140,33.4,5777174387,56,Back,5777174395,213,3.87,5777174391,141,66.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823719675,149,61,1,17,28,7c9knuwazz9k9449u5rnuuy5m,0,33.5,66.3,2025-06-21T23:24:13.142Z,2025-06-21T23:24:13Z,40qi53orb0eur2jevowkvrcb8,P. Leal,,,5777174407,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823719689,156,4,1,17,29,8cpjplodpphtkbt0hq8sr8mqs,1,62.6,34.2,2025-06-21T23:24:13.619Z,2025-06-22T01:37:31Z,e93nozniig2wriw9doit6a4tl,J. Murphy,,,5777174515,13,,5777174523,286,,5777174571,233,150,5777174517,56,Center,5777175863,294,,5777174519,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823719679,150,4,1,17,29,7c9knuwazz9k9449u5rnuuy5m,0,37.4,65.8,2025-06-21T23:24:13.620Z,2025-06-22T01:37:31Z,40qi53orb0eur2jevowkvrcb8,P. Leal,,,5777174555,152,,5777174579,233,156,5777174551,294,,5777174549,13,,5777174553,56,Back,5777174557,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823720101,157,1,1,18,13,8cpjplodpphtkbt0hq8sr8mqs,1,57.2,38.6,2025-06-21T23:24:57.886Z,2025-06-21T23:24:59Z,e93nozniig2wriw9doit6a4tl,J. Murphy,,,5777176839,140,62.3,5777176837,56,Center,5777176841,141,26.1,5777176833,5,,5777176845,213,5.27,5777176835,152,,5777176843,212,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823720105,158,1,1,18,15,8cpjplodpphtkbt0hq8sr8mqs,1,62.3,26.1,2025-06-21T23:24:59.574Z,2025-06-21T23:25:01Z,2co6fedrz8anjzy9ise76dplh,J. Blake,,,5777176879,212,14.6,5777176877,141,30.3,5777176873,56,Center,5777176875,140,75.9,5777176881,213,0.20,5777176871,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823720115,159,1,1,18,17,8cpjplodpphtkbt0hq8sr8mqs,1,75.7,30.3,2025-06-21T23:25:01.390Z,2025-06-21T23:25:02Z,1lk61nwcvayf0ep21p31xcfzd,B. Rendón,,,5777176933,213,2.27,5777176927,140,71.3,5777176929,141,38.3,5777176931,212,7.1,5777176925,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823720149,160,1,1,18,18,8cpjplodpphtkbt0hq8sr8mqs,1,71.6,38.3,2025-06-21T23:25:02.310Z,2025-06-21T23:25:06Z,e93nozniig2wriw9doit6a4tl,J. Murphy,,,5777177135,213,5.70,5777177131,141,22.1,5777177127,56,Center,5777177133,212,20.0,5777177129,140,87.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823720201,161,1,1,18,21,8cpjplodpphtkbt0hq8sr8mqs,0,91.3,19.1,2025-06-21T23:25:06.006Z,2025-06-22T01:54:33Z,1lk61nwcvayf0ep21p31xcfzd,B. Rendón,,,5777177399,141,42.5,5777177397,140,85.6,5777177395,56,Center,5777177391,2,,5777177403,213,1.93,5777177393,155,,5777177401,212,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823720207,151,12,1,18,27,7c9knuwazz9k9449u5rnuuy5m,1,7.9,41.9,2025-06-21T23:25:11.380Z,2025-06-22T00:05:33Z,4nwnrf33mdxscx5rdaw1529cl,Y. Boudadi,,,5777177433,140,0.0,5777177431,56,Back,5777177435,141,8.6,5777177453,167,,5777177437,212,24.5,5777177439,213,4.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823720209,152,6,1,18,28,7c9knuwazz9k9449u5rnuuy5m,0,5.6,25.6,2025-06-21T23:25:13.016Z,2025-06-21T23:25:21Z,4nwnrf33mdxscx5rdaw1529cl,Y. Boudadi,,,5777177515,56,Back,5777177567,233,162,5777177517,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823720221,162,6,1,18,28,8cpjplodpphtkbt0hq8sr8mqs,1,94.4,74.4,2025-06-21T23:25:13.016Z,2025-06-22T01:38:06Z,1lk61nwcvayf0ep21p31xcfzd,B. Rendón,,,5777177537,56,Center,5777177539,73,,5777177543,233,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823720495,163,1,1,19,6,8cpjplodpphtkbt0hq8sr8mqs,1,99.5,99.6,2025-06-21T23:25:50.918Z,2025-06-21T23:25:59Z,e93nozniig2wriw9doit6a4tl,J. Murphy,,,5777179027,223,,5777179029,56,Right,5777179035,212,58.6,5777179031,140,92.9,5777179043,345,,5777179033,141,14.1,5777179039,1,,5777179037,213,4.59,5777179021,2,5777179025,155,,,5777179023,6,,,,,,,,,,,,,,,,,,,,,,
2823720515,164,1,1,19,13,8cpjplodpphtkbt0hq8sr8mqs,0,93.3,14.1,2025-06-21T23:25:58.038Z,2025-06-21T23:26:00Z,1lk61nwcvayf0ep21p31xcfzd,B. Rendón,,,5777179163,56,Center,5777179167,141,35.5,5777179169,212,28.3,5777179161,155,,5777179165,140,70.2,5777179171,213,2.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823720521,153,12,1,19,15,7c9knuwazz9k9449u5rnuuy5m,1,21.5,77.8,2025-06-21T23:25:59.251Z,2025-06-21T23:26:04Z,o0a1acp618ig9detdym1m0pg,C. Pinzón,,,5777179273,15,,5777179255,140,38.2,5777179259,212,18.5,5777179257,141,86.6,5777179253,56,Back,5777179261,213,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823720567,154,61,1,19,20,7c9knuwazz9k9449u5rnuuy5m,0,43.6,83.2,2025-06-21T23:26:04.818Z,2025-06-21T23:26:05Z,40qi53orb0eur2jevowkvrcb8,P. Leal,,,5777179529,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823720581,165,1,1,19,20,8cpjplodpphtkbt0hq8sr8mqs,1,44.2,33.1,2025-06-21T23:26:04.855Z,2025-06-21T23:26:06Z,arxprecroj7kqwx1tmkhhfsdm,B. Ofeimu,,,5777179591,141,38.2,5777179595,213,2.67,5777179587,56,Back,5777179589,140,37.8,5777179593,212,7.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823720595,166,1,1,19,22,8cpjplodpphtkbt0hq8sr8mqs,1,37.7,38.2,2025-06-21T23:26:06.382Z,2025-06-21T23:26:08Z,blts89a19itip4gjeagcwc1xx,C. Lindley,,,5777179699,56,Back,5777179701,140,41.3,5777179705,212,13.7,5777179707,213,1.29,5777179703,141,57.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823720677,167,1,1,19,24,8cpjplodpphtkbt0hq8sr8mqs,1,42.0,65.1,2025-06-21T23:26:08.438Z,2025-06-21T23:26:18Z,9tispdm7tc3te31awsfcmd905,A. Quinn,,,5777180133,56,Left,5777180141,213,0.51,5777180139,212,20.5,5777180137,141,79.9,5777180135,140,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823720693,168,1,1,19,34,8cpjplodpphtkbt0hq8sr8mqs,0,90.1,85.0,2025-06-21T23:26:18.303Z,2025-06-21T23:26:19Z,54yx5xkqrktd2hp0sxjx6hm8l,J. Musa,,,5777180213,141,41.5,5777180215,212,29.6,5777180207,155,,5777180209,56,Center,5777180211,140,90.2,5777180217,213,4.72,5777180205,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823720727,155,12,1,19,35,7c9knuwazz9k9449u5rnuuy5m,1,13.0,64.6,2025-06-21T23:26:19.874Z,2025-06-21T23:26:24Z,20z2nx7xh9mgty7qp6xur14yy,G. Nigro,,,5777180365,212,26.4,5777180361,140,37.7,5777180359,56,Back,5777180363,141,72.0,5777180367,213,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823720759,169,1,1,19,38,8cpjplodpphtkbt0hq8sr8mqs,1,71.9,46.7,2025-06-21T23:26:22.478Z,2025-06-21T23:26:24Z,1lk61nwcvayf0ep21p31xcfzd,B. Rendón,,,5777180525,212,6.2,5777180521,140,71.7,5777180527,213,1.60,5777180523,141,55.8,5777180519,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823720789,170,1,1,19,40,8cpjplodpphtkbt0hq8sr8mqs,1,73.0,56.9,2025-06-21T23:26:24.871Z,2025-06-21T23:26:28Z,e93nozniig2wriw9doit6a4tl,J. Murphy,,,5777180689,155,,5777180691,56,Left,5777180695,141,90.2,5777180693,140,76.4,5777180697,212,22.9,5777180699,213,1.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823720799,171,1,1,19,43,8cpjplodpphtkbt0hq8sr8mqs,1,76.7,90.8,2025-06-21T23:26:28.078Z,2025-06-21T23:26:31Z,2pka62t1zg04jwkcx6zbc4wlw,F. McRobb,,,5777180763,140,71.1,5777180769,213,3.72,5777180767,212,7.0,5777180765,141,85.1,5777180761,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823720807,172,1,1,19,46,8cpjplodpphtkbt0hq8sr8mqs,0,71.9,85.1,2025-06-21T23:26:30.894Z,2025-06-21T23:26:32Z,9tispdm7tc3te31awsfcmd905,A. Quinn,,,5777180859,141,47.3,5777180885,1,,5777180857,140,95.7,5777180855,56,Center,5777180863,213,5.48,5777180851,2,,5777180853,155,,5777180861,212,35.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823720919,157,1,1,19,58,7c9knuwazz9k9449u5rnuuy5m,1,11.8,55.4,2025-06-21T23:26:42.986Z,2025-06-21T23:26:45Z,470xuwiwevwy86l2ararrkyga,R. Arozarena,,,5777181461,213,4.99,5777181453,56,Back,5777181451,123,,5777181455,140,15.5,5777181481,189,,5777181457,141,35.7,5777181459,212,13.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823720987,158,1,1,20,2,7c9knuwazz9k9449u5rnuuy5m,1,14.8,31.5,2025-06-21T23:26:46.569Z,2025-06-21T23:26:52Z,8i5k1tx7x5hx4kk3qzyvrfj84,E. Gärtig,,,5777181817,141,66.4,5777181819,212,24.2,5777181813,56,Back,5777181821,213,1.37,5777181815,140,19.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823721011,159,1,1,20,8,7c9knuwazz9k9449u5rnuuy5m,1,21.5,69.3,2025-06-21T23:26:52.570Z,2025-06-21T23:26:55Z,8p3y7tm4lzwp39tojonnohaay,N. Jones,,,5777181963,140,24.0,5777181969,213,4.82,5777181967,212,25.0,5777181965,141,32.7,5777181961,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823721031,160,1,1,20,10,7c9knuwazz9k9449u5rnuuy5m,1,23.2,31.6,2025-06-21T23:26:55.161Z,2025-06-21T23:26:58Z,8i5k1tx7x5hx4kk3qzyvrfj84,E. Gärtig,,,5777182075,212,19.3,5777182071,140,26.8,5777182073,141,3.7,5777182069,56,Back,5777182077,213,4.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823721045,161,1,1,20,14,7c9knuwazz9k9449u5rnuuy5m,1,28.3,4.0,2025-06-21T23:26:58.288Z,2025-06-21T23:27:00Z,4nwnrf33mdxscx5rdaw1529cl,Y. Boudadi,,,5777182155,212,15.8,5777182151,140,23.8,5777182149,56,Back,5777182153,141,26.1,5777182157,213,1.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823721083,162,1,1,20,15,7c9knuwazz9k9449u5rnuuy5m,1,23.8,27.0,2025-06-21T23:26:59.936Z,2025-06-21T23:27:07Z,8i5k1tx7x5hx4kk3qzyvrfj84,E. Gärtig,,,5777182375,56,Back,5777182381,212,23.8,5777182379,141,57.8,5777182377,140,13.0,5777182383,213,2.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823721119,163,1,1,20,22,7c9knuwazz9k9449u5rnuuy5m,1,18.7,54.6,2025-06-21T23:27:06.913Z,2025-06-21T23:27:11Z,470xuwiwevwy86l2ararrkyga,R. Arozarena,,,5777182583,140,23.5,5777182587,212,19.0,5777182589,213,4.98,5777182581,56,Back,5777182585,141,27.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823721135,164,1,1,20,27,7c9knuwazz9k9449u5rnuuy5m,1,27.1,25.5,2025-06-21T23:27:11.361Z,2025-06-21T23:27:13Z,8i5k1tx7x5hx4kk3qzyvrfj84,E. Gärtig,,,5777182675,140,40.6,5777182681,213,0.09,5777182673,56,Back,5777182677,141,27.4,5777182679,212,14.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823721159,165,1,1,20,29,7c9knuwazz9k9449u5rnuuy5m,1,33.7,28.8,2025-06-21T23:27:13.248Z,2025-06-21T23:27:15Z,40qi53orb0eur2jevowkvrcb8,P. Leal,,,5777182783,213,2.10,5777182773,140,30.1,5777182771,56,Back,5777182781,212,7.5,5777182777,141,38.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823721177,166,1,1,20,31,7c9knuwazz9k9449u5rnuuy5m,0,32.0,40.3,2025-06-21T23:27:15.458Z,2025-06-21T23:27:17Z,6fgrix1m2a1zkn8kvd29nbcvd,D. Peeters,,,5777182861,213,0.59,5777182853,56,Center,5777182857,141,64.8,5777182859,212,30.1,5777182855,140,55.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823721183,173,61,1,20,35,8cpjplodpphtkbt0hq8sr8mqs,1,29.2,31.5,2025-06-21T23:27:19.723Z,2025-06-21T23:27:19Z,arxprecroj7kqwx1tmkhhfsdm,B. Ofeimu,,,5777182893,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823721213,174,1,1,20,36,8cpjplodpphtkbt0hq8sr8mqs,1,30.6,41.5,2025-06-21T23:27:20.685Z,2025-06-21T23:27:24Z,e93nozniig2wriw9doit6a4tl,J. Murphy,,,5777183057,140,25.4,5777183065,212,10.0,5777183061,141,29.2,5777183069,213,4.13,5777183055,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823721223,176,1,1,20,40,8cpjplodpphtkbt0hq8sr8mqs,1,25.4,29.2,2025-06-21T23:27:24.221Z,2025-06-21T23:27:25Z,1lk61nwcvayf0ep21p31xcfzd,B. Rendón,,,5777183113,140,30.3,5777183119,213,0.83,5777183117,212,7.6,5777183115,141,37.4,5777183111,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823721237,177,1,1,20,40,8cpjplodpphtkbt0hq8sr8mqs,1,30.3,37.4,2025-06-21T23:27:24.750Z,2025-06-21T23:27:27Z,e93nozniig2wriw9doit6a4tl,J. Murphy,,,5777183205,212,7.7,5777183201,140,37.6,5777183203,141,36.1,5777183199,56,Back,5777183207,213,6.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823721259,178,1,1,20,43,8cpjplodpphtkbt0hq8sr8mqs,1,51.4,33.9,2025-06-21T23:27:27.382Z,2025-06-21T23:27:30Z,2co6fedrz8anjzy9ise76dplh,J. Blake,,,5777183343,212,15.9,5777183337,56,Back,5777183339,140,37.0,5777183345,213,3.45,5777183341,141,26.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823721263,179,50,1,20,45,8cpjplodpphtkbt0hq8sr8mqs,1,38.3,19.8,2025-06-21T23:27:30.101Z,2025-06-22T01:37:47Z,e93nozniig2wriw9doit6a4tl,J. Murphy,,,5777183363,286,,5777183465,233,167,5777183361,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823721285,167,7,1,20,45,7c9knuwazz9k9449u5rnuuy5m,1,61.7,80.2,2025-06-21T23:27:30.102Z,2025-06-22T01:37:47Z,f3ftrudyp33naykboqmua0jro,J. Rodriguez,,,5777183457,285,,5777183461,233,179,5777183455,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823721295,168,3,1,20,48,7c9knuwazz9k9449u5rnuuy5m,0,66.2,94.8,2025-06-21T23:27:33.168Z,2025-06-22T00:05:07Z,f3ftrudyp33naykboqmua0jro,J. Rodriguez,,,5777183509,56,Left,5777183511,286,,5777183757,233,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823721331,180,7,1,20,48,8cpjplodpphtkbt0hq8sr8mqs,1,33.8,5.2,2025-06-21T23:27:33.169Z,2025-06-22T01:37:47Z,1lk61nwcvayf0ep21p31xcfzd,B. Rendón,,,5777183715,285,,5777183735,233,168,5777183713,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823721301,169,61,1,20,50,7c9knuwazz9k9449u5rnuuy5m,1,66.1,95.1,2025-06-21T23:27:34.860Z,2025-06-21T23:27:35Z,f3ftrudyp33naykboqmua0jro,J. Rodriguez,,,5777183557,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823721353,181,1,1,20,54,8cpjplodpphtkbt0hq8sr8mqs,1,33.4,6.1,2025-06-21T23:27:38.582Z,2025-06-21T23:27:41Z,1lk61nwcvayf0ep21p31xcfzd,B. Rendón,,,5777183865,1,,5777183861,212,36.8,5777183859,141,47.5,5777183857,140,10.8,5777183863,213,2.27,5777183855,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823721371,182,1,1,20,56,8cpjplodpphtkbt0hq8sr8mqs,1,11.1,47.8,2025-06-21T23:27:40.909Z,2025-06-21T23:27:44Z,d38osra1p83cgtmrwqt6w60yy,H. Sulte,,,5777183953,141,72.6,5777183957,213,0.86,5777183955,212,22.3,5777183951,140,25.0,5777183949,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823721407,183,1,1,21,0,8cpjplodpphtkbt0hq8sr8mqs,1,25.1,72.6,2025-06-21T23:27:44.341Z,2025-06-21T23:27:47Z,54yx5xkqrktd2hp0sxjx6hm8l,J. Musa,,,5777184157,56,Back,5777184159,140,30.9,5777184161,141,66.0,5777184165,213,5.65,5777184163,212,7.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823721435,184,1,1,21,3,8cpjplodpphtkbt0hq8sr8mqs,1,36.9,62.4,2025-06-21T23:27:47.879Z,2025-06-21T23:27:50Z,blts89a19itip4gjeagcwc1xx,C. Lindley,,,5777184325,141,82.9,5777184321,56,Back,5777184323,140,36.7,5777184329,213,1.59,5777184327,212,13.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823721459,185,1,1,21,6,8cpjplodpphtkbt0hq8sr8mqs,1,38.5,85.7,2025-06-21T23:27:50.333Z,2025-06-21T23:27:53Z,54yx5xkqrktd2hp0sxjx6hm8l,J. Musa,,,5777184467,56,Back,5777184473,212,8.6,5777184469,140,34.6,5777184475,213,4.22,5777184471,141,74.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823721483,186,1,1,21,9,8cpjplodpphtkbt0hq8sr8mqs,1,35.6,74.8,2025-06-21T23:27:53.645Z,2025-06-21T23:27:56Z,blts89a19itip4gjeagcwc1xx,C. Lindley,,,5777184631,141,55.7,5777184635,213,4.12,5777184629,140,27.3,5777184627,56,Back,5777184633,212,15.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823721497,187,1,1,21,12,8cpjplodpphtkbt0hq8sr8mqs,1,29.0,55.1,2025-06-21T23:27:56.880Z,2025-06-21T23:27:59Z,97d0drjb3zqkh5ozfufg17nys,P. Hogan,,,5777184705,140,40.2,5777184703,56,Back,5777184707,141,54.9,5777184709,212,11.8,5777184711,213,6.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823721511,188,1,1,21,14,8cpjplodpphtkbt0hq8sr8mqs,1,41.0,53.1,2025-06-21T23:27:59.069Z,2025-06-21T23:28:00Z,e93nozniig2wriw9doit6a4tl,J. Murphy,,,5777184789,56,Back,5777184795,212,15.0,5777184791,140,48.6,5777184797,213,5.28,5777184793,141,34.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823721527,189,1,1,21,16,8cpjplodpphtkbt0hq8sr8mqs,1,51.3,33.4,2025-06-21T23:28:00.389Z,2025-06-21T23:28:03Z,2co6fedrz8anjzy9ise76dplh,J. Blake,,,5777184893,56,Center,5777184899,212,8.8,5777184901,213,0.63,5777184897,141,41.0,5777184895,140,58.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823721533,190,3,1,21,19,8cpjplodpphtkbt0hq8sr8mqs,0,58.4,36.0,2025-06-21T23:28:04.182Z,2025-06-22T01:37:48Z,5fhb206czgy2ul5j0tsqeo7ah,E. Amoh,,,5777184945,286,,5777185071,233,170,5777184943,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823721557,170,7,1,21,19,7c9knuwazz9k9449u5rnuuy5m,1,41.6,64.0,2025-06-21T23:28:04.183Z,2025-06-22T01:37:48Z,8p3y7tm4lzwp39tojonnohaay,N. Jones,,,5777185065,285,,5777185063,56,Back,5777185067,233,190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823721571,172,1,1,21,22,7c9knuwazz9k9449u5rnuuy5m,1,29.1,63.4,2025-06-21T23:28:06.292Z,2025-06-21T23:28:08Z,8i5k1tx7x5hx4kk3qzyvrfj84,E. Gärtig,,,5777185157,212,10.3,5777185159,213,5.61,5777185153,140,36.8,5777185151,56,Back,5777185155,141,53.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823721575,173,1,1,21,22,7c9knuwazz9k9449u5rnuuy5m,1,36.8,53.9,2025-06-21T23:28:07.064Z,2025-06-21T23:28:08Z,6fgrix1m2a1zkn8kvd29nbcvd,D. Peeters,,,5777185183,56,Back,5777185185,140,31.6,5777185187,141,32.7,5777185189,212,15.4,5777185191,213,4.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823721601,174,1,1,21,24,7c9knuwazz9k9449u5rnuuy5m,1,31.6,32.7,2025-06-21T23:28:08.224Z,2025-06-21T23:28:12Z,4nwnrf33mdxscx5rdaw1529cl,Y. Boudadi,,,5777185363,212,41.0,5777185355,155,,5777185367,1,,5777185365,213,1.68,5777185361,141,92.6,5777185359,140,27.3,5777185357,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823721651,175,1,1,21,27,7c9knuwazz9k9449u5rnuuy5m,1,28.6,92.7,2025-06-21T23:28:12Z,2025-06-21T23:28:20Z,20z2nx7xh9mgty7qp6xur14yy,G. Nigro,,,5777185703,1,,5777185701,213,0.01,5777185697,141,94.2,5777185699,212,71.8,5777185691,155,,5777185695,140,97.0,5777185693,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823721661,176,1,1,21,35,7c9knuwazz9k9449u5rnuuy5m,0,99.0,97.7,2025-06-21T23:28:20.088Z,2025-06-21T23:28:20Z,f3ftrudyp33naykboqmua0jro,J. Rodriguez,,,5777185741,140,98.1,5777185745,212,2.9,5777185739,56,Left,5777185743,141,93.6,5777185747,213,4.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823721657,191,61,1,21,36,8cpjplodpphtkbt0hq8sr8mqs,1,2.3,9.8,2025-06-21T23:28:20.293Z,2025-06-21T23:28:20Z,arxprecroj7kqwx1tmkhhfsdm,B. Ofeimu,,,5777185733,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823721677,177,6,1,21,37,7c9knuwazz9k9449u5rnuuy5m,1,97.8,91.4,2025-06-21T23:28:22.177Z,2025-06-22T01:38:06Z,f3ftrudyp33naykboqmua0jro,J. Rodriguez,,,5777185911,73,,5777185909,56,Left,5777268193,233,192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823721681,192,6,1,21,37,8cpjplodpphtkbt0hq8sr8mqs,0,2.2,8.6,2025-06-21T23:28:22.177Z,2025-06-22T01:38:06Z,arxprecroj7kqwx1tmkhhfsdm,B. Ofeimu,,,5777268211,233,177,5777185917,56,Back,5777185919,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
