id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/9/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2816148419,125,50,1,11,39,e3k8yw2rbmphyfu5htn4yi5jk,1,63.3,7.8,2025-05-17T23:49:26.386Z,2025-05-17T23:49:33Z,dmbqkvvaray373vy9eiq4l1ck,J. Torres,,,5734896297,56,Right,5734896299,286,,5734896391,233,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816148429,82,7,1,11,39,87c66ubwpzykovmkaf1t46bis,1,36.7,92.2,2025-05-17T23:49:26.387Z,2025-05-17T23:50:48Z,8gxutqok71ycyk3ojmudrqtck,L. Berrón,,,5734896379,233,125,5734896369,167,,5734896371,56,Back,5734896373,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816148477,83,5,1,11,41,87c66ubwpzykovmkaf1t46bis,0,38.8,101.2,2025-05-17T23:49:28.338Z,2025-05-18T03:25:37Z,8gxutqok71ycyk3ojmudrqtck,L. Berrón,,,5734896639,56,Back,5734896641,347,,5734896793,233,126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816148433,126,5,1,11,41,e3k8yw2rbmphyfu5htn4yi5jk,1,61.2,-1.2,2025-05-17T23:49:28.338Z,2025-05-18T03:25:36Z,dmbqkvvaray373vy9eiq4l1ck,J. Torres,,,5734896393,56,Right,5734896777,233,83,5734896395,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816148441,127,1,1,11,43,e3k8yw2rbmphyfu5htn4yi5jk,1,57.6,0.0,2025-05-17T23:49:30.185Z,2025-05-17T23:49:31Z,94zkjopy373mgso15ljxmhd04,N. Houssou,,,5734896433,213,2.43,5734896431,212,11.5,5734896423,107,,5734896429,141,10.1,5734896425,56,Back,5734896427,140,49.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816148479,128,1,1,11,44,e3k8yw2rbmphyfu5htn4yi5jk,1,49.3,10.1,2025-05-17T23:49:31.097Z,2025-05-17T23:49:33Z,5tyrfuxsp7s9thsmhfqevuoyx,A. Molloy,,,5734896667,141,4.9,5734896671,213,5.86,5734896669,212,8.6,5734896665,140,56.8,5734896663,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816148491,129,1,1,11,44,e3k8yw2rbmphyfu5htn4yi5jk,0,58.1,3.1,2025-05-17T23:49:31.633Z,2025-05-17T23:51:08Z,94zkjopy373mgso15ljxmhd04,N. Houssou,,,5734901867,233,84,5734901873,286,,5734901857,213,6.25,5734901851,141,2.9,5734901847,140,62.4,5734896745,56,Right,5734901863,236,,5734901855,212,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816148559,84,74,1,11,44,87c66ubwpzykovmkaf1t46bis,1,40.4,94.6,2025-05-17T23:49:31.634Z,2025-05-17T23:51:07Z,2ug51dfg4oerpnbudnkw497je,J. LaCava,,,5734901895,233,129,5734897093,285,,5734897091,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816148601,85,5,1,11,45,87c66ubwpzykovmkaf1t46bis,0,42.6,101.6,2025-05-17T23:49:32.769Z,2025-05-17T23:51:07Z,2ug51dfg4oerpnbudnkw497je,J. LaCava,,,5734897359,233,130,5734897323,347,,5734897321,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816148537,130,5,1,11,45,e3k8yw2rbmphyfu5htn4yi5jk,1,57.4,-1.6,2025-05-17T23:49:32.769Z,2025-05-18T03:25:37Z,94zkjopy373mgso15ljxmhd04,N. Houssou,,,5734896999,347,,5734897339,233,85,5734896997,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816148581,131,1,1,11,50,e3k8yw2rbmphyfu5htn4yi5jk,1,56.2,0.0,2025-05-17T23:49:37.456Z,2025-05-17T23:49:41Z,dmbqkvvaray373vy9eiq4l1ck,J. Torres,,,5734897219,212,31.9,5734897217,141,24.3,5734897215,140,31.0,5734897211,107,,5734897213,56,Back,5734897221,213,2.55,5734897223,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816148619,132,1,1,11,54,e3k8yw2rbmphyfu5htn4yi5jk,1,30.5,25.5,2025-05-17T23:49:41.089Z,2025-05-17T23:49:45Z,dw8iyfupgsqkt8ogxssmtss4q,M. Edwards,,,5734897417,141,72.0,5734897415,140,35.4,5734897419,212,32.0,5734897423,1,,5734897421,213,1.41,5734897413,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816148635,133,1,1,11,58,e3k8yw2rbmphyfu5htn4yi5jk,1,37.6,70.6,2025-05-17T23:49:45.417Z,2025-05-17T23:49:47Z,3s1a50dskuehneuuy9b1nxg4,J. Akpunonu,,,5734897515,140,55.6,5734897517,141,66.3,5734897519,212,19.1,5734897521,213,6.13,5734897513,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816148685,134,1,1,12,0,e3k8yw2rbmphyfu5htn4yi5jk,1,55.6,66.3,2025-05-17T23:49:47.001Z,2025-05-17T23:49:52Z,1h85rt7bnqep3qovatft86pgq,A. Rodríguez,,,5734897771,212,16.4,5734897773,213,5.86,5734897767,140,69.8,5734897769,141,56.4,5734897765,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816148689,135,61,1,12,5,e3k8yw2rbmphyfu5htn4yi5jk,0,75.5,41.9,2025-05-17T23:49:52.369Z,2025-05-17T23:49:52Z,caoq1dpq6lz1btrd75s9xuz56,C. Jennings,,,5734897779,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816148795,87,1,1,12,8,87c66ubwpzykovmkaf1t46bis,1,28.5,76.7,2025-05-17T23:49:55.263Z,2025-05-17T23:50:06Z,61rlxmejof8zjv8uw3sk1l045,J. Medranda,,,5734898307,212,33.9,5734898309,213,0.04,5734898305,141,78.7,5734898311,1,,5734898303,140,60.8,5734898301,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816148805,88,61,1,12,19,87c66ubwpzykovmkaf1t46bis,0,67.6,82.0,2025-05-17T23:50:06.081Z,2025-05-17T23:50:06Z,8pg5wiwxujx3hnir5wie9xgfe,Diogo Pacheco,,,5734898357,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816148921,89,27,1,12,30,87c66ubwpzykovmkaf1t46bis,1,0.0,0.0,2025-05-17T23:50:17.042Z,2025-05-17T23:50:28Z,,,,,5734898989,41,Injury,5734899351,233,136,5734898991,53,8pg5wiwxujx3hnir5wie9xgfe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816148981,136,27,1,12,30,e3k8yw2rbmphyfu5htn4yi5jk,1,0.0,0.0,2025-05-17T23:50:17.042Z,2025-05-17T23:50:27Z,,,,,5734899279,233,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816150639,90,28,1,15,8,87c66ubwpzykovmkaf1t46bis,1,0.0,0.0,2025-05-17T23:52:55.313Z,2025-05-17T23:52:58Z,,,,,5734908095,55,89,5734908131,233,137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816150613,137,28,1,15,8,e3k8yw2rbmphyfu5htn4yi5jk,1,0.0,0.0,2025-05-17T23:52:55.313Z,2025-05-17T23:52:58Z,,,,,5734908115,233,90,5734907907,55,136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816150743,91,18,1,15,15,87c66ubwpzykovmkaf1t46bis,1,0.0,0.0,2025-05-17T23:53:02.291Z,2025-05-17T23:53:13Z,8pg5wiwxujx3hnir5wie9xgfe,Diogo Pacheco,,,5734908731,55,92,5734908649,41,,5734908651,44,Forward,5734908653,59,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816150747,92,19,1,15,15,87c66ubwpzykovmkaf1t46bis,1,0.0,0.0,2025-05-17T23:53:02.292Z,2025-05-18T03:37:02Z,4ceaxb019rb6flsigsqo80rca,L. Haakenson,,,5734908661,41,,5734908669,292,6,5734908665,145,11,5734908671,293,2,5734908673,44,Midfielder,5734908675,55,91,5734908667,59,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816150945,139,1,1,15,37,e3k8yw2rbmphyfu5htn4yi5jk,1,25.9,23.6,2025-05-17T23:53:24.352Z,2025-05-17T23:53:28Z,94zkjopy373mgso15ljxmhd04,N. Houssou,,,5734909749,213,2.25,5734909745,141,51.2,5734909741,56,Back,5734909743,140,11.4,5734909747,212,24.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816150977,140,1,1,15,41,e3k8yw2rbmphyfu5htn4yi5jk,1,14.4,53.9,2025-05-17T23:53:28.457Z,2025-05-17T23:53:31Z,ect3pxkbjycux4simxmzp9jze,L. Zamudio,,,5734909935,212,14.4,5734909937,213,1.18,5734909929,56,Back,5734909933,141,73.5,5734909931,140,19.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816151011,141,1,1,15,44,e3k8yw2rbmphyfu5htn4yi5jk,1,23.3,73.6,2025-05-17T23:53:31.368Z,2025-05-17T23:53:35Z,3s1a50dskuehneuuy9b1nxg4,J. Akpunonu,,,5734910131,212,26.6,5734910133,213,4.79,5734910127,140,25.2,5734910125,56,Back,5734910129,141,34.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816151057,142,1,1,15,48,e3k8yw2rbmphyfu5htn4yi5jk,1,27.2,37.9,2025-05-17T23:53:35.216Z,2025-05-17T23:53:38Z,dw8iyfupgsqkt8ogxssmtss4q,M. Edwards,,,5734910357,56,Back,5734910365,213,1.57,5734910361,141,66.6,5734910363,212,19.5,5734910359,140,27.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816151099,143,1,1,15,51,e3k8yw2rbmphyfu5htn4yi5jk,1,30.2,70.2,2025-05-17T23:53:37.993Z,2025-05-17T23:53:42Z,3s1a50dskuehneuuy9b1nxg4,J. Akpunonu,,,5734910595,56,Back,5734910603,213,1.03,5734910597,140,37.7,5734910601,212,15.4,5734910599,141,89.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816151141,144,1,1,15,55,e3k8yw2rbmphyfu5htn4yi5jk,1,33.5,89.6,2025-05-17T23:53:42.049Z,2025-05-17T23:53:45Z,aur71sievd8d2fnrumu3xf6c,N. Dossantos,,,5734910835,212,20.0,5734910837,213,3.65,5734910829,56,Back,5734910833,141,75.3,5734910831,140,16.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816151179,145,1,1,15,58,e3k8yw2rbmphyfu5htn4yi5jk,1,20.0,79.6,2025-05-17T23:53:45.145Z,2025-05-17T23:53:48Z,3s1a50dskuehneuuy9b1nxg4,J. Akpunonu,,,5734911023,56,Back,5734911031,213,4.19,5734911027,141,52.2,5734911025,140,9.8,5734911029,212,21.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816151329,146,1,1,16,1,e3k8yw2rbmphyfu5htn4yi5jk,1,9.7,52.2,2025-05-17T23:53:48.600Z,2025-05-17T23:54:01Z,ect3pxkbjycux4simxmzp9jze,L. Zamudio,,,5734911785,212,19.0,5734911783,141,74.7,5734911781,140,20.4,5734911787,213,0.94,5734911779,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816151351,147,1,1,16,14,e3k8yw2rbmphyfu5htn4yi5jk,1,46.2,50.9,2025-05-17T23:54:01.088Z,2025-05-17T23:54:04Z,3s1a50dskuehneuuy9b1nxg4,J. Akpunonu,,,5734911939,140,36.9,5734911937,56,Back,5734911941,141,22.2,5734911943,212,21.8,5734911945,213,4.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816151369,148,1,1,16,17,e3k8yw2rbmphyfu5htn4yi5jk,1,38.3,20.1,2025-05-17T23:54:03.864Z,2025-05-17T23:54:06Z,dw8iyfupgsqkt8ogxssmtss4q,M. Edwards,,,5734912045,56,Right,5734912047,140,61.5,5734912051,212,26.7,5734912049,141,4.1,5734912053,213,5.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816151415,149,1,1,16,19,e3k8yw2rbmphyfu5htn4yi5jk,0,61.5,4.1,2025-05-17T23:54:06.032Z,2025-05-17T23:54:09Z,dmbqkvvaray373vy9eiq4l1ck,J. Torres,,,5734912283,140,80.6,5734912281,56,Center,5734912285,141,26.8,5734912287,212,25.3,5734912289,213,0.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816151433,95,1,1,16,23,87c66ubwpzykovmkaf1t46bis,1,19.2,84.1,2025-05-17T23:54:09.913Z,2025-05-17T23:54:11Z,9izvs4qd03gfmqukkk5csxxxw,M. Omar,,,5734912381,56,Back,5734912383,140,5.4,5734912389,213,3.98,5734912385,141,60.5,5734912387,212,21.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816151481,96,1,1,16,24,87c66ubwpzykovmkaf1t46bis,1,5.4,60.5,2025-05-17T23:54:11.073Z,2025-05-17T23:54:15Z,h4nbagq5dsdltn9x62oi0t05,R. Sánchez,,,5734912599,56,Back,5734912617,1,,5734912601,140,45.7,5734912597,157,,5734912613,213,0.31,5734912605,141,80.5,5734912609,212,44.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816151489,97,44,1,16,28,87c66ubwpzykovmkaf1t46bis,1,54.7,51.2,2025-05-17T23:54:15.089Z,2025-05-18T02:16:48Z,4ceaxb019rb6flsigsqo80rca,L. Haakenson,,,5734913769,233,150,5734912637,56,Center,5734913773,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816151507,150,44,1,16,28,e3k8yw2rbmphyfu5htn4yi5jk,0,45.3,48.8,2025-05-17T23:54:15.090Z,2025-05-18T02:16:48Z,dw8iyfupgsqkt8ogxssmtss4q,M. Edwards,,,5734913793,233,97,5734912753,285,,5734912751,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816151495,98,1,1,16,28,87c66ubwpzykovmkaf1t46bis,0,45.7,80.5,2025-05-17T23:54:15.249Z,2025-05-17T23:54:16Z,4ceaxb019rb6flsigsqo80rca,L. Haakenson,,,5734912669,141,79.4,5734912665,140,52.5,5734912661,56,Left,5734912659,168,,5734912671,212,7.2,5734912657,3,,5734912673,213,6.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816151511,151,12,1,16,30,e3k8yw2rbmphyfu5htn4yi5jk,1,33.5,55.4,2025-05-17T23:54:17.552Z,2025-05-17T23:54:21Z,3s1a50dskuehneuuy9b1nxg4,J. Akpunonu,,,5734912785,212,43.9,5734912783,141,5.8,5734912781,140,60.2,5734912787,213,5.41,5734912779,56,Right,5734912821,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816151543,152,1,1,16,34,e3k8yw2rbmphyfu5htn4yi5jk,1,59.9,4.6,2025-05-17T23:54:21.080Z,2025-05-17T23:54:22Z,94zkjopy373mgso15ljxmhd04,N. Houssou,,,5734912963,213,3.02,5734912955,56,Back,5734912961,212,17.1,5734912959,141,7.7,5734912953,3,,5734912957,140,43.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816151593,154,1,1,16,39,e3k8yw2rbmphyfu5htn4yi5jk,1,42.8,9.8,2025-05-17T23:54:26.809Z,2025-05-17T23:54:29Z,dmbqkvvaray373vy9eiq4l1ck,J. Torres,,,5734913259,56,Back,5734913263,141,48.4,5734913261,140,33.6,5734913265,212,28.0,5734913267,213,1.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816151641,155,1,1,16,42,e3k8yw2rbmphyfu5htn4yi5jk,1,33.6,48.4,2025-05-17T23:54:28.984Z,2025-05-17T23:54:33Z,3s1a50dskuehneuuy9b1nxg4,J. Akpunonu,,,5734913475,141,33.0,5734913479,213,4.86,5734913473,140,35.1,5734913471,56,Back,5734913477,212,10.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816151679,156,1,1,16,45,e3k8yw2rbmphyfu5htn4yi5jk,1,36.4,31.6,2025-05-17T23:54:32.804Z,2025-05-17T23:54:36Z,5tyrfuxsp7s9thsmhfqevuoyx,A. Molloy,,,5734913697,56,Back,5734913699,140,27.7,5734913705,212,11.8,5734913709,213,3.82,5734913701,141,20.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816151697,157,1,1,16,50,e3k8yw2rbmphyfu5htn4yi5jk,1,31.2,21.3,2025-05-17T23:54:37.761Z,2025-05-17T23:54:39Z,dw8iyfupgsqkt8ogxssmtss4q,M. Edwards,,,5734913897,56,Back,5734913905,213,1.60,5734913901,141,67.3,5734913903,212,31.3,5734913899,140,30.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816151751,158,1,1,16,52,e3k8yw2rbmphyfu5htn4yi5jk,1,30.2,67.3,2025-05-17T23:54:39.407Z,2025-05-17T23:54:44Z,3s1a50dskuehneuuy9b1nxg4,J. Akpunonu,,,5734914239,212,13.7,5734914241,213,4.57,5734914237,141,47.3,5734914235,140,28.3,5734914233,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816151747,99,43,1,16,57,87c66ubwpzykovmkaf1t46bis,1,0.0,0.0,2025-05-17T23:54:44.113Z,2025-05-17T23:54:47Z,61rlxmejof8zjv8uw3sk1l045,J. Medranda,,,5734914369,144,61,5734914215,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816151801,159,1,1,16,57,e3k8yw2rbmphyfu5htn4yi5jk,1,30.9,51.9,2025-05-17T23:54:44.202Z,2025-05-17T23:54:49Z,5tyrfuxsp7s9thsmhfqevuoyx,A. Molloy,,,5734914495,212,14.0,5734914497,213,1.32,5734914489,56,Back,5734914491,140,34.2,5734914493,141,71.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816151811,160,1,1,17,2,e3k8yw2rbmphyfu5htn4yi5jk,0,51.4,78.8,2025-05-17T23:54:49.563Z,2025-05-17T23:54:53Z,3s1a50dskuehneuuy9b1nxg4,J. Akpunonu,,,5734914675,1,,5734914537,213,6.16,5734914529,56,Center,5734914535,212,46.1,5734914563,4,,5734914533,141,70.5,5734914531,140,95.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816151887,102,1,1,17,10,87c66ubwpzykovmkaf1t46bis,1,7.1,44.6,2025-05-17T23:54:57.505Z,2025-05-17T23:54:59Z,h4nbagq5dsdltn9x62oi0t05,R. Sánchez,,,5734914941,140,11.2,5734914957,213,5.10,5734914945,141,29.1,5734914939,56,Back,5734914951,212,11.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816151929,103,1,1,17,12,87c66ubwpzykovmkaf1t46bis,1,11.5,28.5,2025-05-17T23:54:58.849Z,2025-05-17T23:55:02Z,4o1ryjpzoxzpi3ex53cmayui1,A. Crognale,,,5734915123,141,69.6,5734915121,140,10.9,5734915129,213,1.59,5734915125,212,28.0,5734915119,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816151961,104,1,1,17,15,87c66ubwpzykovmkaf1t46bis,1,12.8,74.1,2025-05-17T23:55:02.273Z,2025-05-17T23:55:07Z,9izvs4qd03gfmqukkk5csxxxw,M. Omar,,,5734915379,141,89.1,5734915375,56,Back,5734915381,212,14.1,5734915383,213,0.81,5734915377,140,22.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816151977,105,1,1,17,20,87c66ubwpzykovmkaf1t46bis,1,26.6,88.1,2025-05-17T23:55:06.873Z,2025-05-17T23:55:08Z,2ug51dfg4oerpnbudnkw497je,J. LaCava,,,5734915461,56,Back,5734915463,140,16.0,5734915469,213,3.23,5734915465,141,86.6,5734915467,212,11.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816152013,106,1,1,17,21,87c66ubwpzykovmkaf1t46bis,1,15.4,86.6,2025-05-17T23:55:08.537Z,2025-05-17T23:55:13Z,9izvs4qd03gfmqukkk5csxxxw,M. Omar,,,5734915685,212,19.6,5734915687,213,4.14,5734915675,56,Back,5734915681,140,5.3,5734915683,141,62.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816152027,107,1,1,17,26,87c66ubwpzykovmkaf1t46bis,0,5.5,61.5,2025-05-17T23:55:13.114Z,2025-05-17T23:55:14Z,h4nbagq5dsdltn9x62oi0t05,R. Sánchez,,,5734915727,140,31.9,5734915725,56,Back,5734915735,1,,5734915729,141,28.5,5734915731,212,35.7,5734915723,155,,5734915733,213,5.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816152045,162,1,1,17,28,e3k8yw2rbmphyfu5htn4yi5jk,1,57.0,70.9,2025-05-17T23:55:15.744Z,2025-05-17T23:55:17Z,aur71sievd8d2fnrumu3xf6c,N. Dossantos,,,5734915837,140,55.2,5734915835,56,Center,5734915843,213,4.53,5734915839,141,55.8,5734915841,212,10.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816152057,163,1,1,17,30,e3k8yw2rbmphyfu5htn4yi5jk,1,55.6,53.7,2025-05-17T23:55:16.888Z,2025-05-17T23:55:18Z,14oq6mvlh5e51d9y20nbpok4p,C. Allan,,,5734915871,213,5.13,5734915867,141,32.2,5734915863,56,Center,5734915869,212,16.0,5734915865,140,61.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816152091,164,1,1,17,31,e3k8yw2rbmphyfu5htn4yi5jk,1,61.8,32.2,2025-05-17T23:55:18.551Z,2025-05-18T02:34:29Z,5tyrfuxsp7s9thsmhfqevuoyx,A. Molloy,1.0,,5734916053,140,76.5,5734916051,56,Right,5734916545,210,15,5734916059,213,5.69,5734916057,212,18.6,5734916055,141,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816152093,165,15,1,17,35,e3k8yw2rbmphyfu5htn4yi5jk,1,75.2,25.0,2025-05-17T23:55:22.352Z,2025-05-18T02:34:30Z,dmbqkvvaray373vy9eiq4l1ck,J. Torres,,,5734916577,55,164,5734916309,102,49.8,5734916315,146,99.0,5734916359,233,108,5734916307,78,,5734916317,147,47.7,5734916573,29,,5734916167,72,,5734916071,56,Center,5734916069,18,5734916311,103,6.3,5735385895,215,,5734916067,22,,,,,,,,,,,,,,,,,,,,
2816152097,108,10,1,17,35,87c66ubwpzykovmkaf1t46bis,1,2.3,49.3,2025-05-17T23:55:22.452Z,2025-05-17T23:55:29Z,h4nbagq5dsdltn9x62oi0t05,R. Sánchez,,,5734916381,233,165,5734916105,56,Back,5734916103,182,,5734916101,178,,5734916161,177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816152215,110,1,1,17,47,87c66ubwpzykovmkaf1t46bis,1,3.5,50.1,2025-05-17T23:55:33.841Z,2025-05-17T23:55:41Z,h4nbagq5dsdltn9x62oi0t05,R. Sánchez,,,5734916657,141,72.1,5734916659,212,16.4,5734916655,140,10.0,5734916661,213,1.14,5734916653,56,Back,5734916651,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816152291,111,1,1,17,54,87c66ubwpzykovmkaf1t46bis,1,15.1,77.8,2025-05-17T23:55:41.377Z,2025-05-17T23:55:43Z,9izvs4qd03gfmqukkk5csxxxw,M. Omar,,,5734917113,141,86.6,5734917105,56,Back,5734917131,189,,5734917109,140,25.9,5734917115,212,12.8,5734917117,213,0.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816152329,166,83,1,17,59,e3k8yw2rbmphyfu5htn4yi5jk,0,57.4,28.2,2025-05-17T23:55:46.607Z,2025-05-17T23:55:52Z,caoq1dpq6lz1btrd75s9xuz56,C. Jennings,,,5734917733,399,61rlxmejof8zjv8uw3sk1l045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816152385,112,1,1,18,1,87c66ubwpzykovmkaf1t46bis,0,55.5,92.3,2025-05-17T23:55:48.346Z,2025-05-18T02:20:23Z,61rlxmejof8zjv8uw3sk1l045,J. Medranda,,,5734917681,56,Left,5734917691,212,21.4,5734917693,213,6.09,5734917689,141,86.3,5734917679,155,,5734917685,140,75.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816152423,167,1,1,18,9,e3k8yw2rbmphyfu5htn4yi5jk,1,18.9,19.9,2025-05-17T23:55:56.231Z,2025-05-18T02:20:30Z,94zkjopy373mgso15ljxmhd04,N. Houssou,,,5734919039,140,4.3,5734917941,56,Back,5734919045,213,2.31,5734919043,212,22.7,5734919041,141,44.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816152465,168,1,1,18,11,e3k8yw2rbmphyfu5htn4yi5jk,1,6.1,53.0,2025-05-17T23:55:58.240Z,2025-05-17T23:56:01Z,ect3pxkbjycux4simxmzp9jze,L. Zamudio,,,5734918223,1,,5734918221,213,6.25,5734918213,56,Back,5734918211,157,,5734918217,141,51.5,5734918215,140,37.7,5734918219,212,33.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
