id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/11/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId
2821662581,207,61,1,23,34,5x54jbfk11lrsmipgsx7cdbai,0,31.8,77.5,2025-06-07T22:30:08.456Z,2025-06-07T23:26:33Z,agl19e1fx5123lk28avksxb3e,A. Aboukoura,,5765647357,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821662585,209,1,1,23,35,e3k8yw2rbmphyfu5htn4yi5jk,1,66.7,29.4,2025-06-07T22:30:09.465Z,2025-06-07T22:30:10Z,5tyrfuxsp7s9thsmhfqevuoyx,A. Molloy,,5765647377,212,16.9,5765647371,56,Right,5765647375,141,8.6,5765647373,140,57.9,5765647381,213,4.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821662587,210,1,1,23,36,e3k8yw2rbmphyfu5htn4yi5jk,1,57.9,8.6,2025-06-07T22:30:10.457Z,2025-06-07T22:30:11Z,6692w96w6qmvgcpo02dehq4iy,L. Blackstock,,5765647387,140,65.7,5765647393,213,0.90,5765647391,212,13.2,5765647389,141,23.9,5765647385,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821662593,211,1,1,23,37,e3k8yw2rbmphyfu5htn4yi5jk,1,65.7,23.9,2025-06-07T22:30:11.353Z,2025-06-07T22:30:14Z,5tyrfuxsp7s9thsmhfqevuoyx,A. Molloy,,5765647451,213,5.47,5765647447,141,5.6,5765647449,212,17.0,5765647443,56,Right,5765647445,140,76.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821662597,212,1,1,23,40,e3k8yw2rbmphyfu5htn4yi5jk,0,90.4,8.2,2025-06-07T22:30:13.945Z,2025-06-08T00:16:28Z,6692w96w6qmvgcpo02dehq4iy,L. Blackstock,,5765647461,155,,5765647465,140,94.7,5765647463,56,Center,5765647459,2,,5765647471,213,1.35,5765647469,212,20.5,5765647467,141,37.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821662599,208,12,1,23,43,5x54jbfk11lrsmipgsx7cdbai,1,5.6,57.6,2025-06-07T22:30:17.007Z,2025-06-08T00:29:23Z,906pdcavtipx0q93b1ed1lrai,C. Turner,,5765647485,213,5.24,5765647481,141,44.2,5765647477,56,Back,5765647487,15,,5765647483,212,10.5,5765647479,140,10.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821662603,214,61,1,23,43,e3k8yw2rbmphyfu5htn4yi5jk,1,93.0,53.0,2025-06-07T22:30:17.337Z,2025-06-07T23:29:38Z,1h85rt7bnqep3qovatft86pgq,A. Rodríguez,1.0,5765724651,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821662601,213,13,1,23,44,e3k8yw2rbmphyfu5htn4yi5jk,1,88.1,41.4,2025-06-07T22:30:17.945Z,2025-06-08T00:54:45Z,dmbqkvvaray373vy9eiq4l1ck,J. Torres,,5765723111,231,50.4,5765722295,22,,5765722651,153,,5765723097,55,214,5765722647,17,,5765723095,154,,5765723091,84,,5765722299,56,Center,5765722645,20,,5765723093,29,,5765723107,147,39.9,5765723109,230,5765723103,103,5765723101,102,41.5,98.4,26.4,5765723105,146,93.7,,,,,,,,
2821662605,209,12,1,23,45,5x54jbfk11lrsmipgsx7cdbai,1,8.4,61.2,2025-06-07T22:30:19.376Z,2025-06-08T00:29:20Z,906pdcavtipx0q93b1ed1lrai,C. Turner,,5765647497,212,43.6,5765647493,140,46.1,5765647495,141,34.5,5765647499,213,5.85,5765647491,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821662607,215,1,1,23,49,e3k8yw2rbmphyfu5htn4yi5jk,1,53.8,75.9,2025-06-07T22:30:22.825Z,2025-06-07T22:30:25Z,3s1a50dskuehneuuy9b1nxg4,J. Akpunonu,,5765647507,212,13.3,5765647503,140,64.2,5765647501,56,Left,5765647509,213,0.61,5765647505,141,87.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821662609,216,1,1,23,51,e3k8yw2rbmphyfu5htn4yi5jk,1,64.2,87.1,2025-06-07T22:30:25.009Z,2025-06-07T22:30:26Z,aur71sievd8d2fnrumu3xf6c,N. Dossantos,,5765647519,141,75.4,5765647515,56,Center,5765647521,212,8.8,5765647517,140,60.7,5765647523,213,4.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821662613,217,1,1,23,52,e3k8yw2rbmphyfu5htn4yi5jk,1,60.8,75.7,2025-06-07T22:30:26.626Z,2025-06-07T22:30:31Z,94zkjopy373mgso15ljxmhd04,N. Houssou,,5765647547,213,3.95,5765647539,56,Back,5765647541,140,40.2,5765647545,212,31.4,5765647543,141,42.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821662617,218,1,1,23,57,e3k8yw2rbmphyfu5htn4yi5jk,1,41.0,41.8,2025-06-07T22:30:31.097Z,2025-06-07T22:30:33Z,dw8iyfupgsqkt8ogxssmtss4q,M. Edwards,,5765647567,56,Back,5765647573,212,9.5,5765647571,141,49.1,5765647569,140,48.7,5765647575,213,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821662625,219,1,1,24,0,e3k8yw2rbmphyfu5htn4yi5jk,1,48.7,44.5,2025-06-07T22:30:33.737Z,2025-06-07T22:30:39Z,5tyrfuxsp7s9thsmhfqevuoyx,A. Molloy,,5765647623,141,29.1,5765647621,140,63.3,5765647625,212,18.6,5765647627,213,5.68,5765647619,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821662633,220,1,1,24,5,e3k8yw2rbmphyfu5htn4yi5jk,1,67.4,19.1,2025-06-07T22:30:39.041Z,2025-06-07T22:30:46Z,dmbqkvvaray373vy9eiq4l1ck,J. Torres,,5765647653,213,5.70,5765647649,141,6.8,5765647645,56,Right,5765647647,140,79.4,5765647651,212,15.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821662639,221,1,1,24,12,e3k8yw2rbmphyfu5htn4yi5jk,1,88.4,8.5,2025-06-07T22:30:46.281Z,2025-06-07T22:30:52Z,6692w96w6qmvgcpo02dehq4iy,L. Blackstock,,5765647683,155,,5765647681,2,,5765647685,56,Left,5765647693,213,1.46,5765647687,140,93.8,5765647691,212,50.1,5765647695,1,,5765647689,141,81.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821662641,222,3,1,24,18,e3k8yw2rbmphyfu5htn4yi5jk,0,93.2,83.0,2025-06-07T22:30:52.041Z,2025-06-07T22:31:01Z,aur71sievd8d2fnrumu3xf6c,N. Dossantos,,5765647701,286,,5765647757,233,210,5765647699,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821662647,210,7,1,24,18,5x54jbfk11lrsmipgsx7cdbai,1,6.8,17.0,2025-06-07T22:30:52.042Z,2025-06-08T00:29:16Z,3y5650rx37d3hnh3sxzhaz7xl,B. Mines,,5765647735,56,Back,5765647739,233,222,5765647737,285,,5765647733,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821662655,211,5,1,24,23,5x54jbfk11lrsmipgsx7cdbai,0,7.2,-1.6,2025-06-07T22:30:56.864Z,2025-06-08T00:25:29Z,ekzwxb68vg0w7o14zcq8n4vs9,Z. Ryan,,5765647787,347,,5765647785,56,Back,5765647841,233,223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821662659,223,5,1,24,23,e3k8yw2rbmphyfu5htn4yi5jk,1,92.8,101.6,2025-06-07T22:30:56.864Z,2025-06-08T00:25:29Z,aur71sievd8d2fnrumu3xf6c,N. Dossantos,,5765647803,56,Left,5765647807,233,211,5765647805,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821662671,224,1,1,24,31,e3k8yw2rbmphyfu5htn4yi5jk,1,89.8,100.0,2025-06-07T22:31:05.361Z,2025-06-07T22:31:07Z,aur71sievd8d2fnrumu3xf6c,N. Dossantos,,5765647877,56,Left,5765647885,213,4.04,5765647881,141,88.3,5765647883,212,11.6,5765647875,107,,5765647879,140,82.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821662677,225,1,1,24,33,e3k8yw2rbmphyfu5htn4yi5jk,1,82.9,88.3,2025-06-07T22:31:07.305Z,2025-06-07T22:31:12Z,21y2ogvprtdai47j36w9m22cq,M. Myers,,5765647913,56,Left,5765647915,140,82.3,5765647921,213,1.69,5765647917,141,95.9,5765647919,212,5.2,5765647947,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821662681,226,61,1,24,34,e3k8yw2rbmphyfu5htn4yi5jk,0,82.3,95.9,2025-06-07T22:31:08.482Z,2025-06-07T22:31:09Z,aur71sievd8d2fnrumu3xf6c,N. Dossantos,,5765647925,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821662715,212,5,1,24,35,5x54jbfk11lrsmipgsx7cdbai,1,19.0,-2.0,2025-06-07T22:31:08.785Z,2025-06-08T00:25:29Z,ekzwxb68vg0w7o14zcq8n4vs9,Z. Ryan,,5765648081,347,,5765648083,233,227,5765648079,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821662683,227,5,1,24,35,e3k8yw2rbmphyfu5htn4yi5jk,0,81.0,102.0,2025-06-07T22:31:08.785Z,2025-06-08T00:25:30Z,aur71sievd8d2fnrumu3xf6c,N. Dossantos,,5765647927,56,Left,5765647929,347,,5765648087,233,212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821662735,213,1,1,24,57,5x54jbfk11lrsmipgsx7cdbai,1,22.4,0.0,2025-06-07T22:31:30.785Z,2025-06-07T22:31:35Z,59kky4fyi0w9bdz4ow3gs95yi,K. Tingey,,5765648187,140,40.7,5765648193,212,20.0,5765648191,141,6.5,5765648195,213,0.27,5765648183,107,,5765648185,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821662739,214,44,1,24,58,5x54jbfk11lrsmipgsx7cdbai,1,42.8,9.0,2025-06-07T22:31:32.481Z,2025-06-07T23:31:21Z,21vmi7qtrujzez3ziux0wa4et,F. Valot,,5765648213,285,,5765648217,233,228,5765648211,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821662725,228,44,1,24,58,e3k8yw2rbmphyfu5htn4yi5jk,0,57.2,91.0,2025-06-07T22:31:32.482Z,2025-06-07T23:08:07Z,aur71sievd8d2fnrumu3xf6c,N. Dossantos,,5765648137,286,,5765648221,233,214,5765648135,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821662755,215,1,1,24,58,5x54jbfk11lrsmipgsx7cdbai,1,40.7,6.5,2025-06-07T22:31:32.580Z,2025-06-07T23:31:36Z,21vmi7qtrujzez3ziux0wa4et,F. Valot,,5765648293,140,66.6,5765648287,3,,5765648291,56,Right,5765648295,141,5.3,5765648289,168,,5765648297,212,27.2,5765648299,213,6.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821663607,273,43,1,24,59,e3k8yw2rbmphyfu5htn4yi5jk,1,0.0,0.0,2025-06-07T22:31:33.278Z,2025-06-08T00:21:45Z,aur71sievd8d2fnrumu3xf6c,N. Dossantos,,5765653105,56,Back,5765847101,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821662737,229,43,1,25,1,e3k8yw2rbmphyfu5htn4yi5jk,1,0.0,0.0,2025-06-07T22:31:35.595Z,2025-06-07T23:08:26Z,3s1a50dskuehneuuy9b1nxg4,J. Akpunonu,,5765677743,144,8,5765648205,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821662759,216,50,1,25,9,5x54jbfk11lrsmipgsx7cdbai,1,66.9,4.8,2025-06-07T22:31:43.362Z,2025-06-08T00:29:11Z,ekzwxb68vg0w7o14zcq8n4vs9,Z. Ryan,,5765648319,56,Right,5765648321,286,,5765648331,233,230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821662757,230,7,1,25,9,e3k8yw2rbmphyfu5htn4yi5jk,1,33.1,95.2,2025-06-07T22:31:43.363Z,2025-06-08T00:26:05Z,dw8iyfupgsqkt8ogxssmtss4q,M. Edwards,,5765648309,167,,5765648327,233,216,5765648313,285,,5765648311,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821662767,217,5,1,25,10,5x54jbfk11lrsmipgsx7cdbai,1,67.1,-1.7,2025-06-07T22:31:44.291Z,2025-06-08T00:25:30Z,ekzwxb68vg0w7o14zcq8n4vs9,Z. Ryan,,5765648381,233,231,5765648363,56,Right,5765648365,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821662761,231,5,1,25,10,e3k8yw2rbmphyfu5htn4yi5jk,0,32.9,101.7,2025-06-07T22:31:44.291Z,2025-06-08T00:25:31Z,dw8iyfupgsqkt8ogxssmtss4q,M. Edwards,,5765648323,56,Back,5765648325,347,,5765648387,233,217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821662783,218,1,1,25,25,5x54jbfk11lrsmipgsx7cdbai,1,71.3,0.0,2025-06-07T22:31:58.720Z,2025-06-07T22:32:00Z,59kky4fyi0w9bdz4ow3gs95yi,K. Tingey,,5765648475,141,11.7,5765648471,56,Right,5765648469,107,,5765648473,140,79.1,5765648479,213,0.83,5765648477,212,12.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821662785,219,1,1,25,26,5x54jbfk11lrsmipgsx7cdbai,1,79.1,11.7,2025-06-07T22:31:59.896Z,2025-06-07T22:32:01Z,21vmi7qtrujzez3ziux0wa4et,F. Valot,,5765648483,56,Right,5765648485,140,66.0,5765648487,141,7.7,5765648489,212,14.0,5765648491,213,3.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821662795,220,1,1,25,27,5x54jbfk11lrsmipgsx7cdbai,1,66.0,7.4,2025-06-07T22:32:00.936Z,2025-06-07T22:32:09Z,59kky4fyi0w9bdz4ow3gs95yi,K. Tingey,,5765648549,140,72.4,5765648553,212,49.6,5765648555,213,1.43,5765648551,141,79.6,5765648547,56,Left,5765648557,1,,5765648545,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821662797,221,3,1,25,34,5x54jbfk11lrsmipgsx7cdbai,0,70.6,76.8,2025-06-07T22:32:07.829Z,2025-06-07T22:38:35Z,agl19e1fx5123lk28avksxb3e,A. Aboukoura,,5765648563,56,Center,5765648565,286,,5765653567,233,275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821663729,275,7,1,25,34,e3k8yw2rbmphyfu5htn4yi5jk,1,29.4,23.2,2025-06-07T22:32:07.830Z,2025-06-07T22:38:25Z,6692w96w6qmvgcpo02dehq4iy,L. Blackstock,,5765653559,233,221,5765653555,56,Back,5765653557,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821662799,232,1,1,25,35,e3k8yw2rbmphyfu5htn4yi5jk,1,34.2,18.2,2025-06-07T22:32:08.762Z,2025-06-07T22:32:10Z,6692w96w6qmvgcpo02dehq4iy,L. Blackstock,,5765648567,56,Back,5765648573,212,16.5,5765648569,140,34.2,5765648571,141,42.4,5765648575,213,1.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821662815,234,1,1,25,36,e3k8yw2rbmphyfu5htn4yi5jk,1,33.4,42.4,2025-06-07T22:32:10.250Z,2025-06-07T22:32:13Z,5tyrfuxsp7s9thsmhfqevuoyx,A. Molloy,,5765648623,56,Back,5765648625,140,15.2,5765648627,141,28.9,5765648631,213,3.59,5765648629,212,21.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821662817,235,1,1,25,39,e3k8yw2rbmphyfu5htn4yi5jk,1,15.2,28.9,2025-06-07T22:32:13.658Z,2025-06-07T22:32:15Z,dw8iyfupgsqkt8ogxssmtss4q,M. Edwards,,5765648643,213,2.27,5765648637,140,4.1,5765648635,56,Back,5765648639,141,49.4,5765648641,212,18.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821662829,236,1,1,25,41,e3k8yw2rbmphyfu5htn4yi5jk,1,4.1,49.4,2025-06-07T22:32:14.891Z,2025-06-07T22:32:17Z,ect3pxkbjycux4simxmzp9jze,L. Zamudio,,5765648709,212,39.6,5765648713,1,,5765648711,213,0.29,5765648707,141,66.3,5765648705,140,40.2,5765648701,157,,5765648703,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821662833,237,1,1,25,43,e3k8yw2rbmphyfu5htn4yi5jk,1,40.2,66.3,2025-06-07T22:32:17.650Z,2025-06-07T22:32:19Z,1h85rt7bnqep3qovatft86pgq,A. Rodríguez,,5765648731,56,Back,5765648739,213,3.50,5765648735,141,61.5,5765648737,212,9.4,5765648755,156,,5765648733,140,31.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821662841,238,1,1,25,45,e3k8yw2rbmphyfu5htn4yi5jk,0,31.8,61.5,2025-06-07T22:32:19.355Z,2025-06-07T22:32:20Z,94zkjopy373mgso15ljxmhd04,N. Houssou,,5765648775,140,70.8,5765648779,212,41.3,5765648783,1,,5765648777,141,69.4,5765648773,56,Center,5765648781,213,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821662851,222,59,1,25,48,5x54jbfk11lrsmipgsx7cdbai,1,22.8,33.6,2025-06-07T22:32:22.082Z,2025-06-07T22:32:23Z,7lmf6beyvhncglhw9avm40qju,H. Fauroux,,5765648811,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821662855,239,1,1,25,49,e3k8yw2rbmphyfu5htn4yi5jk,0,47.5,61.7,2025-06-07T22:32:23.186Z,2025-06-07T22:32:24Z,dmbqkvvaray373vy9eiq4l1ck,J. Torres,,5765648825,56,Center,5765648833,213,0.42,5765648829,141,71.1,5765648827,140,61.0,5765648831,212,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821662875,223,12,1,25,49,5x54jbfk11lrsmipgsx7cdbai,1,22.8,33.6,2025-06-07T22:32:23.578Z,2025-06-07T22:32:29Z,7lmf6beyvhncglhw9avm40qju,H. Fauroux,,5765648939,140,64.1,5765648941,141,27.0,5765648945,213,6.18,5765648937,56,Center,5765648943,212,43.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821662867,240,4,1,25,54,e3k8yw2rbmphyfu5htn4yi5jk,1,47.6,68.7,2025-06-07T22:32:27.723Z,2025-06-08T00:25:02Z,,,,5765648959,10,,5765649053,233,224,5765648961,56,Back,5765648965,286,,5765648963,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821662879,224,4,1,25,54,5x54jbfk11lrsmipgsx7cdbai,0,52.4,31.3,2025-06-07T22:32:27.724Z,2025-06-08T00:29:18Z,e2olfsduxvaqsx6rdbaasa356,M. Nyeman,,5765648981,56,Center,5765648983,152,,5765649051,285,,5765649117,233,240,5765648979,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821662887,241,1,1,25,57,e3k8yw2rbmphyfu5htn4yi5jk,1,48.4,68.7,2025-06-07T22:32:30.962Z,2025-06-07T22:32:32Z,94zkjopy373mgso15ljxmhd04,N. Houssou,,5765649021,212,15.1,5765649015,56,Back,5765649011,5,,5765649013,152,,5765649023,213,4.81,5765649019,141,46.6,5765649017,140,49.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821662901,242,1,1,25,58,e3k8yw2rbmphyfu5htn4yi5jk,1,49.8,46.6,2025-06-07T22:32:31.898Z,2025-06-07T22:32:35Z,5tyrfuxsp7s9thsmhfqevuoyx,A. Molloy,,5765649101,56,Right,5765649105,141,8.9,5765649103,140,58.4,5765649109,212,27.2,5765649111,213,5.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821662903,243,1,1,26,1,e3k8yw2rbmphyfu5htn4yi5jk,1,61.3,7.7,2025-06-07T22:32:35.562Z,2025-06-07T22:32:38Z,6692w96w6qmvgcpo02dehq4iy,L. Blackstock,,5765649123,140,51.1,5765649127,212,12.7,5765649129,213,2.58,5765649125,141,17.7,5765649121,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821662913,244,1,1,26,4,e3k8yw2rbmphyfu5htn4yi5jk,1,51.9,19.4,2025-06-07T22:32:38.594Z,2025-06-07T22:32:43Z,5tyrfuxsp7s9thsmhfqevuoyx,A. Molloy,,5765649193,213,1.04,5765649187,140,58.2,5765649189,141,36.0,5765649191,212,13.1,5765649185,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821662917,245,1,1,26,9,e3k8yw2rbmphyfu5htn4yi5jk,1,58.2,36.0,2025-06-07T22:32:43.651Z,2025-06-07T22:32:44Z,dmbqkvvaray373vy9eiq4l1ck,J. Torres,,5765649213,141,34.9,5765649209,56,Back,5765649215,212,15.0,5765649211,140,43.9,5765649217,213,3.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821662925,246,1,1,26,11,e3k8yw2rbmphyfu5htn4yi5jk,1,43.9,34.9,2025-06-07T22:32:44.682Z,2025-06-07T22:32:49Z,5tyrfuxsp7s9thsmhfqevuoyx,A. Molloy,,5765649269,141,70.5,5765649271,212,24.2,5765649265,56,Back,5765649267,140,43.9,5765649273,213,1.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821662939,247,1,1,26,15,e3k8yw2rbmphyfu5htn4yi5jk,1,54.9,73.3,2025-06-07T22:32:48.994Z,2025-06-07T22:32:53Z,3s1a50dskuehneuuy9b1nxg4,J. Akpunonu,,5765649347,140,39.8,5765649351,212,18.0,5765649345,56,Back,5765649353,213,3.63,5765649349,141,60.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821662953,248,1,1,26,19,e3k8yw2rbmphyfu5htn4yi5jk,1,46.1,61.7,2025-06-07T22:32:53.499Z,2025-06-07T22:33:00Z,5tyrfuxsp7s9thsmhfqevuoyx,A. Molloy,,5765649437,141,82.3,5765649433,56,Left,5765649439,212,15.9,5765649435,140,53.2,5765649441,213,1.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821662961,249,1,1,26,26,e3k8yw2rbmphyfu5htn4yi5jk,1,59.9,83.2,2025-06-07T22:33:00.483Z,2025-06-07T22:33:06Z,3s1a50dskuehneuuy9b1nxg4,J. Akpunonu,,5765649483,56,Back,5765649485,140,43.6,5765649487,141,48.5,5765649491,213,4.08,5765649489,212,29.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821662977,250,1,1,26,32,e3k8yw2rbmphyfu5htn4yi5jk,1,56.5,33.6,2025-06-07T22:33:06.155Z,2025-06-07T22:33:13Z,dw8iyfupgsqkt8ogxssmtss4q,M. Edwards,,5765649583,212,34.1,5765649585,213,5.67,5765649581,141,4.9,5765649587,1,,5765649579,140,83.1,5765649577,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821662989,251,1,1,26,39,e3k8yw2rbmphyfu5htn4yi5jk,1,79.2,27.0,2025-06-07T22:33:13.507Z,2025-06-07T22:33:17Z,6692w96w6qmvgcpo02dehq4iy,L. Blackstock,,5765649657,213,5.50,5765649653,141,15.8,5765649649,56,Right,5765649651,140,86.5,5765649655,212,10.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821662999,252,1,1,26,44,e3k8yw2rbmphyfu5htn4yi5jk,0,85.0,16.4,2025-06-07T22:33:17.716Z,2025-06-07T22:33:23Z,dmbqkvvaray373vy9eiq4l1ck,J. Torres,,5765649717,213,1.19,5765649705,2,,5765649711,140,95.7,5765649715,212,30.4,5765649707,155,,5765649757,233,225,5765649713,141,57.9,5765649709,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821663005,225,11,1,26,48,5x54jbfk11lrsmipgsx7cdbai,1,4.1,47.0,2025-06-07T22:33:22.562Z,2025-06-07T22:33:23Z,7lmf6beyvhncglhw9avm40qju,H. Fauroux,,5765649743,88,,5765649773,233,252,5765649739,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821663011,226,1,1,26,50,5x54jbfk11lrsmipgsx7cdbai,1,11.5,35.1,2025-06-07T22:33:24.155Z,2025-06-07T22:33:27Z,7lmf6beyvhncglhw9avm40qju,H. Fauroux,,5765649787,213,5.65,5765649779,56,Back,5765649791,287,,5765649777,123,,5765649783,141,9.5,5765649785,212,29.5,5765649781,140,34.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821663015,227,3,1,26,53,5x54jbfk11lrsmipgsx7cdbai,0,36.6,9.0,2025-06-07T22:33:27.506Z,2025-06-07T22:33:32Z,21vmi7qtrujzez3ziux0wa4et,F. Valot,,5765649805,56,Back,5765649849,233,253,5765649807,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821663017,253,7,1,26,53,e3k8yw2rbmphyfu5htn4yi5jk,1,63.4,91.0,2025-06-07T22:33:27.507Z,2025-06-07T22:33:32Z,3s1a50dskuehneuuy9b1nxg4,J. Akpunonu,,5765649809,56,Left,5765649811,285,,5765649819,233,227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821663031,255,1,1,26,54,e3k8yw2rbmphyfu5htn4yi5jk,1,58.7,90.5,2025-06-07T22:33:28.435Z,2025-06-07T22:33:34Z,3s1a50dskuehneuuy9b1nxg4,J. Akpunonu,,5765649933,212,18.2,5765649929,140,46.7,5765649931,141,71.2,5765649935,213,3.95,5765649927,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
