id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/9/value,qualifier/12/value,qualifier/15/value,qualifier/14/value
2816150579,99,5,1,14,16,bu5w8wprynlj9mvphvy8sd94f,1,8.0,101.8,2025-05-17T23:52:30.132Z,2025-05-18T02:19:43Z,1460tac94fhhy43lmohs4fj3e,N. Cardona,,,5735344033,347,,5734991469,233,122,5734907725,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816150361,122,5,1,14,16,5x54jbfk11lrsmipgsx7cdbai,0,92.0,-1.8,2025-05-17T23:52:30.132Z,2025-05-18T02:19:42Z,6j5qn2b7t0165vl1t26v001zo,W. Leggett,,,5734991479,233,99,5735344059,347,,5734906621,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816150605,100,1,1,14,36,bu5w8wprynlj9mvphvy8sd94f,0,12.4,100.0,2025-05-17T23:52:50.659Z,2025-05-17T23:52:56Z,1460tac94fhhy43lmohs4fj3e,N. Cardona,,,5734907879,141,85.4,5734907875,56,Back,5734907885,1,,5734907881,212,27.1,5734907935,189,,5734907873,107,,5734907883,213,5.88,5734907877,140,36.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816150651,124,1,1,14,41,5x54jbfk11lrsmipgsx7cdbai,1,63.1,14.7,2025-05-17T23:52:55.420Z,2025-05-17T23:52:59Z,db1h2huu8z1quj816wol1wgkp,T. McCabe,,,5734908165,212,9.2,5734908155,56,Center,5734908163,141,28.2,5734908159,140,62.7,5734908167,213,1.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816150655,125,4,1,14,44,5x54jbfk11lrsmipgsx7cdbai,1,60.3,33.2,2025-05-17T23:52:58.939Z,2025-05-18T01:54:14Z,e2olfsduxvaqsx6rdbaasa356,M. Nyeman,,,5734908207,286,,5734908199,13,,5734908205,265,,5734908203,152,,5734908273,233,101,5734908201,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816150659,101,4,1,14,44,bu5w8wprynlj9mvphvy8sd94f,0,39.7,66.8,2025-05-17T23:52:58.940Z,2025-05-18T01:54:14Z,1xkff6cxd8zycnd3n3odmvai1,C. Vázquez,,,5734908233,265,,5734908231,152,,5734908237,285,,5734908229,56,Back,5734908227,13,,5734908279,233,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816150693,126,1,1,14,48,5x54jbfk11lrsmipgsx7cdbai,1,42.4,35.4,2025-05-17T23:53:02.148Z,2025-05-17T23:53:03Z,e2olfsduxvaqsx6rdbaasa356,M. Nyeman,,,5734908379,152,,5734908389,213,5.87,5734908385,141,25.6,5734908381,56,Center,5734908383,140,56.7,5734908377,5,,5734908387,212,16.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816150707,127,1,1,14,49,5x54jbfk11lrsmipgsx7cdbai,1,56.7,25.6,2025-05-17T23:53:03.523Z,2025-05-17T23:53:04Z,db1h2huu8z1quj816wol1wgkp,T. McCabe,,,5734908479,141,27.7,5734908475,56,Center,5734908481,212,7.1,5734908483,213,0.20,5734908477,140,63.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816150791,128,1,1,14,50,5x54jbfk11lrsmipgsx7cdbai,1,63.3,27.7,2025-05-17T23:53:04.468Z,2025-05-17T23:53:12Z,21vmi7qtrujzez3ziux0wa4et,F. Valot,,,5734908915,213,2.53,5734908907,141,48.4,5734908911,212,24.4,5734908903,140,44.3,5734908899,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816150849,129,1,1,14,57,5x54jbfk11lrsmipgsx7cdbai,1,53.3,44.9,2025-05-17T23:53:11.820Z,2025-05-17T23:53:18Z,59kky4fyi0w9bdz4ow3gs95yi,K. Tingey,,,5734909249,140,61.9,5734909255,213,5.07,5734909253,212,26.0,5734909251,141,9.1,5734909247,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816150891,130,1,1,15,3,5x54jbfk11lrsmipgsx7cdbai,1,62.6,9.1,2025-05-17T23:53:17.955Z,2025-05-17T23:53:22Z,db1h2huu8z1quj816wol1wgkp,T. McCabe,,,5734909455,141,11.6,5734909451,56,Right,5734909453,140,73.4,5734909457,212,11.5,5734909459,213,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816150907,131,1,1,15,8,5x54jbfk11lrsmipgsx7cdbai,1,73.4,11.6,2025-05-17T23:53:22.091Z,2025-05-17T23:53:23Z,6j5qn2b7t0165vl1t26v001zo,W. Leggett,,,5734909529,141,11.1,5734909527,140,62.9,5734909533,213,3.17,5734909525,56,Right,5734909531,212,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816150913,132,1,1,15,9,5x54jbfk11lrsmipgsx7cdbai,1,62.9,11.1,2025-05-17T23:53:23.043Z,2025-05-17T23:53:24Z,db1h2huu8z1quj816wol1wgkp,T. McCabe,,,5734909585,213,2.49,5734909581,141,30.3,5734909583,212,21.6,5734909579,140,46.5,5734909577,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816150947,133,1,1,15,10,5x54jbfk11lrsmipgsx7cdbai,1,46.5,30.4,2025-05-17T23:53:24.379Z,2025-05-17T23:53:28Z,906pdcavtipx0q93b1ed1lrai,C. Turner,,,5734909757,141,69.6,5734909759,212,26.7,5734909753,56,Back,5734909761,213,1.56,5734909755,140,46.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816151001,134,1,1,15,14,5x54jbfk11lrsmipgsx7cdbai,1,55.2,69.1,2025-05-17T23:53:28.492Z,2025-05-17T23:53:33Z,59kky4fyi0w9bdz4ow3gs95yi,K. Tingey,,,5734910077,1,,5734910067,56,Right,5734910073,212,33.1,5734910071,141,21.0,5734910069,140,60.3,5734910075,213,4.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816151009,135,1,1,15,19,5x54jbfk11lrsmipgsx7cdbai,0,61.1,20.9,2025-05-17T23:53:33.683Z,2025-05-17T23:53:35Z,db1h2huu8z1quj816wol1wgkp,T. McCabe,,,5734910113,155,,5734910115,56,Center,5734910121,212,31.9,5734910117,140,85.3,5734910119,141,49.3,5734910123,213,0.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816151043,103,12,1,15,22,bu5w8wprynlj9mvphvy8sd94f,1,12.2,46.1,2025-05-17T23:53:36.260Z,2025-05-17T23:53:43Z,96qlwmkrab9h7xt93jzgl384p,J. Ricketts,,,5734910259,140,15.6,5734910257,56,Back,5734910265,213,1.23,5734910261,141,60.9,5734910263,212,10.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816151097,136,61,1,15,23,5x54jbfk11lrsmipgsx7cdbai,1,86.0,35.7,2025-05-17T23:53:37.972Z,2025-05-18T00:17:51Z,ekzwxb68vg0w7o14zcq8n4vs9,Z. Ryan,,,5734910593,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816151109,104,5,1,15,25,bu5w8wprynlj9mvphvy8sd94f,1,19.3,101.4,2025-05-17T23:53:39.293Z,2025-05-18T01:54:45Z,96qlwmkrab9h7xt93jzgl384p,J. Ricketts,,,5734910641,56,Back,5734910643,347,,5734910731,233,137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816151121,137,5,1,15,25,5x54jbfk11lrsmipgsx7cdbai,0,80.7,-1.4,2025-05-17T23:53:39.293Z,2025-05-18T01:54:45Z,ekzwxb68vg0w7o14zcq8n4vs9,Z. Ryan,,,5734910725,347,,5734910723,56,Right,5734910753,233,104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816151399,105,1,1,15,49,bu5w8wprynlj9mvphvy8sd94f,1,19.9,100.0,2025-05-17T23:54:03.546Z,2025-05-17T23:54:07Z,1460tac94fhhy43lmohs4fj3e,N. Cardona,,,5734912177,212,22.4,5734912175,141,86.2,5734912169,107,,5734912181,1,,5734912171,56,Back,5734912173,140,38.7,5734912179,213,5.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816151405,106,1,1,15,53,bu5w8wprynlj9mvphvy8sd94f,0,38.7,86.2,2025-05-17T23:54:07.675Z,2025-05-18T01:55:31Z,am7umg00yxt40mndzo6e0u3o4,F. Bonfiglio,,,5734912375,156,,5734912249,213,2.93,5734912247,212,2.3,5734912245,141,86.9,5734912243,140,36.6,5734912241,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816151459,138,50,1,15,59,5x54jbfk11lrsmipgsx7cdbai,1,55.0,30.7,2025-05-17T23:54:13.219Z,2025-05-18T02:16:31Z,7ehcrcdv82ib5fkpo3498gpgp,K. Awuah,,,5735013307,286,,5735334349,233,54,5734912499,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816145819,54,7,1,15,59,bu5w8wprynlj9mvphvy8sd94f,1,40.6,72.2,2025-05-17T23:54:13.220Z,2025-05-18T02:16:31Z,am7umg00yxt40mndzo6e0u3o4,F. Bonfiglio,,,5735334337,233,138,5735334311,285,,5734882873,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816151503,141,1,1,16,1,5x54jbfk11lrsmipgsx7cdbai,1,40.6,30.7,2025-05-17T23:54:15.778Z,2025-05-17T23:54:16Z,906pdcavtipx0q93b1ed1lrai,C. Turner,,,5734912705,56,Back,5734912715,213,1.75,5734912713,212,15.0,5734912709,141,52.4,5734912707,140,38.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816151525,142,1,1,16,2,5x54jbfk11lrsmipgsx7cdbai,1,38.1,52.4,2025-05-17T23:54:16.474Z,2025-05-17T23:54:20Z,59kky4fyi0w9bdz4ow3gs95yi,K. Tingey,,,5734912859,141,26.2,5734912857,140,40.4,5734912861,212,18.0,5734912863,213,4.85,5734912855,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816151557,143,1,1,16,5,5x54jbfk11lrsmipgsx7cdbai,1,40.4,26.2,2025-05-17T23:54:19.987Z,2025-05-17T23:54:24Z,906pdcavtipx0q93b1ed1lrai,C. Turner,,,5734913035,56,Back,5734913039,141,6.8,5734913041,212,14.1,5734913043,213,5.07,5734913037,140,45.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816151573,144,1,1,16,10,5x54jbfk11lrsmipgsx7cdbai,1,45.1,6.8,2025-05-17T23:54:24.602Z,2025-05-17T23:54:27Z,db1h2huu8z1quj816wol1wgkp,T. McCabe,,,5734913133,140,34.7,5734913131,56,Back,5734913135,141,62.7,5734913141,1,,5734913137,212,39.5,5734913139,213,1.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816151585,145,1,1,16,12,5x54jbfk11lrsmipgsx7cdbai,1,34.7,62.7,2025-05-17T23:54:26.938Z,2025-05-17T23:54:28Z,59kky4fyi0w9bdz4ow3gs95yi,K. Tingey,,,5734913217,212,15.5,5734913215,141,46.9,5734913211,56,Back,5734913213,140,45.4,5734913219,213,5.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816151685,146,1,1,16,14,5x54jbfk11lrsmipgsx7cdbai,1,45.4,46.9,2025-05-17T23:54:28.427Z,2025-05-17T23:54:37Z,e2olfsduxvaqsx6rdbaasa356,M. Nyeman,,,5734913757,56,Left,5734913759,140,63.6,5734913763,212,31.8,5734913761,141,84.2,5734913765,213,0.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816151631,107,79,1,16,17,bu5w8wprynlj9mvphvy8sd94f,0,0.0,0.0,2025-05-17T23:54:31.986Z,2025-05-17T23:54:32Z,,,,,5734913411,344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816151687,147,79,1,16,23,5x54jbfk11lrsmipgsx7cdbai,1,0.0,0.0,2025-05-17T23:54:37.026Z,2025-05-17T23:54:37Z,,,,,5734913775,344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816151767,148,1,1,16,27,5x54jbfk11lrsmipgsx7cdbai,1,58.6,73.9,2025-05-17T23:54:41.682Z,2025-05-17T23:54:46Z,agl19e1fx5123lk28avksxb3e,A. Aboukoura,,,5734914305,140,37.8,5734914303,56,Back,5734914307,141,74.7,5734914311,213,3.12,5734914309,212,21.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816151815,149,1,1,16,32,5x54jbfk11lrsmipgsx7cdbai,0,37.8,74.7,2025-05-17T23:54:46.594Z,2025-05-18T02:07:08Z,59kky4fyi0w9bdz4ow3gs95yi,K. Tingey,,,5734914567,56,Center,5734914575,213,6.09,5734914569,140,58.7,5734914581,189,,5734914571,141,68.4,5734914573,212,22.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816151817,108,52,1,16,37,bu5w8wprynlj9mvphvy8sd94f,1,7.7,48.5,2025-05-17T23:54:51.714Z,2025-05-17T23:56:40Z,9q3w4j10qfsq94svbmyxa879x,B. Hamid,,,5734920377,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816151853,109,1,1,16,38,bu5w8wprynlj9mvphvy8sd94f,1,7.7,48.5,2025-05-17T23:54:52.898Z,2025-05-17T23:56:42Z,9q3w4j10qfsq94svbmyxa879x,B. Hamid,,,5734914747,213,4.96,5734914741,141,28.0,5734914739,140,11.1,5734914745,212,14.4,5734920439,189,,5734914733,123,,5734914735,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816151865,110,1,1,16,39,bu5w8wprynlj9mvphvy8sd94f,1,11.1,28.0,2025-05-17T23:54:53.203Z,2025-05-18T02:08:13Z,eqopj1p3a2ehzpwlj90laswoa,D. Knutson,,,5734914805,56,Back,5734914811,212,13.5,5734914807,140,14.0,5734914809,141,8.6,5734914813,213,4.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816154393,139,50,1,16,40,bu5w8wprynlj9mvphvy8sd94f,1,31.5,16.6,2025-05-17T23:54:54.649Z,2025-05-18T00:36:45Z,fm9i7pzwi2diu6i18kycmx1x,M. Romero,,,5735046499,233,150,5734929723,285,,5734929721,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816151855,150,7,1,16,40,5x54jbfk11lrsmipgsx7cdbai,1,69.6,85.3,2025-05-17T23:54:54.650Z,2025-05-18T00:36:45Z,e2olfsduxvaqsx6rdbaasa356,M. Nyeman,,,5735046477,233,139,5735046481,286,,5734914767,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816151867,152,1,1,16,42,5x54jbfk11lrsmipgsx7cdbai,1,72.1,83.6,2025-05-17T23:54:56.058Z,2025-05-17T23:54:57Z,21vmi7qtrujzez3ziux0wa4et,F. Valot,,,5734914825,213,4.26,5734914823,212,9.1,5734914821,141,71.5,5734914817,56,Center,5734914819,140,68.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816151873,111,43,1,16,42,bu5w8wprynlj9mvphvy8sd94f,1,0.0,0.0,2025-05-17T23:54:56.827Z,2025-05-18T02:08:35Z,96qlwmkrab9h7xt93jzgl384p,J. Ricketts,,,5735312995,144,1,5734914853,213,0.21,5734914851,212,9.8,5734914849,141,11.6,5734914843,56,Back,5734914845,140,23.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816151875,153,3,1,16,43,5x54jbfk11lrsmipgsx7cdbai,0,69.1,67.8,2025-05-17T23:54:57.026Z,2025-05-18T00:36:48Z,agl19e1fx5123lk28avksxb3e,A. Aboukoura,,,5735046623,233,154,5734914861,286,,5734914859,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816155077,154,7,1,16,43,bu5w8wprynlj9mvphvy8sd94f,0,31.3,30.4,2025-05-17T23:54:57.027Z,2025-05-18T00:36:49Z,cyignmjprj3whvban361mclm2,D. Mercado,,,5735046595,233,153,5734933605,56,Back,5734933607,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816151913,154,1,1,16,45,5x54jbfk11lrsmipgsx7cdbai,1,68.5,79.6,2025-05-17T23:54:59.275Z,2025-05-17T23:55:01Z,e2olfsduxvaqsx6rdbaasa356,M. Nyeman,,,5734915091,213,4.65,5734915079,56,Center,5734915089,212,11.7,5734915081,140,67.8,5734915085,141,62.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816152117,155,1,1,16,47,5x54jbfk11lrsmipgsx7cdbai,1,67.8,62.4,2025-05-17T23:55:01.417Z,2025-05-17T23:55:26Z,agl19e1fx5123lk28avksxb3e,A. Aboukoura,,,5734916193,213,5.52,5734916191,212,8.6,5734916189,141,53.6,5734916187,140,73.7,5734916185,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816152125,156,2,1,17,2,5x54jbfk11lrsmipgsx7cdbai,1,74.4,53.3,2025-05-17T23:55:16.058Z,2025-05-18T00:36:55Z,ekzwxb68vg0w7o14zcq8n4vs9,Z. Ryan,,,5734916275,56,Center,5734916273,7,6j5qn2b7t0165vl1t26v001zo,5734916239,141,40.7,5734916237,140,86.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816152269,113,1,1,17,24,bu5w8wprynlj9mvphvy8sd94f,1,18.7,47.3,2025-05-17T23:55:38.634Z,2025-05-17T23:55:40Z,9q3w4j10qfsq94svbmyxa879x,B. Hamid,,,5734916949,141,56.7,5734916941,155,,5734916943,241,,5734916945,56,Center,5734916939,5,,5734916947,140,64.0,5734916951,212,48.0,5734916953,213,0.13,5734916955,1,,,,,,,,,,,,,,,,,,,,,,,,,
2816152303,114,1,1,17,26,bu5w8wprynlj9mvphvy8sd94f,1,64.0,56.7,2025-05-17T23:55:40.618Z,2025-05-17T23:55:44Z,am7umg00yxt40mndzo6e0u3o4,F. Bonfiglio,,,5734917179,212,11.4,5734917175,140,74.8,5734917169,168,,5734917171,56,Center,5734917183,213,0.10,5734917177,141,58.4,5734917167,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816152363,115,1,1,17,29,bu5w8wprynlj9mvphvy8sd94f,1,68.1,70.2,2025-05-17T23:55:43.913Z,2025-05-17T23:55:49Z,e5nj82ezbq0x6zdzdh4quyxn9,S. Blanco,,,5734917505,140,68.8,5734917503,56,Left,5734917507,141,87.1,5734917511,213,1.51,5734917509,212,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816152371,116,3,1,17,32,bu5w8wprynlj9mvphvy8sd94f,0,68.2,90.0,2025-05-17T23:55:46.745Z,2025-05-17T23:55:50Z,bzs1s1yntau3dvzyvn6t7t785,L. Melano,,,5734917561,286,,5734917559,56,Left,5734917645,233,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816152349,157,7,1,17,32,5x54jbfk11lrsmipgsx7cdbai,1,31.4,10.5,2025-05-17T23:55:46.746Z,2025-05-17T23:55:51Z,59kky4fyi0w9bdz4ow3gs95yi,K. Tingey,,,5734917457,167,,5734917459,56,Back,5734917461,285,,5734917613,233,116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816152419,117,5,1,17,34,bu5w8wprynlj9mvphvy8sd94f,1,65.3,101.4,2025-05-17T23:55:48.506Z,2025-05-18T01:54:46Z,bzs1s1yntau3dvzyvn6t7t785,L. Melano,,,5734917965,233,158,5734917919,56,Left,5734917921,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816152361,158,5,1,17,34,5x54jbfk11lrsmipgsx7cdbai,0,34.7,-1.4,2025-05-17T23:55:48.506Z,2025-05-18T01:54:46Z,59kky4fyi0w9bdz4ow3gs95yi,K. Tingey,,,5734917501,347,,5734917499,56,Back,5734917977,233,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816152451,118,1,1,17,41,bu5w8wprynlj9mvphvy8sd94f,1,66.4,100.0,2025-05-17T23:55:55.953Z,2025-05-17T23:55:59Z,1460tac94fhhy43lmohs4fj3e,N. Cardona,,,5734918117,212,19.0,5734918109,107,,5734918119,213,5.32,5734918115,141,79.0,5734918111,56,Left,5734918113,140,76.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816152453,119,61,1,17,45,bu5w8wprynlj9mvphvy8sd94f,0,76.7,79.0,2025-05-17T23:55:59.002Z,2025-05-17T23:55:59Z,1xkff6cxd8zycnd3n3odmvai1,C. Vázquez,,,5734918147,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816152469,160,3,1,17,46,5x54jbfk11lrsmipgsx7cdbai,0,36.6,10.8,2025-05-17T23:56:00.746Z,2025-05-17T23:56:06Z,6j5qn2b7t0165vl1t26v001zo,W. Leggett,,,5734918233,286,,5734918531,233,120,5734918231,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816152515,120,7,1,17,46,bu5w8wprynlj9mvphvy8sd94f,1,60.8,88.2,2025-05-17T23:56:00.747Z,2025-05-18T00:05:48Z,1460tac94fhhy43lmohs4fj3e,N. Cardona,,,5734918461,56,Left,5734918501,285,,5734918497,233,160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816152519,121,43,1,17,50,bu5w8wprynlj9mvphvy8sd94f,1,0.0,0.0,2025-05-17T23:56:04.849Z,2025-05-18T00:05:47Z,bzs1s1yntau3dvzyvn6t7t785,L. Melano,,,5734948479,144,61,5734918485,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816152535,122,5,1,17,51,bu5w8wprynlj9mvphvy8sd94f,0,70.5,101.2,2025-05-17T23:56:05.522Z,2025-05-18T01:54:47Z,bzs1s1yntau3dvzyvn6t7t785,L. Melano,,,5734919303,233,161,5734918579,56,Left,5734918581,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816152669,161,5,1,17,51,5x54jbfk11lrsmipgsx7cdbai,1,29.5,-1.2,2025-05-17T23:56:05.522Z,2025-05-18T01:54:47Z,6j5qn2b7t0165vl1t26v001zo,W. Leggett,,,5734919263,347,,5734919261,56,Back,5734919275,233,122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816152719,162,1,1,18,5,5x54jbfk11lrsmipgsx7cdbai,1,33.5,0.0,2025-05-17T23:56:19.857Z,2025-05-17T23:56:24Z,3y5650rx37d3hnh3sxzhaz7xl,B. Mines,,,5734919547,213,0.48,5734919539,56,Back,5734919545,212,9.0,5734919543,141,5.0,5734919541,140,41.1,5734919535,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816152733,163,4,1,18,10,5x54jbfk11lrsmipgsx7cdbai,1,37.8,15.6,2025-05-17T23:56:24.345Z,2025-05-18T01:54:15Z,6j5qn2b7t0165vl1t26v001zo,W. Leggett,,,5734919577,56,Back,5734919587,286,,5734919679,233,123,5734919575,13,,5734919585,265,,5734919583,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816152739,123,4,1,18,10,bu5w8wprynlj9mvphvy8sd94f,0,62.2,84.4,2025-05-17T23:56:24.346Z,2025-05-18T01:54:15Z,1460tac94fhhy43lmohs4fj3e,N. Cardona,,,5734919659,285,,5734919653,56,Left,5734919651,13,,5734919707,233,163,5734919655,152,,5734919657,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816153047,124,17,1,18,46,bu5w8wprynlj9mvphvy8sd94f,1,0.0,0.0,2025-05-17T23:57:00.018Z,2025-05-18T02:35:14Z,1xkff6cxd8zycnd3n3odmvai1,C. Vázquez,,,5735387469,37,243,5734921623,189,,5734921475,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816153069,164,1,1,18,46,5x54jbfk11lrsmipgsx7cdbai,1,36.2,9.5,2025-05-17T23:57:00.769Z,2025-05-18T02:09:19Z,db1h2huu8z1quj816wol1wgkp,T. McCabe,,,5735043255,189,,5734921417,140,45.9,5734921415,56,Back,5734921413,152,,5734921411,5,,5734921423,213,1.24,5734921421,212,31.1,5734921419,141,52.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816153085,165,1,1,18,48,5x54jbfk11lrsmipgsx7cdbai,1,45.9,52.7,2025-05-17T23:57:02.065Z,2025-05-18T00:35:30Z,e2olfsduxvaqsx6rdbaasa356,M. Nyeman,,,5734921533,141,86.9,5734921531,140,47.2,5734921535,212,23.3,5734921529,56,Back,5734921537,213,1.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816153121,166,1,1,18,50,5x54jbfk11lrsmipgsx7cdbai,1,47.2,86.9,2025-05-17T23:57:04.472Z,2025-05-18T00:35:32Z,59kky4fyi0w9bdz4ow3gs95yi,K. Tingey,,,5734921729,140,86.5,5734921731,141,92.6,5734921733,212,41.4,5734921725,157,,5734921735,213,0.09,5734921727,56,Left,5734921737,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816153125,167,3,1,18,53,5x54jbfk11lrsmipgsx7cdbai,0,87.6,94.8,2025-05-17T23:57:07.105Z,2025-05-17T23:57:12Z,21vmi7qtrujzez3ziux0wa4et,F. Valot,,,5734922045,233,125,5734921749,286,,5734921747,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816153167,125,7,1,18,53,bu5w8wprynlj9mvphvy8sd94f,1,12.4,5.2,2025-05-17T23:57:07.106Z,2025-05-18T00:08:01Z,eqopj1p3a2ehzpwlj90laswoa,D. Knutson,,,5734921997,56,Back,5734922017,233,167,5734922001,285,,5734921993,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816153189,126,5,1,18,54,bu5w8wprynlj9mvphvy8sd94f,0,11.8,-2.0,2025-05-17T23:57:08.384Z,2025-05-18T01:54:48Z,eqopj1p3a2ehzpwlj90laswoa,D. Knutson,,,5734922143,347,,5734922141,56,Back,5734922193,233,168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
