id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/9/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/14/value,qualifier/11/value
2803562047,160,1,1,22,33,5h878vnmkbuy2ummddprusxgq,1,44.0,6.5,2025-04-20T00:29:24.150Z,2025-04-20T00:29:26Z,7ll9dqayz9698v71x2pvgrspg,Á. Quezada,,,5665438711,212,8.8,5665438701,56,Back,5665438715,213,1.90,5665438703,140,41.3,5665438707,141,18.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803562107,161,1,1,22,35,5h878vnmkbuy2ummddprusxgq,1,41.3,19.1,2025-04-20T00:29:26.030Z,2025-04-20T00:29:31Z,7ctc1xui7wk89o5v00z8ijqw9,E. Calvillo,,,5665439093,56,Back,5665439099,212,17.3,5665439101,213,3.17,5665439097,141,18.3,5665439095,140,24.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803562135,162,1,1,22,40,5h878vnmkbuy2ummddprusxgq,0,34.4,16.5,2025-04-20T00:29:31.247Z,2025-04-20T00:29:36Z,dowfebdy2qnsz8hkj0ilrux62,K. Twumasi,,,5665439321,212,61.3,5665439319,141,10.4,5665439317,140,92.6,5665439325,1,,5665439315,56,Right,5665439313,155,,5665439323,213,6.22,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803562255,164,1,1,22,48,ak0rmms5xl49w57i2rvid1tk9,1,13.8,84.4,2025-04-20T00:29:39.325Z,2025-04-20T00:29:47Z,8m19c2e0raanzp3dzf7aaf6jt,A. Romero,,,5665439955,213,5.02,5665439949,140,23.1,5665439953,212,31.9,5665439951,141,39.8,5665439947,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803562291,165,1,1,22,56,ak0rmms5xl49w57i2rvid1tk9,1,33.4,40.0,2025-04-20T00:29:46.869Z,2025-04-20T00:29:50Z,7i29w1zl3m6xdnurdll08jsvd,M. Mahoney,,,5665440155,213,1.43,5665440149,140,36.4,5665440153,212,22.7,5665440151,141,73.0,5665440147,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803562311,166,1,1,22,59,ak0rmms5xl49w57i2rvid1tk9,1,39.8,73.6,2025-04-20T00:29:49.877Z,2025-04-20T00:29:52Z,dqekbs06e79n3vapj437pwyc,G. Metusala,,,5665440319,140,44.8,5665440321,141,95.4,5665440323,212,15.7,5665440325,213,1.23,5665440317,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803562331,167,1,1,23,1,ak0rmms5xl49w57i2rvid1tk9,1,45.0,96.0,2025-04-20T00:29:51.957Z,2025-04-20T00:29:55Z,b9lt0sfts2zxf2ali8vpf0pn9,D. Lacroix,,,5665440439,56,Center,5665440443,141,68.4,5665440445,212,23.7,5665440447,213,5.37,5665440441,140,58.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803562381,168,1,1,23,4,ak0rmms5xl49w57i2rvid1tk9,1,58.8,68.4,2025-04-20T00:29:54.814Z,2025-04-20T02:26:47Z,4ccmn07kk0thmg6apfxgivmc5,J. Dhillon,,,5665440755,140,63.8,5665440757,141,81.4,5665440761,213,1.03,5665440753,56,Left,5665440759,212,10.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803562389,169,3,1,23,9,ak0rmms5xl49w57i2rvid1tk9,0,80.7,96.4,2025-04-20T00:30:00.517Z,2025-04-20T02:42:47Z,6eqvj5hboqw5c21ofhsgo4p9l,M. Micaletto,,,5665440949,233,163,5665440811,286,,5665440809,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803562405,163,7,1,23,9,5h878vnmkbuy2ummddprusxgq,1,19.3,3.6,2025-04-20T00:30:00.518Z,2025-04-20T02:46:34Z,7ll9dqayz9698v71x2pvgrspg,Á. Quezada,,,5665440925,233,169,5665440911,285,,5665440909,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803593103,393,1,1,23,10,5h878vnmkbuy2ummddprusxgq,0,28.8,6.4,2025-04-20T00:30:00.609Z,2025-04-20T01:10:14Z,7ctc1xui7wk89o5v00z8ijqw9,E. Calvillo,,,5665618435,140,31.9,5665618437,141,5.0,5665618441,213,6.00,5665618433,56,Back,5665618431,157,,5665618443,1,,5665618439,212,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803562445,164,43,1,23,11,5h878vnmkbuy2ummddprusxgq,1,0.0,0.0,2025-04-20T00:30:01.870Z,2025-04-20T00:30:26Z,7ctc1xui7wk89o5v00z8ijqw9,E. Calvillo,,,5665441131,56,Back,5665441139,213,0.21,5665442583,144,1,5665441141,1,0,5665441137,212,3.2,5665441135,141,3.9,5665441129,157,0,5665441133,140,26.4,,,,,,,,,,,,,,,,,,,,,,,,
2803562481,165,43,1,23,15,5h878vnmkbuy2ummddprusxgq,1,0.0,0.0,2025-04-20T00:30:05.935Z,2025-04-20T00:30:25Z,7ctc1xui7wk89o5v00z8ijqw9,E. Calvillo,,,5665441315,233,171,5665441289,347,0,5665441287,56,Back,5665442505,144,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803562697,166,4,1,23,16,5h878vnmkbuy2ummddprusxgq,1,23.5,3.6,2025-04-20T00:30:06.717Z,2025-04-20T02:46:14Z,7ctc1xui7wk89o5v00z8ijqw9,E. Calvillo,,,5665442721,152,,5665812741,265,,5665812737,13,,5665442719,56,Back,5665442725,285,,5665811197,233,170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803562467,170,4,1,23,16,ak0rmms5xl49w57i2rvid1tk9,0,76.5,96.4,2025-04-20T00:30:06.718Z,2025-04-20T02:59:03Z,drbcpa8qvrgin42q3it10nieh,Z. Zandi,,,5665441241,56,Left,5665443169,13,,5665443171,152,,5665443173,265,,5665443175,286,,5665811205,233,166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803562477,171,43,1,23,16,ak0rmms5xl49w57i2rvid1tk9,1,0.0,0.0,2025-04-20T00:30:07.469Z,2025-04-20T00:30:38Z,cfx7vo0kbjvcly2nf1b7papsk,Y. Hanya,,,5665441259,347,0,5665443277,144,5,5665441255,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803562817,167,1,1,23,44,5h878vnmkbuy2ummddprusxgq,1,28.1,8.3,2025-04-20T00:30:34.973Z,2025-04-20T00:30:38Z,dowfebdy2qnsz8hkj0ilrux62,K. Twumasi,,,5665443321,213,2.27,5665443311,152,,5665443309,5,,5665443319,212,22.4,5665443315,140,14.3,5665443317,141,33.4,5665443313,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803562891,168,1,1,23,47,5h878vnmkbuy2ummddprusxgq,1,12.8,35.8,2025-04-20T00:30:38.213Z,2025-04-20T00:30:45Z,8y556fvv7asmfouaica4nbai1,J. Waite,,,5665443753,56,Back,5665443761,213,1.52,5665443755,140,14.1,5665443757,141,75.4,5665443759,212,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803562997,169,1,1,23,54,5h878vnmkbuy2ummddprusxgq,1,23.7,89.4,2025-04-20T00:30:45.327Z,2025-04-20T00:30:54Z,2mxaagzu9rb92z9880yjllbzd,W. Ackwei,,,5665444291,141,77.6,5665444287,56,Center,5665444285,155,,5665444297,1,,5665444295,213,6.07,5665444289,140,58.4,5665444293,212,37.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803563001,170,61,1,24,3,5h878vnmkbuy2ummddprusxgq,0,63.1,94.1,2025-04-20T00:30:53.806Z,2025-04-20T00:30:54Z,3lndo247f4br8t6xxdvlij4a2,W. Cabrera,,,5665444327,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803563009,171,5,1,24,4,5h878vnmkbuy2ummddprusxgq,0,61.9,101.0,2025-04-20T00:30:54.894Z,2025-04-20T02:37:11Z,3lndo247f4br8t6xxdvlij4a2,W. Cabrera,,,5665444367,347,,5665444619,233,172,5665444365,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803563043,172,5,1,24,4,ak0rmms5xl49w57i2rvid1tk9,1,38.1,-1.0,2025-04-20T00:30:54.894Z,2025-04-20T02:37:11Z,7i29w1zl3m6xdnurdll08jsvd,M. Mahoney,,,5665444541,56,Back,5665444587,233,171,5665444543,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803563109,173,1,1,24,7,ak0rmms5xl49w57i2rvid1tk9,1,41.1,0.0,2025-04-20T00:30:57.725Z,2025-04-20T00:31:03Z,2h53fzt0ubszmkuwfnez8n622,A. Ward,,,5665444973,140,25.2,5665444979,213,2.75,5665444977,212,18.1,5665444975,141,9.1,5665444971,56,Back,5665444969,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803563153,174,1,1,24,12,ak0rmms5xl49w57i2rvid1tk9,1,30.6,20.1,2025-04-20T00:31:03.173Z,2025-04-20T00:31:09Z,7i29w1zl3m6xdnurdll08jsvd,M. Mahoney,,,5665445235,140,32.4,5665445237,141,65.1,5665445241,213,1.51,5665445233,56,Back,5665445239,212,30.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803563203,175,1,1,24,18,ak0rmms5xl49w57i2rvid1tk9,1,39.1,74.8,2025-04-20T00:31:09.237Z,2025-04-20T00:31:14Z,dqekbs06e79n3vapj437pwyc,G. Metusala,,,5665445529,212,21.0,5665445531,213,3.62,5665445525,140,21.4,5665445527,141,60.5,5665445523,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803563231,176,1,1,24,24,ak0rmms5xl49w57i2rvid1tk9,0,27.7,53.6,2025-04-20T00:31:14.669Z,2025-04-20T00:31:18Z,8m19c2e0raanzp3dzf7aaf6jt,A. Romero,,,5665445673,157,,5665445695,1,,5665445675,56,Center,5665445679,140,74.1,5665445683,141,25.0,5665445691,213,5.90,5665445687,212,52.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803563245,172,1,1,24,28,5h878vnmkbuy2ummddprusxgq,1,26.1,68.2,2025-04-20T00:31:18.845Z,2025-04-20T00:31:20Z,6fgxgq77v66va16tcuqvyn6x,Gabi Torres,,,5665445773,213,0.76,5665445767,140,32.8,5665445769,141,78.1,5665445759,3,,5665445763,56,Back,5665445771,212,9.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803563279,174,1,1,24,30,5h878vnmkbuy2ummddprusxgq,1,37.8,83.0,2025-04-20T00:31:21.054Z,2025-04-20T00:31:23Z,7vs1eqm82fwwuhwfqodb3dyw9,R. Ruiz,,,5665445965,141,72.3,5665445967,212,7.3,5665445961,56,Back,5665445963,140,36.9,5665445969,213,4.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803563287,175,4,1,24,32,5h878vnmkbuy2ummddprusxgq,1,31.8,82.2,2025-04-20T00:31:23.062Z,2025-04-20T02:36:45Z,c4g35kho1qirnu4q420knnl9m,R. Coronado,,,5665446611,265,,5665446609,152,,5665446607,13,,5665445991,56,Back,5665446631,285,,5665446627,233,177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803563293,177,4,1,24,32,ak0rmms5xl49w57i2rvid1tk9,0,68.2,17.8,2025-04-20T00:31:23.063Z,2025-04-20T02:36:46Z,cnqxbvy77blk2ulx06t65it49,A. Fontana,,,5665446139,286,,5665446131,13,,5665446133,56,Right,5665446649,233,175,5665446135,152,,5665446137,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803563677,176,1,1,25,4,5h878vnmkbuy2ummddprusxgq,0,30.8,80.0,2025-04-20T00:31:54.997Z,2025-04-20T00:32:00Z,2mxaagzu9rb92z9880yjllbzd,W. Ackwei,,,5665448195,155,,5665448197,152,,5665448201,140,75.2,5665448209,1,,5665448193,5,,5665448205,212,47.7,5665448207,213,6.07,5665448203,141,65.2,5665448199,56,Center,,,,,,,,,,,,,,,,,,,,,
2803563711,179,1,1,25,11,ak0rmms5xl49w57i2rvid1tk9,1,42.9,40.7,2025-04-20T00:32:01.844Z,2025-04-20T00:32:04Z,7i29w1zl3m6xdnurdll08jsvd,M. Mahoney,,,5665448427,140,39.3,5665448425,56,Back,5665448431,141,70.5,5665448437,212,20.6,5665448441,213,1.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803563743,180,1,1,25,13,ak0rmms5xl49w57i2rvid1tk9,1,41.7,76.1,2025-04-20T00:32:04.460Z,2025-04-20T00:32:07Z,b9lt0sfts2zxf2ali8vpf0pn9,D. Lacroix,,,5665448589,141,95.4,5665448591,212,25.7,5665448587,140,62.7,5665448593,213,0.54,5665448585,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803563755,181,1,1,25,16,ak0rmms5xl49w57i2rvid1tk9,1,62.8,95.9,2025-04-20T00:32:07.109Z,2025-04-20T00:32:09Z,cfx7vo0kbjvcly2nf1b7papsk,Y. Hanya,,,5665448653,56,Left,5665448661,213,6.09,5665448655,140,76.4,5665448657,141,91.8,5665448659,212,14.5,5665448651,168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803563811,182,1,1,25,22,ak0rmms5xl49w57i2rvid1tk9,0,79.5,87.4,2025-04-20T00:32:13.062Z,2025-04-20T00:32:14Z,drbcpa8qvrgin42q3it10nieh,Z. Zandi,,,5665449003,56,Center,5665449005,140,91.7,5665449007,141,50.3,5665449009,212,28.3,5665449011,213,5.18,5665449001,155,,5665448999,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803563821,177,12,1,25,23,5h878vnmkbuy2ummddprusxgq,1,13.1,50.0,2025-04-20T00:32:13.925Z,2025-04-20T00:32:15Z,2mxaagzu9rb92z9880yjllbzd,W. Ackwei,,,5665449057,15,,5665449051,212,15.6,5665449047,140,27.8,5665449045,56,Back,5665449049,141,47.2,5665449053,213,6.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803563889,183,1,1,25,29,ak0rmms5xl49w57i2rvid1tk9,1,73.4,29.5,2025-04-20T00:32:19.900Z,2025-04-20T00:32:24Z,2h53fzt0ubszmkuwfnez8n622,A. Ward,,,5665449481,213,5.93,5665449477,141,25.5,5665449475,140,80.5,5665449479,212,7.9,5665449473,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803563861,178,83,1,25,29,5h878vnmkbuy2ummddprusxgq,0,24.9,55.1,2025-04-20T00:32:20.045Z,2025-04-20T02:29:13Z,2mxaagzu9rb92z9880yjllbzd,W. Ackwei,,,5665814303,399,rtca480n5ehey5ffvt8nudck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803563897,184,61,1,25,30,ak0rmms5xl49w57i2rvid1tk9,0,80.5,25.5,2025-04-20T00:32:20.977Z,2025-04-20T02:29:02Z,rtca480n5ehey5ffvt8nudck,H. Endeley,,,5665449521,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803563883,179,1,1,25,32,5h878vnmkbuy2ummddprusxgq,0,27.4,69.7,2025-04-20T00:32:23.204Z,2025-04-20T00:32:23Z,3lndo247f4br8t6xxdvlij4a2,W. Cabrera,,,5665449441,213,3.10,5665449437,141,70.0,5665449439,212,4.7,5665449433,140,22.9,5665449429,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803563905,185,61,1,25,34,ak0rmms5xl49w57i2rvid1tk9,1,78.6,24.7,2025-04-20T00:32:25.053Z,2025-04-20T02:28:40Z,rtca480n5ehey5ffvt8nudck,H. Endeley,,,5665449565,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803564063,180,5,1,25,35,5h878vnmkbuy2ummddprusxgq,1,19.8,100.6,2025-04-20T00:32:25.957Z,2025-04-20T02:28:36Z,3lndo247f4br8t6xxdvlij4a2,W. Cabrera,,,5665450513,56,Back,5665450549,233,186,5665450515,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803563917,186,5,1,25,35,ak0rmms5xl49w57i2rvid1tk9,0,80.2,-0.6,2025-04-20T00:32:25.957Z,2025-04-20T02:37:12Z,rtca480n5ehey5ffvt8nudck,H. Endeley,,,5665450573,233,180,5665449645,347,,5665449643,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803564109,181,1,1,25,51,5h878vnmkbuy2ummddprusxgq,1,20.1,100.0,2025-04-20T00:32:42.132Z,2025-04-20T00:32:47Z,6fgxgq77v66va16tcuqvyn6x,Gabi Torres,,,5665450833,213,5.57,5665450829,141,83.3,5665450823,107,,5665450831,212,18.7,5665450827,140,33.6,5665450825,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803564117,182,4,1,25,56,5h878vnmkbuy2ummddprusxgq,1,32.1,75.8,2025-04-20T00:32:46.972Z,2025-04-20T02:36:46Z,7vs1eqm82fwwuhwfqodb3dyw9,R. Ruiz,,,5665451197,233,187,5665451083,265,,5665451079,13,,5665450879,56,Back,5665450881,285,,5665451081,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803564119,187,4,1,25,56,ak0rmms5xl49w57i2rvid1tk9,0,67.9,24.2,2025-04-20T00:32:46.973Z,2025-04-20T02:36:46Z,rtca480n5ehey5ffvt8nudck,H. Endeley,,,5665451203,233,182,5665450937,265,,5665450935,152,,5665450933,56,Center,5665450931,13,,5665450939,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803564221,183,1,1,26,7,5h878vnmkbuy2ummddprusxgq,1,26.3,82.3,2025-04-20T00:32:57.724Z,2025-04-20T02:29:21Z,2mxaagzu9rb92z9880yjllbzd,W. Ackwei,,,5665451451,140,12.6,5665451445,5,,5665451447,152,,5665451459,1,,5665451455,212,33.9,5665451457,213,4.27,5665451449,56,Back,5665451453,141,37.1,,,,,,,,,,,,,,,,,,,,,,,,
2803564237,184,1,1,26,9,5h878vnmkbuy2ummddprusxgq,1,10.9,34.3,2025-04-20T00:33:00.292Z,2025-04-20T00:33:01Z,8y556fvv7asmfouaica4nbai1,J. Waite,,,5665451567,213,5.35,5665451565,212,18.0,5665451561,140,21.1,5665451559,56,Back,5665451563,141,13.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803564261,185,1,1,26,11,5h878vnmkbuy2ummddprusxgq,1,21.1,13.1,2025-04-20T00:33:01.756Z,2025-04-20T00:33:05Z,dowfebdy2qnsz8hkj0ilrux62,K. Twumasi,,,5665451699,212,19.4,5665451693,56,Back,5665451697,141,3.2,5665451695,140,38.4,5665451703,213,5.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803564273,186,1,1,26,14,5h878vnmkbuy2ummddprusxgq,1,32.6,2.6,2025-04-20T00:33:04.916Z,2025-04-20T02:46:16Z,7ll9dqayz9698v71x2pvgrspg,Á. Quezada,,,5665451739,56,Back,5665451743,141,21.9,5665451745,212,13.1,5665451747,213,1.62,5665451741,140,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803564297,187,3,1,26,17,5h878vnmkbuy2ummddprusxgq,1,28.2,30.6,2025-04-20T00:33:07.861Z,2025-04-20T00:33:18Z,7ajceczjsu9ci4nqv9gg2860a,F. Daroma,,,5665452399,233,188,5665452403,285,,5665451925,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803564303,188,45,1,26,17,ak0rmms5xl49w57i2rvid1tk9,0,70.0,71.6,2025-04-20T00:33:07.861Z,2025-04-20T02:29:26Z,cnqxbvy77blk2ulx06t65it49,A. Fontana,,,5665452437,233,187,5665452377,286,,5665451949,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803564329,188,1,1,26,17,5h878vnmkbuy2ummddprusxgq,1,33.7,24.0,2025-04-20T00:33:08.564Z,2025-04-20T00:33:11Z,7ajceczjsu9ci4nqv9gg2860a,F. Daroma,,,5665452073,56,Back,5665452079,212,11.1,5665452077,141,40.3,5665452075,140,33.9,5665452081,213,1.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803564373,189,1,1,26,20,5h878vnmkbuy2ummddprusxgq,1,34.1,40.6,2025-04-20T00:33:11.500Z,2025-04-20T00:33:16Z,c4g35kho1qirnu4q420knnl9m,R. Coronado,,,5665452345,213,1.32,5665452343,212,31.4,5665452339,140,41.5,5665452337,56,Back,5665452341,141,85.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803565697,214,61,1,26,22,5h878vnmkbuy2ummddprusxgq,0,64.4,74.5,2025-04-20T00:33:12.763Z,2025-04-20T00:35:31Z,7vs1eqm82fwwuhwfqodb3dyw9,R. Ruiz,,,5665459737,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803564415,190,3,1,26,23,ak0rmms5xl49w57i2rvid1tk9,0,37.6,18.6,2025-04-20T00:33:13.875Z,2025-04-20T02:42:48Z,rtca480n5ehey5ffvt8nudck,H. Endeley,,,5665454501,56,Back,5665815231,233,215,5665454503,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803565823,215,7,1,26,23,5h878vnmkbuy2ummddprusxgq,1,62.4,81.4,2025-04-20T00:33:13.876Z,2025-04-20T02:42:47Z,7vs1eqm82fwwuhwfqodb3dyw9,R. Ruiz,,,5665815201,233,190,5665815205,285,,5665460383,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803564421,190,1,1,26,25,5h878vnmkbuy2ummddprusxgq,1,56.4,86.6,2025-04-20T00:33:16.060Z,2025-04-20T00:33:21Z,6fgxgq77v66va16tcuqvyn6x,Gabi Torres,,,5665452625,141,79.0,5665452627,212,14.3,5665452623,140,69.1,5665452621,56,Left,5665452629,213,5.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803564403,189,83,1,26,28,ak0rmms5xl49w57i2rvid1tk9,0,40.6,15.2,2025-04-20T00:33:19.044Z,2025-04-20T02:32:34Z,2h53fzt0ubszmkuwfnez8n622,A. Ward,,,5665452797,399,7vs1eqm82fwwuhwfqodb3dyw9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803564427,191,1,1,26,30,5h878vnmkbuy2ummddprusxgq,1,67.8,77.2,2025-04-20T00:33:20.900Z,2025-04-20T00:33:21Z,7vs1eqm82fwwuhwfqodb3dyw9,R. Ruiz,,,5665452665,140,57.1,5665452667,141,77.5,5665452671,213,3.12,5665452663,56,Center,5665452669,212,11.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803564435,192,1,1,26,31,5h878vnmkbuy2ummddprusxgq,1,57.0,77.5,2025-04-20T00:33:21.733Z,2025-04-20T02:46:14Z,c4g35kho1qirnu4q420knnl9m,R. Coronado,,,5665452705,140,55.0,5665452707,141,64.5,5665452713,213,4.48,5665452703,56,Center,5665452711,212,9.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803564451,193,4,1,26,34,5h878vnmkbuy2ummddprusxgq,1,51.2,52.8,2025-04-20T00:33:25.525Z,2025-04-20T02:36:47Z,7ajceczjsu9ci4nqv9gg2860a,F. Daroma,,,5665452843,286,,5665452839,152,,5665452835,13,,5665452837,56,Center,5665453031,233,191,5665452841,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803564483,191,4,1,26,34,ak0rmms5xl49w57i2rvid1tk9,0,48.8,47.2,2025-04-20T00:33:25.526Z,2025-04-20T02:36:47Z,drbcpa8qvrgin42q3it10nieh,Z. Zandi,,,5665452995,13,,5665452997,56,Back,5665453003,285,,5665453035,233,193,5665453001,265,,5665452999,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803564737,194,1,1,27,4,5h878vnmkbuy2ummddprusxgq,1,53.6,48.1,2025-04-20T00:33:54.972Z,2025-04-20T00:33:55Z,7ajceczjsu9ci4nqv9gg2860a,F. Daroma,,,5665454411,213,1.67,5665454409,212,17.4,5665454399,5,,5665454401,152,,5665454403,56,Center,5665454405,140,51.9,5665454407,141,73.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803564747,195,1,1,27,5,5h878vnmkbuy2ummddprusxgq,1,51.9,73.5,2025-04-20T00:33:55.676Z,2025-04-20T00:33:56Z,c4g35kho1qirnu4q420knnl9m,R. Coronado,,,5665454485,212,14.7,5665454487,213,2.30,5665454481,140,42.6,5665454483,141,89.6,5665454479,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803564755,196,1,1,27,6,5h878vnmkbuy2ummddprusxgq,1,42.6,89.6,2025-04-20T00:33:56.676Z,2025-04-20T00:33:58Z,6fgxgq77v66va16tcuqvyn6x,Gabi Torres,,,5665454531,140,27.8,5665454535,212,17.6,5665454537,213,3.64,5665454529,56,Back,5665454533,141,77.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803564797,197,1,1,27,7,5h878vnmkbuy2ummddprusxgq,1,28.9,76.7,2025-04-20T00:33:58.340Z,2025-04-20T00:34:01Z,2mxaagzu9rb92z9880yjllbzd,W. Ackwei,,,5665454759,212,13.4,5665454753,56,Back,5665454755,140,41.3,5665454757,141,72.0,5665454773,213,6.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803564825,198,1,1,27,10,5h878vnmkbuy2ummddprusxgq,1,37.7,72.3,2025-04-20T00:34:01.348Z,2025-04-20T00:34:04Z,c4g35kho1qirnu4q420knnl9m,R. Coronado,,,5665454947,213,2.54,5665454935,140,26.6,5665454939,141,84.1,5665454943,212,14.2,5665454933,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803564855,199,1,1,27,13,5h878vnmkbuy2ummddprusxgq,0,28.1,83.8,2025-04-20T00:34:04.036Z,2025-04-20T00:34:06Z,2mxaagzu9rb92z9880yjllbzd,W. Ackwei,,,5665455117,1,,5665455115,213,6.10,5665455105,56,Center,5665455113,212,48.7,5665455111,141,70.9,5665455109,140,73.7,5665455101,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803564895,193,1,1,27,18,ak0rmms5xl49w57i2rvid1tk9,1,35.4,7.7,2025-04-20T00:34:08.755Z,2025-04-20T00:34:11Z,7i29w1zl3m6xdnurdll08jsvd,M. Mahoney,,,5665455327,56,Center,5665455331,141,26.7,5665455333,212,23.2,5665455329,140,53.7,5665455335,213,0.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
