id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/8/value,qualifier/13/value,qualifier/12/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2790937387,259,43,1,24,17,5x54jbfk11lrsmipgsx7cdbai,1,0.0,0.0,2025-03-22T20:31:38.712Z,2025-03-22T20:31:44Z,59kky4fyi0w9bdz4ow3gs95yi,K. Tingey,,5596007701,56,Back,5596007703,285,0,5596007921,144,44,5596007735,233,187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790937383,187,43,1,24,17,83cpn99fh7ulkwe8nezy8a3mx,1,0.0,0.0,2025-03-22T20:31:38.713Z,2025-03-22T21:04:19Z,7f1q3d59u9n16v9xrskfxqsq1,A. Dia,,5596048971,144,44,5596007667,56,Left,5596007669,286,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790937391,260,43,1,24,18,5x54jbfk11lrsmipgsx7cdbai,1,0.0,0.0,2025-03-22T20:31:39.863Z,2025-03-22T20:31:48Z,59kky4fyi0w9bdz4ow3gs95yi,K. Tingey,,5596008023,144,61,5596007721,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790937419,189,1,1,24,20,83cpn99fh7ulkwe8nezy8a3mx,1,55.5,93.2,2025-03-22T20:31:41.985Z,2025-03-22T20:31:44Z,7f1q3d59u9n16v9xrskfxqsq1,A. Dia,,5596007899,152,,5596007905,141,93.5,5596007909,213,3.13,5596007907,212,18.6,5596007903,140,37.8,5596007897,5,,5596007901,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790937439,190,1,1,24,22,83cpn99fh7ulkwe8nezy8a3mx,1,37.8,93.5,2025-03-22T20:31:43.153Z,2025-03-22T20:31:46Z,42hi96pvzz8f69ixlcncn0549,K. Adams,,5596007979,140,30.3,5596007983,212,20.9,5596007985,213,4.33,5596007981,141,65.1,5596007977,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790937459,191,1,1,24,25,83cpn99fh7ulkwe8nezy8a3mx,1,30.0,64.0,2025-03-22T20:31:46.716Z,2025-03-22T20:31:50Z,e2rv433ve4ytatjl94dcz1hm2,Arturo Ordóñez,,5596008101,213,0.92,5596008093,56,Back,5596008097,141,90.6,5596008099,212,22.7,5596008095,140,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790937473,192,1,1,24,29,83cpn99fh7ulkwe8nezy8a3mx,0,43.8,91.4,2025-03-22T20:31:50.057Z,2025-03-22T20:31:53Z,42hi96pvzz8f69ixlcncn0549,K. Adams,,5596008149,56,Left,5596008159,1,,5596008155,212,36.3,5596008153,141,87.1,5596008157,213,6.20,5596008151,140,78.3,5596008147,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790937483,262,12,1,24,31,5x54jbfk11lrsmipgsx7cdbai,1,27.3,21.8,2025-03-22T20:31:52.789Z,2025-03-22T20:31:55Z,dek9c2ef9ahynvfrk60d9tm5m,Y. Leerman,,5596008217,56,Back,5596008237,167,,5596008225,213,5.06,5596008223,212,17.2,5596008221,141,0.0,5596008219,140,32.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790937503,193,5,1,24,33,83cpn99fh7ulkwe8nezy8a3mx,1,69.0,102.0,2025-03-22T20:31:54.600Z,2025-03-22T22:29:30Z,cxscznjyygtsgbajv08q04sq2,R. Serrano,,5596008321,56,Left,5596008323,347,,5596008339,233,263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790937485,263,5,1,24,33,5x54jbfk11lrsmipgsx7cdbai,0,31.0,-2.0,2025-03-22T20:31:54.600Z,2025-03-22T22:29:30Z,dek9c2ef9ahynvfrk60d9tm5m,Y. Leerman,,5596008235,347,,5596008343,233,193,5596008233,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790937517,194,1,1,24,41,83cpn99fh7ulkwe8nezy8a3mx,1,70.1,100.0,2025-03-22T20:32:02.257Z,2025-03-22T20:32:05Z,7f1q3d59u9n16v9xrskfxqsq1,A. Dia,,5596008403,212,15.5,5596008395,107,,5596008401,141,93.5,5596008399,140,56.4,5596008397,56,Left,5596008405,213,3.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790937525,195,1,1,24,43,83cpn99fh7ulkwe8nezy8a3mx,1,56.4,93.5,2025-03-22T20:32:05.008Z,2025-03-22T20:32:08Z,42hi96pvzz8f69ixlcncn0549,K. Adams,,5596008445,212,22.9,5596008439,56,Back,5596008441,140,41.8,5596008443,141,68.4,5596008447,213,3.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790937555,196,1,1,24,47,83cpn99fh7ulkwe8nezy8a3mx,1,44.3,66.1,2025-03-22T20:32:08.153Z,2025-03-22T21:03:27Z,e2rv433ve4ytatjl94dcz1hm2,Arturo Ordóñez,,5596008591,212,25.4,5596008587,140,42.0,5596008589,141,28.9,5596008585,56,Back,5596008593,213,4.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790937547,264,83,1,24,51,5x54jbfk11lrsmipgsx7cdbai,0,65.3,85.6,2025-03-22T20:32:12.991Z,2025-03-22T20:41:51Z,ekzwxb68vg0w7o14zcq8n4vs9,Z. Ryan,,5596008653,399,9gvsswyf0gzxekrjdkpuqrh0p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790937563,197,1,1,24,52,83cpn99fh7ulkwe8nezy8a3mx,1,43.9,29.5,2025-03-22T20:32:13.456Z,2025-03-22T20:32:16Z,9gvsswyf0gzxekrjdkpuqrh0p,S. Totsch,,5596008629,56,Left,5596008637,213,1.29,5596008633,141,93.9,5596008625,155,,5596008631,140,56.1,5596008635,212,45.6,5596008627,196,,5596008639,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790937581,198,1,1,24,55,83cpn99fh7ulkwe8nezy8a3mx,1,54.3,90.6,2025-03-22T20:32:16.489Z,2025-03-22T20:32:18Z,42hi96pvzz8f69ixlcncn0549,K. Adams,,5596008751,213,5.93,5596008743,56,Left,5596008747,141,84.1,5596008749,212,12.7,5596008745,140,65.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790937607,199,1,1,24,57,83cpn99fh7ulkwe8nezy8a3mx,1,67.4,85.4,2025-03-22T20:32:18.352Z,2025-03-22T20:32:23Z,cxscznjyygtsgbajv08q04sq2,R. Serrano,,5596008905,212,16.6,5596008899,56,Left,5596008901,140,81.9,5596008907,213,0.41,5596008903,141,95.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790937619,200,1,1,25,2,83cpn99fh7ulkwe8nezy8a3mx,1,90.8,89.6,2025-03-22T20:32:23.625Z,2025-03-22T20:32:25Z,7f1q3d59u9n16v9xrskfxqsq1,A. Dia,,5596008961,56,Left,5596008967,212,13.6,5596008963,140,78.5,5596008965,141,83.5,5596008969,213,3.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790937631,201,1,1,25,4,83cpn99fh7ulkwe8nezy8a3mx,0,77.8,83.2,2025-03-22T20:32:25.064Z,2025-03-22T21:03:58Z,cxscznjyygtsgbajv08q04sq2,R. Serrano,,5596009047,56,Center,5596009043,2,,5596009055,213,5.14,5596009051,141,43.4,5596009053,212,29.7,5596009045,155,,5596009049,140,89.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790937663,265,12,1,25,6,5x54jbfk11lrsmipgsx7cdbai,1,12.1,59.7,2025-03-22T20:32:27.539Z,2025-03-22T20:32:31Z,7ehcrcdv82ib5fkpo3498gpgp,K. Awuah,,5596009185,212,26.3,5596009181,140,36.5,5596009179,56,Back,5596009187,213,0.23,5596009183,141,68.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790937689,202,1,1,25,10,83cpn99fh7ulkwe8nezy8a3mx,1,63.6,40.7,2025-03-22T20:32:31.416Z,2025-03-22T20:32:35Z,9gvsswyf0gzxekrjdkpuqrh0p,S. Totsch,,5596009333,56,Center,5596009341,213,2.26,5596009337,141,58.4,5596009339,212,15.6,5596009335,140,54.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790937715,203,1,1,25,13,83cpn99fh7ulkwe8nezy8a3mx,1,53.0,57.3,2025-03-22T20:32:34.961Z,2025-03-22T20:32:39Z,e2rv433ve4ytatjl94dcz1hm2,Arturo Ordóñez,,5596009465,213,5.38,5596009459,140,78.7,5596009455,155,,5596009457,56,Right,5596009461,141,6.7,5596009467,1,,5596009463,212,43.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790937725,204,1,1,25,18,83cpn99fh7ulkwe8nezy8a3mx,1,77.3,4.4,2025-03-22T20:32:39.481Z,2025-03-22T20:32:42Z,aomjkj5s52jkzgk3ljsz0osiy,E. Perez,,5596009519,140,69.2,5596009525,213,2.12,5596009521,141,24.7,5596009523,212,16.2,5596009517,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790937735,205,3,1,25,21,83cpn99fh7ulkwe8nezy8a3mx,1,69.8,22.6,2025-03-22T20:32:42.352Z,2025-03-22T20:32:47Z,869lv47g5aohwwzeyzx9xmt7u,Z. Duncan,,5596009549,286,,5596009547,56,Center,5596009601,233,266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790937733,266,45,1,25,21,5x54jbfk11lrsmipgsx7cdbai,0,30.2,77.4,2025-03-22T20:32:42.352Z,2025-03-22T20:32:48Z,agl19e1fx5123lk28avksxb3e,A. Aboukoura,,5596009543,56,Back,5596009611,233,205,5596009545,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790937759,206,1,1,25,22,83cpn99fh7ulkwe8nezy8a3mx,1,72.8,16.4,2025-03-22T20:32:43.616Z,2025-03-22T20:32:47Z,869lv47g5aohwwzeyzx9xmt7u,Z. Duncan,,5596009707,140,90.3,5596009713,213,5.88,5596009711,212,20.0,5596009709,141,4.9,5596009705,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790937763,207,1,1,25,25,83cpn99fh7ulkwe8nezy8a3mx,1,95.2,3.4,2025-03-22T20:32:46.472Z,2025-03-22T20:46:12Z,aomjkj5s52jkzgk3ljsz0osiy,E. Perez,1.0,5596009745,213,1.69,5596028705,154,,5596009735,155,,5596009739,140,90.3,5596009737,56,Center,5596009733,2,,5596009741,141,69.0,5596009747,1,,5596028703,210,5596009743,212,44.9,,,,,,,,,,,,,,,,15,,,,,,,,,
2790937787,208,15,1,25,31,83cpn99fh7ulkwe8nezy8a3mx,1,88.6,71.1,2025-03-22T20:32:52.719Z,2025-03-22T23:02:17Z,7f1q3d59u9n16v9xrskfxqsq1,A. Dia,,5596009921,56,Center,5596012231,233,268,5596012217,231,53.2,5596009919,64,,5596012211,146,90.8,5596012203,76,,5596028711,55,207,5596012215,230,98.0,5596028709,154,5596028707,29,,5596012213,147,68.1,5596012089,20,,5596012093,82,5596012205,102,5596012207,103,19,5596009917,22,,53.7,,,,,,,,
2790937799,268,10,1,25,31,5x54jbfk11lrsmipgsx7cdbai,1,9.2,31.9,2025-03-22T20:32:52.819Z,2025-03-22T20:34:20Z,59kky4fyi0w9bdz4ow3gs95yi,K. Tingey,,5596009983,94,,5596009985,56,Back,5596012235,233,208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790937969,209,16,1,25,34,83cpn99fh7ulkwe8nezy8a3mx,1,92.7,50.6,2025-03-22T20:32:55.160Z,2025-03-22T20:34:02Z,cxscznjyygtsgbajv08q04sq2,R. Serrano,,5596011779,458,,5596011247,15,,5596011789,282,83cpn99fh7ulkwe8nezy8a3mx,5596011793,472,208,5596011781,230,98.0,5596011257,375,25:33.675,5596011775,103,17.1,5596011251,328,,5596011787,281,5596011785,280,ATTEMPT_SAVED,5596011777,214,,5596011771,80,,5596011253,374,5596010845,22,5596011783,231,51.4,5596010847,17,7f1q3d59u9n16v9xrskfxqsq1,,2025-03-22 20:32:54.699,,5596011773,102,46.7,5596010849,56,Center
2790938183,269,1,1,26,46,5x54jbfk11lrsmipgsx7cdbai,1,50.4,49.9,2025-03-22T20:34:07.365Z,2025-03-22T20:34:08Z,ekzwxb68vg0w7o14zcq8n4vs9,Z. Ryan,,5596011939,213,3.42,5596011935,141,44.6,5596011933,140,38.3,5596011941,279,G,5596011937,212,13.2,5596011931,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790938203,270,1,1,26,47,5x54jbfk11lrsmipgsx7cdbai,1,38.3,44.6,2025-03-22T20:34:08.781Z,2025-03-22T20:34:12Z,db1h2huu8z1quj816wol1wgkp,T. McCabe,,5596012021,213,5.06,5596012015,140,41.6,5596012019,212,10.1,5596012017,141,30.6,5596012013,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790938225,271,1,1,26,51,5x54jbfk11lrsmipgsx7cdbai,1,41.6,30.6,2025-03-22T20:34:12.381Z,2025-03-22T20:34:16Z,87n7hmq7f1q1avazbmwmcg222,A. Skundrich,,5596012145,213,1.92,5596012137,56,Back,5596012141,141,60.8,5596012139,140,34.5,5596012143,212,21.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790938235,272,1,1,26,55,5x54jbfk11lrsmipgsx7cdbai,1,41.7,66.6,2025-03-22T20:34:16.798Z,2025-03-22T20:34:19Z,b6t0f1g03ixymivs4fbaiewic,J. Erlandson,,5596012223,141,39.7,5596012227,213,4.61,5596012221,140,39.9,5596012219,56,Back,5596012225,212,18.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790938239,273,1,1,26,58,5x54jbfk11lrsmipgsx7cdbai,1,39.8,39.1,2025-03-22T20:34:19.110Z,2025-03-22T20:34:21Z,dek9c2ef9ahynvfrk60d9tm5m,Y. Leerman,,5596012267,213,6.23,5596012259,141,36.7,5596012255,56,Center,5596012257,140,68.7,5596012261,212,30.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790938243,274,1,1,26,59,5x54jbfk11lrsmipgsx7cdbai,0,68.7,36.7,2025-03-22T20:34:20.869Z,2025-03-22T20:34:21Z,21vmi7qtrujzez3ziux0wa4et,F. Valot,,5596012295,141,22.1,5596012291,56,Center,5596012299,213,4.90,5596012297,212,10.1,5596012293,140,70.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790938259,210,1,1,27,1,83cpn99fh7ulkwe8nezy8a3mx,1,32.1,84.2,2025-03-22T20:34:22.096Z,2025-03-22T20:34:25Z,7f1q3d59u9n16v9xrskfxqsq1,A. Dia,,5596012371,140,56.1,5596012367,157,,5596012377,213,5.81,5596012373,141,65.4,5596012375,212,28.3,5596012369,56,Center,5596012381,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790938263,211,44,1,27,3,83cpn99fh7ulkwe8nezy8a3mx,1,55.5,66.8,2025-03-22T20:34:24.029Z,2025-03-22T22:29:35Z,35bpd9cmuep6cqczngaqpc19m,P. Goodrum,,5596012391,56,Center,5596012393,286,,5596012413,233,275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790938255,275,44,1,27,3,5x54jbfk11lrsmipgsx7cdbai,0,44.5,33.2,2025-03-22T20:34:24.030Z,2025-03-22T22:29:35Z,dek9c2ef9ahynvfrk60d9tm5m,Y. Leerman,,5596012347,285,,5596012417,233,211,5596012345,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790938273,212,1,1,27,3,83cpn99fh7ulkwe8nezy8a3mx,0,55.1,64.5,2025-03-22T20:34:24.392Z,2025-03-22T22:31:01Z,35bpd9cmuep6cqczngaqpc19m,P. Goodrum,,5596012427,168,,5596012435,212,12.7,5596012431,140,66.8,5596012433,141,59.6,5596012425,3,,5596012437,213,6.02,5596012429,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790938297,276,12,1,27,5,5x54jbfk11lrsmipgsx7cdbai,1,31.9,45.2,2025-03-22T20:34:26.350Z,2025-03-22T20:34:30Z,b6t0f1g03ixymivs4fbaiewic,J. Erlandson,,5596012601,56,Center,5596012609,213,6.02,5596012605,141,31.9,5596012603,140,63.5,5596012607,212,34.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790938301,213,44,1,27,8,83cpn99fh7ulkwe8nezy8a3mx,1,35.2,66.1,2025-03-22T20:34:29.871Z,2025-03-22T22:29:36Z,e2rv433ve4ytatjl94dcz1hm2,Arturo Ordóñez,,5596012617,56,Back,5596012645,233,277,5596012619,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790938305,277,44,1,27,8,5x54jbfk11lrsmipgsx7cdbai,0,64.8,33.9,2025-03-22T20:34:29.872Z,2025-03-22T22:29:36Z,21vmi7qtrujzez3ziux0wa4et,F. Valot,,5596012625,56,Center,5596012677,233,213,5596012627,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790938321,214,1,1,27,9,83cpn99fh7ulkwe8nezy8a3mx,0,33.2,62.6,2025-03-22T20:34:30.184Z,2025-03-22T20:34:33Z,e2rv433ve4ytatjl94dcz1hm2,Arturo Ordóñez,,5596012721,3,,5596012723,56,Center,5596012727,141,27.4,5596012729,212,33.3,5596012733,1,,5596012725,140,55.3,5596012731,213,5.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790938371,278,43,1,27,12,5x54jbfk11lrsmipgsx7cdbai,1,0.0,0.0,2025-03-22T20:34:33.134Z,2025-03-22T20:34:43Z,7ehcrcdv82ib5fkpo3498gpgp,K. Awuah,,5596012977,213,3.53,5596013087,144,1,5596012973,141,63.7,5596012971,140,31.8,5596012969,56,Back,5596012975,212,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790938373,279,4,1,27,16,5x54jbfk11lrsmipgsx7cdbai,1,46.8,67.0,2025-03-22T20:34:37.415Z,2025-03-22T20:34:42Z,7ehcrcdv82ib5fkpo3498gpgp,K. Awuah,,5596013015,56,Back,5596013021,286,,5596013019,265,,5596013035,233,215,5596013017,152,,5596013013,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790938361,215,4,1,27,16,83cpn99fh7ulkwe8nezy8a3mx,0,53.2,33.0,2025-03-22T20:34:37.416Z,2025-03-22T20:34:43Z,3hb6yji6u8ftefif91lfrbtre,J. Wilson,,5596013041,233,279,5596012955,13,,5596012959,152,,5596012963,285,,5596012961,265,,5596012957,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790938497,280,1,1,27,40,5x54jbfk11lrsmipgsx7cdbai,1,41.5,65.7,2025-03-22T20:35:01.693Z,2025-03-22T20:46:53Z,db1h2huu8z1quj816wol1wgkp,T. McCabe,,5596013651,152,,5596013659,140,53.9,5596013655,56,Center,5596013667,212,15.3,5596013647,5,,5596013663,141,77.6,5596013669,213,0.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790938509,281,1,1,27,41,5x54jbfk11lrsmipgsx7cdbai,1,53.9,77.6,2025-03-22T20:35:02.669Z,2025-03-22T20:47:00Z,7ehcrcdv82ib5fkpo3498gpgp,K. Awuah,,5596013725,212,13.4,5596013723,141,93.0,5596013727,213,0.89,5596013721,140,61.9,5596013719,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790938517,282,1,1,27,43,5x54jbfk11lrsmipgsx7cdbai,0,61.9,93.0,2025-03-22T20:35:04.285Z,2025-03-22T20:35:04Z,agl19e1fx5123lk28avksxb3e,A. Aboukoura,,5596013753,212,11.9,5596013749,140,67.2,5596013747,56,Center,5596013751,141,77.6,5596013755,213,5.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790938515,216,8,1,27,43,83cpn99fh7ulkwe8nezy8a3mx,1,33.3,18.0,2025-03-22T20:35:04.583Z,2025-03-22T20:35:04Z,d2ny0huv78m4m6p65y8eou7oq,T. Davila,,5596013741,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790938547,217,1,1,27,45,83cpn99fh7ulkwe8nezy8a3mx,0,37.6,9.7,2025-03-22T20:35:06.102Z,2025-03-22T20:35:09Z,3hb6yji6u8ftefif91lfrbtre,J. Wilson,,5596013935,1,,5596013923,157,,5596013927,140,77.0,5596013931,212,41.4,5596013929,141,10.7,5596013925,56,Right,5596013933,213,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790938563,283,1,1,27,48,5x54jbfk11lrsmipgsx7cdbai,1,32.0,85.1,2025-03-22T20:35:09.885Z,2025-03-22T20:35:12Z,b6t0f1g03ixymivs4fbaiewic,J. Erlandson,,5596014019,213,5.72,5596014015,141,76.9,5596014013,140,40.5,5596014017,212,10.5,5596014011,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790938587,284,1,1,27,53,5x54jbfk11lrsmipgsx7cdbai,1,41.3,84.7,2025-03-22T20:35:14.765Z,2025-03-22T20:35:16Z,7ehcrcdv82ib5fkpo3498gpgp,K. Awuah,,5596014135,56,Left,5596014139,141,93.2,5596014137,140,55.6,5596014141,212,16.1,5596014143,213,0.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790938599,285,1,1,27,55,5x54jbfk11lrsmipgsx7cdbai,1,56.1,92.4,2025-03-22T20:35:16.285Z,2025-03-22T20:35:17Z,agl19e1fx5123lk28avksxb3e,A. Aboukoura,,5596014177,140,62.0,5596014181,212,9.2,5596014183,213,5.45,5596014175,56,Left,5596014179,141,82.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790938603,286,61,1,27,56,5x54jbfk11lrsmipgsx7cdbai,0,62.5,82.4,2025-03-22T20:35:17.622Z,2025-03-22T20:35:18Z,21vmi7qtrujzez3ziux0wa4et,F. Valot,,5596014193,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790938627,219,1,1,27,58,83cpn99fh7ulkwe8nezy8a3mx,1,34.5,7.4,2025-03-22T20:35:20.023Z,2025-03-22T20:35:24Z,9gvsswyf0gzxekrjdkpuqrh0p,S. Totsch,,5596014289,155,,5596014293,140,60.4,5596014297,212,27.2,5596014291,56,Right,5596014299,213,0.01,5596014295,141,7.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790938645,287,83,1,28,7,5x54jbfk11lrsmipgsx7cdbai,0,41.8,91.7,2025-03-22T20:35:28.062Z,2025-03-22T21:09:00Z,db1h2huu8z1quj816wol1wgkp,T. McCabe,,5596054551,399,aomjkj5s52jkzgk3ljsz0osiy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790938631,220,4,1,28,8,83cpn99fh7ulkwe8nezy8a3mx,1,59.2,8.0,2025-03-22T20:35:29.679Z,2025-03-22T21:09:06Z,aomjkj5s52jkzgk3ljsz0osiy,E. Perez,,5596054511,233,288,5596014305,56,Right,5596014561,13,,5596014563,152,,5596014567,286,,5596054711,294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790938651,288,4,1,28,8,5x54jbfk11lrsmipgsx7cdbai,0,40.8,92.0,2025-03-22T20:35:29.680Z,2025-03-22T21:09:07Z,db1h2huu8z1quj816wol1wgkp,T. McCabe,,5596014463,152,,5596054529,233,220,5596014461,56,Back,5596014457,13,,5596014459,294,,5596014465,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790938827,221,1,1,28,35,83cpn99fh7ulkwe8nezy8a3mx,1,63.4,6.1,2025-03-22T20:35:56.301Z,2025-03-22T20:36:01Z,9gvsswyf0gzxekrjdkpuqrh0p,S. Totsch,,5596015381,140,39.4,5596015375,5,,5596015379,56,Back,5596015383,141,30.0,5596015387,213,2.57,5596015385,212,30.0,5596015377,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790938859,222,1,1,28,39,83cpn99fh7ulkwe8nezy8a3mx,1,34.3,44.6,2025-03-22T20:36:00.982Z,2025-03-22T20:36:10Z,e2rv433ve4ytatjl94dcz1hm2,Arturo Ordóñez,,5596015595,212,15.6,5596015591,140,19.6,5596015597,213,3.00,5596015593,141,47.8,5596015589,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790938867,223,1,1,28,49,83cpn99fh7ulkwe8nezy8a3mx,0,23.1,43.7,2025-03-22T20:36:10.166Z,2025-03-22T20:36:12Z,a3k4grlhkn63p3xfb2rzslkdm,D. Las,,5596015631,157,,5596015643,1,,5596015637,141,41.5,5596015641,213,6.26,5596015633,56,Center,5596015635,140,90.5,5596015639,212,70.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790938923,290,1,1,28,56,5x54jbfk11lrsmipgsx7cdbai,1,11.0,63.3,2025-03-22T20:36:17.037Z,2025-03-22T20:36:27Z,7lmf6beyvhncglhw9avm40qju,H. Fauroux,,5596015941,141,35.4,5596015945,213,5.10,5596015937,56,Back,5596015939,140,18.4,5596015943,212,20.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790938927,291,1,1,29,6,5x54jbfk11lrsmipgsx7cdbai,0,33.8,29.2,2025-03-22T20:36:27.581Z,2025-03-22T20:36:28Z,dek9c2ef9ahynvfrk60d9tm5m,Y. Leerman,,5596015971,140,87.9,5596015967,157,,5596015973,141,40.3,5596015977,213,0.13,5596015979,1,,5596015975,212,57.3,5596015969,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
