id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/10/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2821739473,161,5,1,22,50,kfq8fhwnmycbtad1u0fyefx0,1,-1.0,57.0,2025-06-08T02:29:57.093Z,2025-06-08T04:06:37Z,5gc4aouty93b7kbin9cpgrdre,A. Søjberg,,,5766079275,346,,5766079277,233,226,5766079273,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821739421,226,5,1,22,50,ck22dnk93ng8ax7wonlff7yms,0,101.0,43.0,2025-06-08T02:29:57.093Z,2025-06-08T04:06:38Z,5m3bxdstyhzoplpzam8c94t90,F. Ajago,,,5766079295,233,161,5766078987,346,,5766078985,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821739485,162,1,1,23,3,kfq8fhwnmycbtad1u0fyefx0,1,4.1,50.9,2025-06-08T02:30:10.914Z,2025-06-08T02:30:12Z,isauuse3yqdwymvfne6ci385,Nico Campuzano,,,5766079327,56,Back,5766079331,141,30.9,5766079335,213,5.05,5766079339,237,,5766079325,124,,5766079329,140,8.7,5766079333,212,14.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821739495,163,1,1,23,4,kfq8fhwnmycbtad1u0fyefx0,1,8.8,30.9,2025-06-08T02:30:11.795Z,2025-06-08T02:30:15Z,bnpu23zlwzn5gtr4t8j8qtnh0,J. Muir,,,5766079427,141,55.1,5766079429,212,16.7,5766079425,140,5.9,5766079423,56,Back,5766079431,213,1.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821739507,164,1,1,23,8,kfq8fhwnmycbtad1u0fyefx0,1,8.2,53.9,2025-06-08T02:30:15.132Z,2025-06-08T02:30:18Z,isauuse3yqdwymvfne6ci385,Nico Campuzano,,,5766079493,141,75.9,5766079495,212,15.2,5766079489,56,Back,5766079491,140,10.5,5766079497,213,1.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821739509,165,1,1,23,11,kfq8fhwnmycbtad1u0fyefx0,1,11.2,78.1,2025-06-08T02:30:18.547Z,2025-06-08T02:30:20Z,b32tamno8dpk5te2oq7d9a6t,C. Guzmán,,,5766079513,213,0.54,5766079505,56,Back,5766079509,141,94.4,5766079507,140,28.8,5766079511,212,21.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821739519,166,1,1,23,12,kfq8fhwnmycbtad1u0fyefx0,1,28.8,94.4,2025-06-08T02:30:19.802Z,2025-06-08T02:30:22Z,1vnfc466lc01fdfhyvzt8fhii,S. Guediri,,,5766079603,56,Back,5766079607,141,82.1,5766079611,213,3.75,5766079605,140,17.3,5766079609,212,14.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821739523,167,1,1,23,15,kfq8fhwnmycbtad1u0fyefx0,1,15.9,79.4,2025-06-08T02:30:22.618Z,2025-06-08T02:30:24Z,b32tamno8dpk5te2oq7d9a6t,C. Guzmán,,,5766079627,56,Back,5766079635,213,6.13,5766079629,140,25.2,5766079633,212,9.9,5766079631,141,77.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821739531,168,1,1,23,17,kfq8fhwnmycbtad1u0fyefx0,1,25.2,77.2,2025-06-08T02:30:24.186Z,2025-06-08T02:30:25Z,9x7teazvqgbnj3pnam6rf2xgp,W. Fonguck,,,5766079677,212,12.0,5766079679,213,1.36,5766079675,141,94.5,5766079671,56,Back,5766079673,140,27.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821739537,169,1,1,23,18,kfq8fhwnmycbtad1u0fyefx0,1,27.6,94.5,2025-06-08T02:30:25.643Z,2025-06-08T02:30:27Z,1vnfc466lc01fdfhyvzt8fhii,S. Guediri,,,5766079711,141,84.1,5766079707,56,Back,5766079713,212,17.4,5766079709,140,12.5,5766079715,213,3.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821739551,170,1,1,23,20,kfq8fhwnmycbtad1u0fyefx0,1,12.5,84.1,2025-06-08T02:30:27.106Z,2025-06-08T02:30:31Z,b32tamno8dpk5te2oq7d9a6t,C. Guzmán,,,5766079791,140,37.4,5766079789,56,Back,5766079797,213,6.09,5766079787,155,,5766079793,141,76.6,5766079795,212,26.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821739553,171,44,1,23,22,kfq8fhwnmycbtad1u0fyefx0,1,41.0,76.7,2025-06-08T02:30:29.578Z,2025-06-08T04:07:52Z,6d45ccicyo6dregi9cm4ad4kq,I. Paul,,,5766079801,56,Back,5766079803,285,,5766079805,233,227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821739545,227,44,1,23,22,ck22dnk93ng8ax7wonlff7yms,0,59.0,23.3,2025-06-08T02:30:29.579Z,2025-06-08T04:07:52Z,16ndalf4kfr7e6rd9mwj7gfmc,K. Burks,,,5766079757,286,,5766079755,56,Center,5766079809,233,171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821739561,172,1,1,23,22,kfq8fhwnmycbtad1u0fyefx0,1,37.4,76.3,2025-06-08T02:30:29.970Z,2025-06-08T04:16:52Z,6d45ccicyo6dregi9cm4ad4kq,I. Paul,,,5766079847,213,3.14,5766079841,140,33.4,5766079845,212,4.2,5766079851,156,,5766079839,56,Back,5766079843,141,76.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821739569,173,1,1,23,24,kfq8fhwnmycbtad1u0fyefx0,0,33.0,76.1,2025-06-08T02:30:31.506Z,2025-06-08T02:36:55Z,5gc4aouty93b7kbin9cpgrdre,A. Søjberg,,,5766079897,213,6.00,5766079895,212,2.0,5766079891,140,34.8,5766079889,56,Back,5766079893,141,75.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821739983,246,61,1,23,25,ck22dnk93ng8ax7wonlff7yms,1,63.7,39.3,2025-06-08T02:30:32.685Z,2025-06-08T02:35:22Z,1b9b97pxox77ia41cilqqm4iy,Nick Firmino,,,5766085759,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821739573,228,1,1,23,26,ck22dnk93ng8ax7wonlff7yms,0,60.2,24.9,2025-06-08T02:30:33.452Z,2025-06-08T02:30:35Z,khvgxqohya7mawca1qx5q590,S. Djeffal,,,5766079919,1,,5766079915,212,15.9,5766079913,141,33.3,5766079907,157,,5766079917,213,0.37,5766079909,56,Center,5766079911,140,74.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821739571,174,43,1,23,27,kfq8fhwnmycbtad1u0fyefx0,1,0.0,0.0,2025-06-08T02:30:34.632Z,2025-06-08T02:35:35Z,6d45ccicyo6dregi9cm4ad4kq,I. Paul,,,5766079905,56,Back,5766085987,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821739581,175,1,1,23,29,kfq8fhwnmycbtad1u0fyefx0,0,25.4,59.7,2025-06-08T02:30:36.563Z,2025-06-08T02:36:55Z,b32tamno8dpk5te2oq7d9a6t,C. Guzmán,,,5766079973,212,7.1,5766079965,3,,5766079975,213,5.35,5766079969,140,29.4,5766079971,141,51.3,5766079967,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821739585,230,1,1,23,32,ck22dnk93ng8ax7wonlff7yms,1,68.8,58.2,2025-06-08T02:30:39.147Z,2025-06-08T02:30:40Z,1b9b97pxox77ia41cilqqm4iy,Nick Firmino,,,5766079989,213,3.29,5766079985,141,55.5,5766079987,212,12.8,5766079983,140,56.7,5766079981,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821739589,231,1,1,23,32,ck22dnk93ng8ax7wonlff7yms,1,56.7,55.5,2025-06-08T02:30:40.067Z,2025-06-08T02:30:40Z,2yflerah2shma2hzhm99msez9,S. Williams,,,5766080009,140,48.1,5766080013,212,16.4,5766080011,141,35.4,5766080007,56,Back,5766080015,213,4.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821739593,232,1,1,23,33,ck22dnk93ng8ax7wonlff7yms,1,48.1,35.4,2025-06-08T02:30:40.683Z,2025-06-08T02:30:43Z,khvgxqohya7mawca1qx5q590,S. Djeffal,,,5766080033,140,62.7,5766080031,56,Right,5766080035,141,10.6,5766080039,213,5.45,5766080037,212,22.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821739605,233,1,1,23,36,ck22dnk93ng8ax7wonlff7yms,1,62.7,10.6,2025-06-08T02:30:43.404Z,2025-06-08T02:30:47Z,bezle40rjwnkdskjbf9yg4sq2,X. Zengue,,,5766080107,213,6.00,5766080099,56,Right,5766080101,140,71.3,5766080105,212,9.4,5766080103,141,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821739607,234,1,1,23,40,ck22dnk93ng8ax7wonlff7yms,0,71.0,7.3,2025-06-08T02:30:47.595Z,2025-06-08T02:30:48Z,cf36p7zpnrtxhebod6rtsmr1m,A. Midence,,,5766080117,212,6.1,5766080119,213,1.62,5766080115,141,16.2,5766080111,56,Right,5766080113,140,70.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821739617,177,1,1,23,41,kfq8fhwnmycbtad1u0fyefx0,1,27.1,64.6,2025-06-08T02:30:48.858Z,2025-06-08T02:30:49Z,5gc4aouty93b7kbin9cpgrdre,A. Søjberg,,,5766080159,141,69.7,5766080155,56,Back,5766080163,213,1.12,5766080157,140,28.7,5766080161,212,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821739619,178,1,1,23,42,kfq8fhwnmycbtad1u0fyefx0,1,28.7,69.7,2025-06-08T02:30:49.482Z,2025-06-08T02:30:51Z,9x7teazvqgbnj3pnam6rf2xgp,W. Fonguck,,,5766080169,140,22.9,5766080175,213,2.29,5766080173,212,9.2,5766080167,56,Back,5766080171,141,79.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821739623,179,1,1,23,43,kfq8fhwnmycbtad1u0fyefx0,1,22.9,79.9,2025-06-08T02:30:50.834Z,2025-06-08T02:30:51Z,b32tamno8dpk5te2oq7d9a6t,C. Guzmán,,,5766080197,141,93.6,5766080199,212,11.3,5766080195,140,29.0,5766080201,213,0.97,5766080193,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821739627,180,1,1,23,44,kfq8fhwnmycbtad1u0fyefx0,1,29.0,93.6,2025-06-08T02:30:51.634Z,2025-06-08T02:30:52Z,1vnfc466lc01fdfhyvzt8fhii,S. Guediri,,,5766080221,141,84.7,5766080219,140,19.2,5766080223,212,11.9,5766080225,213,3.67,5766080217,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821739629,181,1,1,23,45,kfq8fhwnmycbtad1u0fyefx0,1,19.2,84.7,2025-06-08T02:30:52.698Z,2025-06-08T02:30:54Z,b32tamno8dpk5te2oq7d9a6t,C. Guzmán,,,5766080233,140,25.1,5766080231,56,Back,5766080235,141,82.1,5766080239,213,6.01,5766080237,212,6.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821739641,182,1,1,23,46,kfq8fhwnmycbtad1u0fyefx0,1,25.1,82.1,2025-06-08T02:30:53.866Z,2025-06-08T02:30:58Z,9x7teazvqgbnj3pnam6rf2xgp,W. Fonguck,,,5766080281,56,Back,5766080283,140,4.1,5766080287,212,29.0,5766080289,213,3.85,5766080285,141,54.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821739653,183,1,1,23,50,kfq8fhwnmycbtad1u0fyefx0,1,4.1,51.5,2025-06-08T02:30:57.898Z,2025-06-08T02:31:03Z,isauuse3yqdwymvfne6ci385,Nico Campuzano,,,5766080355,213,5.34,5766080349,140,14.2,5766080351,141,30.0,5766080353,212,18.1,5766080347,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821739655,184,1,1,23,56,kfq8fhwnmycbtad1u0fyefx0,0,15.7,29.1,2025-06-08T02:31:03.114Z,2025-06-08T02:31:04Z,bnpu23zlwzn5gtr4t8j8qtnh0,J. Muir,,,5766080371,213,5.09,5766080363,56,Back,5766080367,141,0.0,5766080369,212,22.5,5766080365,140,23.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821739657,185,5,1,23,56,kfq8fhwnmycbtad1u0fyefx0,0,26.2,-1.8,2025-06-08T02:31:04.017Z,2025-06-08T04:06:38Z,bnpu23zlwzn5gtr4t8j8qtnh0,J. Muir,,,5766080911,233,236,5766080373,56,Back,5766080375,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821739671,236,5,1,23,56,ck22dnk93ng8ax7wonlff7yms,1,73.8,101.8,2025-06-08T02:31:04.017Z,2025-06-08T04:06:38Z,cf36p7zpnrtxhebod6rtsmr1m,A. Midence,,,5766080905,233,185,5766080461,347,,5766080457,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821739667,235,43,1,23,58,ck22dnk93ng8ax7wonlff7yms,1,0.0,0.0,2025-06-08T02:31:05.339Z,2025-06-08T02:31:46Z,cf36p7zpnrtxhebod6rtsmr1m,A. Midence,,,5766080431,3,0,5766080437,140,69.7,5766080441,212,0,5766080433,168,0,5766081423,144,1,5766080443,213,3.14,5766080439,141,100.0,5766080435,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821739683,237,1,1,24,0,ck22dnk93ng8ax7wonlff7yms,1,70.8,100.0,2025-06-08T02:31:07.427Z,2025-06-08T02:31:26Z,2wj1w4opn7f0jyz1ps6ebvc6i,K. Sargeant,,,5766080517,213,5.11,5766080511,140,75.9,5766080509,56,Left,5766080941,107,,5766080515,212,13.8,5766080513,141,83.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821739687,238,1,1,24,1,ck22dnk93ng8ax7wonlff7yms,1,76.0,83.0,2025-06-08T02:31:08.611Z,2025-06-08T02:31:09Z,5m3bxdstyhzoplpzam8c94t90,F. Ajago,,,5766080537,140,79.7,5766080543,213,0.86,5766080539,141,89.7,5766080535,56,Left,5766080541,212,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821739697,239,1,1,24,2,ck22dnk93ng8ax7wonlff7yms,1,79.7,89.7,2025-06-08T02:31:09.435Z,2025-06-08T02:31:11Z,csx9pmpibyblftludnkd6j36x,M. Epps,,,5766080577,56,Center,5766080581,141,75.3,5766080585,213,3.91,5766080579,140,70.0,5766080583,212,14.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821739701,240,1,1,24,4,ck22dnk93ng8ax7wonlff7yms,1,70.0,75.3,2025-06-08T02:31:11.300Z,2025-06-08T02:31:12Z,1b9b97pxox77ia41cilqqm4iy,Nick Firmino,,,5766080591,140,77.9,5766080589,56,Center,5766080597,213,5.71,5766080593,141,67.5,5766080595,212,9.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821739703,241,1,1,24,5,ck22dnk93ng8ax7wonlff7yms,1,77.9,67.5,2025-06-08T02:31:12.355Z,2025-06-08T02:31:17Z,khvgxqohya7mawca1qx5q590,S. Djeffal,,,5766080615,212,17.3,5766080613,141,44.0,5766080639,156,,5766080617,213,4.33,5766080609,56,Center,5766080611,140,71.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821739779,243,4,1,24,15,ck22dnk93ng8ax7wonlff7yms,1,77.1,45.9,2025-06-08T02:31:22.288Z,2025-06-08T04:06:04Z,cf36p7zpnrtxhebod6rtsmr1m,A. Midence,,,5766081071,56,Center,5766081077,286,,5766081073,152,,5766081075,265,,5766081263,233,187,5766081069,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821739741,187,4,1,24,15,kfq8fhwnmycbtad1u0fyefx0,0,22.9,54.1,2025-06-08T02:31:22.289Z,2025-06-08T04:06:04Z,1vnfc466lc01fdfhyvzt8fhii,S. Guediri,,,5766080867,56,Back,5766081267,233,243,5766080865,13,,5766080869,152,,5766080871,265,,5766080873,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821739953,244,15,1,25,9,ck22dnk93ng8ax7wonlff7yms,1,74.6,42.7,2025-06-08T02:32:16.948Z,2025-06-08T02:33:16Z,1b9b97pxox77ia41cilqqm4iy,Nick Firmino,,,5766083137,146,85.3,5766083093,20,,5766083131,102,50.6,5766083129,78,,5766083139,147,46.0,5766083135,458,,5766083097,82,,5766083133,103,19,5766083155,233,188,5766083141,230,97.3,5766082017,56,5766083143,231,49.5,5766082013,26,,5766082015,18,,,,,,,Center,,,,,,,,,
2821739963,188,10,1,25,9,kfq8fhwnmycbtad1u0fyefx0,1,14.7,54.0,2025-06-08T02:32:17.048Z,2025-06-08T04:16:06Z,9x7teazvqgbnj3pnam6rf2xgp,W. Fonguck,,,5766082071,94,,5766082073,56,Back,5766082245,239,,5766083171,233,244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821739979,189,6,1,25,13,kfq8fhwnmycbtad1u0fyefx0,0,3.1,77.8,2025-06-08T02:32:21.060Z,2025-06-08T04:06:13Z,9x7teazvqgbnj3pnam6rf2xgp,W. Fonguck,,,5766082171,75,,5766082193,233,245,5766082169,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821739971,245,6,1,25,13,ck22dnk93ng8ax7wonlff7yms,1,96.9,22.2,2025-06-08T02:32:21.060Z,2025-06-08T04:06:12Z,1b9b97pxox77ia41cilqqm4iy,Nick Firmino,,,5766082113,75,,5766082111,56,Center,5766082189,233,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821740083,247,1,1,25,42,ck22dnk93ng8ax7wonlff7yms,1,99.5,0.5,2025-06-08T02:32:49.884Z,2025-06-08T02:32:52Z,cf36p7zpnrtxhebod6rtsmr1m,A. Midence,,,5766082701,141,10.3,5766082695,6,,5766082699,140,83.8,5766082697,56,Right,5766082703,212,17.8,5766082705,213,2.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821740085,248,1,1,25,44,ck22dnk93ng8ax7wonlff7yms,1,86.0,9.5,2025-06-08T02:32:51.874Z,2025-06-08T02:32:54Z,khvgxqohya7mawca1qx5q590,S. Djeffal,,,5766082713,141,19.2,5766082715,212,10.8,5766082711,140,77.8,5766082709,56,Right,5766082717,213,2.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821740105,249,1,1,25,47,ck22dnk93ng8ax7wonlff7yms,1,77.7,19.2,2025-06-08T02:32:54.587Z,2025-06-08T02:33:08Z,cf36p7zpnrtxhebod6rtsmr1m,A. Midence,1.0,,5766082851,56,Center,5766083039,210,13,5766082857,212,7.6,5766082853,140,73.2,5766082855,141,27.9,5766082859,213,2.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821740107,250,13,1,25,50,ck22dnk93ng8ax7wonlff7yms,1,75.9,30.5,2025-06-08T02:32:57.964Z,2025-06-08T04:50:26Z,2wj1w4opn7f0jyz1ps6ebvc6i,K. Sargeant,,,5766083061,231,46.4,5766082867,56,Center,5766082935,72,,5766082865,18,,5766083057,215,,5766083049,55,249,5766194085,25,,5766083045,83,,5766083059,230,97.6,5766083055,103,29.2,5766083053,102,5766083047,29,,,,,,,,,,,,,58.7,,,,,,,,,
2821740149,190,5,1,25,53,kfq8fhwnmycbtad1u0fyefx0,1,-1.4,42.2,2025-06-08T02:33:00.148Z,2025-06-08T04:06:39Z,5gc4aouty93b7kbin9cpgrdre,A. Søjberg,,,5766083177,346,,5766083175,56,Back,5766083197,233,251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821740109,251,5,1,25,53,ck22dnk93ng8ax7wonlff7yms,0,101.4,57.8,2025-06-08T02:33:00.148Z,2025-06-08T02:33:19Z,2wj1w4opn7f0jyz1ps6ebvc6i,K. Sargeant,,,5766083207,233,190,5766082887,346,,5766082885,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821740229,191,1,1,26,28,kfq8fhwnmycbtad1u0fyefx0,0,4.5,60.6,2025-06-08T02:33:35.224Z,2025-06-08T02:33:38Z,isauuse3yqdwymvfne6ci385,Nico Campuzano,,,5766083655,74,,5766083641,124,,5766083653,1,,5766083647,141,100.0,5766083643,56,Left,5766083651,213,0.42,5766083645,140,63.9,5766083649,212,68.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821740231,192,5,1,26,31,kfq8fhwnmycbtad1u0fyefx0,0,64.9,101.5,2025-06-08T02:33:38.275Z,2025-06-08T04:06:40Z,isauuse3yqdwymvfne6ci385,Nico Campuzano,,,5766083863,233,252,5766083659,347,,5766083657,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821740251,252,5,1,26,31,ck22dnk93ng8ax7wonlff7yms,1,35.1,-1.5,2025-06-08T02:33:38.275Z,2025-06-08T04:06:39Z,2wj1w4opn7f0jyz1ps6ebvc6i,K. Sargeant,,,5766083845,233,192,5766083821,347,,5766083819,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821740259,253,1,1,26,40,ck22dnk93ng8ax7wonlff7yms,1,33.6,0.0,2025-06-08T02:33:47.506Z,2025-06-08T02:33:52Z,bezle40rjwnkdskjbf9yg4sq2,X. Zengue,,,5766083917,213,0.42,5766083909,56,Right,5766083911,140,58.2,5766083919,1,,5766083915,212,28.3,5766083913,141,15.0,5766083907,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821740265,254,61,1,26,45,ck22dnk93ng8ax7wonlff7yms,0,58.9,14.9,2025-06-08T02:33:52.538Z,2025-06-08T03:07:26Z,5m3bxdstyhzoplpzam8c94t90,F. Ajago,,,5766083941,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821740267,193,1,1,26,47,kfq8fhwnmycbtad1u0fyefx0,0,51.1,69.1,2025-06-08T02:33:54.798Z,2025-06-08T03:10:50Z,9x7teazvqgbnj3pnam6rf2xgp,W. Fonguck,,,5766083961,213,0.57,5766083987,233,255,5766083957,141,69.7,5766083953,56,Center,5766083991,286,,5766083959,212,0.8,5766083955,140,51.7,5766083985,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821740271,255,74,1,26,47,ck22dnk93ng8ax7wonlff7yms,1,57.0,14.7,2025-06-08T02:33:54.799Z,2025-06-08T04:07:20Z,khvgxqohya7mawca1qx5q590,S. Djeffal,,,5766083983,285,,5766083981,56,Right,5766083993,233,193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821740277,256,1,1,26,49,ck22dnk93ng8ax7wonlff7yms,1,60.1,13.5,2025-06-08T02:33:56.610Z,2025-06-08T02:33:58Z,khvgxqohya7mawca1qx5q590,S. Djeffal,,,5766084021,141,9.2,5766084019,140,67.5,5766084023,212,8.3,5766084017,56,Right,5766084025,213,5.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821740283,257,1,1,26,51,ck22dnk93ng8ax7wonlff7yms,1,67.7,9.1,2025-06-08T02:33:58.538Z,2025-06-08T02:34:00Z,cf36p7zpnrtxhebod6rtsmr1m,A. Midence,,,5766084035,140,61.0,5766084039,212,7.5,5766084033,56,Right,5766084041,213,2.79,5766084037,141,12.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821740289,258,1,1,26,53,ck22dnk93ng8ax7wonlff7yms,1,61.2,13.7,2025-06-08T02:34:00.434Z,2025-06-08T02:34:03Z,khvgxqohya7mawca1qx5q590,S. Djeffal,,,5766084093,140,69.7,5766084101,1,,5766084095,141,66.1,5766084099,213,1.33,5766084091,56,Center,5766084097,212,36.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821740313,259,1,1,26,56,ck22dnk93ng8ax7wonlff7yms,1,69.9,67.8,2025-06-08T02:34:03.707Z,2025-06-08T02:34:10Z,2yflerah2shma2hzhm99msez9,S. Williams,,,5766084245,140,87.3,5766084249,212,23.5,5766084251,213,0.68,5766084243,56,Left,5766084247,141,89.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821740317,260,1,1,27,2,ck22dnk93ng8ax7wonlff7yms,0,79.3,81.4,2025-06-08T02:34:10.002Z,2025-06-08T05:09:48Z,csx9pmpibyblftludnkd6j36x,M. Epps,,,5766084281,2,,5766084293,213,5.06,5766084287,140,87.8,5766084283,155,,5766084285,56,Center,5766084289,141,45.7,5766084291,212,25.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821740319,194,12,1,27,3,kfq8fhwnmycbtad1u0fyefx0,1,9.5,55.7,2025-06-08T02:34:10.782Z,2025-06-08T02:34:17Z,1vnfc466lc01fdfhyvzt8fhii,S. Guediri,,,5766084301,140,19.5,5766084299,56,Back,5766084321,15,,5766084307,213,0.59,5766084303,141,66.0,5766084305,212,12.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821740347,196,3,1,27,11,kfq8fhwnmycbtad1u0fyefx0,0,34.6,92.8,2025-06-08T02:34:18.618Z,2025-06-08T04:07:25Z,6d45ccicyo6dregi9cm4ad4kq,I. Paul,,,5766084561,286,,5766084555,233,261,5766084491,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
