id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/9/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId
2785910357,178,50,1,24,31,7c9knuwazz9k9449u5rnuuy5m,1,66.2,89.5,2025-03-09T04:01:40.313Z,2025-03-09T05:44:15Z,65jctzcct9irz3wre08c2v2wa,E. Azcona,,5568424131,56,Left,5568424133,286,,5568424229,233,227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785910371,227,7,1,24,31,5qfq6cwtrgzd2szijivns7rjl,1,33.8,10.5,2025-03-09T04:01:40.314Z,2025-03-09T05:44:15Z,2wufroeor0e7k6hvatj1ltwfe,L. Wyke,,5568424197,167,,5568424211,233,178,5568424201,285,,5568424199,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785910377,179,5,1,24,33,7c9knuwazz9k9449u5rnuuy5m,1,55.4,101.0,2025-03-09T04:01:41.737Z,2025-03-09T05:44:55Z,65jctzcct9irz3wre08c2v2wa,E. Azcona,,5568424301,233,228,5568424233,347,,5568424231,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785910397,228,5,1,24,33,5qfq6cwtrgzd2szijivns7rjl,0,44.6,-1.0,2025-03-09T04:01:41.737Z,2025-03-09T05:44:56Z,2wufroeor0e7k6hvatj1ltwfe,L. Wyke,,5568424297,347,,5568424295,56,Back,5568424317,233,179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785910437,180,1,1,24,43,7c9knuwazz9k9449u5rnuuy5m,1,52.9,100.0,2025-03-09T04:01:52.082Z,2025-03-09T04:01:54Z,20z2nx7xh9mgty7qp6xur14yy,G. Nigro,,5568424485,56,Center,5568424487,140,54.5,5568424489,141,66.7,5568424493,213,4.78,5568424491,212,24.0,5568424495,1,,5568424483,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785910439,181,1,1,24,45,7c9knuwazz9k9449u5rnuuy5m,0,53.5,69.4,2025-03-09T04:01:54.297Z,2025-03-09T04:03:57Z,f3ftrudyp33naykboqmua0jro,J. Rodriguez,,5568424503,141,72.3,5568424501,140,49.2,5568424527,286,,5568424499,56,Back,5568424523,233,229,5568424505,212,4.9,5568424507,213,2.73,5568424521,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785910441,229,74,1,24,45,5qfq6cwtrgzd2szijivns7rjl,1,39.9,18.9,2025-03-09T04:01:54.298Z,2025-03-09T05:44:07Z,4l1wyg8j3u42b87477y3zm54a,C. MacPherson,,5568424513,56,Back,5568424515,285,,5568424541,233,181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785910467,230,1,1,24,49,5qfq6cwtrgzd2szijivns7rjl,0,55.0,31.6,2025-03-09T04:01:57.777Z,2025-03-09T04:01:59Z,7ao58e6608lb8eu3dmk17jisp,O. Bassett,,5568424629,141,30.4,5568424627,140,57.0,5568424625,56,Center,5568424659,233,182,5568424657,236,,5568424631,212,2.3,5568424633,213,5.91,5568424663,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785910457,182,74,1,24,49,7c9knuwazz9k9449u5rnuuy5m,1,43.7,70.5,2025-03-09T04:01:57.778Z,2025-03-09T04:04:04Z,e6gr1t1rp2x7waywgzlrj8yqx,V. Noël,,5568424675,233,230,5568424579,56,Back,5568424581,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785910483,183,1,1,24,52,7c9knuwazz9k9449u5rnuuy5m,1,35.6,66.9,2025-03-09T04:02:00.729Z,2025-03-09T04:02:02Z,7im0ak1zd8rk6bmnnq41cgcbu,A. Chattha,,5568424721,56,Back,5568424723,140,28.8,5568424729,213,4.13,5568424727,212,13.0,5568424725,141,51.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785910499,184,1,1,24,53,7c9knuwazz9k9449u5rnuuy5m,1,24.6,52.7,2025-03-09T04:02:02.137Z,2025-03-09T04:02:04Z,8i5k1tx7x5hx4kk3qzyvrfj84,E. Gärtig,,5568424813,141,24.1,5568424811,140,26.5,5568424815,212,19.6,5568424817,213,4.81,5568424809,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785910519,185,1,1,24,55,7c9knuwazz9k9449u5rnuuy5m,1,24.1,21.8,2025-03-09T04:02:04.193Z,2025-03-09T04:02:06Z,a1v4h4gcsepnaknru3jjnwl5g,J. Singer,,5568424929,56,Back,5568424931,140,40.2,5568424933,141,9.2,5568424937,213,5.81,5568424935,212,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785910547,186,1,1,24,58,7c9knuwazz9k9449u5rnuuy5m,1,38.2,7.7,2025-03-09T04:02:06.745Z,2025-03-09T04:02:10Z,o0a1acp618ig9detdym1m0pg,C. Pinzón,,5568425059,141,7.3,5568425057,140,59.0,5568425055,56,Right,5568425063,213,6.27,5568425061,212,21.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785910553,187,1,1,25,1,7c9knuwazz9k9449u5rnuuy5m,0,58.5,10.7,2025-03-09T04:02:09.857Z,2025-03-09T04:02:10Z,613kkjtvfyf7mbvrqt9pcizmd,J. Gyau,,5568425081,56,Center,5568425083,140,53.2,5568425089,213,2.16,5568425087,212,10.0,5568425085,141,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785910571,231,8,1,25,5,5qfq6cwtrgzd2szijivns7rjl,1,44.8,77.4,2025-03-09T04:02:13.446Z,2025-03-09T04:02:13Z,7ao58e6608lb8eu3dmk17jisp,O. Bassett,,5568425169,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785910601,233,1,1,25,8,5qfq6cwtrgzd2szijivns7rjl,1,31.4,76.6,2025-03-09T04:02:16.565Z,2025-03-09T04:02:18Z,bpkzxcqtmvei7lqkqzuvzelsl,A. Guillén,,5568425303,212,14.5,5568425297,56,Back,5568425301,141,55.7,5568425299,140,28.9,5568425305,213,4.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785910605,234,1,1,25,9,5qfq6cwtrgzd2szijivns7rjl,1,28.9,55.7,2025-03-09T04:02:17.901Z,2025-03-09T04:02:19Z,du5dg5x7as3ub1iemjuwdd6uh,R. Castellanos,,5568425319,56,Back,5568425321,140,31.8,5568425323,141,38.0,5568425327,213,4.96,5568425325,212,12.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785910627,235,1,1,25,11,5qfq6cwtrgzd2szijivns7rjl,1,31.8,38.0,2025-03-09T04:02:19.654Z,2025-03-09T04:02:22Z,2wufroeor0e7k6hvatj1ltwfe,L. Wyke,,5568425433,140,30.2,5568425431,56,Back,5568425435,141,57.6,5568425437,212,13.4,5568425439,213,1.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785910653,236,1,1,25,14,5qfq6cwtrgzd2szijivns7rjl,1,30.9,57.9,2025-03-09T04:02:22.774Z,2025-03-09T04:02:27Z,du5dg5x7as3ub1iemjuwdd6uh,R. Castellanos,,5568425557,212,18.2,5568425555,141,82.9,5568425559,213,1.21,5568425551,56,Back,5568425553,140,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785910669,237,1,1,25,18,5qfq6cwtrgzd2szijivns7rjl,1,40.6,85.4,2025-03-09T04:02:27.390Z,2025-03-09T04:02:31Z,bpkzxcqtmvei7lqkqzuvzelsl,A. Guillén,,5568425661,141,89.8,5568425663,212,20.6,5568425659,140,60.0,5568425665,213,0.15,5568425657,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785910693,238,1,1,25,23,5qfq6cwtrgzd2szijivns7rjl,1,53.2,93.4,2025-03-09T04:02:31.597Z,2025-03-09T04:26:48Z,7ao58e6608lb8eu3dmk17jisp,O. Bassett,,5568425789,213,3.50,5568425787,212,18.4,5568425785,141,83.8,5568425781,56,Back,5568425783,140,36.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785910713,239,1,1,25,28,5qfq6cwtrgzd2szijivns7rjl,1,32.1,75.0,2025-03-09T04:02:36.958Z,2025-03-09T04:02:39Z,bpkzxcqtmvei7lqkqzuvzelsl,A. Guillén,,5568425873,141,49.2,5568425871,140,35.5,5568425869,56,Back,5568425875,212,17.9,5568425877,213,4.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785910725,240,1,1,25,30,5qfq6cwtrgzd2szijivns7rjl,1,43.3,50.4,2025-03-09T04:02:38.861Z,2025-03-09T04:02:40Z,du5dg5x7as3ub1iemjuwdd6uh,R. Castellanos,,5568425905,56,Back,5568425907,140,38.5,5568425909,141,39.1,5568425913,213,4.13,5568425911,212,9.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785910751,241,1,1,25,31,5qfq6cwtrgzd2szijivns7rjl,1,38.5,39.1,2025-03-09T04:02:40.062Z,2025-03-09T04:02:42Z,2wufroeor0e7k6hvatj1ltwfe,L. Wyke,,5568426019,213,1.62,5568426015,141,82.6,5568426017,212,29.6,5568426013,140,37.1,5568426011,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785910779,242,1,1,25,34,5qfq6cwtrgzd2szijivns7rjl,1,33.0,82.6,2025-03-09T04:02:42.662Z,2025-03-09T04:02:46Z,bpkzxcqtmvei7lqkqzuvzelsl,A. Guillén,,5568426143,56,Left,5568426155,213,0.29,5568426153,212,22.0,5568426147,140,53.1,5568426151,141,91.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785910791,243,1,1,25,38,5qfq6cwtrgzd2szijivns7rjl,1,46.6,92.2,2025-03-09T04:02:46.502Z,2025-03-09T04:02:48Z,7ao58e6608lb8eu3dmk17jisp,O. Bassett,,5568426191,56,Left,5568426193,140,53.0,5568426199,212,9.0,5568426201,213,5.56,5568426195,141,83.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785910805,188,43,1,25,39,7c9knuwazz9k9449u5rnuuy5m,1,0.0,0.0,2025-03-09T04:02:48.262Z,2025-03-09T04:05:07Z,o0a1acp618ig9detdym1m0pg,C. Pinzón,,5568426281,56,Back,5568426309,233,244,5568426283,285,0,5568429585,144,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785912043,208,45,1,25,39,7c9knuwazz9k9449u5rnuuy5m,0,47.1,26.6,2025-03-09T04:02:48.262Z,2025-03-09T05:44:25Z,o0a1acp618ig9detdym1m0pg,C. Pinzón,,5568432639,285,,5568432723,233,244,5568432637,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785910803,244,3,1,25,39,5qfq6cwtrgzd2szijivns7rjl,1,52.9,73.4,2025-03-09T04:02:48.262Z,2025-03-09T05:44:24Z,bpkzxcqtmvei7lqkqzuvzelsl,A. Guillén,,5568432715,233,208,5568426273,56,Center,5568426275,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785910807,245,4,1,25,42,5qfq6cwtrgzd2szijivns7rjl,1,49.8,83.5,2025-03-09T04:02:51.183Z,2025-03-09T05:53:02Z,bpkzxcqtmvei7lqkqzuvzelsl,A. Guillén,,5568426363,233,189,5568426325,13,,5568426327,56,Back,5568426329,152,,5568426333,286,,5568426331,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785910815,189,4,1,25,42,7c9knuwazz9k9449u5rnuuy5m,0,50.2,16.5,2025-03-09T04:02:51.184Z,2025-03-09T05:53:02Z,o0a1acp618ig9detdym1m0pg,C. Pinzón,,5568426355,265,,5568426357,285,,5568426371,233,245,5568426353,152,,5568426351,56,Right,5568426349,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785910835,246,1,1,25,48,5qfq6cwtrgzd2szijivns7rjl,1,43.9,77.1,2025-03-09T04:02:57.062Z,2025-03-09T04:02:58Z,bpkzxcqtmvei7lqkqzuvzelsl,A. Guillén,,5568426435,5,,5568426445,212,19.9,5568426437,152,,5568426447,213,4.72,5568426439,56,Back,5568426443,141,47.9,5568426441,140,44.0,5568426459,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785910857,247,1,1,25,50,5qfq6cwtrgzd2szijivns7rjl,1,44.0,47.9,2025-03-09T04:02:58.749Z,2025-03-09T04:03:01Z,du5dg5x7as3ub1iemjuwdd6uh,R. Castellanos,,5568426535,212,17.7,5568426537,213,1.64,5568426529,56,Back,5568426533,141,73.9,5568426531,140,42.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785910883,248,1,1,25,52,5qfq6cwtrgzd2szijivns7rjl,1,42.6,75.4,2025-03-09T04:03:01.134Z,2025-03-09T04:03:07Z,bpkzxcqtmvei7lqkqzuvzelsl,A. Guillén,,5568426657,56,Left,5568426665,213,0.44,5568426659,140,63.9,5568426661,141,91.0,5568426663,212,24.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785910901,249,1,1,25,59,5qfq6cwtrgzd2szijivns7rjl,1,71.3,82.3,2025-03-09T04:03:07.798Z,2025-03-09T04:03:10Z,7ao58e6608lb8eu3dmk17jisp,O. Bassett,,5568426779,213,0.79,5568426773,212,10.0,5568426767,140,78.0,5568426765,56,Left,5568426771,141,92.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785910909,250,1,1,26,1,5qfq6cwtrgzd2szijivns7rjl,0,86.2,90.7,2025-03-09T04:03:10.222Z,2025-03-09T04:03:14Z,8vcytrkvxzki08gxqpulol3hl,B. Bodily,,5568426813,2,,5568426825,213,4.91,5568426821,141,67.0,5568426817,56,Center,5568426823,212,16.4,5568426819,140,89.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785910925,190,12,1,26,3,7c9knuwazz9k9449u5rnuuy5m,1,6.9,44.6,2025-03-09T04:03:12.232Z,2025-03-09T06:00:02Z,8i5k1tx7x5hx4kk3qzyvrfj84,E. Gärtig,,5568426935,140,43.2,5568426939,141,0.0,5568426977,167,,5568426943,213,5.59,5568426941,212,49.4,5568426931,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785910933,191,5,1,26,6,7c9knuwazz9k9449u5rnuuy5m,0,44.6,-1.4,2025-03-09T04:03:14.723Z,2025-03-09T05:44:56Z,8i5k1tx7x5hx4kk3qzyvrfj84,E. Gärtig,,5568427061,233,251,5568426955,347,,5568426953,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785910951,251,5,1,26,6,5qfq6cwtrgzd2szijivns7rjl,1,55.4,101.4,2025-03-09T04:03:14.723Z,2025-03-09T05:44:56Z,8vcytrkvxzki08gxqpulol3hl,B. Bodily,,5568427053,56,Left,5568427057,233,191,5568427055,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785910985,252,1,1,26,10,5qfq6cwtrgzd2szijivns7rjl,1,53.3,100.0,2025-03-09T04:03:19.214Z,2025-03-09T04:03:29Z,bpkzxcqtmvei7lqkqzuvzelsl,A. Guillén,,5568427207,141,82.0,5568427205,140,43.7,5568427209,212,16.3,5568427201,107,,5568427211,213,4.05,5568427203,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785910981,192,43,1,26,20,7c9knuwazz9k9449u5rnuuy5m,1,0.0,0.0,2025-03-09T04:03:29.008Z,2025-03-09T04:03:47Z,8i5k1tx7x5hx4kk3qzyvrfj84,E. Gärtig,,5568427187,286,0,5568427185,56,Back,5568427629,144,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785910995,253,1,1,26,20,5qfq6cwtrgzd2szijivns7rjl,1,40.9,67.3,2025-03-09T04:03:29.094Z,2025-03-09T04:03:31Z,du5dg5x7as3ub1iemjuwdd6uh,R. Castellanos,,5568427285,213,4.52,5568427279,140,37.7,5568427277,56,Back,5568427281,141,41.4,5568427283,212,17.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785911003,254,1,1,26,22,5qfq6cwtrgzd2szijivns7rjl,0,37.9,39.5,2025-03-09T04:03:31.366Z,2025-03-09T04:03:32Z,2wufroeor0e7k6hvatj1ltwfe,L. Wyke,,5568427309,213,5.82,5568427305,141,21.4,5568427307,212,27.6,5568427303,140,61.4,5568427301,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785911007,193,8,1,26,24,7c9knuwazz9k9449u5rnuuy5m,1,38.3,81.1,2025-03-09T04:03:32.801Z,2025-03-09T04:03:32Z,20z2nx7xh9mgty7qp6xur14yy,G. Nigro,,5568427323,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785911017,195,1,1,26,26,7c9knuwazz9k9449u5rnuuy5m,1,30.0,67.8,2025-03-09T04:03:34.673Z,2025-03-09T04:03:36Z,8i5k1tx7x5hx4kk3qzyvrfj84,E. Gärtig,,5568427375,141,81.7,5568427377,212,14.1,5568427379,213,0.73,5568427373,140,40.0,5568427371,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785911031,196,1,1,26,27,7c9knuwazz9k9449u5rnuuy5m,1,40.2,78.5,2025-03-09T04:03:36.296Z,2025-03-09T04:03:38Z,65jctzcct9irz3wre08c2v2wa,E. Azcona,,5568427431,212,9.5,5568427425,56,Back,5568427427,140,34.6,5568427429,141,89.4,5568427435,213,2.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785911055,197,1,1,26,30,7c9knuwazz9k9449u5rnuuy5m,1,32.3,90.0,2025-03-09T04:03:38.552Z,2025-03-09T04:03:44Z,20z2nx7xh9mgty7qp6xur14yy,G. Nigro,,5568427555,213,6.17,5568427557,1,,5568427553,212,46.0,5568427547,56,Left,5568427551,141,82.4,5568427549,140,75.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785911057,198,61,1,26,35,7c9knuwazz9k9449u5rnuuy5m,0,92.1,81.4,2025-03-09T04:03:43.912Z,2025-03-09T06:01:22Z,f3ftrudyp33naykboqmua0jro,J. Rodriguez,,5568427563,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785911071,255,43,1,26,35,5qfq6cwtrgzd2szijivns7rjl,1,0.0,0.0,2025-03-09T04:03:43.950Z,2025-03-09T04:26:12Z,2wufroeor0e7k6hvatj1ltwfe,L. Wyke,,5568427615,285,0,5568427613,56,Back,5568468273,144,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785911091,257,1,1,26,39,5qfq6cwtrgzd2szijivns7rjl,1,18.9,26.7,2025-03-09T04:03:47.638Z,2025-03-09T04:03:50Z,du5dg5x7as3ub1iemjuwdd6uh,R. Castellanos,,5568427685,140,12.9,5568427687,141,60.2,5568427689,212,23.6,5568427683,56,Back,5568427691,213,1.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785911097,258,1,1,26,42,5qfq6cwtrgzd2szijivns7rjl,1,13.2,60.6,2025-03-09T04:03:50.646Z,2025-03-09T04:03:53Z,bpkzxcqtmvei7lqkqzuvzelsl,A. Guillén,,5568427743,140,22.9,5568427741,56,Back,5568427745,141,60.3,5568427747,212,10.2,5568427749,213,6.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785911101,259,1,1,26,44,5qfq6cwtrgzd2szijivns7rjl,1,22.9,60.3,2025-03-09T04:03:52.878Z,2025-03-09T04:03:54Z,5s5sc7zxuw8cr7vyzeofb8hnu,D. Crisostomo,,5568427769,140,33.3,5568427765,56,Back,5568427773,141,56.3,5568427777,213,6.04,5568427775,212,11.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785911113,260,1,1,26,45,5qfq6cwtrgzd2szijivns7rjl,1,33.3,56.3,2025-03-09T04:03:53.894Z,2025-03-09T04:03:57Z,4l1wyg8j3u42b87477y3zm54a,C. MacPherson,,5568427849,140,23.5,5568427851,141,64.1,5568427847,56,Back,5568427853,212,11.6,5568427855,213,2.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785911127,261,1,1,26,48,5qfq6cwtrgzd2szijivns7rjl,1,25.4,60.5,2025-03-09T04:03:56.863Z,2025-03-09T04:04:00Z,5s5sc7zxuw8cr7vyzeofb8hnu,D. Crisostomo,,5568427913,141,71.2,5568427911,140,33.3,5568427909,56,Back,5568427915,212,11.0,5568427917,213,0.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785911135,262,1,1,26,51,5qfq6cwtrgzd2szijivns7rjl,1,26.9,69.6,2025-03-09T04:04:00.227Z,2025-03-09T04:04:02Z,4l1wyg8j3u42b87477y3zm54a,C. MacPherson,,5568427955,213,5.79,5568427949,140,45.3,5568427953,212,21.9,5568427951,141,54.4,5568427947,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785911139,263,1,1,26,53,5qfq6cwtrgzd2szijivns7rjl,1,45.3,54.4,2025-03-09T04:04:02.174Z,2025-03-09T04:04:04Z,5s5sc7zxuw8cr7vyzeofb8hnu,D. Crisostomo,,5568427993,140,54.9,5568427991,56,Center,5568427999,213,0.95,5568427995,141,75.3,5568427997,212,17.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785911153,264,1,1,26,56,5qfq6cwtrgzd2szijivns7rjl,1,54.6,75.4,2025-03-09T04:04:04.590Z,2025-03-09T04:04:07Z,7ao58e6608lb8eu3dmk17jisp,O. Bassett,,5568428059,141,95.1,5568428055,56,Left,5568428057,140,62.1,5568428061,212,15.5,5568428063,213,1.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785911187,266,1,1,27,2,5qfq6cwtrgzd2szijivns7rjl,1,66.2,74.7,2025-03-09T04:04:11.055Z,2025-03-09T04:04:15Z,8vcytrkvxzki08gxqpulol3hl,B. Bodily,,5568428227,141,76.3,5568428223,140,55.1,5568428233,213,3.05,5568428221,56,Center,5568428231,212,11.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785911203,267,1,1,27,7,5qfq6cwtrgzd2szijivns7rjl,1,55.9,74.4,2025-03-09T04:04:15.598Z,2025-03-09T04:04:19Z,bpkzxcqtmvei7lqkqzuvzelsl,A. Guillén,,5568428305,213,4.30,5568428299,140,48.4,5568428297,56,Back,5568428301,141,47.6,5568428303,212,19.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785911221,268,1,1,27,10,5qfq6cwtrgzd2szijivns7rjl,1,52.7,40.0,2025-03-09T04:04:18.959Z,2025-03-09T04:04:22Z,du5dg5x7as3ub1iemjuwdd6uh,R. Castellanos,,5568428353,140,61.2,5568428351,56,Right,5568428359,213,5.16,5568428355,141,12.8,5568428357,212,20.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785911241,269,1,1,27,13,5qfq6cwtrgzd2szijivns7rjl,1,61.5,13.0,2025-03-09T04:04:21.831Z,2025-03-09T04:04:24Z,ch01b74i78nggnffi81875ld6,P. Niyongabire,,5568428459,212,12.8,5568428455,140,70.6,5568428457,141,25.6,5568428461,213,0.73,5568428453,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785911249,270,4,1,27,16,5qfq6cwtrgzd2szijivns7rjl,1,72.2,33.4,2025-03-09T04:04:24.727Z,2025-03-09T04:04:33Z,6mrzod8fbjpv5s30eyypfyv2t,M. Arteaga,,5568428531,152,,5568428533,286,,5568428527,294,,5568428525,13,,5568428529,56,Center,5568428535,233,199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785911247,199,4,1,27,16,7c9knuwazz9k9449u5rnuuy5m,0,27.8,66.6,2025-03-09T04:04:24.728Z,2025-03-09T04:04:34Z,8i5k1tx7x5hx4kk3qzyvrfj84,E. Gärtig,,5568428509,56,Back,5568428507,13,,5568428517,285,,5568428723,233,270,5568428729,294,,5568428513,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785911583,271,15,1,28,14,5qfq6cwtrgzd2szijivns7rjl,1,75.5,38.9,2025-03-09T04:05:23.063Z,2025-03-09T04:05:31Z,7ao58e6608lb8eu3dmk17jisp,O. Bassett,,5568430143,26,,5568430423,233,200,5568430411,147,49.1,5568430147,56,Center,5568430145,18,,5568430409,146,98.8,5568430407,458,,5568430403,103,20.9,5568430401,102,50.5,5568430399,79,5568430397,20,,,,,,,,,,,,,,,,,,,,,,
2785911585,200,10,1,28,14,7c9knuwazz9k9449u5rnuuy5m,1,3.6,51.5,2025-03-09T04:05:23.163Z,2025-03-09T04:05:32Z,catp73eq6wn8hxggfcpzks3u2,N. Ammeter,,5568430433,233,271,5568430163,56,Back,5568430161,182,,5568430157,173,,5568430159,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785911657,202,1,1,28,21,7c9knuwazz9k9449u5rnuuy5m,0,6.2,45.8,2025-03-09T04:05:30.400Z,2025-03-09T04:05:35Z,catp73eq6wn8hxggfcpzks3u2,N. Ammeter,,5568430565,140,74.4,5568430567,141,75.1,5568430569,212,74.3,5568430571,213,0.27,5568430573,1,,5568430563,56,Center,5568430561,199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785911691,272,1,1,28,27,5qfq6cwtrgzd2szijivns7rjl,1,28.4,21.5,2025-03-09T04:05:35.551Z,2025-03-09T04:05:40Z,2wufroeor0e7k6hvatj1ltwfe,L. Wyke,,5568430783,56,Back,5568430781,3,,5568430791,213,5.52,5568430785,140,35.9,5568430787,141,10.4,5568430789,212,10.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
