id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/9/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/11/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2805379965,155,1,1,17,33,87c66ubwpzykovmkaf1t46bis,1,8.5,70.6,2025-04-24T00:55:07.362Z,2025-04-24T00:55:15Z,ks7omik17xov44i4hhjrldyh,M. Taintor,,,5675463357,141,9.2,5675463349,155,,5675463353,56,Back,5675463361,213,5.44,5675463359,212,55.7,5675463355,140,43.6,5675463363,1,,5675463351,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805379977,156,1,1,17,41,87c66ubwpzykovmkaf1t46bis,0,60.6,35.5,2025-04-24T00:55:15.234Z,2025-04-24T00:55:17Z,euesmrqkdyvekqtpk81ln7uqy,L. Paredes,,,5675463411,212,24.3,5675463405,56,Center,5675463407,140,75.3,5675463409,141,63.1,5675463413,213,0.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805379999,123,8,1,17,42,ak0rmms5xl49w57i2rvid1tk9,1,24.6,23.3,2025-04-24T00:55:16.081Z,2025-04-24T01:15:16Z,2h53fzt0ubszmkuwfnez8n622,A. Ward,,,5675463519,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805380005,124,5,1,17,44,ak0rmms5xl49w57i2rvid1tk9,0,22.5,-1.2,2025-04-24T00:55:17.930Z,2025-04-24T02:40:26Z,2h53fzt0ubszmkuwfnez8n622,A. Ward,,,5675463713,233,157,5675463557,347,,5675463555,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805380025,157,5,1,17,44,87c66ubwpzykovmkaf1t46bis,1,77.5,101.2,2025-04-24T00:55:17.930Z,2025-04-24T02:40:26Z,euesmrqkdyvekqtpk81ln7uqy,L. Paredes,,,5675463693,233,124,5675463685,347,,5675463683,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805380063,158,1,1,17,51,87c66ubwpzykovmkaf1t46bis,1,81.8,100.0,2025-04-24T00:55:25.475Z,2025-04-24T00:55:30Z,c481wk3de3opu190d8z99w8yy,N. Flores,,,5675463871,1,,5675463861,56,Left,5675463867,212,26.6,5675463865,141,92.9,5675463859,107,,5675463869,213,3.38,5675463863,140,57.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805380069,159,1,1,17,56,87c66ubwpzykovmkaf1t46bis,1,57.2,92.9,2025-04-24T00:55:30.643Z,2025-04-24T00:55:31Z,ks7omik17xov44i4hhjrldyh,M. Taintor,,,5675463907,141,92.1,5675463903,56,Left,5675463909,212,14.7,5675463911,213,6.25,5675463905,140,71.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805380073,160,1,1,17,57,87c66ubwpzykovmkaf1t46bis,1,71.2,92.1,2025-04-24T00:55:31.330Z,2025-04-24T00:55:32Z,c481wk3de3opu190d8z99w8yy,N. Flores,,,5675463939,141,81.2,5675463941,212,9.4,5675463943,213,4.05,5675463937,140,65.7,5675463935,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805380081,161,1,1,17,58,87c66ubwpzykovmkaf1t46bis,1,65.7,81.2,2025-04-24T00:55:31.922Z,2025-04-24T02:52:54Z,zd582wgzhdcz8n6oipywt3vt,J. Hernández,,,5675463999,141,76.4,5675464001,212,10.7,5675464003,213,3.45,5675463997,140,56.0,5675463995,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805380107,162,1,1,18,0,87c66ubwpzykovmkaf1t46bis,1,56.2,75.0,2025-04-24T00:55:34.059Z,2025-04-24T00:55:36Z,61rlxmejof8zjv8uw3sk1l045,J. Medranda,,,5675464117,140,44.7,5675464121,212,21.1,5675464115,56,Back,5675464123,213,4.10,5675464119,141,49.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805380155,163,1,1,18,1,87c66ubwpzykovmkaf1t46bis,1,45.0,49.6,2025-04-24T00:55:35.818Z,2025-04-24T00:55:41Z,4o1ryjpzoxzpi3ex53cmayui1,A. Crognale,,,5675464337,56,Back,5675464341,141,33.7,5675464339,140,43.2,5675464345,213,4.54,5675464343,212,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805380181,164,1,1,18,7,87c66ubwpzykovmkaf1t46bis,1,45.7,34.0,2025-04-24T00:55:41.346Z,2025-04-24T00:55:45Z,bzu3rjr0r2qmxluguyseq5sdl,A. Soto,,,5675464453,141,46.1,5675464457,213,2.54,5675464455,212,14.5,5675464451,140,34.3,5675464449,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805380195,165,1,1,18,11,87c66ubwpzykovmkaf1t46bis,1,38.3,40.7,2025-04-24T00:55:45.010Z,2025-04-24T00:55:48Z,4o1ryjpzoxzpi3ex53cmayui1,A. Crognale,,,5675464533,56,Back,5675464541,213,5.26,5675464539,212,11.4,5675464535,140,43.9,5675464537,141,26.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805380229,166,1,1,18,14,87c66ubwpzykovmkaf1t46bis,1,43.9,26.2,2025-04-24T00:55:48.538Z,2025-04-24T00:55:53Z,bzu3rjr0r2qmxluguyseq5sdl,A. Soto,,,5675464683,212,44.4,5675464685,213,6.12,5675464677,56,Right,5675464681,141,15.3,5675464679,140,85.6,5675464687,1,,5675464675,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805380235,167,50,1,18,18,87c66ubwpzykovmkaf1t46bis,1,89.1,19.2,2025-04-24T00:55:52.758Z,2025-04-24T02:52:56Z,9623rc4ywvt5nvq15qknn9l3o,J. Osorio,,,5675464739,233,125,5675464705,56,Right,5675464707,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805380239,125,7,1,18,18,ak0rmms5xl49w57i2rvid1tk9,1,10.9,80.8,2025-04-24T00:55:52.759Z,2025-04-24T00:55:58Z,b9lt0sfts2zxf2ali8vpf0pn9,D. Lacroix,,,5675464727,233,167,5675464717,285,,5675464715,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805380259,127,1,1,18,22,ak0rmms5xl49w57i2rvid1tk9,1,14.5,91.7,2025-04-24T00:55:55.911Z,2025-04-24T00:55:59Z,6oj55tf7cdnnnft350f9fyhnt,M. Real,,,5675464811,56,Back,5675464815,141,84.2,5675464819,213,3.75,5675464813,140,7.5,5675464817,212,8.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805380245,168,83,1,18,22,87c66ubwpzykovmkaf1t46bis,0,85.6,12.6,2025-04-24T00:55:56.595Z,2025-04-24T00:56:03Z,9623rc4ywvt5nvq15qknn9l3o,J. Osorio,,,5675464901,399,b9lt0sfts2zxf2ali8vpf0pn9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805380263,128,1,1,18,25,ak0rmms5xl49w57i2rvid1tk9,1,9.6,86.5,2025-04-24T00:55:59.455Z,2025-04-24T00:56:02Z,b9lt0sfts2zxf2ali8vpf0pn9,D. Lacroix,,,5675464849,140,31.3,5675464851,141,81.7,5675464855,213,6.14,5675464847,56,Back,5675464853,212,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805380269,129,1,1,18,28,ak0rmms5xl49w57i2rvid1tk9,0,31.3,81.7,2025-04-24T00:56:02.255Z,2025-04-24T02:52:58Z,bjm0d2f9er34ymm41sulmkout,S. Echevarria,,,5675464887,140,73.9,5675464885,56,Left,5675464893,213,0.20,5675464883,155,,5675464891,212,45.7,5675464889,141,95.3,5675464967,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805380301,169,12,1,18,30,87c66ubwpzykovmkaf1t46bis,1,30.2,5.5,2025-04-24T00:56:04.530Z,2025-04-24T01:18:26Z,ks7omik17xov44i4hhjrldyh,M. Taintor,,,5675465127,167,,5675465081,140,27.2,5675465085,212,5.5,5675465083,141,0.0,5675465087,213,4.10,5675465079,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805380309,130,5,1,18,34,ak0rmms5xl49w57i2rvid1tk9,1,72.8,101.1,2025-04-24T00:56:08.520Z,2025-04-24T00:56:11Z,bjm0d2f9er34ymm41sulmkout,S. Echevarria,,,5675465123,56,Left,5675465129,233,170,5675465125,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805380305,170,5,1,18,34,87c66ubwpzykovmkaf1t46bis,0,27.2,-1.1,2025-04-24T00:56:08.520Z,2025-04-24T02:40:27Z,ks7omik17xov44i4hhjrldyh,M. Taintor,,,5675465151,233,130,5675465107,56,Back,5675465109,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805380333,131,1,1,18,36,ak0rmms5xl49w57i2rvid1tk9,1,72.5,100.0,2025-04-24T00:56:10.375Z,2025-04-24T00:56:16Z,4ccmn07kk0thmg6apfxgivmc5,J. Dhillon,,,5675465245,140,70.5,5675465239,107,,5675465243,56,Left,5675465249,212,7.1,5675465247,141,91.1,5675465251,213,4.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805380339,132,1,1,18,42,ak0rmms5xl49w57i2rvid1tk9,1,71.0,94.1,2025-04-24T00:56:16.287Z,2025-04-24T00:56:18Z,bjm0d2f9er34ymm41sulmkout,S. Echevarria,,,5675465333,213,3.14,5675465329,141,94.1,5675465327,140,58.3,5675465331,212,13.3,5675465325,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805380345,133,1,1,18,44,ak0rmms5xl49w57i2rvid1tk9,1,58.3,94.1,2025-04-24T00:56:18.158Z,2025-04-24T00:56:19Z,b9lt0sfts2zxf2ali8vpf0pn9,D. Lacroix,,,5675465371,141,97.5,5675465375,213,0.72,5675465369,140,60.8,5675465373,212,3.5,5675465367,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805380353,134,1,1,18,45,ak0rmms5xl49w57i2rvid1tk9,1,60.8,97.5,2025-04-24T00:56:19.142Z,2025-04-24T00:56:21Z,bjm0d2f9er34ymm41sulmkout,S. Echevarria,,,5675465421,56,Back,5675465425,141,87.4,5675465429,213,3.48,5675465423,140,42.2,5675465427,212,20.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805380367,135,1,1,18,47,ak0rmms5xl49w57i2rvid1tk9,1,42.3,82.9,2025-04-24T00:56:21.318Z,2025-04-24T00:56:24Z,dqekbs06e79n3vapj437pwyc,G. Metusala,,,5675465505,141,43.3,5675465507,212,27.1,5675465501,56,Back,5675465503,140,44.9,5675465509,213,4.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805380385,136,1,1,18,50,ak0rmms5xl49w57i2rvid1tk9,1,46.0,36.0,2025-04-24T00:56:24.622Z,2025-04-24T00:56:28Z,7i29w1zl3m6xdnurdll08jsvd,M. Mahoney,,,5675465633,213,5.24,5675465629,141,8.9,5675465627,140,56.2,5675465631,212,21.3,5675465625,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805380399,137,1,1,18,54,ak0rmms5xl49w57i2rvid1tk9,1,59.6,10.7,2025-04-24T00:56:28.590Z,2025-04-24T00:56:31Z,2h53fzt0ubszmkuwfnez8n622,A. Ward,,,5675465705,141,6.4,5675465707,212,10.5,5675465701,56,Right,5675465703,140,69.2,5675465709,213,6.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805380407,138,1,1,18,57,ak0rmms5xl49w57i2rvid1tk9,1,65.9,7.4,2025-04-24T00:56:30.958Z,2025-04-24T00:56:32Z,rtca480n5ehey5ffvt8nudck,H. Endeley,,,5675465751,141,11.0,5675465755,213,2.94,5675465747,56,Right,5675465753,212,12.3,5675465749,140,54.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805380427,139,1,1,18,58,ak0rmms5xl49w57i2rvid1tk9,1,54.7,11.4,2025-04-24T00:56:32.758Z,2025-04-24T00:56:35Z,2h53fzt0ubszmkuwfnez8n622,A. Ward,,,5675465881,213,2.89,5675465875,140,34.7,5675465877,141,19.4,5675465879,212,21.7,5675465873,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805380451,140,1,1,19,1,ak0rmms5xl49w57i2rvid1tk9,1,34.7,19.4,2025-04-24T00:56:35.469Z,2025-04-24T00:56:40Z,7i29w1zl3m6xdnurdll08jsvd,M. Mahoney,,,5675466043,141,43.9,5675466041,140,14.2,5675466039,56,Back,5675466045,212,27.2,5675466047,213,2.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805380499,141,1,1,19,6,ak0rmms5xl49w57i2rvid1tk9,1,12.2,44.9,2025-04-24T00:56:40.238Z,2025-04-24T00:56:47Z,8m19c2e0raanzp3dzf7aaf6jt,A. Romero,,,5675466311,141,71.1,5675466309,140,19.6,5675466313,212,19.4,5675466317,213,1.16,5675466307,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805380531,142,1,1,19,13,ak0rmms5xl49w57i2rvid1tk9,1,24.6,82.9,2025-04-24T00:56:47.646Z,2025-04-24T00:56:52Z,dqekbs06e79n3vapj437pwyc,G. Metusala,,,5675466497,140,19.9,5675466503,213,4.46,5675466495,56,Back,5675466499,141,54.5,5675466501,212,19.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805380553,143,1,1,19,17,ak0rmms5xl49w57i2rvid1tk9,1,23.1,51.0,2025-04-24T00:56:51.902Z,2025-04-24T00:56:55Z,8m19c2e0raanzp3dzf7aaf6jt,A. Romero,,,5675466637,157,,5675466647,213,5.92,5675466643,141,18.8,5675466649,1,,5675466645,212,61.0,5675466639,56,Right,5675466641,140,77.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805380561,144,44,1,19,21,ak0rmms5xl49w57i2rvid1tk9,1,75.6,19.8,2025-04-24T00:56:55.334Z,2025-04-24T02:37:57Z,rtca480n5ehey5ffvt8nudck,H. Endeley,,,5675466747,233,171,5675466689,286,,5675466687,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805380567,171,44,1,19,21,87c66ubwpzykovmkaf1t46bis,0,24.4,80.2,2025-04-24T00:56:55.335Z,2025-04-24T02:37:58Z,c481wk3de3opu190d8z99w8yy,N. Flores,,,5675466721,285,,5675466757,233,144,5675466719,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805380571,145,1,1,19,21,ak0rmms5xl49w57i2rvid1tk9,1,77.3,18.8,2025-04-24T00:56:55.638Z,2025-04-24T00:56:57Z,rtca480n5ehey5ffvt8nudck,H. Endeley,,,5675466743,213,2.54,5675466737,140,69.5,5675466735,56,Center,5675466739,141,27.0,5675466741,212,9.9,5675466733,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805380593,146,1,1,19,22,ak0rmms5xl49w57i2rvid1tk9,1,69.5,27.0,2025-04-24T00:56:56.886Z,2025-04-24T03:58:48Z,6eqvj5hboqw5c21ofhsgo4p9l,M. Micaletto,,,5675466883,212,10.5,5675466879,140,60.2,5675466887,213,2.76,5675466875,3,,5675466877,56,Center,5675466881,141,32.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805380603,147,1,1,19,28,ak0rmms5xl49w57i2rvid1tk9,1,60.2,32.7,2025-04-24T00:57:01.997Z,2025-04-24T03:58:53Z,7i29w1zl3m6xdnurdll08jsvd,M. Mahoney,,,5675466939,141,23.4,5675466933,3,,5675466941,212,9.2,5675466943,213,5.53,5675466937,140,66.6,5675466935,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805380611,148,61,1,19,29,ak0rmms5xl49w57i2rvid1tk9,1,55.4,14.3,2025-04-24T00:57:02.941Z,2025-04-24T03:58:41Z,dio84sg1k4gsedcpordxs69lg,Q. Huerman,,,5675518779,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805380617,149,1,1,19,29,ak0rmms5xl49w57i2rvid1tk9,1,56.3,15.6,2025-04-24T00:57:03.110Z,2025-04-24T03:58:32Z,2h53fzt0ubszmkuwfnez8n622,A. Ward,,,5675519431,212,14.5,5675519425,56,Back,5675519427,140,42.7,5675519429,141,19.7,5675519433,213,2.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805380637,150,1,1,19,30,ak0rmms5xl49w57i2rvid1tk9,1,37.4,17.6,2025-04-24T00:57:04.246Z,2025-04-24T00:57:06Z,7i29w1zl3m6xdnurdll08jsvd,M. Mahoney,,,5675467063,140,54.1,5675467069,213,0.46,5675467065,141,30.3,5675467067,212,19.5,5675467061,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805380643,151,1,1,19,32,ak0rmms5xl49w57i2rvid1tk9,1,53.7,26.8,2025-04-24T00:57:06.677Z,2025-04-24T00:57:07Z,bjm0d2f9er34ymm41sulmkout,S. Echevarria,,,5675467105,140,70.1,5675467111,213,6.13,5675467109,212,17.4,5675467103,56,Center,5675467107,141,22.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805380653,152,1,1,19,33,ak0rmms5xl49w57i2rvid1tk9,1,70.1,22.8,2025-04-24T00:57:07.774Z,2025-04-24T00:57:10Z,6eqvj5hboqw5c21ofhsgo4p9l,M. Micaletto,,,5675467165,212,12.1,5675467167,213,2.28,5675467159,56,Center,5675467161,140,62.6,5675467163,141,36.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805380683,172,83,1,19,34,87c66ubwpzykovmkaf1t46bis,1,37.4,64.7,2025-04-24T00:57:08.455Z,2025-04-24T03:58:50Z,bzu3rjr0r2qmxluguyseq5sdl,A. Soto,,,5675524327,399,dio84sg1k4gsedcpordxs69lg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805380667,153,61,1,19,36,ak0rmms5xl49w57i2rvid1tk9,0,62.6,34.3,2025-04-24T00:57:10.454Z,2025-04-24T01:23:06Z,dio84sg1k4gsedcpordxs69lg,Q. Huerman,,,5675467227,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805380691,173,1,1,19,38,87c66ubwpzykovmkaf1t46bis,1,40.2,69.7,2025-04-24T00:57:12.698Z,2025-04-24T03:58:22Z,4g4zufvyime7qp4ks4badls0k,A. Greive,,,5675467395,212,6.6,5675467397,213,3.91,5675467389,56,Back,5675467391,140,35.7,5675467393,141,63.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805380701,175,1,1,19,41,87c66ubwpzykovmkaf1t46bis,1,35.7,63.0,2025-04-24T00:57:15.006Z,2025-04-24T03:58:38Z,61rlxmejof8zjv8uw3sk1l045,J. Medranda,,,5675467437,212,8.9,5675467435,141,71.5,5675467431,56,Back,5675467433,140,42.2,5675467439,213,0.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805380709,176,1,1,19,41,87c66ubwpzykovmkaf1t46bis,1,42.2,71.5,2025-04-24T00:57:15.674Z,2025-04-24T04:05:30Z,zd582wgzhdcz8n6oipywt3vt,J. Hernández,,,5675467485,141,82.6,5675467481,56,Back,5675467483,140,34.2,5675467489,213,2.41,5675763507,156,,5675467487,212,11.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805380725,177,2,1,19,42,87c66ubwpzykovmkaf1t46bis,1,34.2,82.6,2025-04-24T00:57:16.554Z,2025-04-24T04:06:13Z,4ceaxb019rb6flsigsqo80rca,L. Haakenson,,,5675467607,7,4g4zufvyime7qp4ks4badls0k,5675467611,56,Center,5675467583,140,67.0,5675467585,141,74.8,5675467609,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805380813,155,1,1,19,55,ak0rmms5xl49w57i2rvid1tk9,1,24.3,23.6,2025-04-24T00:57:29.030Z,2025-04-24T00:57:30Z,7i29w1zl3m6xdnurdll08jsvd,M. Mahoney,,,5675468049,241,,5675468057,212,16.3,5675468051,56,Back,5675468055,141,33.0,5675468059,213,0.40,5675468047,5,,5675468053,140,38.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805380823,156,1,1,19,56,ak0rmms5xl49w57i2rvid1tk9,1,38.6,33.0,2025-04-24T00:57:30.013Z,2025-04-24T00:57:31Z,6eqvj5hboqw5c21ofhsgo4p9l,M. Micaletto,,,5675468121,140,27.3,5675468125,212,13.0,5675468127,213,3.56,5675468123,141,25.3,5675468119,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805380829,157,1,1,19,57,ak0rmms5xl49w57i2rvid1tk9,1,27.3,25.3,2025-04-24T00:57:31.165Z,2025-04-24T00:57:32Z,7i29w1zl3m6xdnurdll08jsvd,M. Mahoney,,,5675468207,212,15.0,5675468205,141,7.3,5675468201,56,Back,5675468203,140,35.6,5675468209,213,5.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805380863,158,1,1,19,58,ak0rmms5xl49w57i2rvid1tk9,1,35.6,7.3,2025-04-24T00:57:32.789Z,2025-04-24T00:57:37Z,2h53fzt0ubszmkuwfnez8n622,A. Ward,,,5675468369,212,12.9,5675468363,56,Back,5675468371,213,2.29,5675468365,140,27.5,5675468367,141,21.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805380875,159,1,1,20,3,ak0rmms5xl49w57i2rvid1tk9,1,27.3,45.2,2025-04-24T00:57:37.781Z,2025-04-24T00:57:40Z,7i29w1zl3m6xdnurdll08jsvd,M. Mahoney,,,5675468431,140,27.4,5675468435,212,19.7,5675468437,213,1.57,5675468429,56,Back,5675468433,141,74.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805380891,160,1,1,20,6,ak0rmms5xl49w57i2rvid1tk9,1,30.9,76.4,2025-04-24T00:57:40.669Z,2025-04-24T00:57:43Z,dqekbs06e79n3vapj437pwyc,G. Metusala,,,5675468517,212,14.0,5675468513,140,38.5,5675468519,213,0.96,5675468515,141,93.3,5675468511,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805380909,161,1,1,20,9,ak0rmms5xl49w57i2rvid1tk9,1,39.5,93.9,2025-04-24T00:57:43.445Z,2025-04-24T00:57:46Z,b9lt0sfts2zxf2ali8vpf0pn9,D. Lacroix,,,5675468617,140,62.0,5675468621,212,23.7,5675468625,213,0.06,5675468619,141,95.9,5675468615,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805380919,162,1,1,20,12,ak0rmms5xl49w57i2rvid1tk9,1,62.0,95.9,2025-04-24T00:57:46.581Z,2025-04-24T00:57:48Z,6oj55tf7cdnnnft350f9fyhnt,M. Real,,,5675468677,141,95.7,5675468675,140,42.8,5675468681,213,3.15,5675468673,56,Back,5675468679,212,20.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805380939,163,1,1,20,14,ak0rmms5xl49w57i2rvid1tk9,1,42.8,95.7,2025-04-24T00:57:48.093Z,2025-04-24T00:57:50Z,b9lt0sfts2zxf2ali8vpf0pn9,D. Lacroix,,,5675468773,212,5.5,5675468779,213,5.30,5675468769,140,45.7,5675468767,56,Back,5675468771,141,89.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805380967,164,1,1,20,16,ak0rmms5xl49w57i2rvid1tk9,1,42.9,86.0,2025-04-24T00:57:50.125Z,2025-04-24T00:57:53Z,6oj55tf7cdnnnft350f9fyhnt,M. Real,,,5675468957,56,Back,5675468959,140,28.0,5675468965,213,4.02,5675468961,141,58.4,5675468963,212,24.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805380987,165,1,1,20,19,ak0rmms5xl49w57i2rvid1tk9,1,34.3,46.0,2025-04-24T00:57:53.597Z,2025-04-24T00:57:57Z,7i29w1zl3m6xdnurdll08jsvd,M. Mahoney,,,5675469081,56,Back,5675469087,212,22.7,5675469085,141,16.1,5675469089,213,5.17,5675469083,140,43.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805381025,166,1,1,20,22,ak0rmms5xl49w57i2rvid1tk9,1,51.5,11.0,2025-04-24T00:57:56.901Z,2025-04-24T00:58:02Z,2h53fzt0ubszmkuwfnez8n622,A. Ward,,,5675469249,56,Center,5675469251,140,89.1,5675469255,212,40.9,5675469259,213,0.26,5675469253,141,26.5,5675469261,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805381213,167,1,1,20,27,ak0rmms5xl49w57i2rvid1tk9,1,98.4,36.2,2025-04-24T00:58:01.861Z,2025-04-24T00:59:01Z,bjm0d2f9er34ymm41sulmkout,S. Echevarria,,1.0,5675471269,22,,5675470295,213,2.34,5675470291,141,51.1,5675470293,212,14.1,5675470287,56,Center,5675471265,210,16,5675470289,140,89.0,5675471267,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805381277,168,16,1,20,28,ak0rmms5xl49w57i2rvid1tk9,1,88.0,46.0,2025-04-24T00:58:02.733Z,2025-04-24T02:53:07Z,6oj55tf7cdnnnft350f9fyhnt,M. Real,,,5675470743,20,,5675470495,17,,5675470751,375,20:28.055,5675471297,76,,5675471313,230,99.4,5675471309,103,13.9,5675470747,374,2025-04-24 01:58:01.960,5675471301,154,,5675471307,102,53.8,5675471299,29,5675470493,22,,,5675471303,55,5675470497,56,167,Center,5675471311,328,5675471315,231,46.8,,,,,,,,,,
