id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/12/value,qualifier/13/value,qualifier/9/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/14/value,qualifier/15/value
2800397315,199,5,1,22,6,7neuneh44n9rtsfsh6r0sb9no,1,13.2,-1.2,2025-04-13T02:28:45.435Z,2025-04-13T04:17:47Z,b7hyxpaqt3ymfbuah1yop5rai,F. Kleemann,,,5647979101,233,213,5647979079,347,,5647979077,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800397261,213,5,1,22,6,cf5r1qpotp6n5i3vdchsp2en1,0,86.8,101.2,2025-04-13T02:28:45.435Z,2025-04-13T04:17:48Z,52qwgcxm3vpgabixc8c2i3aax,R. Doghman,,,5647978895,56,Left,5647979107,233,199,5647978897,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800397343,200,1,1,22,20,7neuneh44n9rtsfsh6r0sb9no,1,12.3,0.0,2025-04-13T02:28:59.932Z,2025-04-13T02:29:05Z,5u1uufcs8jlvvkzodpi5ykovd,J. Timmer,,,5647979215,56,Back,5647979223,213,0.52,5647979221,212,23.7,5647979219,141,16.6,5647979213,107,,5647979225,1,,5647979217,140,31.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800397361,201,1,1,22,25,7neuneh44n9rtsfsh6r0sb9no,1,25.2,35.3,2025-04-13T02:29:05.101Z,2025-04-13T02:29:06Z,9lqozbr0ghw2fhep938p8snah,R. Cicerone,,,5647979295,213,1.65,5647979285,157,,5647979291,141,77.9,5647979297,1,,5647979287,56,Back,5647979293,212,29.1,5647979289,140,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800397399,202,1,1,22,27,7neuneh44n9rtsfsh6r0sb9no,1,23.0,77.9,2025-04-13T02:29:06.260Z,2025-04-13T02:29:10Z,cc7jk41tn9qi5px4pb9l4bn8q,R. Spaulding,,,5647979465,141,77.7,5647979461,56,Back,5647979463,140,35.7,5647979467,212,13.3,5647979459,3,,5647979469,213,6.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800397419,203,1,1,22,28,7neuneh44n9rtsfsh6r0sb9no,0,35.7,77.7,2025-04-13T02:29:07.540Z,2025-04-13T04:27:34Z,2054x8z63k74or3inr9sl0bu1,L. Fernandes,,,5647979539,212,11.2,5647979537,141,64.8,5647979541,213,5.38,5647979531,56,Back,5647979535,140,42.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800397391,215,61,1,22,29,cf5r1qpotp6n5i3vdchsp2en1,1,59.9,25.3,2025-04-13T02:29:09.099Z,2025-04-13T02:29:09Z,f1j8v0figkewc23fmaexubo4p,K. Partida,,,5647979435,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800397425,204,45,1,22,32,7neuneh44n9rtsfsh6r0sb9no,0,41.2,63.8,2025-04-13T02:29:11.177Z,2025-04-13T03:05:55Z,9lqozbr0ghw2fhep938p8snah,R. Cicerone,,,5648057213,285,,5648057303,233,404,5647979565,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800411863,404,3,1,22,32,cf5r1qpotp6n5i3vdchsp2en1,1,58.8,36.2,2025-04-13T02:29:11.177Z,2025-04-13T03:05:54Z,3sp46qr51lu5o2213enn5xtjp,K. Scott,,,5648057295,286,,5648057297,233,204,5648057293,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800397413,216,43,1,22,32,cf5r1qpotp6n5i3vdchsp2en1,1,0.0,0.0,2025-04-13T02:29:11.283Z,2025-04-13T03:05:47Z,3sp46qr51lu5o2213enn5xtjp,K. Scott,,,5647979517,56,Center,5647979519,285,0,5648057257,144,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800397509,217,1,1,22,33,cf5r1qpotp6n5i3vdchsp2en1,1,60.2,29.2,2025-04-13T02:29:12.499Z,2025-04-13T02:29:23Z,3sp46qr51lu5o2213enn5xtjp,K. Scott,,,5647980003,56,Center,5647980011,213,0.89,5647980007,141,71.8,5647980013,1,,5647980005,140,82.4,5647980001,157,,5647980009,212,37.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800397479,205,43,1,22,38,7neuneh44n9rtsfsh6r0sb9no,1,0.0,0.0,2025-04-13T02:29:17.916Z,2025-04-13T02:29:21Z,t8bq7sttljbcrrspxz5tnm5l,D. Wanner,,,5647979961,144,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800397515,218,4,1,22,43,cf5r1qpotp6n5i3vdchsp2en1,1,75.4,74.0,2025-04-13T02:29:22.827Z,2025-04-13T02:29:28Z,6ydk69km9oe49cg6plrc6u0wk,L. MacKinnon,,,5647980061,286,,5647980059,265,,5647980079,233,206,5647980055,56,Center,5647980053,13,,5647980057,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800397513,206,4,1,22,43,7neuneh44n9rtsfsh6r0sb9no,0,24.6,26.0,2025-04-13T02:29:22.828Z,2025-04-13T02:29:27Z,5u1uufcs8jlvvkzodpi5ykovd,J. Timmer,,,5647980033,13,,5647980039,265,,5647980041,285,,5647980037,152,,5647980093,233,218,5647980035,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800397867,219,13,1,23,40,cf5r1qpotp6n5i3vdchsp2en1,1,74.5,66.6,2025-04-13T02:30:20.171Z,2025-04-13T04:28:05Z,8sydisziijh84elb8dprtlduy,N. Benalcázar,,,5647982605,230,98.8,5647982117,20,,5647981893,56,Center,5647982591,102,41.8,5647982595,103,72.2,5647981891,18,,5647982603,458,,5648181365,26,,5647982607,231,51.1,5647982585,81,,,,,,,,,,,,,,,,,,,
2800397943,207,5,1,23,48,7neuneh44n9rtsfsh6r0sb9no,1,-0.7000000000000001,61.5,2025-04-13T02:30:27.445Z,2025-04-13T04:17:48Z,5u1uufcs8jlvvkzodpi5ykovd,J. Timmer,,,5647982363,233,220,5647982337,346,,5647982335,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800397913,220,5,1,23,48,cf5r1qpotp6n5i3vdchsp2en1,0,100.7,38.5,2025-04-13T02:30:27.445Z,2025-04-13T04:17:49Z,8sydisziijh84elb8dprtlduy,N. Benalcázar,,,5647982371,233,207,5647982109,56,Center,5647982111,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800397955,208,1,1,23,59,7neuneh44n9rtsfsh6r0sb9no,1,4.1,49.9,2025-04-13T02:30:38.933Z,2025-04-13T02:30:40Z,9l35nvd07jhy457u1yehm3gx6,D. Vitiello,,,5647982397,237,,5647982387,140,9.6,5647982393,213,1.20,5647982383,124,,5647982389,141,71.6,5647982391,212,15.8,5647982385,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800397967,209,1,1,24,0,7neuneh44n9rtsfsh6r0sb9no,1,9.6,71.6,2025-04-13T02:30:39.805Z,2025-04-13T02:30:42Z,b7hyxpaqt3ymfbuah1yop5rai,F. Kleemann,,,5647982453,212,17.6,5647982447,56,Back,5647982455,213,0.92,5647982449,140,19.8,5647982451,141,92.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800397975,210,1,1,24,3,7neuneh44n9rtsfsh6r0sb9no,1,19.8,92.1,2025-04-13T02:30:42.702Z,2025-04-13T02:30:44Z,7y9k549gjh2183ylplvwg2q5l,M. Benítez,,,5647982497,213,6.16,5647982487,155,,5647982493,141,88.5,5647982495,212,19.4,5647982491,140,38.1,5647982489,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800397979,211,61,1,24,5,7neuneh44n9rtsfsh6r0sb9no,0,38.1,88.5,2025-04-13T02:30:44.485Z,2025-04-13T02:30:45Z,cc7jk41tn9qi5px4pb9l4bn8q,R. Spaulding,,,5647982513,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800398019,212,1,1,24,7,7neuneh44n9rtsfsh6r0sb9no,0,25.0,73.2,2025-04-13T02:30:46.973Z,2025-04-13T02:30:49Z,b7hyxpaqt3ymfbuah1yop5rai,F. Kleemann,,,5647982707,213,0.11,5647982703,141,78.0,5647982701,140,54.2,5647982697,3,,5647982705,212,30.8,5647982699,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800398007,221,12,1,24,8,cf5r1qpotp6n5i3vdchsp2en1,1,41.0,27.4,2025-04-13T02:30:47.803Z,2025-04-13T03:01:11Z,ds74l5fmanizrflvvfkl42pcl,T. Brewitt,,,5647982665,213,6.27,5647982661,141,26.8,5647982663,212,29.0,5647982657,56,Center,5647982659,140,68.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800398057,223,1,1,24,14,cf5r1qpotp6n5i3vdchsp2en1,1,48.6,43.0,2025-04-13T02:30:53.971Z,2025-04-13T03:01:09Z,26uulzcbbpgdrvnf5msmqidck,G. Doody,,,5647982883,212,18.7,5647982879,141,61.2,5647982887,213,2.42,5647982875,56,Back,5647982877,140,35.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800398111,224,1,1,24,19,cf5r1qpotp6n5i3vdchsp2en1,1,34.0,61.7,2025-04-13T02:30:59.092Z,2025-04-13T03:00:51Z,8sydisziijh84elb8dprtlduy,N. Benalcázar,,,5647983145,1,,5647983141,212,52.9,5647983139,141,35.8,5647983143,213,5.94,5647983137,140,81.5,5648049971,155,,5647983135,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800398123,213,4,1,24,23,7neuneh44n9rtsfsh6r0sb9no,1,16.6,69.3,2025-04-13T02:31:02.763Z,2025-04-13T04:16:04Z,7y9k549gjh2183ylplvwg2q5l,M. Benítez,,,5648050297,233,225,5647983219,265,,5647983221,285,,5647983215,56,Back,5647983217,152,,5647983213,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800398117,225,4,1,24,23,cf5r1qpotp6n5i3vdchsp2en1,0,83.4,30.7,2025-04-13T02:31:02.764Z,2025-04-13T04:16:04Z,5nv5d35t6x08kuujy5qptrlec,B. Jamison,,,5647983233,265,,5647983229,56,Center,5647983231,152,,5647983235,286,,5648050301,233,213,5647983227,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800398241,214,1,1,24,50,7neuneh44n9rtsfsh6r0sb9no,1,20.8,76.1,2025-04-13T02:31:29.846Z,2025-04-13T02:31:31Z,b7hyxpaqt3ymfbuah1yop5rai,F. Kleemann,,,5647983885,141,67.2,5647983881,56,Back,5647983883,140,26.2,5647983887,212,8.3,5647983879,152,,5647983877,5,,5647983889,213,5.47,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800398243,215,1,1,24,51,7neuneh44n9rtsfsh6r0sb9no,1,26.2,67.2,2025-04-13T02:31:30.958Z,2025-04-13T02:31:32Z,8qjls72u1tvwuxas420p8ed5g,B. Willey,,,5647983901,56,Back,5647983905,141,74.0,5647983907,212,8.4,5647983903,140,19.5,5647983909,213,2.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800398249,216,1,1,24,52,7neuneh44n9rtsfsh6r0sb9no,1,19.5,74.0,2025-04-13T02:31:31.862Z,2025-04-13T02:31:33Z,b7hyxpaqt3ymfbuah1yop5rai,F. Kleemann,,,5647983969,212,30.1,5647983971,213,4.70,5647983967,141,29.8,5647983963,56,Back,5647983965,140,19.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800398259,217,1,1,24,54,7neuneh44n9rtsfsh6r0sb9no,1,19.2,29.8,2025-04-13T02:31:33.246Z,2025-04-13T02:31:35Z,5u1uufcs8jlvvkzodpi5ykovd,J. Timmer,,,5647983991,140,30.1,5647983995,212,11.6,5647983989,56,Back,5647983993,141,27.1,5647983999,213,6.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800398265,218,1,1,24,56,7neuneh44n9rtsfsh6r0sb9no,1,30.1,27.1,2025-04-13T02:31:35.470Z,2025-04-13T02:31:36Z,do8svqsgqomasmzdwwsgg7qlm,C. Parano,,,5647984023,140,31.2,5647984027,212,11.9,5647984021,56,Back,5647984025,141,9.7,5647984029,213,4.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800398279,219,1,1,24,57,7neuneh44n9rtsfsh6r0sb9no,0,31.2,9.7,2025-04-13T02:31:36.478Z,2025-04-13T02:31:37Z,t8bq7sttljbcrrspxz5tnm5l,D. Wanner,,,5647984087,212,15.5,5647984089,213,0.54,5647984083,140,43.9,5647984085,141,21.4,5647984081,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800398295,227,1,1,24,59,cf5r1qpotp6n5i3vdchsp2en1,1,49.7,74.8,2025-04-13T02:31:38.572Z,2025-04-13T02:31:41Z,8sydisziijh84elb8dprtlduy,N. Benalcázar,,,5647984163,56,Center,5647984167,141,46.9,5647984165,140,64.9,5647984169,212,24.8,5647984171,213,5.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800398299,228,1,1,25,1,cf5r1qpotp6n5i3vdchsp2en1,0,64.9,46.9,2025-04-13T02:31:40.932Z,2025-04-13T02:31:43Z,7qt4r82kyz05r8kd8cmdh1xqs,O. Sylla,,,5647984193,141,49.3,5647984197,213,0.84,5647984325,286,,5647984319,233,220,5647984195,212,2.2,5647984191,140,66.3,5647984189,56,Center,5647984315,236,,,,,,,,,,,,,,,,,,,,,,,,,
2800398311,220,74,1,25,1,7neuneh44n9rtsfsh6r0sb9no,1,29.8,38.6,2025-04-13T02:31:40.933Z,2025-04-13T04:16:13Z,8qjls72u1tvwuxas420p8ed5g,B. Willey,,,5647984365,233,228,5647984241,56,Back,5647984243,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800398329,221,61,1,25,7,7neuneh44n9rtsfsh6r0sb9no,0,25.8,18.2,2025-04-13T02:31:46.358Z,2025-04-13T03:02:59Z,t8bq7sttljbcrrspxz5tnm5l,D. Wanner,,,5647984443,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800398349,222,5,1,25,8,7neuneh44n9rtsfsh6r0sb9no,0,28.9,-1.2,2025-04-13T02:31:47.428Z,2025-04-13T04:17:49Z,t8bq7sttljbcrrspxz5tnm5l,D. Wanner,,,5647984821,233,229,5647984535,347,,5647984533,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800398399,229,5,1,25,8,cf5r1qpotp6n5i3vdchsp2en1,1,71.1,101.2,2025-04-13T02:31:47.428Z,2025-04-13T04:17:49Z,7qt4r82kyz05r8kd8cmdh1xqs,O. Sylla,,,5647984805,347,,5647984811,233,222,5647984803,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800398459,230,1,1,25,15,cf5r1qpotp6n5i3vdchsp2en1,1,69.2,100.0,2025-04-13T02:31:54.732Z,2025-04-13T02:32:03Z,52qwgcxm3vpgabixc8c2i3aax,R. Doghman,,,5647985067,56,Left,5647985065,107,,5647985069,140,57.7,5647985073,212,16.4,5647985071,141,85.7,5647985075,213,3.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800398469,231,79,1,25,24,cf5r1qpotp6n5i3vdchsp2en1,0,0.0,0.0,2025-04-13T02:32:03.701Z,2025-04-13T02:32:05Z,,,,,5647985117,344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800398501,223,79,1,25,30,7neuneh44n9rtsfsh6r0sb9no,1,0.0,0.0,2025-04-13T02:32:09.503Z,2025-04-13T02:32:09Z,,,,,5647985299,344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800398515,232,1,1,25,30,cf5r1qpotp6n5i3vdchsp2en1,1,50.7,81.5,2025-04-13T02:32:09.989Z,2025-04-13T02:32:11Z,8sydisziijh84elb8dprtlduy,N. Benalcázar,,,5647985363,140,52.9,5647985367,212,10.7,5647985361,56,Center,5647985365,141,66.1,5647985369,213,4.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800398519,233,1,1,25,31,cf5r1qpotp6n5i3vdchsp2en1,0,56.8,65.5,2025-04-13T02:32:11.164Z,2025-04-13T02:32:12Z,f1j8v0figkewc23fmaexubo4p,K. Partida,,,5647985453,236,,5647985391,141,66.3,5647985395,213,0.09,5647985393,212,6.0,5647985387,56,Center,5647985455,233,224,5647985459,286,,5647985389,140,62.5,,,,,,,,,,,,,,,,,,,,,,,,
2800398525,224,74,1,25,31,7neuneh44n9rtsfsh6r0sb9no,1,39.8,34.3,2025-04-13T02:32:11.165Z,2025-04-13T04:16:14Z,2054x8z63k74or3inr9sl0bu1,L. Fernandes,,,5647985493,233,233,5647985425,56,Back,5647985427,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800398529,234,1,1,25,32,cf5r1qpotp6n5i3vdchsp2en1,0,58.5,65.5,2025-04-13T02:32:11.844Z,2025-04-13T02:32:14Z,f1j8v0figkewc23fmaexubo4p,K. Partida,,,5647985573,233,225,5647985577,286,,5647985437,56,Center,5647985571,236,,5647985443,212,1.8,5647985441,141,63.9,5647985445,213,5.65,5647985439,140,59.9,,,,,,,,,,,,,,,,,,,,,,,,
2800398539,225,74,1,25,32,7neuneh44n9rtsfsh6r0sb9no,1,39.2,40.0,2025-04-13T02:32:11.845Z,2025-04-13T04:16:14Z,9lqozbr0ghw2fhep938p8snah,R. Cicerone,,,5647985513,56,Back,5647985593,233,234,5647985515,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800398563,226,79,1,25,36,7neuneh44n9rtsfsh6r0sb9no,0,0.0,0.0,2025-04-13T02:32:15.622Z,2025-04-13T02:32:15Z,,,,,5647985641,344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800398687,235,79,1,25,52,cf5r1qpotp6n5i3vdchsp2en1,1,0.0,0.0,2025-04-13T02:32:31.980Z,2025-04-13T02:32:32Z,,,,,5647986267,344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800398725,227,5,1,25,57,7neuneh44n9rtsfsh6r0sb9no,0,45.9,-1.3,2025-04-13T02:32:36.623Z,2025-04-13T04:17:50Z,2054x8z63k74or3inr9sl0bu1,L. Fernandes,,,5647986439,56,Back,5647986551,233,236,5647986453,189,,5647986441,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800398743,236,5,1,25,57,cf5r1qpotp6n5i3vdchsp2en1,1,54.1,101.3,2025-04-13T02:32:36.623Z,2025-04-13T04:17:50Z,f1j8v0figkewc23fmaexubo4p,K. Partida,,,5647986533,233,227,5647986531,347,,5647986529,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800398769,237,1,1,26,0,cf5r1qpotp6n5i3vdchsp2en1,1,54.6,100.0,2025-04-13T02:32:39.381Z,2025-04-13T02:32:42Z,52qwgcxm3vpgabixc8c2i3aax,R. Doghman,,,5647986651,141,79.6,5647986655,213,3.82,5647986647,56,Back,5647986657,1,,5647986645,107,,5647986653,212,23.5,5647986649,140,37.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800398793,238,1,1,26,3,cf5r1qpotp6n5i3vdchsp2en1,1,35.2,77.6,2025-04-13T02:32:42.437Z,2025-04-13T02:32:45Z,8sydisziijh84elb8dprtlduy,N. Benalcázar,,,5647986775,140,35.6,5647986773,56,Back,5647986777,141,47.8,5647986781,213,4.73,5647986779,212,20.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800398839,239,1,1,26,4,cf5r1qpotp6n5i3vdchsp2en1,1,39.9,21.0,2025-04-13T02:32:43.845Z,2025-04-13T03:04:11Z,26uulzcbbpgdrvnf5msmqidck,G. Doody,,,5647987049,212,21.7,5647987045,140,60.6,5647987051,213,6.27,5647987043,56,Right,5647987047,141,20.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800398859,240,1,1,26,4,cf5r1qpotp6n5i3vdchsp2en1,0,61.0,20.7,2025-04-13T02:32:44.013Z,2025-04-13T03:04:13Z,3sp46qr51lu5o2213enn5xtjp,K. Scott,,,5647987153,141,8.6,5647987157,213,6.07,5647987147,56,Right,5647987123,155,,5647987155,212,39.2,5647987161,1,,5647987149,140,97.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800401333,281,12,1,26,4,7neuneh44n9rtsfsh6r0sb9no,1,2.2,83.7,2025-04-13T02:32:44.114Z,2025-04-13T03:04:18Z,7y9k549gjh2183ylplvwg2q5l,M. Benítez,,,5647999873,56,Back,5647999877,141,84.2,5647999875,140,2.2,5647999879,212,0.3,5648000027,397,,5647999881,213,1.57,5648055019,233,241,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800398885,241,74,1,26,4,cf5r1qpotp6n5i3vdchsp2en1,1,98.8,11.7,2025-04-13T02:32:44.115Z,2025-04-13T03:04:18Z,5nv5d35t6x08kuujy5qptrlec,B. Jamison,,,5648055025,233,281,5647987285,397,,5647987267,56,Right,5647987269,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800398931,228,5,1,26,18,7neuneh44n9rtsfsh6r0sb9no,1,-1.4,66.0,2025-04-13T02:32:57.759Z,2025-04-13T04:28:33Z,2054x8z63k74or3inr9sl0bu1,L. Fernandes,,,5647987517,56,Back,5647987519,346,,5647988003,233,242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800399015,242,5,1,26,18,cf5r1qpotp6n5i3vdchsp2en1,0,101.4,34.0,2025-04-13T02:32:57.759Z,2025-04-13T04:28:33Z,5nv5d35t6x08kuujy5qptrlec,B. Jamison,,,5647987985,56,Center,5647987989,346,,5647988019,233,228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800398989,229,1,1,26,34,7neuneh44n9rtsfsh6r0sb9no,1,4.0,47.5,2025-04-13T02:33:13.919Z,2025-04-13T02:33:16Z,9l35nvd07jhy457u1yehm3gx6,D. Vitiello,,,5647987855,140,14.3,5647987851,124,,5647987871,237,,5647987853,56,Back,5647987861,141,19.9,5647987865,213,5.24,5647987863,212,21.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800399011,230,1,1,26,37,7neuneh44n9rtsfsh6r0sb9no,1,14.3,19.9,2025-04-13T02:33:17.039Z,2025-04-13T02:33:20Z,5u1uufcs8jlvvkzodpi5ykovd,J. Timmer,,,5647987955,56,Center,5647987957,140,76.2,5647987953,157,,5647987965,1,,5647987961,212,67.9,5647987963,213,0.29,5647987959,141,48.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800399025,231,44,1,26,40,7neuneh44n9rtsfsh6r0sb9no,1,74.4,58.8,2025-04-13T02:33:19.912Z,2025-04-13T04:23:56Z,2p1887g4xd36ac2trpyf42wru,L. Jamieson,,,5647988035,56,Center,5647988037,286,,5647988097,233,243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800399017,243,44,1,26,40,cf5r1qpotp6n5i3vdchsp2en1,0,25.6,41.2,2025-04-13T02:33:19.913Z,2025-04-13T04:23:57Z,ds74l5fmanizrflvvfkl42pcl,T. Brewitt,,,5647988115,233,231,5647987997,285,,5647987995,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800399043,232,1,1,26,41,7neuneh44n9rtsfsh6r0sb9no,0,76.2,48.7,2025-04-13T02:33:20.751Z,2025-04-13T04:28:28Z,2p1887g4xd36ac2trpyf42wru,L. Jamieson,,,5647988151,56,Center,5647988155,141,41.9,5647988153,140,74.2,5647988157,212,5.1,5647988149,3,,5647988159,213,4.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800400953,278,61,1,26,42,cf5r1qpotp6n5i3vdchsp2en1,1,30.8,37.1,2025-04-13T02:33:21.872Z,2025-04-13T02:37:52Z,ds74l5fmanizrflvvfkl42pcl,T. Brewitt,,,5647998023,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800399045,233,44,1,26,42,7neuneh44n9rtsfsh6r0sb9no,1,69.2,52.0,2025-04-13T02:33:22.084Z,2025-04-13T04:23:57Z,9lqozbr0ghw2fhep938p8snah,R. Cicerone,,,5647988169,286,,5647988187,233,244,5647988167,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800399039,244,44,1,26,42,cf5r1qpotp6n5i3vdchsp2en1,0,30.8,48.0,2025-04-13T02:33:22.085Z,2025-04-13T04:23:57Z,f1j8v0figkewc23fmaexubo4p,K. Partida,,,5647988191,233,233,5647988111,56,Back,5647988113,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800399049,234,61,1,26,43,7neuneh44n9rtsfsh6r0sb9no,0,74.2,41.9,2025-04-13T02:33:22.279Z,2025-04-13T04:28:57Z,9lqozbr0ghw2fhep938p8snah,R. Cicerone,,,5647988197,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800399057,245,1,1,26,43,cf5r1qpotp6n5i3vdchsp2en1,1,27.6,68.2,2025-04-13T02:33:22.541Z,2025-04-13T04:28:41Z,52qwgcxm3vpgabixc8c2i3aax,R. Doghman,,,5647988237,3,,5647988241,140,11.2,5647988245,212,21.2,5647988239,56,Back,5647988247,213,3.76,5647988243,141,50.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800399207,247,1,1,27,7,cf5r1qpotp6n5i3vdchsp2en1,1,15.4,44.6,2025-04-13T02:33:46.605Z,2025-04-13T02:33:51Z,9zolq6c0x4ubmtfusbz2c3xwq,C. Shutler,,,5647988999,213,5.49,5647988983,123,,5647988993,141,17.6,5647988987,56,Back,5647988997,212,25.8,5647988991,140,32.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800399233,248,1,1,27,11,cf5r1qpotp6n5i3vdchsp2en1,1,34.3,16.7,2025-04-13T02:33:50.702Z,2025-04-13T02:33:54Z,ds74l5fmanizrflvvfkl42pcl,T. Brewitt,,,5647989103,1,,5647989097,141,28.0,5647989099,212,45.4,5647989093,56,Center,5647989091,157,,5647989095,140,76.9,5647989101,213,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,
