id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/9/value,qualifier/12/value,qualifier/8/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/15/value,qualifier/16/value
2788964679,185,44,1,15,52,bk3zg8yaj5uoqhxzwons3bo8a,1,61.5,9.1,2025-03-16T02:52:23.572Z,2025-03-16T05:28:56Z,c5xcmwzyq3g1tvtyj8i5ud65m,A. Herbert,,,5585158115,56,Right,5585163595,286,,5585163591,233,118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788964681,118,44,1,15,52,7c9knuwazz9k9449u5rnuuy5m,0,38.5,90.9,2025-03-16T02:52:23.573Z,2025-03-16T05:28:57Z,f3ftrudyp33naykboqmua0jro,J. Rodriguez,,,5585158131,56,Back,5585163605,233,185,5585163515,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788965679,199,61,1,15,53,bk3zg8yaj5uoqhxzwons3bo8a,1,57.3,6.0,2025-03-16T02:52:24.459Z,2025-03-16T03:35:52Z,c5xcmwzyq3g1tvtyj8i5ud65m,A. Herbert,,,5585163825,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788964701,119,1,1,15,55,7c9knuwazz9k9449u5rnuuy5m,1,29.9,76.0,2025-03-16T02:52:26.013Z,2025-03-16T02:52:28Z,o0a1acp618ig9detdym1m0pg,C. Pinzón,,,5585158239,213,3.22,5585158237,212,8.1,5585158235,141,75.1,5585158231,56,Back,5585158233,140,22.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788964731,120,1,1,15,57,7c9knuwazz9k9449u5rnuuy5m,1,22.2,75.1,2025-03-16T02:52:28.261Z,2025-03-16T02:52:34Z,65jctzcct9irz3wre08c2v2wa,E. Azcona,,,5585158407,56,Back,5585158405,155,,5585158417,1,,5585158415,213,5.15,5585158409,140,39.5,5585158413,212,42.9,5585158411,141,17.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788964767,121,1,1,16,3,7c9knuwazz9k9449u5rnuuy5m,1,65.7,8.3,2025-03-16T02:52:34.501Z,2025-03-16T02:52:38Z,613kkjtvfyf7mbvrqt9pcizmd,J. Gyau,,,5585158575,140,85.4,5585158573,56,Right,5585158579,212,22.1,5585158577,141,19.8,5585158581,213,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788964777,122,1,1,16,7,7c9knuwazz9k9449u5rnuuy5m,1,90.2,17.4,2025-03-16T02:52:37.972Z,2025-03-16T02:52:39Z,9elhnfsovx9efu5f92mkkls7o,C. Pearson,,,5585158631,213,2.17,5585158629,212,8.2,5585158627,141,27.3,5585158625,140,85.8,5585158623,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788964801,123,1,1,16,8,7c9knuwazz9k9449u5rnuuy5m,1,86.0,27.7,2025-03-16T02:52:39.157Z,2025-03-16T02:56:22Z,613kkjtvfyf7mbvrqt9pcizmd,J. Gyau,,,5585158735,56,Right,5585158745,212,14.4,5585166273,156,,5585158741,141,10.4,5585158747,213,4.10,5585158737,140,78.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788964825,124,1,1,16,13,7c9knuwazz9k9449u5rnuuy5m,1,72.9,12.9,2025-03-16T02:52:44.038Z,2025-03-16T02:52:47Z,a1v4h4gcsepnaknru3jjnwl5g,J. Singer,,,5585158879,56,Right,5585158885,212,16.4,5585158887,213,3.00,5585158883,141,16.4,5585158881,140,57.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788964869,125,1,1,16,16,7c9knuwazz9k9449u5rnuuy5m,1,46.6,14.7,2025-03-16T02:52:47.421Z,2025-03-16T02:52:55Z,8i5k1tx7x5hx4kk3qzyvrfj84,E. Gärtig,,,5585159109,56,Back,5585159111,140,34.4,5585159113,141,50.6,5585159117,213,2.05,5585159115,212,27.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788964879,126,3,1,16,24,7c9knuwazz9k9449u5rnuuy5m,1,41.0,77.2,2025-03-16T02:52:54.933Z,2025-03-16T02:53:00Z,8p3y7tm4lzwp39tojonnohaay,N. Jones,,,5585159151,56,Back,5585159153,286,,5585159163,233,186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788964875,186,45,1,16,24,bk3zg8yaj5uoqhxzwons3bo8a,0,59.0,22.8,2025-03-16T02:52:54.933Z,2025-03-16T02:53:02Z,bhzsz7pbe6pbwojtc1mi8m28l,M. Akale,,,5585159145,285,,5585159143,56,Center,5585159169,233,126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788964911,127,1,1,16,25,7c9knuwazz9k9449u5rnuuy5m,1,52.1,74.7,2025-03-16T02:52:56.517Z,2025-03-16T02:53:01Z,8p3y7tm4lzwp39tojonnohaay,N. Jones,,,5585159307,56,Center,5585159315,213,5.36,5585159309,140,58.6,5585159311,141,61.4,5585159313,212,11.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788964917,128,1,1,16,27,7c9knuwazz9k9449u5rnuuy5m,1,59.3,63.4,2025-03-16T02:52:58.597Z,2025-03-16T02:53:02Z,65jctzcct9irz3wre08c2v2wa,E. Azcona,,,5585159333,212,14.9,5585159331,141,60.3,5585159329,140,73.3,5585159335,213,6.14,5585159327,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788964939,129,1,1,16,31,7c9knuwazz9k9449u5rnuuy5m,1,70.5,51.9,2025-03-16T02:53:02.119Z,2025-03-16T02:53:06Z,f3ftrudyp33naykboqmua0jro,J. Rodriguez,,,5585159443,56,Right,5585159445,140,84.4,5585159451,213,5.30,5585159447,141,19.5,5585159449,212,26.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788964943,130,3,1,16,35,7c9knuwazz9k9449u5rnuuy5m,0,88.6,24.9,2025-03-16T02:53:05.988Z,2025-03-16T04:56:51Z,613kkjtvfyf7mbvrqt9pcizmd,J. Gyau,,,5585159461,286,,5585159459,56,Center,5585159487,233,187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788964945,187,7,1,16,35,bk3zg8yaj5uoqhxzwons3bo8a,0,11.4,75.1,2025-03-16T02:53:05.989Z,2025-03-16T04:48:08Z,9za3fwnri7qk1dutb4iwmh6g9,C. Gloster,,,5585159471,233,130,5585159469,285,,5585159467,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788974599,314,61,1,16,35,7c9knuwazz9k9449u5rnuuy5m,1,87.8,30.1,2025-03-16T02:53:06.604Z,2025-03-16T03:21:17Z,613kkjtvfyf7mbvrqt9pcizmd,J. Gyau,,,5585211955,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788964955,188,12,1,16,36,bk3zg8yaj5uoqhxzwons3bo8a,1,13.5,64.8,2025-03-16T02:53:07.523Z,2025-03-16T02:53:10Z,caxfn5xu1taewgtxil6ah2rjd,Z. Bailey,,,5585159535,140,23.9,5585159537,141,91.4,5585159533,56,Back,5585159541,213,1.03,5585159539,212,21.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788964993,190,1,1,16,40,bk3zg8yaj5uoqhxzwons3bo8a,1,27.9,94.1,2025-03-16T02:53:11.187Z,2025-03-16T02:53:14Z,9za3fwnri7qk1dutb4iwmh6g9,C. Gloster,,,5585159683,141,85.9,5585159681,140,17.9,5585159685,212,11.9,5585159687,213,3.63,5585159679,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788965079,191,1,1,16,44,bk3zg8yaj5uoqhxzwons3bo8a,1,24.7,82.4,2025-03-16T02:53:14.803Z,2025-03-16T02:53:27Z,caxfn5xu1taewgtxil6ah2rjd,Z. Bailey,,,5585160095,213,5.88,5585160087,56,Back,5585160093,212,14.3,5585160091,141,74.1,5585160089,140,37.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788965083,192,3,1,16,54,bk3zg8yaj5uoqhxzwons3bo8a,0,87.9,71.1,2025-03-16T02:53:25.060Z,2025-03-16T04:48:09Z,3nvijn3ctkplajtt1dd23wycp,M. Gaines,,,5585160107,286,,5585160167,233,131,5585160105,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788965075,131,7,1,16,54,7c9knuwazz9k9449u5rnuuy5m,1,12.1,28.9,2025-03-16T02:53:25.061Z,2025-03-16T04:48:09Z,a1v4h4gcsepnaknru3jjnwl5g,J. Singer,,,5585160079,56,Back,5585160127,233,192,5585160081,285,,5585160077,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788965081,132,6,1,16,55,7c9knuwazz9k9449u5rnuuy5m,0,4.4,23.8,2025-03-16T02:53:26.652Z,2025-03-16T02:53:33Z,a1v4h4gcsepnaknru3jjnwl5g,J. Singer,,,5585160101,56,Back,5585160255,233,193,5585160103,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788965097,193,6,1,16,55,bk3zg8yaj5uoqhxzwons3bo8a,1,95.6,76.2,2025-03-16T02:53:26.652Z,2025-03-16T04:37:55Z,3nvijn3ctkplajtt1dd23wycp,M. Gaines,,,5585160217,233,132,5585160197,73,,5585160195,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788965481,194,1,1,17,57,bk3zg8yaj5uoqhxzwons3bo8a,0,99.5,99.5,2025-03-16T02:54:28.379Z,2025-03-16T02:54:32Z,ew8oodr9hiuqve7xlz24xznfu,M. Vargas,,,5585162289,213,4.56,5585162273,2,,5585162287,212,35.4,5585162291,1,,5585162275,6,,5585162279,223,,5585162285,141,48.1,5585162281,56,Center,5585162283,140,5585162277,155,,,,,,,,,,,94.3,,,,,,,,,,,,,,,
2788965487,133,44,1,18,0,7c9knuwazz9k9449u5rnuuy5m,1,5.6,48.8,2025-03-16T02:54:31.405Z,2025-03-16T05:28:57Z,a1v4h4gcsepnaknru3jjnwl5g,J. Singer,,,5585162381,233,195,5585162303,56,Back,5585162305,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788965489,195,44,1,18,0,bk3zg8yaj5uoqhxzwons3bo8a,0,94.4,51.2,2025-03-16T02:54:31.406Z,2025-03-16T05:28:57Z,3nvijn3ctkplajtt1dd23wycp,M. Gaines,,,5585162307,56,Center,5585162389,233,133,5585162309,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788965505,134,12,1,18,0,7c9knuwazz9k9449u5rnuuy5m,1,5.3,43.6,2025-03-16T02:54:31.668Z,2025-03-16T04:57:13Z,a1v4h4gcsepnaknru3jjnwl5g,J. Singer,,,5585162427,212,16.9,5585162425,141,67.6,5585162423,140,9.4,5585162421,56,Back,5585162429,213,1.31,5585162835,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788965511,135,12,1,18,2,7c9knuwazz9k9449u5rnuuy5m,1,9.4,67.6,2025-03-16T02:54:33.524Z,2025-03-16T02:54:35Z,e6gr1t1rp2x7waywgzlrj8yqx,V. Noël,,,5585162449,140,24.8,5585162453,212,16.2,5585162451,141,69.9,5585162447,56,Back,5585162455,213,0.10,5585162457,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788965531,196,1,1,18,3,bk3zg8yaj5uoqhxzwons3bo8a,1,74.0,38.6,2025-03-16T02:54:34.602Z,2025-03-16T02:54:36Z,bosdsb16w79aihfktvp4cjvje,S. Rivas,,,5585162555,141,26.2,5585162551,56,Center,5585162553,140,86.4,5585162563,213,5.71,5585162559,212,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788965561,197,1,1,18,5,bk3zg8yaj5uoqhxzwons3bo8a,0,89.9,25.2,2025-03-16T02:54:36.002Z,2025-03-16T02:54:38Z,dxd6p1c8k96armsbg5isjbu95,G. Hurst,,,5585162719,212,11.6,5585162721,213,0.27,5585162715,141,29.7,5585162711,56,Center,5585162713,140,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788965583,136,5,1,18,7,7c9knuwazz9k9449u5rnuuy5m,1,-0.8,66.8,2025-03-16T02:54:38.228Z,2025-03-16T05:03:03Z,e6gr1t1rp2x7waywgzlrj8yqx,V. Noël,,,5585162813,346,,5585162811,56,Back,5585162977,233,198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788965603,198,5,1,18,7,bk3zg8yaj5uoqhxzwons3bo8a,0,100.8,33.2,2025-03-16T02:54:38.228Z,2025-03-16T05:03:04Z,dxd6p1c8k96armsbg5isjbu95,G. Hurst,,,5585162921,56,Center,5585162923,346,,5585162985,233,136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788965749,137,1,1,18,34,7c9knuwazz9k9449u5rnuuy5m,1,5.2,60.8,2025-03-16T02:55:05.260Z,2025-03-16T02:55:06Z,8p3y7tm4lzwp39tojonnohaay,N. Jones,,,5585163775,140,3.4,5585163773,56,Back,5585163771,124,,5585163779,212,6.9,5585163781,213,4.44,5585163777,141,51.0,5585163785,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788965775,138,1,1,18,35,7c9knuwazz9k9449u5rnuuy5m,1,2.4,49.4,2025-03-16T02:55:06.454Z,2025-03-16T02:55:11Z,catp73eq6wn8hxggfcpzks3u2,N. Ammeter,,,5585163925,56,Back,5585163927,140,6.3,5585163929,141,28.5,5585163931,212,14.8,5585163933,213,4.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788965799,139,1,1,18,40,7c9knuwazz9k9449u5rnuuy5m,1,17.9,22.7,2025-03-16T02:55:11.029Z,2025-03-16T02:55:13Z,8i5k1tx7x5hx4kk3qzyvrfj84,E. Gärtig,,,5585164017,141,23.0,5585164019,212,31.3,5585164021,213,0.01,5585164015,140,47.7,5585164013,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788965811,140,1,1,18,42,7c9knuwazz9k9449u5rnuuy5m,1,47.7,23.0,2025-03-16T02:55:13.660Z,2025-03-16T02:55:16Z,o0a1acp618ig9detdym1m0pg,C. Pinzón,,,5585164087,212,13.0,5585164089,213,1.57,5585164085,141,42.1,5585164083,140,47.7,5585164081,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788965831,141,1,1,18,45,7c9knuwazz9k9449u5rnuuy5m,1,45.9,43.0,2025-03-16T02:55:16.012Z,2025-03-16T02:55:20Z,65jctzcct9irz3wre08c2v2wa,E. Azcona,,,5585164169,213,0.96,5585164163,140,61.2,5585164161,56,Center,5585164167,212,28.1,5585164165,141,76.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788965867,142,1,1,18,49,7c9knuwazz9k9449u5rnuuy5m,1,63.9,86.9,2025-03-16T02:55:19.916Z,2025-03-16T02:55:25Z,20z2nx7xh9mgty7qp6xur14yy,G. Nigro,,,5585164351,212,28.6,5585164353,213,6.05,5585164347,140,90.4,5585164349,141,77.3,5585164345,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788965873,143,61,1,18,54,7c9knuwazz9k9449u5rnuuy5m,0,91.3,76.3,2025-03-16T02:55:25.548Z,2025-03-16T02:55:26Z,65jctzcct9irz3wre08c2v2wa,E. Azcona,,,5585164373,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788965901,201,1,1,18,56,bk3zg8yaj5uoqhxzwons3bo8a,1,10.4,12.5,2025-03-16T02:55:27.355Z,2025-03-16T02:55:31Z,2o86bp6u8hbr8q43mea7srco9,W. Seymore,,,5585164533,140,23.7,5585164531,56,Back,5585164535,141,22.4,5585164539,213,0.45,5585164537,212,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788965903,202,61,1,19,0,bk3zg8yaj5uoqhxzwons3bo8a,1,26.2,21.8,2025-03-16T02:55:30.818Z,2025-03-16T02:55:31Z,bhzsz7pbe6pbwojtc1mi8m28l,M. Akale,,,5585164547,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788965913,203,4,1,19,0,bk3zg8yaj5uoqhxzwons3bo8a,1,29.2,21.6,2025-03-16T02:55:31.322Z,2025-03-16T02:55:36Z,bhzsz7pbe6pbwojtc1mi8m28l,M. Akale,,,5585164629,285,,5585164627,265,,5585164637,233,144,5585164623,56,Back,5585164621,13,,5585164625,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788965907,144,4,1,19,0,7c9knuwazz9k9449u5rnuuy5m,0,70.8,78.4,2025-03-16T02:55:31.323Z,2025-03-16T02:55:37Z,e6gr1t1rp2x7waywgzlrj8yqx,V. Noël,,,5585164587,286,,5585164585,265,,5585164665,233,203,5585164581,56,Center,5585164583,152,,5585164579,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788966113,204,1,1,19,21,bk3zg8yaj5uoqhxzwons3bo8a,1,30.0,26.7,2025-03-16T02:55:52.018Z,2025-03-16T02:56:01Z,c5xcmwzyq3g1tvtyj8i5ud65m,A. Herbert,,,5585165569,213,1.38,5585165559,152,,5585165567,212,16.8,5585165557,5,,5585165563,140,33.0,5585165561,56,Back,5585165565,141,51.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788966135,205,1,1,19,30,bk3zg8yaj5uoqhxzwons3bo8a,1,39.8,56.0,2025-03-16T02:56:01.577Z,2025-03-16T02:56:04Z,9imj5ig0i01uljnd3gd2cz1m,T. Maples,,,5585165651,56,Back,5585165653,140,45.1,5585165655,141,38.2,5585165657,212,13.3,5585165659,213,5.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788966139,206,1,1,19,33,bk3zg8yaj5uoqhxzwons3bo8a,1,46.4,38.0,2025-03-16T02:56:04.106Z,2025-03-16T02:56:05Z,c5xcmwzyq3g1tvtyj8i5ud65m,A. Herbert,,,5585165679,56,Center,5585165687,213,0.29,5585165685,212,15.7,5585165681,140,60.7,5585165683,141,44.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788966153,207,1,1,19,34,bk3zg8yaj5uoqhxzwons3bo8a,1,60.9,44.5,2025-03-16T02:56:05.321Z,2025-03-16T02:56:06Z,bosdsb16w79aihfktvp4cjvje,S. Rivas,,,5585165733,141,53.4,5585165731,140,54.7,5585165735,212,8.9,5585165737,213,2.39,5585165729,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788966175,208,1,1,19,35,bk3zg8yaj5uoqhxzwons3bo8a,1,55.2,53.4,2025-03-16T02:56:06.401Z,2025-03-16T02:56:08Z,caxfn5xu1taewgtxil6ah2rjd,Z. Bailey,,,5585165857,140,43.2,5585165859,141,57.0,5585165861,212,12.8,5585165863,213,2.95,5585165855,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788966199,209,1,1,19,37,bk3zg8yaj5uoqhxzwons3bo8a,1,43.2,57.0,2025-03-16T02:56:08.713Z,2025-03-16T02:56:12Z,9imj5ig0i01uljnd3gd2cz1m,T. Maples,,,5585165983,212,23.5,5585165981,141,85.9,5585165977,56,Left,5585165985,213,0.99,5585165979,140,55.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788966227,210,1,1,19,41,bk3zg8yaj5uoqhxzwons3bo8a,1,56.7,85.6,2025-03-16T02:56:12.642Z,2025-03-16T02:56:17Z,9za3fwnri7qk1dutb4iwmh6g9,C. Gloster,,,5585166121,56,Back,5585166123,140,45.0,5585166127,212,15.2,5585166125,141,72.4,5585166129,213,3.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788966277,211,1,1,19,47,bk3zg8yaj5uoqhxzwons3bo8a,1,47.1,67.9,2025-03-16T02:56:17.787Z,2025-03-16T02:56:23Z,9imj5ig0i01uljnd3gd2cz1m,T. Maples,,,5585166339,140,44.7,5585166337,56,Back,5585166343,212,12.8,5585166341,141,49.4,5585166345,213,4.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788966313,212,1,1,19,52,bk3zg8yaj5uoqhxzwons3bo8a,0,45.7,45.2,2025-03-16T02:56:23.538Z,2025-03-16T03:27:05Z,c5xcmwzyq3g1tvtyj8i5ud65m,A. Herbert,,,5585166515,56,Left,5585166523,213,0.73,5585166521,212,35.6,5585166525,1,,5585166513,155,,5585166519,141,80.0,5585166517,140,71.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788966305,145,44,1,19,58,7c9knuwazz9k9449u5rnuuy5m,1,32.2,17.0,2025-03-16T02:56:28.889Z,2025-03-16T05:28:58Z,613kkjtvfyf7mbvrqt9pcizmd,J. Gyau,,,5585166569,233,213,5585166473,56,Back,5585166475,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788966317,213,44,1,19,58,bk3zg8yaj5uoqhxzwons3bo8a,0,67.8,83.0,2025-03-16T02:56:28.890Z,2025-03-16T05:28:58Z,9za3fwnri7qk1dutb4iwmh6g9,C. Gloster,,,5585166553,233,145,5585166537,56,Left,5585166539,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788976381,333,61,1,19,59,7c9knuwazz9k9449u5rnuuy5m,1,42.3,6.0,2025-03-16T02:56:29.776Z,2025-03-16T03:27:45Z,613kkjtvfyf7mbvrqt9pcizmd,J. Gyau,,,5585221171,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788966319,214,61,1,19,59,bk3zg8yaj5uoqhxzwons3bo8a,1,71.0,80.0,2025-03-16T02:56:30.195Z,2025-03-16T03:33:02Z,9za3fwnri7qk1dutb4iwmh6g9,C. Gloster,,,5585166543,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788966331,146,5,1,19,59,7c9knuwazz9k9449u5rnuuy5m,1,26.9,-1.3,2025-03-16T02:56:30.410Z,2025-03-16T05:03:04Z,613kkjtvfyf7mbvrqt9pcizmd,J. Gyau,,,5585166627,233,215,5585166609,56,Back,5585166613,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788966337,215,5,1,19,59,bk3zg8yaj5uoqhxzwons3bo8a,0,73.1,101.3,2025-03-16T02:56:30.410Z,2025-03-16T03:28:02Z,9za3fwnri7qk1dutb4iwmh6g9,C. Gloster,,,5585166635,233,146,5585166623,56,Left,5585166625,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788966353,147,1,1,20,1,7c9knuwazz9k9449u5rnuuy5m,1,28.4,0.0,2025-03-16T02:56:32.043Z,2025-03-16T02:56:35Z,613kkjtvfyf7mbvrqt9pcizmd,J. Gyau,,,5585166703,56,Back,5585166711,141,12.6,5585166715,212,12.7,5585166699,107,,5585166707,140,20.8,5585166717,213,2.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788966369,148,1,1,20,4,7c9knuwazz9k9449u5rnuuy5m,1,14.6,11.1,2025-03-16T02:56:35.091Z,2025-03-16T02:56:38Z,a1v4h4gcsepnaknru3jjnwl5g,J. Singer,,,5585166813,213,0.26,5585166811,212,19.5,5585166809,141,18.6,5585166805,56,Back,5585166807,140,32.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788966381,149,1,1,20,7,7c9knuwazz9k9449u5rnuuy5m,1,32.7,16.4,2025-03-16T02:56:38.444Z,2025-03-16T02:56:40Z,o0a1acp618ig9detdym1m0pg,C. Pinzón,,,5585166881,213,2.18,5585166877,141,47.3,5585166879,212,25.6,5585166873,56,Back,5585166875,140,18.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788966397,150,1,1,20,9,7c9knuwazz9k9449u5rnuuy5m,1,18.4,44.3,2025-03-16T02:56:40.403Z,2025-03-16T02:56:42Z,8i5k1tx7x5hx4kk3qzyvrfj84,E. Gärtig,,,5585166949,56,Back,5585166961,212,22.3,5585166953,140,31.9,5585166965,213,0.88,5585166947,157,,5585166969,1,,5585166957,141,69.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788966445,151,1,1,20,11,7c9knuwazz9k9449u5rnuuy5m,1,35.0,69.4,2025-03-16T02:56:42.492Z,2025-03-16T02:56:49Z,20z2nx7xh9mgty7qp6xur14yy,G. Nigro,,,5585167189,140,25.9,5585167187,56,Back,5585167195,213,3.45,5585167191,141,64.9,5585167193,212,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788966475,152,1,1,20,18,7c9knuwazz9k9449u5rnuuy5m,1,23.6,71.7,2025-03-16T02:56:49.732Z,2025-03-16T02:56:55Z,e6gr1t1rp2x7waywgzlrj8yqx,V. Noël,,,5585167349,141,9.5,5585167347,140,60.2,5585167355,1,,5585167351,212,57.1,5585167353,213,5.45,5585167345,56,Right,5585167343,196,,5585167341,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788966493,153,1,1,20,24,7c9knuwazz9k9449u5rnuuy5m,0,59.6,13.5,2025-03-16T02:56:54.820Z,2025-03-16T04:57:11Z,613kkjtvfyf7mbvrqt9pcizmd,J. Gyau,,,5585167435,212,27.7,5585222129,4,,5585167431,141,36.6,5585167439,213,0.60,5585167427,140,81.3,5585167425,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
