id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/10/value,qualifier/9/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/12/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value
2816153359,136,1,1,20,52,daicfonrbj124lu2la2rctxck,1,57.5,89.0,2025-05-17T23:57:37.748Z,2025-05-17T23:57:39Z,9txqixk3uycvort3ntzkva1g5,Z. Herivaux,,,5734923327,140,68.3,5734923333,213,0.32,5734923325,56,Left,5734923329,141,94.5,5734923331,212,11.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816153365,137,1,1,20,53,daicfonrbj124lu2la2rctxck,1,68.3,94.5,2025-05-17T23:57:39.116Z,2025-05-17T23:57:40Z,eg5pbxm7emj77mdcub4xp6m3u,A. Sanchez,,,5734923377,212,10.8,5734923371,56,Left,5734923379,213,4.29,5734923375,141,80.0,5734923373,140,64.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816153373,138,1,1,20,55,daicfonrbj124lu2la2rctxck,0,64.1,80.0,2025-05-17T23:57:40.389Z,2025-05-17T23:57:41Z,711t32tk6qwl567dngcldfw15,M. Rodriguez,,,5734923429,213,0.90,5734923425,141,100.0,5734923421,56,Left,5734923427,212,18.7,5734923423,140,75.1,5734923419,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816153379,139,5,1,20,56,daicfonrbj124lu2la2rctxck,0,68.4,101.3,2025-05-17T23:57:41.215Z,2025-05-18T01:49:53Z,711t32tk6qwl567dngcldfw15,M. Rodriguez,,,5734923447,56,Left,5734923781,233,159,5734923449,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816153429,159,5,1,20,56,5qfq6cwtrgzd2szijivns7rjl,1,31.6,-1.3,2025-05-17T23:57:41.215Z,2025-05-18T01:49:53Z,2wufroeor0e7k6hvatj1ltwfe,L. Wyke,,,5734923769,233,139,5734923723,347,,5734923721,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816153597,160,1,1,21,22,5qfq6cwtrgzd2szijivns7rjl,1,43.3,0.0,2025-05-17T23:58:07.302Z,2025-05-17T23:58:09Z,2wufroeor0e7k6hvatj1ltwfe,L. Wyke,,,5734924681,56,Back,5734924687,212,13.9,5734924685,141,17.9,5734924689,213,1.86,5734924679,107,,5734924683,140,39.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816153603,161,1,1,21,24,5qfq6cwtrgzd2szijivns7rjl,0,38.9,16.7,2025-05-17T23:58:09.247Z,2025-05-17T23:58:10Z,dbjysa6qhf203jmpjedz8pgph,T. Vancaeyezeele,,,5734924723,155,,5734924731,212,13.1,5734924725,56,Back,5734924729,141,0.0,5734924733,213,5.06,5734924727,140,43.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816153637,140,5,1,21,24,daicfonrbj124lu2la2rctxck,1,58.9,101.4,2025-05-17T23:58:09.837Z,2025-05-18T01:49:53Z,711t32tk6qwl567dngcldfw15,M. Rodriguez,,,5734924923,347,,5734924953,233,162,5734924921,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816153605,162,5,1,21,24,5qfq6cwtrgzd2szijivns7rjl,0,41.1,-1.4,2025-05-17T23:58:09.837Z,2025-05-18T01:49:54Z,dbjysa6qhf203jmpjedz8pgph,T. Vancaeyezeele,,,5734924739,56,Back,5734924741,347,,5734924957,233,140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816153657,141,1,1,21,30,daicfonrbj124lu2la2rctxck,1,62.4,100.0,2025-05-17T23:58:15.500Z,2025-05-17T23:58:20Z,eg5pbxm7emj77mdcub4xp6m3u,A. Sanchez,,,5734925071,213,3.55,5734925061,107,,5734925067,141,88.9,5734925073,1,,5734925063,56,Back,5734925065,140,42.9,5734925069,212,22.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816153667,142,1,1,21,35,daicfonrbj124lu2la2rctxck,1,47.2,80.5,2025-05-17T23:58:20.252Z,2025-05-17T23:58:22Z,3tb7ycl6z32sevjo8rxa590,A. Mabika,,,5734925115,56,Left,5734925119,141,93.2,5734925123,213,0.61,5734925117,140,59.0,5734925121,212,15.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816153701,143,1,1,21,36,daicfonrbj124lu2la2rctxck,1,59.0,93.2,2025-05-17T23:58:21.964Z,2025-05-17T23:58:26Z,eg5pbxm7emj77mdcub4xp6m3u,A. Sanchez,,,5734925335,213,4.64,5734925327,56,Center,5734925333,212,15.0,5734925329,140,58.0,5734925331,141,71.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816153721,144,1,1,21,41,daicfonrbj124lu2la2rctxck,1,69.0,70.9,2025-05-17T23:58:26.252Z,2025-05-17T23:58:29Z,8pqvmz8g1yhe7hqqc1d68c4mi,C. Holstad,,,5734925453,56,Left,5734925459,212,25.5,5734925461,213,0.59,5734925455,140,89.2,5734925457,141,91.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816153739,145,1,1,21,43,daicfonrbj124lu2la2rctxck,1,89.7,89.6,2025-05-17T23:58:28.965Z,2025-05-17T23:58:31Z,eg5pbxm7emj77mdcub4xp6m3u,A. Sanchez,,,5734925543,56,Center,5734925551,213,3.83,5734925545,140,79.8,5734925549,212,13.5,5734925547,141,77.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816153763,146,1,1,21,45,daicfonrbj124lu2la2rctxck,1,79.7,76.9,2025-05-17T23:58:31.012Z,2025-05-17T23:58:33Z,8pqvmz8g1yhe7hqqc1d68c4mi,C. Holstad,,,5734925667,212,25.1,5734925661,56,Center,5734925665,141,54.3,5734925669,213,3.80,5734925663,140,60.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816153799,147,1,1,21,48,daicfonrbj124lu2la2rctxck,1,61.4,52.4,2025-05-17T23:58:33.172Z,2025-05-17T23:58:36Z,couplbg5c1wzrb14ycd8f7h0p,G. Stoneman,,,5734925839,56,Center,5734925843,141,21.6,5734925845,212,20.9,5734925841,140,61.0,5734925847,213,4.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816153825,148,1,1,21,51,daicfonrbj124lu2la2rctxck,1,61.0,21.8,2025-05-17T23:58:36.500Z,2025-05-17T23:58:40Z,f472o0229a6xev8qudf1tyf6y,F. Nodarse,,,5734925997,141,2.8,5734926001,213,5.45,5734925993,56,Right,5734925995,140,72.2,5734925999,212,17.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816153829,149,50,1,21,55,daicfonrbj124lu2la2rctxck,1,66.4,14.0,2025-05-17T23:58:40.284Z,2025-05-17T23:58:47Z,dltmx3e4llkcszs22cbfz92xg,J. Kwizera,,,5734926033,286,,5734926163,233,163,5734926031,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816153841,163,7,1,21,55,5qfq6cwtrgzd2szijivns7rjl,0,33.6,86.0,2025-05-17T23:58:40.285Z,2025-05-18T00:05:09Z,8vcytrkvxzki08gxqpulol3hl,B. Bodily,,,5734926097,285,,5734926115,233,149,5734926095,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816153849,150,1,1,21,55,daicfonrbj124lu2la2rctxck,1,70.9,4.6,2025-05-17T23:58:41.004Z,2025-05-17T23:58:43Z,dltmx3e4llkcszs22cbfz92xg,J. Kwizera,,,5734926167,140,56.7,5734926171,212,15.6,5734926169,141,11.3,5734926165,56,Right,5734926173,213,2.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816153889,151,1,1,21,57,daicfonrbj124lu2la2rctxck,1,56.6,11.9,2025-05-17T23:58:42.748Z,2025-05-17T23:58:47Z,f472o0229a6xev8qudf1tyf6y,F. Nodarse,,,5734926465,213,2.52,5734926463,212,25.9,5734926457,56,Back,5734926461,141,33.9,5734926459,140,36.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816153907,152,1,1,22,2,daicfonrbj124lu2la2rctxck,1,35.7,33.3,2025-05-17T23:58:47.204Z,2025-05-18T00:40:49Z,couplbg5c1wzrb14ycd8f7h0p,G. Stoneman,,,5734926569,140,52.1,5734926575,213,6.22,5734926573,212,17.3,5734926567,56,Center,5734926571,141,31.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816153911,153,1,1,22,4,daicfonrbj124lu2la2rctxck,1,52.1,31.6,2025-05-17T23:58:49.251Z,2025-05-17T23:58:51Z,dltmx3e4llkcszs22cbfz92xg,J. Kwizera,,,5734926609,213,2.90,5734926607,212,6.8,5734926603,141,34.0,5734926597,56,Back,5734926647,156,,5734926599,140,45.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816153941,154,1,1,22,5,daicfonrbj124lu2la2rctxck,1,45.8,34.0,2025-05-17T23:58:50.923Z,2025-05-17T23:58:53Z,8pqvmz8g1yhe7hqqc1d68c4mi,C. Holstad,,,5734926777,213,5.55,5734926761,56,Right,5734926771,212,30.2,5734926765,140,67.2,5734926769,141,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816153947,155,1,1,22,8,daicfonrbj124lu2la2rctxck,0,67.2,4.4,2025-05-17T23:58:53.316Z,2025-05-17T23:58:54Z,9txqixk3uycvort3ntzkva1g5,Z. Herivaux,,,5734926813,141,19.8,5734926809,56,Right,5734926815,212,18.1,5734926811,140,81.3,5734926817,213,0.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816153979,164,1,1,22,12,5qfq6cwtrgzd2szijivns7rjl,0,13.3,85.0,2025-05-17T23:58:58.117Z,2025-05-17T23:59:00Z,bpkzxcqtmvei7lqkqzuvzelsl,A. Guillén,,,5734927019,212,5.3,5734927015,140,17.5,5734927081,286,,5734927017,141,89.3,5734927021,213,0.59,5734927077,233,156,5734927013,56,Back,5734927075,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816153987,156,74,1,22,12,daicfonrbj124lu2la2rctxck,1,82.1,10.9,2025-05-17T23:58:58.118Z,2025-05-18T01:48:19Z,449e2muutlpvx9lhv1t2tcsmh,A. Dikwa,,,5734927057,56,Right,5734927085,233,164,5734927059,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816153993,157,5,1,22,14,daicfonrbj124lu2la2rctxck,0,78.4,-1.5,2025-05-17T23:58:59.896Z,2025-05-18T01:49:55Z,449e2muutlpvx9lhv1t2tcsmh,A. Dikwa,,,5734927977,233,165,5734927113,347,,5734927111,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816154127,165,5,1,22,14,5qfq6cwtrgzd2szijivns7rjl,1,21.6,101.5,2025-05-17T23:58:59.896Z,2025-05-18T01:49:54Z,bpkzxcqtmvei7lqkqzuvzelsl,A. Guillén,,,5734927929,347,,5734927927,56,Back,5734927949,233,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816154143,166,1,1,22,34,5qfq6cwtrgzd2szijivns7rjl,0,25.5,100.0,2025-05-17T23:59:19.956Z,2025-05-17T23:59:22Z,bpkzxcqtmvei7lqkqzuvzelsl,A. Guillén,,,5734928025,141,76.1,5734928029,213,5.31,5734928027,212,21.2,5734928021,56,Back,5734928023,140,36.8,5734928019,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816154175,158,1,1,22,37,daicfonrbj124lu2la2rctxck,1,58.1,10.9,2025-05-17T23:59:22.787Z,2025-05-17T23:59:24Z,couplbg5c1wzrb14ycd8f7h0p,G. Stoneman,,,5734928209,213,0.85,5734928205,141,29.7,5734928201,56,Center,5734928207,212,17.0,5734928203,140,68.8,5734928199,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816154189,159,1,1,22,39,daicfonrbj124lu2la2rctxck,1,68.8,29.7,2025-05-17T23:59:24.451Z,2025-05-17T23:59:33Z,9ch7zgxlcjiio0xbo2hhl2yvo,N. Fuson,,,5734928291,212,8.9,5734928289,141,28.5,5734928285,56,Center,5734928287,140,77.2,5734928293,213,6.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816154195,160,61,1,22,41,daicfonrbj124lu2la2rctxck,0,77.2,28.5,2025-05-17T23:59:26.204Z,2025-05-17T23:59:26Z,449e2muutlpvx9lhv1t2tcsmh,A. Dikwa,,,5734928313,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816154227,167,1,1,22,42,5qfq6cwtrgzd2szijivns7rjl,1,25.3,39.5,2025-05-17T23:59:27.605Z,2025-05-17T23:59:30Z,2wufroeor0e7k6hvatj1ltwfe,L. Wyke,,,5734928519,141,19.8,5734928515,56,Back,5734928523,213,4.88,5734928517,140,27.4,5734928521,212,13.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816154265,161,83,1,22,49,daicfonrbj124lu2la2rctxck,0,53.2,92.1,2025-05-17T23:59:34.940Z,2025-05-17T23:59:43Z,9ch7zgxlcjiio0xbo2hhl2yvo,N. Fuson,,,5734929177,399,4ua2bfowedufy5hilbxb3cul1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816154311,169,1,1,22,54,5qfq6cwtrgzd2szijivns7rjl,0,57.8,27.6,2025-05-17T23:59:39.212Z,2025-05-17T23:59:42Z,4ua2bfowedufy5hilbxb3cul1,Leo Fernandes,,,5734929037,286,,5734929025,213,2.36,5734929031,236,,5734929021,141,44.5,5734929017,56,Back,5734929023,212,16.3,5734929015,155,,5734929019,140,46.8,5734929033,233,162,,,,,,,,,,,,,,,,,,,,,,,,
2816154303,162,74,1,22,54,daicfonrbj124lu2la2rctxck,1,42.9,76.7,2025-05-17T23:59:39.213Z,2025-05-17T23:59:41Z,8pqvmz8g1yhe7hqqc1d68c4mi,C. Holstad,,,5734928977,285,,5734929085,233,169,5734928975,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816154327,170,1,1,22,56,5qfq6cwtrgzd2szijivns7rjl,0,42.8,55.4,2025-05-17T23:59:41.996Z,2025-05-17T23:59:43Z,87rpg135z1k0ir74kdczwo2y1,F. Lasso,,,5734929131,56,Center,5734929129,157,,5734929137,212,29.7,5734929135,141,53.6,5734929139,213,6.24,5734929141,1,,5734929133,140,71.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816154343,163,1,1,22,57,daicfonrbj124lu2la2rctxck,0,30.9,25.0,2025-05-17T23:59:43.140Z,2025-05-17T23:59:45Z,f472o0229a6xev8qudf1tyf6y,F. Nodarse,,,5734929233,140,59.2,5734929241,1,,5734929235,141,36.3,5734929239,213,0.25,5734929231,56,Center,5734929237,212,30.7,5734929229,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816154365,171,1,1,23,0,5qfq6cwtrgzd2szijivns7rjl,1,45.8,61.5,2025-05-17T23:59:45.348Z,2025-05-17T23:59:48Z,87rpg135z1k0ir74kdczwo2y1,F. Lasso,,,5734929431,213,5.50,5734929425,140,62.3,5734929429,212,24.4,5734929421,3,,5734929427,141,36.3,5734929423,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816154419,172,1,1,23,3,5qfq6cwtrgzd2szijivns7rjl,1,64.0,34.2,2025-05-17T23:59:48.252Z,2025-05-17T23:59:56Z,4ua2bfowedufy5hilbxb3cul1,Leo Fernandes,,,5734929741,213,3.08,5734929733,56,Back,5734929737,141,36.4,5734929735,140,40.4,5734929739,212,24.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816154451,173,1,1,23,11,5qfq6cwtrgzd2szijivns7rjl,1,37.2,25.5,2025-05-17T23:59:56.765Z,2025-05-18T00:00:02Z,5s5sc7zxuw8cr7vyzeofb8hnu,D. Crisostomo,,,5734929991,140,28.0,5734929997,213,2.07,5734929995,212,20.2,5734929989,56,Back,5734929993,141,51.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816154501,174,1,1,23,17,5qfq6cwtrgzd2szijivns7rjl,1,47.9,55.2,2025-05-18T00:00:02.291Z,2025-05-18T00:00:09Z,2wufroeor0e7k6hvatj1ltwfe,L. Wyke,,,5734930331,141,74.7,5734930329,140,59.2,5734930333,212,17.8,5734930335,213,0.84,5734930327,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816154527,175,1,1,23,24,5qfq6cwtrgzd2szijivns7rjl,1,61.7,80.5,2025-05-18T00:00:09.188Z,2025-05-18T00:00:11Z,7ao58e6608lb8eu3dmk17jisp,O. Bassett,,,5734930423,141,86.2,5734930419,56,Back,5734930425,212,22.1,5734930421,140,41.0,5734930427,213,2.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816154541,176,1,1,23,26,5qfq6cwtrgzd2szijivns7rjl,1,39.7,86.0,2025-05-18T00:00:11.268Z,2025-05-18T00:00:14Z,bpkzxcqtmvei7lqkqzuvzelsl,A. Guillén,,,5734930511,141,65.5,5734930507,56,Back,5734930515,213,4.33,5734930513,212,15.0,5734930509,140,34.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816154583,177,1,1,23,28,5qfq6cwtrgzd2szijivns7rjl,1,30.6,60.2,2025-05-18T00:00:13.868Z,2025-05-18T00:00:20Z,87rpg135z1k0ir74kdczwo2y1,F. Lasso,,,5734930795,213,4.90,5734930783,56,Back,5734930787,141,28.8,5734930789,212,21.7,5734930785,140,34.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816154649,178,1,1,23,35,5qfq6cwtrgzd2szijivns7rjl,1,55.0,13.5,2025-05-18T00:00:20.539Z,2025-05-18T00:00:28Z,2wufroeor0e7k6hvatj1ltwfe,L. Wyke,,,5734931167,141,7.0,5734931171,213,5.97,5734931165,140,68.0,5734931169,212,14.3,5734931163,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816154737,179,1,1,23,43,5qfq6cwtrgzd2szijivns7rjl,1,70.5,21.6,2025-05-18T00:00:28.531Z,2025-05-18T00:00:37Z,4ua2bfowedufy5hilbxb3cul1,Leo Fernandes,,,5734931651,213,2.62,5734931643,56,Back,5734931641,155,,5734931647,141,47.6,5734931653,1,,5734931649,212,35.4,5734931645,140,41.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816154751,180,1,1,23,52,5qfq6cwtrgzd2szijivns7rjl,1,44.6,56.0,2025-05-18T00:00:37.644Z,2025-05-18T00:00:40Z,87rpg135z1k0ir74kdczwo2y1,F. Lasso,,,5734931743,141,27.0,5734931739,56,Back,5734931745,212,19.8,5734931747,213,4.62,5734931741,140,42.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816154807,181,1,1,23,55,5qfq6cwtrgzd2szijivns7rjl,1,42.9,27.0,2025-05-18T00:00:40.171Z,2025-05-18T00:00:47Z,2wufroeor0e7k6hvatj1ltwfe,L. Wyke,,,5734932087,213,2.08,5734932081,140,33.7,5734932085,212,20.0,5734932079,56,Back,5734932083,141,52.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816154871,182,1,1,24,2,5qfq6cwtrgzd2szijivns7rjl,1,43.5,57.6,2025-05-18T00:00:47.331Z,2025-05-18T00:00:54Z,87rpg135z1k0ir74kdczwo2y1,F. Lasso,,,5734932429,212,17.5,5734932425,140,43.5,5734932431,213,4.71,5734932423,56,Back,5734932427,141,31.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816154927,183,1,1,24,9,5qfq6cwtrgzd2szijivns7rjl,1,43.3,26.1,2025-05-18T00:00:54.419Z,2025-05-18T00:01:00Z,2wufroeor0e7k6hvatj1ltwfe,L. Wyke,,,5734932761,212,18.9,5734932755,56,Back,5734932759,141,52.4,5734932757,140,37.4,5734932763,213,1.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816154937,184,1,1,24,15,5qfq6cwtrgzd2szijivns7rjl,0,47.5,55.1,2025-05-18T00:01:00.507Z,2025-05-18T00:01:01Z,87rpg135z1k0ir74kdczwo2y1,F. Lasso,,,5734932801,141,31.8,5734932799,140,59.9,5734932795,155,,5734932803,212,20.5,5734932797,56,Center,5734932805,213,5.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816154985,165,1,1,24,18,daicfonrbj124lu2la2rctxck,1,37.1,78.1,2025-05-18T00:01:03.459Z,2025-05-18T00:01:06Z,9ch7zgxlcjiio0xbo2hhl2yvo,N. Fuson,,,5734933033,213,5.60,5734933027,140,45.5,5734933031,212,11.3,5734933029,141,67.6,5734933025,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816155055,166,1,1,24,20,daicfonrbj124lu2la2rctxck,1,50.4,64.3,2025-05-18T00:01:05.908Z,2025-05-18T00:01:14Z,449e2muutlpvx9lhv1t2tcsmh,A. Dikwa,,,5734933473,141,8.8,5734933471,140,78.8,5734933467,155,,5734933477,213,5.38,5734933475,212,48.1,5734933479,1,,5734933469,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816155061,167,50,1,24,28,daicfonrbj124lu2la2rctxck,1,86.0,6.2,2025-05-18T00:01:14.139Z,2025-05-18T01:48:00Z,dltmx3e4llkcszs22cbfz92xg,J. Kwizera,,,5735007941,233,185,5734933639,286,,5734933531,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816155075,185,7,1,24,28,5qfq6cwtrgzd2szijivns7rjl,1,14.0,93.8,2025-05-18T00:01:14.140Z,2025-05-18T01:48:00Z,bpkzxcqtmvei7lqkqzuvzelsl,A. Guillén,,,5735007933,233,167,5734933601,285,,5734933599,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816155101,168,5,1,24,30,daicfonrbj124lu2la2rctxck,1,78.8,-1.8,2025-05-18T00:01:15.635Z,2025-05-18T00:40:09Z,dltmx3e4llkcszs22cbfz92xg,J. Kwizera,,,5734933749,56,Right,5734933821,233,186,5734933751,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816155097,186,5,1,24,30,5qfq6cwtrgzd2szijivns7rjl,0,21.2,101.8,2025-05-18T00:01:15.635Z,2025-05-18T01:49:55Z,bpkzxcqtmvei7lqkqzuvzelsl,A. Guillén,,,5734933727,56,Back,5734933855,233,168,5734933729,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816155151,169,1,1,24,37,daicfonrbj124lu2la2rctxck,1,85.3,0.0,2025-05-18T00:01:23.090Z,2025-05-18T00:01:24Z,dltmx3e4llkcszs22cbfz92xg,J. Kwizera,,,5734934049,107,,5734934053,56,Right,5734934061,141,14.4,5734934057,140,87.4,5734934069,213,1.38,5734934065,212,11.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816155173,170,1,1,24,39,daicfonrbj124lu2la2rctxck,1,87.4,14.4,2025-05-18T00:01:24.562Z,2025-05-18T00:01:26Z,711t32tk6qwl567dngcldfw15,M. Rodriguez,,,5734934189,56,Right,5734934193,141,4.9,5734934191,140,83.0,5734934197,213,4.09,5734934195,212,7.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816155187,171,1,1,24,41,daicfonrbj124lu2la2rctxck,1,83.0,4.9,2025-05-18T00:01:26.331Z,2025-05-18T00:01:28Z,dltmx3e4llkcszs22cbfz92xg,J. Kwizera,,,5734934297,140,79.8,5734934301,212,5.7,5734934295,56,Right,5734934299,141,11.6,5734934303,213,2.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816155197,172,1,1,24,42,daicfonrbj124lu2la2rctxck,1,79.8,11.6,2025-05-18T00:01:27.995Z,2025-05-18T00:01:29Z,9txqixk3uycvort3ntzkva1g5,Z. Herivaux,,,5734934351,212,11.8,5734934347,140,69.1,5734934353,213,3.45,5734934345,56,Right,5734934349,141,6.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816155241,173,1,1,24,44,daicfonrbj124lu2la2rctxck,1,69.1,6.4,2025-05-18T00:01:29.538Z,2025-05-18T00:01:33Z,f472o0229a6xev8qudf1tyf6y,F. Nodarse,,,5734934569,212,12.9,5734934565,140,58.0,5734934563,56,Right,5734934567,141,14.7,5734934571,213,2.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816155265,174,1,1,24,48,daicfonrbj124lu2la2rctxck,1,58.3,18.5,2025-05-18T00:01:33.442Z,2025-05-18T00:01:36Z,couplbg5c1wzrb14ycd8f7h0p,G. Stoneman,,,5734934703,56,Center,5734934709,212,9.3,5734934705,140,66.1,5734934707,141,24.9,5734934711,213,0.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816155275,175,1,1,24,51,daicfonrbj124lu2la2rctxck,0,62.0,21.5,2025-05-18T00:01:36.722Z,2025-05-18T00:01:40Z,8pqvmz8g1yhe7hqqc1d68c4mi,C. Holstad,,,5734934947,286,,5734934773,213,4.83,5734934941,233,187,5734934769,141,18.8,5734934765,56,Right,5734934767,140,62.2,5734934771,212,1.8,5734934939,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816155293,187,74,1,24,51,5qfq6cwtrgzd2szijivns7rjl,1,41.9,81.5,2025-05-18T00:01:36.723Z,2025-05-18T01:48:20Z,7ao58e6608lb8eu3dmk17jisp,O. Bassett,,,5734934901,56,Back,5734934959,233,175,5734934903,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816155297,176,5,1,24,53,daicfonrbj124lu2la2rctxck,1,54.8,-2.0,2025-05-18T00:01:38.904Z,2025-05-18T01:49:56Z,8pqvmz8g1yhe7hqqc1d68c4mi,C. Holstad,,,5734934927,347,,5734934987,233,188,5734934925,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
