id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/13/value,qualifier/15/value
2800284845,164,1,1,15,26,ck22dnk93ng8ax7wonlff7yms,1,61.9,81.4,2025-04-12T23:22:05.930Z,2025-04-12T23:22:08Z,2l6v8ab245wzmb1litvkir1ii,G. Gibert,,5647352339,212,12.9,5647352341,213,0.56,5647352337,141,91.4,5647352335,140,72.3,5647352333,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800284871,165,1,1,15,29,ck22dnk93ng8ax7wonlff7yms,1,71.9,91.2,2025-04-12T23:22:08.626Z,2025-04-12T23:22:11Z,2wj1w4opn7f0jyz1ps6ebvc6i,K. Sargeant,,5647352445,56,Center,5647352453,141,68.5,5647352449,140,64.2,5647352461,213,4.23,5647352457,212,17.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800284889,166,1,1,15,31,ck22dnk93ng8ax7wonlff7yms,1,64.2,68.5,2025-04-12T23:22:11.114Z,2025-04-12T23:22:13Z,2yflerah2shma2hzhm99msez9,S. Williams,,5647352629,140,72.7,5647352631,141,58.7,5647352627,56,Center,5647352633,212,11.1,5647352635,213,5.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800284903,167,1,1,15,34,ck22dnk93ng8ax7wonlff7yms,1,72.7,58.7,2025-04-12T23:22:13.699Z,2025-04-12T23:22:15Z,bvmqiuxeyjf68mz3jbm6i295h,C. Burke,,5647352725,212,8.5,5647352717,56,Center,5647352723,141,63.7,5647352721,140,65.3,5647352727,213,2.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800284943,168,1,1,15,36,ck22dnk93ng8ax7wonlff7yms,1,65.3,63.7,2025-04-12T23:22:15.546Z,2025-04-12T23:22:18Z,2yflerah2shma2hzhm99msez9,S. Williams,,5647352889,56,Center,5647352895,212,18.0,5647352891,140,63.3,5647352897,213,4.60,5647352893,141,37.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800284961,169,1,1,15,39,ck22dnk93ng8ax7wonlff7yms,1,62.2,33.0,2025-04-12T23:22:18.810Z,2025-04-12T23:22:20Z,khvgxqohya7mawca1qx5q590,S. Djeffal,,5647353023,140,72.9,5647353021,56,Center,5647353027,212,11.6,5647353029,213,6.02,5647353025,141,28.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800285021,170,1,1,15,41,ck22dnk93ng8ax7wonlff7yms,1,72.9,28.5,2025-04-12T23:22:20.603Z,2025-04-12T23:22:25Z,1b9b97pxox77ia41cilqqm4iy,Nick Firmino,,5647353333,56,Right,5647353343,213,5.32,5647353339,141,9.2,5647353341,212,15.9,5647353337,140,81.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800285061,171,1,1,15,45,ck22dnk93ng8ax7wonlff7yms,0,82.5,8.3,2025-04-12T23:22:25.162Z,2025-04-12T23:22:28Z,csx9pmpibyblftludnkd6j36x,M. Epps,,5647353535,213,1.01,5647353533,212,15.5,5647353531,141,27.6,5647353527,56,Center,5647353529,140,90.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800285203,106,8,1,15,49,7c9knuwazz9k9449u5rnuuy5m,1,13.9,63.9,2025-04-12T23:22:29.235Z,2025-04-16T06:23:09Z,3u22kckqpecmgcw7ee3xrdppm,M. Howell,,5655980157,385,,5647354359,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800285109,172,1,1,15,52,ck22dnk93ng8ax7wonlff7yms,1,85.0,17.9,2025-04-12T23:22:32.307Z,2025-04-12T23:22:34Z,1b9b97pxox77ia41cilqqm4iy,Nick Firmino,,5647353807,140,90.6,5647353813,213,5.46,5647353809,141,8.6,5647353805,56,Right,5647353811,212,8.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800285125,173,1,1,15,54,ck22dnk93ng8ax7wonlff7yms,1,90.6,8.6,2025-04-12T23:22:33.882Z,2025-04-12T23:22:36Z,csx9pmpibyblftludnkd6j36x,M. Epps,,5647353883,141,14.6,5647353879,56,Right,5647353881,140,87.3,5647353887,213,2.27,5647353885,212,5.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800285139,174,1,1,15,57,ck22dnk93ng8ax7wonlff7yms,1,87.2,15.5,2025-04-12T23:22:36.506Z,2025-04-12T23:22:38Z,6pqyqf9v6g60ci7jjggalqsq1,J. Hafferty,,5647353971,141,8.3,5647353967,56,Right,5647353969,140,92.6,5647353973,212,7.5,5647353975,213,5.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800285157,175,1,1,15,58,ck22dnk93ng8ax7wonlff7yms,1,92.6,8.3,2025-04-12T23:22:38.258Z,2025-04-12T23:22:40Z,csx9pmpibyblftludnkd6j36x,M. Epps,,5647354091,56,Right,5647354097,212,10.7,5647354099,213,2.58,5647354093,140,84.0,5647354095,141,16.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800285167,176,1,1,16,1,ck22dnk93ng8ax7wonlff7yms,1,84.0,16.7,2025-04-12T23:22:40.786Z,2025-04-12T23:22:43Z,khvgxqohya7mawca1qx5q590,S. Djeffal,,5647354183,140,92.0,5647354181,56,Right,5647354189,213,5.76,5647354187,212,9.7,5647354185,141,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800285173,177,1,1,16,3,ck22dnk93ng8ax7wonlff7yms,0,90.4,9.1,2025-04-12T23:22:42.930Z,2025-04-16T06:23:20Z,6pqyqf9v6g60ci7jjggalqsq1,J. Hafferty,,5647354221,212,6.3,5655980201,20,,5647354223,213,1.60,5647354215,56,Right,5647354219,141,18.3,5647354217,140,90.2,5647354211,2,,5655980199,224,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800285205,107,61,1,16,4,7c9knuwazz9k9449u5rnuuy5m,1,7.0,80.2,2025-04-12T23:22:43.924Z,2025-04-16T06:23:23Z,20z2nx7xh9mgty7qp6xur14yy,G. Nigro,,5647354373,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800285285,108,5,1,16,5,7c9knuwazz9k9449u5rnuuy5m,0,7.8,102.0,2025-04-12T23:22:44.523Z,2025-04-16T06:23:27Z,20z2nx7xh9mgty7qp6xur14yy,G. Nigro,,5647354833,347,,5647357233,233,178,5647354831,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800285313,178,5,1,16,5,ck22dnk93ng8ax7wonlff7yms,1,92.2,-2.0,2025-04-12T23:22:44.523Z,2025-04-16T06:23:27Z,6pqyqf9v6g60ci7jjggalqsq1,J. Hafferty,,5647357217,233,108,5647354979,347,,5647354977,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800285591,179,1,1,16,42,ck22dnk93ng8ax7wonlff7yms,0,88.6,0.0,2025-04-12T23:23:22.196Z,2025-04-16T06:23:47Z,16ndalf4kfr7e6rd9mwj7gfmc,K. Burks,,5647356451,140,90.2,5647356459,1,,5647356457,213,1.50,5647356453,141,32.7,5647356447,107,,5647356449,56,Center,5647356455,212,23.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800285587,109,4,1,16,48,7c9knuwazz9k9449u5rnuuy5m,1,9.8,70.2,2025-04-12T23:23:27.410Z,2025-04-13T01:48:03Z,a4staqjshva5lhcr0dw744nze,R. O'Driscoll,,5647356661,285,,5647356657,56,Back,5647356659,152,,5647356653,13,,5647882599,294,,5647356707,233,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800285597,180,4,1,16,48,ck22dnk93ng8ax7wonlff7yms,0,90.2,29.8,2025-04-12T23:23:27.411Z,2025-04-13T01:47:50Z,bvmqiuxeyjf68mz3jbm6i295h,C. Burke,,5647356561,13,,5647882809,294,,5647356567,152,,5647356569,286,,5647356863,233,109,5647356565,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800285783,110,1,1,17,5,7c9knuwazz9k9449u5rnuuy5m,1,6.0,70.0,2025-04-12T23:23:44.652Z,2025-04-12T23:23:48Z,3u22kckqpecmgcw7ee3xrdppm,M. Howell,,5647357439,140,9.4,5647357441,141,33.6,5647357437,56,Back,5647357433,5,,5647357445,213,4.86,5647357435,152,,5647357443,212,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800285807,111,1,1,17,8,7c9knuwazz9k9449u5rnuuy5m,1,9.4,33.6,2025-04-12T23:23:48.139Z,2025-04-12T23:23:51Z,8i5k1tx7x5hx4kk3qzyvrfj84,E. Gärtig,,5647357601,212,15.5,5647357595,140,6.6,5647357603,213,1.76,5647357591,56,Back,5647357597,141,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800285809,112,1,1,17,12,7c9knuwazz9k9449u5rnuuy5m,1,2.3,60.5,2025-04-12T23:23:51.709Z,2025-04-12T23:51:55Z,470xuwiwevwy86l2ararrkyga,R. Arozarena,,5647454605,212,19.2,5647454603,141,49.7,5647454599,56,Back,5647454601,140,19.2,5647454607,213,5.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800285813,113,1,1,17,12,7c9knuwazz9k9449u5rnuuy5m,1,17.7,47.9,2025-04-12T23:23:51.900Z,2025-04-16T06:24:03Z,a4staqjshva5lhcr0dw744nze,R. O'Driscoll,,5647454989,56,Back,5647454995,212,14.1,5647454997,213,2.06,5647454991,140,11.4,5647454993,141,66.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800304625,335,1,1,17,13,7c9knuwazz9k9449u5rnuuy5m,1,14.9,63.4,2025-04-12T23:23:52.969Z,2025-04-12T23:54:20Z,e6gr1t1rp2x7waywgzlrj8yqx,V. Noël,,5647463805,56,Back,5647463811,212,14.4,5647463813,213,0.07,5647463809,141,64.8,5647463807,140,28.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800285861,114,1,1,17,15,7c9knuwazz9k9449u5rnuuy5m,1,26.0,73.6,2025-04-12T23:23:55.322Z,2025-04-12T23:23:57Z,o0a1acp618ig9detdym1m0pg,C. Pinzón,,5647357855,56,Back,5647357863,213,4.12,5647357857,140,11.0,5647357859,141,39.4,5647357861,212,28.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800285877,115,1,1,17,18,7c9knuwazz9k9449u5rnuuy5m,1,9.1,42.8,2025-04-12T23:23:57.531Z,2025-04-12T23:24:00Z,8i5k1tx7x5hx4kk3qzyvrfj84,E. Gärtig,,5647357929,140,23.7,5647357931,141,16.2,5647357927,56,Back,5647357933,212,23.7,5647357935,213,5.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800285909,116,1,1,17,20,7c9knuwazz9k9449u5rnuuy5m,1,23.1,8.5,2025-04-12T23:24:00.091Z,2025-04-12T23:24:03Z,a1v4h4gcsepnaknru3jjnwl5g,J. Singer,,5647358113,56,Back,5647358117,141,6.1,5647358119,212,16.1,5647358115,140,38.4,5647358121,213,6.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800285915,181,83,1,17,23,ck22dnk93ng8ax7wonlff7yms,0,66.5,93.6,2025-04-12T23:24:02.417Z,2025-04-16T06:24:19Z,2wj1w4opn7f0jyz1ps6ebvc6i,K. Sargeant,,5647358733,399,65jctzcct9irz3wre08c2v2wa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800285971,117,1,1,17,23,7c9knuwazz9k9449u5rnuuy5m,1,37.8,6.2,2025-04-12T23:24:02.938Z,2025-04-12T23:24:08Z,65jctzcct9irz3wre08c2v2wa,E. Azcona,,5647358443,56,Back,5647358459,213,3.04,5647358457,212,21.7,5647358451,141,9.5,5647358447,140,17.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800285995,118,1,1,17,28,7c9knuwazz9k9449u5rnuuy5m,0,16.7,7.7,2025-04-12T23:24:08.083Z,2025-04-16T06:24:28Z,a1v4h4gcsepnaknru3jjnwl5g,J. Singer,,5647358663,213,6.03,5647358655,56,Back,5647358661,212,22.8,5647358657,140,37.7,5647358659,141,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800286005,119,5,1,17,31,7c9knuwazz9k9449u5rnuuy5m,0,37.3,-1.2,2025-04-12T23:24:10.985Z,2025-04-13T01:49:03Z,a1v4h4gcsepnaknru3jjnwl5g,J. Singer,,5647359049,233,182,5647358707,56,Back,5647358709,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800286057,182,5,1,17,31,ck22dnk93ng8ax7wonlff7yms,1,62.7,101.2,2025-04-12T23:24:10.985Z,2025-04-13T01:49:02Z,2wj1w4opn7f0jyz1ps6ebvc6i,K. Sargeant,,5647359015,233,119,5647358979,347,,5647358977,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800286087,183,1,1,17,39,ck22dnk93ng8ax7wonlff7yms,1,62.8,100.0,2025-04-12T23:24:18.417Z,2025-04-12T23:24:21Z,2wj1w4opn7f0jyz1ps6ebvc6i,K. Sargeant,,5647359155,107,,5647359165,213,3.43,5647359163,212,25.4,5647359161,141,91.2,5647359159,140,39.6,5647359157,56,Back,5647359167,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800286109,184,1,1,17,41,ck22dnk93ng8ax7wonlff7yms,1,39.0,88.1,2025-04-12T23:24:21.337Z,2025-04-12T23:24:24Z,2l6v8ab245wzmb1litvkir1ii,G. Gibert,,5647359279,141,93.6,5647359277,140,57.9,5647359281,212,20.2,5647359283,213,0.19,5647359275,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800286137,185,1,1,17,44,ck22dnk93ng8ax7wonlff7yms,0,58.1,93.6,2025-04-12T23:24:24.164Z,2025-04-12T23:24:27Z,2wj1w4opn7f0jyz1ps6ebvc6i,K. Sargeant,,5647359417,196,,5647359419,56,Center,5647359425,212,51.0,5647359421,140,74.1,5647359427,213,5.05,5647359429,1,,5647359423,141,22.8,5647359415,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800286145,120,1,1,17,48,7c9knuwazz9k9449u5rnuuy5m,1,25.2,84.5,2025-04-12T23:24:27.700Z,2025-04-12T23:24:29Z,20z2nx7xh9mgty7qp6xur14yy,G. Nigro,,5647359465,3,,5647359473,212,16.9,5647359475,213,4.48,5647359471,141,60.3,5647359469,140,21.5,5647359467,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800286173,122,1,1,17,50,7c9knuwazz9k9449u5rnuuy5m,1,21.6,62.9,2025-04-12T23:24:29.771Z,2025-04-12T23:24:32Z,3u22kckqpecmgcw7ee3xrdppm,M. Howell,,5647359605,212,15.3,5647359601,140,25.1,5647359607,213,1.33,5647359603,141,84.7,5647359599,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800286213,123,1,1,17,52,7c9knuwazz9k9449u5rnuuy5m,1,23.1,91.8,2025-04-12T23:24:32.194Z,2025-04-12T23:24:36Z,20z2nx7xh9mgty7qp6xur14yy,G. Nigro,,5647359775,56,Back,5647359783,213,6.02,5647359781,212,17.6,5647359777,140,39.3,5647359779,141,85.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800286227,124,1,1,17,56,7c9knuwazz9k9449u5rnuuy5m,1,35.1,85.9,2025-04-12T23:24:36.371Z,2025-04-12T23:24:38Z,o0a1acp618ig9detdym1m0pg,C. Pinzón,,5647359861,141,67.2,5647359859,140,26.9,5647359857,56,Back,5647359863,212,15.4,5647359865,213,4.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800286261,125,1,1,17,59,7c9knuwazz9k9449u5rnuuy5m,1,24.9,67.6,2025-04-12T23:24:38.531Z,2025-04-12T23:24:43Z,e6gr1t1rp2x7waywgzlrj8yqx,V. Noël,,5647360041,212,32.8,5647360037,140,31.9,5647360039,141,20.6,5647360045,1,,5647360043,213,4.94,5647360035,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800286275,126,1,1,18,3,7c9knuwazz9k9449u5rnuuy5m,1,32.1,21.6,2025-04-12T23:24:43.372Z,2025-04-12T23:24:45Z,a1v4h4gcsepnaknru3jjnwl5g,J. Singer,,5647360111,213,0.92,5647360099,56,Back,5647360103,141,38.5,5647360107,212,14.5,5647360101,140,40.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800286295,127,1,1,18,5,7c9knuwazz9k9449u5rnuuy5m,1,40.7,34.8,2025-04-12T23:24:45.291Z,2025-04-12T23:24:46Z,a4staqjshva5lhcr0dw744nze,R. O'Driscoll,,5647360207,213,5.93,5647360201,140,61.8,5647360203,141,22.7,5647360205,212,23.6,5647360199,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800286315,128,1,1,18,7,7c9knuwazz9k9449u5rnuuy5m,1,61.8,22.7,2025-04-12T23:24:46.530Z,2025-04-12T23:24:49Z,65jctzcct9irz3wre08c2v2wa,E. Azcona,,5647360345,156,,5647360333,141,17.6,5647360337,213,3.33,5647360329,56,Back,5647360331,140,44.6,5647360335,212,18.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800286341,129,1,1,18,10,7c9knuwazz9k9449u5rnuuy5m,1,45.8,18.9,2025-04-12T23:24:50.211Z,2025-04-12T23:24:52Z,a1v4h4gcsepnaknru3jjnwl5g,J. Singer,,5647360493,141,39.8,5647360491,140,31.4,5647360497,213,2.39,5647360495,212,20.8,5647360489,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800286375,130,1,1,18,13,7c9knuwazz9k9449u5rnuuy5m,1,34.7,36.1,2025-04-12T23:24:52.443Z,2025-04-12T23:24:55Z,8i5k1tx7x5hx4kk3qzyvrfj84,E. Gärtig,,5647360701,140,42.6,5647360709,212,25.8,5647360713,213,1.24,5647360695,56,Back,5647360705,141,72.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800286409,131,1,1,18,15,7c9knuwazz9k9449u5rnuuy5m,1,44.1,76.3,2025-04-12T23:24:55.091Z,2025-04-12T23:24:58Z,3u22kckqpecmgcw7ee3xrdppm,M. Howell,,5647360863,141,94.7,5647360861,140,68.5,5647360859,56,Left,5647360867,213,0.45,5647360865,212,28.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800286413,132,61,1,18,19,7c9knuwazz9k9449u5rnuuy5m,1,68.5,94.7,2025-04-12T23:24:58.628Z,2025-04-12T23:57:26Z,20z2nx7xh9mgty7qp6xur14yy,G. Nigro,,5647360883,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800306235,357,61,1,18,20,7c9knuwazz9k9449u5rnuuy5m,0,54.4,87.8,2025-04-12T23:24:59.401Z,2025-04-12T23:57:25Z,e6gr1t1rp2x7waywgzlrj8yqx,V. Noël,,5647473111,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800286455,186,4,1,18,23,ck22dnk93ng8ax7wonlff7yms,1,56.8,7.2,2025-04-12T23:25:02.899Z,2025-04-16T06:25:45Z,1b9b97pxox77ia41cilqqm4iy,Nick Firmino,,5647361225,233,133,5647361213,152,,5647361211,56,Right,5647361217,286,,5647361209,13,,5655980713,294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800286451,133,4,1,18,23,7c9knuwazz9k9449u5rnuuy5m,0,43.2,92.8,2025-04-12T23:25:02.900Z,2025-04-16T06:25:47Z,20z2nx7xh9mgty7qp6xur14yy,G. Nigro,,5647361135,152,,5647361243,233,186,5647361133,56,Back,5647361139,285,,5655980715,294,,5647361131,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800286633,187,1,1,18,47,ck22dnk93ng8ax7wonlff7yms,1,52.5,7.3,2025-04-12T23:25:27.242Z,2025-04-12T23:25:28Z,6pqyqf9v6g60ci7jjggalqsq1,J. Hafferty,,5647362265,5,,5647362275,141,17.3,5647362271,140,56.3,5647362269,56,Right,5647362267,152,,5647362277,212,7.9,5647362279,213,1.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800286683,188,1,1,18,49,ck22dnk93ng8ax7wonlff7yms,1,56.3,17.3,2025-04-12T23:25:28.689Z,2025-04-16T06:25:59Z,khvgxqohya7mawca1qx5q590,S. Djeffal,,5647362533,1,,5647362523,140,62.4,5647362529,212,34.6,5647362531,213,1.38,5647362527,141,67.3,5647362519,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800286691,189,1,1,18,53,ck22dnk93ng8ax7wonlff7yms,1,62.4,67.3,2025-04-12T23:25:32.809Z,2025-04-12T23:25:34Z,chiwsyjdyk4sn4vxqu9mdr0x6,Braudílio Rodrigues,,5647362595,56,Left,5647362601,212,13.6,5647362599,141,84.2,5647362597,140,69.4,5647362603,213,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800286731,190,1,1,18,54,ck22dnk93ng8ax7wonlff7yms,1,69.4,84.2,2025-04-12T23:25:34.057Z,2025-04-12T23:25:37Z,2wj1w4opn7f0jyz1ps6ebvc6i,K. Sargeant,,5647362795,213,3.42,5647362793,212,16.9,5647362787,56,Center,5647362791,141,77.3,5647362789,140,53.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800286767,191,1,1,18,58,ck22dnk93ng8ax7wonlff7yms,1,51.8,74.5,2025-04-12T23:25:37.753Z,2025-04-12T23:25:42Z,2l6v8ab245wzmb1litvkir1ii,G. Gibert,,5647363055,212,26.5,5647363049,56,Back,5647363053,141,38.6,5647363057,213,4.31,5647363051,140,41.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800286787,192,1,1,19,2,ck22dnk93ng8ax7wonlff7yms,1,41.6,37.9,2025-04-12T23:25:42.017Z,2025-04-12T23:25:44Z,16ndalf4kfr7e6rd9mwj7gfmc,K. Burks,,5647363151,213,6.03,5647363149,212,23.6,5647363147,141,29.1,5647363145,140,63.3,5647363143,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800286791,193,1,1,19,5,ck22dnk93ng8ax7wonlff7yms,1,63.3,29.1,2025-04-12T23:25:44.673Z,2025-04-12T23:25:47Z,1b9b97pxox77ia41cilqqm4iy,Nick Firmino,,5647363175,56,Back,5647363185,213,3.65,5647363177,140,41.9,5647363179,141,10.7,5647363181,212,25.7,5647363221,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800286825,194,1,1,19,7,ck22dnk93ng8ax7wonlff7yms,1,41.9,10.7,2025-04-12T23:25:46.961Z,2025-04-12T23:25:51Z,6pqyqf9v6g60ci7jjggalqsq1,J. Hafferty,,5647363367,141,21.3,5647363371,213,0.39,5647363369,212,18.9,5647363365,140,58.5,5647363363,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800286857,195,1,1,19,11,ck22dnk93ng8ax7wonlff7yms,1,51.2,29.8,2025-04-12T23:25:50.890Z,2025-04-12T23:25:54Z,1b9b97pxox77ia41cilqqm4iy,Nick Firmino,,5647363533,56,Center,5647363535,140,59.1,5647363541,213,1.21,5647363539,212,23.7,5647363537,141,62.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800286883,196,1,1,19,14,ck22dnk93ng8ax7wonlff7yms,1,60.4,64.3,2025-04-12T23:25:54.049Z,2025-04-12T23:25:57Z,chiwsyjdyk4sn4vxqu9mdr0x6,Braudílio Rodrigues,,5647363717,56,Left,5647363719,140,65.9,5647363721,141,80.9,5647363723,212,12.7,5647363725,213,1.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800286901,197,1,1,19,18,ck22dnk93ng8ax7wonlff7yms,1,71.4,73.0,2025-04-12T23:25:57.425Z,2025-04-12T23:25:59Z,2l6v8ab245wzmb1litvkir1ii,G. Gibert,,5647363817,213,0.46,5647363811,141,86.2,5647363813,212,20.2,5647363809,140,88.6,5647363807,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800286915,198,1,1,19,20,ck22dnk93ng8ax7wonlff7yms,0,91.5,87.9,2025-04-12T23:25:59.745Z,2025-04-16T06:26:22Z,2wj1w4opn7f0jyz1ps6ebvc6i,K. Sargeant,,5647363935,140,91.3,5647363933,56,Left,5647363941,213,4.60,5647363937,141,85.2,5647363939,212,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800306487,358,61,1,19,22,7c9knuwazz9k9449u5rnuuy5m,1,7.8,16.0,2025-04-12T23:26:01.401Z,2025-04-16T06:26:24Z,7wbwaew3d712kxl54ztdxe87o,S. Smart,,5647474579,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800286931,134,61,1,19,23,7c9knuwazz9k9449u5rnuuy5m,0,10.3,28.9,2025-04-12T23:26:02.620Z,2025-04-16T06:26:30Z,a4staqjshva5lhcr0dw744nze,R. O'Driscoll,,5647364029,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800286939,199,13,1,19,24,ck22dnk93ng8ax7wonlff7yms,1,81.9,61.1,2025-04-12T23:26:04.090Z,2025-04-16T06:26:48Z,bvmqiuxeyjf68mz3jbm6i295h,C. Burke,,5647364083,56,Center,5647364295,72,,5647364079,22,,5647364081,18,,5655981015,215,,5647364451,231,50.4,5647364447,458,,5647364449,230,97.8,5647364441,102,42.4,5647364445,103,1.4,5647364433,84,,,,,,,,,,,,,,,,,,,
2800286975,135,5,1,19,26,7c9knuwazz9k9449u5rnuuy5m,1,-0.8,59.3,2025-04-12T23:26:05.569Z,2025-04-13T01:49:03Z,a4staqjshva5lhcr0dw744nze,R. O'Driscoll,,5647364291,233,200,5647364259,56,Back,5647364261,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
