id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/9/value,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/8/value,qualifier/12/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2823394995,195,44,1,26,3,8sy0cxovuxo76tuoas3uo55xj,0,57.2,25.6,2025-06-19T15:27:14.839Z,2025-06-19T15:49:26Z,23yj26f5kapxyx90glndxs3kk,M. Glasson,,,5775360929,286,,5775360935,233,276,5775360927,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823394997,277,1,1,26,4,8eab5wbcnttsiosd1o8c71gmk,1,39.9,77.2,2025-06-19T15:27:15.255Z,2025-06-19T15:27:17Z,2fw3pz0v22kdbiognam8zsvoq,L. Kuittinen,,,5775360947,212,16.1,5775360945,141,74.1,5775360949,213,6.15,5775360939,3,,5775360943,140,55.1,5775360941,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823394999,278,1,1,26,5,8eab5wbcnttsiosd1o8c71gmk,1,55.1,74.1,2025-06-19T15:27:16.406Z,2025-06-19T15:27:17Z,c1f7vp2u7fndbs1q67yhze1hw,A. Kouame,,,5775360957,141,69.6,5775360961,213,3.82,5775360955,140,51.5,5775360953,56,Center,5775360959,212,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823395001,279,61,1,26,6,8eab5wbcnttsiosd1o8c71gmk,1,51.5,69.6,2025-06-19T15:27:17.219Z,2025-06-19T15:27:17Z,c90jak72lerrxc3kpo73cupsk,B. Ampofo,,,5775360965,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823395007,281,1,1,26,8,8eab5wbcnttsiosd1o8c71gmk,1,54.9,79.4,2025-06-19T15:27:19.416Z,2025-06-19T15:27:21Z,c1f7vp2u7fndbs1q67yhze1hw,A. Kouame,,,5775360977,212,7.0,5775360975,141,89.6,5775360971,56,Left,5775360973,140,55.5,5775360979,213,1.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823395005,196,45,1,26,9,8sy0cxovuxo76tuoas3uo55xj,0,43.6,8.6,2025-06-19T15:27:21.087Z,2025-06-19T15:49:21Z,23yj26f5kapxyx90glndxs3kk,M. Glasson,,,5775360969,285,,5775360993,233,282,5775360967,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823395009,282,3,1,26,9,8eab5wbcnttsiosd1o8c71gmk,1,56.4,91.4,2025-06-19T15:27:21.087Z,2025-06-19T15:49:21Z,524qf48twiwfk14oxmwsxj2tw,D. Legbo,,,5775360987,286,,5775360985,56,Left,5775360989,233,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823395011,283,1,1,26,11,8eab5wbcnttsiosd1o8c71gmk,1,46.4,89.9,2025-06-19T15:27:22.262Z,2025-06-19T15:27:23Z,524qf48twiwfk14oxmwsxj2tw,D. Legbo,,,5775361003,141,86.6,5775361001,140,41.5,5775360999,56,Back,5775361005,212,5.6,5775361007,213,3.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823395013,284,1,1,26,11,8eab5wbcnttsiosd1o8c71gmk,1,41.5,86.6,2025-06-19T15:27:22.886Z,2025-06-19T15:27:27Z,arxu3yjspsjmmobkj92c79ze2,J. Niska,,,5775361019,213,3.73,5775361011,56,Back,5775361013,140,20.8,5775361017,212,26.0,5775361015,141,65.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823395015,285,1,1,26,16,8eab5wbcnttsiosd1o8c71gmk,1,19.4,64.9,2025-06-19T15:27:27.446Z,2025-06-19T15:27:36Z,53kd57a8pwjno3l6cou3nexn9,J. Hämäläinen,,,5775361031,213,4.25,5775361027,141,39.5,5775361029,212,19.3,5775361023,56,Back,5775361025,140,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823395017,286,1,1,26,24,8eab5wbcnttsiosd1o8c71gmk,1,13.6,44.5,2025-06-19T15:27:35.974Z,2025-06-19T15:27:37Z,7oxxp38dxp40lby1kwg4xpn56,E. Huuhtanen,,,5775361043,213,5.06,5775361039,141,31.2,5775361041,212,9.6,5775361035,56,Back,5775361037,140,16.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823395019,287,1,1,26,26,8eab5wbcnttsiosd1o8c71gmk,1,18.9,29.8,2025-06-19T15:27:37.542Z,2025-06-19T15:27:40Z,2fw3pz0v22kdbiognam8zsvoq,L. Kuittinen,,,5775361047,56,Back,5775361055,213,0.22,5775361049,140,25.0,5775361051,141,31.9,5775361053,212,6.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823395021,288,1,1,26,29,8eab5wbcnttsiosd1o8c71gmk,0,29.2,30.9,2025-06-19T15:27:40.391Z,2025-06-19T15:27:42Z,c1f7vp2u7fndbs1q67yhze1hw,A. Kouame,,,5775361065,141,49.4,5775361069,213,0.30,5775361063,140,67.8,5775361061,56,Center,5775361067,212,42.4,5775361071,1,,5775361059,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823395023,197,1,1,26,32,8sy0cxovuxo76tuoas3uo55xj,0,29.2,46.7,2025-06-19T15:27:44.079Z,2025-06-19T15:28:52Z,c5oixwvc8sk4fxliorsk7a311,J. Toivio,,,5775361075,140,32.7,5775361311,1,,5775361081,213,1.47,5775361077,141,100.0,5775361073,56,Back,5775361079,212,37.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823395025,198,5,1,26,34,8sy0cxovuxo76tuoas3uo55xj,0,32.4,102.0,2025-06-19T15:27:46.160Z,2025-06-19T15:28:53Z,c5oixwvc8sk4fxliorsk7a311,J. Toivio,,,5775361085,347,,5775361083,56,Back,5775361099,233,289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823395027,289,5,1,26,34,8eab5wbcnttsiosd1o8c71gmk,1,67.6,-2.0,2025-06-19T15:27:46.160Z,2025-06-19T17:10:26Z,5fvzbq3mstt7eatkjpodbvpm2,J. Botué,,,5775361093,233,198,5775361091,347,,5775361089,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823395029,290,1,1,26,41,8eab5wbcnttsiosd1o8c71gmk,1,67.8,0.0,2025-06-19T15:27:52.854Z,2025-06-19T15:27:55Z,a9234jafv17dcvbu54expih91,A. Granlund,,,5775361109,107,,5775361115,141,14.3,5775361113,140,47.3,5775361111,56,Back,5775361119,213,2.67,5775361121,1,,5775361117,212,24.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823395031,291,1,1,26,44,8eab5wbcnttsiosd1o8c71gmk,1,46.9,17.7,2025-06-19T15:27:55.718Z,2025-06-19T15:28:01Z,2fw3pz0v22kdbiognam8zsvoq,L. Kuittinen,,,5775361135,56,Right,5775361137,140,53.4,5775361139,141,4.3,5775361143,213,5.36,5775361141,212,11.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823395033,292,1,1,26,49,8eab5wbcnttsiosd1o8c71gmk,1,58.4,12.9,2025-06-19T15:28:01.047Z,2025-06-19T15:28:04Z,c1f7vp2u7fndbs1q67yhze1hw,A. Kouame,,,5775361149,140,44.9,5775361151,141,24.4,5775361153,212,16.2,5775361147,56,Back,5775361155,213,2.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823395035,293,1,1,26,53,8eab5wbcnttsiosd1o8c71gmk,1,45.1,25.8,2025-06-19T15:28:04.470Z,2025-06-19T15:28:06Z,2fw3pz0v22kdbiognam8zsvoq,L. Kuittinen,,,5775361159,56,Center,5775361163,141,23.4,5775361161,140,55.6,5775361165,212,11.1,5775361167,213,6.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823395037,294,1,1,26,55,8eab5wbcnttsiosd1o8c71gmk,1,55.6,23.4,2025-06-19T15:28:06.519Z,2025-06-19T15:28:08Z,c90jak72lerrxc3kpo73cupsk,B. Ampofo,,,5775361187,213,4.84,5775361179,56,Right,5775361185,212,5.8,5775361181,140,56.3,5775361183,141,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823395039,295,1,1,26,57,8eab5wbcnttsiosd1o8c71gmk,1,56.3,16.4,2025-06-19T15:28:08.359Z,2025-06-19T15:28:13Z,c1f7vp2u7fndbs1q67yhze1hw,A. Kouame,,,5775361195,141,30.3,5775361199,213,1.42,5775361191,56,Center,5775361193,140,57.7,5775361197,212,9.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823395041,296,1,1,27,1,8eab5wbcnttsiosd1o8c71gmk,1,55.2,44.0,2025-06-19T15:28:13.127Z,2025-06-19T15:28:15Z,c90jak72lerrxc3kpo73cupsk,B. Ampofo,,,5775361207,141,65.8,5775361209,212,15.2,5775361203,56,Center,5775361211,213,1.79,5775361205,140,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823395043,297,1,1,27,4,8eab5wbcnttsiosd1o8c71gmk,1,52.6,66.0,2025-06-19T15:28:15.575Z,2025-06-19T15:28:18Z,53kd57a8pwjno3l6cou3nexn9,J. Hämäläinen,,,5775361219,141,39.2,5775361221,212,18.7,5775361223,213,4.50,5775361215,56,Back,5775361217,140,48.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823395045,298,1,1,27,6,8eab5wbcnttsiosd1o8c71gmk,1,52.5,40.6,2025-06-19T15:28:18.199Z,2025-06-19T15:28:20Z,2fw3pz0v22kdbiognam8zsvoq,L. Kuittinen,,,5775361229,140,56.7,5775361235,213,5.17,5775361227,56,Center,5775361233,212,10.0,5775361231,141,27.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823395047,299,1,1,27,9,8eab5wbcnttsiosd1o8c71gmk,1,56.9,27.6,2025-06-19T15:28:20.487Z,2025-06-19T15:28:26Z,c1f7vp2u7fndbs1q67yhze1hw,A. Kouame,,,5775361239,56,Center,5775361243,141,24.1,5775361241,140,61.9,5775361247,213,5.86,5775361245,212,5.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823395049,300,1,1,27,15,8eab5wbcnttsiosd1o8c71gmk,1,68.0,17.6,2025-06-19T15:28:26.807Z,2025-06-19T15:28:30Z,bwn0e8pjrikjcpold20o2os2c,A. Essomba,,,5775361257,212,6.1,5775361255,141,9.7,5775361253,140,65.2,5775361251,56,Right,5775361259,213,4.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823395051,301,1,1,27,19,8eab5wbcnttsiosd1o8c71gmk,1,62.2,18.6,2025-06-19T15:28:30.743Z,2025-06-19T15:28:34Z,a9234jafv17dcvbu54expih91,A. Granlund,,,5775361265,140,48.4,5775361269,212,18.3,5775361263,56,Back,5775361267,141,35.1,5775361271,213,2.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823395053,302,1,1,27,23,8eab5wbcnttsiosd1o8c71gmk,1,46.5,42.5,2025-06-19T15:28:34.503Z,2025-06-19T15:28:38Z,2fw3pz0v22kdbiognam8zsvoq,L. Kuittinen,,,5775361277,140,26.6,5775361283,213,2.91,5775361281,212,21.5,5775361275,56,Back,5775361279,141,49.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823395055,303,1,1,27,27,8eab5wbcnttsiosd1o8c71gmk,1,26.7,49.9,2025-06-19T15:28:38.919Z,2025-06-19T15:28:42Z,7oxxp38dxp40lby1kwg4xpn56,E. Huuhtanen,,,5775361287,56,Back,5775361289,140,48.4,5775361291,141,55.4,5775361293,212,23.1,5775361295,213,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823395059,304,1,1,27,30,8eab5wbcnttsiosd1o8c71gmk,0,46.5,44.5,2025-06-19T15:28:42.055Z,2025-06-19T15:28:45Z,c1f7vp2u7fndbs1q67yhze1hw,A. Kouame,,,5775361309,1,,5775361301,140,85.5,5775361303,141,35.5,5775361299,56,Center,5775361307,213,6.13,5775361305,212,41.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823395063,201,1,1,27,46,8sy0cxovuxo76tuoas3uo55xj,0,7.6,39.1,2025-06-19T15:28:57.664Z,2025-06-19T15:29:01Z,dl6lfojhwzis2gboqxonxu904,M. Zhuk,,,5775361327,213,6.17,5775361317,198,,5775361315,157,,5775361325,212,54.0,5775361329,1,,5775361319,56,Center,5775361321,140,58.7,5775361323,141,30.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823395067,305,44,1,27,49,8eab5wbcnttsiosd1o8c71gmk,1,41.2,69.3,2025-06-19T15:29:00.509Z,2025-06-19T15:49:26Z,53kd57a8pwjno3l6cou3nexn9,J. Hämäläinen,,,5775361339,285,,5775361341,233,202,5775361337,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823395065,202,44,1,27,49,8sy0cxovuxo76tuoas3uo55xj,0,58.8,30.7,2025-06-19T15:29:00.510Z,2025-06-19T15:49:26Z,1nww1pe0ouxnuwt8q9zy4xrmc,A. Seck,,,5775361335,286,,5775361333,56,Center,5775361349,233,305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823395069,306,1,1,27,49,8eab5wbcnttsiosd1o8c71gmk,0,41.0,68.7,2025-06-19T15:29:00.767Z,2025-06-19T15:30:15Z,53kd57a8pwjno3l6cou3nexn9,J. Hämäläinen,,,5775361363,213,5.70,5775361361,212,15.2,5775361357,140,53.1,5775361353,3,,5775361359,141,56.3,5775361355,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823395071,203,1,1,27,50,8sy0cxovuxo76tuoas3uo55xj,0,45.4,34.9,2025-06-19T15:29:02.143Z,2025-06-19T15:29:03Z,23yj26f5kapxyx90glndxs3kk,M. Glasson,,,5775361367,56,Back,5775361371,141,27.1,5775361373,212,5.4,5775361365,3,,5775361369,140,44.4,5775361375,213,4.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823395075,308,1,1,27,55,8eab5wbcnttsiosd1o8c71gmk,1,57.0,70.6,2025-06-19T15:29:06.423Z,2025-06-19T15:29:08Z,524qf48twiwfk14oxmwsxj2tw,D. Legbo,,,5775361387,212,12.2,5775361389,213,3.24,5775361383,140,45.4,5775361381,56,Back,5775361385,141,68.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823395077,309,1,1,27,56,8eab5wbcnttsiosd1o8c71gmk,1,45.4,68.8,2025-06-19T15:29:07.943Z,2025-06-19T15:29:10Z,c90jak72lerrxc3kpo73cupsk,B. Ampofo,,,5775361401,213,3.38,5775361395,140,32.0,5775361399,212,14.5,5775361393,56,Back,5775361397,141,63.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823395079,310,1,1,27,58,8eab5wbcnttsiosd1o8c71gmk,1,32.7,63.7,2025-06-19T15:29:10.167Z,2025-06-19T15:29:11Z,53kd57a8pwjno3l6cou3nexn9,J. Hämäläinen,,,5775361411,212,8.4,5775361413,213,5.93,5775361405,56,Back,5775361409,141,59.4,5775361407,140,40.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823395081,311,1,1,28,0,8eab5wbcnttsiosd1o8c71gmk,1,40.2,59.4,2025-06-19T15:29:11.207Z,2025-06-19T15:29:13Z,d39zrjj1sao1lkkzief35sctl,F. Krebs,,,5775361427,213,4.28,5775361425,212,13.9,5775361423,141,40.9,5775361421,140,34.6,5775361419,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823395083,312,1,1,28,1,8eab5wbcnttsiosd1o8c71gmk,1,34.1,35.4,2025-06-19T15:29:13.127Z,2025-06-19T15:29:13Z,2fw3pz0v22kdbiognam8zsvoq,L. Kuittinen,,,5775361435,141,44.5,5775361439,213,1.10,5775361433,140,37.1,5775361431,56,Back,5775361437,212,6.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823395085,313,1,1,28,2,8eab5wbcnttsiosd1o8c71gmk,1,37.1,44.5,2025-06-19T15:29:13.863Z,2025-06-19T15:29:16Z,d39zrjj1sao1lkkzief35sctl,F. Krebs,,,5775361447,140,44.4,5775361451,212,21.7,5775361453,213,5.07,5775361449,141,14.6,5775361445,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823395087,314,1,1,28,5,8eab5wbcnttsiosd1o8c71gmk,1,53.4,7.7,2025-06-19T15:29:16.823Z,2025-06-19T15:29:21Z,a9234jafv17dcvbu54expih91,A. Granlund,,,5775361463,140,60.0,5775361461,56,Right,5775361469,213,0.23,5775361465,141,10.1,5775361467,212,7.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823395089,315,1,1,28,10,8eab5wbcnttsiosd1o8c71gmk,1,56.3,17.3,2025-06-19T15:29:21.911Z,2025-06-19T15:29:25Z,bwn0e8pjrikjcpold20o2os2c,A. Essomba,,,5775361481,213,5.47,5775361477,141,6.1,5775361473,56,Right,5775361479,212,10.4,5775361475,140,63.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823395091,316,1,1,28,14,8eab5wbcnttsiosd1o8c71gmk,0,63.9,7.1,2025-06-19T15:29:25.240Z,2025-06-19T15:29:27Z,d39zrjj1sao1lkkzief35sctl,F. Krebs,,,5775361497,1,,5775361487,56,Center,5775361491,141,43.1,5775361493,212,41.7,5775361489,140,96.1,5775361485,155,,5775361495,213,0.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823395095,205,1,1,28,22,8sy0cxovuxo76tuoas3uo55xj,1,7.9,53.7,2025-06-19T15:29:33.440Z,2025-06-19T15:29:37Z,dl6lfojhwzis2gboqxonxu904,M. Zhuk,,,5775361501,56,Back,5775361503,140,10.7,5775361509,213,1.36,5775361499,123,,5775361505,141,73.6,5775361507,212,13.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823395097,206,1,1,28,26,8sy0cxovuxo76tuoas3uo55xj,1,12.3,72.9,2025-06-19T15:29:37.520Z,2025-06-19T15:29:39Z,8igk37zt3ixjxdtr1t9kwfnit,T. Manga,,,5775361517,141,56.3,5775361515,140,14.4,5775361513,56,Back,5775361519,212,11.5,5775361521,213,4.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823395099,207,1,1,28,28,8sy0cxovuxo76tuoas3uo55xj,1,14.4,56.3,2025-06-19T15:29:39.263Z,2025-06-19T15:29:40Z,apryim5dle6o29qp6hpio06sq,F. Ellé,,,5775361525,56,Back,5775361533,213,1.68,5775361531,212,9.3,5775361527,140,13.4,5775361537,156,,5775361529,141,69.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823395101,208,1,1,28,30,8sy0cxovuxo76tuoas3uo55xj,1,14.2,69.9,2025-06-19T15:29:41.231Z,2025-06-19T15:29:43Z,8igk37zt3ixjxdtr1t9kwfnit,T. Manga,,,5775361543,56,Back,5775361551,213,5.33,5775361549,212,24.4,5775361545,140,27.7,5775361547,141,40.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823395103,209,1,1,28,32,8sy0cxovuxo76tuoas3uo55xj,1,26.5,40.0,2025-06-19T15:29:43.663Z,2025-06-19T15:29:49Z,23yj26f5kapxyx90glndxs3kk,M. Glasson,,,5775361557,140,16.0,5775361555,56,Back,5775361563,213,3.85,5775361561,212,14.5,5775361559,141,26.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823395105,210,1,1,28,38,8sy0cxovuxo76tuoas3uo55xj,1,27.8,17.1,2025-06-19T15:29:49.411Z,2025-06-19T15:29:53Z,c5oixwvc8sk4fxliorsk7a311,J. Toivio,,,5775361569,140,30.2,5775361575,213,5.01,5775361567,56,Back,5775361571,141,5.2,5775361573,212,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823395107,211,1,1,28,42,8sy0cxovuxo76tuoas3uo55xj,1,26.0,28.0,2025-06-19T15:29:53.264Z,2025-06-19T15:29:55Z,8bk1u1zlolcgphg6dwdezdre,J. Lehtiranta,,,5775361587,213,1.44,5775361579,56,Back,5775361585,212,14.5,5775361583,141,49.1,5775361581,140,27.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823395109,212,1,1,28,44,8sy0cxovuxo76tuoas3uo55xj,1,29.1,52.4,2025-06-19T15:29:55.455Z,2025-06-19T15:30:02Z,c538ewmcaz4z73gcftzedbob9,A. Tanaka,,,5775361595,56,Back,5775361599,141,64.8,5775361597,140,44.1,5775361601,212,17.9,5775361603,213,0.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823395111,213,1,1,28,50,8sy0cxovuxo76tuoas3uo55xj,1,38.2,58.1,2025-06-19T15:30:02.159Z,2025-06-19T15:30:04Z,4m7qbjhm8zl0z7px053siv6j9,P. Forsell,,,5775361617,213,5.00,5775361609,56,Back,5775361615,212,24.4,5775361611,140,44.7,5775361613,141,23.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823395113,214,1,1,28,53,8sy0cxovuxo76tuoas3uo55xj,1,46.6,20.6,2025-06-19T15:30:04.399Z,2025-06-19T15:30:08Z,8bk1u1zlolcgphg6dwdezdre,J. Lehtiranta,,,5775361625,141,5.9,5775361629,213,5.57,5775361623,140,57.7,5775361621,56,Right,5775361627,212,15.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823395115,215,61,1,28,57,8sy0cxovuxo76tuoas3uo55xj,0,50.9,8.8,2025-06-19T15:30:08.479Z,2025-06-19T15:30:08Z,1nww1pe0ouxnuwt8q9zy4xrmc,A. Seck,,,5775361633,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823395117,216,5,1,28,57,8sy0cxovuxo76tuoas3uo55xj,0,53.8,-1.4,2025-06-19T15:30:09.120Z,2025-06-19T15:30:13Z,1nww1pe0ouxnuwt8q9zy4xrmc,A. Seck,,,5775361637,347,,5775361635,56,Right,5775361649,233,317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823395119,317,5,1,28,57,8eab5wbcnttsiosd1o8c71gmk,1,46.2,101.4,2025-06-19T15:30:09.120Z,2025-06-19T17:10:26Z,arxu3yjspsjmmobkj92c79ze2,J. Niska,,,5775361639,56,Back,5775361643,233,216,5775361641,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823395121,318,1,1,29,7,8eab5wbcnttsiosd1o8c71gmk,1,44.8,100.0,2025-06-19T15:30:19.080Z,2025-06-19T15:30:20Z,arxu3yjspsjmmobkj92c79ze2,J. Niska,,,5775361653,56,Back,5775361651,107,,5775361659,212,26.5,5775361655,140,37.8,5775361661,213,4.43,5775361663,1,,5775361657,141,64.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823395123,319,1,1,29,9,8eab5wbcnttsiosd1o8c71gmk,1,38.3,61.8,2025-06-19T15:30:20.360Z,2025-06-19T15:30:22Z,d39zrjj1sao1lkkzief35sctl,F. Krebs,,,5775361671,140,34.1,5775361673,141,54.2,5775361675,212,6.8,5775361669,56,Back,5775361677,213,4.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823395125,320,1,1,29,10,8eab5wbcnttsiosd1o8c71gmk,1,34.1,54.2,2025-06-19T15:30:22.040Z,2025-06-19T15:30:25Z,2fw3pz0v22kdbiognam8zsvoq,L. Kuittinen,,,5775361685,141,61.8,5775361689,213,0.88,5775361683,140,38.2,5775361681,56,Back,5775361687,212,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823395127,321,1,1,29,14,8eab5wbcnttsiosd1o8c71gmk,1,38.4,56.0,2025-06-19T15:30:25.512Z,2025-06-19T15:30:28Z,d39zrjj1sao1lkkzief35sctl,F. Krebs,,,5775361697,141,35.5,5775361701,213,4.75,5775361695,140,38.9,5775361699,212,13.9,5775361693,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823395129,322,1,1,29,17,8eab5wbcnttsiosd1o8c71gmk,1,41.2,28.6,2025-06-19T15:30:28.344Z,2025-06-19T15:30:32Z,2fw3pz0v22kdbiognam8zsvoq,L. Kuittinen,,,5775361713,140,38.1,5775361711,56,Back,5775361719,213,4.49,5775361715,141,7.9,5775361717,212,14.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823395131,323,1,1,29,21,8eab5wbcnttsiosd1o8c71gmk,1,34.0,12.5,2025-06-19T15:30:32.808Z,2025-06-19T15:30:36Z,a9234jafv17dcvbu54expih91,A. Granlund,,,5775361725,140,18.9,5775361723,56,Back,5775361729,212,26.5,5775361727,141,43.7,5775361731,213,2.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
