id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/8/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/10/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/14/value,qualifier/9/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2822557517,229,1,1,27,5,7efqk7uh63928il0yffxijnv7,1,43.7,45.2,2025-06-14T16:27:14.414Z,2025-06-14T16:27:17Z,6iaszy97sphbfkhfxdwd93g15,M. Ogungbaro,,,5770655499,56,Back,5770655501,140,49.3,5770655505,212,22.4,5770655503,141,77.0,5770655507,213,1.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822557521,230,1,1,27,8,7efqk7uh63928il0yffxijnv7,1,56.3,71.7,2025-06-14T16:27:17.502Z,2025-06-14T16:27:19Z,913e8yevkhhhegjun1elcc161,A. Ramsay,,,5770655541,212,30.1,5770655543,213,0.58,5770655537,141,95.9,5770655533,56,Left,5770655535,140,80.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822557543,231,1,1,27,11,7efqk7uh63928il0yffxijnv7,1,80.3,95.9,2025-06-14T16:27:19.917Z,2025-06-14T16:27:26Z,dtdqh03syykiv1cjstn2lhkvd,J. Myrevik,,,5770655671,141,87.2,5770655675,213,5.83,5770655667,56,Left,5770655673,212,13.4,5770655669,140,91.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822557565,232,1,1,27,17,7efqk7uh63928il0yffxijnv7,1,93.3,96.8,2025-06-14T16:27:26.253Z,2025-06-14T16:27:32Z,7e8irrii6ddjjaex00kq8cand,A. Vidjeskog,,,5770655789,140,76.1,5770655791,141,94.8,5770655795,213,3.22,5770655793,212,18.1,5770655787,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822557569,233,1,1,27,23,7efqk7uh63928il0yffxijnv7,0,73.7,76.3,2025-06-14T16:27:32.045Z,2025-06-14T16:27:34Z,cbceals9gkfqlywg94zzzlgb9,F. Valenčič,,,5770655821,141,72.3,5770655819,140,100.0,5770655825,213,6.19,5770655823,212,29.2,5770655817,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822557659,234,5,1,27,25,7efqk7uh63928il0yffxijnv7,0,101.4,71.6,2025-06-14T16:27:34.242Z,2025-06-14T17:02:25Z,cbceals9gkfqlywg94zzzlgb9,F. Valenčič,,,5770656371,56,Center,5770656373,346,,5770656383,233,256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822557575,256,5,1,27,25,ea3yd0dgq6uy6pupkpn17j5xg,1,-1.4,28.4,2025-06-14T16:27:34.242Z,2025-06-14T17:02:25Z,bmbdwons7wudqebn3o3flm19l,V. Gasc,,,5770655883,346,,5770655881,56,Back,5770656375,233,234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822557611,257,1,1,27,42,ea3yd0dgq6uy6pupkpn17j5xg,1,5.0,49.7,2025-06-14T16:27:51.163Z,2025-06-14T16:28:13Z,dssxj3ymyofvhfjgmpg1ftuga,H. Riihimäki,,,5770656083,213,5.22,5770656087,237,,5770656081,212,10.1,5770656473,189,,5770656079,141,36.7,5770656073,124,,5770656077,140,9.7,5770656075,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822557613,258,61,1,27,44,ea3yd0dgq6uy6pupkpn17j5xg,1,10.8,35.1,2025-06-14T16:27:53.586Z,2025-06-14T16:27:54Z,17p2jqe16w5j9qh5f8yr80g7o,O. Väistö,,,5770656103,189,,5770656089,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822557623,259,1,1,27,46,ea3yd0dgq6uy6pupkpn17j5xg,1,23.2,29.1,2025-06-14T16:27:55.500Z,2025-06-14T16:27:56Z,bmbdwons7wudqebn3o3flm19l,V. Gasc,,,5770656151,213,1.62,5770656145,141,63.6,5770656141,56,Back,5770656143,140,22.2,5770656147,212,23.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822557627,260,1,1,27,47,ea3yd0dgq6uy6pupkpn17j5xg,1,21.6,67.2,2025-06-14T16:27:56.715Z,2025-06-14T16:27:58Z,czynssza36ggpaezb0i14si22,S. Chukwudi,,,5770656173,213,1.26,5770656167,140,26.0,5770656171,212,14.9,5770656165,56,Back,5770656169,141,88.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822557631,261,1,1,27,49,ea3yd0dgq6uy6pupkpn17j5xg,1,27.4,88.9,2025-06-14T16:27:58.555Z,2025-06-14T16:28:01Z,2qks3nbpd8o6igkqjl9e4po4q,Babacar Fati,,,5770656193,140,39.1,5770656197,212,16.4,5770656195,141,73.0,5770656191,56,Back,5770656199,213,5.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822557651,262,1,1,27,52,ea3yd0dgq6uy6pupkpn17j5xg,1,43.9,76.6,2025-06-14T16:28:01.115Z,2025-06-14T16:28:07Z,ayl3txfejfa46xvwnzzd76vze,K. Paananen,,,5770656329,140,61.9,5770656331,141,91.1,5770656335,213,0.48,5770656327,56,Left,5770656333,212,21.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822557653,263,1,1,27,58,ea3yd0dgq6uy6pupkpn17j5xg,0,88.2,90.8,2025-06-14T16:28:07.005Z,2025-06-14T16:28:09Z,dytql3b2co1cst72z5qf879pl,J. Streng,,,5770656411,233,235,5770656409,236,,5770656415,286,,5770656349,212,4.1,5770656347,141,85.7,5770656343,56,Left,5770656345,140,90.2,5770656339,2,,5770656351,213,,,,,,,,5.26,,,,,,,,,,,,,,,,,,,,
2822557663,235,12,1,27,58,7efqk7uh63928il0yffxijnv7,1,14.5,14.3,2025-06-14T16:28:07.105Z,2025-06-14T16:28:09Z,6iaszy97sphbfkhfxdwd93g15,M. Ogungbaro,,,5770656421,233,263,5770656381,56,Back,5770656379,185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822557667,236,5,1,27,59,7efqk7uh63928il0yffxijnv7,0,15.4,-1.6,2025-06-14T16:28:08.572Z,2025-06-14T17:02:26Z,6iaszy97sphbfkhfxdwd93g15,M. Ogungbaro,,,5770656417,56,Back,5770656437,233,264,5770656419,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822557669,264,5,1,27,59,ea3yd0dgq6uy6pupkpn17j5xg,1,84.6,101.6,2025-06-14T16:28:08.572Z,2025-06-14T16:28:11Z,dytql3b2co1cst72z5qf879pl,J. Streng,,,5770656427,347,,5770656431,233,236,5770656425,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822557707,265,1,1,28,17,ea3yd0dgq6uy6pupkpn17j5xg,1,72.4,100.0,2025-06-14T16:28:25.979Z,2025-06-14T16:28:29Z,2qks3nbpd8o6igkqjl9e4po4q,Babacar Fati,,,5770656663,107,,5770656673,213,4.02,5770656667,140,61.2,5770656671,212,18.4,5770656665,56,Left,5770656669,141,80.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822557715,266,1,1,28,20,ea3yd0dgq6uy6pupkpn17j5xg,1,61.3,73.6,2025-06-14T16:28:29.132Z,2025-06-14T16:28:31Z,bmbdwons7wudqebn3o3flm19l,V. Gasc,,,5770656735,212,14.9,5770656731,140,62.8,5770656733,141,51.8,5770656737,213,4.82,5770656729,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822557719,267,1,1,28,22,ea3yd0dgq6uy6pupkpn17j5xg,1,64.2,48.5,2025-06-14T16:28:31.515Z,2025-06-14T16:28:32Z,ag78l8kpc7icq4payr6mgyej8,S. Yussif,,,5770656763,213,0.32,5770656759,141,54.0,5770656761,212,11.8,5770656755,56,Center,5770656757,140,74.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822557767,268,1,1,28,23,ea3yd0dgq6uy6pupkpn17j5xg,1,74.9,54.0,2025-06-14T16:28:32.668Z,2025-06-14T16:29:13Z,f2qohaex1g5tvz10leo2ia6s,M. Arsalo,,1.0,5770657011,141,37.6,5770657015,213,4.89,5770657009,140,76.8,5770657013,212,11.3,5770657007,56,Center,5770657313,210,16,5770657315,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822557769,269,16,1,28,26,ea3yd0dgq6uy6pupkpn17j5xg,1,79.0,44.5,2025-06-14T16:28:35.332Z,2025-06-15T06:13:57Z,ayl3txfejfa46xvwnzzd76vze,K. Paananen,,,5770657319,72,,5770657019,22,,5770657329,102,46.9,5770657347,375,28:25.132,5770657021,18,,5770657343,374,2025-06-14 17:28:33.990,5770657023,56,Center,5770657339,231,49.8,5770657323,29,5770657331,103,5770657321,80,5770657337,230,97.5,,5770657325,55,268,,5770657333,215,,,,,,,3.2,,,,,,,
2822557873,237,1,1,29,27,7efqk7uh63928il0yffxijnv7,1,50.2,50.1,2025-06-14T16:29:35.997Z,2025-06-14T16:29:37Z,a3elaln9izarzlwqkwc4ynpey,K. Cissoko,,,5770657673,140,40.5,5770657677,212,10.8,5770657671,56,Back,5770657675,141,44.6,5770657679,213,3.49,5770657681,279,G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822557883,238,1,1,29,28,7efqk7uh63928il0yffxijnv7,1,40.5,44.6,2025-06-14T16:29:37.549Z,2025-06-14T16:29:40Z,4y7niu1b8drpeccb84s2e9wwl,S. Eremenko,,,5770657735,212,19.8,5770657731,140,26.9,5770657733,141,64.8,5770657737,213,2.38,5770657729,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822557897,239,1,1,29,31,7efqk7uh63928il0yffxijnv7,1,26.9,64.8,2025-06-14T16:29:40.413Z,2025-06-14T16:29:43Z,913e8yevkhhhegjun1elcc161,A. Ramsay,,,5770657793,56,Back,5770657801,213,4.64,5770657797,141,37.7,5770657795,140,25.6,5770657799,212,18.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822557923,240,1,1,29,34,7efqk7uh63928il0yffxijnv7,1,25.6,37.7,2025-06-14T16:29:43.181Z,2025-06-14T16:29:48Z,6iaszy97sphbfkhfxdwd93g15,M. Ogungbaro,,,5770657895,56,Back,5770657897,140,25.2,5770657903,213,1.59,5770657901,212,19.0,5770657899,141,65.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822557927,241,1,1,29,39,7efqk7uh63928il0yffxijnv7,1,26.7,66.4,2025-06-14T16:29:48.414Z,2025-06-14T16:29:50Z,913e8yevkhhhegjun1elcc161,A. Ramsay,,,5770657929,56,Back,5770657931,140,33.2,5770657935,212,19.5,5770657933,141,93.2,5770657937,213,1.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822557933,242,1,1,29,41,7efqk7uh63928il0yffxijnv7,1,33.2,93.2,2025-06-14T16:29:50.541Z,2025-06-14T16:29:53Z,7e8irrii6ddjjaex00kq8cand,A. Vidjeskog,,,5770657987,213,0.09,5770657983,141,97.5,5770657981,140,63.4,5770657985,212,31.8,5770657979,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822557949,243,1,1,29,44,7efqk7uh63928il0yffxijnv7,1,61.0,97.2,2025-06-14T16:29:53.421Z,2025-06-14T16:29:57Z,dtdqh03syykiv1cjstn2lhkvd,J. Myrevik,,,5770658093,213,3.22,5770658087,140,29.1,5770658085,56,Back,5770658091,212,33.6,5770658095,1,,5770658089,141,93.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822557965,244,1,1,29,48,7efqk7uh63928il0yffxijnv7,1,26.2,85.4,2025-06-14T16:29:56.990Z,2025-06-14T16:30:01Z,7e8irrii6ddjjaex00kq8cand,A. Vidjeskog,,,5770658205,213,4.07,5770658201,141,55.7,5770658203,212,25.3,5770658197,56,Back,5770658199,140,11.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822557967,245,1,1,29,52,7efqk7uh63928il0yffxijnv7,1,20.5,54.3,2025-06-14T16:30:01.678Z,2025-06-14T16:30:03Z,66zsjkvxs4cbh9u63hk273t1x,Miguel Santos,,,5770658225,212,13.6,5770658219,56,Back,5770658221,140,33.4,5770658227,213,0.03,5770658223,141,54.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822557973,246,1,1,29,54,7efqk7uh63928il0yffxijnv7,1,33.4,54.9,2025-06-14T16:30:03.133Z,2025-06-14T16:30:05Z,4y7niu1b8drpeccb84s2e9wwl,S. Eremenko,,,5770658263,212,20.2,5770658265,213,3.11,5770658259,140,14.2,5770658261,141,55.7,5770658269,156,,5770658257,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822557997,247,1,1,30,0,7efqk7uh63928il0yffxijnv7,1,16.9,50.1,2025-06-14T16:30:09.325Z,2025-06-14T16:30:16Z,66zsjkvxs4cbh9u63hk273t1x,Miguel Santos,,,5770658405,56,Back,5770658407,140,36.7,5770658413,213,5.29,5770658411,212,38.1,5770658409,141,3.2,5770658415,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822558001,248,1,1,30,7,7efqk7uh63928il0yffxijnv7,1,41.1,40.3,2025-06-14T16:30:16.013Z,2025-06-14T16:30:18Z,npha09mhy3755go8t6lg3ey2,A. Bjonbäck,,,5770658435,140,53.0,5770658433,56,Center,5770658437,141,56.9,5770658439,212,16.8,5770658441,213,0.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822558005,249,1,1,30,9,7efqk7uh63928il0yffxijnv7,1,44.7,55.7,2025-06-14T16:30:18.638Z,2025-06-14T16:30:19Z,d7od1kij5jchngdcwlvls0max,S. Kähkönen,,,5770658469,213,1.80,5770658465,141,82.1,5770658461,56,Back,5770658463,140,40.8,5770658467,212,18.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822558007,250,1,1,30,11,7efqk7uh63928il0yffxijnv7,1,40.8,82.1,2025-06-14T16:30:19.917Z,2025-06-14T16:30:22Z,913e8yevkhhhegjun1elcc161,A. Ramsay,,,5770658483,213,4.70,5770658477,140,40.7,5770658481,212,9.3,5770658475,56,Back,5770658479,141,68.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822558011,251,1,1,30,13,7efqk7uh63928il0yffxijnv7,1,41.9,61.7,2025-06-14T16:30:22.014Z,2025-06-14T16:30:23Z,d7od1kij5jchngdcwlvls0max,S. Kähkönen,,,5770658507,56,Back,5770658515,213,5.14,5770658509,140,47.2,5770658511,141,43.9,5770658513,212,13.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822558021,252,1,1,30,14,7efqk7uh63928il0yffxijnv7,1,47.2,43.9,2025-06-14T16:30:23.229Z,2025-06-14T16:30:27Z,4y7niu1b8drpeccb84s2e9wwl,S. Eremenko,,,5770658553,140,44.4,5770658557,212,8.5,5770658555,141,32.2,5770658551,56,Back,5770658559,213,4.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822558037,253,1,1,30,18,7efqk7uh63928il0yffxijnv7,1,52.6,29.7,2025-06-14T16:30:27.613Z,2025-06-14T16:30:33Z,6iaszy97sphbfkhfxdwd93g15,M. Ogungbaro,,,5770658623,141,14.9,5770658627,213,4.99,5770658625,212,10.5,5770658621,140,55.3,5770658619,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822558041,254,1,1,30,24,7efqk7uh63928il0yffxijnv7,1,54.6,30.4,2025-06-14T16:30:33.101Z,2025-06-14T16:35:10Z,cbceals9gkfqlywg94zzzlgb9,F. Valenčič,,,5770658669,212,34.1,5770658671,213,2.38,5770658665,140,31.1,5770658673,1,,5770658663,56,Back,5770658667,141,65.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822558047,255,1,1,30,29,7efqk7uh63928il0yffxijnv7,1,36.9,66.0,2025-06-14T16:30:38.270Z,2025-06-14T16:30:39Z,7e8irrii6ddjjaex00kq8cand,A. Vidjeskog,,,5770658729,213,1.61,5770658727,212,16.9,5770658723,140,36.3,5770658725,141,90.9,5770658721,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822558053,256,1,1,30,30,7efqk7uh63928il0yffxijnv7,1,36.3,90.9,2025-06-14T16:30:39.165Z,2025-06-14T16:30:43Z,913e8yevkhhhegjun1elcc161,A. Ramsay,,,5770658753,212,30.6,5770658751,141,47.3,5770658755,213,4.96,5770658747,56,Back,5770658749,140,43.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822558059,257,1,1,30,34,7efqk7uh63928il0yffxijnv7,1,43.4,44.9,2025-06-14T16:30:43.229Z,2025-06-14T16:30:47Z,4y7niu1b8drpeccb84s2e9wwl,S. Eremenko,,,5770658785,140,47.8,5770658791,213,5.00,5770658783,56,Back,5770658787,141,22.2,5770658789,212,16.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822558065,258,1,1,30,38,7efqk7uh63928il0yffxijnv7,0,53.9,21.6,2025-06-14T16:30:47.373Z,2025-06-14T16:30:49Z,6iaszy97sphbfkhfxdwd93g15,M. Ogungbaro,,,5770658823,1,,5770658821,213,1.17,5770658819,212,33.2,5770658815,140,66.2,5770658813,56,Center,5770658817,141,66.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822558071,271,1,1,30,41,ea3yd0dgq6uy6pupkpn17j5xg,1,34.4,24.0,2025-06-14T16:30:50.428Z,2025-06-14T16:30:52Z,93961wszqaocy96z45j4a232s,A. Vargas,,,5770658851,56,Center,5770658855,141,37.9,5770658853,140,61.1,5770658857,212,29.6,5770658859,213,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822558075,272,1,1,30,43,ea3yd0dgq6uy6pupkpn17j5xg,0,63.2,35.5,2025-06-14T16:30:52.651Z,2025-06-14T16:30:54Z,dytql3b2co1cst72z5qf879pl,J. Streng,,,5770658879,141,62.7,5770658881,212,21.1,5770658875,56,Center,5770658877,140,72.9,5770658883,213,1.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822558083,260,1,1,30,46,7efqk7uh63928il0yffxijnv7,1,23.9,24.0,2025-06-14T16:30:55.613Z,2025-06-14T16:30:58Z,6iaszy97sphbfkhfxdwd93g15,M. Ogungbaro,,,5770658923,212,21.6,5770658925,213,2.52,5770658921,141,42.5,5770658917,56,Back,5770658919,140,7.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822558093,261,1,1,30,49,7efqk7uh63928il0yffxijnv7,1,7.2,42.5,2025-06-14T16:30:58.541Z,2025-06-14T16:31:00Z,66zsjkvxs4cbh9u63hk273t1x,Miguel Santos,,,5770658963,141,21.2,5770658967,213,5.38,5770658961,140,18.0,5770658959,56,Back,5770658965,212,18.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822558099,262,1,1,30,51,7efqk7uh63928il0yffxijnv7,1,16.4,26.1,2025-06-14T16:31:00.589Z,2025-06-14T16:31:02Z,6iaszy97sphbfkhfxdwd93g15,M. Ogungbaro,,,5770659013,141,32.5,5770659017,213,0.33,5770659009,56,Back,5770659015,212,13.3,5770659011,140,28.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822558107,264,1,1,30,54,7efqk7uh63928il0yffxijnv7,1,28.3,32.5,2025-06-14T16:31:03.597Z,2025-06-14T16:31:06Z,7e8irrii6ddjjaex00kq8cand,A. Vidjeskog,,,5770659053,213,5.05,5770659051,212,21.4,5770659049,141,2.8,5770659045,56,Back,5770659047,140,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822558111,265,1,1,30,57,7efqk7uh63928il0yffxijnv7,1,38.6,5.3,2025-06-14T16:31:06.525Z,2025-06-14T16:31:08Z,npha09mhy3755go8t6lg3ey2,A. Bjonbäck,,,5770659079,213,1.60,5770659071,56,Back,5770659075,141,28.3,5770659077,212,15.6,5770659073,140,38.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822558127,266,1,1,30,59,7efqk7uh63928il0yffxijnv7,1,38.8,29.1,2025-06-14T16:31:08.285Z,2025-06-14T16:31:11Z,7e8irrii6ddjjaex00kq8cand,A. Vidjeskog,,,5770659145,212,19.6,5770659141,140,52.9,5770659139,56,Center,5770659147,213,0.71,5770659143,141,47.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822558137,267,1,1,31,3,7efqk7uh63928il0yffxijnv7,1,46.2,44.3,2025-06-14T16:31:11.902Z,2025-06-14T16:31:15Z,cbceals9gkfqlywg94zzzlgb9,F. Valenčič,,,5770659211,140,44.5,5770659209,56,Back,5770659215,212,20.0,5770659213,141,73.6,5770659217,213,1.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822558153,268,1,1,31,6,7efqk7uh63928il0yffxijnv7,1,42.1,70.9,2025-06-14T16:31:15.550Z,2025-06-14T16:31:19Z,913e8yevkhhhegjun1elcc161,A. Ramsay,,,5770659333,212,21.8,5770659335,213,3.85,5770659327,56,Back,5770659331,141,50.0,5770659329,140,26.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822558183,269,1,1,31,10,7efqk7uh63928il0yffxijnv7,1,26.4,50.0,2025-06-14T16:31:19.773Z,2025-06-14T16:31:26Z,66zsjkvxs4cbh9u63hk273t1x,Miguel Santos,,,5770659479,212,13.6,5770659481,213,5.06,5770659475,140,30.8,5770659473,56,Back,5770659477,141,31.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822558189,270,1,1,31,17,7efqk7uh63928il0yffxijnv7,1,56.1,27.3,2025-06-14T16:31:26.493Z,2025-06-14T16:31:29Z,6iaszy97sphbfkhfxdwd93g15,M. Ogungbaro,,,5770659507,56,Center,5770659511,141,28.5,5770659515,213,0.06,5770659509,140,68.2,5770659513,212,12.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822558191,271,50,1,31,20,7efqk7uh63928il0yffxijnv7,1,66.9,23.8,2025-06-14T16:31:29.245Z,2025-06-14T16:59:39Z,7x14tbg2brvxi5g9jdbovp8gk,A. Björkskog,,,5770659521,286,,5770659519,56,Center,5770659563,233,273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822558195,273,7,1,31,20,ea3yd0dgq6uy6pupkpn17j5xg,1,33.1,76.2,2025-06-14T16:31:29.246Z,2025-06-14T16:59:39Z,2qks3nbpd8o6igkqjl9e4po4q,Babacar Fati,,,5770659537,56,Back,5770659539,285,,5770659559,233,271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822558203,275,1,1,31,23,ea3yd0dgq6uy6pupkpn17j5xg,1,33.3,79.3,2025-06-14T16:31:32.013Z,2025-06-14T16:31:33Z,bmbdwons7wudqebn3o3flm19l,V. Gasc,,,5770659579,56,Back,5770659583,141,86.6,5770659587,213,2.15,5770659581,140,30.2,5770659585,212,5.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822558207,276,1,1,31,23,ea3yd0dgq6uy6pupkpn17j5xg,1,30.2,86.6,2025-06-14T16:31:32.477Z,2025-06-14T16:31:34Z,2qks3nbpd8o6igkqjl9e4po4q,Babacar Fati,,,5770659611,213,4.57,5770659609,212,10.2,5770659605,140,28.8,5770659607,141,71.8,5770659603,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822558227,277,1,1,31,25,ea3yd0dgq6uy6pupkpn17j5xg,1,30.1,65.8,2025-06-14T16:31:34.028Z,2025-06-14T16:31:40Z,f2qohaex1g5tvz10leo2ia6s,M. Arsalo,,,5770659729,140,29.3,5770659727,56,Back,5770659735,213,4.67,5770659731,141,39.5,5770659733,212,17.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822558241,278,1,1,31,31,ea3yd0dgq6uy6pupkpn17j5xg,1,42.3,16.1,2025-06-14T16:31:40.141Z,2025-06-14T16:31:45Z,ag78l8kpc7icq4payr6mgyej8,S. Yussif,,,5770659819,56,Back,5770659821,140,37.2,5770659825,212,7.0,5770659827,213,2.44,5770659823,141,22.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822558247,279,1,1,31,36,ea3yd0dgq6uy6pupkpn17j5xg,1,38.8,26.8,2025-06-14T16:31:44.972Z,2025-06-14T16:31:46Z,f2qohaex1g5tvz10leo2ia6s,M. Arsalo,,,5770659853,213,1.36,5770659851,212,17.0,5770659849,141,51.2,5770659845,56,Back,5770659847,140,42.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822558257,280,1,1,31,37,ea3yd0dgq6uy6pupkpn17j5xg,1,44.4,53.1,2025-06-14T16:31:46.460Z,2025-06-14T16:31:49Z,bmbdwons7wudqebn3o3flm19l,V. Gasc,,,5770659905,140,50.5,5770659907,141,83.0,5770659903,56,Left,5770659909,212,21.3,5770659911,213,1.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822558263,281,1,1,31,40,ea3yd0dgq6uy6pupkpn17j5xg,1,58.0,85.1,2025-06-14T16:31:49.292Z,2025-06-14T16:31:51Z,2qks3nbpd8o6igkqjl9e4po4q,Babacar Fati,,,5770659943,141,93.6,5770659947,213,0.66,5770659945,212,9.4,5770659941,140,65.1,5770659939,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822558277,282,1,1,31,42,ea3yd0dgq6uy6pupkpn17j5xg,1,61.5,93.5,2025-06-14T16:31:51.724Z,2025-06-14T16:31:53Z,7glr1eur910fj5b5fg743job9,R. Karjalainen,,,5770660019,212,8.2,5770660021,213,4.28,5770660015,140,58.2,5770660013,56,Left,5770660017,141,82.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
