id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/11/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/16/value,qualifier/14/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/17/value
2818842815,264,1,1,24,52,1c7dv8ays675v9kp6a04sd8pq,1,68.3,64.9,2025-05-25T13:27:28.714Z,2025-05-25T13:27:31Z,2vvnbkdgeje34aivohozzvm5l,A. Heinonen,,,5749808615,56,Center,5749808623,213,1.08,5749808621,212,10.2,5749808617,140,72.9,5749808619,141,78.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818842857,265,1,1,24,55,1c7dv8ays675v9kp6a04sd8pq,1,72.0,80.8,2025-05-25T13:27:31.386Z,2025-05-25T13:27:36Z,doxrlp6910n9l5b5zl8ee73ai,D. Arifi,,,5749808807,140,81.7,5749808811,212,12.8,5749808813,213,0.65,5749808809,141,92.1,5749808805,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818842867,266,1,1,25,0,1c7dv8ays675v9kp6a04sd8pq,1,75.9,91.7,2025-05-25T13:27:36.042Z,2025-05-25T13:27:37Z,dir0a3gwtnslupca6o36sqvis,D. Agyei,,,5749808857,140,66.4,5749808863,213,2.95,5749808861,212,10.2,5749808859,141,94.5,5749808855,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818842897,267,1,1,25,1,1c7dv8ays675v9kp6a04sd8pq,1,66.4,94.5,2025-05-25T13:27:37.466Z,2025-05-25T13:27:40Z,2vvnbkdgeje34aivohozzvm5l,A. Heinonen,,,5749809007,140,54.0,5749809011,212,13.7,5749809013,213,3.46,5749809009,141,88.1,5749809005,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818842921,268,1,1,25,4,1c7dv8ays675v9kp6a04sd8pq,1,53.3,87.2,2025-05-25T13:27:40.843Z,2025-05-25T13:27:45Z,c11fpnugs2ihyqk07ohha54np,J. Voutilainen,,,5749809125,140,45.3,5749809131,213,4.43,5749809123,56,Back,5749809129,212,30.6,5749809127,141,43.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818842937,269,1,1,25,9,1c7dv8ays675v9kp6a04sd8pq,1,53.4,38.6,2025-05-25T13:27:45.050Z,2025-05-25T13:27:47Z,289f8ysumkm0ilmx2z472cei2,I. Cissé,,,5749809243,212,5.4,5749809241,141,44.0,5749809245,213,0.74,5749809237,56,Center,5749809239,140,57.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818842979,270,1,1,25,11,1c7dv8ays675v9kp6a04sd8pq,1,57.5,37.6,2025-05-25T13:27:47.514Z,2025-05-25T13:27:49Z,doxrlp6910n9l5b5zl8ee73ai,D. Arifi,,,5749809457,141,6.2,5749809461,213,4.85,5749809459,212,21.6,5749809453,56,Right,5749809455,140,60.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818843011,271,1,1,25,13,1c7dv8ays675v9kp6a04sd8pq,1,59.8,9.4,2025-05-25T13:27:49.865Z,2025-05-25T13:27:53Z,5irotktf4k5ynobf0zugdom0a,C. Antwi,,,5749809609,141,24.6,5749809605,56,Back,5749809607,140,45.4,5749809611,212,18.3,5749809613,213,2.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818843033,272,1,1,25,16,1c7dv8ays675v9kp6a04sd8pq,1,45.4,25.2,2025-05-25T13:27:52.714Z,2025-05-25T13:27:55Z,289f8ysumkm0ilmx2z472cei2,I. Cissé,,,5749809755,141,70.0,5749809753,140,64.9,5749809759,213,0.98,5749809751,56,Center,5749809761,1,,5749809757,212,36.7,5749809749,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818843037,273,1,1,25,19,1c7dv8ays675v9kp6a04sd8pq,0,64.7,73.0,2025-05-25T13:27:55.514Z,2025-05-25T13:27:57Z,dir0a3gwtnslupca6o36sqvis,D. Agyei,,,5749809789,233,180,5749809771,140,66.7,5749809773,141,65.1,5749809775,212,5.8,5749809793,286,,5749809777,213,5.09,5749809787,236,,5749809769,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818843039,180,74,1,25,19,duspptyvnr5kpx2iko5gerhnz,1,31.5,24.3,2025-05-25T13:27:55.515Z,2025-05-25T14:02:23Z,72d57i3mfqxtbsmm196kdv0fd,T. Dekker,,,5749809835,233,273,5749809783,56,Back,5749809785,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818843071,182,1,1,25,24,duspptyvnr5kpx2iko5gerhnz,1,44.3,23.1,2025-05-25T13:28:00.519Z,2025-05-25T13:28:03Z,5ynhzqvpks5u5bjgno6snhyzu,P. Ahiabu,,,5749809977,141,12.6,5749809975,140,35.0,5749809981,213,3.77,5749809979,212,12.1,5749809973,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818843079,183,1,1,25,26,duspptyvnr5kpx2iko5gerhnz,1,32.3,11.9,2025-05-25T13:28:02.871Z,2025-05-25T13:28:05Z,72d57i3mfqxtbsmm196kdv0fd,T. Dekker,,,5749810041,212,9.6,5749810043,213,2.96,5749810035,56,Back,5749810039,141,14.4,5749810037,140,23.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818843091,184,1,1,25,28,duspptyvnr5kpx2iko5gerhnz,1,23.6,14.4,2025-05-25T13:28:04.902Z,2025-05-25T13:28:07Z,1wg15zg0fffyoag6owdh35vkk,V. Rönnberg,,,5749810105,140,29.7,5749810103,56,Back,5749810111,212,10.8,5749810113,213,0.93,5749810107,141,27.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818843113,185,1,1,25,31,duspptyvnr5kpx2iko5gerhnz,1,29.5,35.2,2025-05-25T13:28:07.399Z,2025-05-25T13:28:13Z,9ka422rjynvrx4kofh5q8ivop,A. Räisänen,,,5749810295,212,15.7,5749810293,141,41.3,5749810291,140,15.1,5749810297,213,2.87,5749810289,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818843139,186,1,1,25,37,duspptyvnr5kpx2iko5gerhnz,1,21.6,41.0,2025-05-25T13:28:13.399Z,2025-05-25T13:28:16Z,1zud0qdtf6c6wzkgqhz6b94a1,M. Haukioja,,,5749810447,212,21.2,5749810445,141,11.0,5749810443,140,27.1,5749810449,213,4.99,5749810441,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818843165,187,1,1,25,40,duspptyvnr5kpx2iko5gerhnz,1,32.4,13.2,2025-05-25T13:28:16.056Z,2025-05-25T13:28:21Z,1wg15zg0fffyoag6owdh35vkk,V. Rönnberg,,,5749810617,213,5.96,5749810609,56,Back,5749810613,141,5.2,5749810611,140,48.0,5749810615,212,17.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818843195,188,1,1,25,44,duspptyvnr5kpx2iko5gerhnz,1,66.4,17.9,2025-05-25T13:28:20.871Z,2025-05-25T13:28:25Z,72d57i3mfqxtbsmm196kdv0fd,T. Dekker,,,5749810855,140,81.2,5749810853,56,Right,5749810859,212,16.4,5749810861,213,5.95,5749810857,141,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818843211,189,1,1,25,49,duspptyvnr5kpx2iko5gerhnz,1,87.1,11.3,2025-05-25T13:28:25.623Z,2025-05-25T13:28:27Z,80mvshlrrlu5vt41gkruwn8fe,Y. El Ouatki,,,5749810935,213,2.65,5749810929,140,77.6,5749810931,141,19.2,5749810933,212,11.3,5749810927,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818843417,190,1,1,25,51,duspptyvnr5kpx2iko5gerhnz,1,77.6,19.2,2025-05-25T13:28:27.590Z,2025-05-25T13:29:24Z,5ynhzqvpks5u5bjgno6snhyzu,P. Ahiabu,,1.0,5749811939,2,,5749812587,154,,5749811945,140,91.6,5749811943,56,Center,5749811941,155,,5749811949,212,24.1,5749812589,22,,5749812585,210,16,5749811951,213,0.92,5749811947,141,47.3,,,,,,,,,,,,,,,,,,,,,,,,,,
2818843421,191,16,1,25,54,duspptyvnr5kpx2iko5gerhnz,1,93.2,47.6,2025-05-25T13:28:30.920Z,2025-05-25T13:35:38Z,84wint64ygxx3pi5fz3mr12j8,N. Fleuriau Chateau,,,5749812609,154,,5749812601,76,,5749812627,230,99.1,5749812637,375,25:54.558,5749811963,22,,5749811965,17,,5749812615,102,51.9,5749812629,231,49.1,5749812617,103,7.6,5749812605,29,,5749811967,56,Center,5749812597,15,5749812625,136,,,5749812619,214,,5749812611,55,5749812623,328,,5749812633,374,,,2025-05-25 14:28:30.481,190,,,
2818843563,274,1,1,26,58,1c7dv8ays675v9kp6a04sd8pq,1,50.1,49.9,2025-05-25T13:29:34.746Z,2025-05-25T13:29:36Z,5t58neiqhud2d4h64owu8fwiy,A. Sadiku,,,5749812939,140,27.1,5749812945,213,3.20,5749812941,141,47.9,5749812943,212,24.2,5749812937,56,Back,5749812947,279,G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818843575,275,1,1,27,0,1c7dv8ays675v9kp6a04sd8pq,1,27.1,47.9,2025-05-25T13:29:36.187Z,2025-05-25T13:29:38Z,b6uchs6rc43tlb0qj2tw3xzh1,J. Kreidl,,,5749813025,141,66.9,5749813027,212,13.5,5749813029,213,1.28,5749813021,56,Back,5749813023,140,30.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818843591,276,1,1,27,2,1c7dv8ays675v9kp6a04sd8pq,1,31.5,65.8,2025-05-25T13:29:38.603Z,2025-05-25T13:29:40Z,dpegzp0t66wtgyc69v4rj6cyc,S. Miettinen,,,5749813083,212,17.4,5749813081,141,74.4,5749813079,140,47.1,5749813085,213,0.34,5749813077,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818843601,277,1,1,27,3,1c7dv8ays675v9kp6a04sd8pq,1,47.1,74.4,2025-05-25T13:29:39.914Z,2025-05-25T13:29:41Z,2vvnbkdgeje34aivohozzvm5l,A. Heinonen,,,5749813171,141,64.5,5749813173,212,18.2,5749813167,56,Back,5749813169,140,31.0,5749813175,213,3.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818843623,278,1,1,27,5,1c7dv8ays675v9kp6a04sd8pq,1,29.6,65.2,2025-05-25T13:29:41.419Z,2025-05-25T13:29:44Z,dpegzp0t66wtgyc69v4rj6cyc,S. Miettinen,,,5749813279,212,17.1,5749813273,56,Back,5749813281,213,4.48,5749813275,140,25.9,5749813277,141,40.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818843645,279,1,1,27,8,1c7dv8ays675v9kp6a04sd8pq,1,26.9,41.2,2025-05-25T13:29:44.571Z,2025-05-25T13:29:48Z,b6uchs6rc43tlb0qj2tw3xzh1,J. Kreidl,,,5749813395,141,10.7,5749813399,213,5.25,5749813393,140,38.8,5749813391,56,Back,5749813397,212,24.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818843671,280,1,1,27,12,1c7dv8ays675v9kp6a04sd8pq,1,38.9,13.5,2025-05-25T13:29:48.427Z,2025-05-25T13:29:52Z,289f8ysumkm0ilmx2z472cei2,I. Cissé,,,5749813553,140,33.3,5749813559,213,2.26,5749813551,56,Back,5749813555,141,23.9,5749813557,212,9.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818843693,281,1,1,27,16,1c7dv8ays675v9kp6a04sd8pq,1,35.2,50.9,2025-05-25T13:29:52.208Z,2025-05-25T13:29:55Z,doxrlp6910n9l5b5zl8ee73ai,D. Arifi,,,5749813649,140,36.4,5749813651,141,79.1,5749813647,56,Back,5749813653,212,19.2,5749813655,213,1.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818843713,282,1,1,27,18,1c7dv8ays675v9kp6a04sd8pq,1,37.0,79.1,2025-05-25T13:29:54.858Z,2025-05-25T13:29:58Z,dpegzp0t66wtgyc69v4rj6cyc,S. Miettinen,,,5749813737,140,57.1,5749813739,141,93.8,5749813735,56,Left,5749813741,212,23.4,5749813743,213,0.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818843721,283,1,1,27,21,1c7dv8ays675v9kp6a04sd8pq,0,62.6,95.7,2025-05-25T13:29:57.867Z,2025-05-25T13:30:00Z,dir0a3gwtnslupca6o36sqvis,D. Agyei,,,5749813869,236,,5749813787,213,3.81,5749813785,212,5.4,5749813875,286,,5749813871,233,192,5749813779,56,Left,5749813781,140,58.6,5749813783,141,90.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818843731,192,74,1,27,21,duspptyvnr5kpx2iko5gerhnz,1,42.8,6.2,2025-05-25T13:29:57.868Z,2025-05-25T14:02:23Z,80mvshlrrlu5vt41gkruwn8fe,Y. El Ouatki,,,5749813901,233,283,5749813851,285,,5749813849,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818843749,284,4,1,27,27,1c7dv8ays675v9kp6a04sd8pq,1,60.0,94.6,2025-05-25T13:30:03.116Z,2025-05-25T13:37:21Z,dir0a3gwtnslupca6o36sqvis,D. Agyei,,,5749813989,56,Left,5749830463,294,,5749814185,233,193,5749813995,286,,5749813991,152,,5749813987,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818843753,193,4,1,27,27,duspptyvnr5kpx2iko5gerhnz,0,40.0,5.4,2025-05-25T13:30:03.117Z,2025-05-25T13:37:18Z,80mvshlrrlu5vt41gkruwn8fe,Y. El Ouatki,,,5749830309,294,,5749814127,152,,5749814153,233,284,5749814121,13,,5749814129,285,,5749814125,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818843795,285,1,1,27,36,1c7dv8ays675v9kp6a04sd8pq,1,50.3,89.9,2025-05-25T13:30:12.043Z,2025-05-25T13:37:36Z,dpegzp0t66wtgyc69v4rj6cyc,S. Miettinen,,,5749814271,140,30.0,5749814279,1,,5749814273,141,49.6,5749814275,212,34.7,5749814267,152,,5749814277,213,4.05,5749814265,5,,5749814269,56,Back,5749831043,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818843821,286,1,1,27,37,1c7dv8ays675v9kp6a04sd8pq,1,30.0,49.6,2025-05-25T13:30:13.723Z,2025-05-25T13:30:16Z,b6uchs6rc43tlb0qj2tw3xzh1,J. Kreidl,,,5749814389,141,49.3,5749814385,56,Center,5749814393,213,6.27,5749814391,212,24.3,5749814387,140,53.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818843829,287,1,1,27,40,1c7dv8ays675v9kp6a04sd8pq,0,54.5,49.3,2025-05-25T13:30:15.963Z,2025-05-25T13:30:22Z,c11fpnugs2ihyqk07ohha54np,J. Voutilainen,,,5749814649,233,194,5749814427,140,52.0,5749814653,286,,5749814647,236,,5749814425,56,Center,5749814433,213,3.56,5749814431,212,2.9,5749814429,141,47.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818843841,194,74,1,27,40,duspptyvnr5kpx2iko5gerhnz,1,48.9,52.8,2025-05-25T13:30:15.964Z,2025-05-25T14:02:23Z,ec7y1s97xpoab87z786zt0r56,M. Fall,,,5749814525,56,Back,5749814635,285,,5749814671,233,287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818843857,288,1,1,27,43,1c7dv8ays675v9kp6a04sd8pq,1,35.2,51.9,2025-05-25T13:30:19.531Z,2025-05-25T13:30:22Z,b6uchs6rc43tlb0qj2tw3xzh1,J. Kreidl,,,5749814625,140,39.0,5749814623,56,Back,5749814629,212,14.4,5749814631,213,1.29,5749814627,141,72.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818843881,289,1,1,27,46,1c7dv8ays675v9kp6a04sd8pq,0,47.7,75.4,2025-05-25T13:30:22.187Z,2025-05-25T13:30:24Z,dpegzp0t66wtgyc69v4rj6cyc,S. Miettinen,,,5749814753,56,Center,5749814759,141,53.6,5749814765,1,,5749814749,155,,5749814757,140,85.9,5749814761,212,42.8,5749814763,213,5.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818843889,195,12,1,27,49,duspptyvnr5kpx2iko5gerhnz,1,14.6,40.9,2025-05-25T13:30:25.095Z,2025-05-25T13:30:26Z,1zud0qdtf6c6wzkgqhz6b94a1,M. Haukioja,,,5749814811,213,5.79,5749814805,140,20.8,5749814831,15,,5749814803,56,Back,5749814809,212,7.4,5749814807,141,35.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818843895,196,1,1,27,50,duspptyvnr5kpx2iko5gerhnz,0,20.8,35.7,2025-05-25T13:30:26.520Z,2025-05-25T13:31:33Z,1wg15zg0fffyoag6owdh35vkk,V. Rönnberg,,,5749814857,56,Back,5749816617,168,,5749814859,140,28.4,5749814865,213,6.19,5749814861,141,34.6,5749814863,212,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818843905,290,1,1,27,51,1c7dv8ays675v9kp6a04sd8pq,0,72.6,58.8,2025-05-25T13:30:27.787Z,2025-05-25T13:30:28Z,9c2ajg42wya1u4lh1eeye2jo4,M. Toure,,,5749814897,56,Center,5749814903,212,6.3,5749814901,141,61.7,5749814895,3,,5749814899,140,78.3,5749814905,213,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818843915,197,61,1,27,53,duspptyvnr5kpx2iko5gerhnz,1,21.6,27.0,2025-05-25T13:30:29.815Z,2025-05-25T13:31:35Z,72d57i3mfqxtbsmm196kdv0fd,T. Dekker,,,5749814931,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818843919,198,1,1,27,54,duspptyvnr5kpx2iko5gerhnz,1,16.5,32.2,2025-05-25T13:30:30.808Z,2025-05-25T13:30:32Z,1wg15zg0fffyoag6owdh35vkk,V. Rönnberg,,,5749814977,213,6.12,5749814969,56,Back,5749814971,140,36.2,5749814979,1,,5749814973,141,27.3,5749814967,157,,5749814975,212,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818843921,199,61,1,27,55,duspptyvnr5kpx2iko5gerhnz,0,39.6,27.3,2025-05-25T13:30:31.263Z,2025-05-25T13:31:47Z,84wint64ygxx3pi5fz3mr12j8,N. Fleuriau Chateau,,,5749814983,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818843929,291,1,1,27,55,1c7dv8ays675v9kp6a04sd8pq,1,66.2,58.7,2025-05-25T13:30:31.819Z,2025-05-25T13:30:33Z,doxrlp6910n9l5b5zl8ee73ai,D. Arifi,,,5749815015,56,Center,5749815019,141,54.0,5749815023,213,3.44,5749815021,212,10.9,5749815017,140,56.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818843931,292,43,1,27,57,1c7dv8ays675v9kp6a04sd8pq,1,0.0,0.0,2025-05-25T13:30:33.660Z,2025-05-25T13:30:47Z,c11fpnugs2ihyqk07ohha54np,J. Voutilainen,,,5749815381,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818843947,293,1,1,28,0,1c7dv8ays675v9kp6a04sd8pq,1,62.2,58.7,2025-05-25T13:30:36.746Z,2025-05-25T13:30:38Z,c11fpnugs2ihyqk07ohha54np,J. Voutilainen,,,5749815145,213,1.97,5749815137,56,Center,5749815139,140,58.0,5749815143,212,11.4,5749815141,141,74.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818843953,294,1,1,28,2,1c7dv8ays675v9kp6a04sd8pq,1,58.0,74.1,2025-05-25T13:30:38.396Z,2025-05-25T13:30:39Z,dpegzp0t66wtgyc69v4rj6cyc,S. Miettinen,,,5749815167,56,Center,5749815175,213,0.29,5749815169,140,67.3,5749815173,212,10.2,5749815171,141,78.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818843965,295,1,1,28,3,1c7dv8ays675v9kp6a04sd8pq,1,67.6,78.2,2025-05-25T13:30:39.851Z,2025-05-25T13:30:42Z,2vvnbkdgeje34aivohozzvm5l,A. Heinonen,,,5749815239,213,0.47,5749815231,56,Left,5749815233,140,81.3,5749815237,212,16.1,5749815235,141,88.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818843975,296,1,1,28,6,1c7dv8ays675v9kp6a04sd8pq,1,79.6,90.0,2025-05-25T13:30:42.091Z,2025-05-25T13:30:44Z,dir0a3gwtnslupca6o36sqvis,D. Agyei,,,5749815287,56,Left,5749815291,141,89.3,5749815293,212,10.0,5749815295,213,3.19,5749815289,140,70.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818843997,297,1,1,28,8,1c7dv8ays675v9kp6a04sd8pq,1,69.9,89.6,2025-05-25T13:30:43.931Z,2025-05-25T13:30:49Z,2vvnbkdgeje34aivohozzvm5l,A. Heinonen,,,5749815441,56,Center,5749815443,140,67.4,5749815449,213,4.52,5749815445,141,69.4,5749815447,212,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818844015,298,1,1,28,13,1c7dv8ays675v9kp6a04sd8pq,1,67.4,69.4,2025-05-25T13:30:49.339Z,2025-05-25T13:30:51Z,c11fpnugs2ihyqk07ohha54np,J. Voutilainen,,,5749815569,141,64.2,5749815565,56,Center,5749815567,140,56.6,5749815571,212,11.9,5749815573,213,3.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818844021,299,1,1,28,14,1c7dv8ays675v9kp6a04sd8pq,1,56.6,64.2,2025-05-25T13:30:50.155Z,2025-05-25T13:30:51Z,dpegzp0t66wtgyc69v4rj6cyc,S. Miettinen,,,5749815589,141,28.3,5749815585,56,Center,5749815591,212,24.5,5749815593,213,4.79,5749815587,140,58.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818844025,300,1,1,28,15,1c7dv8ays675v9kp6a04sd8pq,1,58.4,28.3,2025-05-25T13:30:50.955Z,2025-05-25T13:30:52Z,289f8ysumkm0ilmx2z472cei2,I. Cissé,,,5749815617,212,14.0,5749815615,141,10.1,5749815613,140,64.6,5749815619,213,5.20,5749815611,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818844061,301,1,1,28,16,1c7dv8ays675v9kp6a04sd8pq,1,64.6,10.1,2025-05-25T13:30:52.043Z,2025-05-25T13:30:56Z,5irotktf4k5ynobf0zugdom0a,C. Antwi,,,5749815805,56,Right,5749815809,141,10.0,5749815811,212,11.4,5749815813,213,6.28,5749815807,140,75.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818844065,302,1,1,28,20,1c7dv8ays675v9kp6a04sd8pq,1,68.2,6.5,2025-05-25T13:30:56.700Z,2025-05-25T13:30:58Z,2yyodldan4gscxb0jjrpkygyy,J. Luyeye-Lutumba,,,5749815849,213,2.42,5749815841,56,Center,5749815843,140,55.5,5749815845,141,23.6,5749815847,212,17.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818844079,303,1,1,28,22,1c7dv8ays675v9kp6a04sd8pq,1,56.3,24.7,2025-05-25T13:30:58.603Z,2025-05-25T13:31:01Z,289f8ysumkm0ilmx2z472cei2,I. Cissé,,,5749815873,140,62.4,5749815871,56,Center,5749815879,213,0.63,5749815875,141,31.6,5749815877,212,7.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818844091,304,1,1,28,25,1c7dv8ays675v9kp6a04sd8pq,1,54.1,42.7,2025-05-25T13:31:01.371Z,2025-05-25T13:31:03Z,doxrlp6910n9l5b5zl8ee73ai,D. Arifi,,,5749815963,141,67.5,5749815965,212,17.9,5749815957,56,Back,5749815967,213,1.91,5749815959,140,48.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818844109,305,1,1,28,27,1c7dv8ays675v9kp6a04sd8pq,1,52.0,67.8,2025-05-25T13:31:03.770Z,2025-05-25T13:31:06Z,dpegzp0t66wtgyc69v4rj6cyc,S. Miettinen,,,5749816077,56,Left,5749816085,213,0.78,5749816083,212,20.0,5749816081,141,88.4,5749816079,140,65.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818844133,306,1,1,28,30,1c7dv8ays675v9kp6a04sd8pq,1,65.6,88.4,2025-05-25T13:31:05.979Z,2025-05-25T13:31:09Z,c11fpnugs2ihyqk07ohha54np,J. Voutilainen,,,5749816215,56,Left,5749816223,213,0.17,5749816221,212,20.5,5749816217,140,84.8,5749816219,141,93.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818844151,307,1,1,28,32,1c7dv8ays675v9kp6a04sd8pq,0,87.4,93.5,2025-05-25T13:31:08.812Z,2025-05-25T13:31:12Z,dir0a3gwtnslupca6o36sqvis,D. Agyei,,,5749816333,56,Center,5749816331,155,,5749816339,212,42.3,5749816329,2,,5749816335,140,91.0,5749816341,213,4.80,5749816343,1,,5749816337,141,31.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818844179,200,61,1,28,40,duspptyvnr5kpx2iko5gerhnz,0,4.8,98.0,2025-05-25T13:31:16.791Z,2025-05-25T13:31:16Z,eaa9sktij53071abummj4pkwk,A. Cicale,,,5749816475,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818844187,201,5,1,28,40,duspptyvnr5kpx2iko5gerhnz,0,11.2,101.6,2025-05-25T13:31:16.796Z,2025-05-25T14:02:34Z,eaa9sktij53071abummj4pkwk,A. Cicale,,,5749816501,56,Back,5749816503,347,,5749816543,233,308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
