id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/8/value,qualifier/9/value,qualifier/10/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId
2818167431,183,1,1,20,46,7efqk7uh63928il0yffxijnv7,1,68.6,12.6,2025-05-24T12:20:25.423Z,2025-05-24T12:20:32Z,5pa2n5nlvexr6z7nu65uz0qqy,R. Polley,,,5746068137,141,10.7,5746068135,140,81.9,5746068139,212,14.0,5746068133,56,Right,5746068141,213,6.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818167427,199,83,1,20,50,3cbke8cbou2ms925872vk6dwx,0,18.5,85.1,2025-05-24T12:20:29.459Z,2025-05-24T12:20:37Z,4a8qjfagq2xr6wqsv875jth0q,V. Hänninen,,,5746068227,399,cbceals9gkfqlywg94zzzlgb9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818167437,184,1,1,20,53,7efqk7uh63928il0yffxijnv7,1,74.3,30.7,2025-05-24T12:20:32.336Z,2025-05-24T12:20:34Z,cbceals9gkfqlywg94zzzlgb9,F. Valenčič,,,5746068173,140,78.1,5746068179,212,29.2,5746068175,141,73.2,5746068171,56,Center,5746068183,213,1.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818167445,185,1,1,20,56,7efqk7uh63928il0yffxijnv7,1,74.6,68.7,2025-05-24T12:20:34.799Z,2025-05-24T12:20:37Z,4y7niu1b8drpeccb84s2e9wwl,S. Eremenko,,,5746068219,141,80.5,5746068223,213,1.33,5746068217,140,76.5,5746068215,56,Left,5746068221,212,8.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818167457,186,1,1,21,0,7efqk7uh63928il0yffxijnv7,0,73.2,70.0,2025-05-24T12:20:38.512Z,2025-05-24T12:20:41Z,npha09mhy3755go8t6lg3ey2,A. Bjonbäck,,,5746068275,213,5.76,5746068273,212,16.5,5746068265,155,,5746068267,56,Center,5746068271,141,57.8,5746068269,140,86.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818167453,200,44,1,21,1,3cbke8cbou2ms925872vk6dwx,1,12.6,42.2,2025-05-24T12:20:39.571Z,2025-05-24T12:34:56Z,6q0g98fnbdx5sg52lazo2sqac,P. Gnanou,,,5746068251,56,Back,5746068285,233,187,5746068253,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818167459,187,44,1,21,1,7efqk7uh63928il0yffxijnv7,0,87.4,57.8,2025-05-24T12:20:39.572Z,2025-05-24T12:34:57Z,d7od1kij5jchngdcwlvls0max,S. Kähkönen,,,5746068283,286,,5746068289,233,200,5746068281,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818167455,201,12,1,21,1,3cbke8cbou2ms925872vk6dwx,1,11.5,42.4,2025-05-24T12:20:39.827Z,2025-05-24T12:20:42Z,6q0g98fnbdx5sg52lazo2sqac,P. Gnanou,,,5746068259,141,41.2,5746068263,213,6.23,5746068255,56,Back,5746068257,140,25.1,5746068279,15,,5746068261,212,14.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818167467,203,1,1,21,4,3cbke8cbou2ms925872vk6dwx,0,27.7,41.5,2025-05-24T12:20:43.059Z,2025-05-24T12:20:43Z,4a8qjfagq2xr6wqsv875jth0q,V. Hänninen,,,5746068309,141,59.3,5746068313,213,0.79,5746068311,212,17.0,5746068305,56,Back,5746068307,140,39.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818167481,189,1,1,21,6,7efqk7uh63928il0yffxijnv7,1,66.7,36.9,2025-05-24T12:20:45.392Z,2025-05-24T12:20:47Z,6iaszy97sphbfkhfxdwd93g15,M. Ogungbaro,,,5746068387,140,68.9,5746068393,213,4.96,5746068385,56,Center,5746068391,212,9.5,5746068389,141,23.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818167483,190,1,1,21,9,7efqk7uh63928il0yffxijnv7,1,69.0,26.1,2025-05-24T12:20:47.538Z,2025-05-24T12:20:49Z,5pa2n5nlvexr6z7nu65uz0qqy,R. Polley,,,5746068399,155,,5746068401,56,Center,5746068403,140,89.1,5746068409,213,0.97,5746068405,141,71.8,5746068411,1,,5746068407,212,37.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818167485,191,61,1,21,11,7efqk7uh63928il0yffxijnv7,0,89.1,71.8,2025-05-24T12:20:49.647Z,2025-05-24T12:20:50Z,4y7niu1b8drpeccb84s2e9wwl,S. Eremenko,,,5746068415,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818167497,205,50,1,21,19,3cbke8cbou2ms925872vk6dwx,1,57.3,6.2,2025-05-24T12:20:58.414Z,2025-05-24T12:34:45Z,nxt066bqaqw7grehjw514d7t,S. Heiskanen,,,5746068451,56,Right,5746068453,286,,5746068463,233,192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818167499,192,7,1,21,19,7efqk7uh63928il0yffxijnv7,1,42.7,93.8,2025-05-24T12:20:58.415Z,2025-05-24T12:34:45Z,4y7niu1b8drpeccb84s2e9wwl,S. Eremenko,,,5746068459,233,205,5746068455,56,Back,5746068457,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818167501,193,1,1,21,21,7efqk7uh63928il0yffxijnv7,1,26.5,83.5,2025-05-24T12:20:59.569Z,2025-05-24T12:21:03Z,npha09mhy3755go8t6lg3ey2,A. Bjonbäck,,,5746068477,140,38.1,5746068483,213,0.62,5746068475,56,Back,5746068479,141,96.2,5746068473,155,,5746068481,212,14.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818167505,195,1,1,21,24,7efqk7uh63928il0yffxijnv7,0,38.1,96.2,2025-05-24T12:21:03.248Z,2025-05-24T12:21:04Z,4y7niu1b8drpeccb84s2e9wwl,S. Eremenko,,,5746068491,140,67.7,5746068493,141,73.2,5746068487,157,,5746068499,1,,5746068495,212,34.8,5746068497,213,5.82,5746068489,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818167509,207,1,1,21,26,3cbke8cbou2ms925872vk6dwx,1,22.3,35.2,2025-05-24T12:21:04.982Z,2025-05-24T12:21:06Z,6q0g98fnbdx5sg52lazo2sqac,P. Gnanou,,,5746068513,141,33.4,5746068515,212,13.3,5746068517,213,6.19,5746068509,56,Back,5746068511,140,34.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818167511,208,1,1,21,27,3cbke8cbou2ms925872vk6dwx,1,34.9,33.4,2025-05-24T12:21:06.227Z,2025-05-24T12:21:07Z,19yfn0sushy5fc003vhn0skwl,E. Bashkirov,,,5746068541,213,3.70,5746068537,141,25.5,5746068535,140,26.7,5746068539,212,10.1,5746068533,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818167513,209,1,1,21,28,3cbke8cbou2ms925872vk6dwx,1,27.5,24.3,2025-05-24T12:21:07.475Z,2025-05-24T12:21:08Z,bbdoe533sbua0ikwxa8ldo91x,A. Kabashi,,,5746068545,56,Back,5746068551,212,15.7,5746068547,140,34.4,5746068549,141,3.8,5746068553,213,5.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818167515,210,1,1,21,30,3cbke8cbou2ms925872vk6dwx,0,34.4,3.8,2025-05-24T12:21:08.868Z,2025-05-24T12:21:10Z,nxt066bqaqw7grehjw514d7t,S. Heiskanen,,,5746068567,140,53.0,5746068571,212,43.9,5746068565,56,Center,5746068569,141,61.7,5746068563,155,,5746068575,1,,5746068573,213,1.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818167517,196,1,1,21,32,7efqk7uh63928il0yffxijnv7,1,39.9,61.7,2025-05-24T12:21:10.913Z,2025-05-24T12:21:11Z,6iaszy97sphbfkhfxdwd93g15,M. Ogungbaro,,,5746068583,141,68.7,5746068577,157,,5746068589,1,,5746068585,212,16.0,5746068581,140,54.4,5746068579,56,Center,5746068587,213,0.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818167519,197,1,1,21,33,7efqk7uh63928il0yffxijnv7,1,54.4,68.7,2025-05-24T12:21:11.728Z,2025-05-24T12:21:13Z,cbceals9gkfqlywg94zzzlgb9,F. Valenčič,,,5746068595,140,42.8,5746068597,141,60.9,5746068593,56,Back,5746068599,212,13.3,5746068601,213,3.55,5746068605,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818167525,199,1,1,21,34,7efqk7uh63928il0yffxijnv7,1,42.8,60.9,2025-05-24T12:21:13.152Z,2025-05-24T12:21:14Z,6iaszy97sphbfkhfxdwd93g15,M. Ogungbaro,,,5746068625,140,65.2,5746068627,141,62.3,5746068631,213,0.04,5746068623,56,Center,5746068629,212,23.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818167527,200,1,1,21,36,7efqk7uh63928il0yffxijnv7,0,65.2,62.3,2025-05-24T12:21:14.671Z,2025-05-24T12:21:16Z,a3elaln9izarzlwqkwc4ynpey,K. Cissoko,,,5746068637,140,59.5,5746068645,156,,5746068635,56,Center,5746068641,212,6.7,5746068643,213,3.61,5746068639,141,57.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818167537,212,1,1,21,37,3cbke8cbou2ms925872vk6dwx,1,34.0,49.9,2025-05-24T12:21:15.891Z,2025-05-24T12:21:25Z,6q0g98fnbdx5sg52lazo2sqac,P. Gnanou,,,5746068703,56,Back,5746068709,212,17.2,5746068707,141,74.1,5746068705,140,29.2,5746068711,213,1.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818167541,213,1,1,21,46,3cbke8cbou2ms925872vk6dwx,1,60.4,93.5,2025-05-24T12:21:25.027Z,2025-05-24T12:21:27Z,anqhl7ehns6thx9ldto2jp5ud,J. Raitala,,,5746068727,213,4.19,5746068725,212,9.3,5746068721,140,56.0,5746068723,141,81.7,5746068719,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818167551,215,1,1,21,50,3cbke8cbou2ms925872vk6dwx,0,59.1,82.4,2025-05-24T12:21:28.915Z,2025-05-24T12:21:30Z,19yfn0sushy5fc003vhn0skwl,E. Bashkirov,,,5746068777,140,90.4,5746068783,213,5.73,5746068775,56,Center,5746068785,1,,5746068779,141,52.4,5746068773,155,,5746068781,212,38.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818167555,201,11,1,21,53,7efqk7uh63928il0yffxijnv7,1,7.5,46.9,2025-05-24T12:21:32.303Z,2025-05-24T12:21:32Z,66zsjkvxs4cbh9u63hk273t1x,Miguel Santos,,,5746068801,56,Back,5746068803,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818167571,202,1,1,22,0,7efqk7uh63928il0yffxijnv7,1,7.5,46.9,2025-05-24T12:21:38.992Z,2025-05-24T12:21:42Z,66zsjkvxs4cbh9u63hk273t1x,Miguel Santos,,,5746068897,141,60.5,5746068901,213,0.33,5746068895,140,32.9,5746068899,212,28.2,5746068893,56,Back,5746068891,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818167583,203,1,1,22,4,7efqk7uh63928il0yffxijnv7,1,48.9,75.7,2025-05-24T12:21:42.688Z,2025-05-24T12:21:45Z,80115v2kkgjym3ubywmkz654a,M. Kusu,,,5746068959,212,13.2,5746068953,56,Left,5746068955,140,59.1,5746068957,141,87.1,5746068961,213,0.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818167577,216,83,1,22,5,3cbke8cbou2ms925872vk6dwx,0,38.7,11.1,2025-05-24T12:21:44.243Z,2025-05-24T12:21:50Z,nxt066bqaqw7grehjw514d7t,S. Heiskanen,,,5746069015,399,d7od1kij5jchngdcwlvls0max,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818167589,204,1,1,22,6,7efqk7uh63928il0yffxijnv7,1,55.7,85.6,2025-05-24T12:21:44.912Z,2025-05-24T12:21:47Z,d7od1kij5jchngdcwlvls0max,S. Kähkönen,,,5746068987,212,20.4,5746068981,56,Back,5746068985,141,82.1,5746068989,213,3.26,5746068983,140,36.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818167595,205,1,1,22,9,7efqk7uh63928il0yffxijnv7,1,35.2,81.1,2025-05-24T12:21:47.777Z,2025-05-24T12:21:55Z,npha09mhy3755go8t6lg3ey2,A. Bjonbäck,,,5746069023,212,29.3,5746069019,140,12.4,5746069017,56,Back,5746069025,213,3.76,5746069021,141,56.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818167607,206,1,1,22,16,7efqk7uh63928il0yffxijnv7,0,13.3,52.2,2025-05-24T12:21:55.105Z,2025-05-24T12:21:57Z,66zsjkvxs4cbh9u63hk273t1x,Miguel Santos,,,5746069107,56,Center,5746069105,157,,5746069111,141,49.1,5746069109,140,71.6,5746069117,1,,5746069115,213,6.25,5746069113,212,61.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818167609,217,1,1,22,18,3cbke8cbou2ms925872vk6dwx,0,27.8,60.6,2025-05-24T12:21:57.140Z,2025-05-24T12:21:57Z,bpjmwp030jnapyjfii8nyqdhx,J. Ojala,,,5746069137,213,6.25,5746069131,140,45.6,5746069129,56,Back,5746069135,212,18.7,5746069127,3,,5746069133,141,59.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818167611,207,1,1,22,20,7efqk7uh63928il0yffxijnv7,0,52.3,42.4,2025-05-24T12:21:58.656Z,2025-05-24T12:22:01Z,6iaszy97sphbfkhfxdwd93g15,M. Ogungbaro,,,5746069143,3,,5746069149,141,24.4,5746069153,213,5.29,5746069145,56,Center,5746069147,140,59.9,5746069151,212,14.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818167619,219,1,1,22,23,3cbke8cbou2ms925872vk6dwx,1,33.0,76.0,2025-05-24T12:22:01.603Z,2025-05-24T12:22:05Z,b0wmozayt7xbjz6ihhdiczq0a,J. Latonen,,,5746069181,140,24.5,5746069185,212,9.6,5746069187,213,2.76,5746069179,56,Back,5746069183,141,81.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818167639,220,1,1,22,26,3cbke8cbou2ms925872vk6dwx,0,25.6,90.9,2025-05-24T12:22:05.124Z,2025-05-24T12:22:10Z,anqhl7ehns6thx9ldto2jp5ud,J. Raitala,,,5746069281,212,35.0,5746069283,213,0.02,5746069277,140,58.9,5746069275,56,Left,5746069285,1,,5746069279,141,92.0,5746069273,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818167629,208,44,1,22,29,7efqk7uh63928il0yffxijnv7,1,42.4,5.9,2025-05-24T12:22:08.113Z,2025-05-24T12:34:57Z,6iaszy97sphbfkhfxdwd93g15,M. Ogungbaro,,,5746069295,233,221,5746069235,285,,5746069233,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818167641,221,44,1,22,29,3cbke8cbou2ms925872vk6dwx,0,57.6,94.1,2025-05-24T12:22:08.114Z,2025-05-24T12:34:57Z,4a8qjfagq2xr6wqsv875jth0q,V. Hänninen,,,5746069289,56,Left,5746069315,233,208,5746069291,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818167631,209,12,1,22,29,7efqk7uh63928il0yffxijnv7,1,38.6,3.3,2025-05-24T12:22:08.401Z,2025-05-24T12:22:19Z,6iaszy97sphbfkhfxdwd93g15,M. Ogungbaro,,,5746069271,167,,5746069241,140,41.7,5746069239,56,Back,5746069243,141,0.0,5746069249,15,,5746069247,213,5.49,5746069245,212,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818167637,210,5,1,22,30,7efqk7uh63928il0yffxijnv7,0,42.2,-1.6,2025-05-24T12:22:09.369Z,2025-05-24T12:22:13Z,6iaszy97sphbfkhfxdwd93g15,M. Ogungbaro,,,5746069265,347,,5746069263,56,Back,5746069329,233,222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818167647,222,5,1,22,30,3cbke8cbou2ms925872vk6dwx,1,57.8,101.6,2025-05-24T12:22:09.369Z,2025-05-24T12:25:32Z,4a8qjfagq2xr6wqsv875jth0q,V. Hänninen,,,5746069321,347,,5746069319,56,Left,5746069323,233,210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818167689,224,1,1,22,55,3cbke8cbou2ms925872vk6dwx,1,57.1,100.0,2025-05-24T12:22:34.227Z,2025-05-24T12:23:28Z,anqhl7ehns6thx9ldto2jp5ud,J. Raitala,,,5746069575,141,87.8,5746069577,212,20.5,5746069573,140,74.4,5746069579,213,5.80,5746069571,56,Left,5746070125,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818167701,225,50,1,23,0,3cbke8cbou2ms925872vk6dwx,1,79.2,86.2,2025-05-24T12:22:39.071Z,2025-05-24T12:22:42Z,d8t6nh7paunxlvadzlfx69xx,T. Väyrynen,,,5746069651,286,,5746069663,233,211,5746069649,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818167703,211,7,1,23,0,7efqk7uh63928il0yffxijnv7,0,20.8,13.8,2025-05-24T12:22:39.072Z,2025-05-24T12:22:42Z,5pa2n5nlvexr6z7nu65uz0qqy,R. Polley,,,5746069655,285,,5746069657,233,225,5746069653,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818167713,212,3,1,23,2,7efqk7uh63928il0yffxijnv7,0,20.9,9.8,2025-05-24T12:22:40.514Z,2025-05-24T12:34:46Z,5pa2n5nlvexr6z7nu65uz0qqy,R. Polley,,,5746069717,56,Back,5746069719,285,,5746069757,233,226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818167721,226,7,1,23,2,3cbke8cbou2ms925872vk6dwx,1,79.1,90.2,2025-05-24T12:22:40.515Z,2025-05-24T12:34:46Z,19yfn0sushy5fc003vhn0skwl,E. Bashkirov,,,5746069751,286,,5746069749,56,Left,5746069753,233,212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818167727,227,1,1,23,6,3cbke8cbou2ms925872vk6dwx,1,77.4,91.1,2025-05-24T12:22:44.756Z,2025-05-24T12:22:47Z,19yfn0sushy5fc003vhn0skwl,E. Bashkirov,,,5746069783,212,8.9,5746069777,56,Left,5746069781,141,83.0,5746069785,213,3.81,5746069779,140,70.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818167751,228,1,1,23,13,3cbke8cbou2ms925872vk6dwx,1,95.8,84.8,2025-05-24T12:22:52.308Z,2025-05-24T12:22:57Z,b0wmozayt7xbjz6ihhdiczq0a,J. Latonen,,,5746069875,2,,5746069889,1,,5746069877,155,,5746069883,141,17.3,5746069887,213,4.63,5746069893,345,,5746069879,56,Right,5746069885,212,46.1,5746069881,140,,,,,,,,,,,,,,,,,,,,92.1,,,,,,,,,,
2818167759,229,1,1,23,21,3cbke8cbou2ms925872vk6dwx,1,90.3,9.8,2025-05-24T12:22:59.637Z,2025-05-24T12:23:18Z,nxt066bqaqw7grehjw514d7t,S. Heiskanen,1.0,,5746069965,141,58.1,5746069957,2,,5746069971,1,,5746069967,212,32.9,5746069963,140,89.2,5746069969,213,1.61,5746069959,155,,5746069961,56,Center,5746070069,210,5746070071,154,,,,,,,,,,,,,,,,,,13,,,,,,,,,,
2818167763,230,43,1,23,23,3cbke8cbou2ms925872vk6dwx,1,0.0,0.0,2025-05-24T12:23:02.271Z,2025-05-24T12:23:19Z,d8t6nh7paunxlvadzlfx69xx,T. Väyrynen,,,5746069979,56,Center,5746069981,286,0,5746070093,144,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818167757,213,43,1,23,23,7efqk7uh63928il0yffxijnv7,1,0.0,0.0,2025-05-24T12:23:02.272Z,2025-05-24T12:23:16Z,3cmp95fpjtqoc5njb5p7c9g8a,E. Gunnarsson,,,5746069955,285,0,5746069953,56,Back,5746069999,233,230,5746070061,144,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818167765,231,13,1,23,24,3cbke8cbou2ms925872vk6dwx,1,91.4,53.0,2025-05-24T12:23:02.980Z,2025-05-24T14:00:51Z,d8t6nh7paunxlvadzlfx69xx,T. Väyrynen,,,5746070075,29,,5746070085,103,23.6,5746070049,328,,5746069987,56,Center,5746069983,22,,5746070077,154,,5746070083,102,59.2,5746070089,231,51.4,5746070045,15,5746070079,55,5746070073,83,5746070087,230,99.1,5746069985,17,,,,,,,,,,,,229,,,,,,,,,
2818167761,214,5,1,23,26,7efqk7uh63928il0yffxijnv7,1,-0.8,27.9,2025-05-24T12:23:04.937Z,2025-05-24T12:23:12Z,3cmp95fpjtqoc5njb5p7c9g8a,E. Gunnarsson,,,5746069975,56,Back,5746069977,346,,5746070027,233,232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818167773,232,5,1,23,26,3cbke8cbou2ms925872vk6dwx,0,100.8,72.1,2025-05-24T12:23:04.937Z,2025-05-24T12:25:32Z,d8t6nh7paunxlvadzlfx69xx,T. Väyrynen,,,5746070023,56,Center,5746070033,233,214,5746070025,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818167791,215,1,1,23,52,7efqk7uh63928il0yffxijnv7,1,4.2,57.6,2025-05-24T12:23:30.977Z,2025-05-24T12:23:34Z,66zsjkvxs4cbh9u63hk273t1x,Miguel Santos,,,5746070169,212,60.5,5746070163,56,Center,5746070167,141,70.6,5746070171,213,0.15,5746070165,140,61.2,5746070173,1,,5746070161,124,,5746070177,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818167793,216,44,1,23,55,7efqk7uh63928il0yffxijnv7,1,61.8,65.8,2025-05-24T12:23:34.003Z,2025-05-24T12:34:57Z,4y7niu1b8drpeccb84s2e9wwl,S. Eremenko,,,5746070179,56,Center,5746070181,286,,5746070185,233,233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818167789,233,44,1,23,55,3cbke8cbou2ms925872vk6dwx,0,38.2,34.2,2025-05-24T12:23:34.004Z,2025-05-24T12:34:58Z,19yfn0sushy5fc003vhn0skwl,E. Bashkirov,,,5746070155,56,Back,5746070157,285,,5746070189,233,216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818167795,217,1,1,23,55,7efqk7uh63928il0yffxijnv7,0,59.1,66.2,2025-05-24T12:23:34.361Z,2025-05-24T12:24:16Z,4y7niu1b8drpeccb84s2e9wwl,S. Eremenko,,,5746070653,212,14.1,5746070655,213,5.78,5746070183,56,Center,5746070657,3,,5746070649,140,70.9,5746070651,141,56.2,5746070647,168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818167811,234,12,1,23,57,3cbke8cbou2ms925872vk6dwx,1,29.8,45.4,2025-05-24T12:23:36.389Z,2025-05-24T12:23:44Z,bpjmwp030jnapyjfii8nyqdhx,J. Ojala,,,5746070293,213,0.37,5746070287,140,68.7,5746070285,56,Center,5746070291,212,43.8,5746070289,141,68.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818167805,218,1,1,23,58,7efqk7uh63928il0yffxijnv7,1,45.0,51.9,2025-05-24T12:23:37.441Z,2025-05-24T12:23:42Z,5pa2n5nlvexr6z7nu65uz0qqy,R. Polley,,,5746070263,213,5.34,5746070259,141,24.7,5746070253,157,,5746070265,1,,5746070257,140,57.8,5746070255,56,Center,5746070261,212,22.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818167809,219,1,1,24,3,7efqk7uh63928il0yffxijnv7,0,57.8,34.9,2025-05-24T12:23:42.130Z,2025-05-24T12:23:45Z,cbceals9gkfqlywg94zzzlgb9,F. Valenčič,,,5746070279,212,23.7,5746070273,56,Center,5746070281,213,0.94,5746070275,140,71.1,5746070277,141,63.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818167817,235,12,1,24,6,3cbke8cbou2ms925872vk6dwx,1,20.2,33.6,2025-05-24T12:23:44.548Z,2025-05-24T12:23:46Z,nxt066bqaqw7grehjw514d7t,S. Heiskanen,,,5746070323,140,31.9,5746070329,213,0.08,5746070327,212,12.3,5746070325,141,35.1,5746070321,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818167821,237,1,1,24,7,3cbke8cbou2ms925872vk6dwx,1,34.1,37.9,2025-05-24T12:23:46.319Z,2025-05-24T12:23:48Z,19yfn0sushy5fc003vhn0skwl,E. Bashkirov,,,5746070333,140,32.5,5746070339,213,4.54,5746070337,212,9.9,5746070335,141,23.6,5746070331,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818167823,238,1,1,24,9,3cbke8cbou2ms925872vk6dwx,1,33.5,21.9,2025-05-24T12:23:47.893Z,2025-05-24T12:23:49Z,8do2uv6sab8cz1556kk5o1q1g,D. Hafstad,,,5746070349,212,10.8,5746070343,56,Back,5746070347,141,16.1,5746070351,213,3.51,5746070345,140,23.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
