id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/10/value,qualifier/11/value,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId
2812730539,253,12,1,22,22,cy6zs39z79dcfbr4xzkp38z7q,1,26.7,56.3,2025-05-10T16:23:27.887Z,2025-05-10T16:23:30Z,3ajk1fh1r7rxjmsljdm5zs639,M. Pitkänen,,,5716025517,212,10.0,5716025515,141,42.5,5716025547,15,,5716025513,140,29.9,5716025511,56,Back,5716025519,213,5.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812730597,254,1,1,22,24,cy6zs39z79dcfbr4xzkp38z7q,1,29.9,42.5,2025-05-10T16:23:29.920Z,2025-05-10T16:23:31Z,9p03mfw1a51fwu8fklock97je,M. Koskela,,,5716025831,212,8.0,5716025825,56,Back,5716025833,213,6.25,5716025827,140,37.5,5716025829,141,42.1,5716025823,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812730669,256,1,1,22,25,cy6zs39z79dcfbr4xzkp38z7q,1,37.5,42.4,2025-05-10T16:23:30.976Z,2025-05-10T16:23:34Z,2iff45qvldope3itiwthnvgx6,O. Tiihonen,,,5716026183,213,4.76,5716026181,212,18.7,5716026173,56,Back,5716026175,140,38.4,5716026179,141,14.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812730773,257,1,1,22,29,cy6zs39z79dcfbr4xzkp38z7q,1,41.9,7.3,2025-05-10T16:23:34.480Z,2025-05-10T16:23:40Z,cn6gncw8nbyds83xx6cxbzrpw,S. Silander,,,5716026809,141,17.3,5716026813,213,1.90,5716026807,140,39.7,5716026811,212,7.2,5716026805,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812730795,258,1,1,22,35,cy6zs39z79dcfbr4xzkp38z7q,1,41.7,28.0,2025-05-10T16:23:40.080Z,2025-05-10T16:23:41Z,2iff45qvldope3itiwthnvgx6,O. Tiihonen,,,5716026939,212,16.1,5716026941,213,2.45,5716026935,140,29.9,5716026933,56,Back,5716026937,141,43.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812730943,259,1,1,22,36,cy6zs39z79dcfbr4xzkp38z7q,1,29.9,42.8,2025-05-10T16:23:41.728Z,2025-05-10T16:23:49Z,9p03mfw1a51fwu8fklock97je,M. Koskela,,,5716027703,56,Back,5716027711,213,1.73,5716027709,212,15.4,5716027707,141,65.2,5716027705,140,27.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812730971,260,1,1,22,44,cy6zs39z79dcfbr4xzkp38z7q,1,28.3,67.2,2025-05-10T16:23:49.776Z,2025-05-10T16:23:51Z,3ajk1fh1r7rxjmsljdm5zs639,M. Pitkänen,,,5716027895,141,37.6,5716027891,140,36.4,5716027887,56,Back,5716027899,212,21.9,5716027903,213,5.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812731007,261,1,1,22,46,cy6zs39z79dcfbr4xzkp38z7q,1,40.0,35.8,2025-05-10T16:23:51.616Z,2025-05-10T16:23:54Z,9p03mfw1a51fwu8fklock97je,M. Koskela,,,5716028087,141,12.3,5716028079,56,Back,5716028091,213,4.82,5716028083,140,41.7,5716028089,212,16.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812731061,262,1,1,22,49,cy6zs39z79dcfbr4xzkp38z7q,1,47.1,9.7,2025-05-10T16:23:54.291Z,2025-05-10T16:52:35Z,cn6gncw8nbyds83xx6cxbzrpw,S. Silander,,,5716028417,56,Center,5716028423,212,26.8,5716028421,141,32.4,5716028415,155,,5716028425,213,0.61,5716028419,140,68.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812731097,263,1,1,22,53,cy6zs39z79dcfbr4xzkp38z7q,0,72.3,30.7,2025-05-10T16:23:58.481Z,2025-05-10T16:24:00Z,9rle4eqj5q7d4y7hgu570vgfd,N. Jokelainen,,,5716028695,212,30.2,5716028689,56,Center,5716028697,213,6.22,5716028693,141,27.9,5716028691,140,100.0,5716028687,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812731129,214,5,1,22,54,3cbke8cbou2ms925872vk6dwx,1,-0.8,72.4,2025-05-10T16:23:59.972Z,2025-05-10T17:34:14Z,b7x9fczqecsf267ewzcvccmhh,R. Eremenko,,,5716028881,346,,5716028879,56,Back,5716031289,233,264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812731519,264,5,1,22,54,cy6zs39z79dcfbr4xzkp38z7q,0,100.8,27.6,2025-05-10T16:23:59.972Z,2025-05-10T17:34:14Z,9rle4eqj5q7d4y7hgu570vgfd,N. Jokelainen,,,5716031257,56,Center,5716031259,346,,5716031301,233,214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812731689,215,1,1,23,30,3cbke8cbou2ms925872vk6dwx,0,5.1,62.6,2025-05-10T16:24:35.576Z,2025-05-10T16:24:39Z,dxlvcn8a2lhtne6py7w4tbpw5,Á. Craninx,,,5716032175,56,Center,5716032181,212,58.5,5716032183,213,0.11,5716032177,140,60.5,5716032179,141,71.8,5716032185,1,,5716032187,74,,5716032173,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812731721,265,1,1,23,35,cy6zs39z79dcfbr4xzkp38z7q,0,30.8,25.8,2025-05-10T16:24:40.530Z,2025-05-10T16:24:41Z,2iff45qvldope3itiwthnvgx6,O. Tiihonen,,,5716032397,1,,5716032389,140,63.6,5716032395,213,5.93,5716032393,212,36.7,5716032391,141,7.1,5716032385,3,,5716032387,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812731789,216,1,1,23,36,3cbke8cbou2ms925872vk6dwx,1,36.0,86.9,2025-05-10T16:24:41.975Z,2025-05-10T16:24:45Z,dlpw0ifxzwotsw2ttopgispka,E. Arko-Mensah,,,5716032867,1,,5716032863,213,6.27,5716032843,157,,5716032853,141,86.5,5716032857,212,24.7,5716032847,56,Left,5716032851,140,59.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812731801,217,1,1,23,40,3cbke8cbou2ms925872vk6dwx,0,59.5,86.5,2025-05-10T16:24:45.096Z,2025-05-10T16:24:45Z,b0wmozayt7xbjz6ihhdiczq0a,J. Latonen,,,5716032935,157,,5716032937,56,Center,5716032945,213,5.75,5716032949,1,,5716032939,140,76.1,5716032941,141,71.2,5716032943,212,20.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812731821,266,1,1,23,41,cy6zs39z79dcfbr4xzkp38z7q,1,27.5,17.3,2025-05-10T16:24:46.288Z,2025-05-10T16:24:47Z,9p03mfw1a51fwu8fklock97je,M. Koskela,,,5716033047,140,31.6,5716033045,56,Back,5716033049,141,7.3,5716033051,212,8.0,5716033043,3,,5716033053,213,5.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812731837,267,1,1,23,42,cy6zs39z79dcfbr4xzkp38z7q,0,31.5,7.3,2025-05-10T16:24:47.409Z,2025-05-10T16:24:49Z,cn6gncw8nbyds83xx6cxbzrpw,S. Silander,,,5716033181,56,Back,5716033177,3,,5716033189,141,9.8,5716033197,213,0.48,5716033185,140,34.6,5716033193,212,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812731865,218,44,1,23,43,3cbke8cbou2ms925872vk6dwx,1,60.6,85.6,2025-05-10T16:24:48.319Z,2025-05-10T17:34:51Z,4a8qjfagq2xr6wqsv875jth0q,V. Hänninen,,,5716033377,233,268,5716033341,56,Left,5716033343,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812731851,268,44,1,23,43,cy6zs39z79dcfbr4xzkp38z7q,0,39.4,14.4,2025-05-10T16:24:48.320Z,2025-05-10T17:34:51Z,9rle4eqj5q7d4y7hgu570vgfd,N. Jokelainen,,,5716033259,285,,5716033383,233,218,5716033255,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812731881,219,1,1,23,43,3cbke8cbou2ms925872vk6dwx,0,52.6,77.5,2025-05-10T16:24:48.719Z,2025-05-10T17:00:31Z,4a8qjfagq2xr6wqsv875jth0q,V. Hänninen,,,5716033439,212,8.0,5716033441,213,0.19,5716033435,140,60.1,5716033433,56,Left,5716033431,3,,5716033437,141,79.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812731869,269,61,1,23,44,cy6zs39z79dcfbr4xzkp38z7q,1,34.7,9.5,2025-05-10T16:24:49.857Z,2025-05-10T16:24:50Z,9rle4eqj5q7d4y7hgu570vgfd,N. Jokelainen,,,5716033359,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812731899,270,1,1,23,45,cy6zs39z79dcfbr4xzkp38z7q,1,33.8,10.7,2025-05-10T16:24:50.848Z,2025-05-10T16:24:52Z,j4mqmt0lccgzq4nf87ljkoyy,J. Rennicks,,,5716033533,212,3.9,5716033531,141,14.7,5716033527,56,Back,5716033535,213,2.38,5716033529,140,31.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812731905,271,1,1,23,46,cy6zs39z79dcfbr4xzkp38z7q,0,31.1,14.9,2025-05-10T16:24:51.906Z,2025-05-10T16:24:52Z,2iff45qvldope3itiwthnvgx6,O. Tiihonen,,,5716033567,140,58.5,5716033565,56,Right,5716033575,1,,5716033563,157,,5716033571,212,30.9,5716033569,141,0.0,5716033573,213,5.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812731947,220,5,1,23,47,3cbke8cbou2ms925872vk6dwx,1,37.8,101.7,2025-05-10T16:24:52.428Z,2025-05-10T17:34:15Z,bpjmwp030jnapyjfii8nyqdhx,J. Ojala,,,5716033747,56,Back,5716033783,233,272,5716033749,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812731907,272,5,1,23,47,cy6zs39z79dcfbr4xzkp38z7q,0,62.2,-1.7,2025-05-10T16:24:52.428Z,2025-05-10T16:24:58Z,2iff45qvldope3itiwthnvgx6,O. Tiihonen,,,5716033805,233,220,5716033579,347,,5716033577,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812732283,221,1,1,24,5,3cbke8cbou2ms925872vk6dwx,1,33.2,100.0,2025-05-10T16:25:10.247Z,2025-05-10T16:25:14Z,dlpw0ifxzwotsw2ttopgispka,E. Arko-Mensah,,,5716035609,212,19.0,5716035601,107,,5716035611,213,5.87,5716035603,56,Back,5716035607,141,89.9,5716035605,140,49.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812732305,222,1,1,24,9,3cbke8cbou2ms925872vk6dwx,1,49.8,89.9,2025-05-10T16:25:14.200Z,2025-05-10T16:25:15Z,d8t6nh7paunxlvadzlfx69xx,T. Väyrynen,,,5716035771,212,11.2,5716035773,213,4.40,5716035769,141,74.2,5716035765,56,Back,5716035767,140,46.5,5716035759,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812732323,223,1,1,24,10,3cbke8cbou2ms925872vk6dwx,0,46.5,74.2,2025-05-10T16:25:15.543Z,2025-05-10T16:25:16Z,19yfn0sushy5fc003vhn0skwl,E. Bashkirov,,,5716035855,213,6.16,5716035853,212,20.0,5716035851,141,70.6,5716035847,56,Center,5716035849,140,65.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812732519,274,1,1,24,11,cy6zs39z79dcfbr4xzkp38z7q,1,42.2,26.2,2025-05-10T16:25:16.121Z,2025-05-10T16:25:25Z,2iff45qvldope3itiwthnvgx6,O. Tiihonen,,,5716036839,141,39.5,5716036843,213,2.85,5716036841,212,32.0,5716036835,56,Back,5716036837,140,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812732529,275,1,1,24,20,cy6zs39z79dcfbr4xzkp38z7q,0,18.8,45.5,2025-05-10T16:25:25.202Z,2025-05-10T16:25:26Z,cu75ndbeja7m9o2g789b0h34k,N. Schulz,,,5716036907,212,47.9,5716036899,157,,5716036905,141,55.2,5716036901,56,Center,5716036911,1,,5716036903,140,64.0,5716036909,213,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812732557,224,1,1,24,21,3cbke8cbou2ms925872vk6dwx,0,32.3,49.3,2025-05-10T16:25:26.391Z,2025-05-10T16:25:27Z,6q0g98fnbdx5sg52lazo2sqac,P. Gnanou,,,5716037051,56,Center,5716037053,140,57.2,5716037059,213,6.11,5716037049,3,,5716037055,141,42.5,5716037057,212,26.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812732753,276,1,1,24,25,cy6zs39z79dcfbr4xzkp38z7q,1,50.6,66.6,2025-05-10T16:25:30.512Z,2025-05-10T16:25:36Z,a1dhi0sqw2yeffewd34n6z7fu,A. Dumbuya,,,5716037959,56,Center,5716037965,212,31.2,5716037961,140,61.6,5716037967,213,5.09,5716037963,141,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812732829,277,1,1,24,30,cy6zs39z79dcfbr4xzkp38z7q,1,66.5,24.9,2025-05-10T16:25:35.968Z,2025-05-10T16:25:40Z,9rle4eqj5q7d4y7hgu570vgfd,N. Jokelainen,,,5716038381,56,Right,5716038383,140,81.8,5716038389,213,5.72,5716038385,141,10.0,5716038387,212,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812732869,278,1,1,24,34,cy6zs39z79dcfbr4xzkp38z7q,1,90.4,8.5,2025-05-10T16:25:39.889Z,2025-05-10T16:25:42Z,cn6gncw8nbyds83xx6cxbzrpw,S. Silander,,,5716038617,213,1.44,5716038607,155,,5716038605,2,,5716038615,212,43.2,5716038609,56,Center,5716038619,1,,5716038611,140,95.7,5716038613,141,71.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812732883,279,1,1,24,36,cy6zs39z79dcfbr4xzkp38z7q,0,95.7,71.5,2025-05-10T16:25:41.920Z,2025-05-10T16:25:43Z,3tpjeq8mn2sy9v6a8hcesp9wq,T. Kaukua,,,5716038785,233,225,5716038705,213,4.22,5716038699,140,93.8,5716038793,286,,5716038703,212,4.2,5716038701,141,66.0,5716038781,236,,5716038697,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812732899,225,74,1,24,36,3cbke8cbou2ms925872vk6dwx,1,1.5,30.0,2025-05-10T16:25:41.921Z,2025-05-10T16:56:49Z,anqhl7ehns6thx9ldto2jp5ud,J. Raitala,,,5716038751,56,Back,5716038827,233,279,5716038755,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812732983,280,1,1,24,39,cy6zs39z79dcfbr4xzkp38z7q,1,92.9,65.2,2025-05-10T16:25:44.288Z,2025-05-10T16:25:47Z,4votdnyh0srvboatz6a20d5p0,J. Paananen,,,5716039225,141,62.1,5716039227,212,22.8,5716039221,56,Center,5716039223,140,71.3,5716039229,213,3.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812733017,281,1,1,24,42,cy6zs39z79dcfbr4xzkp38z7q,1,70.3,60.8,2025-05-10T16:25:47.824Z,2025-05-10T16:25:49Z,a1dhi0sqw2yeffewd34n6z7fu,A. Dumbuya,,,5716039437,56,Left,5716039445,141,79.1,5716039449,212,12.9,5716039453,213,1.30,5716039441,140,73.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812733071,282,1,1,24,44,cy6zs39z79dcfbr4xzkp38z7q,1,72.4,79.3,2025-05-10T16:25:49.793Z,2025-05-10T16:25:52Z,80whrqt5ch885cdrzpzlez85w,Adramane Cassamá,,,5716039751,140,84.3,5716039753,141,87.4,5716039749,56,Left,5716039757,213,0.42,5716039755,212,13.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812733133,283,1,1,24,47,cy6zs39z79dcfbr4xzkp38z7q,0,94.0,81.8,2025-05-10T16:25:52.785Z,2025-05-10T16:25:54Z,3tpjeq8mn2sy9v6a8hcesp9wq,T. Kaukua,,,5716040075,155,,5716040077,56,Center,5716040083,212,28.0,5716040081,141,41.9,5716040079,140,100.0,5716040085,213,4.97,5716040073,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812733145,228,5,1,24,49,3cbke8cbou2ms925872vk6dwx,1,-0.6,59.5,2025-05-10T16:25:54.782Z,2025-05-10T17:34:15Z,anqhl7ehns6thx9ldto2jp5ud,J. Raitala,,,5716040137,346,,5716040135,56,Back,5716041651,233,284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812733411,284,5,1,24,49,cy6zs39z79dcfbr4xzkp38z7q,0,100.6,40.5,2025-05-10T16:25:54.782Z,2025-05-10T17:34:15Z,3tpjeq8mn2sy9v6a8hcesp9wq,T. Kaukua,,,5716041615,346,,5716041699,233,228,5716041613,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812733795,229,1,1,25,18,3cbke8cbou2ms925872vk6dwx,0,5.0,63.0,2025-05-10T16:26:23.544Z,2025-05-10T16:26:28Z,dxlvcn8a2lhtne6py7w4tbpw5,Á. Craninx,,,5716043769,74,,5716043763,212,73.5,5716043761,141,100.0,5716043755,56,Left,5716043759,140,70.3,5716043765,213,0.37,5716043753,124,,5716043767,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812733797,230,5,1,25,23,3cbke8cbou2ms925872vk6dwx,0,69.2,101.8,2025-05-10T16:26:28.192Z,2025-05-10T17:34:15Z,dxlvcn8a2lhtne6py7w4tbpw5,Á. Craninx,,,5716043773,347,,5716043771,56,Left,5716043839,233,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812733783,285,5,1,25,23,cy6zs39z79dcfbr4xzkp38z7q,1,30.8,-1.8,2025-05-10T16:26:28.192Z,2025-05-10T17:34:15Z,3tpjeq8mn2sy9v6a8hcesp9wq,T. Kaukua,,,5716043799,233,230,5716043713,56,Back,5716043717,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812733983,286,1,1,25,30,cy6zs39z79dcfbr4xzkp38z7q,1,37.0,0.0,2025-05-10T16:26:35.968Z,2025-05-10T16:26:38Z,cn6gncw8nbyds83xx6cxbzrpw,S. Silander,,,5716044739,213,0.94,5716044729,107,,5716044735,141,4.7,5716044733,140,40.0,5716044737,212,5.4,5716044731,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812733995,287,1,1,25,33,cy6zs39z79dcfbr4xzkp38z7q,0,45.9,5.0,2025-05-10T16:26:38.209Z,2025-05-10T16:26:39Z,4votdnyh0srvboatz6a20d5p0,J. Paananen,,,5716044787,56,Right,5716044799,213,6.20,5716044791,140,64.8,5716044797,212,19.9,5716044795,141,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812734085,232,1,1,25,35,3cbke8cbou2ms925872vk6dwx,1,31.0,90.6,2025-05-10T16:26:40.823Z,2025-05-10T16:26:42Z,dlpw0ifxzwotsw2ttopgispka,E. Arko-Mensah,,,5716045347,56,Left,5716045355,213,5.99,5716045349,140,52.5,5716045353,212,23.6,5716045351,141,80.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812734173,233,1,1,25,37,3cbke8cbou2ms925872vk6dwx,0,52.5,80.6,2025-05-10T16:26:42.776Z,2025-05-10T16:26:46Z,d8t6nh7paunxlvadzlfx69xx,T. Väyrynen,,,5716045725,56,Center,5716045739,213,5.34,5716045719,155,,5716045741,1,,5716045735,141,38.5,5716045737,212,35.4,5716045729,140,72.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812734299,289,1,1,25,47,cy6zs39z79dcfbr4xzkp38z7q,0,15.7,90.2,2025-05-10T16:26:52.049Z,2025-05-10T16:26:53Z,80whrqt5ch885cdrzpzlez85w,Adramane Cassamá,,,5716046393,157,,5716046401,140,68.9,5716046413,213,0.14,5716046409,212,56.4,5716046405,141,100.0,5716046415,1,,5716046397,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812734313,234,5,1,25,47,3cbke8cbou2ms925872vk6dwx,1,30.6,-1.6,2025-05-10T16:26:52.886Z,2025-05-10T17:34:16Z,nxt066bqaqw7grehjw514d7t,S. Heiskanen,,,5716046511,347,,5716046537,233,290,5716046509,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812734307,290,5,1,25,47,cy6zs39z79dcfbr4xzkp38z7q,0,69.4,101.6,2025-05-10T16:26:52.886Z,2025-05-10T16:26:56Z,80whrqt5ch885cdrzpzlez85w,Adramane Cassamá,,,5716046597,233,234,5716046461,56,Left,5716046465,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812734573,235,1,1,25,58,3cbke8cbou2ms925872vk6dwx,0,41.2,0.0,2025-05-10T16:27:03.992Z,2025-05-10T16:27:06Z,anqhl7ehns6thx9ldto2jp5ud,J. Raitala,,,5716047995,140,66.5,5716047989,107,,5716048005,1,,5716047993,56,Right,5716048003,213,0.42,5716047999,141,16.5,5716048001,212,29.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812734613,291,1,1,26,1,cy6zs39z79dcfbr4xzkp38z7q,1,19.5,94.7,2025-05-10T16:27:06.961Z,2025-05-10T16:27:08Z,80whrqt5ch885cdrzpzlez85w,Adramane Cassamá,,,5716048193,213,5.66,5716048189,141,89.6,5716048191,212,5.9,5716048185,56,Back,5716048187,140,24.1,5716048183,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812734657,293,1,1,26,3,cy6zs39z79dcfbr4xzkp38z7q,1,24.1,89.6,2025-05-10T16:27:08.641Z,2025-05-10T16:27:10Z,a1dhi0sqw2yeffewd34n6z7fu,A. Dumbuya,,,5716048439,56,Back,5716048441,140,22.1,5716048443,141,82.6,5716048445,212,5.2,5716048447,213,4.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812734669,294,1,1,26,5,cy6zs39z79dcfbr4xzkp38z7q,0,22.1,82.4,2025-05-10T16:27:10.128Z,2025-05-10T16:27:10Z,2iff45qvldope3itiwthnvgx6,O. Tiihonen,,,5716048479,56,Back,5716048481,140,34.3,5716048487,213,5.96,5716048483,141,76.0,5716048485,212,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812734703,236,1,1,26,5,3cbke8cbou2ms925872vk6dwx,1,49.9,28.4,2025-05-10T16:27:10.969Z,2025-05-10T16:27:25Z,19yfn0sushy5fc003vhn0skwl,E. Bashkirov,,,5716048713,213,0.05,5716048703,141,29.5,5716048695,56,Center,5716048689,3,,5716048699,140,64.1,5716048707,212,14.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812734715,237,43,1,26,7,3cbke8cbou2ms925872vk6dwx,1,0.0,0.0,2025-05-10T16:27:12.568Z,2025-05-10T16:27:20Z,19yfn0sushy5fc003vhn0skwl,E. Bashkirov,,,5716048779,56,Center,5716049639,144,45,5716048781,285,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812734731,238,61,1,26,8,3cbke8cbou2ms925872vk6dwx,1,67.8,20.0,2025-05-10T16:27:13.812Z,2025-05-10T16:53:23Z,d8t6nh7paunxlvadzlfx69xx,T. Väyrynen,,,5716048901,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812734779,239,1,1,26,10,3cbke8cbou2ms925872vk6dwx,0,63.8,16.7,2025-05-10T16:27:15.721Z,2025-05-10T16:27:16Z,nxt066bqaqw7grehjw514d7t,S. Heiskanen,,,5716049163,212,23.2,5716049155,155,,5716049161,141,46.9,5716049157,56,Center,5716049165,213,1.09,5716049159,140,74.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812734823,295,12,1,26,11,cy6zs39z79dcfbr4xzkp38z7q,1,22.5,58.1,2025-05-10T16:27:16.946Z,2025-05-10T16:27:18Z,cn6gncw8nbyds83xx6cxbzrpw,S. Silander,,,5716049441,213,1.32,5716049497,167,,5716049431,141,100.0,5716049437,212,30.0,5716049427,140,29.7,5716049423,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812734933,240,5,1,26,13,3cbke8cbou2ms925872vk6dwx,1,68.5,-1.2,2025-05-10T16:27:18.081Z,2025-05-10T17:34:16Z,nxt066bqaqw7grehjw514d7t,S. Heiskanen,,,5716050019,347,,5716050017,56,Right,5716050167,233,296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812734829,296,5,1,26,13,cy6zs39z79dcfbr4xzkp38z7q,0,31.5,101.2,2025-05-10T16:27:18.081Z,2025-05-10T17:34:16Z,cn6gncw8nbyds83xx6cxbzrpw,S. Silander,,,5716049467,56,Back,5716050207,233,240,5716049469,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812735129,241,1,1,26,27,3cbke8cbou2ms925872vk6dwx,1,65.5,0.0,2025-05-10T16:27:32.216Z,2025-05-10T16:27:36Z,nxt066bqaqw7grehjw514d7t,S. Heiskanen,,,5716051157,141,20.7,5716051163,1,,5716051155,140,85.7,5716051161,213,0.63,5716051151,107,,5716051153,56,Right,5716051159,212,26.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
