id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/9/value,qualifier/13/value,qualifier/11/value,qualifier/15/value,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/18/value
2823276575,153,7,1,26,52,3ptum5fjcgw51mqui0gu6uuf4,1,87.2,91.6,2025-06-18T14:26:47.415Z,2025-06-18T14:26:50Z,4zizd9804wk2k5v0l7ph0u0kq,A. Huttunen,,,5774697029,167,,5774697033,286,,5774697039,233,370,5774697031,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823276583,154,5,1,26,53,3ptum5fjcgw51mqui0gu6uuf4,0,85.8,101.8,2025-06-18T14:26:48.167Z,2025-06-18T14:56:32Z,4zizd9804wk2k5v0l7ph0u0kq,A. Huttunen,,,5774697073,56,Left,5774697093,233,371,5774697075,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823276577,371,5,1,26,53,1c7dv8ays675v9kp6a04sd8pq,1,14.2,-1.8,2025-06-18T14:26:48.167Z,2025-06-18T14:56:31Z,5irotktf4k5ynobf0zugdom0a,C. Antwi,,,5774697037,347,,5774697077,233,154,5774697035,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823276595,372,1,1,27,1,1c7dv8ays675v9kp6a04sd8pq,1,13.6,0.0,2025-06-18T14:26:55.950Z,2025-06-18T14:26:58Z,6zxmiojkikr9no952g862h3is,B. Armah,,,5774697163,107,,5774697173,213,1.23,5774697175,1,,5774697171,212,21.4,5774697169,141,27.7,5774697167,140,20.4,5774697165,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823276599,373,1,1,27,4,1c7dv8ays675v9kp6a04sd8pq,1,20.5,27.7,2025-06-18T14:26:59.389Z,2025-06-18T14:27:00Z,aa40go6nrv6mpdny6zdc1jeg9,J. Oksanen,,,5774697193,140,19.5,5774697199,213,4.56,5774697197,212,6.9,5774697191,56,Back,5774697195,141,17.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823276601,374,1,1,27,6,1c7dv8ays675v9kp6a04sd8pq,1,19.5,17.6,2025-06-18T14:27:01.030Z,2025-06-18T14:27:02Z,5irotktf4k5ynobf0zugdom0a,C. Antwi,,,5774697203,56,Back,5774697205,140,23.3,5774697209,212,7.7,5774697207,141,7.9,5774697211,213,5.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823276603,375,1,1,27,8,1c7dv8ays675v9kp6a04sd8pq,1,23.3,7.9,2025-06-18T14:27:02.926Z,2025-06-18T14:27:03Z,6zxmiojkikr9no952g862h3is,B. Armah,,,5774697221,212,3.0,5774697215,56,Back,5774697223,213,1.21,5774697217,140,24.3,5774697219,141,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823276611,376,1,1,27,9,1c7dv8ays675v9kp6a04sd8pq,1,24.3,12.2,2025-06-18T14:27:04.174Z,2025-06-18T14:27:05Z,aa40go6nrv6mpdny6zdc1jeg9,J. Oksanen,,,5774697263,141,11.0,5774697259,56,Back,5774697265,212,3.9,5774697261,140,27.9,5774697267,213,6.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823276621,377,1,1,27,12,1c7dv8ays675v9kp6a04sd8pq,1,37.3,33.1,2025-06-18T14:27:06.734Z,2025-06-18T14:27:08Z,6zxmiojkikr9no952g862h3is,B. Armah,,,5774697321,213,1.72,5774697313,56,Back,5774697317,141,67.5,5774697319,212,23.6,5774697315,140,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823276625,378,1,1,27,15,1c7dv8ays675v9kp6a04sd8pq,1,34.0,67.5,2025-06-18T14:27:09.582Z,2025-06-18T14:27:13Z,2myqyf42cisqz9ev77pxo0hjp,Paulo Ricardo,,,5774697345,213,0.71,5774697341,141,94.8,5774697343,212,28.4,5774697339,140,54.5,5774697337,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823276639,155,45,1,27,19,3ptum5fjcgw51mqui0gu6uuf4,0,33.6,24.0,2025-06-18T14:27:13.846Z,2025-06-18T14:56:42Z,1iyf79yql5sm8m6i8nwxntsve,Hugo Cardoso,,,5774697405,285,,5774697859,233,379,5774697403,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823276629,379,3,1,27,19,1c7dv8ays675v9kp6a04sd8pq,1,66.4,76.0,2025-06-18T14:27:13.846Z,2025-06-18T14:56:41Z,beq1o3wl29kdr4qtahdij1m21,N. Hämäläinen,,,5774697361,56,Center,5774697851,233,155,5774697363,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823276641,380,1,1,27,21,1c7dv8ays675v9kp6a04sd8pq,1,60.8,90.0,2025-06-18T14:27:16.166Z,2025-06-18T14:27:17Z,beq1o3wl29kdr4qtahdij1m21,N. Hämäläinen,,,5774697407,56,Center,5774697409,140,70.0,5774697413,212,12.5,5774697411,141,78.4,5774697415,213,5.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823276643,381,1,1,27,24,1c7dv8ays675v9kp6a04sd8pq,0,71.6,69.6,2025-06-18T14:27:19.454Z,2025-06-18T14:27:18Z,7z2gs2b8ccchwf0h92hwx8d90,O. Ruoppi,,,5774697431,140,84.2,5774697435,212,15.1,5774697437,213,5.78,5774697433,141,59.0,5774697427,155,,5774697429,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823276645,156,12,1,27,26,3ptum5fjcgw51mqui0gu6uuf4,1,9.8,57.5,2025-06-18T14:27:20.605Z,2025-06-18T14:28:51Z,eyxig53mzy4qlf208vpchs7is,M. Fonsell,,,5774698611,15,,5774698599,213,6.11,5774698597,212,23.1,5774698595,141,51.5,5774698591,56,Back,5774698593,140,31.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823276661,382,1,1,27,28,1c7dv8ays675v9kp6a04sd8pq,1,77.3,64.0,2025-06-18T14:27:23.126Z,2025-06-18T14:27:24Z,aa40go6nrv6mpdny6zdc1jeg9,J. Oksanen,,,5774697517,213,0.71,5774697515,212,11.1,5774697511,140,85.3,5774697509,56,Center,5774697513,141,74.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823276663,383,1,1,27,30,1c7dv8ays675v9kp6a04sd8pq,0,87.9,74.7,2025-06-18T14:27:25.279Z,2025-06-18T14:27:31Z,59d5otjevb4zussjofufdg4ph,P. Pennanen,,,5774697527,212,0.1,5774697529,213,0.00,5774697613,236,,5774697521,56,Center,5774697525,141,74.7,5774697615,233,157,5774697619,286,,5774697523,140,88.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823276671,157,74,1,27,30,3ptum5fjcgw51mqui0gu6uuf4,1,8.6,30.0,2025-06-18T14:27:25.280Z,2025-06-18T15:02:13Z,8tzmahdp1kkbot7nulpirqhh,J. Nissinen,,,5774707761,233,383,5774697561,285,,5774697559,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823276673,158,12,1,27,33,3ptum5fjcgw51mqui0gu6uuf4,1,3.5,25.3,2025-06-18T14:27:28.179Z,2025-06-18T14:27:33Z,8tzmahdp1kkbot7nulpirqhh,J. Nissinen,,,5774697591,167,,5774697563,56,Back,5774697571,213,5.10,5774697567,141,0.0,5774697569,212,19.8,5774697565,140,10.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823276675,159,5,1,27,34,3ptum5fjcgw51mqui0gu6uuf4,0,11.4,-1.7,2025-06-18T14:27:28.847Z,2025-06-18T14:56:32Z,8tzmahdp1kkbot7nulpirqhh,J. Nissinen,,,5774697607,233,384,5774697577,347,,5774697575,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823276679,384,5,1,27,34,1c7dv8ays675v9kp6a04sd8pq,1,88.6,101.7,2025-06-18T14:27:28.847Z,2025-06-18T14:56:32Z,59d5otjevb4zussjofufdg4ph,P. Pennanen,,,5774697597,233,159,5774697595,347,,5774697593,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823276689,385,1,1,27,37,1c7dv8ays675v9kp6a04sd8pq,1,85.1,100.0,2025-06-18T14:27:32.407Z,2025-06-18T14:27:39Z,beq1o3wl29kdr4qtahdij1m21,N. Hämäläinen,,,5774697673,213,3.41,5774697663,107,,5774697667,140,54.5,5774697669,141,88.9,5774697665,56,Left,5774697675,1,,5774697671,212,33.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823276693,386,1,1,27,45,1c7dv8ays675v9kp6a04sd8pq,1,56.7,89.3,2025-06-18T14:27:39.983Z,2025-06-18T14:27:40Z,2myqyf42cisqz9ev77pxo0hjp,Paulo Ricardo,,,5774697705,141,95.3,5774697701,56,Left,5774697709,213,0.36,5774697707,212,11.6,5774697703,140,67.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823276699,387,1,1,27,46,1c7dv8ays675v9kp6a04sd8pq,1,67.0,95.3,2025-06-18T14:27:41.375Z,2025-06-18T14:27:43Z,beq1o3wl29kdr4qtahdij1m21,N. Hämäläinen,,,5774697763,140,58.0,5774697761,56,Left,5774697765,141,90.5,5774697767,212,10.0,5774697769,213,3.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823276705,388,1,1,27,50,1c7dv8ays675v9kp6a04sd8pq,1,58.0,90.3,2025-06-18T14:27:44.607Z,2025-06-18T14:27:45Z,2myqyf42cisqz9ev77pxo0hjp,Paulo Ricardo,,,5774697783,56,Left,5774697791,213,5.81,5774697789,212,9.6,5774697787,141,83.9,5774697785,140,66.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823276707,389,1,1,27,51,1c7dv8ays675v9kp6a04sd8pq,1,66.1,83.9,2025-06-18T14:27:46.007Z,2025-06-18T14:27:46Z,aa40go6nrv6mpdny6zdc1jeg9,J. Oksanen,,,5774697815,213,2.95,5774697811,141,86.8,5774697809,140,56.3,5774697807,56,Left,5774697813,212,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823276709,390,1,1,27,53,1c7dv8ays675v9kp6a04sd8pq,1,56.3,86.8,2025-06-18T14:27:47.575Z,2025-06-18T14:27:47Z,2myqyf42cisqz9ev77pxo0hjp,Paulo Ricardo,,,5774697825,212,10.3,5774697821,140,63.3,5774697827,213,0.78,5774697819,56,Left,5774697823,141,97.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823276711,391,1,1,27,53,1c7dv8ays675v9kp6a04sd8pq,1,63.3,97.4,2025-06-18T14:27:48.463Z,2025-06-18T14:27:49Z,beq1o3wl29kdr4qtahdij1m21,N. Hämäläinen,,,5774697843,141,76.0,5774697839,56,Center,5774697845,212,16.5,5774697841,140,55.8,5774697847,213,4.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823276713,392,1,1,27,55,1c7dv8ays675v9kp6a04sd8pq,1,55.7,76.0,2025-06-18T14:27:49.871Z,2025-06-18T14:27:51Z,aa40go6nrv6mpdny6zdc1jeg9,J. Oksanen,,,5774697867,140,49.8,5774697869,141,92.6,5774697873,213,2.07,5774697865,56,Back,5774697871,212,12.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823276719,393,1,1,27,57,1c7dv8ays675v9kp6a04sd8pq,1,51.8,92.7,2025-06-18T14:27:51.695Z,2025-06-18T14:27:58Z,2myqyf42cisqz9ev77pxo0hjp,Paulo Ricardo,,,5774697915,212,28.4,5774697911,140,44.8,5774697917,213,4.45,5774697909,56,Back,5774697913,141,52.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823276723,394,1,1,28,4,1c7dv8ays675v9kp6a04sd8pq,1,60.8,39.7,2025-06-18T14:27:58.799Z,2025-06-18T14:28:00Z,3ani6i6zvyyz715jalqfbcvoq,A. Lötjönen,,,5774697941,213,2.29,5774697933,56,Center,5774697935,140,52.1,5774697937,141,54.9,5774697939,212,13.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823276731,395,1,1,28,6,1c7dv8ays675v9kp6a04sd8pq,1,52.1,54.9,2025-06-18T14:28:00.895Z,2025-06-18T14:28:03Z,2myqyf42cisqz9ev77pxo0hjp,Paulo Ricardo,,,5774697973,140,60.7,5774697977,212,19.3,5774697979,213,1.08,5774697975,141,80.0,5774697971,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823276733,396,1,1,28,9,1c7dv8ays675v9kp6a04sd8pq,1,60.7,80.0,2025-06-18T14:28:04.231Z,2025-06-18T14:28:05Z,aa40go6nrv6mpdny6zdc1jeg9,J. Oksanen,,,5774697993,56,Left,5774698001,213,0.69,5774697995,140,73.8,5774697999,212,17.8,5774697997,141,96.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823276735,397,1,1,28,12,1c7dv8ays675v9kp6a04sd8pq,1,73.8,96.6,2025-06-18T14:28:06.608Z,2025-06-18T14:28:07Z,beq1o3wl29kdr4qtahdij1m21,N. Hämäläinen,,,5774698005,56,Left,5774698013,213,3.14,5774698007,140,65.6,5774698009,141,96.6,5774698011,212,8.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823276737,398,1,1,28,13,1c7dv8ays675v9kp6a04sd8pq,0,65.6,96.6,2025-06-18T14:28:07.974Z,2025-06-18T14:28:57Z,2myqyf42cisqz9ev77pxo0hjp,Paulo Ricardo,,,5774698023,212,21.2,5774698017,56,Center,5774698019,140,64.1,5774698021,141,65.5,5774698025,213,4.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823276751,161,1,1,28,17,3ptum5fjcgw51mqui0gu6uuf4,1,32.1,37.7,2025-06-18T14:28:12.515Z,2025-06-18T14:28:12Z,bboslspmgrlysvtol90dpfzzd,A. Muskwe,,,5774698085,140,30.5,5774698091,213,4.23,5774698089,212,3.6,5774698087,141,33.0,5774698083,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823276753,162,3,1,28,19,3ptum5fjcgw51mqui0gu6uuf4,0,30.5,33.0,2025-06-18T14:28:14.459Z,2025-06-18T14:28:14Z,36gi7l0qvkbru5w6v2nym00ve,E. Patut,,,5774698097,56,Back,5774698099,285,,5774698105,211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823276759,399,3,1,28,21,1c7dv8ays675v9kp6a04sd8pq,0,69.2,73.6,2025-06-18T14:28:16.527Z,2025-06-18T14:57:30Z,aa40go6nrv6mpdny6zdc1jeg9,J. Oksanen,,,5774698123,56,Center,5774708241,286,,5774708247,233,163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823276757,163,7,1,28,21,3ptum5fjcgw51mqui0gu6uuf4,1,30.8,26.4,2025-06-18T14:28:16.528Z,2025-06-18T14:57:29Z,36gi7l0qvkbru5w6v2nym00ve,E. Patut,,,5774698119,56,Back,5774708243,233,399,5774698121,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823276781,164,1,1,28,22,3ptum5fjcgw51mqui0gu6uuf4,1,30.0,23.9,2025-06-18T14:28:17.451Z,2025-06-18T14:28:19Z,36gi7l0qvkbru5w6v2nym00ve,E. Patut,,,5774698203,56,Back,5774698205,140,34.2,5774698209,212,13.2,5774698207,141,5.6,5774698211,213,5.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823276783,165,3,1,28,23,3ptum5fjcgw51mqui0gu6uuf4,1,33.4,6.0,2025-06-18T14:28:17.903Z,2025-06-18T14:46:25Z,1iyf79yql5sm8m6i8nwxntsve,Hugo Cardoso,,,5774698215,56,Back,5774698235,233,400,5774709099,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823276785,400,45,1,28,23,1c7dv8ays675v9kp6a04sd8pq,0,66.6,94.0,2025-06-18T14:28:17.903Z,2025-06-18T14:46:24Z,7z2gs2b8ccchwf0h92hwx8d90,O. Ruoppi,,,5774698243,285,,5774698239,233,165,5774698219,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823276791,166,1,1,28,24,3ptum5fjcgw51mqui0gu6uuf4,1,36.0,8.9,2025-06-18T14:28:19.483Z,2025-06-18T14:46:25Z,1iyf79yql5sm8m6i8nwxntsve,Hugo Cardoso,,,5774698267,213,2.81,5774698261,140,26.9,5774698265,212,10.1,5774698259,56,Back,5774698263,141,13.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823276799,167,1,1,28,24,3ptum5fjcgw51mqui0gu6uuf4,1,27.7,7.7,2025-06-18T14:28:19.484Z,2025-06-18T14:46:29Z,8tzmahdp1kkbot7nulpirqhh,J. Nissinen,,,5774698313,140,43.6,5774698309,155,,5774698317,212,17.1,5774698319,213,0.22,5774698315,141,13.1,5774698311,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823278483,295,1,1,28,25,3ptum5fjcgw51mqui0gu6uuf4,0,46.6,5.2,2025-06-18T14:28:20.133Z,2025-06-18T14:46:32Z,10qxrh1rh7uyhtm3scj8glqs,N. Kujasalo,,,5774708643,213,3.20,5774708639,141,4.5,5774708637,140,38.2,5774708635,56,Back,5774708641,212,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823276811,401,1,1,28,29,1c7dv8ays675v9kp6a04sd8pq,0,52.9,94.7,2025-06-18T14:28:23.616Z,2025-06-18T14:48:37Z,59d5otjevb4zussjofufdg4ph,P. Pennanen,,,5774698367,140,55.5,5774698369,141,97.5,5774698373,213,0.61,5774698365,56,Left,5774698371,212,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823276813,402,61,1,28,30,1c7dv8ays675v9kp6a04sd8pq,0,55.5,97.5,2025-06-18T14:28:24.984Z,2025-06-18T14:48:07Z,beq1o3wl29kdr4qtahdij1m21,N. Hämäläinen,,,5774698379,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823276803,168,61,1,28,31,3ptum5fjcgw51mqui0gu6uuf4,0,43.6,13.1,2025-06-18T14:28:25.963Z,2025-06-18T14:48:09Z,1iyf79yql5sm8m6i8nwxntsve,Hugo Cardoso,,,5774698327,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823276817,403,3,1,28,32,1c7dv8ays675v9kp6a04sd8pq,0,58.4,87.0,2025-06-18T14:28:27.530Z,2025-06-18T14:57:30Z,2myqyf42cisqz9ev77pxo0hjp,Paulo Ricardo,,,5774710135,286,,5774698395,56,Left,5774710141,233,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823276805,169,7,1,28,32,3ptum5fjcgw51mqui0gu6uuf4,1,41.6,13.0,2025-06-18T14:28:27.531Z,2025-06-18T14:57:30Z,10qxrh1rh7uyhtm3scj8glqs,N. Kujasalo,,,5774710137,233,403,5774709711,285,,5774709709,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823276819,170,43,1,28,33,3ptum5fjcgw51mqui0gu6uuf4,1,0.0,0.0,2025-06-18T14:28:28.542Z,2025-06-18T14:49:02Z,1iyf79yql5sm8m6i8nwxntsve,Hugo Cardoso,,,5774698403,286,0,5774698437,233,403,5774698401,56,Back,5774710145,144,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823276821,171,4,1,28,38,3ptum5fjcgw51mqui0gu6uuf4,1,57.6,6.8,2025-06-18T14:28:33.054Z,2025-06-18T14:49:07Z,1iyf79yql5sm8m6i8nwxntsve,Hugo Cardoso,,,5774698413,13,,5774698453,233,404,5774698421,286,,5774698887,295,,5774698415,56,Right,5774698417,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823276823,404,4,1,28,38,1c7dv8ays675v9kp6a04sd8pq,0,42.4,93.2,2025-06-18T14:28:33.055Z,2025-06-18T14:29:21Z,aa40go6nrv6mpdny6zdc1jeg9,J. Oksanen,,,5774698445,295,,5774698449,152,,5774698447,56,Back,5774698443,13,,5774698457,233,171,5774698451,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823276867,172,1,1,29,19,3ptum5fjcgw51mqui0gu6uuf4,0,61.1,3.7,2025-06-18T14:29:14.499Z,2025-06-18T14:29:16Z,10qxrh1rh7uyhtm3scj8glqs,N. Kujasalo,,,5774698817,141,63.7,5774698819,212,58.5,5774698823,1,,5774698811,152,,5774698815,140,100.0,5774698809,155,,5774698807,5,,5774698805,2,,5774698821,213,0.77,5774698813,56,,,,,,,,,,,,,,,,,,,,,Center,,,,,,,,,,,,,
2823276875,173,5,1,29,22,3ptum5fjcgw51mqui0gu6uuf4,0,101.2,63.9,2025-06-18T14:29:17.391Z,2025-06-18T14:56:33Z,10qxrh1rh7uyhtm3scj8glqs,N. Kujasalo,,,5774698877,346,,5774698889,233,405,5774698875,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823276869,405,5,1,29,22,1c7dv8ays675v9kp6a04sd8pq,1,-1.2,36.1,2025-06-18T14:29:17.391Z,2025-06-18T14:56:32Z,aa40go6nrv6mpdny6zdc1jeg9,J. Oksanen,,,5774698827,346,,5774698825,56,Back,5774698879,233,173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823276905,406,1,1,29,50,1c7dv8ays675v9kp6a04sd8pq,0,3.2,49.7,2025-06-18T14:29:45.488Z,2025-06-18T14:29:49Z,b6uchs6rc43tlb0qj2tw3xzh1,J. Kreidl,,,5774699101,74,,5774699093,212,54.5,5774699085,124,,5774699097,1,,5774699095,213,6.16,5774699087,56,Center,5774699091,141,39.8,5774699089,140,54.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823276909,174,44,1,29,55,3ptum5fjcgw51mqui0gu6uuf4,1,43.4,62.4,2025-06-18T14:29:49.742Z,2025-06-18T14:30:11Z,eyxig53mzy4qlf208vpchs7is,M. Fonsell,,,5774699113,285,,5774699111,56,Back,5774699115,233,407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823276907,407,44,1,29,55,1c7dv8ays675v9kp6a04sd8pq,0,56.6,37.6,2025-06-18T14:29:49.743Z,2025-06-18T14:30:09Z,7z2gs2b8ccchwf0h92hwx8d90,O. Ruoppi,,,5774699119,233,174,5774699103,56,Center,5774699105,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823276911,175,1,1,29,55,3ptum5fjcgw51mqui0gu6uuf4,0,37.8,69.1,2025-06-18T14:29:50.084Z,2025-06-18T14:30:36Z,eyxig53mzy4qlf208vpchs7is,M. Fonsell,,,5774699133,213,0.04,5774699125,56,Center,5774699127,140,62.2,5774699129,141,70.5,5774699131,212,25.6,5774699123,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823276913,408,1,1,29,57,1c7dv8ays675v9kp6a04sd8pq,1,37.5,36.0,2025-06-18T14:29:52.393Z,2025-06-18T14:29:52Z,6zxmiojkikr9no952g862h3is,B. Armah,,,5774699145,213,2.20,5774699141,141,45.1,5774699137,56,Back,5774699139,140,33.2,5774699143,212,7.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823276917,409,1,1,29,58,1c7dv8ays675v9kp6a04sd8pq,1,33.2,45.1,2025-06-18T14:29:53.512Z,2025-06-18T14:29:54Z,5irotktf4k5ynobf0zugdom0a,C. Antwi,,,5774699169,140,24.5,5774699167,56,Back,5774699173,212,11.3,5774699171,141,35.2,5774699175,213,3.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823276927,410,1,1,30,0,1c7dv8ays675v9kp6a04sd8pq,1,24.5,35.1,2025-06-18T14:29:54.816Z,2025-06-18T14:29:57Z,3ani6i6zvyyz715jalqfbcvoq,A. Lötjönen,,,5774699241,213,1.65,5774699233,56,Back,5774699235,140,23.2,5774699237,141,59.1,5774699239,212,16.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823276931,411,1,1,30,4,1c7dv8ays675v9kp6a04sd8pq,1,23.2,59.1,2025-06-18T14:29:58.664Z,2025-06-18T14:30:00Z,2myqyf42cisqz9ev77pxo0hjp,Paulo Ricardo,,,5774699257,141,72.7,5774699259,212,16.7,5774699255,140,36.5,5774699261,213,0.58,5774699253,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
