id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/10/value,qualifier/11/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/9/value,qualifier/15/value
2799739101,138,1,1,18,55,3cbke8cbou2ms925872vk6dwx,1,24.7,69.9,2025-04-12T14:20:11.112Z,2025-04-12T15:00:41Z,b7x9fczqecsf267ewzcvccmhh,R. Eremenko,,,5644391403,213,1.99,5644391393,141,89.1,5644391383,56,Back,5644391389,140,19.1,5644391399,212,14.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799739131,139,1,1,18,56,3cbke8cbou2ms925872vk6dwx,0,19.1,89.1,2025-04-12T14:20:12.457Z,2025-04-12T15:00:41Z,dlpw0ifxzwotsw2ttopgispka,E. Arko-Mensah,,,5644391529,140,34.9,5644391533,212,16.6,5644391535,213,0.04,5644391531,141,90.0,5644391527,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799739295,175,1,1,19,0,8eab5wbcnttsiosd1o8c71gmk,0,58.7,6.4,2025-04-12T14:20:16.854Z,2025-04-12T15:02:35Z,c1f7vp2u7fndbs1q67yhze1hw,A. Kouame,,,5644392379,213,6.15,5644392373,212,4.8,5644392367,141,5.5,5644392359,56,Right,5644392363,140,63.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799739317,140,8,1,19,2,3cbke8cbou2ms925872vk6dwx,1,22.2,93.2,2025-04-12T14:20:18.024Z,2025-04-12T15:00:41Z,dlpw0ifxzwotsw2ttopgispka,E. Arko-Mensah,,,5644392431,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799739355,141,5,1,19,3,3cbke8cbou2ms925872vk6dwx,0,31.0,101.8,2025-04-12T14:20:18.968Z,2025-04-12T15:00:40Z,dlpw0ifxzwotsw2ttopgispka,E. Arko-Mensah,,,5644393023,233,176,5644392653,347,,5644392651,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799739399,176,5,1,19,3,8eab5wbcnttsiosd1o8c71gmk,1,69.0,-1.8,2025-04-12T14:20:18.968Z,2025-04-12T15:02:35Z,c1f7vp2u7fndbs1q67yhze1hw,A. Kouame,,,5644392915,56,Right,5644392919,347,,5644392967,233,141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799739819,177,1,1,19,13,8eab5wbcnttsiosd1o8c71gmk,1,63.9,0.0,2025-04-12T14:20:29.847Z,2025-04-12T15:02:34Z,a9234jafv17dcvbu54expih91,A. Granlund,,,5644395017,107,,5644395025,212,20.8,5644395021,140,60.9,5644395027,213,1.72,5644395019,56,Center,5644395023,141,28.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799739861,178,1,1,19,15,8eab5wbcnttsiosd1o8c71gmk,1,61.1,31.8,2025-04-12T14:20:31.511Z,2025-04-12T15:02:34Z,dlxtr9p8d7k733qhpq9qyydey,J. Yli-Kokko,,,5644395245,212,15.3,5644395231,56,Center,5644395241,140,51.3,5644395247,213,2.31,5644395243,141,48.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799740133,179,1,1,19,16,8eab5wbcnttsiosd1o8c71gmk,1,51.3,48.4,2025-04-12T14:20:32.614Z,2025-04-12T15:02:34Z,53kd57a8pwjno3l6cou3nexn9,J. Hämäläinen,,,5644396509,141,74.8,5644396505,56,Center,5644396511,212,20.7,5644396507,140,61.2,5644396513,213,1.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799740207,180,1,1,19,22,8eab5wbcnttsiosd1o8c71gmk,1,70.3,82.6,2025-04-12T14:20:38.631Z,2025-04-12T15:02:34Z,arxu3yjspsjmmobkj92c79ze2,J. Niska,,,5644396863,140,75.5,5644396865,141,91.2,5644396861,56,Left,5644396867,212,8.0,5644396869,213,0.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799740245,181,1,1,19,24,8eab5wbcnttsiosd1o8c71gmk,1,74.7,90.9,2025-04-12T14:20:40.103Z,2025-04-12T15:02:33Z,524qf48twiwfk14oxmwsxj2tw,D. Legbo,,,5644397087,213,3.70,5644397083,141,76.4,5644397079,56,Center,5644397085,212,18.7,5644397081,140,59.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799740393,182,1,1,19,25,8eab5wbcnttsiosd1o8c71gmk,1,59.1,75.3,2025-04-12T14:20:41.494Z,2025-04-12T15:02:33Z,53kd57a8pwjno3l6cou3nexn9,J. Hämäläinen,,,5644397737,140,61.2,5644397749,213,4.81,5644397733,56,Center,5644397741,141,41.0,5644397745,212,23.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799740501,183,1,1,19,29,8eab5wbcnttsiosd1o8c71gmk,1,60.7,37.3,2025-04-12T14:20:45.270Z,2025-04-12T15:02:33Z,d39zrjj1sao1lkkzief35sctl,F. Krebs,,,5644398199,140,65.5,5644398203,212,20.2,5644398197,56,Right,5644398201,141,8.5,5644398205,213,4.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799740573,184,1,1,19,32,8eab5wbcnttsiosd1o8c71gmk,1,65.0,9.1,2025-04-12T14:20:48.151Z,2025-04-12T15:02:32Z,a9234jafv17dcvbu54expih91,A. Granlund,,,5644398593,213,1.16,5644398589,212,10.8,5644398585,140,69.1,5644398583,56,Center,5644398587,141,23.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799740631,185,1,1,19,34,8eab5wbcnttsiosd1o8c71gmk,1,67.6,23.3,2025-04-12T14:20:50.263Z,2025-04-12T15:02:32Z,50pntfz4g78co2q68kno332z9,J. Tuominen,,,5644398861,140,56.3,5644398865,212,12.1,5644398859,56,Right,5644398863,141,19.5,5644398867,213,3.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799740745,186,1,1,19,35,8eab5wbcnttsiosd1o8c71gmk,1,56.3,19.5,2025-04-12T14:20:51.783Z,2025-04-12T15:02:32Z,a9234jafv17dcvbu54expih91,A. Granlund,,,5644399487,212,11.0,5644399489,213,2.03,5644399483,140,51.6,5644399481,56,Center,5644399485,141,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799740815,187,1,1,19,39,8eab5wbcnttsiosd1o8c71gmk,1,51.6,34.0,2025-04-12T14:20:55.110Z,2025-04-12T15:02:32Z,2fw3pz0v22kdbiognam8zsvoq,L. Kuittinen,,,5644399821,212,23.8,5644399813,56,Center,5644399817,140,55.4,5644399825,213,1.40,5644399819,141,68.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799740947,188,1,1,19,40,8eab5wbcnttsiosd1o8c71gmk,1,55.5,69.1,2025-04-12T14:20:56.854Z,2025-04-12T15:02:31Z,53kd57a8pwjno3l6cou3nexn9,J. Hämäläinen,,,5644400473,141,91.4,5644400481,213,0.93,5644400477,212,18.9,5644400465,56,Left,5644400471,140,66.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799741075,189,1,1,19,44,8eab5wbcnttsiosd1o8c71gmk,1,67.3,91.7,2025-04-12T14:21:00.390Z,2025-04-12T15:02:31Z,arxu3yjspsjmmobkj92c79ze2,J. Niska,,,5644401125,212,17.0,5644401121,140,51.4,5644401127,213,3.33,5644401119,56,Left,5644401123,141,87.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799741129,190,1,1,19,47,8eab5wbcnttsiosd1o8c71gmk,1,51.5,86.9,2025-04-12T14:21:03.398Z,2025-04-12T15:02:31Z,53kd57a8pwjno3l6cou3nexn9,J. Hämäläinen,,,5644401513,141,67.6,5644401517,213,4.93,5644401511,140,54.2,5644401509,56,Center,5644401515,212,13.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799741247,191,1,1,19,49,8eab5wbcnttsiosd1o8c71gmk,1,54.2,67.6,2025-04-12T14:21:05.191Z,2025-04-12T15:02:30Z,dlxtr9p8d7k733qhpq9qyydey,J. Yli-Kokko,,,5644402131,1,,5644402123,140,55.3,5644402125,141,15.3,5644402121,56,Right,5644402127,212,35.6,5644402129,213,4.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799741363,192,1,1,19,52,8eab5wbcnttsiosd1o8c71gmk,1,55.1,14.0,2025-04-12T14:21:08.726Z,2025-04-12T15:02:30Z,a9234jafv17dcvbu54expih91,A. Granlund,,,5644402861,56,Center,5644402865,141,29.1,5644402863,140,62.3,5644402871,213,0.94,5644402867,212,12.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799741371,142,45,1,19,55,3cbke8cbou2ms925872vk6dwx,0,28.6,73.9,2025-04-12T14:21:11.830Z,2025-04-12T15:00:40Z,b7x9fczqecsf267ewzcvccmhh,R. Eremenko,,,5644402899,56,Back,5644402901,285,,5644403067,233,193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799741387,193,3,1,19,55,8eab5wbcnttsiosd1o8c71gmk,1,71.4,26.1,2025-04-12T14:21:11.830Z,2025-04-12T15:02:30Z,50pntfz4g78co2q68kno332z9,J. Tuominen,,,5644403025,233,142,5644402995,56,Center,5644402997,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799741427,194,1,1,19,56,8eab5wbcnttsiosd1o8c71gmk,1,66.7,34.9,2025-04-12T14:21:12.806Z,2025-04-12T15:02:29Z,50pntfz4g78co2q68kno332z9,J. Tuominen,,,5644403229,56,Center,5644403233,141,39.2,5644403237,212,4.4,5644403241,213,2.41,5644403231,140,63.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799741591,195,1,1,19,58,8eab5wbcnttsiosd1o8c71gmk,1,65.8,39.4,2025-04-12T14:21:14.439Z,2025-04-12T15:02:29Z,dlxtr9p8d7k733qhpq9qyydey,J. Yli-Kokko,1.0,,5644405329,210,15,5644404207,213,0.61,5644404195,56,Center,5644404205,212,10.0,5644404201,141,47.9,5644404197,140,73.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799741603,196,15,1,20,3,8eab5wbcnttsiosd1o8c71gmk,1,75.6,62.3,2025-04-12T14:21:19.432Z,2025-04-12T15:02:29Z,50pntfz4g78co2q68kno332z9,J. Tuominen,,,5644405423,230,98.9,5644404285,18,,5644405371,55,195,5644405391,103,19,5644405385,102,50.5,5644406257,233,143,5644405417,146,81.6,5644405411,82,,5644405421,147,59.4,5644404283,22,5644405355,72,5644405397,215,5644405425,231,52.3,5644405361,78,,5644405365,29,,5644404287,56,,,,,,,,,,Center
2799741767,143,10,1,20,3,3cbke8cbou2ms925872vk6dwx,1,18.4,40.6,2025-04-12T14:21:19.532Z,2025-04-12T15:00:40Z,72oiz92rfd5sxtpxxnqb7kpre,O. Pettersson,,,5644405065,56,Back,5644406311,233,196,5644405063,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799741823,144,6,1,20,4,3cbke8cbou2ms925872vk6dwx,0,16.9,37.8,2025-04-12T14:21:20.176Z,2025-04-12T15:00:39Z,72oiz92rfd5sxtpxxnqb7kpre,O. Pettersson,,,5644405623,73,,5644407169,233,197,5644405621,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799741651,197,6,1,20,4,8eab5wbcnttsiosd1o8c71gmk,1,83.1,62.2,2025-04-12T14:21:20.176Z,2025-04-12T15:02:28Z,50pntfz4g78co2q68kno332z9,J. Tuominen,,,5644407065,233,144,5644404559,56,Center,5644404561,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799743585,198,1,1,20,50,8eab5wbcnttsiosd1o8c71gmk,0,99.5,99.5,2025-04-12T14:22:06.840Z,2025-04-12T15:02:28Z,d39zrjj1sao1lkkzief35sctl,F. Krebs,,,5644413805,223,,5644413801,155,,5644413797,6,,5644413817,212,36.8,5644413823,1,,5644413811,140,91.3,5644413815,141,46.9,5644413795,2,,5644413821,213,4.48,5644413807,56,,,,,,,,,,,,,,,,,,,,,,,,Center,
2799743667,145,12,1,20,55,3cbke8cbou2ms925872vk6dwx,1,6.1,56.6,2025-04-12T14:22:11.752Z,2025-04-12T15:00:38Z,72oiz92rfd5sxtpxxnqb7kpre,O. Pettersson,,,5644414261,213,0.32,5644414249,140,33.6,5644414259,212,30.4,5644414243,56,Back,5644414255,141,70.8,5644414311,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799743989,199,1,1,21,1,8eab5wbcnttsiosd1o8c71gmk,1,76.3,28.0,2025-04-12T14:22:17.577Z,2025-04-12T15:02:28Z,524qf48twiwfk14oxmwsxj2tw,D. Legbo,,,5644415927,141,82.0,5644415947,1,,5644415937,212,41.7,5644415909,155,,5644415913,56,Left,5644415921,140,95.1,5644415943,213,1.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799744011,146,45,1,21,4,3cbke8cbou2ms925872vk6dwx,0,6.4,19.3,2025-04-12T14:22:20.022Z,2025-04-12T15:00:38Z,dlpw0ifxzwotsw2ttopgispka,E. Arko-Mensah,,,5644416205,233,200,5644416049,285,,5644416041,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799744025,200,3,1,21,4,8eab5wbcnttsiosd1o8c71gmk,1,93.6,80.7,2025-04-12T14:22:20.022Z,2025-04-12T15:02:28Z,c1f7vp2u7fndbs1q67yhze1hw,A. Kouame,,,5644416173,56,Left,5644416181,233,146,5644416175,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799744065,201,1,1,21,5,8eab5wbcnttsiosd1o8c71gmk,1,97.2,77.5,2025-04-12T14:22:20.951Z,2025-04-12T15:02:27Z,c1f7vp2u7fndbs1q67yhze1hw,A. Kouame,,,5644416369,213,3.04,5644416361,141,78.4,5644416357,56,Center,5644416365,212,6.3,5644416359,140,91.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799744211,202,1,1,21,6,8eab5wbcnttsiosd1o8c71gmk,1,89.0,80.5,2025-04-12T14:22:22.376Z,2025-04-12T15:02:27Z,50pntfz4g78co2q68kno332z9,J. Tuominen,,,5644417097,140,72.2,5644417099,141,67.8,5644417103,213,3.60,5644417101,212,19.6,5644417095,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799744397,203,1,1,21,9,8eab5wbcnttsiosd1o8c71gmk,1,72.0,64.2,2025-04-12T14:22:25.463Z,2025-04-12T15:02:27Z,arxu3yjspsjmmobkj92c79ze2,J. Niska,,,5644417983,140,70.8,5644418003,213,4.62,5644417981,56,Center,5644417985,141,44.8,5644417997,212,13.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799744503,204,1,1,21,12,8eab5wbcnttsiosd1o8c71gmk,1,70.8,44.8,2025-04-12T14:22:28.519Z,2025-04-12T15:02:26Z,524qf48twiwfk14oxmwsxj2tw,D. Legbo,,,5644418597,212,15.0,5644418593,140,76.8,5644418595,141,64.8,5644418599,213,1.14,5644418591,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799744541,205,1,1,21,15,8eab5wbcnttsiosd1o8c71gmk,0,79.5,70.9,2025-04-12T14:22:30.904Z,2025-04-12T16:12:07Z,dlxtr9p8d7k733qhpq9qyydey,J. Yli-Kokko,,,5644418829,212,10.1,5644418825,140,85.6,5645454969,155,,5644418827,141,59.4,5644418831,213,5.40,5644418823,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799744841,147,12,1,21,17,3cbke8cbou2ms925872vk6dwx,1,15.3,42.7,2025-04-12T14:22:33.608Z,2025-04-12T15:00:38Z,anqhl7ehns6thx9ldto2jp5ud,J. Raitala,,,5644420295,213,5.46,5644420287,56,Back,5644420291,141,11.9,5644420289,140,33.8,5644420293,212,28.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799744757,206,1,1,21,19,8eab5wbcnttsiosd1o8c71gmk,1,70.5,84.4,2025-04-12T14:22:35.192Z,2025-04-12T15:02:26Z,dlxtr9p8d7k733qhpq9qyydey,J. Yli-Kokko,,,5644419867,56,Center,5644419877,212,14.0,5644419871,140,58.5,5644419875,141,75.3,5644419879,213,3.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799744891,207,1,1,21,21,8eab5wbcnttsiosd1o8c71gmk,1,58.7,72.3,2025-04-12T14:22:37.256Z,2025-04-12T15:02:26Z,arxu3yjspsjmmobkj92c79ze2,J. Niska,,,5644420645,140,47.3,5644420651,213,3.90,5644420643,56,Back,5644420649,212,16.5,5644420647,141,55.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799745067,208,1,1,21,25,8eab5wbcnttsiosd1o8c71gmk,1,47.7,48.5,2025-04-12T14:22:41.063Z,2025-04-12T15:02:25Z,53kd57a8pwjno3l6cou3nexn9,J. Hämäläinen,,,5644421637,213,5.11,5644421633,141,24.0,5644421629,56,Center,5644421635,212,18.1,5644421631,140,54.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799745123,209,1,1,21,31,8eab5wbcnttsiosd1o8c71gmk,1,62.8,25.0,2025-04-12T14:22:46.904Z,2025-04-12T15:02:25Z,524qf48twiwfk14oxmwsxj2tw,D. Legbo,,,5644421929,213,2.07,5644421927,212,6.0,5644421921,56,Center,5644421925,141,32.7,5644421923,140,60.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799745195,210,1,1,21,33,8eab5wbcnttsiosd1o8c71gmk,1,58.8,36.9,2025-04-12T14:22:49.128Z,2025-04-12T15:02:25Z,d39zrjj1sao1lkkzief35sctl,F. Krebs,,,5644422315,56,Center,5644422325,212,7.2,5644422319,141,40.4,5644422327,213,2.81,5644422317,140,52.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799745279,211,1,1,21,35,8eab5wbcnttsiosd1o8c71gmk,1,52.3,40.4,2025-04-12T14:22:51.351Z,2025-04-12T15:02:24Z,2fw3pz0v22kdbiognam8zsvoq,L. Kuittinen,,,5644422775,213,1.78,5644422771,141,54.5,5644422769,140,50.4,5644422773,212,9.8,5644422767,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799745327,212,1,1,21,38,8eab5wbcnttsiosd1o8c71gmk,1,50.8,56.1,2025-04-12T14:22:54.168Z,2025-04-12T15:02:24Z,53kd57a8pwjno3l6cou3nexn9,J. Hämäläinen,,,5644423043,141,38.5,5644423047,212,12.2,5644423051,213,4.52,5644423041,140,48.6,5644423035,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799745429,213,1,1,21,40,8eab5wbcnttsiosd1o8c71gmk,1,48.2,34.5,2025-04-12T14:22:56.472Z,2025-04-12T15:02:24Z,2fw3pz0v22kdbiognam8zsvoq,L. Kuittinen,,,5644423491,141,12.2,5644423495,213,5.23,5644423493,212,17.5,5644423487,56,Right,5644423489,140,56.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799745519,214,1,1,21,43,8eab5wbcnttsiosd1o8c71gmk,1,57.6,14.9,2025-04-12T14:22:59.032Z,2025-04-12T15:02:24Z,a9234jafv17dcvbu54expih91,A. Granlund,,,5644423987,213,2.43,5644423979,56,Back,5644423983,141,29.2,5644423985,212,14.9,5644423981,140,46.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799745599,215,1,1,21,45,8eab5wbcnttsiosd1o8c71gmk,1,46.1,29.4,2025-04-12T14:23:01.111Z,2025-04-12T15:02:23Z,2fw3pz0v22kdbiognam8zsvoq,L. Kuittinen,,,5644424423,140,53.4,5644424425,141,39.7,5644424421,56,Center,5644424427,212,10.4,5644424429,213,0.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799745701,216,1,1,21,47,8eab5wbcnttsiosd1o8c71gmk,1,48.2,34.5,2025-04-12T14:23:03.176Z,2025-04-12T15:02:23Z,d39zrjj1sao1lkkzief35sctl,F. Krebs,,,5644424901,56,Right,5644424905,141,11.1,5644424903,140,53.8,5644424909,213,5.07,5644424907,212,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799745835,217,1,1,21,50,8eab5wbcnttsiosd1o8c71gmk,1,54.9,10.1,2025-04-12T14:23:06.408Z,2025-04-12T15:02:23Z,a9234jafv17dcvbu54expih91,A. Granlund,,,5644425639,141,5.2,5644425637,140,65.1,5644425635,56,Right,5644425641,212,11.2,5644425643,213,5.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799745889,218,1,1,21,54,8eab5wbcnttsiosd1o8c71gmk,1,68.7,4.3,2025-04-12T14:23:09.879Z,2025-04-12T15:02:23Z,bwn0e8pjrikjcpold20o2os2c,A. Essomba,,,5644425911,141,11.0,5644425925,213,0.23,5644425901,56,Right,5644425905,140,87.6,5644425917,212,20.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799745965,219,1,1,21,56,8eab5wbcnttsiosd1o8c71gmk,0,87.6,11.0,2025-04-12T14:23:12.168Z,2025-04-12T15:02:22Z,d39zrjj1sao1lkkzief35sctl,F. Krebs,,,5644426329,155,,5644426347,212,33.6,5644426327,2,,5644426339,140,93.3,5644426333,56,Center,5644426355,1,,5644426343,141,59.6,5644426351,213,1.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799746009,148,12,1,21,59,3cbke8cbou2ms925872vk6dwx,1,5.9,27.9,2025-04-12T14:23:14.985Z,2025-04-12T15:00:38Z,dlpw0ifxzwotsw2ttopgispka,E. Arko-Mensah,,,5644426815,167,,5644426599,140,0.0,5644426615,213,3.71,5644426609,212,9.5,5644426589,56,Back,5644426605,141,20.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799746027,149,6,1,21,59,3cbke8cbou2ms925872vk6dwx,0,1.4,28.0,2025-04-12T14:23:15.642Z,2025-04-12T15:00:37Z,dlpw0ifxzwotsw2ttopgispka,E. Arko-Mensah,,,5644427119,233,220,5644426981,56,Back,5644426983,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799746023,220,6,1,21,59,8eab5wbcnttsiosd1o8c71gmk,1,98.6,72.0,2025-04-12T14:23:15.642Z,2025-04-12T15:02:22Z,d39zrjj1sao1lkkzief35sctl,F. Krebs,,,5644426773,56,Center,5644427059,233,149,5644426775,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799747475,222,43,1,22,34,8eab5wbcnttsiosd1o8c71gmk,1,0.0,0.0,2025-04-12T14:23:50.360Z,2025-04-12T14:24:35Z,arxu3yjspsjmmobkj92c79ze2,J. Niska,,,5644434751,56,Right,5644442629,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799747187,221,1,1,22,36,8eab5wbcnttsiosd1o8c71gmk,0,99.5,99.5,2025-04-12T14:23:52.711Z,2025-04-12T15:02:22Z,d39zrjj1sao1lkkzief35sctl,F. Krebs,,,5644433157,155,,5644433161,56,Center,5644433165,141,51.8,5644433177,1,,5644433159,223,,5644433163,140,96.6,5644433153,2,,5644433155,6,,5644433173,213,4.62,5644433167,212,,,,,,,,,,,,,,,,,,,,,,,,32.6,
2799747197,150,12,1,22,39,3cbke8cbou2ms925872vk6dwx,1,8.2,51.2,2025-04-12T14:23:54.873Z,2025-04-12T15:00:37Z,bpjmwp030jnapyjfii8nyqdhx,J. Ojala,,,5644433215,213,6.21,5644433211,141,49.7,5644433209,140,21.8,5644433253,15,,5644433213,212,14.3,5644433207,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799747371,152,3,1,22,45,3cbke8cbou2ms925872vk6dwx,1,32.2,62.6,2025-04-12T14:24:00.969Z,2025-04-12T15:00:36Z,dlpw0ifxzwotsw2ttopgispka,E. Arko-Mensah,,,5644761601,285,,5644442261,233,224,5644434229,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799748605,224,45,1,22,45,8eab5wbcnttsiosd1o8c71gmk,0,67.8,37.4,2025-04-12T14:24:00.969Z,2025-04-12T15:02:21Z,524qf48twiwfk14oxmwsxj2tw,D. Legbo,,,5644442335,233,152,5644442339,286,,5644440809,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799747599,153,4,1,22,51,3cbke8cbou2ms925872vk6dwx,1,49.3,89.4,2025-04-12T14:24:07.336Z,2025-04-12T15:00:36Z,dlpw0ifxzwotsw2ttopgispka,E. Arko-Mensah,,,5644436331,286,,5644436323,13,,5644436329,152,,5644436429,233,223,5644436327,56,Back,5644437947,295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799747569,223,4,1,22,51,8eab5wbcnttsiosd1o8c71gmk,0,50.7,10.6,2025-04-12T14:24:07.337Z,2025-04-12T15:02:21Z,arxu3yjspsjmmobkj92c79ze2,J. Niska,,,5644435783,152,,5644435785,285,,5644435777,295,,5644435781,56,Right,5644436467,233,153,5644435773,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799748545,154,1,1,23,18,3cbke8cbou2ms925872vk6dwx,1,40.2,93.4,2025-04-12T14:24:34.281Z,2025-04-12T15:00:36Z,19yfn0sushy5fc003vhn0skwl,E. Bashkirov,,,5644440465,5,,5644440477,213,5.65,5644440475,212,15.3,5644540021,189,,5644440469,56,Left,5644440471,140,51.9,5644440467,152,,5644440473,141,80.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
