id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/9/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/10/value,qualifier/12/value,qualifier/13/value,qualifier/14/value
2796051525,198,74,1,22,14,303582z192rnbr2x28o2t7u38,1,35.2,88.9,2025-04-05T12:23:32.298Z,2025-04-05T12:23:35Z,5j2hy92q8f17nppznxrp8kxxx,A. Ring,,,5624131981,233,232,5624131733,285,,5624131731,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796051551,199,43,1,22,15,303582z192rnbr2x28o2t7u38,1,0.0,0.0,2025-04-05T12:23:33.743Z,2025-04-05T12:23:49Z,18p445rm69t2xc13vggv5oueh,V. Tikkanen,,,5624131915,56,Back,5624133117,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796051567,200,5,1,22,16,303582z192rnbr2x28o2t7u38,1,38.3,102.0,2025-04-05T12:23:34.330Z,2025-04-05T12:57:38Z,18p445rm69t2xc13vggv5oueh,V. Tikkanen,,,5624132481,233,233,5624132011,347,,5624133249,361,,5624132009,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796051653,233,5,1,22,16,2rdnn9p03qrmmv34tyx1nahpa,0,61.7,-2.0,2025-04-05T12:23:34.330Z,2025-04-05T12:57:39Z,7hr8mxix88otsvgitsv184g0k,M. Söderbäck,,,5624132439,233,200,5624132415,56,Right,5624132417,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796051855,201,1,1,22,35,303582z192rnbr2x28o2t7u38,1,37.3,100.0,2025-04-05T12:23:53.247Z,2025-04-05T12:24:06Z,18p445rm69t2xc13vggv5oueh,V. Tikkanen,,,5624134323,107,,5624133477,56,Back,5624133483,212,12.3,5624133485,213,3.83,5624133479,140,28.3,5624133481,141,90.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796051927,202,1,1,22,35,303582z192rnbr2x28o2t7u38,1,28.3,90.5,2025-04-05T12:23:53.951Z,2025-04-05T12:24:00Z,7mn880d3dieg0qb49tlzx1mfp,L. Lingman,,,5624133867,56,Back,5624133871,141,94.1,5624133873,212,4.7,5624133869,140,32.1,5624133875,213,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796051863,234,43,1,22,36,2rdnn9p03qrmmv34tyx1nahpa,1,0.0,0.0,2025-04-05T12:23:54.337Z,2025-04-05T12:43:06Z,7hr8mxix88otsvgitsv184g0k,M. Söderbäck,,,5624219085,144,61,5624133519,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796051931,235,83,1,22,41,2rdnn9p03qrmmv34tyx1nahpa,0,68.0,3.5,2025-04-05T12:23:59.665Z,2025-04-05T12:43:51Z,8r3xgvgtysw3a026rrhebyxre,M. Stjopin,,,5624215445,399,18p445rm69t2xc13vggv5oueh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796051933,203,1,1,22,42,303582z192rnbr2x28o2t7u38,0,30.5,93.2,2025-04-05T12:24:00.431Z,2025-04-05T12:43:53Z,18p445rm69t2xc13vggv5oueh,V. Tikkanen,,,5624219691,140,27.8,5624219695,212,3.0,5624219697,213,3.47,5624222045,233,236,5624133897,56,Back,5624222049,286,,5624219693,141,91.8,5624222043,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796051991,236,74,1,22,42,2rdnn9p03qrmmv34tyx1nahpa,1,69.0,4.8,2025-04-05T12:24:00.432Z,2025-04-05T12:43:40Z,87xd8a3n7mtk57za6pcc5l5n9,L. Ala-Myllymäki,,,5624134147,56,Right,5624221985,285,,5624222097,233,203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796051979,204,5,1,22,44,303582z192rnbr2x28o2t7u38,1,32.8,102.0,2025-04-05T12:24:02.911Z,2025-04-05T12:57:39Z,18p445rm69t2xc13vggv5oueh,V. Tikkanen,,,5624134405,233,237,5624134081,56,Back,5624134083,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796052031,237,5,1,22,44,2rdnn9p03qrmmv34tyx1nahpa,0,67.2,-2.0,2025-04-05T12:24:02.911Z,2025-04-05T12:57:39Z,87xd8a3n7mtk57za6pcc5l5n9,L. Ala-Myllymäki,,,5624134369,56,Right,5624134447,233,204,5624134371,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796052059,205,1,1,22,48,303582z192rnbr2x28o2t7u38,1,34.0,100.0,2025-04-05T12:24:06.911Z,2025-04-05T12:44:05Z,18p445rm69t2xc13vggv5oueh,V. Tikkanen,,,5624134511,107,,5624134515,140,38.3,5624134517,141,92.3,5624134519,212,8.0,5624134521,213,5.31,5624134513,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796052063,206,1,1,22,50,303582z192rnbr2x28o2t7u38,0,34.8,91.0,2025-04-05T12:24:08.623Z,2025-04-05T12:47:20Z,4cooeu9zahategmvpj3zdr6xh,S. Hostikka,,,5624138361,140,26.6,5624138367,213,2.95,5624138365,212,8.8,5624138363,141,93.4,5624134541,56,Back,5624138425,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796070073,484,50,1,22,51,2rdnn9p03qrmmv34tyx1nahpa,1,68.3,12.4,2025-04-05T12:24:09.813Z,2025-04-05T14:02:49Z,87xd8a3n7mtk57za6pcc5l5n9,L. Ala-Myllymäki,,,5624229241,286,,5624229309,233,210,5624229237,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796052931,210,7,1,22,51,303582z192rnbr2x28o2t7u38,1,31.7,87.6,2025-04-05T12:24:09.814Z,2025-04-05T14:02:49Z,4cooeu9zahategmvpj3zdr6xh,S. Hostikka,,,5624138829,285,,5624229263,233,484,5624138827,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796052105,238,43,1,22,52,2rdnn9p03qrmmv34tyx1nahpa,1,0.0,0.0,2025-04-05T12:24:10.339Z,2025-04-05T12:47:01Z,a30y638aa4uo6vudqgrcjvpat,J. Veteli,,,5624134839,213,0.19,5624134829,56,Center,5624134831,140,77.0,5624241135,144,1,5624134837,212,13.1,5624134835,141,22.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796072643,513,1,1,22,52,2rdnn9p03qrmmv34tyx1nahpa,1,64.5,15.4,2025-04-05T12:24:10.468Z,2025-04-05T12:47:16Z,7hr8mxix88otsvgitsv184g0k,M. Söderbäck,,,5624242377,213,1.00,5624242375,212,5.6,5624242371,140,67.4,5624242369,56,Center,5624242373,141,22.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796052169,240,1,1,22,56,2rdnn9p03qrmmv34tyx1nahpa,0,92.5,12.5,2025-04-05T12:24:14.602Z,2025-04-05T12:24:16Z,7wysiv77u3wt6pk31uzzl7dre,T. Hytönen,,,5624135083,140,89.7,5624135089,213,1.68,5624135077,2,,5624135079,155,,5624135081,56,Center,5624135087,212,26.5,5624135085,141,51.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796052221,207,12,1,22,58,303582z192rnbr2x28o2t7u38,1,9.4,41.8,2025-04-05T12:24:16.288Z,2025-04-05T12:24:32Z,bas4d4drvf8kefls9tszu0oic,P. Mentu,,,5624135345,213,5.54,5624135337,56,Back,5624135339,140,26.5,5624135343,212,24.4,5624135341,141,17.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796052321,241,1,1,23,4,2rdnn9p03qrmmv34tyx1nahpa,1,76.7,83.3,2025-04-05T12:24:22.282Z,2025-04-05T12:24:27Z,cpxcd9wihjrac0ttpvfzv5kkq,M. Rale,,,5624135861,56,Right,5624135857,2,,5624135871,1,,5624135865,141,15.5,5624135867,212,48.9,5624135869,213,5.05,5624135863,140,92.1,5624135859,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796052351,242,1,1,23,8,2rdnn9p03qrmmv34tyx1nahpa,1,92.1,14.9,2025-04-05T12:24:27.049Z,2025-04-05T12:24:28Z,7wysiv77u3wt6pk31uzzl7dre,T. Hytönen,,,5624136017,140,75.3,5624136015,56,Center,5624136021,212,19.8,5624136023,213,2.67,5624136019,141,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796052367,243,1,1,23,10,2rdnn9p03qrmmv34tyx1nahpa,1,75.1,28.0,2025-04-05T12:24:28.618Z,2025-04-05T12:24:30Z,bt9canh10jbb5pms11dzi1j2t,A. Mäenpää,,,5624136113,140,74.0,5624136119,213,1.78,5624136111,56,Center,5624136117,212,5.6,5624136115,141,36.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796052393,244,1,1,23,11,2rdnn9p03qrmmv34tyx1nahpa,1,74.0,36.1,2025-04-05T12:24:30.121Z,2025-04-05T12:24:31Z,8r3xgvgtysw3a026rrhebyxre,M. Stjopin,,,5624136235,212,8.6,5624136229,140,74.9,5624136237,213,1.46,5624136231,141,48.7,5624136227,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796052405,245,1,1,23,13,2rdnn9p03qrmmv34tyx1nahpa,0,74.9,48.7,2025-04-05T12:24:31.625Z,2025-04-05T12:24:34Z,a30y638aa4uo6vudqgrcjvpat,J. Veteli,,,5624136291,56,Center,5624136289,155,,5624136297,212,12.6,5624136295,141,37.3,5624136299,213,5.62,5624136293,140,84.3,5624136403,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796052421,208,12,1,23,14,303582z192rnbr2x28o2t7u38,1,14.5,61.7,2025-04-05T12:24:32.623Z,2025-04-05T12:24:33Z,5j2hy92q8f17nppznxrp8kxxx,A. Ring,,,5624136367,15,,5624136351,141,69.4,5624136347,56,Back,5624136355,213,1.84,5624136353,212,5.4,5624136349,140,13.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796052441,209,4,1,23,15,303582z192rnbr2x28o2t7u38,1,16.1,69.3,2025-04-05T12:24:33.866Z,2025-04-05T12:41:21Z,18p445rm69t2xc13vggv5oueh,V. Tikkanen,,,5624136473,56,Back,5624136769,264,,5624137397,233,247,5624136775,152,,5624136477,285,,5624136765,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796052535,247,4,1,23,15,2rdnn9p03qrmmv34tyx1nahpa,0,83.9,30.7,2025-04-05T12:24:33.867Z,2025-04-05T12:41:21Z,7wysiv77u3wt6pk31uzzl7dre,T. Hytönen,,,5624136979,13,,5624136985,264,,5624136993,152,,5624137409,233,209,5624136997,286,,5624136989,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796052469,246,43,1,23,15,2rdnn9p03qrmmv34tyx1nahpa,1,0.0,0.0,2025-04-05T12:24:34.049Z,2025-04-05T12:24:44Z,7wysiv77u3wt6pk31uzzl7dre,T. Hytönen,,,5624136587,286,0,5624136585,56,Center,5624137113,144,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796052971,211,1,1,23,50,303582z192rnbr2x28o2t7u38,1,21.3,73.5,2025-04-05T12:25:08.832Z,2025-04-05T12:25:10Z,c9yprnk5bqte686eqdm42oic5,D. O'Shaughnessy,,,5624139063,213,0.94,5624139059,141,87.1,5624139053,152,,5624139061,212,11.5,5624139055,56,Back,5624139057,140,27.8,5624139051,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796053015,212,1,1,23,52,303582z192rnbr2x28o2t7u38,1,27.8,87.1,2025-04-05T12:25:10.432Z,2025-04-05T12:25:13Z,18p445rm69t2xc13vggv5oueh,V. Tikkanen,,,5624139273,140,21.2,5624139271,56,Back,5624139279,213,4.21,5624139277,212,14.3,5624139275,141,68.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796053037,213,1,1,23,54,303582z192rnbr2x28o2t7u38,1,21.2,68.7,2025-04-05T12:25:12.959Z,2025-04-05T12:25:14Z,c9yprnk5bqte686eqdm42oic5,D. O'Shaughnessy,,,5624139393,212,31.9,5624139387,56,Back,5624139391,141,21.8,5624139395,213,4.76,5624139389,140,22.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796053057,214,1,1,23,56,303582z192rnbr2x28o2t7u38,1,23.5,19.5,2025-04-05T12:25:14.815Z,2025-04-05T12:25:15Z,95h8ci71qugckn045d3rumlm1,G. Antzoulas,,,5624139479,212,11.3,5624139473,56,Back,5624139481,213,5.35,5624139477,141,6.2,5624139475,140,29.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796053103,215,1,1,23,57,303582z192rnbr2x28o2t7u38,1,29.9,6.2,2025-04-05T12:25:15.744Z,2025-04-05T12:25:18Z,bas4d4drvf8kefls9tszu0oic,P. Mentu,,,5624139711,140,30.8,5624139709,56,Back,5624139715,212,15.5,5624139717,213,1.51,5624139713,141,28.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796053145,216,1,1,24,0,303582z192rnbr2x28o2t7u38,1,31.9,26.1,2025-04-05T12:25:18.239Z,2025-04-05T12:25:21Z,5j2hy92q8f17nppznxrp8kxxx,A. Ring,,,5624139949,140,57.0,5624139953,212,28.6,5624139955,213,0.40,5624139947,56,Center,5624139951,141,42.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796053175,217,1,1,24,3,303582z192rnbr2x28o2t7u38,1,58.9,40.7,2025-04-05T12:25:21.679Z,2025-04-05T12:25:24Z,8jb026oewf17pg61vdstcgj4l,T. Pukki,,,5624140121,140,57.2,5624140119,56,Center,5624140127,213,4.25,5624140125,212,4.0,5624140123,141,35.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796053189,218,1,1,24,5,303582z192rnbr2x28o2t7u38,0,70.8,48.8,2025-04-05T12:25:24Z,2025-04-05T12:25:24Z,7mn880d3dieg0qb49tlzx1mfp,L. Lingman,,,5624140177,140,87.0,5624140175,56,Center,5624140181,212,17.8,5624140183,213,5.98,5624140179,141,40.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796053207,219,1,1,24,8,303582z192rnbr2x28o2t7u38,0,74.5,37.1,2025-04-05T12:25:26.528Z,2025-04-05T12:25:27Z,7198rz1vtgazkeytaltke2noq,G. Kanellopoulos,,,5624140263,213,0.97,5624140253,3,,5624140259,141,40.0,5624140255,56,Center,5624140257,140,75.8,5624140261,212,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796053237,248,1,1,24,9,2rdnn9p03qrmmv34tyx1nahpa,1,15.5,53.1,2025-04-05T12:25:28.074Z,2025-04-05T12:25:29Z,cpxcd9wihjrac0ttpvfzv5kkq,M. Rale,,,5624140423,213,5.76,5624140419,141,44.5,5624140421,212,11.7,5624140417,140,25.2,5624140415,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796053257,249,1,1,24,11,2rdnn9p03qrmmv34tyx1nahpa,1,25.2,44.5,2025-04-05T12:25:29.562Z,2025-04-05T12:25:30Z,a30y638aa4uo6vudqgrcjvpat,J. Veteli,,,5624140509,213,6.06,5624140501,56,Back,5624140503,140,37.0,5624140507,212,12.7,5624140505,141,40.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796053289,220,83,1,24,14,303582z192rnbr2x28o2t7u38,0,54.3,58.4,2025-04-05T12:25:33.024Z,2025-04-05T12:25:37Z,18p445rm69t2xc13vggv5oueh,V. Tikkanen,,,5624140809,399,74od0bd25ox7cv2sfmebf72s5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796053313,251,3,1,24,15,2rdnn9p03qrmmv34tyx1nahpa,0,44.0,42.1,2025-04-05T12:25:34.095Z,2025-04-05T12:25:42Z,74od0bd25ox7cv2sfmebf72s5,A. Popovitš,,,5624140791,56,Back,5624140793,286,,5624141115,233,221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796053317,221,7,1,24,15,303582z192rnbr2x28o2t7u38,1,56.0,57.9,2025-04-05T12:25:34.096Z,2025-04-05T12:48:54Z,5j2hy92q8f17nppznxrp8kxxx,A. Ring,,,5624140803,285,,5624141087,233,251,5624140801,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796053369,223,1,1,24,19,303582z192rnbr2x28o2t7u38,1,56.3,70.8,2025-04-05T12:25:37.632Z,2025-04-05T12:25:41Z,4cooeu9zahategmvpj3zdr6xh,S. Hostikka,,,5624141043,141,89.7,5624141053,1,,5624141047,212,35.5,5624141037,56,Back,5624141041,140,24.8,5624141051,213,2.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796053413,224,1,1,24,23,303582z192rnbr2x28o2t7u38,1,24.3,89.7,2025-04-05T12:25:41.296Z,2025-04-05T12:25:46Z,c9yprnk5bqte686eqdm42oic5,D. O'Shaughnessy,,,5624141359,56,Back,5624141363,141,61.2,5624141367,213,4.42,5624141365,212,20.3,5624141361,140,18.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796053469,225,1,1,24,28,303582z192rnbr2x28o2t7u38,1,20.3,61.4,2025-04-05T12:25:46.752Z,2025-04-05T12:25:51Z,74r7g6wijdghi1dnr994cclp1,J. Öst,,,5624141693,141,81.5,5624141695,212,14.4,5624141697,213,1.26,5624141689,56,Back,5624141691,140,24.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796053499,226,1,1,24,32,303582z192rnbr2x28o2t7u38,1,24.5,81.5,2025-04-05T12:25:50.928Z,2025-04-05T12:25:53Z,5j2hy92q8f17nppznxrp8kxxx,A. Ring,,,5624141833,141,62.3,5624141829,56,Back,5624141831,140,19.4,5624141837,213,4.32,5624141835,212,14.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796053619,227,1,1,24,34,303582z192rnbr2x28o2t7u38,1,21.3,63.1,2025-04-05T12:25:53.152Z,2025-04-05T12:26:02Z,c9yprnk5bqte686eqdm42oic5,D. O'Shaughnessy,,,5624142437,141,26.7,5624142435,140,19.2,5624142439,212,24.9,5624142433,56,Back,5624142441,213,4.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796053667,228,1,1,24,45,303582z192rnbr2x28o2t7u38,1,8.0,11.1,2025-04-05T12:26:03.696Z,2025-04-05T12:26:15Z,95h8ci71qugckn045d3rumlm1,G. Antzoulas,,,5624142725,141,5.0,5624143249,157,,5624142721,140,27.3,5624142733,213,6.08,5624142717,56,Back,5624142729,212,20.7,5624143255,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796053731,229,1,1,24,48,303582z192rnbr2x28o2t7u38,1,16.8,6.5,2025-04-05T12:26:07.136Z,2025-04-05T12:26:12Z,e0p7anuqsx00gybhm4wnkoesp,B. Lyons-Foster,,,5624143051,140,19.6,5624143055,212,6.3,5624143057,213,1.09,5624143053,141,14.7,5624143049,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796053735,230,61,1,24,54,303582z192rnbr2x28o2t7u38,0,14.7,3.7,2025-04-05T12:26:12.784Z,2025-04-05T12:26:13Z,95h8ci71qugckn045d3rumlm1,G. Antzoulas,,,5624143073,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796053745,231,5,1,24,55,303582z192rnbr2x28o2t7u38,0,19.2,-1.2,2025-04-05T12:26:13.312Z,2025-04-05T12:26:18Z,95h8ci71qugckn045d3rumlm1,G. Antzoulas,,,5624143129,347,,5624143231,233,252,5624143127,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796053759,252,5,1,24,55,2rdnn9p03qrmmv34tyx1nahpa,1,80.8,101.2,2025-04-05T12:26:13.312Z,2025-04-05T12:57:40Z,74od0bd25ox7cv2sfmebf72s5,A. Popovitš,,,5624143189,56,Left,5624143191,347,,5624143199,233,231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796054119,253,1,1,25,13,2rdnn9p03qrmmv34tyx1nahpa,1,73.4,100.0,2025-04-05T12:26:31.963Z,2025-04-05T12:26:38Z,cpxcd9wihjrac0ttpvfzv5kkq,M. Rale,,,5624144991,141,80.3,5624144995,213,3.56,5624144989,140,41.8,5624144997,1,,5624144987,56,Back,5624144985,107,,5624144993,212,36.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796054173,254,1,1,25,19,2rdnn9p03qrmmv34tyx1nahpa,1,39.6,70.9,2025-04-05T12:26:37.994Z,2025-04-05T12:26:40Z,1vt9w739g9cui1qrjhld5jgt1,S. Väisänen,,,5624145199,56,Back,5624145207,212,23.7,5624145205,141,36.1,5624145209,213,4.79,5624145201,140,41.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796054211,255,1,1,25,21,2rdnn9p03qrmmv34tyx1nahpa,1,41.4,36.1,2025-04-05T12:26:40.075Z,2025-04-05T12:26:41Z,bt9canh10jbb5pms11dzi1j2t,A. Mäenpää,,,5624145395,140,37.2,5624145397,141,49.0,5624145393,56,Back,5624145399,212,9.8,5624145401,213,2.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796054271,256,1,1,25,23,2rdnn9p03qrmmv34tyx1nahpa,1,37.2,49.0,2025-04-05T12:26:41.531Z,2025-04-05T12:26:44Z,1vt9w739g9cui1qrjhld5jgt1,S. Väisänen,,,5624145687,213,3.07,5624145685,212,19.5,5624145679,56,Back,5624145681,140,18.7,5624145683,141,51.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796054337,257,1,1,25,26,2rdnn9p03qrmmv34tyx1nahpa,1,18.9,51.8,2025-04-05T12:26:44.714Z,2025-04-05T12:26:49Z,5h0xmzqj69qpakvv8b3gfin6d,O. Virtanen,,,5624145973,141,43.7,5624145969,56,Back,5624145971,140,29.9,5624145975,212,12.8,5624145977,213,5.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796054395,258,1,1,25,31,2rdnn9p03qrmmv34tyx1nahpa,1,32.1,39.7,2025-04-05T12:26:49.515Z,2025-04-05T12:26:52Z,1vt9w739g9cui1qrjhld5jgt1,S. Väisänen,,,5624146205,212,7.5,5624146207,213,0.23,5624146199,56,Back,5624146201,140,39.1,5624146203,141,42.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796054399,259,1,1,25,33,2rdnn9p03qrmmv34tyx1nahpa,1,39.1,42.2,2025-04-05T12:26:52.171Z,2025-04-05T12:26:54Z,a30y638aa4uo6vudqgrcjvpat,J. Veteli,,,5624146225,141,40.6,5624146227,212,14.6,5624146221,56,Back,5624146279,156,,5624146223,140,25.2,5624146229,213,3.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796054449,260,1,1,25,35,2rdnn9p03qrmmv34tyx1nahpa,1,25.2,40.6,2025-04-05T12:26:53.931Z,2025-04-05T12:26:55Z,1vt9w739g9cui1qrjhld5jgt1,S. Väisänen,,,5624146467,213,6.01,5624146459,141,36.6,5624146455,56,Back,5624146457,140,34.6,5624146463,212,10.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796054453,261,50,1,25,37,2rdnn9p03qrmmv34tyx1nahpa,1,34.0,33.8,2025-04-05T12:26:55.434Z,2025-04-05T12:54:06Z,8r3xgvgtysw3a026rrhebyxre,M. Stjopin,,,5624146481,56,Back,5624146559,233,232,5624146807,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796054459,232,7,1,25,37,303582z192rnbr2x28o2t7u38,1,66.0,66.2,2025-04-05T12:26:55.435Z,2025-04-05T12:28:45Z,7198rz1vtgazkeytaltke2noq,G. Kanellopoulos,,,5624146797,285,,5624146573,233,261,5624146489,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796054557,234,1,1,25,39,303582z192rnbr2x28o2t7u38,1,65.7,77.0,2025-04-05T12:26:57.936Z,2025-04-05T12:27:03Z,4cooeu9zahategmvpj3zdr6xh,S. Hostikka,,,5624147023,140,77.3,5624147035,213,5.45,5624147019,56,Center,5624147031,212,18.2,5624147027,141,57.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796054563,235,1,1,25,40,303582z192rnbr2x28o2t7u38,1,77.3,57.2,2025-04-05T12:26:59.185Z,2025-04-05T12:27:04Z,8jb026oewf17pg61vdstcgj4l,T. Pukki,,,5624147041,56,Center,5624147047,212,15.9,5624147045,141,34.9,5624147043,140,81.7,5624147049,213,5.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796054569,236,1,1,25,42,303582z192rnbr2x28o2t7u38,1,82.2,34.9,2025-04-05T12:27:00.576Z,2025-04-05T12:27:09Z,bas4d4drvf8kefls9tszu0oic,P. Mentu,1.0,,5624147419,154,,5624147093,141,39.5,5624147091,140,92.5,5624147095,212,11.3,5624147417,210,15,5624147089,56,Center,5624147097,213,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796054579,237,15,1,25,45,303582z192rnbr2x28o2t7u38,1,91.2,36.2,2025-04-05T12:27:04.128Z,2025-04-05T12:54:23Z,8jb026oewf17pg61vdstcgj4l,T. Pukki,,,5624147481,233,262,5624147453,147,46.2,5624277905,63,,5624147159,56,Center,5624147441,55,236,5624147451,146,98.2,5624147445,102,49.3,5624147449,328,,5624277907,78,,5624147439,154,5624147153,22,,5624147437,29,,5624277909,214,5624147447,103,5624147199,20,,,,,,,,,,,,11.4,
