id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/9/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/10/value,qualifier/13/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value
2799605647,255,1,1,28,48,5qxgilg61hlwxzfpdn2nhcayd,1,30.1,38.3,2025-04-12T12:31:00.073Z,2025-04-12T12:31:03Z,7pnmkd2s7cca2p00x7ny98st1,N. Friberg,,,5643690097,140,22.3,5643690101,212,10.0,5643690099,141,46.7,5643690093,56,Back,5643690103,213,2.53,5643690231,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799605657,256,1,1,28,49,5qxgilg61hlwxzfpdn2nhcayd,1,22.3,46.7,2025-04-12T12:31:00.920Z,2025-04-12T12:31:02Z,5auce3x81f1kwok1aq7m4o2y1,L. Hughes,,,5643690171,56,Back,5643690179,213,5.56,5643690177,212,10.5,5643690175,141,36.4,5643690173,140,29.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799605681,257,1,1,28,52,5qxgilg61hlwxzfpdn2nhcayd,1,29.8,36.4,2025-04-12T12:31:03.624Z,2025-04-12T12:31:06Z,7pnmkd2s7cca2p00x7ny98st1,N. Friberg,,,5643690339,56,Back,5643690341,140,38.7,5643690347,213,0.58,5643690343,141,45.4,5643690345,212,11.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799605695,258,1,1,28,54,5qxgilg61hlwxzfpdn2nhcayd,1,38.9,31.3,2025-04-12T12:31:06.072Z,2025-04-12T12:31:07Z,5nhh1n77us1h2z5wvx7mt2gpg,A. Okyere,,,5643690399,141,6.8,5643690401,212,17.8,5643690397,140,44.9,5643690395,56,Back,5643690403,213,5.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799605711,259,1,1,28,56,5qxgilg61hlwxzfpdn2nhcayd,1,44.9,6.8,2025-04-12T12:31:07.497Z,2025-04-12T12:31:10Z,2fj3f2zy80nbu8p3ryblmioes,V. Purosalo,,,5643690473,141,18.0,5643690469,56,Back,5643690475,212,17.6,5643690477,213,2.69,5643690471,140,29.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799605777,260,1,1,28,58,5qxgilg61hlwxzfpdn2nhcayd,1,29.9,16.2,2025-04-12T12:31:09.929Z,2025-04-12T12:31:37Z,7pnmkd2s7cca2p00x7ny98st1,N. Friberg,,,5643690827,213,6.27,5643690819,56,Right,5643690821,140,79.3,5643690829,1,,5643690817,157,,5643690825,212,51.9,5643690823,141,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799606105,262,61,1,28,59,5qxgilg61hlwxzfpdn2nhcayd,0,87.1,12.3,2025-04-12T12:31:10.329Z,2025-04-12T12:31:43Z,2kbiramhoa1b8k51wtfk5raei,J. Da Sylva,,,5643692477,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799605831,198,1,1,29,8,3ptum5fjcgw51mqui0gu6uuf4,1,14.3,91.8,2025-04-12T12:31:20.109Z,2025-04-12T12:32:18Z,10qxrh1rh7uyhtm3scj8glqs,N. Kujasalo,,,5643691087,140,29.8,5643691095,213,5.37,5643691085,56,Back,5643691089,141,60.6,5643691091,212,26.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799605909,199,1,1,29,10,3ptum5fjcgw51mqui0gu6uuf4,1,29.8,60.6,2025-04-12T12:31:21.260Z,2025-04-12T12:31:26Z,36gi7l0qvkbru5w6v2nym00ve,E. Patut,,,5643691489,140,38.1,5643691491,141,69.7,5643691493,212,10.7,5643691495,213,0.62,5643691487,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799605915,200,4,1,29,13,3ptum5fjcgw51mqui0gu6uuf4,1,35.8,63.8,2025-04-12T12:31:24.488Z,2025-04-12T12:31:29Z,4zizd9804wk2k5v0l7ph0u0kq,A. Huttunen,,,5643691533,13,,5643691535,56,Back,5643691541,286,,5643691539,265,,5643691557,233,261,5643691537,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799605887,261,4,1,29,13,5qxgilg61hlwxzfpdn2nhcayd,0,64.2,36.2,2025-04-12T12:31:24.489Z,2025-04-12T12:31:29Z,6k8sy2tikge6yet4o6tqtixux,E. Romero,,,5643691599,233,200,5643691377,13,,5643691383,152,,5643691385,265,,5643691381,56,Center,5643691387,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799606043,201,1,1,29,23,3ptum5fjcgw51mqui0gu6uuf4,1,46.6,68.4,2025-04-12T12:31:34.493Z,2025-04-12T12:31:36Z,10qxrh1rh7uyhtm3scj8glqs,N. Kujasalo,,,5643692237,140,47.0,5643692231,5,,5643692239,141,91.8,5643692241,212,15.9,5643692235,56,Back,5643692243,213,1.54,5643692233,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799606069,202,1,1,29,24,3ptum5fjcgw51mqui0gu6uuf4,1,46.6,92.6,2025-04-12T12:31:36.028Z,2025-04-12T12:31:37Z,3xtbzw2dg5my9jn99xqh5gdpm,D. Enqvist,,,5643692311,212,16.7,5643692309,141,88.7,5643692305,56,Back,5643692313,213,3.30,5643692307,140,30.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799606143,203,1,1,29,26,3ptum5fjcgw51mqui0gu6uuf4,1,30.9,88.7,2025-04-12T12:31:37.413Z,2025-04-12T12:31:44Z,eyxig53mzy4qlf208vpchs7is,M. Fonsell,,,5643692713,213,4.21,5643692707,140,20.4,5643692705,56,Back,5643692709,141,59.0,5643692711,212,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799606179,204,1,1,29,33,3ptum5fjcgw51mqui0gu6uuf4,0,19.7,37.9,2025-04-12T12:31:44.310Z,2025-04-12T12:31:48Z,cikb5rw9wtq5th334wj89dhey,M. Riikonen,,,5643692863,141,25.2,5643692865,212,56.9,5643692859,56,Center,5643692867,213,6.13,5643692869,1,,5643692861,140,73.3,5643692857,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799606177,263,44,1,29,35,5qxgilg61hlwxzfpdn2nhcayd,1,28.7,74.2,2025-04-12T12:31:46.793Z,2025-04-12T12:57:14Z,eexcxuea18xbokvkko1erdffu,M. Almén,,,5643692845,56,Back,5643692847,285,,5643692969,233,205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799606185,205,44,1,29,35,3ptum5fjcgw51mqui0gu6uuf4,0,71.3,25.8,2025-04-12T12:31:46.794Z,2025-04-12T12:57:14Z,1iyf79yql5sm8m6i8nwxntsve,Hugo Cardoso,,,5643692997,233,263,5643692893,56,Center,5643692895,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799606181,264,12,1,29,36,5qxgilg61hlwxzfpdn2nhcayd,1,32.0,73.3,2025-04-12T12:31:47.177Z,2025-04-12T12:31:48Z,eexcxuea18xbokvkko1erdffu,M. Almén,,,5643692885,212,8.2,5643692883,141,70.6,5643692887,213,6.06,5643692899,15,,5643692879,56,Back,5643692881,140,39.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799606207,206,45,1,29,38,3ptum5fjcgw51mqui0gu6uuf4,0,57.6,28.6,2025-04-12T12:31:49.193Z,2025-04-12T12:31:53Z,36gi7l0qvkbru5w6v2nym00ve,E. Patut,,,5643693061,233,265,5643693015,56,Center,5643693017,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799606209,265,3,1,29,38,5qxgilg61hlwxzfpdn2nhcayd,1,42.4,71.4,2025-04-12T12:31:49.193Z,2025-04-12T12:31:53Z,5nhh1n77us1h2z5wvx7mt2gpg,A. Okyere,,,5643693053,233,206,5643693023,56,Back,5643693025,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799606265,267,1,1,29,39,5qxgilg61hlwxzfpdn2nhcayd,1,54.3,71.5,2025-04-12T12:31:50.873Z,2025-04-12T12:31:56Z,5nhh1n77us1h2z5wvx7mt2gpg,A. Okyere,,,5643693311,212,33.8,5643693305,140,80.8,5643693303,56,Left,5643693309,141,99.8,5643693313,213,0.61,5643693315,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799606327,268,1,1,29,45,5qxgilg61hlwxzfpdn2nhcayd,1,87.1,97.8,2025-04-12T12:31:56.217Z,2025-04-12T12:32:00Z,5k1kwehh9ck6nlqugcurw1yi1,D. Parfitt-Williams,,,5643693611,141,87.2,5643693609,140,80.6,5643693615,213,3.95,5643693607,56,Left,5643693613,212,9.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799606351,269,1,1,29,48,5qxgilg61hlwxzfpdn2nhcayd,1,81.6,87.2,2025-04-12T12:32:00.073Z,2025-04-12T12:32:14Z,amdo0gvq5yaascwon92mhyaga,E. Mömmö,1.0,,5643694507,154,,5643693735,141,62.7,5643693733,140,87.8,5643693729,155,,5643693737,212,17.9,5643694503,210,15,5643693731,56,Center,5643693739,213,5.08,5643693727,2,,,,,,,,,,,,,,,,,,,,,,,,,
2799606355,270,15,1,29,50,5qxgilg61hlwxzfpdn2nhcayd,1,87.8,62.7,2025-04-12T12:32:01.608Z,2025-04-12T12:32:14Z,2shgmz0kct6m0wphe28gq04ix,S. Lindholm,,,5643694529,102,50.8,5643694531,103,24.7,5643694519,79,,5643694571,233,207,5643693835,328,,5643694523,154,,5643694525,55,269,5643693747,17,,5643694521,29,,5643693831,15,5643693749,56,5643694535,147,52.0,5643693745,22,,5643694533,146,,,,Center,99.4,,,,,,,
2799606343,207,10,1,29,50,3ptum5fjcgw51mqui0gu6uuf4,1,2.8,47.0,2025-04-12T12:32:01.708Z,2025-04-12T12:32:15Z,cikb5rw9wtq5th334wj89dhey,M. Riikonen,,,5643693807,177,,5643694587,233,270,5643693701,178,,5643693703,182,,5643693705,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799606623,209,1,1,30,9,3ptum5fjcgw51mqui0gu6uuf4,1,2.8,47.0,2025-04-12T12:32:20.691Z,2025-04-12T12:32:23Z,cikb5rw9wtq5th334wj89dhey,M. Riikonen,,,5643695149,140,23.0,5643695157,213,5.62,5643695147,56,Back,5643695151,141,22.8,5643695153,212,26.8,5643695145,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799606671,210,1,1,30,12,3ptum5fjcgw51mqui0gu6uuf4,1,12.0,37.9,2025-04-12T12:32:23.716Z,2025-04-12T12:32:28Z,64pptq46unjnsxn6wc3avhtec,E. Toivonen,,,5643695369,140,27.2,5643695375,213,0.98,5643695373,212,28.5,5643695367,56,Back,5643695371,141,72.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799606701,211,1,1,30,17,3ptum5fjcgw51mqui0gu6uuf4,1,58.7,80.6,2025-04-12T12:32:28.540Z,2025-04-12T12:32:31Z,3xtbzw2dg5my9jn99xqh5gdpm,D. Enqvist,,,5643695503,212,8.0,5643695505,213,1.33,5643695497,56,Left,5643695499,140,60.5,5643695501,141,92.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799606713,212,1,1,30,20,3ptum5fjcgw51mqui0gu6uuf4,1,65.1,92.3,2025-04-12T12:32:31.340Z,2025-04-12T12:32:32Z,4zizd9804wk2k5v0l7ph0u0kq,A. Huttunen,,,5643695593,140,59.6,5643695589,56,Left,5643695601,213,4.11,5643695597,141,79.9,5643695599,212,10.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799606741,213,1,1,30,21,3ptum5fjcgw51mqui0gu6uuf4,1,59.6,79.9,2025-04-12T12:32:32.740Z,2025-04-12T12:32:35Z,10qxrh1rh7uyhtm3scj8glqs,N. Kujasalo,,,5643695769,141,69.1,5643695771,212,10.5,5643695767,140,66.8,5643695773,213,5.51,5643695765,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799606743,214,1,1,30,23,3ptum5fjcgw51mqui0gu6uuf4,1,66.8,69.1,2025-04-12T12:32:34.877Z,2025-04-12T12:32:35Z,u8remrfu8ug41xu71brhukmh,S. Dahlström,,,5643695777,56,Center,5643695785,213,3.17,5643695783,212,6.4,5643695779,140,60.7,5643695781,141,68.8,5643695789,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799606775,215,1,1,30,25,3ptum5fjcgw51mqui0gu6uuf4,1,60.7,68.8,2025-04-12T12:32:36.244Z,2025-04-12T12:32:38Z,36gi7l0qvkbru5w6v2nym00ve,E. Patut,,,5643695979,140,49.6,5643695981,141,43.6,5643695985,212,20.7,5643695977,56,Back,5643695987,213,4.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799606865,216,1,1,30,26,3ptum5fjcgw51mqui0gu6uuf4,1,53.8,38.3,2025-04-12T12:32:38.100Z,2025-04-12T12:32:45Z,2lsv3xzudv78cddzsvl76zgx6,P. Lindgren,,,5643696419,213,5.49,5643696411,56,Right,5643696417,212,32.2,5643696421,1,,5643696413,140,75.2,5643696415,141,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799606873,217,61,1,30,33,3ptum5fjcgw51mqui0gu6uuf4,0,75.3,5.3,2025-04-12T12:32:45.083Z,2025-04-12T12:32:45Z,64pptq46unjnsxn6wc3avhtec,E. Toivonen,,,5643696451,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799606885,271,4,1,30,34,5qxgilg61hlwxzfpdn2nhcayd,1,21.7,95.1,2025-04-12T12:32:45.859Z,2025-04-12T13:01:24Z,amdo0gvq5yaascwon92mhyaga,E. Mömmö,,,5643696625,233,218,5643696535,56,Back,5643840287,295,,5643696533,13,,5643696541,285,,5643696537,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799606879,218,4,1,30,34,3ptum5fjcgw51mqui0gu6uuf4,0,78.3,4.9,2025-04-12T12:32:45.860Z,2025-04-12T13:01:26Z,64pptq46unjnsxn6wc3avhtec,E. Toivonen,,,5643696643,233,271,5643696567,286,,5643840393,295,,5643696561,56,Right,5643696559,13,,5643696563,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799607093,272,1,1,30,51,5qxgilg61hlwxzfpdn2nhcayd,1,15.9,91.2,2025-04-12T12:33:02.809Z,2025-04-12T12:33:04Z,eexcxuea18xbokvkko1erdffu,M. Almén,,,5643697667,56,Back,5643697671,141,66.0,5643697669,140,21.7,5643697665,152,,5643697663,5,,5643697673,212,18.2,5643697675,213,5.05,5643697693,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799607135,273,1,1,30,54,5qxgilg61hlwxzfpdn2nhcayd,1,23.0,67.0,2025-04-12T12:33:05.449Z,2025-04-12T12:33:07Z,6k8sy2tikge6yet4o6tqtixux,E. Romero,,,5643697883,213,1.64,5643697869,140,22.0,5643697877,212,15.5,5643697867,56,Back,5643697873,141,89.7,5643697901,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799607161,274,1,1,30,56,5qxgilg61hlwxzfpdn2nhcayd,0,22.0,89.7,2025-04-12T12:33:07.718Z,2025-04-12T12:33:09Z,eexcxuea18xbokvkko1erdffu,M. Almén,,,5643698003,213,5.86,5643697993,155,,5643697995,56,Back,5643697999,141,74.5,5643697997,140,44.0,5643698001,212,25.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799607195,219,1,1,30,58,3ptum5fjcgw51mqui0gu6uuf4,1,57.1,17.4,2025-04-12T12:33:09.397Z,2025-04-12T12:33:11Z,2lsv3xzudv78cddzsvl76zgx6,P. Lindgren,,,5643698153,155,,5643698155,56,Right,5643698157,140,73.3,5643698161,212,17.1,5643698163,213,0.08,5643698159,141,19.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799607233,220,1,1,31,1,3ptum5fjcgw51mqui0gu6uuf4,1,74.1,20.4,2025-04-12T12:33:12.789Z,2025-04-12T12:54:20Z,10qxrh1rh7uyhtm3scj8glqs,N. Kujasalo,,,5643698397,56,Right,5643698395,3,,5643698403,212,6.4,5643698405,213,3.50,5643698401,141,17.1,5643698399,140,68.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799607255,221,1,1,31,2,3ptum5fjcgw51mqui0gu6uuf4,0,64.4,14.1,2025-04-12T12:33:13.516Z,2025-04-12T12:54:36Z,u8remrfu8ug41xu71brhukmh,S. Dahlström,,,5643698491,141,0.0,5643812405,3,,5643698489,140,66.5,5643698495,213,4.93,5643698487,56,Right,5643698493,212,10.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799607217,275,8,1,31,3,5qxgilg61hlwxzfpdn2nhcayd,1,39.0,90.9,2025-04-12T12:33:14.337Z,2025-04-12T12:54:07Z,5k1kwehh9ck6nlqugcurw1yi1,D. Parfitt-Williams,,,5643698283,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799607259,222,5,1,31,4,3ptum5fjcgw51mqui0gu6uuf4,1,64.9,-1.4,2025-04-12T12:33:15.257Z,2025-04-12T12:56:50Z,u8remrfu8ug41xu71brhukmh,S. Dahlström,,,5643698513,56,Right,5643698515,347,,5643698625,233,276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799607247,276,5,1,31,4,5qxgilg61hlwxzfpdn2nhcayd,0,35.1,101.4,2025-04-12T12:33:15.257Z,2025-04-12T12:56:51Z,5k1kwehh9ck6nlqugcurw1yi1,D. Parfitt-Williams,,,5643698449,347,,5643698633,233,222,5643698447,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799607351,224,1,1,31,10,3ptum5fjcgw51mqui0gu6uuf4,1,66.5,0.0,2025-04-12T12:33:21.940Z,2025-04-12T12:33:41Z,64pptq46unjnsxn6wc3avhtec,E. Toivonen,,,5643698935,56,Right,5643698945,212,12.6,5643698949,213,0.94,5643700289,107,,5643698939,141,14.3,5643698937,140,73.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799607403,225,1,1,31,12,3ptum5fjcgw51mqui0gu6uuf4,1,73.6,14.3,2025-04-12T12:33:23.188Z,2025-04-12T12:33:27Z,u8remrfu8ug41xu71brhukmh,S. Dahlström,,,5643699197,141,4.1,5643699201,213,5.75,5643699199,212,13.7,5643699195,140,84.9,5643699193,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799607431,226,1,1,31,16,3ptum5fjcgw51mqui0gu6uuf4,1,87.7,7.0,2025-04-12T12:33:27.252Z,2025-04-12T12:33:29Z,1iyf79yql5sm8m6i8nwxntsve,Hugo Cardoso,,,5643699357,213,2.51,5643699353,141,13.4,5643699349,56,Right,5643699355,212,7.4,5643699351,140,82.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799607439,227,61,1,31,18,3ptum5fjcgw51mqui0gu6uuf4,0,83.8,12.3,2025-04-12T12:33:29.227Z,2025-04-12T12:34:26Z,u8remrfu8ug41xu71brhukmh,S. Dahlström,,,5643699413,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799607475,277,43,1,31,19,5qxgilg61hlwxzfpdn2nhcayd,1,0.0,0.0,2025-04-12T12:33:30.760Z,2025-04-12T12:33:37Z,amdo0gvq5yaascwon92mhyaga,E. Mömmö,,,5643699617,56,Back,5643699619,285,0,5643699959,144,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799607479,278,43,1,31,20,5qxgilg61hlwxzfpdn2nhcayd,1,0.0,0.0,2025-04-12T12:33:31.444Z,2025-04-12T12:33:36Z,amdo0gvq5yaascwon92mhyaga,E. Mömmö,,,5643699945,144,61,5643699639,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799607511,279,4,1,31,23,5qxgilg61hlwxzfpdn2nhcayd,1,13.3,85.1,2025-04-12T12:33:34.393Z,2025-04-12T12:57:06Z,amdo0gvq5yaascwon92mhyaga,E. Mömmö,,,5643699803,265,,5643699805,285,,5643699797,13,,5643699875,233,228,5643699801,152,,5643699799,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799607525,228,4,1,31,23,3ptum5fjcgw51mqui0gu6uuf4,0,86.7,14.9,2025-04-12T12:33:34.394Z,2025-04-12T12:57:06Z,u8remrfu8ug41xu71brhukmh,S. Dahlström,,,5643699849,152,,5643699853,286,,5643699883,233,279,5643699847,56,Right,5643699851,265,,5643699845,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799607937,280,1,1,31,48,5qxgilg61hlwxzfpdn2nhcayd,1,14.6,89.6,2025-04-12T12:33:59.563Z,2025-04-12T12:34:02Z,eexcxuea18xbokvkko1erdffu,M. Almén,,,5643701721,141,26.2,5643701717,56,Back,5643701727,1,,5643701719,140,24.9,5643701711,155,,5643701713,196,,5643701715,152,,5643701709,5,,5643701725,213,4.96,5643701723,212,,,,,,,,,,,44.4,,,,,,,,,,,
2799607957,281,1,1,31,51,5qxgilg61hlwxzfpdn2nhcayd,1,24.1,16.7,2025-04-12T12:34:02.521Z,2025-04-12T12:34:05Z,2fj3f2zy80nbu8p3ryblmioes,V. Purosalo,,,5643701819,212,12.0,5643701817,141,10.0,5643701821,213,5.89,5643701813,56,Back,5643701815,140,34.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799607991,282,1,1,31,54,5qxgilg61hlwxzfpdn2nhcayd,1,33.6,12.0,2025-04-12T12:34:05.258Z,2025-04-12T12:34:06Z,2kbiramhoa1b8k51wtfk5raei,J. Da Sylva,,,5643701995,212,13.4,5643701993,141,29.7,5643701997,213,2.03,5643701989,56,Back,5643701991,140,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799608049,283,1,1,31,55,5qxgilg61hlwxzfpdn2nhcayd,1,28.0,29.8,2025-04-12T12:34:06.728Z,2025-04-12T12:34:10Z,5nhh1n77us1h2z5wvx7mt2gpg,A. Okyere,,,5643702347,140,26.8,5643702351,212,13.1,5643702345,56,Back,5643702349,141,49.0,5643702353,213,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799608133,284,1,1,31,58,5qxgilg61hlwxzfpdn2nhcayd,1,29.1,49.1,2025-04-12T12:34:09.865Z,2025-04-12T12:34:14Z,6k8sy2tikge6yet4o6tqtixux,E. Romero,,,5643702749,141,89.3,5643702747,140,41.6,5643702751,212,30.3,5643702753,213,1.12,5643702743,155,,5643702745,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799608213,285,1,1,32,3,5qxgilg61hlwxzfpdn2nhcayd,1,54.5,92.0,2025-04-12T12:34:14.826Z,2025-04-12T12:34:20Z,amdo0gvq5yaascwon92mhyaga,E. Mömmö,,,5643703089,141,80.5,5643703091,212,19.0,5643703095,213,5.86,5643703087,140,71.0,5643703085,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799608251,286,1,1,32,8,5qxgilg61hlwxzfpdn2nhcayd,1,71.0,80.5,2025-04-12T12:34:20.010Z,2025-04-12T12:57:16Z,d7fbq3piag375ujo9q9njqq6s,D. Bulgakov,,,5643703343,140,64.6,5643703345,141,86.0,5643703349,213,2.63,5643703341,56,Left,5643703347,212,7.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799608277,287,1,1,32,12,5qxgilg61hlwxzfpdn2nhcayd,0,82.4,70.0,2025-04-12T12:34:23.882Z,2025-04-12T12:34:24Z,amdo0gvq5yaascwon92mhyaga,E. Mömmö,,,5643703461,56,Left,5643703469,212,22.3,5643703465,140,100.0,5643703471,213,0.49,5643703467,141,85.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799608265,229,5,1,32,12,3ptum5fjcgw51mqui0gu6uuf4,1,-1.2,21.5,2025-04-12T12:34:23.933Z,2025-04-12T12:56:51Z,u8remrfu8ug41xu71brhukmh,S. Dahlström,,,5643703503,233,288,5643703427,56,Back,5643703429,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799608281,288,5,1,32,12,5qxgilg61hlwxzfpdn2nhcayd,0,101.2,78.5,2025-04-12T12:34:23.933Z,2025-04-12T12:56:51Z,amdo0gvq5yaascwon92mhyaga,E. Mömmö,,,5643703491,346,,5643703523,233,229,5643703489,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799608689,230,1,1,32,44,3ptum5fjcgw51mqui0gu6uuf4,1,5.0,37.0,2025-04-12T12:34:55.244Z,2025-04-12T12:34:57Z,cikb5rw9wtq5th334wj89dhey,M. Riikonen,,,5643705785,124,,5643705791,141,23.9,5643705801,237,,5643705787,56,Back,5643705795,213,5.81,5643705793,212,19.5,5643705789,140,21.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799608719,231,1,1,32,45,3ptum5fjcgw51mqui0gu6uuf4,1,20.3,18.9,2025-04-12T12:34:57.059Z,2025-04-12T12:34:58Z,2lsv3xzudv78cddzsvl76zgx6,P. Lindgren,,,5643705957,213,5.61,5643705955,212,15.3,5643705953,141,5.0,5643705949,56,Back,5643705951,140,31.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799608739,232,1,1,32,47,3ptum5fjcgw51mqui0gu6uuf4,1,31.7,5.0,2025-04-12T12:34:58.668Z,2025-04-12T12:35:00Z,1iyf79yql5sm8m6i8nwxntsve,Hugo Cardoso,,,5643706037,140,26.5,5643706047,213,2.18,5643706045,212,9.5,5643706033,56,Back,5643706041,141,16.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799608761,233,1,1,32,49,3ptum5fjcgw51mqui0gu6uuf4,1,26.7,18.6,2025-04-12T12:35:00.356Z,2025-04-12T12:35:01Z,36gi7l0qvkbru5w6v2nym00ve,E. Patut,,,5643706173,56,Back,5643706175,140,44.8,5643706187,213,6.01,5643706183,212,19.7,5643706179,141,10.9,5643706171,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
