id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/9/value,qualifier/10/value,qualifier/16/value
2799964267,96,1,1,11,35,cy6zs39z79dcfbr4xzkp38z7q,1,36.8,33.6,2025-04-12T16:35:08.769Z,2025-04-12T16:35:12Z,9p03mfw1a51fwu8fklock97je,M. Koskela,,,5645574325,140,54.7,5645574335,213,5.52,5645574327,141,7.1,5645574331,212,26.0,5645574321,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799964339,97,1,1,11,39,cy6zs39z79dcfbr4xzkp38z7q,1,56.1,11.9,2025-04-12T16:35:12.320Z,2025-04-12T16:35:14Z,c9987xq26uc7bq68l76clyxud,M. Ojala,,,5645574547,213,0.94,5645574541,140,62.5,5645574543,141,25.5,5645574539,56,Center,5645574545,212,11.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799964377,98,1,1,11,41,cy6zs39z79dcfbr4xzkp38z7q,1,62.5,25.5,2025-04-12T16:35:14.416Z,2025-04-12T16:35:16Z,61ib1kknf11ab4v4f1magyu39,D. Barrow,,,5645574643,212,7.1,5645574645,213,3.10,5645574641,141,25.9,5645574637,56,Center,5645574639,140,55.7,5645574679,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799964479,99,1,1,11,42,cy6zs39z79dcfbr4xzkp38z7q,1,55.7,25.9,2025-04-12T16:35:16.065Z,2025-04-12T16:35:19Z,c9987xq26uc7bq68l76clyxud,M. Ojala,,,5645575053,56,Back,5645575063,212,15.4,5645575057,140,46.6,5645575067,213,2.24,5645575061,141,43.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799964549,100,1,1,11,45,cy6zs39z79dcfbr4xzkp38z7q,1,46.6,43.6,2025-04-12T16:35:19.105Z,2025-04-12T16:35:21Z,7r2ifipuieqiar5n00o2j5uj9,L. Bergsma,,,5645575257,141,76.0,5645575259,212,22.5,5645575261,213,1.37,5645575255,140,50.8,5645575253,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799964633,101,1,1,11,48,cy6zs39z79dcfbr4xzkp38z7q,0,51.7,77.6,2025-04-12T16:35:21.440Z,2025-04-12T16:35:24Z,bse78hbpbf32wr6nboc5zds0k,M. Jatta,,,5645575601,155,,5645575607,141,59.3,5645575609,212,41.7,5645575603,56,Center,5645575613,1,,5645575611,213,5.98,5645575605,140,89.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799964723,128,1,1,11,52,1c7dv8ays675v9kp6a04sd8pq,0,10.1,43.9,2025-04-12T16:35:25.624Z,2025-04-12T16:38:18Z,b6uchs6rc43tlb0qj2tw3xzh1,J. Kreidl,,,5645575975,212,33.8,5645575963,56,Back,5645575971,141,33.4,5645575967,140,41.6,5645576075,1,,5645575981,213,6.07,5645575961,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799964763,102,8,1,11,54,cy6zs39z79dcfbr4xzkp38z7q,1,56.7,59.4,2025-04-12T16:35:28.129Z,2025-04-12T16:35:28Z,a1dhi0sqw2yeffewd34n6z7fu,A. Dumbuya,,,5645576115,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799964937,129,1,1,12,0,1c7dv8ays675v9kp6a04sd8pq,1,19.8,79.3,2025-04-12T16:35:33.905Z,2025-04-12T16:35:35Z,59d5otjevb4zussjofufdg4ph,P. Pennanen,,,5645576837,213,3.71,5645576829,56,Back,5645576831,140,4.5,5645576833,141,64.2,5645576835,212,19.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799965035,130,1,1,12,1,1c7dv8ays675v9kp6a04sd8pq,0,4.5,64.2,2025-04-12T16:35:35.223Z,2025-04-12T16:35:40Z,b6uchs6rc43tlb0qj2tw3xzh1,J. Kreidl,,,5645577335,140,79.7,5645577343,1,,5645577341,213,0.17,5645577333,56,Left,5645577331,157,,5645577339,212,80.1,5645577337,141,84.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799965131,104,1,1,12,8,cy6zs39z79dcfbr4xzkp38z7q,1,21.9,10.0,2025-04-12T16:35:41.761Z,2025-04-12T16:35:44Z,9p03mfw1a51fwu8fklock97je,M. Koskela,,,5645577759,140,6.9,5645577767,213,2.33,5645577763,141,34.5,5645577755,56,Back,5645577765,212,22.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799965209,105,1,1,12,10,cy6zs39z79dcfbr4xzkp38z7q,1,8.0,39.2,2025-04-12T16:35:44.288Z,2025-04-12T16:35:48Z,91fm2241o9p5nxo84p43tedhx,W. Eskelinen,,,5645578137,140,19.4,5645578141,212,26.5,5645578139,141,73.9,5645578135,56,Back,5645578143,213,1.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799965271,106,1,1,12,14,cy6zs39z79dcfbr4xzkp38z7q,1,25.7,77.8,2025-04-12T16:35:48.289Z,2025-04-12T16:35:51Z,bse78hbpbf32wr6nboc5zds0k,M. Jatta,,,5645578445,141,65.2,5645578443,140,31.8,5645578441,56,Back,5645578449,213,5.35,5645578447,212,10.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799965261,131,83,1,12,18,1c7dv8ays675v9kp6a04sd8pq,0,62.4,25.3,2025-04-12T16:35:51.468Z,2025-04-12T16:35:53Z,7z2gs2b8ccchwf0h92hwx8d90,O. Ruoppi,,,5645578557,399,a1dhi0sqw2yeffewd34n6z7fu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799965293,107,1,1,12,18,cy6zs39z79dcfbr4xzkp38z7q,1,33.2,66.9,2025-04-12T16:35:51.857Z,2025-04-12T16:35:53Z,a1dhi0sqw2yeffewd34n6z7fu,A. Dumbuya,,,5645578545,56,Back,5645578553,213,2.20,5645578547,140,25.3,5645578551,212,14.0,5645578549,141,83.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799965337,108,1,1,12,20,cy6zs39z79dcfbr4xzkp38z7q,0,27.2,86.0,2025-04-12T16:35:54.273Z,2025-04-12T16:35:55Z,bse78hbpbf32wr6nboc5zds0k,M. Jatta,,,5645578829,213,5.73,5645578827,212,10.6,5645578819,140,35.8,5645578815,56,Back,5645578823,141,77.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799965353,132,8,1,12,22,1c7dv8ays675v9kp6a04sd8pq,1,64.4,23.4,2025-04-12T16:35:56.102Z,2025-04-12T16:35:56Z,aa40go6nrv6mpdny6zdc1jeg9,J. Oksanen,,,5645578895,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799965393,134,1,1,12,23,1c7dv8ays675v9kp6a04sd8pq,1,64.7,24.0,2025-04-12T16:35:57.236Z,2025-04-12T16:35:58Z,5t58neiqhud2d4h64owu8fwiy,A. Sadiku,,,5645579111,56,Center,5645579117,212,6.8,5645579119,213,1.73,5645579113,140,63.7,5645579115,141,33.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799965527,135,1,1,12,25,1c7dv8ays675v9kp6a04sd8pq,1,63.4,35.1,2025-04-12T16:35:58.307Z,2025-04-12T16:36:04Z,7z2gs2b8ccchwf0h92hwx8d90,O. Ruoppi,,,5645579825,141,22.4,5645579827,212,11.8,5645579829,213,5.46,5645579821,56,Center,5645579823,140,71.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799965483,109,83,1,12,29,cy6zs39z79dcfbr4xzkp38z7q,0,19.1,75.4,2025-04-12T16:36:02.545Z,2025-04-12T16:46:45Z,9rle4eqj5q7d4y7hgu570vgfd,N. Jokelainen,,,5645579953,399,5t58neiqhud2d4h64owu8fwiy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799965521,110,83,1,12,31,cy6zs39z79dcfbr4xzkp38z7q,0,18.9,83.3,2025-04-12T16:36:04.306Z,2025-04-12T16:46:46Z,9rle4eqj5q7d4y7hgu570vgfd,N. Jokelainen,,,5645579937,399,5t58neiqhud2d4h64owu8fwiy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799965545,111,45,1,12,31,cy6zs39z79dcfbr4xzkp38z7q,0,17.2,85.2,2025-04-12T16:36:04.363Z,2025-04-12T17:09:59Z,9rle4eqj5q7d4y7hgu570vgfd,N. Jokelainen,,,5645579915,56,Back,5645579975,233,136,5645579917,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799965537,136,3,1,12,31,1c7dv8ays675v9kp6a04sd8pq,1,82.8,14.8,2025-04-12T16:36:04.363Z,2025-04-12T17:09:59Z,5t58neiqhud2d4h64owu8fwiy,A. Sadiku,,,5645579869,286,,5645579945,233,111,5645579863,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799965619,137,1,1,12,31,1c7dv8ays675v9kp6a04sd8pq,1,90.0,12.5,2025-04-12T16:36:05.264Z,2025-04-12T16:36:09Z,5t58neiqhud2d4h64owu8fwiy,A. Sadiku,,,5645580301,56,Center,5645580303,140,88.6,5645580317,213,1.77,5645580311,212,7.3,5645580305,141,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799965629,138,61,1,12,35,1c7dv8ays675v9kp6a04sd8pq,0,84.2,9.1,2025-04-12T16:36:09.092Z,2025-04-12T16:36:09Z,aa40go6nrv6mpdny6zdc1jeg9,J. Oksanen,,,5645580355,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799965703,112,5,1,12,40,cy6zs39z79dcfbr4xzkp38z7q,1,13.6,101.6,2025-04-12T16:36:13.858Z,2025-04-12T16:36:17Z,bse78hbpbf32wr6nboc5zds0k,M. Jatta,,,5645580839,233,139,5645580797,56,Back,5645580799,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799965695,139,5,1,12,40,1c7dv8ays675v9kp6a04sd8pq,0,86.4,-1.6,2025-04-12T16:36:13.858Z,2025-04-12T17:12:52Z,aa40go6nrv6mpdny6zdc1jeg9,J. Oksanen,,,5645580757,347,,5645580869,233,112,5645580755,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799965861,113,1,1,12,51,cy6zs39z79dcfbr4xzkp38z7q,1,11.5,100.0,2025-04-12T16:36:24.945Z,2025-04-12T16:36:26Z,cn6gncw8nbyds83xx6cxbzrpw,S. Silander,,,5645581791,141,89.3,5645581787,56,Back,5645581789,140,6.9,5645581795,213,4.17,5645581793,212,9.4,5645581785,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799965961,114,1,1,12,53,cy6zs39z79dcfbr4xzkp38z7q,0,6.9,89.3,2025-04-12T16:36:26.626Z,2025-04-12T16:36:29Z,bse78hbpbf32wr6nboc5zds0k,M. Jatta,,,5645582221,56,Back,5645582229,213,6.20,5645582231,1,,5645582227,212,41.0,5645582223,140,45.8,5645582219,157,,5645582225,141,84.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799966005,140,1,1,12,57,1c7dv8ays675v9kp6a04sd8pq,0,54.9,20.4,2025-04-12T16:36:30.831Z,2025-04-12T16:36:32Z,3ani6i6zvyyz715jalqfbcvoq,A. Lötjönen,,,5645582443,56,Center,5645582441,3,,5645582447,141,39.5,5645582449,212,26.1,5645582445,140,76.5,5645582451,213,0.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799966059,115,61,1,13,1,cy6zs39z79dcfbr4xzkp38z7q,1,29.4,72.4,2025-04-12T16:36:34.528Z,2025-04-12T16:36:34Z,7r2ifipuieqiar5n00o2j5uj9,L. Bergsma,,,5645582675,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799966119,116,43,1,13,3,cy6zs39z79dcfbr4xzkp38z7q,1,0.0,0.0,2025-04-12T16:36:36.913Z,2025-04-12T16:36:52Z,a1dhi0sqw2yeffewd34n6z7fu,A. Dumbuya,,,5645584717,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799966175,117,1,1,13,4,cy6zs39z79dcfbr4xzkp38z7q,1,33.6,66.6,2025-04-12T16:36:38.289Z,2025-04-12T16:36:40Z,a1dhi0sqw2yeffewd34n6z7fu,A. Dumbuya,,,5645583355,213,4.21,5645583353,212,21.7,5645583351,141,38.6,5645583347,56,Back,5645583349,140,23.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799966215,118,1,1,13,7,cy6zs39z79dcfbr4xzkp38z7q,1,23.7,38.6,2025-04-12T16:36:40.385Z,2025-04-12T16:36:42Z,9p03mfw1a51fwu8fklock97je,M. Koskela,,,5645583497,56,Back,5645583501,140,7.1,5645583509,212,18.3,5645583517,213,2.84,5645583505,141,46.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799966265,119,1,1,13,9,cy6zs39z79dcfbr4xzkp38z7q,1,7.1,46.7,2025-04-12T16:36:42.577Z,2025-04-12T16:36:44Z,91fm2241o9p5nxo84p43tedhx,W. Eskelinen,,,5645583685,213,1.27,5645583683,212,29.3,5645583679,140,15.5,5645583677,56,Back,5645583681,141,87.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799966351,120,1,1,13,10,cy6zs39z79dcfbr4xzkp38z7q,1,15.5,87.8,2025-04-12T16:36:44.145Z,2025-04-12T16:36:48Z,bse78hbpbf32wr6nboc5zds0k,M. Jatta,,,5645584183,56,Back,5645584185,140,34.3,5645584187,141,91.7,5645584191,213,0.13,5645584189,212,19.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799966359,121,4,1,13,13,cy6zs39z79dcfbr4xzkp38z7q,1,35.2,89.6,2025-04-12T16:36:46.416Z,2025-04-12T16:36:52Z,cn6gncw8nbyds83xx6cxbzrpw,S. Silander,,,5645584283,56,Back,5645584287,265,,5645584289,286,,5645584281,13,,5645584285,152,,5645584357,233,141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799966307,141,4,1,13,13,1c7dv8ays675v9kp6a04sd8pq,0,64.8,10.4,2025-04-12T16:36:46.417Z,2025-04-12T16:36:53Z,5skki9qedwo05d1scee0obu1h,S. Savolainen,,,5645584369,233,121,5645584075,13,,5645584085,285,,5645584081,152,,5645584079,56,Right,5645584083,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799966533,122,1,1,13,19,cy6zs39z79dcfbr4xzkp38z7q,1,34.3,91.7,2025-04-12T16:36:52.834Z,2025-04-12T16:36:56Z,cn6gncw8nbyds83xx6cxbzrpw,S. Silander,,,5645585095,56,Back,5645585101,212,11.4,5645585103,213,3.67,5645585093,152,,5645585099,141,83.3,5645585097,140,24.9,5645585091,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799966581,123,1,1,13,22,cy6zs39z79dcfbr4xzkp38z7q,1,28.6,83.5,2025-04-12T16:36:56.002Z,2025-04-12T16:36:58Z,bse78hbpbf32wr6nboc5zds0k,M. Jatta,,,5645585385,56,Back,5645585393,212,12.5,5645585389,141,67.2,5645585387,140,23.2,5645585399,213,4.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799966651,124,1,1,13,25,cy6zs39z79dcfbr4xzkp38z7q,1,23.2,67.0,2025-04-12T16:36:58.450Z,2025-04-12T16:37:02Z,7r2ifipuieqiar5n00o2j5uj9,L. Bergsma,,,5645585739,56,Back,5645585745,212,26.2,5645585741,140,28.7,5645585747,213,4.93,5645585743,141,29.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799966815,125,1,1,13,28,cy6zs39z79dcfbr4xzkp38z7q,1,35.9,27.6,2025-04-12T16:37:02.048Z,2025-04-12T16:37:09Z,9p03mfw1a51fwu8fklock97je,M. Koskela,,,5645586523,140,44.0,5645586521,56,Back,5645586527,212,16.9,5645586529,213,5.24,5645586525,141,6.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799966905,126,1,1,13,35,cy6zs39z79dcfbr4xzkp38z7q,1,45.9,29.1,2025-04-12T16:37:08.929Z,2025-04-12T16:37:12Z,33va022bhya45v496wz8usn6y,O. Kemppainen,,,5645586869,212,21.1,5645586871,213,2.02,5645586867,141,57.0,5645586865,140,37.1,5645586863,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799966995,127,1,1,13,38,cy6zs39z79dcfbr4xzkp38z7q,1,37.5,57.9,2025-04-12T16:37:11.953Z,2025-04-12T16:37:15Z,7r2ifipuieqiar5n00o2j5uj9,L. Bergsma,,,5645587331,140,51.1,5645587329,56,Left,5645587337,213,1.00,5645587333,141,90.3,5645587335,212,26.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799967019,128,1,1,13,42,cy6zs39z79dcfbr4xzkp38z7q,1,58.3,93.9,2025-04-12T16:37:15.489Z,2025-04-12T16:37:16Z,bse78hbpbf32wr6nboc5zds0k,M. Jatta,,,5645587479,213,0.26,5645587477,212,8.7,5645587471,56,Left,5645587475,141,97.2,5645587473,140,66.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799967085,129,1,1,13,43,cy6zs39z79dcfbr4xzkp38z7q,1,66.3,97.2,2025-04-12T16:37:16.833Z,2025-04-12T16:37:19Z,cn6gncw8nbyds83xx6cxbzrpw,S. Silander,,,5645587687,213,3.28,5645587679,56,Left,5645587681,140,55.5,5645587683,141,94.8,5645587685,212,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799967141,130,1,1,13,45,cy6zs39z79dcfbr4xzkp38z7q,1,55.5,94.8,2025-04-12T16:37:19.266Z,2025-04-12T16:37:21Z,bse78hbpbf32wr6nboc5zds0k,M. Jatta,,,5645587917,212,8.7,5645587919,213,3.62,5645587911,56,Back,5645587915,141,88.9,5645587913,140,48.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799967181,131,1,1,13,47,cy6zs39z79dcfbr4xzkp38z7q,1,48.2,87.8,2025-04-12T16:37:21.264Z,2025-04-12T16:37:22Z,7r2ifipuieqiar5n00o2j5uj9,L. Bergsma,,,5645588073,212,15.4,5645588075,213,6.11,5645588069,140,62.6,5645588071,141,83.9,5645588067,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799967273,132,1,1,13,49,cy6zs39z79dcfbr4xzkp38z7q,1,62.7,84.1,2025-04-12T16:37:22.849Z,2025-04-12T16:37:27Z,9rle4eqj5q7d4y7hgu570vgfd,N. Jokelainen,,,5645588619,141,95.0,5645588617,140,63.5,5645588613,56,Left,5645588621,212,7.5,5645588623,213,1.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799967303,133,1,1,13,54,cy6zs39z79dcfbr4xzkp38z7q,1,63.2,90.2,2025-04-12T16:37:27.825Z,2025-04-12T16:37:29Z,61ib1kknf11ab4v4f1magyu39,D. Barrow,,,5645588735,212,13.0,5645588737,213,4.66,5645588729,56,Center,5645588731,140,62.6,5645588733,141,71.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799967405,134,1,1,13,56,cy6zs39z79dcfbr4xzkp38z7q,1,63.7,62.9,2025-04-12T16:37:29.393Z,2025-04-12T16:37:34Z,a1dhi0sqw2yeffewd34n6z7fu,A. Dumbuya,,,5645589269,141,14.6,5645589271,212,35.8,5645589267,140,77.3,5645589265,56,Right,5645589273,213,5.12,5645589275,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799967485,135,1,1,14,0,cy6zs39z79dcfbr4xzkp38z7q,1,81.6,16.2,2025-04-12T16:37:33.937Z,2025-04-12T16:37:39Z,61ib1kknf11ab4v4f1magyu39,D. Barrow,,,5645589699,212,13.5,5645589697,141,24.0,5645589695,140,93.4,5645589693,56,Center,5645589701,213,0.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799967515,136,1,1,14,5,cy6zs39z79dcfbr4xzkp38z7q,0,97.0,31.6,2025-04-12T16:37:38.994Z,2025-04-12T16:37:40Z,c9987xq26uc7bq68l76clyxud,M. Ojala,,,5645589813,213,1.55,5645589797,56,Center,5645589805,141,51.9,5645589801,140,97.3,5645589795,155,,5645589809,212,13.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799967845,143,80,1,14,24,1c7dv8ays675v9kp6a04sd8pq,0,6.9,51.9,2025-04-12T16:37:57.406Z,2025-04-12T16:37:58Z,b6uchs6rc43tlb0qj2tw3xzh1,J. Kreidl,,,5645591497,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799967961,144,1,1,14,27,1c7dv8ays675v9kp6a04sd8pq,1,18.8,52.4,2025-04-12T16:38:00.879Z,2025-04-12T16:38:03Z,b6uchs6rc43tlb0qj2tw3xzh1,J. Kreidl,,,5645592075,56,Back,5645592083,212,13.3,5645592087,213,0.11,5645592079,141,54.5,5645592077,140,31.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799967983,145,1,1,14,30,1c7dv8ays675v9kp6a04sd8pq,1,31.0,55.1,2025-04-12T16:38:03.620Z,2025-04-12T16:38:05Z,doxrlp6910n9l5b5zl8ee73ai,D. Arifi,,,5645592245,212,14.3,5645592239,56,Back,5645592243,141,50.7,5645592241,140,17.7,5645592247,213,3.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799968053,146,1,1,14,31,1c7dv8ays675v9kp6a04sd8pq,1,18.3,50.1,2025-04-12T16:38:05.139Z,2025-04-12T16:38:09Z,b6uchs6rc43tlb0qj2tw3xzh1,J. Kreidl,,,5645592705,212,8.9,5645592703,141,37.1,5645592699,56,Back,5645592701,140,19.0,5645592707,213,4.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799968097,147,1,1,14,35,1c7dv8ays675v9kp6a04sd8pq,1,23.8,36.7,2025-04-12T16:38:09.062Z,2025-04-12T16:38:11Z,3ani6i6zvyyz715jalqfbcvoq,A. Lötjönen,,,5645592915,140,34.7,5645592921,213,0.16,5645592913,56,Back,5645592917,141,39.5,5645592919,212,11.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799968141,148,1,1,14,37,1c7dv8ays675v9kp6a04sd8pq,1,36.7,40.0,2025-04-12T16:38:10.949Z,2025-04-12T16:38:12Z,aa40go6nrv6mpdny6zdc1jeg9,J. Oksanen,,,5645593179,212,6.9,5645593177,141,50.1,5645593181,213,1.71,5645593171,56,Back,5645593175,140,35.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799968181,149,1,1,14,39,1c7dv8ays675v9kp6a04sd8pq,1,41.0,55.2,2025-04-12T16:38:12.799Z,2025-04-12T16:38:15Z,doxrlp6910n9l5b5zl8ee73ai,D. Arifi,,,5645593365,141,75.3,5645593363,140,45.6,5645593367,212,14.5,5645593369,213,1.23,5645593361,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799968263,150,1,1,14,41,1c7dv8ays675v9kp6a04sd8pq,1,52.1,80.3,2025-04-12T16:38:14.928Z,2025-04-12T16:38:19Z,59d5otjevb4zussjofufdg4ph,P. Pennanen,,,5645593791,140,70.1,5645593797,213,0.34,5645593793,141,90.0,5645593789,56,Left,5645593795,212,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799968295,151,1,1,14,46,1c7dv8ays675v9kp6a04sd8pq,1,61.0,69.6,2025-04-12T16:38:19.749Z,2025-04-12T16:38:22Z,6r9gyu0ks64c9z4kfsfjj105w,R. Tikkanen,,,5645593981,140,62.6,5645593979,56,Center,5645593987,213,4.83,5645593983,141,48.4,5645593985,212,14.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799968383,152,1,1,14,48,1c7dv8ays675v9kp6a04sd8pq,1,62.3,64.6,2025-04-12T16:38:22.207Z,2025-04-12T16:38:26Z,7z2gs2b8ccchwf0h92hwx8d90,O. Ruoppi,,,5645594387,212,10.8,5645594389,213,2.21,5645594379,140,56.2,5645594375,56,Center,5645594383,141,77.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799968475,153,1,1,14,52,1c7dv8ays675v9kp6a04sd8pq,1,58.2,62.1,2025-04-12T16:38:26.113Z,2025-04-12T16:38:30Z,doxrlp6910n9l5b5zl8ee73ai,D. Arifi,,,5645594837,140,53.2,5645594841,212,13.4,5645594839,141,43.9,5645594835,56,Center,5645594845,213,4.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799968547,154,1,1,14,56,1c7dv8ays675v9kp6a04sd8pq,1,58.8,35.5,2025-04-12T16:38:30.183Z,2025-04-12T16:38:32Z,aa40go6nrv6mpdny6zdc1jeg9,J. Oksanen,,,5645595145,140,56.9,5645595143,56,Center,5645595149,212,8.9,5645595151,213,4.49,5645595147,141,22.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799968661,155,1,1,14,59,1c7dv8ays675v9kp6a04sd8pq,1,55.7,23.9,2025-04-12T16:38:32.472Z,2025-04-12T16:38:36Z,289f8ysumkm0ilmx2z472cei2,I. Cissé,,,5645595681,212,8.1,5645595679,141,35.7,5645595677,140,57.0,5645595683,213,1.40,5645595675,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799968701,156,1,1,15,2,1c7dv8ays675v9kp6a04sd8pq,1,55.3,46.1,2025-04-12T16:38:36.195Z,2025-04-12T16:38:38Z,doxrlp6910n9l5b5zl8ee73ai,D. Arifi,,,5645595875,140,51.8,5645595873,56,Center,5645595881,213,1.80,5645595877,141,69.4,5645595879,212,16.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
