id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/11/value,qualifier/14/value,qualifier/12/value,qualifier/15/value,qualifier/17/value
2818927783,229,1,1,27,12,8eab5wbcnttsiosd1o8c71gmk,0,99.5,0.5,2025-05-25T15:59:39.298Z,2025-05-25T15:59:41Z,d39zrjj1sao1lkkzief35sctl,F. Krebs,,,5750287481,155,,5750287495,1,,5750287493,213,1.90,5750287483,224,,5750287491,212,40.8,5750287485,56,Center,5750287489,141,57.2,5750287477,2,,5750287487,140,86.9,5750287479,6,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818927787,218,12,1,27,14,ea3yd0dgq6uy6pupkpn17j5xg,1,12.3,37.1,2025-05-25T15:59:41.933Z,2025-05-25T15:59:44Z,9tz8pzof2v3ktjwsyt3gl18gk,L. Laine,,,5750287503,141,42.4,5750287505,212,8.8,5750287507,213,2.72,5750287501,140,4.7,5750287499,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818927793,219,44,1,27,16,ea3yd0dgq6uy6pupkpn17j5xg,1,7.4,41.0,2025-05-25T15:59:44.044Z,2025-05-25T15:59:47Z,2qks3nbpd8o6igkqjl9e4po4q,Babacar Fati,,,5750287527,285,,5750287545,233,230,5750287525,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818927789,230,44,1,27,16,8eab5wbcnttsiosd1o8c71gmk,0,92.6,59.0,2025-05-25T15:59:44.045Z,2025-05-25T15:59:46Z,bwn0e8pjrikjcpold20o2os2c,A. Essomba,,,5750287509,56,Center,5750287553,233,219,5750287511,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818927801,220,12,1,27,17,ea3yd0dgq6uy6pupkpn17j5xg,1,4.7,42.4,2025-05-25T15:59:44.285Z,2025-05-25T15:59:48Z,2qks3nbpd8o6igkqjl9e4po4q,Babacar Fati,,,5750287593,212,10.2,5750287587,56,Back,5750287595,213,5.69,5750287589,140,12.7,5750287613,15,,5750287591,141,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818927831,222,1,1,27,19,ea3yd0dgq6uy6pupkpn17j5xg,1,12.7,34.0,2025-05-25T15:59:46.845Z,2025-05-25T15:59:52Z,9tz8pzof2v3ktjwsyt3gl18gk,L. Laine,,,5750287745,212,33.2,5750287743,141,9.7,5750287739,56,Back,5750287741,140,40.1,5750287747,213,5.76,5750287749,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818927843,223,1,1,27,24,ea3yd0dgq6uy6pupkpn17j5xg,1,46.3,14.1,2025-05-25T15:59:51.997Z,2025-05-25T15:59:53Z,ciursygt8i2deeszjdebb28yx,E. Mastokangas,,,5750287791,56,Back,5750287793,140,43.8,5750287795,141,33.1,5750287799,213,1.77,5750287797,212,13.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818927863,224,1,1,27,26,ea3yd0dgq6uy6pupkpn17j5xg,1,43.8,33.1,2025-05-25T15:59:53.676Z,2025-05-25T15:59:57Z,9tz8pzof2v3ktjwsyt3gl18gk,L. Laine,,,5750287895,56,Center,5750287899,141,31.3,5750287901,212,13.4,5750287897,140,56.5,5750287903,213,6.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818927873,225,1,1,27,30,ea3yd0dgq6uy6pupkpn17j5xg,1,68.6,38.2,2025-05-25T15:59:57.133Z,2025-05-25T16:00:00Z,ayl3txfejfa46xvwnzzd76vze,K. Paananen,,,5750288035,56,Right,5750288041,212,24.8,5750288039,141,7.0,5750288043,213,5.26,5750288037,140,80.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818927883,226,1,1,27,33,ea3yd0dgq6uy6pupkpn17j5xg,1,80.9,7.0,2025-05-25T16:00:00.636Z,2025-05-25T16:00:02Z,ciursygt8i2deeszjdebb28yx,E. Mastokangas,,,5750288119,213,1.71,5750288109,140,79.3,5750288107,56,Center,5750288111,141,24.9,5750288115,212,12.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818927891,227,1,1,27,35,ea3yd0dgq6uy6pupkpn17j5xg,1,79.3,24.9,2025-05-25T16:00:02.205Z,2025-05-25T16:00:18Z,ayl3txfejfa46xvwnzzd76vze,K. Paananen,1.0,,5750288577,210,15,5750288157,212,7.0,5750288159,213,2.27,5750288155,141,32.8,5750288153,140,75.0,5750288151,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818927893,228,15,1,27,38,ea3yd0dgq6uy6pupkpn17j5xg,1,84.4,35.4,2025-05-25T16:00:05.500Z,2025-05-25T16:27:26Z,bmbdwons7wudqebn3o3flm19l,V. Gasc,,,5750288163,22,,5750288587,55,227,5750288599,230,99.5,5750288601,231,47.7,5750288593,103,19,5750288591,102,48.3,5750288585,29,,5750288295,82,,5750288603,233,231,5750288165,63,,5750288597,147,40.6,5750435315,215,5750288291,20,5750288595,146,90.7,5750288583,78,5750288167,56,,,,,,,,,,,Center,
2818927897,231,10,1,27,38,8eab5wbcnttsiosd1o8c71gmk,1,9.6,59.2,2025-05-25T16:00:05.600Z,2025-05-25T16:00:18Z,524qf48twiwfk14oxmwsxj2tw,D. Legbo,,,5750288175,94,,5750288611,233,228,5750288177,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818927895,229,6,1,27,39,ea3yd0dgq6uy6pupkpn17j5xg,1,87.6,36.5,2025-05-25T16:00:06.844Z,2025-05-25T16:04:16Z,bmbdwons7wudqebn3o3flm19l,V. Gasc,,,5750288205,56,Center,5750288207,75,,5750288217,233,232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818927899,232,6,1,27,39,8eab5wbcnttsiosd1o8c71gmk,0,12.4,63.5,2025-05-25T16:00:06.844Z,2025-05-25T16:04:16Z,524qf48twiwfk14oxmwsxj2tw,D. Legbo,,,5750288221,233,229,5750288211,73,,5750288209,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818928003,230,1,1,28,12,ea3yd0dgq6uy6pupkpn17j5xg,0,99.5,0.5,2025-05-25T16:00:39.117Z,2025-05-25T16:00:42Z,ayl3txfejfa46xvwnzzd76vze,K. Paananen,,,5750289017,140,97.6,5750289009,6,,5750289025,1,,5750289015,56,Center,5750289019,141,51.9,5750289073,233,233,5750289011,155,,5750289021,212,35.0,5750289007,2,,5750289013,223,,5750289023,213,1.63,,,,,,,,,,,,,,,,,,,,,,,
2818928007,233,11,1,28,15,8eab5wbcnttsiosd1o8c71gmk,1,4.3,47.8,2025-05-25T16:00:42.506Z,2025-05-25T16:00:43Z,7oxxp38dxp40lby1kwg4xpn56,E. Huuhtanen,,,5750289055,56,Back,5750289057,88,,5750289115,233,230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818928091,234,1,1,28,26,8eab5wbcnttsiosd1o8c71gmk,1,11.2,47.9,2025-05-25T16:00:53.986Z,2025-05-25T16:00:55Z,7oxxp38dxp40lby1kwg4xpn56,E. Huuhtanen,,,5750289593,212,11.0,5750289595,213,4.84,5750289585,123,,5750289591,141,31.9,5750289589,140,12.5,5750289587,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818928095,235,1,1,28,28,8eab5wbcnttsiosd1o8c71gmk,1,12.3,31.9,2025-05-25T16:00:55.650Z,2025-05-25T16:00:56Z,2fw3pz0v22kdbiognam8zsvoq,L. Kuittinen,,,5750289619,141,30.9,5750289617,140,23.2,5750289615,56,Back,5750289623,213,6.22,5750289621,212,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818928107,236,1,1,28,29,8eab5wbcnttsiosd1o8c71gmk,1,23.3,31.0,2025-05-25T16:00:56.674Z,2025-05-25T16:00:58Z,c90jak72lerrxc3kpo73cupsk,B. Ampofo,,,5750289677,212,15.7,5750289679,213,3.08,5750289699,156,,5750289671,56,Back,5750289675,141,32.4,5750289673,140,8.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818928125,237,1,1,28,31,8eab5wbcnttsiosd1o8c71gmk,1,8.4,32.2,2025-05-25T16:00:58.402Z,2025-05-25T16:01:01Z,2fw3pz0v22kdbiognam8zsvoq,L. Kuittinen,,,5750289745,56,Back,5750289751,212,15.7,5750289747,140,2.8,5750289749,141,53.6,5750289753,213,1.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818928153,238,1,1,28,33,8eab5wbcnttsiosd1o8c71gmk,0,3.8,63.9,2025-05-25T16:01:00.875Z,2025-05-25T16:01:05Z,7oxxp38dxp40lby1kwg4xpn56,E. Huuhtanen,,,5750289853,212,37.7,5750289855,213,0.09,5750289849,141,68.7,5750289843,56,Back,5750289845,140,39.6,5750289841,157,,5750289859,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818928151,231,44,1,28,36,ea3yd0dgq6uy6pupkpn17j5xg,1,58.8,29.9,2025-05-25T16:01:03.869Z,2025-05-25T16:11:24Z,9ykuo0c905u48vd44wxgb6jth,A. Obileye,,,5750289833,286,,5750289831,56,Center,5750289907,233,239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818928161,239,44,1,28,36,8eab5wbcnttsiosd1o8c71gmk,0,41.2,70.1,2025-05-25T16:01:03.870Z,2025-05-25T16:11:25Z,50pntfz4g78co2q68kno332z9,J. Tuominen,,,5750289897,56,Back,5750289899,285,,5750289941,233,231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818928159,232,1,1,28,37,ea3yd0dgq6uy6pupkpn17j5xg,0,56.0,27.6,2025-05-25T16:01:04.254Z,2025-05-25T16:01:05Z,9ykuo0c905u48vd44wxgb6jth,A. Obileye,,,5750289879,3,,5750289889,212,9.6,5750289883,140,61.6,5750289891,213,0.91,5750289885,141,38.8,5750289881,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818928209,240,1,1,28,44,8eab5wbcnttsiosd1o8c71gmk,1,75.3,31.0,2025-05-25T16:01:11.642Z,2025-05-25T16:01:16Z,c1f7vp2u7fndbs1q67yhze1hw,A. Kouame,,,5750290207,213,5.55,5750290201,140,86.0,5750290205,212,15.1,5750290203,141,16.1,5750290199,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818928219,241,1,1,28,48,8eab5wbcnttsiosd1o8c71gmk,1,89.9,29.1,2025-05-25T16:01:15.937Z,2025-05-25T16:01:18Z,bwn0e8pjrikjcpold20o2os2c,A. Essomba,,,5750290271,213,2.81,5750290267,141,32.5,5750290269,212,7.1,5750290265,140,83.5,5750290263,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818928227,242,1,1,28,50,8eab5wbcnttsiosd1o8c71gmk,1,79.6,34.6,2025-05-25T16:01:17.906Z,2025-05-25T16:01:19Z,c1f7vp2u7fndbs1q67yhze1hw,A. Kouame,,,5750290301,56,Center,5750290307,212,11.4,5750290309,213,1.84,5750290303,140,76.7,5750290305,141,50.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818928237,243,1,1,28,52,8eab5wbcnttsiosd1o8c71gmk,1,76.8,53.4,2025-05-25T16:01:19.522Z,2025-05-25T16:01:22Z,c90jak72lerrxc3kpo73cupsk,B. Ampofo,,,5750290377,212,11.4,5750290379,213,1.41,5750290371,56,Center,5750290373,140,78.5,5750290375,141,69.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818928249,244,1,1,28,54,8eab5wbcnttsiosd1o8c71gmk,1,78.6,73.5,2025-05-25T16:01:21.986Z,2025-05-25T16:01:23Z,arxu3yjspsjmmobkj92c79ze2,J. Niska,,,5750290449,140,89.4,5750290451,141,84.1,5750290447,56,Left,5750290453,212,13.4,5750290455,213,0.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818928275,245,1,1,28,56,8eab5wbcnttsiosd1o8c71gmk,1,89.4,83.3,2025-05-25T16:01:23.691Z,2025-05-25T16:01:26Z,50pntfz4g78co2q68kno332z9,J. Tuominen,,,5750290587,56,Center,5750290589,140,96.1,5750290591,141,70.6,5750290595,213,5.40,5750290593,212,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818928287,246,1,1,28,59,8eab5wbcnttsiosd1o8c71gmk,0,97.7,69.7,2025-05-25T16:01:26.826Z,2025-05-25T16:01:28Z,524qf48twiwfk14oxmwsxj2tw,D. Legbo,,,5750290661,56,Center,5750290665,141,66.9,5750290663,140,96.7,5750290679,286,,5750290669,213,4.21,5750290675,233,233,5750290667,212,2.2,5750290673,236,,5750290703,195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818928283,233,74,1,28,59,ea3yd0dgq6uy6pupkpn17j5xg,1,0.9,30.0,2025-05-25T16:01:26.827Z,2025-05-25T16:01:28Z,9ykuo0c905u48vd44wxgb6jth,A. Obileye,,,5750290645,285,,5750290685,233,246,5750290643,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818928289,234,6,1,29,0,ea3yd0dgq6uy6pupkpn17j5xg,0,1.8,31.2,2025-05-25T16:01:27.919Z,2025-05-25T16:01:33Z,9ykuo0c905u48vd44wxgb6jth,A. Obileye,,,5750290747,233,247,5750290707,56,Back,5750290709,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818928295,247,6,1,29,0,8eab5wbcnttsiosd1o8c71gmk,1,98.2,68.8,2025-05-25T16:01:27.919Z,2025-05-25T16:04:16Z,524qf48twiwfk14oxmwsxj2tw,D. Legbo,,,5750290729,56,Center,5750290731,73,,5750290741,233,234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818928517,248,1,1,29,28,8eab5wbcnttsiosd1o8c71gmk,0,99.5,99.5,2025-05-25T16:01:55.667Z,2025-05-25T16:01:58Z,d39zrjj1sao1lkkzief35sctl,F. Krebs,,,5750291765,2,,5750291777,141,35.2,5750291779,212,44.0,5750291771,223,,5750291781,213,4.60,5750291769,155,,5750291783,1,,5750291775,140,94.9,5750291773,56,Center,5750291767,6,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818928525,235,12,1,29,31,ea3yd0dgq6uy6pupkpn17j5xg,1,4.1,59.9,2025-05-25T16:01:58.349Z,2025-05-25T16:02:39Z,2qks3nbpd8o6igkqjl9e4po4q,Babacar Fati,,,5750291829,213,1.16,5750291827,212,22.3,5750291839,15,,5750291821,56,Back,5750291823,140,12.6,5750291825,141,89.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818928619,249,1,1,29,37,8eab5wbcnttsiosd1o8c71gmk,1,86.9,6.1,2025-05-25T16:02:04.417Z,2025-05-25T16:02:07Z,bwn0e8pjrikjcpold20o2os2c,A. Essomba,,,5750292283,213,1.06,5750292275,56,Right,5750292277,140,91.6,5750292279,141,19.1,5750292281,212,10.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818928645,250,1,1,29,40,8eab5wbcnttsiosd1o8c71gmk,1,95.6,17.1,2025-05-25T16:02:07.099Z,2025-05-25T16:02:09Z,53kd57a8pwjno3l6cou3nexn9,J. Hämäläinen,,,5750292403,140,92.5,5750292405,141,5.3,5750292407,212,8.7,5750292401,56,Right,5750292409,213,4.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818928675,251,1,1,29,42,8eab5wbcnttsiosd1o8c71gmk,1,91.3,5.8,2025-05-25T16:02:09.138Z,2025-05-25T16:02:11Z,bwn0e8pjrikjcpold20o2os2c,A. Essomba,,,5750292599,213,3.02,5750292591,56,Right,5750292597,212,15.3,5750292593,140,76.8,5750292595,141,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818928713,252,1,1,29,44,8eab5wbcnttsiosd1o8c71gmk,1,75.2,8.0,2025-05-25T16:02:11.810Z,2025-05-25T16:02:14Z,524qf48twiwfk14oxmwsxj2tw,D. Legbo,,,5750292769,56,Center,5750292775,212,18.9,5750292773,141,24.9,5750292771,140,60.9,5750292777,213,2.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818928735,253,1,1,29,47,8eab5wbcnttsiosd1o8c71gmk,1,56.6,23.3,2025-05-25T16:02:14.514Z,2025-05-25T16:02:16Z,arxu3yjspsjmmobkj92c79ze2,J. Niska,,,5750292897,212,24.1,5750292901,213,2.33,5750292885,56,Back,5750292893,141,49.0,5750292889,140,40.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818928767,254,1,1,29,49,8eab5wbcnttsiosd1o8c71gmk,1,40.8,49.0,2025-05-25T16:02:16.658Z,2025-05-25T16:02:18Z,7oxxp38dxp40lby1kwg4xpn56,E. Huuhtanen,,,5750293051,140,58.2,5750293049,56,Center,5750293055,212,20.5,5750293053,141,62.7,5750293057,213,0.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818928789,255,1,1,29,51,8eab5wbcnttsiosd1o8c71gmk,1,58.5,63.0,2025-05-25T16:02:18.651Z,2025-05-25T16:02:22Z,c90jak72lerrxc3kpo73cupsk,B. Ampofo,,,5750293185,140,65.5,5750293191,213,1.22,5750293183,56,Left,5750293187,141,92.9,5750293189,212,21.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818928827,256,1,1,29,54,8eab5wbcnttsiosd1o8c71gmk,1,63.2,89.4,2025-05-25T16:02:21.882Z,2025-05-25T16:02:24Z,d39zrjj1sao1lkkzief35sctl,F. Krebs,,,5750293343,141,82.4,5750293339,56,Back,5750293345,212,22.9,5750293341,140,41.9,5750293347,213,3.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818928875,257,1,1,29,57,8eab5wbcnttsiosd1o8c71gmk,1,40.4,81.1,2025-05-25T16:02:24.066Z,2025-05-25T16:02:29Z,c90jak72lerrxc3kpo73cupsk,B. Ampofo,,,5750293633,56,Back,5750293649,213,3.85,5750293645,212,24.3,5750293639,140,22.8,5750293641,141,57.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818928951,258,2,1,30,2,8eab5wbcnttsiosd1o8c71gmk,1,22.3,52.5,2025-05-25T16:02:29.338Z,2025-05-25T16:02:41Z,7oxxp38dxp40lby1kwg4xpn56,E. Huuhtanen,,,5750294045,140,83.0,5750294049,141,9.1,5750294059,1,,5750294311,7,bwn0e8pjrikjcpold20o2os2c,5750294041,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818928967,236,55,1,30,2,ea3yd0dgq6uy6pupkpn17j5xg,1,32.9,52.2,2025-05-25T16:02:29.339Z,2025-05-25T16:03:23Z,9ykuo0c905u48vd44wxgb6jth,A. Obileye,,,5750296657,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818929159,237,1,1,30,22,ea3yd0dgq6uy6pupkpn17j5xg,1,29.6,86.6,2025-05-25T16:02:49.518Z,2025-05-25T16:02:55Z,bmbdwons7wudqebn3o3flm19l,V. Gasc,,,5750295275,213,4.09,5750295267,56,Back,5750295273,212,14.9,5750295269,140,21.4,5750295271,141,68.8,5750295265,241,,5750295263,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818929173,238,1,1,30,28,ea3yd0dgq6uy6pupkpn17j5xg,1,24.2,67.2,2025-05-25T16:02:55.758Z,2025-05-25T16:02:57Z,9ykuo0c905u48vd44wxgb6jth,A. Obileye,,,5750295331,56,Back,5750295337,212,8.8,5750295339,213,0.62,5750295333,140,31.0,5750295335,141,74.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818929261,239,1,1,30,30,ea3yd0dgq6uy6pupkpn17j5xg,1,31.0,74.7,2025-05-25T16:02:57.054Z,2025-05-25T16:03:06Z,bmbdwons7wudqebn3o3flm19l,V. Gasc,,,5750295777,141,38.5,5750295781,213,4.70,5750295779,212,24.6,5750295773,56,Back,5750295775,140,30.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818929285,240,1,1,30,38,ea3yd0dgq6uy6pupkpn17j5xg,1,46.7,31.0,2025-05-25T16:03:06.030Z,2025-05-25T16:03:08Z,17p2jqe16w5j9qh5f8yr80g7o,O. Väistö,,,5750295875,141,53.7,5750295873,140,38.4,5750295871,56,Back,5750295879,213,2.08,5750295877,212,17.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818929323,241,1,1,30,41,ea3yd0dgq6uy6pupkpn17j5xg,1,38.4,53.7,2025-05-25T16:03:08.558Z,2025-05-25T16:03:11Z,9ykuo0c905u48vd44wxgb6jth,A. Obileye,,,5750296041,212,14.8,5750296035,56,Back,5750296037,140,43.7,5750296039,141,73.8,5750296043,213,1.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818929337,242,1,1,30,44,ea3yd0dgq6uy6pupkpn17j5xg,1,43.8,78.8,2025-05-25T16:03:11.854Z,2025-05-25T16:03:13Z,2qks3nbpd8o6igkqjl9e4po4q,Babacar Fati,,,5750296113,140,55.9,5750296115,141,94.1,5750296111,56,Left,5750296117,212,16.4,5750296119,213,0.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818929359,243,1,1,30,45,ea3yd0dgq6uy6pupkpn17j5xg,1,55.9,94.1,2025-05-25T16:03:13.022Z,2025-05-25T16:03:15Z,7glr1eur910fj5b5fg743job9,R. Karjalainen,,,5750296249,212,20.3,5750296251,213,4.97,5750296247,141,65.2,5750296245,140,60.8,5750296243,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818929421,244,1,1,30,48,ea3yd0dgq6uy6pupkpn17j5xg,0,60.8,65.2,2025-05-25T16:03:15.519Z,2025-05-25T16:03:20Z,ciursygt8i2deeszjdebb28yx,E. Mastokangas,,,5750296567,1,,5750296555,155,,5750296557,56,Left,5750296563,212,40.0,5750296559,140,97.8,5750296565,213,0.24,5750296561,141,79.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818929565,260,1,1,31,4,8eab5wbcnttsiosd1o8c71gmk,1,9.1,41.0,2025-05-25T16:03:31.491Z,2025-05-25T16:03:33Z,7oxxp38dxp40lby1kwg4xpn56,E. Huuhtanen,,,5750297297,123,,5750297307,213,5.37,5750297299,56,Back,5750297301,140,17.0,5750297305,212,13.5,5750297303,141,25.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818929615,261,1,1,31,6,8eab5wbcnttsiosd1o8c71gmk,1,17.1,25.5,2025-05-25T16:03:33.194Z,2025-05-25T16:03:37Z,2fw3pz0v22kdbiognam8zsvoq,L. Kuittinen,,,5750297561,213,5.50,5750297559,212,17.5,5750297557,141,7.4,5750297553,56,Back,5750297555,140,28.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818929647,262,1,1,31,10,8eab5wbcnttsiosd1o8c71gmk,0,34.4,4.6,2025-05-25T16:03:37.157Z,2025-05-25T16:03:40Z,a9234jafv17dcvbu54expih91,A. Granlund,,,5750297753,1,,5750297749,212,51.6,5750297751,213,0.16,5750297747,141,16.5,5750297745,140,82.9,5750297743,56,Right,5750297741,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818929657,245,61,1,31,15,ea3yd0dgq6uy6pupkpn17j5xg,0,20.5,85.6,2025-05-25T16:03:42.446Z,2025-05-25T16:03:42Z,2qks3nbpd8o6igkqjl9e4po4q,Babacar Fati,,,5750297843,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818929691,263,1,1,31,17,8eab5wbcnttsiosd1o8c71gmk,1,88.4,17.7,2025-05-25T16:03:44.987Z,2025-05-25T16:03:47Z,bwn0e8pjrikjcpold20o2os2c,A. Essomba,,,5750298069,213,2.12,5750298067,212,13.4,5750298061,56,Center,5750298065,141,34.5,5750298063,140,81.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818929699,264,1,1,31,19,8eab5wbcnttsiosd1o8c71gmk,0,81.8,34.9,2025-05-25T16:03:46.997Z,2025-05-25T16:03:48Z,50pntfz4g78co2q68kno332z9,J. Tuominen,,,5750298105,140,80.7,5750298103,56,Center,5750298109,212,9.5,5750298111,213,1.69,5750298107,141,48.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818929711,246,61,1,31,21,ea3yd0dgq6uy6pupkpn17j5xg,1,22.5,56.7,2025-05-25T16:03:48.334Z,2025-05-25T16:03:48Z,ciursygt8i2deeszjdebb28yx,E. Mastokangas,,,5750298151,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818929733,265,13,1,31,23,8eab5wbcnttsiosd1o8c71gmk,1,79.4,66.1,2025-05-25T16:03:50.427Z,2025-05-25T16:04:13Z,arxu3yjspsjmmobkj92c79ze2,J. Niska,,,5750300225,215,,5750298805,77,,5750298593,72,,5750298267,56,Center,5750298263,22,,5750298265,18,,5750298815,231,52.2,5750298813,230,98.1,5750298807,102,62.7,5750298811,458,,5750298809,103,66.7,,,,,,,,,,,,,,,,,,,,,,,
2818930091,247,5,1,31,25,ea3yd0dgq6uy6pupkpn17j5xg,1,-0.8,44.8,2025-05-25T16:03:52.302Z,2025-05-25T16:04:15Z,ciursygt8i2deeszjdebb28yx,E. Mastokangas,,,5750300085,56,Back,5750300087,346,,5750300095,233,266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
