id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/8/value,qualifier/9/value,qualifier/14/value,qualifier/11/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2820334741,204,2,1,20,42,5qxgilg61hlwxzfpdn2nhcayd,1,79.8,30.9,2025-05-31T14:22:10.727Z,2025-05-31T14:22:44Z,udbewp8no8ut63j1nla34ine,A. Sejdiu,,,5758160751,7,czl632fkj2mhbgu4jie3bug9h,5758160753,56,Center,5758159437,140,91.8,5758159439,141,57.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820334747,205,43,1,20,45,5qxgilg61hlwxzfpdn2nhcayd,1,0.0,0.0,2025-05-31T14:22:13.237Z,2025-05-31T14:22:37Z,czl632fkj2mhbgu4jie3bug9h,J. Akintunde,,,5758159953,55,204,5758159951,154,0,5758159617,328,0,5758159959,103,61.1,5758160629,144,13,5758159451,22,0,5758159453,17,0,5758159455,56,Center,5758159947,77,5758159957,102,5758159961,214,0,5758159613,15,5758159963,230,99.9,5758159965,231,51.4,5758159949,29,,,,0,61.7,0,0,,,,,,,,,
2820334755,206,43,1,20,45,5qxgilg61hlwxzfpdn2nhcayd,1,0.0,0.0,2025-05-31T14:22:14.205Z,2025-05-31T14:22:35Z,czl632fkj2mhbgu4jie3bug9h,J. Akintunde,,,5758159503,56,Center,5758159505,346,0,5758160531,144,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820334981,203,1,1,21,8,duspptyvnr5kpx2iko5gerhnz,1,9.3,40.9,2025-05-31T14:22:36.713Z,2025-05-31T14:51:56Z,6i2n7bcfphn89v0eccet2fop,R. Leislahti,,,5758160715,56,Back,5758216219,5,,5758160721,212,22.8,5758160723,213,1.39,5758160717,140,13.2,5758216237,241,,5758160719,141,73.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820334999,204,1,1,21,10,duspptyvnr5kpx2iko5gerhnz,1,13.2,73.9,2025-05-31T14:22:38.553Z,2025-05-31T14:22:41Z,1xquqxm7zxe002v8dc2z46sb9,J. Engström,,,5758160805,212,17.2,5758160807,213,1.12,5758160799,56,Back,5758160803,141,96.6,5758160801,140,20.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820335017,205,1,1,21,13,duspptyvnr5kpx2iko5gerhnz,1,22.1,96.6,2025-05-31T14:22:41.306Z,2025-05-31T14:22:43Z,eaa9sktij53071abummj4pkwk,A. Cicale,,,5758160945,1,,5758160935,56,Left,5758160939,141,81.7,5758160941,212,38.4,5758160937,140,57.4,5758160933,155,,5758160943,213,6.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820335021,206,44,1,21,15,duspptyvnr5kpx2iko5gerhnz,1,55.4,79.7,2025-05-31T14:22:43.721Z,2025-05-31T14:54:09Z,84wint64ygxx3pi5fz3mr12j8,N. Fleuriau Chateau,,,5758160959,56,Left,5758160961,286,,5758160995,233,207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820335025,207,44,1,21,15,5qxgilg61hlwxzfpdn2nhcayd,0,44.6,20.3,2025-05-31T14:22:43.722Z,2025-05-31T14:54:09Z,818ngmk0u0iqzv4j93yj97aad,R. Selander,,,5758160977,285,,5758161023,233,206,5758160975,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820335037,207,1,1,21,15,duspptyvnr5kpx2iko5gerhnz,1,58.5,81.2,2025-05-31T14:22:43.833Z,2025-05-31T14:22:45Z,84wint64ygxx3pi5fz3mr12j8,N. Fleuriau Chateau,,,5758161057,168,,5758161067,213,5.44,5758161063,141,63.4,5758161059,56,Center,5758161061,140,68.8,5758161065,212,16.2,5758161055,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820335075,208,1,1,21,16,duspptyvnr5kpx2iko5gerhnz,1,69.8,63.3,2025-05-31T14:22:45.209Z,2025-05-31T14:23:13Z,80mvshlrrlu5vt41gkruwn8fe,Y. El Ouatki,1.0,,5758161271,212,15.3,5758161263,140,75.2,5758161267,141,42.4,5758161259,56,Center,5758162193,210,15,5758161275,213,5.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820335079,209,15,1,21,20,duspptyvnr5kpx2iko5gerhnz,1,78.6,39.7,2025-05-31T14:22:48.361Z,2025-05-31T14:23:14Z,ec7y1s97xpoab87z786zt0r56,M. Fall,,,5758162225,146,98.4,5758161289,18,,5758162221,215,,5758162217,102,48.1,5758162209,80,,5758161287,22,,5758162211,29,,5758162235,233,208,5758162227,147,5758162213,55,5758161291,56,Center,5758162219,103,5758162207,72,,,,,,,,,,50.9,208,,15.8,,,,,,,,,
2820335067,208,10,1,21,20,5qxgilg61hlwxzfpdn2nhcayd,1,3.1,49.7,2025-05-31T14:22:48.461Z,2025-05-31T14:23:14Z,5auce3x81f1kwok1aq7m4o2y1,L. Hughes,,,5758161233,177,,5758161225,56,Back,5758162239,233,209,5758161223,182,,5758161221,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820335103,210,1,1,21,26,5qxgilg61hlwxzfpdn2nhcayd,1,8.4,53.7,2025-05-31T14:22:54.717Z,2025-05-31T14:22:57Z,5auce3x81f1kwok1aq7m4o2y1,L. Hughes,,,5758161419,140,33.6,5758161423,212,33.1,5758161435,189,,5758161427,1,,5758161417,56,Back,5758161421,141,83.0,5758161415,123,,5758161425,213,0.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820335161,211,1,1,21,29,5qxgilg61hlwxzfpdn2nhcayd,1,33.6,83.0,2025-05-31T14:22:57.638Z,2025-05-31T14:23:02Z,2shgmz0kct6m0wphe28gq04ix,S. Lindholm,,,5758161725,140,48.4,5758161729,212,18.8,5758161731,213,0.60,5758161723,56,Back,5758161727,141,98.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820335175,212,1,1,21,34,5qxgilg61hlwxzfpdn2nhcayd,1,43.1,83.0,2025-05-31T14:23:02.774Z,2025-05-31T14:23:04Z,2kbiramhoa1b8k51wtfk5raei,J. Da Sylva,,,5758161775,56,Back,5758161779,141,68.5,5758161781,212,12.5,5758161777,140,35.8,5758161783,213,4.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820335191,213,1,1,21,35,5qxgilg61hlwxzfpdn2nhcayd,1,35.8,68.5,2025-05-31T14:23:03.980Z,2025-05-31T14:23:06Z,818ngmk0u0iqzv4j93yj97aad,R. Selander,,,5758161849,213,5.93,5758161845,141,57.3,5758161847,212,21.8,5758161843,140,55.3,5758161841,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820335229,214,1,1,21,38,5qxgilg61hlwxzfpdn2nhcayd,1,54.2,59.0,2025-05-31T14:23:06.414Z,2025-05-31T14:23:09Z,49br3gmn71y8pd5wqkfkvrbah,Lucas Falcão,,,5758162027,140,41.2,5758162023,56,Back,5758162029,141,32.1,5758162033,213,4.07,5758162031,212,22.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820335241,215,1,1,21,41,5qxgilg61hlwxzfpdn2nhcayd,1,42.3,31.5,2025-05-31T14:23:09.654Z,2025-05-31T14:23:11Z,e7cov36din7hwsjxovwr5smlm,Nícolas,,,5758162121,140,62.0,5758162127,213,5.62,5758162123,141,7.9,5758162119,56,Right,5758162125,212,26.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820335259,216,1,1,21,43,5qxgilg61hlwxzfpdn2nhcayd,1,62.5,7.9,2025-05-31T14:23:11.342Z,2025-05-31T14:23:15Z,1utcfk5giq7ghp8b2z3u9b27d,J. Houston,,,5758162261,140,87.3,5758162259,56,Right,5758162263,141,12.6,5758162267,213,0.12,5758162265,212,26.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820335261,217,61,1,21,46,5qxgilg61hlwxzfpdn2nhcayd,0,87.3,12.6,2025-05-31T14:23:15.054Z,2025-05-31T14:23:15Z,udbewp8no8ut63j1nla34ine,A. Sejdiu,,,5758162271,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820335265,210,12,1,21,47,duspptyvnr5kpx2iko5gerhnz,1,11.6,93.2,2025-05-31T14:23:15.897Z,2025-05-31T14:23:17Z,1xquqxm7zxe002v8dc2z46sb9,J. Engström,,,5758162291,56,Back,5758162293,140,6.6,5758162297,212,7.8,5758162299,213,2.31,5758162313,167,,5758162295,141,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820335267,211,5,1,21,48,duspptyvnr5kpx2iko5gerhnz,0,9.2,101.0,2025-05-31T14:23:16.484Z,2025-05-31T14:23:20Z,1xquqxm7zxe002v8dc2z46sb9,J. Engström,,,5758162305,56,Back,5758162307,347,,5758162343,233,218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820335271,218,5,1,21,48,5qxgilg61hlwxzfpdn2nhcayd,1,90.8,-1.0,2025-05-31T14:23:16.484Z,2025-05-31T14:58:49Z,udbewp8no8ut63j1nla34ine,A. Sejdiu,,,5758162337,233,211,5758162333,347,,5758162331,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820335401,212,43,1,22,7,duspptyvnr5kpx2iko5gerhnz,1,0.0,0.0,2025-05-31T14:23:35.289Z,2025-05-31T14:23:42Z,1xquqxm7zxe002v8dc2z46sb9,J. Engström,,,5758163011,213,4.85,5758163009,212,7.0,5758162997,56,Back,5758163001,140,14.3,5758163019,189,0,5758163167,144,1,5758163005,141,91.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820335411,219,1,1,22,8,5qxgilg61hlwxzfpdn2nhcayd,0,87.5,0.0,2025-05-31T14:23:36.990Z,2025-05-31T14:23:49Z,1utcfk5giq7ghp8b2z3u9b27d,J. Houston,,,5758163129,212,6.6,5758163173,189,,5758163121,107,,5758163127,141,7.7,5758163123,56,Right,5758163125,140,85.4,5758163131,213,1.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820335459,213,5,1,22,10,duspptyvnr5kpx2iko5gerhnz,1,17.6,102.0,2025-05-31T14:23:39.199Z,2025-05-31T14:58:49Z,1xquqxm7zxe002v8dc2z46sb9,J. Engström,,,5758163429,56,Back,5758163431,347,,5758181689,233,220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820335461,220,5,1,22,10,5qxgilg61hlwxzfpdn2nhcayd,0,82.4,-2.0,2025-05-31T14:23:39.199Z,2025-05-31T14:58:49Z,2kbiramhoa1b8k51wtfk5raei,J. Da Sylva,,,5758163435,347,,5758163433,56,Right,5758181705,233,213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820335465,214,1,1,22,22,duspptyvnr5kpx2iko5gerhnz,1,19.8,100.0,2025-05-31T14:23:51.177Z,2025-05-31T14:23:53Z,1xquqxm7zxe002v8dc2z46sb9,J. Engström,,,5758163447,107,,5758163455,212,11.4,5758163451,140,20.7,5758163449,56,Back,5758163453,141,85.3,5758163457,213,4.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820335471,215,1,1,22,24,duspptyvnr5kpx2iko5gerhnz,1,20.7,85.3,2025-05-31T14:23:53.049Z,2025-05-31T14:23:54Z,80mvshlrrlu5vt41gkruwn8fe,Y. El Ouatki,,,5758163487,56,Back,5758163495,213,2.54,5758163489,140,12.9,5758163491,141,93.5,5758163493,212,9.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820335491,216,1,1,22,25,duspptyvnr5kpx2iko5gerhnz,0,12.9,93.8,2025-05-31T14:23:53.978Z,2025-05-31T14:53:32Z,1xquqxm7zxe002v8dc2z46sb9,J. Engström,,,5758163575,212,46.3,5758163573,141,65.7,5758163577,213,5.86,5758163569,56,Center,5758163571,140,53.1,5758163579,1,,5758163567,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820335495,221,44,1,22,28,5qxgilg61hlwxzfpdn2nhcayd,1,37.5,42.5,2025-05-31T14:23:56.825Z,2025-05-31T14:54:09Z,7pnmkd2s7cca2p00x7ny98st1,N. Friberg,,,5758163603,285,,5758163619,233,217,5758163601,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820335493,217,44,1,22,28,duspptyvnr5kpx2iko5gerhnz,0,62.5,57.5,2025-05-31T14:23:56.826Z,2025-05-31T14:53:49Z,ec7y1s97xpoab87z786zt0r56,M. Fall,,,5758163615,233,221,5758163589,56,Center,5758163591,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820335507,218,43,1,22,28,duspptyvnr5kpx2iko5gerhnz,1,0.0,0.0,2025-05-31T14:23:56.945Z,2025-05-31T14:53:36Z,80mvshlrrlu5vt41gkruwn8fe,Y. El Ouatki,,,5758163689,140,63.3,5758218059,144,1,5758163683,3,0,5758163695,213,5.53,5758163687,56,Center,5758163693,212,14.7,5758163685,168,0,5758163691,141,50.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820345315,431,61,1,22,29,5qxgilg61hlwxzfpdn2nhcayd,1,37.5,38.3,2025-05-31T14:23:57.214Z,2025-05-31T14:53:52Z,7pnmkd2s7cca2p00x7ny98st1,N. Friberg,,,5758218393,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820335523,222,1,1,22,33,5qxgilg61hlwxzfpdn2nhcayd,1,34.5,49.9,2025-05-31T14:24:01.734Z,2025-05-31T14:24:03Z,amdo0gvq5yaascwon92mhyaga,E. Mömmö,,,5758163787,213,4.67,5758163783,141,16.5,5758163781,140,33.5,5758163779,56,Back,5758163785,212,22.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820335537,224,1,1,22,34,5qxgilg61hlwxzfpdn2nhcayd,1,33.5,16.5,2025-05-31T14:24:03.197Z,2025-05-31T14:24:05Z,1utcfk5giq7ghp8b2z3u9b27d,J. Houston,,,5758163849,141,27.9,5758163847,140,36.1,5758163851,212,8.2,5758163853,213,1.23,5758163845,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820335541,225,1,1,22,36,5qxgilg61hlwxzfpdn2nhcayd,1,34.5,29.4,2025-05-31T14:24:04.862Z,2025-05-31T14:24:05Z,818ngmk0u0iqzv4j93yj97aad,R. Selander,,,5758163909,213,1.04,5758163905,141,36.0,5758163907,212,5.2,5758163903,140,37.0,5758163901,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820335557,226,1,1,22,37,5qxgilg61hlwxzfpdn2nhcayd,1,37.0,36.0,2025-05-31T14:24:05.677Z,2025-05-31T14:24:08Z,2shgmz0kct6m0wphe28gq04ix,S. Lindholm,,,5758163999,141,28.3,5758163997,140,25.3,5758164003,213,3.54,5758163995,56,Back,5758164001,212,13.4,5758164011,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820335581,227,1,1,22,40,5qxgilg61hlwxzfpdn2nhcayd,1,29.0,28.2,2025-05-31T14:24:08.582Z,2025-05-31T14:24:12Z,e7cov36din7hwsjxovwr5smlm,Nícolas,,,5758164123,212,18.8,5758164117,56,Back,5758164121,141,23.1,5758164119,140,46.6,5758164125,213,6.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820335585,228,1,1,22,43,5qxgilg61hlwxzfpdn2nhcayd,0,44.3,33.4,2025-05-31T14:24:11.966Z,2025-05-31T14:24:12Z,udbewp8no8ut63j1nla34ine,A. Sejdiu,,,5758164139,213,2.07,5758164135,141,61.5,5758164137,212,21.8,5758164133,140,34.4,5758164131,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820335621,220,1,1,22,46,duspptyvnr5kpx2iko5gerhnz,0,72.5,28.8,2025-05-31T14:24:14.553Z,2025-05-31T14:24:17Z,ec7y1s97xpoab87z786zt0r56,M. Fall,,,5758164281,140,89.2,5758164285,141,28.6,5758164293,213,6.28,5758164279,56,Center,5758164289,212,17.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820335639,229,54,1,22,50,5qxgilg61hlwxzfpdn2nhcayd,1,10.0,59.1,2025-05-31T14:24:18.601Z,2025-05-31T14:24:19Z,5auce3x81f1kwok1aq7m4o2y1,L. Hughes,,,5758164427,232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820335691,231,1,1,22,52,5qxgilg61hlwxzfpdn2nhcayd,1,12.1,61.2,2025-05-31T14:24:20.999Z,2025-05-31T14:24:28Z,5auce3x81f1kwok1aq7m4o2y1,L. Hughes,,,5758164749,141,83.2,5758164747,140,31.4,5758164743,123,,5758164751,212,25.2,5758164753,213,0.64,5758164745,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820335687,221,83,1,22,59,duspptyvnr5kpx2iko5gerhnz,0,73.0,10.3,2025-05-31T14:24:27.882Z,2025-05-31T14:24:30Z,ec7y1s97xpoab87z786zt0r56,M. Fall,,,5758164841,399,amdo0gvq5yaascwon92mhyaga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820335699,222,45,1,23,0,duspptyvnr5kpx2iko5gerhnz,0,68.3,9.0,2025-05-31T14:24:28.373Z,2025-05-31T14:54:03Z,ec7y1s97xpoab87z786zt0r56,M. Fall,,,5758164781,56,Right,5758164843,233,232,5758164783,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820335703,232,3,1,23,0,5qxgilg61hlwxzfpdn2nhcayd,1,31.7,91.0,2025-05-31T14:24:28.373Z,2025-05-31T14:54:03Z,amdo0gvq5yaascwon92mhyaga,E. Mömmö,,,5758164839,285,,5758164791,56,Back,5758164835,233,222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820335717,233,1,1,23,1,5qxgilg61hlwxzfpdn2nhcayd,0,44.3,93.0,2025-05-31T14:24:29.950Z,2025-05-31T14:24:31Z,amdo0gvq5yaascwon92mhyaga,E. Mömmö,,,5758164865,140,62.7,5758164871,213,0.20,5758164869,212,19.7,5758164863,56,Left,5758164867,141,98.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820335781,223,8,1,23,6,duspptyvnr5kpx2iko5gerhnz,1,41.0,3.7,2025-05-31T14:24:35.066Z,2025-05-31T14:24:43Z,1wg15zg0fffyoag6owdh35vkk,V. Rönnberg,,,5758165177,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820335787,224,5,1,23,7,duspptyvnr5kpx2iko5gerhnz,0,37.2,-1.5,2025-05-31T14:24:35.398Z,2025-05-31T14:58:50Z,1wg15zg0fffyoag6owdh35vkk,V. Rönnberg,,,5758165251,56,Back,5758165253,347,,5758165263,233,234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820335753,234,5,1,23,7,5qxgilg61hlwxzfpdn2nhcayd,1,62.8,101.5,2025-05-31T14:24:35.398Z,2025-05-31T14:58:49Z,amdo0gvq5yaascwon92mhyaga,E. Mömmö,,,5758165043,347,,5758165259,233,224,5758165041,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820335823,235,1,1,23,16,5qxgilg61hlwxzfpdn2nhcayd,1,55.5,100.0,2025-05-31T14:24:45.021Z,2025-05-31T14:24:48Z,amdo0gvq5yaascwon92mhyaga,E. Mömmö,,,5758165501,107,,5758165503,56,Back,5758165507,141,89.4,5758165505,140,29.7,5758165511,213,3.45,5758165509,212,28.4,5758165513,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820335841,236,1,1,23,20,5qxgilg61hlwxzfpdn2nhcayd,1,28.0,86.2,2025-05-31T14:24:48.501Z,2025-05-31T14:24:50Z,7pnmkd2s7cca2p00x7ny98st1,N. Friberg,,,5758165615,140,33.8,5758165621,213,5.46,5758165617,141,76.6,5758165613,56,Back,5758165619,212,8.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820335865,237,1,1,23,22,5qxgilg61hlwxzfpdn2nhcayd,1,33.9,76.6,2025-05-31T14:24:50.862Z,2025-05-31T14:24:55Z,818ngmk0u0iqzv4j93yj97aad,R. Selander,,,5758165731,213,1.02,5758165729,212,15.0,5758165725,140,41.3,5758165727,141,95.4,5758165723,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820335869,238,4,1,23,26,5qxgilg61hlwxzfpdn2nhcayd,1,35.9,92.1,2025-05-31T14:24:55.094Z,2025-05-31T14:53:51Z,amdo0gvq5yaascwon92mhyaga,E. Mömmö,,,5758165783,56,Back,5758165787,286,,5758165803,233,225,5758165781,294,,5758165779,13,,5758165785,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820335875,225,4,1,23,26,duspptyvnr5kpx2iko5gerhnz,0,64.1,7.9,2025-05-31T14:24:55.095Z,2025-05-31T14:53:51Z,72d57i3mfqxtbsmm196kdv0fd,T. Dekker,,,5758165791,13,,5758165821,285,,5758165793,294,,5758165817,233,238,5758165797,152,,5758165795,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820336051,239,1,1,23,56,5qxgilg61hlwxzfpdn2nhcayd,1,43.8,94.1,2025-05-31T14:25:24.533Z,2025-05-31T14:25:26Z,7pnmkd2s7cca2p00x7ny98st1,N. Friberg,,,5758166763,140,53.4,5758166767,212,10.2,5758166761,56,Left,5758166759,152,,5758166769,213,0.16,5758166757,5,,5758166765,141,96.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820336057,240,1,1,23,57,5qxgilg61hlwxzfpdn2nhcayd,0,53.4,96.5,2025-05-31T14:25:25.966Z,2025-05-31T14:25:27Z,amdo0gvq5yaascwon92mhyaga,E. Mömmö,,,5758166821,212,4.9,5758166823,213,0.01,5758166817,140,58.1,5758166815,56,Left,5758166819,141,96.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820336083,226,61,1,24,0,duspptyvnr5kpx2iko5gerhnz,1,46.7,3.5,2025-05-31T14:25:28.586Z,2025-05-31T14:25:37Z,72d57i3mfqxtbsmm196kdv0fd,T. Dekker,,,5758166961,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820336099,227,5,1,24,0,duspptyvnr5kpx2iko5gerhnz,0,37.6,-1.5,2025-05-31T14:25:28.975Z,2025-05-31T14:58:50Z,72d57i3mfqxtbsmm196kdv0fd,T. Dekker,,,5758167025,56,Back,5758167027,347,,5758168981,233,241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820336063,241,5,1,24,0,5qxgilg61hlwxzfpdn2nhcayd,1,62.4,101.5,2025-05-31T14:25:28.975Z,2025-05-31T14:58:50Z,amdo0gvq5yaascwon92mhyaga,E. Mömmö,,,5758168977,233,227,5758166851,347,,5758166849,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820336135,243,1,1,24,10,5qxgilg61hlwxzfpdn2nhcayd,1,63.4,100.0,2025-05-31T14:25:39.062Z,2025-05-31T14:55:29Z,amdo0gvq5yaascwon92mhyaga,E. Mömmö,,,5758167201,140,79.4,5758167203,141,88.6,5758167207,213,5.82,5758167197,107,,5758167199,56,Left,5758167205,212,18.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820336155,228,83,1,24,13,duspptyvnr5kpx2iko5gerhnz,0,35.0,10.6,2025-05-31T14:25:41.826Z,2025-05-31T14:55:27Z,1zud0qdtf6c6wzkgqhz6b94a1,M. Haukioja,,,5758219453,399,czl632fkj2mhbgu4jie3bug9h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820345635,432,83,1,24,14,duspptyvnr5kpx2iko5gerhnz,0,35.3,14.1,2025-05-31T14:25:42.214Z,2025-05-31T14:55:33Z,5ynhzqvpks5u5bjgno6snhyzu,P. Ahiabu,,,5758220167,399,czl632fkj2mhbgu4jie3bug9h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820336165,244,1,1,24,15,5qxgilg61hlwxzfpdn2nhcayd,1,68.8,90.6,2025-05-31T14:25:43.606Z,2025-05-31T14:55:31Z,czl632fkj2mhbgu4jie3bug9h,J. Akintunde,,,5758167363,56,Left,5758219813,213,2.31,5758219809,141,99.1,5758219811,212,7.8,5758219807,140,63.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820336179,245,1,1,24,17,5qxgilg61hlwxzfpdn2nhcayd,1,63.4,90.9,2025-05-31T14:25:45.534Z,2025-05-31T14:25:46Z,amdo0gvq5yaascwon92mhyaga,E. Mömmö,,,5758167445,212,7.8,5758167449,213,5.08,5758167439,140,66.1,5758167441,141,80.2,5758167437,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820336185,246,1,1,24,18,5qxgilg61hlwxzfpdn2nhcayd,1,66.1,80.2,2025-05-31T14:25:46.342Z,2025-05-31T14:25:47Z,818ngmk0u0iqzv4j93yj97aad,R. Selander,,,5758167487,140,55.8,5758167489,141,75.7,5758167491,212,11.2,5758167493,213,3.42,5758167485,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
