id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/9/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/10/value,qualifier/17/id,qualifier/17/qualifierId
2823314907,210,61,1,20,57,7efqk7uh63928il0yffxijnv7,1,31.7,34.8,2025-06-18T18:21:17.335Z,2025-06-18T18:54:56Z,crqntc3sy05jsblgk90gymhn9,J. Remesaho,,,5774910515,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823314913,203,1,1,20,58,cy6zs39z79dcfbr4xzkp38z7q,1,60.6,67.2,2025-06-18T18:21:18.236Z,2025-06-18T18:21:22Z,80whrqt5ch885cdrzpzlez85w,Adramane Cassamá,,,5774910549,56,Center,5774910553,141,62.3,5774910557,213,3.63,5774910551,140,54.6,5774910555,212,7.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823314937,204,1,1,21,2,cy6zs39z79dcfbr4xzkp38z7q,1,61.7,50.3,2025-06-18T18:21:21.958Z,2025-06-18T18:21:26Z,2iff45qvldope3itiwthnvgx6,O. Tiihonen,,,5774910705,213,4.79,5774910701,141,8.3,5774910699,140,63.9,5774910697,56,Right,5774910703,212,28.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823314951,205,1,1,21,7,cy6zs39z79dcfbr4xzkp38z7q,1,66.2,11.6,2025-06-18T18:21:26.769Z,2025-06-18T18:21:32Z,cn6gncw8nbyds83xx6cxbzrpw,S. Silander,,,5774910803,1,,5774910801,213,1.34,5774910793,56,Left,5774910797,141,93.9,5774910799,212,57.4,5774910791,196,,5774910789,155,,5774910795,140,78.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823314963,206,3,1,21,12,cy6zs39z79dcfbr4xzkp38z7q,1,74.8,83.3,2025-06-18T18:21:31.504Z,2025-06-18T19:00:47Z,80whrqt5ch885cdrzpzlez85w,Adramane Cassamá,,,5774947395,233,450,5774910877,56,Left,5774910879,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823321489,450,45,1,21,12,7efqk7uh63928il0yffxijnv7,0,25.2,16.7,2025-06-18T18:21:31.504Z,2025-06-18T19:00:47Z,crqntc3sy05jsblgk90gymhn9,J. Remesaho,,,5774947391,56,Back,5774947393,285,,5774947399,233,206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823314965,207,3,1,21,15,cy6zs39z79dcfbr4xzkp38z7q,0,78.6,77.1,2025-06-18T18:21:35.495Z,2025-06-18T19:00:44Z,80whrqt5ch885cdrzpzlez85w,Adramane Cassamá,,,5774910883,56,Center,5774910907,233,211,5774910885,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823314969,211,7,1,21,15,7efqk7uh63928il0yffxijnv7,1,21.4,22.9,2025-06-18T18:21:35.496Z,2025-06-18T19:00:44Z,4y7niu1b8drpeccb84s2e9wwl,S. Eremenko,,,5774910901,285,,5774910899,56,Back,5774910903,233,207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823314975,212,12,1,21,17,7efqk7uh63928il0yffxijnv7,1,13.1,17.7,2025-06-18T18:21:36.857Z,2025-06-18T18:21:40Z,5pa2n5nlvexr6z7nu65uz0qqy,R. Polley,,,5774910965,56,Right,5774910971,212,48.4,5774910969,141,17.1,5774910967,140,59.2,5774910973,213,6.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823314985,208,1,1,21,22,cy6zs39z79dcfbr4xzkp38z7q,1,36.3,95.1,2025-06-18T18:21:42.150Z,2025-06-18T18:21:48Z,9p03mfw1a51fwu8fklock97je,M. Koskela,,,5774911033,56,Back,5774911039,212,24.4,5774911037,141,68.4,5774911041,213,3.98,5774911035,140,20.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823314993,209,1,1,21,28,cy6zs39z79dcfbr4xzkp38z7q,0,28.6,61.8,2025-06-18T18:21:48.157Z,2025-06-18T18:21:52Z,91fm2241o9p5nxo84p43tedhx,W. Eskelinen,,,5774911071,56,Center,5774911075,141,75.3,5774911073,140,72.1,5774911141,157,,5774911081,1,,5774911079,213,0.20,5774911077,212,46.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823315003,213,1,1,21,31,7efqk7uh63928il0yffxijnv7,1,23.2,21.6,2025-06-18T18:21:51.416Z,2025-06-18T18:21:52Z,5pa2n5nlvexr6z7nu65uz0qqy,R. Polley,,,5774911145,3,,5774911155,213,6.23,5774911151,141,21.0,5774911149,140,30.2,5774911153,212,7.4,5774911147,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823315007,214,1,1,21,33,7efqk7uh63928il0yffxijnv7,0,30.5,20.1,2025-06-18T18:21:52.714Z,2025-06-18T18:21:53Z,4y7niu1b8drpeccb84s2e9wwl,S. Eremenko,,,5774911161,155,,5774911171,213,6.23,5774911165,140,52.5,5774911169,212,23.1,5774911167,141,18.2,5774911163,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823315015,210,1,1,21,34,cy6zs39z79dcfbr4xzkp38z7q,1,45.5,88.9,2025-06-18T18:21:54.252Z,2025-06-18T18:21:58Z,9p03mfw1a51fwu8fklock97je,M. Koskela,,,5774911213,140,64.4,5774911219,213,0.21,5774911217,212,20.3,5774911211,56,Left,5774911215,141,95.0,5774911209,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823315017,211,1,1,21,39,cy6zs39z79dcfbr4xzkp38z7q,0,69.1,94.4,2025-06-18T18:21:58.758Z,2025-06-18T18:22:00Z,4votdnyh0srvboatz6a20d5p0,J. Paananen,,,5774911223,56,Left,5774911231,213,5.30,5774911227,141,87.5,5774911229,212,5.7,5774911249,236,,5774911225,140,72.1,5774911255,286,,5774911251,233,215,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823315021,215,74,1,21,39,7efqk7uh63928il0yffxijnv7,1,23.1,10.3,2025-06-18T18:21:58.759Z,2025-06-18T19:01:09Z,5pa2n5nlvexr6z7nu65uz0qqy,R. Polley,,,5774911245,56,Back,5774911247,285,,5774911257,233,211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823315023,212,5,1,21,41,cy6zs39z79dcfbr4xzkp38z7q,1,73.4,101.4,2025-06-18T18:22:00.506Z,2025-06-18T18:26:39Z,4votdnyh0srvboatz6a20d5p0,J. Paananen,,,5774911261,56,Left,5774911273,233,216,5774911263,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823315025,216,5,1,21,41,7efqk7uh63928il0yffxijnv7,0,26.6,-1.4,2025-06-18T18:22:00.506Z,2025-06-18T18:26:39Z,5pa2n5nlvexr6z7nu65uz0qqy,R. Polley,,,5774911265,56,Back,5774911277,233,212,5774911267,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823315049,213,1,1,21,45,cy6zs39z79dcfbr4xzkp38z7q,1,73.9,100.0,2025-06-18T18:22:04.579Z,2025-06-18T18:22:09Z,4votdnyh0srvboatz6a20d5p0,J. Paananen,,,5774911391,56,Left,5774911389,107,,5774911395,141,91.2,5774911393,140,95.0,5774911397,212,23.3,5774911399,213,5.96,5774911401,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823315053,218,83,1,21,47,7efqk7uh63928il0yffxijnv7,0,9.9,11.0,2025-06-18T18:22:07.433Z,2025-06-18T18:22:16Z,6iaszy97sphbfkhfxdwd93g15,M. Ogungbaro,,,5774911521,399,j4mqmt0lccgzq4nf87ljkoyy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823315057,219,83,1,21,48,7efqk7uh63928il0yffxijnv7,0,9.7,9.2,2025-06-18T18:22:07.904Z,2025-06-18T18:22:21Z,6iaszy97sphbfkhfxdwd93g15,M. Ogungbaro,,,5774911601,399,j4mqmt0lccgzq4nf87ljkoyy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823315047,217,83,1,21,49,7efqk7uh63928il0yffxijnv7,0,11.7,16.5,2025-06-18T18:22:08.633Z,2025-06-18T18:22:11Z,6iaszy97sphbfkhfxdwd93g15,M. Ogungbaro,,,5774911435,399,j4mqmt0lccgzq4nf87ljkoyy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823315051,214,4,1,21,49,cy6zs39z79dcfbr4xzkp38z7q,1,92.9,93.2,2025-06-18T18:22:08.988Z,2025-06-18T18:22:19Z,j4mqmt0lccgzq4nf87ljkoyy,J. Rennicks,,,5774911429,286,,5774911427,265,,5774911423,56,Left,5774911425,152,,5774911421,13,,5774911473,233,220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823315059,220,4,1,21,49,7efqk7uh63928il0yffxijnv7,0,7.1,6.8,2025-06-18T18:22:08.989Z,2025-06-18T18:22:13Z,6iaszy97sphbfkhfxdwd93g15,M. Ogungbaro,,,5774911453,152,,5774911457,285,,5774911455,265,,5774911451,56,Back,5774911449,13,,5774911477,233,214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823315123,215,1,1,22,21,cy6zs39z79dcfbr4xzkp38z7q,0,95.5,95.7,2025-06-18T18:22:40.741Z,2025-06-18T18:22:43Z,4votdnyh0srvboatz6a20d5p0,J. Paananen,,,5774911823,5,,5774911835,212,32.4,5774911831,140,91.9,5774911827,152,,5774911829,56,Center,5774911839,1,,5774911837,213,4.60,5774911821,2,,5774911833,141,48.4,5774911825,155,,,,,,,,,,,,,,,,,,,,,,
2823315153,224,44,1,22,22,7efqk7uh63928il0yffxijnv7,1,7.6,56.2,2025-06-18T18:22:42.418Z,2025-06-18T18:22:53Z,3cmp95fpjtqoc5njb5p7c9g8a,E. Gunnarsson,,,5774912003,285,,5774912005,233,216,5774912001,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823315127,216,44,1,22,22,cy6zs39z79dcfbr4xzkp38z7q,0,92.4,43.8,2025-06-18T18:22:42.419Z,2025-06-18T18:23:22Z,9p03mfw1a51fwu8fklock97je,M. Koskela,,,5774912011,233,224,5774911855,286,,5774911851,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823315135,221,12,1,22,23,7efqk7uh63928il0yffxijnv7,1,5.3,50.9,2025-06-18T18:22:43Z,2025-06-18T18:22:43Z,3cmp95fpjtqoc5njb5p7c9g8a,E. Gunnarsson,,,5774911881,141,63.6,5774911885,213,1.12,5774911877,56,Back,5774911879,140,9.3,5774911889,15,,5774911883,212,9.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823315147,222,12,1,22,25,7efqk7uh63928il0yffxijnv7,1,10.8,70.5,2025-06-18T18:22:45.080Z,2025-06-18T18:22:46Z,cbceals9gkfqlywg94zzzlgb9,F. Valenčič,,,5774911923,213,0.80,5774911919,141,100.0,5774911917,140,30.2,5774911915,56,Back,5774911921,212,29.2,5774911943,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823315141,217,5,1,22,25,cy6zs39z79dcfbr4xzkp38z7q,1,69.4,-1.4,2025-06-18T18:22:45.132Z,2025-06-18T18:26:39Z,4votdnyh0srvboatz6a20d5p0,J. Paananen,,,5774911907,56,Right,5774911909,347,,5774911939,233,223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823315149,223,5,1,22,25,7efqk7uh63928il0yffxijnv7,0,30.6,101.4,2025-06-18T18:22:45.132Z,2025-06-18T18:26:39Z,cbceals9gkfqlywg94zzzlgb9,F. Valenčič,,,5774911925,56,Back,5774911955,233,217,5774911927,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823315163,218,1,1,22,28,cy6zs39z79dcfbr4xzkp38z7q,1,73.7,0.0,2025-06-18T18:22:48.227Z,2025-06-18T18:22:51Z,cn6gncw8nbyds83xx6cxbzrpw,S. Silander,,,5774912045,107,,5774912051,141,8.3,5774912055,213,0.69,5774912053,212,11.0,5774912049,140,81.8,5774912047,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823315167,219,1,1,22,32,cy6zs39z79dcfbr4xzkp38z7q,1,89.9,10.0,2025-06-18T18:22:51.834Z,2025-06-18T18:22:53Z,18e98agfd0xvy161ax3ru08pg,C. Silas,,,5774912097,212,3.6,5774912099,213,1.27,5774912093,140,90.9,5774912091,56,Right,5774912095,141,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823315169,220,1,1,22,33,cy6zs39z79dcfbr4xzkp38z7q,1,90.2,14.8,2025-06-18T18:22:53.169Z,2025-06-18T18:23:12Z,9rle4eqj5q7d4y7hgu570vgfd,N. Jokelainen,,,5774912113,140,97.9,5774912119,213,0.63,5774912117,212,10.0,5774912115,141,23.5,5774912111,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823315173,221,43,1,22,34,cy6zs39z79dcfbr4xzkp38z7q,1,0.0,0.0,2025-06-18T18:22:54.487Z,2025-06-18T18:22:57Z,9rle4eqj5q7d4y7hgu570vgfd,N. Jokelainen,,,5774912145,346,0,5774912213,144,5,5774912143,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823315177,222,1,1,22,36,cy6zs39z79dcfbr4xzkp38z7q,0,98.9,23.7,2025-06-18T18:22:55.626Z,2025-06-18T18:22:56Z,18e98agfd0xvy161ax3ru08pg,C. Silas,,,5774912163,56,Center,5774912159,2,,5774912169,212,11.3,5774912167,141,39.7,5774912165,140,96.1,5774912171,213,1.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823315181,225,12,1,22,36,7efqk7uh63928il0yffxijnv7,1,3.2,69.1,2025-06-18T18:22:56.055Z,2025-06-18T18:22:57Z,3cmp95fpjtqoc5njb5p7c9g8a,E. Gunnarsson,,,5774912183,212,5.6,5774912191,167,,5774912181,141,75.1,5774912185,213,2.32,5774912179,140,0.0,5774912177,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823315189,223,6,1,22,36,cy6zs39z79dcfbr4xzkp38z7q,1,98.6,30.8,2025-06-18T18:22:56.383Z,2025-06-18T19:00:35Z,18e98agfd0xvy161ax3ru08pg,C. Silas,,,5774912229,75,,5774912227,56,Center,5774912231,233,226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823315183,226,6,1,22,36,7efqk7uh63928il0yffxijnv7,0,1.4,69.2,2025-06-18T18:22:56.383Z,2025-06-18T18:23:02Z,3cmp95fpjtqoc5njb5p7c9g8a,E. Gunnarsson,,,5774912237,233,223,5774912215,56,Back,5774912217,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823315239,224,1,1,23,3,cy6zs39z79dcfbr4xzkp38z7q,0,99.5,0.5,2025-06-18T18:23:23.365Z,2025-06-18T18:23:24Z,9rle4eqj5q7d4y7hgu570vgfd,N. Jokelainen,,,5774912561,212,28.6,5774912563,213,1.73,5774912547,2,,5774912549,6,,5774912551,155,,5774912555,56,Center,5774912553,223,,5774912557,140,95.3,5774912559,141,42.1,,,,,,,,,,,,,,,,,,,,,,,,
2823315243,227,12,1,23,4,7efqk7uh63928il0yffxijnv7,1,4.1,68.8,2025-06-18T18:23:24.151Z,2025-06-18T18:23:31Z,4y7niu1b8drpeccb84s2e9wwl,S. Eremenko,,,5774912615,15,,5774912603,140,18.0,5774912609,213,0.87,5774912607,212,22.7,5774912601,56,Back,5774912605,141,94.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823315271,225,1,1,23,8,cy6zs39z79dcfbr4xzkp38z7q,0,78.4,5.2,2025-06-18T18:23:27.925Z,2025-06-18T18:23:36Z,9rle4eqj5q7d4y7hgu570vgfd,N. Jokelainen,,,5774912753,233,228,5774912739,140,99.0,5774912737,56,Center,5774912747,1,,5774912743,212,41.8,5774912733,2,,5774912735,155,,5774912741,141,57.8,5774912745,213,1.03,,,,,,,,,,,,,,,,,,,,,,,,
2823315259,228,11,1,23,12,7efqk7uh63928il0yffxijnv7,1,3.2,47.2,2025-06-18T18:23:31.928Z,2025-06-18T18:23:37Z,a4kgoyzoedberugc14zrtv55h,E. Öhberg,,,5774912697,88,,5774912695,56,Back,5774912763,233,225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823315275,229,1,1,23,17,7efqk7uh63928il0yffxijnv7,1,11.1,45.2,2025-06-18T18:23:36.696Z,2025-06-18T18:23:39Z,a4kgoyzoedberugc14zrtv55h,E. Öhberg,,,5774912771,140,17.8,5774912775,212,11.8,5774912773,141,31.2,5774912769,56,Back,5774912777,213,5.35,5774912767,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823315285,230,1,1,23,20,7efqk7uh63928il0yffxijnv7,1,20.6,27.1,2025-06-18T18:23:39.591Z,2025-06-18T18:23:41Z,5pa2n5nlvexr6z7nu65uz0qqy,R. Polley,,,5774912835,213,0.93,5774912831,141,42.4,5774912829,140,28.0,5774912827,56,Back,5774912833,212,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823315289,231,1,1,23,21,7efqk7uh63928il0yffxijnv7,1,29.8,39.2,2025-06-18T18:23:40.953Z,2025-06-18T18:23:43Z,4y7niu1b8drpeccb84s2e9wwl,S. Eremenko,,,5774912869,213,3.15,5774912867,212,8.3,5774912863,140,21.9,5774912861,56,Back,5774912865,141,39.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823315295,232,1,1,23,24,7efqk7uh63928il0yffxijnv7,1,21.4,42.4,2025-06-18T18:23:43.896Z,2025-06-18T18:23:46Z,6iaszy97sphbfkhfxdwd93g15,M. Ogungbaro,,,5774912909,56,Back,5774912911,140,21.5,5774912915,212,12.8,5774912913,141,61.2,5774912917,213,1.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823315299,233,1,1,23,27,7efqk7uh63928il0yffxijnv7,1,22.7,60.6,2025-06-18T18:23:46.760Z,2025-06-18T18:23:48Z,3cmp95fpjtqoc5njb5p7c9g8a,E. Gunnarsson,,,5774912935,140,7.7,5774912941,213,3.53,5774912939,212,17.0,5774912937,141,51.2,5774912933,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823315307,234,1,1,23,29,7efqk7uh63928il0yffxijnv7,0,7.7,51.2,2025-06-18T18:23:48.570Z,2025-06-18T18:23:50Z,a4kgoyzoedberugc14zrtv55h,E. Öhberg,,,5774912983,1,,5774912975,140,56.9,5774912971,157,,5774912973,56,Center,5774912977,141,66.4,5774912979,212,52.7,5774912981,213,0.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823315325,226,1,1,23,31,cy6zs39z79dcfbr4xzkp38z7q,1,47.0,38.0,2025-06-18T18:23:50.941Z,2025-06-18T18:23:52Z,3ajk1fh1r7rxjmsljdm5zs639,M. Pitkänen,,,5774913087,213,5.94,5774913083,141,27.0,5774913077,3,,5774913085,212,22.1,5774913079,56,Center,5774913081,140,66.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823315327,227,44,1,23,32,cy6zs39z79dcfbr4xzkp38z7q,1,65.1,26.7,2025-06-18T18:23:52.145Z,2025-06-18T19:00:58Z,18e98agfd0xvy161ax3ru08pg,C. Silas,,,5774913099,233,235,5774913093,286,,5774913091,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823315329,235,44,1,23,32,7efqk7uh63928il0yffxijnv7,0,34.9,73.3,2025-06-18T18:23:52.146Z,2025-06-18T19:00:58Z,ewhh39na34kvumaw7zfbh228l,G. Sotelo,,,5774913095,56,Back,5774913103,233,227,5774913097,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823315333,228,2,1,23,33,cy6zs39z79dcfbr4xzkp38z7q,1,61.4,25.4,2025-06-18T18:23:52.599Z,2025-06-18T18:24:06Z,18e98agfd0xvy161ax3ru08pg,C. Silas,,,5774913125,56,Center,5774913115,140,73.6,5774913117,141,27.6,5774913123,7,9rle4eqj5q7d4y7hgu570vgfd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823315427,237,1,1,24,5,7efqk7uh63928il0yffxijnv7,0,34.3,74.5,2025-06-18T18:24:25.288Z,2025-06-18T18:24:27Z,a4kgoyzoedberugc14zrtv55h,E. Öhberg,,,5774913621,157,,5774913633,213,6.21,5774913625,56,Center,5774913629,141,68.5,5774913627,140,86.6,5774913619,5,,5774913635,1,,5774913623,241,,5774913631,212,55.1,,,,,,,,,,,,,,,,,,,,,,,,
2823315433,229,12,1,24,9,cy6zs39z79dcfbr4xzkp38z7q,1,13.9,38.0,2025-06-18T18:24:28.730Z,2025-06-18T18:24:31Z,a1dhi0sqw2yeffewd34n6z7fu,A. Dumbuya,,,5774913667,141,31.9,5774913669,212,14.9,5774913663,56,Back,5774913665,140,27.5,5774913671,213,6.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823315437,230,44,1,24,11,cy6zs39z79dcfbr4xzkp38z7q,1,31.8,38.0,2025-06-18T18:24:31.457Z,2025-06-18T19:00:58Z,j4mqmt0lccgzq4nf87ljkoyy,J. Rennicks,,,5774913697,233,238,5774913687,56,Back,5774913691,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823315441,238,44,1,24,11,7efqk7uh63928il0yffxijnv7,0,68.2,62.0,2025-06-18T18:24:31.458Z,2025-06-18T19:00:59Z,4y7niu1b8drpeccb84s2e9wwl,S. Eremenko,,,5774913695,286,,5774913729,233,230,5774913693,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823315443,231,1,1,24,12,cy6zs39z79dcfbr4xzkp38z7q,1,31.7,27.9,2025-06-18T18:24:31.875Z,2025-06-18T19:04:34Z,j4mqmt0lccgzq4nf87ljkoyy,J. Rennicks,,,5774913737,140,37.6,5774913739,141,4.4,5774913743,213,5.08,5774913735,56,Back,5774913741,212,17.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823315455,233,1,1,24,16,cy6zs39z79dcfbr4xzkp38z7q,1,35.6,2.5,2025-06-18T18:24:35.912Z,2025-06-18T18:24:37Z,9rle4eqj5q7d4y7hgu570vgfd,N. Jokelainen,,,5774913797,141,9.4,5774913799,212,9.2,5774913793,56,Back,5774913795,140,28.1,5774913801,213,2.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823315473,234,1,1,24,17,cy6zs39z79dcfbr4xzkp38z7q,0,28.1,9.4,2025-06-18T18:24:37.214Z,2025-06-18T18:24:41Z,cn6gncw8nbyds83xx6cxbzrpw,S. Silander,,,5774913893,1,,5774913885,141,8.6,5774913879,157,,5774913881,56,Right,5774913883,140,65.3,5774913887,212,39.1,5774913889,213,6.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823315481,239,44,1,24,21,7efqk7uh63928il0yffxijnv7,1,31.0,87.0,2025-06-18T18:24:40.571Z,2025-06-18T19:00:59Z,6iaszy97sphbfkhfxdwd93g15,M. Ogungbaro,,,5774913935,56,Back,5774913937,285,,5774913943,233,235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823315475,235,44,1,24,21,cy6zs39z79dcfbr4xzkp38z7q,0,69.0,13.0,2025-06-18T18:24:40.572Z,2025-06-18T19:00:59Z,4votdnyh0srvboatz6a20d5p0,J. Paananen,,,5774913905,286,,5774913975,233,239,5774913903,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823315489,240,12,1,24,21,7efqk7uh63928il0yffxijnv7,1,27.5,86.9,2025-06-18T18:24:41.424Z,2025-06-18T18:26:28Z,6iaszy97sphbfkhfxdwd93g15,M. Ogungbaro,,,5774913987,213,1.84,5774913983,141,100.0,5774913981,140,24.9,5774914021,167,,5774913985,212,10.2,5774913979,56,Back,5774913993,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823315483,236,5,1,24,22,cy6zs39z79dcfbr4xzkp38z7q,1,71.9,-1.2,2025-06-18T18:24:42.405Z,2025-06-18T18:26:40Z,4votdnyh0srvboatz6a20d5p0,J. Paananen,,,5774913941,347,,5774914017,233,241,5774913939,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823315495,241,5,1,24,22,7efqk7uh63928il0yffxijnv7,0,28.1,101.2,2025-06-18T18:24:42.405Z,2025-06-18T18:26:40Z,6iaszy97sphbfkhfxdwd93g15,M. Ogungbaro,,,5774913999,347,,5774913997,56,Back,5774914027,233,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823315545,237,1,1,24,34,cy6zs39z79dcfbr4xzkp38z7q,1,72.4,0.0,2025-06-18T18:24:54.244Z,2025-06-18T18:25:01Z,cn6gncw8nbyds83xx6cxbzrpw,S. Silander,,,5774914365,56,Right,5774914371,212,5.7,5774914369,141,4.0,5774914367,140,68.6,5774914363,107,,5774914373,213,2.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823315549,238,1,1,24,41,cy6zs39z79dcfbr4xzkp38z7q,1,63.1,31.0,2025-06-18T18:25:01.117Z,2025-06-18T18:25:02Z,a1dhi0sqw2yeffewd34n6z7fu,A. Dumbuya,,,5774914393,141,18.2,5774914397,213,4.26,5774914395,212,9.7,5774914389,56,Right,5774914391,140,59.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823315561,239,1,1,24,42,cy6zs39z79dcfbr4xzkp38z7q,1,59.1,18.2,2025-06-18T18:25:01.956Z,2025-06-18T18:25:04Z,2iff45qvldope3itiwthnvgx6,O. Tiihonen,,,5774914463,212,12.9,5774914465,213,5.53,5774914461,141,5.3,5774914457,56,Right,5774914459,140,68.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
