id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/10/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/11/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2804895261,96,1,1,6,58,303582z192rnbr2x28o2t7u38,1,15.7,81.8,2025-04-22T16:08:05.312Z,2025-04-22T16:08:08Z,ebqj8v33xv3otev2pycc6xomh,T. Nijhuis,,5672723495,157,,5672723501,141,83.0,5672723505,213,0.03,5672723503,212,30.4,5672723499,140,44.6,5672723507,1,,5672723497,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804895267,97,1,1,7,1,303582z192rnbr2x28o2t7u38,0,45.3,83.0,2025-04-22T16:08:08.256Z,2025-04-22T16:08:11Z,7mn880d3dieg0qb49tlzx1mfp,L. Lingman,,5672723531,141,72.9,5672723535,213,6.13,5672723533,212,43.7,5672723543,4,,5672723529,140,86.4,5672723537,1,,5672723527,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804895281,65,1,1,7,6,3cbke8cbou2ms925872vk6dwx,1,15.9,41.5,2025-04-22T16:08:13.458Z,2025-04-22T16:08:20Z,dxlvcn8a2lhtne6py7w4tbpw5,Á. Craninx,,5672723585,140,27.2,5672723583,56,Back,5672723581,123,,5672723595,287,,5672723589,212,27.8,5672723591,213,1.13,5672723587,141,78.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804895319,66,1,1,7,13,3cbke8cbou2ms925872vk6dwx,1,33.0,85.0,2025-04-22T16:08:20.370Z,2025-04-22T16:13:50Z,bbdoe533sbua0ikwxa8ldo91x,A. Kabashi,,5672723829,141,94.2,5672723827,140,44.0,5672723833,213,0.50,5672723823,189,,5672723825,56,Back,5672723831,212,13.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804895337,67,1,1,7,20,3cbke8cbou2ms925872vk6dwx,1,27.6,71.8,2025-04-22T16:08:26.786Z,2025-04-22T16:13:42Z,dlpw0ifxzwotsw2ttopgispka,E. Arko-Mensah,,5672723929,212,9.6,5672723927,141,83.2,5672723931,213,0.94,5672723925,140,33.0,5672723923,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804895349,68,1,1,7,21,3cbke8cbou2ms925872vk6dwx,1,34.2,83.2,2025-04-22T16:08:28.298Z,2025-04-22T16:13:59Z,bbdoe533sbua0ikwxa8ldo91x,A. Kabashi,,5672723999,213,4.52,5672723997,212,6.6,5672723991,56,Back,5672723993,140,33.0,5672723995,141,73.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804895385,69,1,1,7,24,3cbke8cbou2ms925872vk6dwx,1,25.1,64.5,2025-04-22T16:08:30.738Z,2025-04-22T16:14:19Z,19yfn0sushy5fc003vhn0skwl,E. Bashkirov,,5672724103,141,33.6,5672724105,212,21.2,5672724099,56,Back,5672724107,213,4.84,5672724101,140,27.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804895389,70,1,1,7,27,3cbke8cbou2ms925872vk6dwx,1,29.0,31.5,2025-04-22T16:08:34.314Z,2025-04-22T16:14:43Z,bbdoe533sbua0ikwxa8ldo91x,A. Kabashi,,5672724133,213,1.39,5672724125,56,Back,5672724131,212,22.9,5672724127,140,32.9,5672724129,141,64.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804895399,71,1,1,7,28,3cbke8cbou2ms925872vk6dwx,1,32.9,64.6,2025-04-22T16:08:35.266Z,2025-04-22T16:08:37Z,6q0g98fnbdx5sg52lazo2sqac,P. Gnanou,,5672724191,141,56.1,5672724195,213,3.40,5672724193,212,22.8,5672724189,140,11.9,5672724187,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804895423,72,1,1,7,31,3cbke8cbou2ms925872vk6dwx,1,11.9,56.1,2025-04-22T16:08:37.873Z,2025-04-22T16:08:43Z,dxlvcn8a2lhtne6py7w4tbpw5,Á. Craninx,,5672724329,140,63.6,5672724327,56,Center,5672724337,1,,5672724335,213,6.13,5672724333,212,55.0,5672724331,141,43.4,5672724325,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804895431,73,1,1,7,36,3cbke8cbou2ms925872vk6dwx,0,58.6,36.9,2025-04-22T16:08:43.218Z,2025-04-22T16:08:44Z,d8t6nh7paunxlvadzlfx69xx,T. Väyrynen,,5672724393,156,,5672724369,140,53.6,5672724373,212,7.2,5672724367,56,Center,5672724375,213,3.89,5672724371,141,29.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804895439,98,1,1,7,39,303582z192rnbr2x28o2t7u38,1,60.7,82.9,2025-04-22T16:08:45.632Z,2025-04-22T16:08:46Z,b8510xkwvx1o1bb7bszrgiane,H. Bandé,,5672724437,213,3.96,5672724431,140,56.3,5672724435,212,6.7,5672724433,141,75.7,5672724429,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804895451,100,1,1,7,41,303582z192rnbr2x28o2t7u38,1,52.9,62.6,2025-04-22T16:08:47.600Z,2025-04-22T16:08:49Z,7198rz1vtgazkeytaltke2noq,G. Kanellopoulos,,5672724481,140,54.9,5672724485,212,14.7,5672724483,141,41.2,5672724487,213,4.86,5672724479,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804895457,101,1,1,7,42,303582z192rnbr2x28o2t7u38,1,54.9,41.2,2025-04-22T16:08:49.456Z,2025-04-22T16:08:51Z,bl6vj48jfq2s09w7sezntwgt0,L. Möller,,5672724529,212,14.9,5672724527,141,19.5,5672724523,56,Right,5672724531,213,4.86,5672724525,140,57.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804895471,102,1,1,7,45,303582z192rnbr2x28o2t7u38,1,57.5,25.8,2025-04-22T16:08:51.567Z,2025-04-22T16:08:56Z,19xsgxk4g4gf1ickmbc92uzu,M. Ylitolva,,5672724611,56,Center,5672724613,140,52.7,5672724615,141,40.6,5672724619,213,2.04,5672724617,212,11.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804895475,103,1,1,7,49,303582z192rnbr2x28o2t7u38,1,53.4,38.0,2025-04-22T16:08:56.400Z,2025-04-22T16:08:57Z,5j2hy92q8f17nppznxrp8kxxx,A. Ring,,5672724647,141,33.6,5672724643,56,Center,5672724645,140,61.0,5672724649,212,8.5,5672724651,213,5.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804895477,104,1,1,7,51,303582z192rnbr2x28o2t7u38,1,61.0,33.6,2025-04-22T16:08:57.680Z,2025-04-22T16:08:59Z,7mn880d3dieg0qb49tlzx1mfp,L. Lingman,,5672724673,213,3.01,5672724671,212,8.1,5672724665,56,Center,5672724667,140,53.4,5672724669,141,35.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804895483,105,1,1,7,52,303582z192rnbr2x28o2t7u38,1,53.4,35.2,2025-04-22T16:08:58.879Z,2025-04-22T16:09:00Z,5j2hy92q8f17nppznxrp8kxxx,A. Ring,,5672724691,140,55.4,5672724697,213,4.83,5672724693,141,9.2,5672724689,56,Right,5672724695,212,17.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804895495,106,1,1,7,53,303582z192rnbr2x28o2t7u38,0,55.4,9.2,2025-04-22T16:09:00Z,2025-04-22T16:09:02Z,95h8ci71qugckn045d3rumlm1,G. Antzoulas,,5672724759,212,9.9,5672724761,213,5.96,5672724757,141,4.6,5672724753,56,Right,5672724755,140,64.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804895491,74,8,1,7,55,3cbke8cbou2ms925872vk6dwx,1,37.6,93.5,2025-04-22T16:09:02.026Z,2025-04-22T16:09:02Z,dlpw0ifxzwotsw2ttopgispka,E. Arko-Mensah,,5672724747,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804895497,75,5,1,7,56,3cbke8cbou2ms925872vk6dwx,0,42.0,101.6,2025-04-22T16:09:02.932Z,2025-04-22T16:09:07Z,dlpw0ifxzwotsw2ttopgispka,E. Arko-Mensah,,5672724777,56,Back,5672724819,233,107,5672724779,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804895499,107,5,1,7,56,303582z192rnbr2x28o2t7u38,1,58.0,-1.6,2025-04-22T16:09:02.932Z,2025-04-22T17:00:15Z,95h8ci71qugckn045d3rumlm1,G. Antzoulas,,5672724797,347,,5672724803,233,75,5672724795,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804895535,108,1,1,8,5,303582z192rnbr2x28o2t7u38,1,56.8,0.0,2025-04-22T16:09:11.567Z,2025-04-22T16:09:14Z,bl6vj48jfq2s09w7sezntwgt0,L. Möller,,5672724997,213,2.81,5672724987,107,,5672724995,212,16.5,5672724993,141,6.5,5672724989,56,Back,5672724991,140,41.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804895537,109,1,1,8,7,303582z192rnbr2x28o2t7u38,1,46.6,28.0,2025-04-22T16:09:14.272Z,2025-04-22T16:09:15Z,95h8ci71qugckn045d3rumlm1,G. Antzoulas,,5672725007,212,7.6,5672725009,213,0.32,5672725001,56,Center,5672725003,140,53.5,5672725005,141,31.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804895551,110,1,1,8,8,303582z192rnbr2x28o2t7u38,1,53.5,31.5,2025-04-22T16:09:15.152Z,2025-04-22T16:09:18Z,5j2hy92q8f17nppznxrp8kxxx,A. Ring,,5672725081,56,Back,5672725087,212,8.1,5672725085,141,31.0,5672725083,140,45.8,5672725089,213,3.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804895577,111,2,1,8,11,303582z192rnbr2x28o2t7u38,1,50.4,31.5,2025-04-22T16:09:18.112Z,2025-04-22T17:44:32Z,95h8ci71qugckn045d3rumlm1,G. Antzoulas,,5672725229,140,82.1,5672725247,56,Left,5672725233,141,90.8,5672725243,7,b8510xkwvx1o1bb7bszrgiane,5672725245,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804895631,113,43,1,8,30,303582z192rnbr2x28o2t7u38,1,0.0,0.0,2025-04-22T16:09:36.895Z,2025-04-22T16:21:47Z,ebqj8v33xv3otev2pycc6xomh,T. Nijhuis,,5672739461,56,Back,5672739471,1,0,5672739465,141,71.8,5672739739,144,1,5672739463,140,26.9,5672739467,212,51.3,5672739513,189,0,5672739459,157,0,5672739469,213,3.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804895675,77,1,1,8,42,3cbke8cbou2ms925872vk6dwx,1,14.8,20.0,2025-04-22T16:09:48.660Z,2025-04-22T16:22:00Z,dxlvcn8a2lhtne6py7w4tbpw5,Á. Craninx,,5672725785,157,,5672725783,5,,5672725795,212,71.5,5672725793,141,23.7,5672725797,213,0.04,5672725799,1,,5672740025,189,,5672725791,140,82.9,5672725789,56,Center,5672725787,241,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804895679,78,44,1,8,45,3cbke8cbou2ms925872vk6dwx,1,77.2,22.7,2025-04-22T16:09:52.298Z,2025-04-22T17:44:32Z,d8t6nh7paunxlvadzlfx69xx,T. Väyrynen,,5672725911,233,114,5672725823,56,Center,5672725825,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804895695,114,44,1,8,45,303582z192rnbr2x28o2t7u38,0,22.8,77.3,2025-04-22T16:09:52.299Z,2025-04-22T17:44:33Z,c9yprnk5bqte686eqdm42oic5,D. O'Shaughnessy,,5672725919,233,78,5672725905,285,,5672725903,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804895687,79,1,1,8,46,3cbke8cbou2ms925872vk6dwx,0,72.5,21.5,2025-04-22T16:09:52.786Z,2025-04-22T16:16:07Z,d8t6nh7paunxlvadzlfx69xx,T. Väyrynen,,5672725867,168,,5672725877,213,5.39,5672725869,56,Right,5672725873,141,0.0,5672725875,212,19.5,5672725871,140,84.2,5672725865,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804895691,80,5,1,8,47,3cbke8cbou2ms925872vk6dwx,0,87.6,-1.0,2025-04-22T16:09:54.094Z,2025-04-22T16:10:00Z,d8t6nh7paunxlvadzlfx69xx,T. Väyrynen,,5672725955,233,115,5672725895,56,Right,5672725897,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804895701,115,5,1,8,47,303582z192rnbr2x28o2t7u38,1,12.4,101.0,2025-04-22T16:09:54.094Z,2025-04-22T17:00:15Z,c9yprnk5bqte686eqdm42oic5,D. O'Shaughnessy,,5672725947,347,,5672725945,56,Back,5672725949,233,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804895721,116,1,1,8,55,303582z192rnbr2x28o2t7u38,1,26.4,100.0,2025-04-22T16:10:01.696Z,2025-04-22T16:13:57Z,18p445rm69t2xc13vggv5oueh,V. Tikkanen,,5672726039,140,24.3,5672726037,56,Back,5672726041,141,86.0,5672726043,212,10.5,5672726035,107,,5672726045,213,4.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804895727,117,61,1,8,56,303582z192rnbr2x28o2t7u38,1,24.3,86.0,2025-04-22T16:10:03.317Z,2025-04-22T16:17:45Z,c9yprnk5bqte686eqdm42oic5,D. O'Shaughnessy,,5672726083,189,,5672726073,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804896441,149,1,1,8,59,303582z192rnbr2x28o2t7u38,0,43.2,73.4,2025-04-22T16:10:06.474Z,2025-04-22T16:17:55Z,7mn880d3dieg0qb49tlzx1mfp,L. Lingman,,5672734547,141,67.9,5672734549,212,5.0,5672734551,213,3.98,5672730181,189,,5672730163,56,Back,5672734545,140,40.0,5672734543,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804895755,81,8,1,9,0,3cbke8cbou2ms925872vk6dwx,1,70.7,34.5,2025-04-22T16:10:07.502Z,2025-04-22T16:17:48Z,bpjmwp030jnapyjfii8nyqdhx,J. Ojala,,5672726199,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804895763,83,1,1,9,2,3cbke8cbou2ms925872vk6dwx,1,60.6,37.9,2025-04-22T16:10:08.787Z,2025-04-22T16:10:09Z,bbdoe533sbua0ikwxa8ldo91x,A. Kabashi,,5672726221,56,Center,5672726223,140,69.5,5672726225,141,35.5,5672726229,213,6.11,5672726227,212,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804897509,157,61,1,9,3,3cbke8cbou2ms925872vk6dwx,1,63.4,36.6,2025-04-22T16:10:09.653Z,2025-04-22T16:19:15Z,bpjmwp030jnapyjfii8nyqdhx,J. Ojala,,5672737269,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804895757,82,43,1,9,3,3cbke8cbou2ms925872vk6dwx,1,0.0,0.0,2025-04-22T16:10:09.735Z,2025-04-22T16:19:24Z,19yfn0sushy5fc003vhn0skwl,E. Bashkirov,,5672737395,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804895769,84,1,1,9,3,3cbke8cbou2ms925872vk6dwx,1,69.5,35.5,2025-04-22T16:10:09.823Z,2025-04-22T16:20:03Z,19yfn0sushy5fc003vhn0skwl,E. Bashkirov,,5672726273,141,66.1,5672726275,212,22.2,5672726271,140,62.2,5672726277,213,1.92,5672726269,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804895775,85,1,1,9,5,3cbke8cbou2ms925872vk6dwx,0,62.2,66.1,2025-04-22T16:10:11.572Z,2025-04-22T16:10:13Z,dlpw0ifxzwotsw2ttopgispka,E. Arko-Mensah,,5672726315,155,,5672726327,1,,5672726317,56,Center,5672726321,141,51.0,5672726319,140,91.9,5672726323,212,32.8,5672726325,213,5.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804895791,119,1,1,9,9,303582z192rnbr2x28o2t7u38,1,15.2,53.1,2025-04-22T16:10:16.192Z,2025-04-22T16:10:18Z,ebqj8v33xv3otev2pycc6xomh,T. Nijhuis,,5672726395,123,,5672726401,141,5.8,5672726415,287,,5672726403,212,39.7,5672726405,213,5.34,5672726399,140,37.4,5672726407,1,,5672726397,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804895823,120,1,1,9,16,303582z192rnbr2x28o2t7u38,1,53.7,7.7,2025-04-22T16:10:22.703Z,2025-04-22T16:10:27Z,19xsgxk4g4gf1ickmbc92uzu,M. Ylitolva,,5672726651,141,3.2,5672726649,140,58.6,5672726655,213,5.75,5672726653,212,6.0,5672726647,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804895833,121,1,1,9,20,303582z192rnbr2x28o2t7u38,1,60.8,20.3,2025-04-22T16:10:27.423Z,2025-04-22T16:10:30Z,bl6vj48jfq2s09w7sezntwgt0,L. Möller,,5672726697,140,52.7,5672726701,141,31.9,5672726711,213,2.39,5672726707,212,11.6,5672726693,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804895853,122,1,1,9,23,303582z192rnbr2x28o2t7u38,1,53.5,33.1,2025-04-22T16:10:30.303Z,2025-04-22T16:10:33Z,95h8ci71qugckn045d3rumlm1,G. Antzoulas,,5672726813,213,1.16,5672726807,140,62.9,5672726805,56,Center,5672726811,212,24.5,5672726809,141,66.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804895865,123,1,1,9,26,303582z192rnbr2x28o2t7u38,1,61.6,64.5,2025-04-22T16:10:33.183Z,2025-04-22T16:10:37Z,18p445rm69t2xc13vggv5oueh,V. Tikkanen,,5672726903,213,4.02,5672726899,141,52.2,5672726901,212,10.9,5672726897,140,55.0,5672726895,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804895871,124,1,1,9,30,303582z192rnbr2x28o2t7u38,1,54.5,50.3,2025-04-22T16:10:36.928Z,2025-04-22T16:10:37Z,c9yprnk5bqte686eqdm42oic5,D. O'Shaughnessy,,5672726911,56,Center,5672726915,141,39.1,5672726913,140,57.4,5672726917,212,8.2,5672726919,213,5.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804895889,125,1,1,9,31,303582z192rnbr2x28o2t7u38,1,57.4,39.1,2025-04-22T16:10:37.616Z,2025-04-22T16:10:41Z,5j2hy92q8f17nppznxrp8kxxx,A. Ring,,5672727045,56,Center,5672727047,140,69.7,5672727051,212,14.2,5672727049,141,30.3,5672727053,213,5.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804895893,126,4,1,9,35,303582z192rnbr2x28o2t7u38,1,63.7,37.6,2025-04-22T16:10:41.648Z,2025-04-22T17:00:24Z,bl6vj48jfq2s09w7sezntwgt0,L. Möller,,5672727077,265,,5672727079,286,,5672727073,56,Center,5672727075,152,,5672727071,13,,5672727097,233,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804895895,86,4,1,9,35,3cbke8cbou2ms925872vk6dwx,0,36.3,62.4,2025-04-22T16:10:41.649Z,2025-04-22T17:00:24Z,b0wmozayt7xbjz6ihhdiczq0a,J. Latonen,,5672727087,265,,5672727089,285,,5672727083,56,Back,5672727085,152,,5672727081,13,,5672727101,233,126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804895977,127,1,1,10,14,303582z192rnbr2x28o2t7u38,0,70.5,23.9,2025-04-22T16:11:20.671Z,2025-04-22T16:22:38Z,5j2hy92q8f17nppznxrp8kxxx,A. Ring,,5672727609,152,,5672727619,213,0.66,5672727617,212,25.0,5672727607,155,,5672727611,56,Center,5672727603,2,,5672727605,5,,5672727613,140,89.3,5672727615,141,46.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804895975,87,12,1,10,16,3cbke8cbou2ms925872vk6dwx,1,9.7,54.5,2025-04-22T16:11:22.915Z,2025-04-22T16:11:27Z,bpjmwp030jnapyjfii8nyqdhx,J. Ojala,,5672727595,212,35.5,5672727589,56,Back,5672727593,141,100.0,5672727591,140,24.9,5672727721,167,,5672727621,15,,5672727597,213,1.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804895985,88,5,1,10,20,3cbke8cbou2ms925872vk6dwx,0,21.2,101.4,2025-04-22T16:11:26.708Z,2025-04-22T16:11:31Z,bpjmwp030jnapyjfii8nyqdhx,J. Ojala,,5672727713,347,,5672727709,56,Back,5672727741,233,128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804895987,128,5,1,10,20,303582z192rnbr2x28o2t7u38,1,78.8,-1.4,2025-04-22T16:11:26.708Z,2025-04-22T17:00:15Z,5j2hy92q8f17nppznxrp8kxxx,A. Ring,,5672727725,347,,5672727723,56,Right,5672727727,233,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804896009,129,1,1,10,23,303582z192rnbr2x28o2t7u38,1,81.0,0.0,2025-04-22T16:11:29.920Z,2025-04-22T16:11:31Z,7mn880d3dieg0qb49tlzx1mfp,L. Lingman,,5672727827,213,2.84,5672727821,140,68.7,5672727819,56,Right,5672727823,141,5.2,5672727825,212,13.5,5672727817,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804896021,131,1,1,10,26,303582z192rnbr2x28o2t7u38,1,66.8,6.4,2025-04-22T16:11:32.896Z,2025-04-22T16:11:34Z,5j2hy92q8f17nppznxrp8kxxx,A. Ring,,5672727897,56,Right,5672727905,213,0.49,5672727903,212,14.0,5672727899,140,78.6,5672727901,141,16.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804896043,132,1,1,10,27,303582z192rnbr2x28o2t7u38,1,78.6,16.1,2025-04-22T16:11:34.016Z,2025-04-22T16:11:36Z,8jb026oewf17pg61vdstcgj4l,T. Pukki,,5672728019,212,9.8,5672728021,213,4.96,5672728017,141,2.2,5672728013,56,Right,5672728015,140,80.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804896057,133,1,1,10,29,303582z192rnbr2x28o2t7u38,1,80.6,2.5,2025-04-22T16:11:36.321Z,2025-04-22T16:11:37Z,7mn880d3dieg0qb49tlzx1mfp,L. Lingman,,5672728081,213,1.76,5672728073,56,Center,5672728075,140,78.0,5672728079,212,14.4,5672728077,141,23.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804896071,134,1,1,10,31,303582z192rnbr2x28o2t7u38,1,78.0,23.3,2025-04-22T16:11:37.583Z,2025-04-22T16:11:39Z,bl6vj48jfq2s09w7sezntwgt0,L. Möller,,5672728169,213,3.57,5672728167,212,5.4,5672728161,56,Right,5672728165,141,20.0,5672728163,140,73.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804896091,135,1,1,10,33,303582z192rnbr2x28o2t7u38,1,73.3,20.3,2025-04-22T16:11:39.743Z,2025-04-22T16:11:43Z,5j2hy92q8f17nppznxrp8kxxx,A. Ring,,5672728279,213,5.27,5672728277,212,12.8,5672728273,140,79.8,5672728275,141,4.3,5672728271,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804896103,136,1,1,10,36,303582z192rnbr2x28o2t7u38,1,79.6,4.3,2025-04-22T16:11:42.896Z,2025-04-22T16:11:45Z,8jb026oewf17pg61vdstcgj4l,T. Pukki,,5672728333,141,21.0,5672728335,212,13.6,5672728331,140,72.5,5672728337,213,2.15,5672728329,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804896117,137,1,1,10,38,303582z192rnbr2x28o2t7u38,1,72.3,28.5,2025-04-22T16:11:44.928Z,2025-04-22T16:11:48Z,5j2hy92q8f17nppznxrp8kxxx,A. Ring,,5672728383,141,42.1,5672728381,140,64.3,5672728387,212,12.5,5672728379,56,Center,5672728391,213,2.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804896123,138,1,1,10,41,303582z192rnbr2x28o2t7u38,1,60.9,39.2,2025-04-22T16:11:48.112Z,2025-04-22T16:11:50Z,c9yprnk5bqte686eqdm42oic5,D. O'Shaughnessy,,5672728441,213,4.47,5672728435,140,58.1,5672728433,56,Center,5672728439,212,12.4,5672728437,141,21.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804896137,139,1,1,10,43,303582z192rnbr2x28o2t7u38,1,58.2,18.3,2025-04-22T16:11:50.223Z,2025-04-22T16:11:55Z,5j2hy92q8f17nppznxrp8kxxx,A. Ring,,5672728515,213,5.18,5672728513,212,12.2,5672728511,141,2.2,5672728509,140,63.4,5672728507,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804896151,140,1,1,10,48,303582z192rnbr2x28o2t7u38,1,63.6,3.8,2025-04-22T16:11:55.247Z,2025-04-22T16:11:57Z,19xsgxk4g4gf1ickmbc92uzu,M. Ylitolva,,5672728571,141,16.8,5672728575,213,1.99,5672728573,212,9.7,5672728567,56,Right,5672728569,140,59.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804896161,141,1,1,10,50,303582z192rnbr2x28o2t7u38,0,57.6,21.5,2025-04-22T16:11:57.409Z,2025-04-22T16:12:01Z,5j2hy92q8f17nppznxrp8kxxx,A. Ring,,5672728637,212,31.5,5672728631,56,Center,5672728633,140,84.5,5672728635,141,41.9,5672728629,155,,5672728639,213,0.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
