id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/9/value,qualifier/11/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/14/value
2815267737,188,1,1,20,14,ea3yd0dgq6uy6pupkpn17j5xg,1,53.3,21.2,2025-05-16T15:20:55.442Z,2025-05-16T15:20:58Z,7glr1eur910fj5b5fg743job9,R. Karjalainen,,,5730085669,140,59.0,5730085675,213,5.19,5730085671,141,4.3,5730085667,56,Right,5730085673,212,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815267739,189,1,1,20,16,ea3yd0dgq6uy6pupkpn17j5xg,0,59.0,4.3,2025-05-16T15:20:57.988Z,2025-05-16T15:20:59Z,9tz8pzof2v3ktjwsyt3gl18gk,L. Laine,,,5730085683,56,Right,5730085685,140,70.8,5730085687,141,15.0,5730085689,212,14.4,5730085691,213,0.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815267741,156,8,1,20,18,3cbke8cbou2ms925872vk6dwx,1,26.6,89.1,2025-05-16T15:20:59.207Z,2025-05-16T15:20:59Z,6q0g98fnbdx5sg52lazo2sqac,P. Gnanou,,,5730085695,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815267755,158,1,1,20,21,3cbke8cbou2ms925872vk6dwx,1,24.2,95.1,2025-05-16T15:21:02.951Z,2025-05-16T15:21:07Z,b7x9fczqecsf267ewzcvccmhh,R. Eremenko,,,5730085757,213,5.05,5730085749,56,Back,5730085753,141,88.4,5730085751,140,25.7,5730085755,212,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815267751,190,83,1,20,25,ea3yd0dgq6uy6pupkpn17j5xg,0,67.2,23.6,2025-05-16T15:21:07.083Z,2025-05-16T15:21:08Z,bmbdwons7wudqebn3o3flm19l,V. Gasc,,,5730085781,399,bbdoe533sbua0ikwxa8ldo91x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815267757,159,50,1,20,26,3cbke8cbou2ms925872vk6dwx,1,28.0,82.4,2025-05-16T15:21:07.169Z,2025-05-16T16:01:11Z,bbdoe533sbua0ikwxa8ldo91x,A. Kabashi,,,5730085763,56,Back,5730085765,285,,5730085819,233,191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815267763,191,7,1,20,26,ea3yd0dgq6uy6pupkpn17j5xg,1,72.0,17.6,2025-05-16T15:21:07.170Z,2025-05-16T16:01:11Z,bmbdwons7wudqebn3o3flm19l,V. Gasc,,,5730085805,286,,5730085811,233,159,5730085803,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815267767,193,1,1,20,28,ea3yd0dgq6uy6pupkpn17j5xg,0,70.8,30.7,2025-05-16T15:21:09.710Z,2025-05-16T15:21:11Z,bmbdwons7wudqebn3o3flm19l,V. Gasc,,,5730085839,213,5.70,5730085837,212,9.0,5730085835,141,23.4,5730085831,56,Center,5730085833,140,77.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815267771,160,8,1,20,30,3cbke8cbou2ms925872vk6dwx,1,23.9,84.4,2025-05-16T15:21:11.343Z,2025-05-16T15:45:42Z,b7x9fczqecsf267ewzcvccmhh,R. Eremenko,,,5730085857,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815267777,194,61,1,20,33,ea3yd0dgq6uy6pupkpn17j5xg,1,76.5,25.6,2025-05-16T15:21:15.039Z,2025-05-16T15:45:44Z,9tz8pzof2v3ktjwsyt3gl18gk,L. Laine,,,5730085925,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815267779,161,50,1,20,34,3cbke8cbou2ms925872vk6dwx,1,23.5,63.1,2025-05-16T15:21:15.127Z,2025-05-16T16:01:12Z,b7x9fczqecsf267ewzcvccmhh,R. Eremenko,,,5730104565,285,,5730085939,56,Back,5730114431,233,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815267799,196,7,1,20,34,ea3yd0dgq6uy6pupkpn17j5xg,1,76.5,36.9,2025-05-16T15:21:15.128Z,2025-05-16T16:01:12Z,9tz8pzof2v3ktjwsyt3gl18gk,L. Laine,,,5730104929,286,,5730114423,233,161,5730104927,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815267783,195,1,1,20,35,ea3yd0dgq6uy6pupkpn17j5xg,1,75.3,31.2,2025-05-16T15:21:16.164Z,2025-05-16T15:47:55Z,bmbdwons7wudqebn3o3flm19l,V. Gasc,,,5730085953,140,68.6,5730085957,212,7.6,5730085959,213,2.75,5730085955,141,35.5,5730085951,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815270711,395,1,1,20,36,ea3yd0dgq6uy6pupkpn17j5xg,0,70.7,39.7,2025-05-16T15:21:17.121Z,2025-05-16T15:47:44Z,f2qohaex1g5tvz10leo2ia6s,M. Arsalo,,,5730105373,140,88.6,5730105371,56,Center,5730105375,141,40.3,5730105369,155,,5730105379,213,0.02,5730105377,212,18.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815270797,436,8,1,20,36,3cbke8cbou2ms925872vk6dwx,1,14.0,56.6,2025-05-16T15:21:17.221Z,2025-05-16T15:48:34Z,6q0g98fnbdx5sg52lazo2sqac,P. Gnanou,,,5730105723,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815270779,396,61,1,20,36,ea3yd0dgq6uy6pupkpn17j5xg,0,71.5,38.9,2025-05-16T15:21:17.321Z,2025-05-16T15:48:50Z,f2qohaex1g5tvz10leo2ia6s,M. Arsalo,,,5730106239,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815267801,163,1,1,20,37,3cbke8cbou2ms925872vk6dwx,1,31.3,65.1,2025-05-16T15:21:18.735Z,2025-05-16T15:21:24Z,d8t6nh7paunxlvadzlfx69xx,T. Väyrynen,,,5730086063,212,22.5,5730086059,140,40.8,5730086065,213,1.11,5730086057,56,Back,5730086061,141,94.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815267813,164,1,1,20,42,3cbke8cbou2ms925872vk6dwx,0,54.5,86.6,2025-05-16T15:21:23.799Z,2025-05-16T15:21:26Z,b0wmozayt7xbjz6ihhdiczq0a,J. Latonen,,,5730086121,213,5.07,5730086113,56,Center,5730086115,140,61.0,5730086119,212,19.6,5730086117,141,59.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815267829,198,1,1,20,45,ea3yd0dgq6uy6pupkpn17j5xg,1,29.7,63.1,2025-05-16T15:21:26.858Z,2025-05-16T15:21:31Z,2qks3nbpd8o6igkqjl9e4po4q,Babacar Fati,,,5730086201,212,8.6,5730086195,56,Back,5730086199,141,50.6,5730086203,213,4.86,5730086197,140,30.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815267833,199,1,1,20,50,ea3yd0dgq6uy6pupkpn17j5xg,1,26.5,43.1,2025-05-16T15:21:31.513Z,2025-05-16T15:21:33Z,e9tx4ca2kjj4kj9vm70fv2p04,P. Padera,,,5730086231,56,Back,5730086235,141,42.2,5730086233,140,6.1,5730086237,212,21.4,5730086239,213,3.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815267839,200,1,1,20,52,ea3yd0dgq6uy6pupkpn17j5xg,1,6.1,42.2,2025-05-16T15:21:33.357Z,2025-05-16T15:21:34Z,dcv3bj7tkpb8of9xh3br2510q,R. Paunio,,,5730086271,140,14.3,5730086275,212,14.1,5730086269,56,Back,5730086273,141,25.8,5730086277,213,5.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815267855,201,1,1,20,53,ea3yd0dgq6uy6pupkpn17j5xg,1,14.3,25.8,2025-05-16T15:21:34.731Z,2025-05-16T15:21:40Z,17p2jqe16w5j9qh5f8yr80g7o,O. Väistö,,,5730086433,212,14.2,5730086427,56,Back,5730086429,140,22.1,5730086431,141,42.8,5730086435,213,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815267857,202,1,1,20,59,ea3yd0dgq6uy6pupkpn17j5xg,1,25.9,46.4,2025-05-16T15:21:40.451Z,2025-05-16T15:21:42Z,e9tx4ca2kjj4kj9vm70fv2p04,P. Padera,,,5730086467,140,27.1,5730086471,212,20.6,5730086469,141,76.6,5730086465,56,Back,5730086473,213,1.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815267863,203,1,1,21,1,ea3yd0dgq6uy6pupkpn17j5xg,1,27.1,76.6,2025-05-16T15:21:42.310Z,2025-05-16T15:21:45Z,bmbdwons7wudqebn3o3flm19l,V. Gasc,,,5730086557,140,42.2,5730086561,212,20.6,5730086559,141,95.9,5730086555,56,Back,5730086563,213,0.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815267867,204,1,1,21,4,ea3yd0dgq6uy6pupkpn17j5xg,0,42.2,95.9,2025-05-16T15:21:45.734Z,2025-05-16T15:21:48Z,7glr1eur910fj5b5fg743job9,R. Karjalainen,,,5730086579,140,44.9,5730086577,56,Back,5730086583,212,4.8,5730086607,233,165,5730086611,286,,5730086605,236,,5730086585,213,5.34,5730086581,141,90.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815267869,165,74,1,21,4,3cbke8cbou2ms925872vk6dwx,1,55.1,18.3,2025-05-16T15:21:45.735Z,2025-05-16T16:01:07Z,nxt066bqaqw7grehjw514d7t,S. Heiskanen,,,5730086613,233,204,5730086601,56,Right,5730086603,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815267873,205,50,1,21,9,ea3yd0dgq6uy6pupkpn17j5xg,1,30.2,58.2,2025-05-16T15:21:50.222Z,2025-05-16T15:21:55Z,bmbdwons7wudqebn3o3flm19l,V. Gasc,,,5730086647,233,166,5730086635,285,,5730086633,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815267875,166,7,1,21,9,3cbke8cbou2ms925872vk6dwx,0,69.8,41.8,2025-05-16T15:21:50.223Z,2025-05-16T15:21:54Z,4a8qjfagq2xr6wqsv875jth0q,V. Hänninen,,,5730086639,286,,5730086637,56,Center,5730086641,233,205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815267877,206,1,1,21,10,ea3yd0dgq6uy6pupkpn17j5xg,1,24.3,44.6,2025-05-16T15:21:52.013Z,2025-05-16T15:21:53Z,17p2jqe16w5j9qh5f8yr80g7o,O. Väistö,,,5730086655,56,Back,5730086663,213,5.84,5730086659,141,38.0,5730086657,140,33.2,5730086661,212,10.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815267889,207,1,1,21,12,ea3yd0dgq6uy6pupkpn17j5xg,1,33.2,38.0,2025-05-16T15:21:53.248Z,2025-05-16T15:21:58Z,bmbdwons7wudqebn3o3flm19l,V. Gasc,,,5730086715,212,16.3,5730086711,140,43.9,5730086713,141,20.6,5730086717,213,5.47,5730086709,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815267891,208,1,1,21,16,ea3yd0dgq6uy6pupkpn17j5xg,0,58.9,15.8,2025-05-16T15:21:57.625Z,2025-05-16T15:22:08Z,oqudbhzm03z0sfh8tw4qoqhg,G. Oksanen,,,5730086731,213,0.97,5730086727,141,27.4,5730086729,212,9.5,5730086723,56,Center,5730086725,140,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815267887,167,8,1,21,17,3cbke8cbou2ms925872vk6dwx,1,39.5,72.7,2025-05-16T15:21:58.415Z,2025-05-16T15:21:58Z,4a8qjfagq2xr6wqsv875jth0q,V. Hänninen,,,5730086707,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815267897,169,1,1,21,20,3cbke8cbou2ms925872vk6dwx,1,23.8,75.4,2025-05-16T15:22:01.262Z,2025-05-16T15:22:02Z,bpjmwp030jnapyjfii8nyqdhx,J. Ojala,,,5730086773,213,5.55,5730086765,56,Back,5730086769,141,63.1,5730086771,212,12.5,5730086767,140,32.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815267899,170,1,1,21,21,3cbke8cbou2ms925872vk6dwx,1,32.7,63.1,2025-05-16T15:22:02.231Z,2025-05-16T15:22:03Z,19yfn0sushy5fc003vhn0skwl,E. Bashkirov,,,5730086793,212,17.9,5730086787,56,Back,5730086795,213,2.72,5730086789,140,17.2,5730086791,141,73.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815267903,171,1,1,21,22,3cbke8cbou2ms925872vk6dwx,1,17.2,73.9,2025-05-16T15:22:03.166Z,2025-05-16T15:22:05Z,bpjmwp030jnapyjfii8nyqdhx,J. Ojala,,,5730086833,212,17.7,5730086827,56,Back,5730086829,140,17.9,5730086831,141,47.9,5730086835,213,4.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815267907,172,1,1,21,23,3cbke8cbou2ms925872vk6dwx,1,17.9,47.9,2025-05-16T15:22:05.038Z,2025-05-16T15:22:06Z,6q0g98fnbdx5sg52lazo2sqac,P. Gnanou,,,5730086867,213,4.82,5730086859,56,Back,5730086865,212,15.7,5730086861,140,19.5,5730086863,141,24.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815267909,173,1,1,21,25,3cbke8cbou2ms925872vk6dwx,1,19.5,24.9,2025-05-16T15:22:06.431Z,2025-05-16T15:22:08Z,nxt066bqaqw7grehjw514d7t,S. Heiskanen,,,5730086881,212,10.1,5730086875,56,Back,5730086883,213,1.94,5730086879,141,38.8,5730086877,140,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815267911,174,1,1,21,27,3cbke8cbou2ms925872vk6dwx,1,16.8,39.4,2025-05-16T15:22:08.158Z,2025-05-16T15:22:09Z,6q0g98fnbdx5sg52lazo2sqac,P. Gnanou,,,5730086893,141,53.6,5730086895,212,17.8,5730086889,56,Back,5730086891,140,31.0,5730086897,213,0.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815267927,175,1,1,21,28,3cbke8cbou2ms925872vk6dwx,1,31.0,53.6,2025-05-16T15:22:09.359Z,2025-05-16T15:22:13Z,19yfn0sushy5fc003vhn0skwl,E. Bashkirov,,,5730086967,56,Back,5730086969,140,7.7,5730086975,213,3.06,5730086971,141,56.7,5730086973,212,24.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815267935,176,1,1,21,31,3cbke8cbou2ms925872vk6dwx,1,2.8,58.8,2025-05-16T15:22:12.975Z,2025-05-16T15:22:16Z,dxlvcn8a2lhtne6py7w4tbpw5,Á. Craninx,,,5730087047,213,0.96,5730087039,56,Back,5730087041,140,10.2,5730087045,212,13.5,5730087043,141,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815267941,177,1,1,21,35,3cbke8cbou2ms925872vk6dwx,1,10.4,75.4,2025-05-16T15:22:16.430Z,2025-05-16T15:22:19Z,bpjmwp030jnapyjfii8nyqdhx,J. Ojala,,,5730087077,141,95.1,5730087079,212,14.4,5730087075,140,15.4,5730087081,213,1.20,5730087073,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815267945,178,1,1,21,37,3cbke8cbou2ms925872vk6dwx,0,15.6,95.9,2025-05-16T15:22:18.960Z,2025-05-16T15:22:20Z,anqhl7ehns6thx9ldto2jp5ud,J. Raitala,,,5730087113,141,86.5,5730087115,212,33.7,5730087111,140,47.1,5730087109,56,Back,5730087107,155,,5730087119,1,,5730087117,213,6.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815267957,209,61,1,21,42,ea3yd0dgq6uy6pupkpn17j5xg,0,55.4,7.1,2025-05-16T15:22:23.562Z,2025-05-16T15:22:23Z,17p2jqe16w5j9qh5f8yr80g7o,O. Väistö,,,5730087165,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815267965,179,1,1,21,45,3cbke8cbou2ms925872vk6dwx,0,45.1,78.8,2025-05-16T15:22:26.174Z,2025-05-16T15:22:27Z,b0wmozayt7xbjz6ihhdiczq0a,J. Latonen,,,5730087215,140,47.5,5730087221,213,4.86,5730087213,56,Back,5730087217,141,53.4,5730087219,212,17.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815267973,211,1,1,21,48,ea3yd0dgq6uy6pupkpn17j5xg,1,50.3,47.3,2025-05-16T15:22:29.844Z,2025-05-16T15:22:33Z,e9tx4ca2kjj4kj9vm70fv2p04,P. Padera,,,5730087259,56,Center,5730087265,212,8.0,5730087261,140,53.5,5730087263,141,57.9,5730087267,213,1.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815267975,212,1,1,21,51,ea3yd0dgq6uy6pupkpn17j5xg,1,57.2,61.1,2025-05-16T15:22:33.018Z,2025-05-16T15:22:35Z,2qks3nbpd8o6igkqjl9e4po4q,Babacar Fati,,,5730087275,56,Back,5730087281,212,10.7,5730087283,213,3.79,5730087277,140,49.1,5730087279,141,51.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815267979,213,1,1,21,54,ea3yd0dgq6uy6pupkpn17j5xg,0,49.1,51.6,2025-05-16T15:22:35.693Z,2025-05-16T15:22:39Z,e9tx4ca2kjj4kj9vm70fv2p04,P. Padera,,,5730087305,1,,5730087301,212,45.5,5730087295,56,Center,5730087303,213,6.25,5730087299,141,49.7,5730087297,140,92.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815268015,181,1,1,22,12,3cbke8cbou2ms925872vk6dwx,1,8.7,53.7,2025-05-16T15:22:53.575Z,2025-05-16T15:22:55Z,dxlvcn8a2lhtne6py7w4tbpw5,Á. Craninx,,,5730087567,213,1.27,5730087563,141,78.1,5730087565,212,17.4,5730087557,123,,5730087561,140,13.6,5730087559,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815268027,182,1,1,22,14,3cbke8cbou2ms925872vk6dwx,1,14.6,78.8,2025-05-16T15:22:55.622Z,2025-05-16T15:23:00Z,6q0g98fnbdx5sg52lazo2sqac,P. Gnanou,,,5730087653,212,17.8,5730087647,56,Back,5730087649,140,3.4,5730087651,141,59.1,5730087655,213,3.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815268029,183,1,1,22,19,3cbke8cbou2ms925872vk6dwx,1,5.7,66.4,2025-05-16T15:23:00.687Z,2025-05-16T16:06:53Z,dxlvcn8a2lhtne6py7w4tbpw5,Á. Craninx,,,5730087669,213,0.09,5730087671,1,,5730087667,212,65.2,5730087663,140,67.5,5730087659,157,,5730087665,141,75.4,5730087661,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815268037,185,4,1,22,24,3cbke8cbou2ms925872vk6dwx,1,56.2,71.6,2025-05-16T15:23:05.541Z,2025-05-16T16:01:07Z,d8t6nh7paunxlvadzlfx69xx,T. Väyrynen,,,5730087709,13,,5730087717,286,,5730087713,152,,5730087765,233,214,5730087711,56,Center,5730087715,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815268035,214,4,1,22,24,ea3yd0dgq6uy6pupkpn17j5xg,0,43.8,28.4,2025-05-16T15:23:05.542Z,2025-05-16T16:01:07Z,17p2jqe16w5j9qh5f8yr80g7o,O. Väistö,,,5730087745,56,Back,5730087743,13,,5730087751,285,,5730087769,233,185,5730087749,265,,5730087747,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815268071,186,1,1,22,42,3cbke8cbou2ms925872vk6dwx,1,58.4,77.5,2025-05-16T15:23:23.670Z,2025-05-16T15:23:28Z,19yfn0sushy5fc003vhn0skwl,E. Bashkirov,,,5730087969,212,18.4,5730087971,213,2.91,5730087967,141,83.8,5730087963,56,Back,5730087959,5,,5730087961,152,,5730087965,140,41.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815268075,187,1,1,22,46,3cbke8cbou2ms925872vk6dwx,1,41.5,82.9,2025-05-16T15:23:27.870Z,2025-05-16T15:23:30Z,6q0g98fnbdx5sg52lazo2sqac,P. Gnanou,,,5730088007,213,0.60,5730087999,56,Back,5730088003,141,89.4,5730088005,212,7.9,5730088001,140,47.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815268083,188,1,1,22,49,3cbke8cbou2ms925872vk6dwx,1,47.7,89.4,2025-05-16T15:23:30.230Z,2025-05-16T15:23:35Z,b7x9fczqecsf267ewzcvccmhh,R. Eremenko,,,5730088079,212,28.2,5730088077,141,55.4,5730088073,56,Back,5730088081,213,4.10,5730088075,140,32.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815268093,189,1,1,22,53,3cbke8cbou2ms925872vk6dwx,1,30.8,48.2,2025-05-16T15:23:35.054Z,2025-05-16T15:23:38Z,bpjmwp030jnapyjfii8nyqdhx,J. Ojala,,,5730088143,141,71.2,5730088145,212,15.7,5730088141,140,30.1,5730088147,213,1.62,5730088139,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815268107,190,1,1,22,57,3cbke8cbou2ms925872vk6dwx,1,30.1,71.2,2025-05-16T15:23:38.519Z,2025-05-16T15:23:44Z,6q0g98fnbdx5sg52lazo2sqac,P. Gnanou,,,5730088227,141,47.8,5730088229,212,21.5,5730088223,56,Back,5730088231,213,3.98,5730088225,140,16.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815268121,191,1,1,23,2,3cbke8cbou2ms925872vk6dwx,1,18.4,48.1,2025-05-16T15:23:44.031Z,2025-05-16T15:23:48Z,dxlvcn8a2lhtne6py7w4tbpw5,Á. Craninx,,,5730088311,157,,5730088323,1,,5730088315,140,59.8,5730088317,141,96.2,5730088319,212,54.4,5730088321,213,0.65,5730088313,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815268131,192,1,1,23,7,3cbke8cbou2ms925872vk6dwx,0,59.8,96.2,2025-05-16T15:23:48.175Z,2025-05-16T15:23:50Z,anqhl7ehns6thx9ldto2jp5ud,J. Raitala,,,5730088363,140,64.6,5730088361,56,Left,5730088365,141,82.9,5730088359,3,,5730088367,212,10.4,5730088369,213,5.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815268129,215,44,1,23,7,ea3yd0dgq6uy6pupkpn17j5xg,1,32.2,17.8,2025-05-16T15:23:49.105Z,2025-05-16T16:01:15Z,17p2jqe16w5j9qh5f8yr80g7o,O. Väistö,,,5730088353,56,Back,5730088355,285,,5730088411,233,193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815268137,193,44,1,23,7,3cbke8cbou2ms925872vk6dwx,0,67.8,82.2,2025-05-16T15:23:49.106Z,2025-05-16T16:01:15Z,b0wmozayt7xbjz6ihhdiczq0a,J. Latonen,,,5730088445,233,215,5730088397,286,,5730088395,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815268133,216,1,1,23,8,ea3yd0dgq6uy6pupkpn17j5xg,1,26.8,18.9,2025-05-16T15:23:49.558Z,2025-05-16T15:49:33Z,17p2jqe16w5j9qh5f8yr80g7o,O. Väistö,,,5730088377,56,Back,5730088389,213,6.04,5730088379,140,34.6,5730088381,141,15.9,5730088385,212,8.4,5730106801,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815268147,217,1,1,23,11,ea3yd0dgq6uy6pupkpn17j5xg,0,36.2,17.9,2025-05-16T15:23:52.278Z,2025-05-16T15:23:53Z,9tz8pzof2v3ktjwsyt3gl18gk,L. Laine,,,5730088495,213,0.85,5730088491,141,41.9,5730088489,140,49.9,5730088487,56,Back,5730088493,212,21.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815268149,194,1,1,23,13,3cbke8cbou2ms925872vk6dwx,0,53.3,48.7,2025-05-16T15:23:54.327Z,2025-05-16T15:50:05Z,bpjmwp030jnapyjfii8nyqdhx,J. Ojala,,,5730107091,236,,5730107049,141,50.7,5730107055,1,,5730107093,233,218,5730107045,157,,5730107097,286,,5730107047,140,56.7,5730088507,56,Center,5730107051,212,3.8,5730107053,213,,,,,,,,,,,,,,0.36,,,,,,,,
2815268151,218,74,1,23,13,ea3yd0dgq6uy6pupkpn17j5xg,1,49.9,41.9,2025-05-16T15:23:54.328Z,2025-05-16T16:01:07Z,bmbdwons7wudqebn3o3flm19l,V. Gasc,,,5730088513,56,Back,5730107089,285,,5730107099,233,194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815268155,195,1,1,23,14,3cbke8cbou2ms925872vk6dwx,1,54.9,65.5,2025-05-16T15:23:55.974Z,2025-05-16T15:50:14Z,bpjmwp030jnapyjfii8nyqdhx,J. Ojala,,,5730088537,3,,5730088539,56,Center,5730088547,213,0.26,5730088543,141,70.9,5730088545,212,14.0,5730088541,140,67.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815268161,196,1,1,23,16,3cbke8cbou2ms925872vk6dwx,1,67.8,70.9,2025-05-16T15:23:57.415Z,2025-05-16T15:50:51Z,b7x9fczqecsf267ewzcvccmhh,R. Eremenko,,,5730088627,213,2.54,5730088623,141,78.5,5730088617,3,,5730088619,56,Center,5730088625,212,9.2,5730088621,140,60.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815271117,440,61,1,23,18,3cbke8cbou2ms925872vk6dwx,0,65.7,65.6,2025-05-16T15:23:59.121Z,2025-05-16T15:50:49Z,19yfn0sushy5fc003vhn0skwl,E. Bashkirov,,,5730107431,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
