id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/12/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/10/value,qualifier/8/value,qualifier/16/value,qualifier/15/value
2709238689,169,1,1,16,5,aqtkb4mgrz8c6iqfufj6qjbv9,1,59.6,84.7,2024-08-16T17:15:34.818Z,2024-08-16T17:15:38Z,uiyol728wan4mxco2foplknp,A. Justinussen,,,5150137661,141,71.1,5150137657,56,Back,5150137663,212,22.9,5150137659,140,39.6,5150137665,213,3.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709238701,170,1,1,16,9,aqtkb4mgrz8c6iqfufj6qjbv9,1,41.1,69.7,2024-08-16T17:15:38.721Z,2024-08-16T17:15:41Z,9350utk4onh2hv5jznxqpkd7t,R. Møller,,,5150137757,140,51.3,5150137763,213,5.72,5150137755,56,Center,5150137759,141,59.7,5150137761,212,12.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709238721,171,1,1,16,12,aqtkb4mgrz8c6iqfufj6qjbv9,1,53.5,67.2,2024-08-16T17:15:41.595Z,2024-08-16T17:15:43Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,,5150137879,212,15.6,5150137877,141,68.4,5150137881,213,3.09,5150137875,140,38.7,5150137873,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709238745,172,1,1,16,14,aqtkb4mgrz8c6iqfufj6qjbv9,1,40.0,66.7,2024-08-16T17:15:43.609Z,2024-08-16T17:15:46Z,9350utk4onh2hv5jznxqpkd7t,R. Møller,,,5150138023,140,51.9,5150138025,141,47.2,5150138021,56,Center,5150138029,213,5.47,5150138027,212,18.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709238777,173,1,1,16,16,aqtkb4mgrz8c6iqfufj6qjbv9,1,50.7,42.7,2024-08-16T17:15:46.339Z,2024-08-16T17:15:49Z,bpldj4qdzfdm1n739atcadbmc,B. Kücükylidiz,,,5150138177,140,70.0,5150138181,212,22.0,5150138175,56,Center,5150138183,213,5.88,5150138179,141,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709238793,174,1,1,16,19,aqtkb4mgrz8c6iqfufj6qjbv9,1,66.5,23.7,2024-08-16T17:15:49.329Z,2024-08-16T17:15:51Z,1n4eldqa7h9jvcx1693zqu06i,T. Arndal,,,5150138249,213,5.18,5150138241,56,Right,5150138247,212,13.4,5150138243,140,72.3,5150138245,141,6.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709238827,175,1,1,16,22,aqtkb4mgrz8c6iqfufj6qjbv9,0,74.9,5.0,2024-08-16T17:15:51.665Z,2024-08-16T17:15:56Z,9lsylzgf7e3i5zb0fshnxo6xg,S. Sharif,,,5150138487,2,,5150138491,56,Center,5150138499,213,0.85,5150138501,1,,5150138493,140,100.0,5150138489,155,,5150138495,141,50.3,5150138497,212,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709238941,119,5,1,16,25,8cfkisxf1fkxdqtt6tx1tup48,1,-0.9,46.8,2024-08-16T17:15:55.266Z,2024-08-16T17:59:47Z,bmvcofmie6om4muxij4kdkro4,I. Dorgu,,,5150139219,56,Back,5150139255,233,176,5150139221,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709238831,176,5,1,16,25,aqtkb4mgrz8c6iqfufj6qjbv9,0,100.9,53.2,2024-08-16T17:15:55.266Z,2024-08-16T17:59:48Z,9lsylzgf7e3i5zb0fshnxo6xg,S. Sharif,,,5150139259,233,119,5150138521,346,,5150138519,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709238953,120,1,1,16,43,8cfkisxf1fkxdqtt6tx1tup48,1,3.4,41.2,2024-08-16T17:16:12.762Z,2024-08-16T17:16:14Z,am3509ake84cde1xhb9264i22,M. Gudmann,,,5150139295,213,1.57,5150139289,140,3.4,5150139293,212,6.9,5150139299,237,,5150139285,124,,5150139291,141,51.3,5150139287,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709238975,121,1,1,16,44,8cfkisxf1fkxdqtt6tx1tup48,1,3.4,51.3,2024-08-16T17:16:13.794Z,2024-08-16T17:16:17Z,dqqswfn9s1tdxjoslts8ks6xg,B. Bayrak,,,5150139441,141,74.5,5150139439,140,6.6,5150139437,56,Back,5150139443,212,16.1,5150139445,213,1.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709238989,122,1,1,16,47,8cfkisxf1fkxdqtt6tx1tup48,0,11.2,78.1,2024-08-16T17:16:17.410Z,2024-08-16T17:16:19Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,,5150139523,140,45.8,5150139525,141,62.7,5150139527,212,37.8,5150139529,213,6.00,5150139521,56,Back,5150139531,1,,5150139519,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709238997,177,1,1,16,50,aqtkb4mgrz8c6iqfufj6qjbv9,0,54.1,21.5,2024-08-16T17:16:19.974Z,2024-08-16T17:16:20Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5150139569,3,,5150139571,56,Center,5150139579,213,0.09,5150139575,141,23.6,5150139573,140,69.7,5150139577,212,16.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709239003,123,8,1,16,52,8cfkisxf1fkxdqtt6tx1tup48,1,25.4,75.4,2024-08-16T17:16:22.133Z,2024-08-16T17:16:22Z,619s1phj5bkgkug3aszc1y9cl,M. Jensen,,,5150139621,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709239065,124,3,1,16,53,8cfkisxf1fkxdqtt6tx1tup48,0,33.8,83.3,2024-08-16T17:16:22.808Z,2024-08-16T17:39:04Z,619s1phj5bkgkug3aszc1y9cl,M. Jensen,,,5150139961,56,Back,5150140017,286,,5150204855,211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709239015,178,43,1,16,53,aqtkb4mgrz8c6iqfufj6qjbv9,1,0.0,0.0,2024-08-16T17:16:22.808Z,2024-08-16T17:39:04Z,bpldj4qdzfdm1n739atcadbmc,B. Kücükylidiz,,,5150139691,56,Right,5150140015,286,0,5150140011,233,124,5150205593,144,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709239069,125,43,1,16,58,8cfkisxf1fkxdqtt6tx1tup48,1,0.0,0.0,2024-08-16T17:16:27.768Z,2024-08-16T17:39:02Z,619s1phj5bkgkug3aszc1y9cl,M. Jensen,,,5150139981,56,Back,5150205489,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709239077,126,5,1,16,59,8cfkisxf1fkxdqtt6tx1tup48,0,42.9,101.4,2024-08-16T17:16:29.056Z,2024-08-16T17:59:48Z,619s1phj5bkgkug3aszc1y9cl,M. Jensen,,,5150140035,347,,5150140033,56,Back,5150140533,233,179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709239151,179,5,1,16,59,aqtkb4mgrz8c6iqfufj6qjbv9,1,57.1,-1.4,2024-08-16T17:16:29.056Z,2024-08-16T17:59:48Z,1n4eldqa7h9jvcx1693zqu06i,T. Arndal,,,5150140515,233,126,5150140489,347,,5150140487,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709239169,180,1,1,17,7,aqtkb4mgrz8c6iqfufj6qjbv9,0,53.4,0.0,2024-08-16T17:16:37.319Z,2024-08-16T17:16:39Z,9lsylzgf7e3i5zb0fshnxo6xg,S. Sharif,,,5150140613,1,,5150140601,107,,5150140609,212,22.2,5150140607,141,7.6,5150140605,140,73.6,5150140611,213,0.30,5150140603,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709239199,127,1,1,17,11,8cfkisxf1fkxdqtt6tx1tup48,1,18.0,87.4,2024-08-16T17:16:41.194Z,2024-08-16T17:16:43Z,1icurh5jrnw1e6jdgqxjnhdnu,G. Çulhacı,,,5150140795,213,5.95,5150140789,140,29.6,5150140793,212,12.9,5150140787,56,Back,5150140791,141,81.2,5150140785,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709239203,128,61,1,17,12,8cfkisxf1fkxdqtt6tx1tup48,0,30.1,80.5,2024-08-16T17:16:42.458Z,2024-08-16T17:57:55Z,619s1phj5bkgkug3aszc1y9cl,M. Jensen,,,5150140801,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709239197,181,61,1,17,13,aqtkb4mgrz8c6iqfufj6qjbv9,0,68.3,8.2,2024-08-16T17:16:43.112Z,2024-08-16T17:16:43Z,bpldj4qdzfdm1n739atcadbmc,B. Kücükylidiz,,,5150140781,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709239223,129,50,1,17,16,8cfkisxf1fkxdqtt6tx1tup48,1,25.7,86.5,2024-08-16T17:16:46.016Z,2024-08-16T17:57:39Z,619s1phj5bkgkug3aszc1y9cl,M. Jensen,,,5150141099,233,182,5150140909,285,,5150140907,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709239243,182,7,1,17,16,aqtkb4mgrz8c6iqfufj6qjbv9,1,74.3,13.5,2024-08-16T17:16:46.017Z,2024-08-16T17:57:38Z,1n4eldqa7h9jvcx1693zqu06i,T. Arndal,,,5150141001,56,Right,5150141003,286,,5150141073,233,129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709239247,130,1,1,17,17,8cfkisxf1fkxdqtt6tx1tup48,0,19.5,87.7,2024-08-16T17:16:47.224Z,2024-08-16T17:57:56Z,1icurh5jrnw1e6jdgqxjnhdnu,G. Çulhacı,,,5150141077,236,,5150141083,286,,5150141027,141,87.1,5150141029,212,5.9,5150141021,157,,5150141031,213,6.21,5150141033,1,,5150141023,56,Back,5150141079,233,5150141025,140,25.1,,,,,,,,,,,,,,,,,,,,,,,183,,
2709239249,183,74,1,17,17,aqtkb4mgrz8c6iqfufj6qjbv9,1,71.4,6.5,2024-08-16T17:16:47.225Z,2024-08-16T17:57:53Z,1n4eldqa7h9jvcx1693zqu06i,T. Arndal,,,5150141059,285,,5150141057,56,Right,5150141121,233,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709239301,184,1,1,17,20,aqtkb4mgrz8c6iqfufj6qjbv9,1,75.6,21.2,2024-08-16T17:16:50.009Z,2024-08-16T17:16:53Z,1fjkjzsei9slx2t4zhsqdkve1,M. Etim,,,5150141287,56,Center,5150141293,212,6.0,5150141295,213,1.93,5150141289,140,73.6,5150141291,141,29.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709252283,423,61,1,17,21,aqtkb4mgrz8c6iqfufj6qjbv9,0,75.5,32.9,2024-08-16T17:16:51.491Z,2024-08-16T17:42:53Z,uiyol728wan4mxco2foplknp,A. Justinussen,,,5150216593,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709239293,131,3,1,17,22,8cfkisxf1fkxdqtt6tx1tup48,0,23.6,75.4,2024-08-16T17:16:51.752Z,2024-08-16T17:57:58Z,11ngumxajbizagbzpm5kompxx,M. Chacón,,,5150141471,233,186,5150141263,285,,5150141261,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709239321,186,7,1,17,22,aqtkb4mgrz8c6iqfufj6qjbv9,1,76.4,24.6,2024-08-16T17:16:51.753Z,2024-08-16T17:16:56Z,uiyol728wan4mxco2foplknp,A. Justinussen,,,5150141465,233,131,5150141419,286,,5150141417,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709239307,185,1,1,17,23,aqtkb4mgrz8c6iqfufj6qjbv9,1,73.8,22.7,2024-08-16T17:16:52.944Z,2024-08-16T17:19:06Z,uiyol728wan4mxco2foplknp,A. Justinussen,,,5150147655,141,9.9,5150147661,213,5.54,5150141307,56,Right,5150147659,212,12.8,5150147651,140,82.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709239333,187,1,1,17,25,aqtkb4mgrz8c6iqfufj6qjbv9,0,80.3,11.6,2024-08-16T17:16:54.645Z,2024-08-16T17:53:25Z,1n4eldqa7h9jvcx1693zqu06i,T. Arndal,,,5150141511,213,1.41,5150141505,140,83.3,5150141503,56,Center,5150141507,141,39.8,5150141509,212,19.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709239361,133,1,1,17,27,8cfkisxf1fkxdqtt6tx1tup48,1,19.0,65.8,2024-08-16T17:16:56.751Z,2024-08-16T17:16:59Z,11ngumxajbizagbzpm5kompxx,M. Chacón,,,5150141629,213,6.26,5150141621,56,Back,5150141627,212,13.4,5150141623,140,31.8,5150141625,141,65.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709239393,134,1,1,17,29,8cfkisxf1fkxdqtt6tx1tup48,1,31.9,65.2,2024-08-16T17:16:58.832Z,2024-08-16T17:17:03Z,69h930ebovyl7rut5dz4r2iok,M. Khan,,,5150141809,212,17.5,5150141807,141,86.3,5150141803,56,Back,5150141811,213,0.96,5150141805,140,41.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709239401,135,4,1,17,33,8cfkisxf1fkxdqtt6tx1tup48,1,38.7,86.5,2024-08-16T17:17:03.200Z,2024-08-16T17:57:33Z,bmvcofmie6om4muxij4kdkro4,I. Dorgu,,,5150141929,233,188,5150141879,286,,5150141871,13,,5150141877,265,,5150141875,152,,5150141873,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709239403,188,4,1,17,33,aqtkb4mgrz8c6iqfufj6qjbv9,0,61.3,13.5,2024-08-16T17:17:03.201Z,2024-08-16T17:57:33Z,9lsylzgf7e3i5zb0fshnxo6xg,S. Sharif,,,5150141897,13,,5150141947,233,135,5150141901,152,,5150141903,265,,5150141899,56,Right,5150141905,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709239609,136,1,1,17,54,8cfkisxf1fkxdqtt6tx1tup48,0,38.7,89.0,2024-08-16T17:17:24.375Z,2024-08-16T17:17:29Z,1icurh5jrnw1e6jdgqxjnhdnu,G. Çulhacı,,,5150142947,5,,5150142961,212,72.1,5150142959,141,6.1,5150142951,196,,5150142949,155,,5150142953,152,,5150142955,56,Right,5150142965,1,,5150142957,140,5150142963,213,5.39,,,,,,,,,,,,,,,,,,,,,,,81.5,,
2709239679,191,1,1,18,3,aqtkb4mgrz8c6iqfufj6qjbv9,0,23.7,93.8,2024-08-16T17:17:33.199Z,2024-08-16T17:17:37Z,elsygne5tjybbxrqgehtovnro,L. Bøje-Larsen,,,5150143353,212,48.6,5150143349,140,68.1,5150143355,213,6.00,5150143347,56,Center,5150143351,141,73.5,5150143345,157,,5150143357,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709239683,137,44,1,18,6,8cfkisxf1fkxdqtt6tx1tup48,1,32.5,23.0,2024-08-16T17:17:35.708Z,2024-08-16T17:57:47Z,am3509ake84cde1xhb9264i22,M. Gudmann,,,5150143381,285,,5150143379,56,Back,5150143455,233,192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709239687,192,44,1,18,6,aqtkb4mgrz8c6iqfufj6qjbv9,0,67.5,77.0,2024-08-16T17:17:35.709Z,2024-08-16T17:57:48Z,1fjkjzsei9slx2t4zhsqdkve1,M. Etim,,,5150143489,233,137,5150143395,286,,5150143393,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709239691,138,1,1,18,6,8cfkisxf1fkxdqtt6tx1tup48,0,31.0,18.3,2024-08-16T17:17:36.128Z,2024-08-16T17:17:36Z,am3509ake84cde1xhb9264i22,M. Gudmann,,,5150143409,212,24.2,5150143399,3,,5150143407,141,28.8,5150143403,56,Center,5150143405,140,53.0,5150143411,213,0.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709239725,193,3,1,18,9,aqtkb4mgrz8c6iqfufj6qjbv9,0,58.4,87.4,2024-08-16T17:17:38.799Z,2024-08-16T17:17:43Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,,5150143623,233,139,5150143559,286,,5150143557,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709239731,139,7,1,18,9,8cfkisxf1fkxdqtt6tx1tup48,0,41.6,12.6,2024-08-16T17:17:38.800Z,2024-08-16T17:17:43Z,am3509ake84cde1xhb9264i22,M. Gudmann,,,5150143613,233,193,5150143595,285,,5150143593,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709239747,194,1,1,18,11,aqtkb4mgrz8c6iqfufj6qjbv9,1,65.7,95.4,2024-08-16T17:17:40.648Z,2024-08-16T17:17:41Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,,5150143689,213,5.04,5150143675,56,Left,5150143679,140,67.1,5150143683,141,89.1,5150143687,212,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709239777,195,1,1,18,11,aqtkb4mgrz8c6iqfufj6qjbv9,1,67.2,89.0,2024-08-16T17:17:41.256Z,2024-08-16T17:17:45Z,uiyol728wan4mxco2foplknp,A. Justinussen,,,5150143853,213,6.23,5150143849,141,87.5,5150143847,140,86.5,5150143851,212,20.3,5150143845,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709239781,196,1,1,18,15,aqtkb4mgrz8c6iqfufj6qjbv9,0,90.6,82.6,2024-08-16T17:17:45.263Z,2024-08-16T17:17:47Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,,5150143887,56,Center,5150143891,141,54.5,5150143883,2,,5150143893,212,19.1,5150143889,140,90.1,5150143895,213,4.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709239797,197,61,1,18,17,aqtkb4mgrz8c6iqfufj6qjbv9,0,90.1,54.5,2024-08-16T17:17:47.528Z,2024-08-16T17:17:47Z,1fjkjzsei9slx2t4zhsqdkve1,M. Etim,,,5150143967,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709239821,141,1,1,18,18,8cfkisxf1fkxdqtt6tx1tup48,1,10.5,37.0,2024-08-16T17:17:48.192Z,2024-08-16T17:17:52Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,,5150144071,56,Back,5150144079,213,5.57,5150144077,212,17.2,5150144075,141,20.4,5150144073,140,22.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709239813,198,83,1,18,20,aqtkb4mgrz8c6iqfufj6qjbv9,0,78.0,59.9,2024-08-16T17:17:50.239Z,2024-08-16T17:17:55Z,uiyol728wan4mxco2foplknp,A. Justinussen,,,5150144183,399,69h930ebovyl7rut5dz4r2iok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709239837,142,1,1,18,22,8cfkisxf1fkxdqtt6tx1tup48,1,23.3,20.4,2024-08-16T17:17:52.016Z,2024-08-16T17:17:55Z,69h930ebovyl7rut5dz4r2iok,M. Khan,,,5150144179,213,0.16,5150144171,56,Back,5150144177,212,26.7,5150144173,140,48.4,5150144175,141,26.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709239843,199,83,1,18,25,aqtkb4mgrz8c6iqfufj6qjbv9,0,60.8,69.9,2024-08-16T17:17:54.919Z,2024-08-16T17:18:01Z,9350utk4onh2hv5jznxqpkd7t,R. Møller,,,5150144497,399,3mcj3wypzq3lno1ehc0vif1sl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709239845,143,1,1,18,26,8cfkisxf1fkxdqtt6tx1tup48,1,44.9,26.4,2024-08-16T17:17:56.007Z,2024-08-16T17:17:57Z,3mcj3wypzq3lno1ehc0vif1sl,J. Arias,,,5150144221,141,53.0,5150144219,140,37.7,5150144217,56,Back,5150144223,212,19.6,5150144225,213,1.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709239873,144,1,1,18,27,8cfkisxf1fkxdqtt6tx1tup48,1,37.7,53.0,2024-08-16T17:17:57.103Z,2024-08-16T17:18:00Z,619s1phj5bkgkug3aszc1y9cl,M. Jensen,,,5150144381,141,66.4,5150144375,56,Back,5150144383,212,12.1,5150144377,140,45.3,5150144385,213,0.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709239925,145,4,1,18,34,8cfkisxf1fkxdqtt6tx1tup48,1,62.2,79.6,2024-08-16T17:18:04.127Z,2024-08-16T17:18:10Z,e0u730to91qqtvvx16uhajz10,S. Jalaei,,,5150144793,233,200,5150144781,265,,5150144775,13,,5150144777,56,Left,5150144779,152,,5150144783,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709239913,200,4,1,18,34,aqtkb4mgrz8c6iqfufj6qjbv9,0,37.8,20.4,2024-08-16T17:18:04.128Z,2024-08-16T17:18:10Z,1n4eldqa7h9jvcx1693zqu06i,T. Arndal,,,5150144661,56,Back,5150144667,285,,5150144807,233,145,5150144663,152,,5150144665,265,,5150144659,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709240401,146,1,1,19,28,8cfkisxf1fkxdqtt6tx1tup48,1,58.5,82.7,2024-08-16T17:18:58.247Z,2024-08-16T17:19:12Z,1icurh5jrnw1e6jdgqxjnhdnu,G. Çulhacı,1.0,,5150147387,212,5.3,5150147379,152,,5150147385,141,75.4,5150147383,140,60.2,5150147389,213,5.06,5150147381,56,Center,5150147955,210,13,5150147377,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709240403,147,13,1,19,31,8cfkisxf1fkxdqtt6tx1tup48,1,68.1,69.1,2024-08-16T17:19:01.254Z,2024-08-16T19:46:03Z,619s1phj5bkgkug3aszc1y9cl,M. Jensen,,,5150786411,18,,5150147973,29,,5150147397,56,Center,5150147975,55,146,5150147971,74,,5150147979,102,50.6,5150147987,231,50.9,5150147681,20,,5150147679,24,5150147981,103,75,5150147985,230,5150147983,215,,,,,,,,,,,,,,,,,,96.4,,,
2709240563,148,5,1,19,32,8cfkisxf1fkxdqtt6tx1tup48,0,101.2,45.2,2024-08-16T17:19:01.607Z,2024-08-16T17:59:49Z,619s1phj5bkgkug3aszc1y9cl,M. Jensen,,,5150217719,233,201,5150148311,346,,5150148309,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709240591,201,5,1,19,32,aqtkb4mgrz8c6iqfufj6qjbv9,1,-1.2,54.8,2024-08-16T17:19:01.607Z,2024-08-16T17:59:49Z,1n4eldqa7h9jvcx1693zqu06i,T. Arndal,,,5150217711,233,148,5150148421,346,,5150148419,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709240611,202,1,1,19,53,aqtkb4mgrz8c6iqfufj6qjbv9,1,4.9,48.1,2024-08-16T17:19:22.678Z,2024-08-16T17:19:24Z,8mswl5vzza12hylodrrsq3zvu,A. Kappenberger,,,5150148557,213,1.16,5150148555,212,20.8,5150148553,141,76.1,5150148549,56,Back,5150148551,140,12.8,5150148561,237,,5150148547,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709240657,203,1,1,19,55,aqtkb4mgrz8c6iqfufj6qjbv9,1,14.2,85.7,2024-08-16T17:19:25.318Z,2024-08-16T17:19:29Z,9350utk4onh2hv5jznxqpkd7t,R. Møller,,,5150148843,141,44.5,5150148845,212,42.6,5150148837,155,,5150148847,213,5.57,5150148839,56,Back,5150148841,140,44.8,5150148849,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709240659,204,50,1,19,59,aqtkb4mgrz8c6iqfufj6qjbv9,1,49.0,44.4,2024-08-16T17:19:29.310Z,2024-08-16T17:57:39Z,1fjkjzsei9slx2t4zhsqdkve1,M. Etim,,,5150149015,233,149,5150148853,56,Back,5150148855,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709240673,149,7,1,19,59,8cfkisxf1fkxdqtt6tx1tup48,1,51.0,55.6,2024-08-16T17:19:29.311Z,2024-08-16T17:57:39Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,,5150148917,285,,5150148913,56,Center,5150148971,233,204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709240699,151,1,1,20,1,8cfkisxf1fkxdqtt6tx1tup48,1,53.9,51.9,2024-08-16T17:19:31.358Z,2024-08-16T17:19:33Z,619s1phj5bkgkug3aszc1y9cl,M. Jensen,,,5150149063,213,3.89,5150149057,140,36.0,5150149055,56,Back,5150149059,141,26.1,5150149061,212,25.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709240705,152,1,1,20,2,8cfkisxf1fkxdqtt6tx1tup48,1,36.0,26.1,2024-08-16T17:19:32.039Z,2024-08-16T17:19:33Z,am3509ake84cde1xhb9264i22,M. Gudmann,,,5150149095,140,55.7,5150149093,56,Center,5150149097,141,25.5,5150149101,213,6.26,5150149099,212,20.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709240709,153,1,1,20,3,8cfkisxf1fkxdqtt6tx1tup48,1,55.7,25.5,2024-08-16T17:19:33.439Z,2024-08-16T17:19:34Z,e0u730to91qqtvvx16uhajz10,S. Jalaei,,,5150149129,212,7.7,5150149131,213,2.17,5150149127,141,34.8,5150149123,56,Center,5150149125,140,51.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
