id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/10/value,qualifier/11/value,qualifier/13/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2803856629,183,1,1,16,24,bd4qakf7j0wwie8wke9km7uj8,1,43.6,25.0,2025-04-20T12:46:56.407Z,2025-04-20T12:47:01Z,g2cgdv428rmpmb0om40ldses,M. Lysholm,,,5666986733,140,54.2,5666986737,212,11.3,5666986735,141,21.8,5666986731,56,Center,5666986739,213,6.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803856665,184,1,1,16,30,bd4qakf7j0wwie8wke9km7uj8,1,41.0,4.1,2025-04-20T12:47:01.966Z,2025-04-20T12:47:04Z,cf6zq49y8v1ekw07e7yi3uac,A. Maarup,,,5666986843,56,Back,5666986847,141,25.8,5666986851,213,2.00,5666986845,140,34.6,5666986849,212,16.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803856697,185,1,1,16,32,bd4qakf7j0wwie8wke9km7uj8,1,35.2,26.5,2025-04-20T12:47:04.183Z,2025-04-20T12:47:05Z,bwozpgcm48s08t1glxfgjajmd,N. Halse,,,5666987027,141,67.0,5666987035,213,1.57,5666987019,56,Back,5666987031,212,27.5,5666987023,140,35.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803856795,186,1,1,16,38,bd4qakf7j0wwie8wke9km7uj8,1,39.4,72.3,2025-04-20T12:47:10.214Z,2025-04-20T12:47:12Z,81c40rn7lrb39qu0sam8kv6dw,O. Skolnik,,,5666987655,213,4.36,5666987645,56,Back,5666987651,212,18.5,5666987647,140,33.3,5666987649,141,46.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803856831,187,1,1,16,40,bd4qakf7j0wwie8wke9km7uj8,1,34.8,45.2,2025-04-20T12:47:12.534Z,2025-04-20T12:47:13Z,bwozpgcm48s08t1glxfgjajmd,N. Halse,,,5666987841,141,34.6,5666987845,212,10.9,5666987837,140,42.6,5666987835,56,Back,5666987847,213,5.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803856865,188,1,1,16,42,bd4qakf7j0wwie8wke9km7uj8,1,42.6,34.6,2025-04-20T12:47:13.926Z,2025-04-20T12:47:15Z,4rhxehi019n7z1z1m7a39w1sk,K. Nyegaard,,,5666987967,56,Back,5666987969,140,35.6,5666987971,141,44.8,5666987973,212,10.1,5666987975,213,2.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803856915,189,1,1,16,43,bd4qakf7j0wwie8wke9km7uj8,1,36.7,44.0,2025-04-20T12:47:15.254Z,2025-04-20T12:47:17Z,bwozpgcm48s08t1glxfgjajmd,N. Halse,,,5666988271,56,Back,5666988275,141,32.1,5666988279,212,11.2,5666988273,140,44.1,5666988281,213,5.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803856979,190,1,1,16,45,bd4qakf7j0wwie8wke9km7uj8,1,41.3,33.6,2025-04-20T12:47:17.366Z,2025-04-20T12:47:20Z,4rhxehi019n7z1z1m7a39w1sk,K. Nyegaard,,,5666988619,56,Back,5666988623,141,23.9,5666988625,212,10.4,5666988621,140,33.6,5666988629,213,3.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803857051,191,1,1,16,49,bd4qakf7j0wwie8wke9km7uj8,0,33.5,22.8,2025-04-20T12:47:20.942Z,2025-04-20T12:47:24Z,g2cgdv428rmpmb0om40ldses,M. Lysholm,,,5666988969,1,,5666988959,140,93.1,5666988961,141,23.1,5666988965,213,0.00,5666988955,155,,5666988957,56,Center,5666988963,212,62.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803857211,176,1,1,17,2,aqtkb4mgrz8c6iqfufj6qjbv9,1,9.4,74.3,2025-04-20T12:47:33.788Z,2025-04-20T12:47:34Z,8mswl5vzza12hylodrrsq3zvu,A. Kappenberger,,,5666989897,140,26.5,5666989903,213,5.36,5666989895,56,Back,5666989899,141,39.5,5666989901,212,29.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803857267,177,1,1,17,3,aqtkb4mgrz8c6iqfufj6qjbv9,1,26.5,39.5,2025-04-20T12:47:34.700Z,2025-04-20T12:47:38Z,559w0q3q2smb3aeotyi724s9g,W. Glindtvad,,,5666990159,140,43.0,5666990161,141,33.2,5666990165,213,6.04,5666990157,56,Back,5666990163,212,17.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803857299,178,1,1,17,6,aqtkb4mgrz8c6iqfufj6qjbv9,1,58.4,19.3,2025-04-20T12:47:37.843Z,2025-04-20T12:47:39Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,,5666990329,141,5.8,5666990325,140,62.6,5666990335,213,5.16,5666990321,56,Right,5666990333,212,10.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803857339,179,1,1,17,8,aqtkb4mgrz8c6iqfufj6qjbv9,1,62.6,5.8,2025-04-20T12:47:39.668Z,2025-04-20T12:47:43Z,81gka3mi69fh8gyehyy8xo9as,C. Allen,,,5666990555,140,41.4,5666990565,213,2.51,5666990553,56,Back,5666990563,212,27.6,5666990559,141,29.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803857369,180,1,1,17,11,aqtkb4mgrz8c6iqfufj6qjbv9,1,42.0,32.5,2025-04-20T12:47:42.829Z,2025-04-20T12:47:44Z,559w0q3q2smb3aeotyi724s9g,W. Glindtvad,,,5666990717,141,54.6,5666990721,212,15.1,5666990725,213,1.70,5666990715,140,40.2,5666990711,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803857391,181,1,1,17,13,aqtkb4mgrz8c6iqfufj6qjbv9,1,44.1,53.6,2025-04-20T12:47:44.771Z,2025-04-20T12:47:46Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5666990839,140,55.7,5666990843,212,12.8,5666990837,56,Center,5666990841,141,47.6,5666990845,213,5.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803857453,182,1,1,17,14,aqtkb4mgrz8c6iqfufj6qjbv9,1,55.0,48.4,2025-04-20T12:47:46.387Z,2025-04-20T12:47:49Z,5dlh0fa9yo6z283w9p58xmnoq,N. Schmidt,,,5666991173,213,2.81,5666991171,212,13.6,5666991165,56,Back,5666991167,140,42.8,5666991169,141,54.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803857531,183,1,1,17,18,aqtkb4mgrz8c6iqfufj6qjbv9,1,43.8,52.2,2025-04-20T12:47:49.700Z,2025-04-20T12:47:53Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5666991563,212,28.7,5666991557,56,Left,5666991561,141,92.0,5666991565,213,1.23,5666991559,140,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803857607,184,1,1,17,22,aqtkb4mgrz8c6iqfufj6qjbv9,1,57.1,92.9,2025-04-20T12:47:53.700Z,2025-04-20T12:47:56Z,5i6n6yne6fh410vk7p7kkokmi,G. Arndal-Lauritzen,,,5666991873,56,Left,5666991875,140,53.9,5666991881,212,9.0,5666991883,213,4.33,5666991877,141,80.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803857717,185,1,1,17,24,aqtkb4mgrz8c6iqfufj6qjbv9,1,55.1,68.7,2025-04-20T12:47:56.332Z,2025-04-20T12:48:03Z,5dlh0fa9yo6z283w9p58xmnoq,N. Schmidt,,,5666992395,141,37.1,5666992391,56,Back,5666992399,213,4.20,5666992393,140,43.7,5666992397,212,24.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803857735,186,1,1,17,31,aqtkb4mgrz8c6iqfufj6qjbv9,0,58.5,32.8,2025-04-20T12:48:02.780Z,2025-04-20T12:48:04Z,559w0q3q2smb3aeotyi724s9g,W. Glindtvad,,,5666992497,140,69.4,5666992501,212,14.9,5666992503,213,0.70,5666992499,141,46.9,5666992495,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803859493,213,8,1,17,34,bd4qakf7j0wwie8wke9km7uj8,1,26.8,37.6,2025-04-20T12:48:06.280Z,2025-04-20T13:30:02Z,g2cgdv428rmpmb0om40ldses,M. Lysholm,,,5667001923,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803857891,188,61,1,17,35,aqtkb4mgrz8c6iqfufj6qjbv9,1,67.5,51.0,2025-04-20T12:48:07.125Z,2025-04-20T14:45:34Z,uiyol728wan4mxco2foplknp,A. Justinussen,,,5666993247,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803857815,192,3,1,17,35,bd4qakf7j0wwie8wke9km7uj8,0,31.8,55.2,2025-04-20T12:48:07.140Z,2025-04-20T12:49:29Z,g2cgdv428rmpmb0om40ldses,M. Lysholm,,,5667001065,233,187,5666992921,56,Back,5666992923,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803857809,187,7,1,17,35,aqtkb4mgrz8c6iqfufj6qjbv9,0,68.2,44.8,2025-04-20T12:48:07.141Z,2025-04-20T12:49:35Z,uiyol728wan4mxco2foplknp,A. Justinussen,,,5666992901,56,Center,5666992903,286,,5667001029,233,192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803857995,194,1,1,17,37,bd4qakf7j0wwie8wke9km7uj8,1,31.9,67.6,2025-04-20T12:48:08.743Z,2025-04-20T12:48:16Z,bwozpgcm48s08t1glxfgjajmd,N. Halse,,,5666993757,213,3.42,5666993749,56,Back,5666993755,212,12.3,5666993751,140,20.6,5666993753,141,62.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803858007,195,1,1,17,37,bd4qakf7j0wwie8wke9km7uj8,1,20.6,62.7,2025-04-20T12:48:09.398Z,2025-04-20T12:48:17Z,81c40rn7lrb39qu0sam8kv6dw,O. Skolnik,,,5666993785,56,Back,5666993787,140,32.8,5666993789,141,33.1,5666993793,213,5.28,5666993791,212,23.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803858029,196,1,1,17,38,bd4qakf7j0wwie8wke9km7uj8,1,32.8,33.1,2025-04-20T12:48:10.566Z,2025-04-20T12:48:17Z,cf6zq49y8v1ekw07e7yi3uac,A. Maarup,,,5666993903,56,Back,5666993907,141,18.8,5666993911,213,3.76,5666993905,140,19.7,5666993909,212,16.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803858039,197,1,1,17,39,bd4qakf7j0wwie8wke9km7uj8,1,19.7,18.8,2025-04-20T12:48:11.446Z,2025-04-20T12:48:18Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5666993969,213,5.79,5666993967,212,19.7,5666993963,140,36.2,5666993961,56,Back,5666993965,141,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803858049,198,1,1,17,41,bd4qakf7j0wwie8wke9km7uj8,0,36.2,5.0,2025-04-20T12:48:12.766Z,2025-04-20T13:30:25Z,1el3mu4rgcx8tebrawgfvynf8,S. Baskaya,,,5666994033,212,7.6,5666994031,141,8.5,5666994037,213,2.82,5666994027,56,Back,5666994029,140,29.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803857987,189,1,1,17,43,aqtkb4mgrz8c6iqfufj6qjbv9,1,68.7,84.5,2025-04-20T12:48:14.724Z,2025-04-20T12:48:16Z,5dlh0fa9yo6z283w9p58xmnoq,N. Schmidt,,,5666993705,212,9.3,5666993701,140,76.0,5666993703,141,92.3,5666993707,213,0.61,5666993699,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803858021,191,1,1,17,44,aqtkb4mgrz8c6iqfufj6qjbv9,0,76.1,92.3,2025-04-20T12:48:16.396Z,2025-04-20T12:48:45Z,85a9bmnu6fqvhlff28qm0e0a1,D. Johansen,,,5666993847,212,12.4,5666993849,213,5.49,5666993845,141,79.4,5666993841,56,Left,5666993843,140,84.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803858099,200,1,1,17,47,bd4qakf7j0wwie8wke9km7uj8,1,12.6,16.7,2025-04-20T12:48:19.502Z,2025-04-20T12:48:20Z,4rhxehi019n7z1z1m7a39w1sk,K. Nyegaard,,,5666994275,212,13.7,5666994273,141,36.7,5666994265,56,Back,5666994269,140,11.1,5666994277,213,1.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803858149,201,1,1,17,49,bd4qakf7j0wwie8wke9km7uj8,1,11.1,36.7,2025-04-20T12:48:20.975Z,2025-04-20T12:48:23Z,g2cgdv428rmpmb0om40ldses,M. Lysholm,,,5666994489,141,39.7,5666994493,213,0.11,5666994491,212,18.9,5666994487,140,29.0,5666994485,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803858211,202,1,1,17,51,bd4qakf7j0wwie8wke9km7uj8,1,28.5,46.6,2025-04-20T12:48:23.422Z,2025-04-20T12:48:25Z,bwozpgcm48s08t1glxfgjajmd,N. Halse,,,5666994797,141,87.7,5666994801,213,1.82,5666994799,212,28.9,5666994795,140,21.6,5666994793,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803858255,203,1,1,17,54,bd4qakf7j0wwie8wke9km7uj8,1,22.4,90.6,2025-04-20T12:48:26.007Z,2025-04-20T12:48:28Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,,5666995061,140,36.6,5666995065,212,15.2,5666995059,56,Back,5666995063,141,94.7,5666995067,213,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803858273,204,1,1,17,56,bd4qakf7j0wwie8wke9km7uj8,0,36.0,96.5,2025-04-20T12:48:28.446Z,2025-04-20T12:48:29Z,d1qyvtgj16160ufegxkspgb9w,M. Uhd,,,5666995165,213,5.19,5666995297,236,,5666995161,141,92.9,5666995301,233,192,5666995305,286,,5666995153,56,Back,5666995163,212,2.8,5666995157,140,37.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803858289,192,74,1,17,56,aqtkb4mgrz8c6iqfufj6qjbv9,1,64.4,5.8,2025-04-20T12:48:28.447Z,2025-04-20T14:39:44Z,559w0q3q2smb3aeotyi724s9g,W. Glindtvad,,,5666995347,233,204,5666995245,56,Right,5666995247,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803858335,193,5,1,17,57,aqtkb4mgrz8c6iqfufj6qjbv9,0,66.5,-1.2,2025-04-20T12:48:29.559Z,2025-04-20T14:51:35Z,559w0q3q2smb3aeotyi724s9g,W. Glindtvad,,,5666995993,233,205,5666995477,56,Right,5666995479,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803858411,205,5,1,17,57,bd4qakf7j0wwie8wke9km7uj8,1,33.5,101.2,2025-04-20T12:48:29.559Z,2025-04-20T14:51:34Z,d1qyvtgj16160ufegxkspgb9w,M. Uhd,,,5666995881,56,Back,5666995883,347,,5666995957,233,193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803858715,206,1,1,18,15,bd4qakf7j0wwie8wke9km7uj8,1,44.8,100.0,2025-04-20T12:48:47.087Z,2025-04-20T12:48:50Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,,5666997433,56,Back,5666997441,213,4.28,5666997437,141,55.2,5666997431,107,,5666997435,140,31.2,5666997443,1,,5666997439,212,34.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803858861,207,1,1,18,18,bd4qakf7j0wwie8wke9km7uj8,1,32.7,51.0,2025-04-20T12:48:50.230Z,2025-04-20T12:48:56Z,g2cgdv428rmpmb0om40ldses,M. Lysholm,,,5666998139,141,83.9,5666998137,140,30.5,5666998135,56,Back,5666998143,213,1.67,5666998141,212,22.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803858889,208,1,1,18,24,bd4qakf7j0wwie8wke9km7uj8,1,37.1,82.9,2025-04-20T12:48:56.519Z,2025-04-20T12:48:57Z,81c40rn7lrb39qu0sam8kv6dw,O. Skolnik,,,5666998257,1,,5666998239,155,,5666998247,212,48.7,5666998243,140,69.8,5666998241,56,Center,5666998251,213,5.49,5666998245,141,32.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803858921,209,1,1,18,26,bd4qakf7j0wwie8wke9km7uj8,1,69.8,32.1,2025-04-20T12:48:58.031Z,2025-04-20T12:48:59Z,7h02v4ymnko5fh01iylbh34es,R. Arabaci,,,5666998467,156,,5666998403,140,58.7,5666998407,212,11.9,5666998405,141,35.7,5666998401,56,Center,5666998409,213,2.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803858965,210,1,1,18,28,bd4qakf7j0wwie8wke9km7uj8,1,55.2,41.5,2025-04-20T12:49:00.431Z,2025-04-20T12:49:01Z,1el3mu4rgcx8tebrawgfvynf8,S. Baskaya,,,5666998637,141,44.5,5666998649,213,2.65,5666998633,56,Center,5666998635,140,51.6,5666998643,212,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803859325,211,1,1,18,29,bd4qakf7j0wwie8wke9km7uj8,1,51.6,44.5,2025-04-20T12:49:01.398Z,2025-04-20T12:49:22Z,4rhxehi019n7z1z1m7a39w1sk,K. Nyegaard,,,5667000503,56,Back,5667000507,141,10.3,5667000511,213,4.51,5667000505,140,47.1,5667000509,212,23.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803859539,194,27,1,18,50,aqtkb4mgrz8c6iqfufj6qjbv9,1,0.0,0.0,2025-04-20T12:49:22.008Z,2025-04-20T14:52:00Z,,,,,5667002573,41,Injury,5667002575,53,5i6n6yne6fh410vk7p7kkokmi,5667593179,233,212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803859333,212,27,1,18,50,bd4qakf7j0wwie8wke9km7uj8,1,0.0,0.0,2025-04-20T12:49:22.008Z,2025-04-20T14:52:00Z,,,,,5667593195,233,194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803859797,195,28,1,19,21,aqtkb4mgrz8c6iqfufj6qjbv9,1,0.0,0.0,2025-04-20T12:49:53.580Z,2025-04-20T12:49:54Z,,,,,5667002835,55,194,5667002893,233,214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803859809,214,28,1,19,21,bd4qakf7j0wwie8wke9km7uj8,1,0.0,0.0,2025-04-20T12:49:53.580Z,2025-04-20T12:49:55Z,,,,,5667002925,233,195,5667002877,55,212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803859815,196,43,1,19,23,aqtkb4mgrz8c6iqfufj6qjbv9,1,0.0,0.0,2025-04-20T12:49:55.235Z,2025-04-20T12:50:03Z,,,,,5667003739,144,68,5667003229,189,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803859863,215,43,1,19,26,bd4qakf7j0wwie8wke9km7uj8,1,0.0,0.0,2025-04-20T12:49:57.911Z,2025-04-20T12:50:05Z,,,,,5667003917,144,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803859901,216,43,1,19,26,bd4qakf7j0wwie8wke9km7uj8,1,0.0,0.0,2025-04-20T12:49:58.391Z,2025-04-20T12:50:02Z,c4esrbgbv6v715768v2cb676d,F. Schram,,,5667003363,141,91.1,5667003671,144,1,5667003367,213,0.60,5667003361,140,57.8,5667003365,212,33.4,5667003359,56,Left,5667003369,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803860295,218,1,1,19,51,bd4qakf7j0wwie8wke9km7uj8,1,62.8,18.6,2025-04-20T12:50:22.791Z,2025-04-20T13:29:10Z,cf6zq49y8v1ekw07e7yi3uac,A. Maarup,,,5667005279,213,2.66,5667005275,141,30.5,5667005271,56,Back,5667005277,212,17.6,5667232457,189,,5667005273,140,47.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803860315,219,1,1,19,52,bd4qakf7j0wwie8wke9km7uj8,1,47.2,41.2,2025-04-20T12:50:23.759Z,2025-04-20T13:29:13Z,4rhxehi019n7z1z1m7a39w1sk,K. Nyegaard,,,5667005361,141,28.9,5667005365,213,3.99,5667005355,56,Back,5667005363,212,11.1,5667232571,189,,5667005357,140,40.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803860353,220,1,1,19,54,bd4qakf7j0wwie8wke9km7uj8,1,37.8,26.1,2025-04-20T12:50:26.175Z,2025-04-20T12:50:28Z,g2cgdv428rmpmb0om40ldses,M. Lysholm,,,5667005565,56,Back,5667005573,213,5.20,5667005571,212,17.6,5667005569,141,3.2,5667005567,140,45.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803860403,221,1,1,19,56,bd4qakf7j0wwie8wke9km7uj8,1,45.3,3.1,2025-04-20T12:50:28.351Z,2025-04-20T12:50:31Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5667005869,140,62.6,5667005867,56,Center,5667005875,213,0.69,5667005873,212,23.5,5667005871,141,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803860451,222,1,1,19,59,bd4qakf7j0wwie8wke9km7uj8,1,55.1,28.6,2025-04-20T12:50:31.599Z,2025-04-20T12:50:34Z,1el3mu4rgcx8tebrawgfvynf8,S. Baskaya,,,5667006175,56,Left,5667006209,1,,5667006189,141,96.0,5667006181,140,65.6,5667006169,196,,5667006199,212,47.1,5667006207,213,1.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803860495,223,1,1,20,3,bd4qakf7j0wwie8wke9km7uj8,1,67.0,94.8,2025-04-20T12:50:34.990Z,2025-04-20T12:50:37Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,,5667006425,140,45.5,5667006431,213,3.83,5667006429,212,29.2,5667006423,56,Back,5667006427,141,67.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803860531,224,1,1,20,5,bd4qakf7j0wwie8wke9km7uj8,1,45.5,67.6,2025-04-20T12:50:37.094Z,2025-04-20T12:50:39Z,81c40rn7lrb39qu0sam8kv6dw,O. Skolnik,,,5667006617,56,Back,5667006621,140,47.4,5667006625,141,53.7,5667006629,212,9.7,5667006633,213,4.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803860585,225,1,1,20,7,bd4qakf7j0wwie8wke9km7uj8,1,45.8,47.5,2025-04-20T12:50:39.079Z,2025-04-20T12:50:42Z,bwozpgcm48s08t1glxfgjajmd,N. Halse,,,5667006901,213,5.05,5667006899,212,32.4,5667006895,140,55.9,5667006891,56,Right,5667006903,1,,5667006897,141,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803860645,226,1,1,20,10,bd4qakf7j0wwie8wke9km7uj8,1,58.7,3.7,2025-04-20T12:50:42.519Z,2025-04-20T12:50:45Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5667007159,140,54.7,5667007161,141,13.4,5667007165,213,2.14,5667007157,56,Right,5667007163,212,7.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803860667,227,1,1,20,14,bd4qakf7j0wwie8wke9km7uj8,1,55.3,13.1,2025-04-20T12:50:45.983Z,2025-04-20T13:28:48Z,cf6zq49y8v1ekw07e7yi3uac,A. Maarup,,,5667007261,212,19.3,5667007255,56,Back,5667007259,141,37.6,5667007263,213,2.10,5667007257,140,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803860729,228,1,1,20,15,bd4qakf7j0wwie8wke9km7uj8,1,46.0,37.6,2025-04-20T12:50:47.527Z,2025-04-20T12:50:50Z,bwozpgcm48s08t1glxfgjajmd,N. Halse,,,5667007589,212,25.2,5667007591,213,1.79,5667007585,140,40.7,5667007587,141,73.8,5667007583,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803860755,229,1,1,20,18,bd4qakf7j0wwie8wke9km7uj8,1,40.6,73.8,2025-04-20T12:50:50.167Z,2025-04-20T12:50:51Z,81c40rn7lrb39qu0sam8kv6dw,O. Skolnik,,,5667007699,56,Center,5667007711,213,0.20,5667007701,140,56.3,5667007707,212,16.8,5667007703,141,78.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803860777,230,1,1,20,19,bd4qakf7j0wwie8wke9km7uj8,1,56.3,78.8,2025-04-20T12:50:51.543Z,2025-04-20T12:50:59Z,4rhxehi019n7z1z1m7a39w1sk,K. Nyegaard,,,5667007825,156,,5667007793,140,46.3,5667007797,212,13.9,5667007791,56,Back,5667007795,141,92.1,5667007799,213,2.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803860891,231,1,1,20,23,bd4qakf7j0wwie8wke9km7uj8,1,35.4,90.8,2025-04-20T12:50:55.039Z,2025-04-20T12:50:58Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,,5667008309,140,22.0,5667008315,213,4.16,5667008311,141,57.6,5667008307,56,Back,5667008313,212,26.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803860995,232,1,1,20,31,bd4qakf7j0wwie8wke9km7uj8,1,20.7,54.6,2025-04-20T12:51:02.662Z,2025-04-20T12:51:08Z,c4esrbgbv6v715768v2cb676d,F. Schram,,,5667008981,155,,5667008985,140,80.2,5667008991,213,5.78,5667008989,212,71.3,5667008983,56,Right,5667008993,1,,5667008987,141,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
