id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/11/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/15/value,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/16/value,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/13/value
2720755315,129,1,1,13,26,f1h34qp5zbfl489q8vnkhiq9s,1,65.7,73.7,2024-09-15T12:17:02.468Z,2024-09-15T12:17:47Z,ate1ymumg2iwzn8uyyf3ts222,A. Lausen,1.0,,5213325659,56,Center,5213325661,140,79.4,5213330277,22,,5213330273,210,16,5213325667,213,5.55,5213325663,141,54.5,5213325665,212,19.4,5213330275,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720755419,130,16,1,13,29,f1h34qp5zbfl489q8vnkhiq9s,1,85.9,50.1,2024-09-15T12:17:04.980Z,2024-09-15T14:52:08Z,15yli690oxmbr4dl1ksti2p9m,M. Maden,,,5213330357,55,129,5213326195,56,Center,5213326193,17,,5213326191,22,,5213326955,374,2024-09-15 13:17:04.092,5213327641,81,,5213327651,231,52.0,5213327643,102,47.7,5213326959,375,13:28.434,5213327649,230,93.6,5213327645,103,23.4,5213326951,20,5213330353,29,,5213330355,154,,,,,,,,,,,,,,,,
2720756445,131,1,1,14,24,ajtb177oqwawkdwbqhldmq6mx,1,50.3,49.3,2024-09-15T12:17:59.860Z,2024-09-15T12:18:01Z,8i0o1b8rjsab9se3v6vteqmfo,E. Nnamani,,,5213331839,140,35.9,5213331837,56,Back,5213331845,213,2.87,5213331841,141,55.5,5213331843,212,15.7,5213331847,279,G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720756479,132,1,1,14,25,ajtb177oqwawkdwbqhldmq6mx,1,35.9,55.5,2024-09-15T12:18:01.284Z,2024-09-15T12:18:03Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,,5213332057,140,31.1,5213332053,56,Back,5213332061,212,13.4,5213332059,141,37.3,5213332063,213,4.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720756513,133,1,1,14,27,ajtb177oqwawkdwbqhldmq6mx,1,31.1,37.3,2024-09-15T12:18:03.540Z,2024-09-15T12:18:05Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,,5213332221,213,0.33,5213332213,56,Back,5213332217,141,42.1,5213332219,212,10.0,5213332215,140,40.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720756537,134,1,1,14,29,ajtb177oqwawkdwbqhldmq6mx,1,40.1,42.1,2024-09-15T12:18:04.821Z,2024-09-15T12:18:06Z,5u9zrgsm6wycfcbk04m64wd1w,N. Morberg,,,5213332333,140,31.9,5213332331,56,Back,5213332335,141,62.0,5213332339,212,16.0,5213332343,213,2.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720756583,135,1,1,14,30,ajtb177oqwawkdwbqhldmq6mx,1,31.9,62.0,2024-09-15T12:18:05.852Z,2024-09-15T12:18:07Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,,5213332619,212,18.5,5213332615,140,30.6,5213332621,213,4.64,5213332617,141,34.9,5213332613,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720756665,136,1,1,14,32,ajtb177oqwawkdwbqhldmq6mx,1,31.4,35.2,2024-09-15T12:18:07.748Z,2024-09-15T12:18:11Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,,5213333011,212,27.6,5213333013,213,6.06,5213333007,140,57.0,5213333009,141,26.1,5213333005,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720756671,137,61,1,14,35,ajtb177oqwawkdwbqhldmq6mx,0,57.0,26.1,2024-09-15T12:18:11.261Z,2024-09-15T12:18:11Z,4a0jmv6qmwn01iuqp1mhnyzth,N. Thomsen,,,5213333035,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720756719,132,1,1,14,37,f1h34qp5zbfl489q8vnkhiq9s,1,32.4,73.3,2024-09-15T12:18:13.205Z,2024-09-15T12:18:14Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,,5213333271,213,3.41,5213333263,56,Back,5213333267,141,71.4,5213333265,140,27.9,5213333269,212,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720756741,133,1,1,14,38,f1h34qp5zbfl489q8vnkhiq9s,1,27.9,71.4,2024-09-15T12:18:14.053Z,2024-09-15T12:18:15Z,bmkwmf5f2ssnw2cq7uga7yd5g,A. Troelsen,,,5213333375,140,19.9,5213333381,141,61.4,5213333387,213,3.82,5213333371,56,Back,5213333385,212,10.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720756771,134,1,1,14,39,f1h34qp5zbfl489q8vnkhiq9s,1,19.9,61.4,2024-09-15T12:18:14.941Z,2024-09-15T12:18:16Z,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,,,5213333565,212,12.6,5213333561,140,9.8,5213333559,56,Back,5213333563,141,51.4,5213333567,213,3.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720756829,135,1,1,14,40,f1h34qp5zbfl489q8vnkhiq9s,0,9.8,51.4,2024-09-15T12:18:16.606Z,2024-09-15T12:18:20Z,7fkc01xxyl1trj3uav134ehyi,D. Gadegaard,,,5213333889,56,Center,5213333887,157,,5213333895,212,45.4,5213333899,1,,5213333897,213,6.16,5213333893,141,42.9,5213333891,140,52.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720756847,138,8,1,14,45,ajtb177oqwawkdwbqhldmq6mx,1,56.8,77.3,2024-09-15T12:18:21.245Z,2024-09-15T12:18:21Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,,5213333957,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720756865,136,1,1,14,46,f1h34qp5zbfl489q8vnkhiq9s,0,45.0,41.4,2024-09-15T12:18:21.685Z,2024-09-15T12:18:22Z,15yli690oxmbr4dl1ksti2p9m,M. Maden,,,5213334059,212,15.9,5213334045,56,Center,5213334063,213,5.50,5213334055,141,24.8,5213334051,140,55.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720756893,139,1,1,14,47,ajtb177oqwawkdwbqhldmq6mx,0,45.0,85.7,2024-09-15T12:18:23.429Z,2024-09-15T12:18:24Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,,5213334159,157,,5213334171,1,,5213334167,212,15.9,5213334163,140,59.8,5213334161,56,Left,5213334165,141,80.9,5213334169,213,6.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720756885,137,61,1,14,48,f1h34qp5zbfl489q8vnkhiq9s,1,46.0,27.0,2024-09-15T12:18:23.682Z,2024-09-15T12:18:23Z,15yli690oxmbr4dl1ksti2p9m,M. Maden,,,5213334147,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720756923,138,5,1,14,49,f1h34qp5zbfl489q8vnkhiq9s,0,46.2,-1.3,2024-09-15T12:18:25.093Z,2024-09-15T13:00:53Z,15yli690oxmbr4dl1ksti2p9m,M. Maden,,,5213334581,233,140,5213334283,347,,5213334281,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720756955,140,5,1,14,49,ajtb177oqwawkdwbqhldmq6mx,1,53.8,101.3,2024-09-15T12:18:25.093Z,2024-09-15T13:00:52Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,,5213334553,233,138,5213334497,347,,5213334493,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720757031,141,1,1,14,52,ajtb177oqwawkdwbqhldmq6mx,1,52.0,100.0,2024-09-15T12:18:28.276Z,2024-09-15T12:18:32Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,,5213334919,212,23.3,5213334915,140,32.9,5213334911,107,,5213334921,213,3.67,5213334913,56,Back,5213334917,141,84.2,5213334923,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720757077,142,1,1,14,56,ajtb177oqwawkdwbqhldmq6mx,1,31.0,75.4,2024-09-15T12:18:32.012Z,2024-09-15T12:18:35Z,8xe0fufxfgf5cuwgysz3r2j85,E. Christensen,,,5213335187,141,46.6,5213335183,56,Back,5213335191,213,4.95,5213335185,140,35.6,5213335189,212,20.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720757197,143,1,1,14,59,ajtb177oqwawkdwbqhldmq6mx,1,36.6,48.2,2024-09-15T12:18:35.076Z,2024-09-15T12:18:41Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,,5213335859,212,15.3,5213335855,140,43.2,5213335861,213,1.10,5213335853,56,Back,5213335857,141,68.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720757209,144,1,1,15,5,ajtb177oqwawkdwbqhldmq6mx,0,52.3,60.3,2024-09-15T12:18:41.644Z,2024-09-15T12:18:42Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,,5213335949,141,49.6,5213335945,56,Center,5213335953,213,4.86,5213335947,140,53.3,5213335951,212,7.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720757251,139,61,1,15,8,f1h34qp5zbfl489q8vnkhiq9s,1,53.9,44.5,2024-09-15T12:18:44.542Z,2024-09-15T12:18:44Z,4jve632xnmqujh4ioaxpaovai,T. Freriks,,,5213336103,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720757345,145,1,1,15,9,ajtb177oqwawkdwbqhldmq6mx,1,47.9,57.0,2024-09-15T12:18:44.916Z,2024-09-15T12:18:50Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,,5213336625,213,4.01,5213336619,140,38.9,5213336571,56,Back,5213336623,212,14.6,5213336621,141,40.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720757421,146,1,1,15,14,ajtb177oqwawkdwbqhldmq6mx,1,44.3,36.0,2024-09-15T12:18:50.141Z,2024-09-15T12:18:53Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,,5213336983,140,60.8,5213336987,212,27.7,5213336981,56,Right,5213336985,141,4.3,5213336989,213,5.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720757457,147,1,1,15,18,ajtb177oqwawkdwbqhldmq6mx,1,58.8,8.2,2024-09-15T12:18:53.765Z,2024-09-15T12:18:56Z,6g671k5lvgoo2bgub2516q1w4,L. Henriksen,,,5213337159,212,8.9,5213337161,213,2.01,5213337155,140,55.2,5213337157,141,20.0,5213337153,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720757495,148,1,1,15,20,ajtb177oqwawkdwbqhldmq6mx,1,55.2,20.0,2024-09-15T12:18:55.932Z,2024-09-15T12:18:58Z,5u9zrgsm6wycfcbk04m64wd1w,N. Morberg,,,5213337379,213,1.93,5213337369,140,48.5,5213337375,212,19.9,5213337367,56,Back,5213337371,141,47.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720757569,149,1,1,15,22,ajtb177oqwawkdwbqhldmq6mx,0,55.0,48.2,2024-09-15T12:18:58.613Z,2024-09-15T12:19:02Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,,5213337745,155,,5213337749,140,84.9,5213337755,213,0.86,5213337747,56,Left,5213337751,141,100.0,5213337753,212,48.0,5213337761,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720757613,140,5,1,15,26,f1h34qp5zbfl489q8vnkhiq9s,1,14.6,-1.6,2024-09-15T12:19:02.169Z,2024-09-15T13:00:53Z,ate1ymumg2iwzn8uyyf3ts222,A. Lausen,,,5213337993,56,Back,5213338061,233,150,5213337995,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720757575,150,5,1,15,26,ajtb177oqwawkdwbqhldmq6mx,0,85.4,101.6,2024-09-15T12:19:02.169Z,2024-09-15T13:00:54Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,,5213338083,233,140,5213337789,347,,5213337785,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720757671,141,1,1,15,29,f1h34qp5zbfl489q8vnkhiq9s,1,13.9,0.0,2024-09-15T12:19:04.847Z,2024-09-15T12:19:08Z,eas91my7qw7etoha5plxfk9yi,J. Mortensen,,,5213338347,141,9.5,5213338343,56,Back,5213338351,213,0.24,5213338341,107,,5213338353,1,,5213338345,140,44.1,5213338349,212,32.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720757787,142,3,1,15,33,f1h34qp5zbfl489q8vnkhiq9s,1,42.2,9.5,2024-09-15T12:19:08.758Z,2024-09-15T14:15:11Z,6hmsrr08cllpl4iumu92zskbt,L. From,,,5213338941,286,,5213338939,56,Back,5213338963,233,151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720757675,151,45,1,15,33,ajtb177oqwawkdwbqhldmq6mx,0,57.8,90.5,2024-09-15T12:19:08.758Z,2024-09-15T14:15:11Z,8xe0fufxfgf5cuwgysz3r2j85,E. Christensen,,,5213338361,285,,5213339023,233,142,5213338359,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720757819,143,1,1,15,39,f1h34qp5zbfl489q8vnkhiq9s,1,93.1,24.8,2024-09-15T12:19:14.710Z,2024-09-15T12:19:20Z,6hmsrr08cllpl4iumu92zskbt,L. From,,,5213339159,56,Center,5213339183,195,,5213339167,213,2.19,5213339163,141,38.3,5213339161,140,86.9,5213339165,212,11.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720757933,144,1,1,15,44,f1h34qp5zbfl489q8vnkhiq9s,1,77.1,34.1,2024-09-15T12:19:20.143Z,2024-09-15T12:19:22Z,ate1ymumg2iwzn8uyyf3ts222,A. Lausen,,,5213339763,213,4.81,5213339759,141,17.6,5213339749,56,Right,5213339761,212,11.3,5213339753,140,78.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720757975,145,1,1,15,46,f1h34qp5zbfl489q8vnkhiq9s,1,77.2,14.4,2024-09-15T12:19:22.334Z,2024-09-15T12:19:24Z,eas91my7qw7etoha5plxfk9yi,J. Mortensen,,,5213339939,213,2.34,5213339935,141,30.1,5213339931,56,Center,5213339933,140,67.3,5213339937,212,14.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720758021,146,1,1,15,48,f1h34qp5zbfl489q8vnkhiq9s,1,67.3,30.1,2024-09-15T12:19:23.926Z,2024-09-15T12:19:42Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,1.0,5213340187,212,9.6,5213340183,140,76.2,5213340191,213,0.22,5213340181,56,Center,5213340185,141,33.2,5213341357,210,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720758029,147,13,1,15,50,f1h34qp5zbfl489q8vnkhiq9s,1,78.8,29.4,2024-09-15T12:19:26.302Z,2024-09-15T12:19:42Z,ate1ymumg2iwzn8uyyf3ts222,A. Lausen,,,5213341387,215,,5213340263,56,Center,5213340261,18,,5213341377,29,,5213341385,103,47.2,5213340259,22,,5213341389,230,99.0,5213340699,20,,5213341383,102,60.5,5213341379,55,146,5213341391,231,49.5,5213341375,77,,,,,,,,,,,,,,,,,,,,,
2720758069,148,5,1,15,51,f1h34qp5zbfl489q8vnkhiq9s,0,100.7,55.0,2024-09-15T12:19:27.653Z,2024-09-15T13:00:54Z,ate1ymumg2iwzn8uyyf3ts222,A. Lausen,,,5213342071,233,152,5213340481,346,,5213340479,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720758373,152,5,1,15,51,ajtb177oqwawkdwbqhldmq6mx,1,-0.7000000000000001,45.0,2024-09-15T12:19:27.653Z,2024-09-15T13:00:54Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,,5213342019,56,Back,5213342021,346,,5213342053,233,148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720758389,153,1,1,16,15,ajtb177oqwawkdwbqhldmq6mx,1,4.1,59.3,2024-09-15T12:19:50.716Z,2024-09-15T12:19:52Z,8xe0fufxfgf5cuwgysz3r2j85,E. Christensen,,,5213342153,237,,5213342181,189,,5213342147,212,8.6,5213342143,140,5.2,5213342149,213,4.85,5213342145,141,46.7,5213342133,124,,5213342137,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720758411,154,1,1,16,17,ajtb177oqwawkdwbqhldmq6mx,1,5.2,46.7,2024-09-15T12:19:52.764Z,2024-09-15T12:19:53Z,b2gkyjq8emj9pywryc3rycogl,M. Falkesgaard,,,5213342287,213,5.04,5213342283,141,20.1,5213342279,56,Back,5213342281,140,11.0,5213342285,212,19.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720758439,155,1,1,16,18,ajtb177oqwawkdwbqhldmq6mx,1,11.0,20.1,2024-09-15T12:19:53.733Z,2024-09-15T12:19:56Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,,5213342435,141,27.9,5213342439,213,0.22,5213342437,212,24.5,5213342433,140,33.8,5213342431,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720758509,156,1,1,16,20,ajtb177oqwawkdwbqhldmq6mx,1,34.1,30.4,2024-09-15T12:19:56.126Z,2024-09-15T12:20:01Z,5u9zrgsm6wycfcbk04m64wd1w,N. Morberg,,,5213342835,155,,5213342839,56,Left,5213342837,196,,5213342845,212,51.2,5213342849,1,,5213342843,141,92.3,5213342847,213,0.97,5213342841,140,61.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720758539,157,1,1,16,25,ajtb177oqwawkdwbqhldmq6mx,1,61.8,92.3,2024-09-15T12:20:01.388Z,2024-09-15T12:20:03Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,,5213343065,213,4.29,5213343063,212,10.2,5213343061,141,78.7,5213343057,56,Center,5213343059,140,57.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720758547,158,1,1,16,27,ajtb177oqwawkdwbqhldmq6mx,1,57.8,78.7,2024-09-15T12:20:03.228Z,2024-09-15T12:20:04Z,4a0jmv6qmwn01iuqp1mhnyzth,N. Thomsen,,,5213343131,141,93.9,5213343133,212,13.8,5213343135,213,0.85,5213343127,56,Left,5213343129,140,66.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720758557,159,1,1,16,28,ajtb177oqwawkdwbqhldmq6mx,1,66.5,93.9,2024-09-15T12:20:04.204Z,2024-09-15T12:20:05Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,,5213343177,140,60.2,5213343181,212,12.3,5213343175,56,Center,5213343183,213,4.14,5213343179,141,78.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720758577,160,1,1,16,29,ajtb177oqwawkdwbqhldmq6mx,1,60.2,78.7,2024-09-15T12:20:05.308Z,2024-09-15T12:20:06Z,4a0jmv6qmwn01iuqp1mhnyzth,N. Thomsen,,,5213343331,56,Center,5213343333,140,63.1,5213343337,212,10.9,5213343339,213,5.00,5213343335,141,63.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720758595,161,1,1,16,30,ajtb177oqwawkdwbqhldmq6mx,1,63.1,63.3,2024-09-15T12:20:06.644Z,2024-09-15T12:20:07Z,5u9zrgsm6wycfcbk04m64wd1w,N. Morberg,,,5213343435,212,10.1,5213343437,213,1.70,5213343433,141,78.1,5213343431,140,61.9,5213343429,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720758621,162,1,1,16,31,ajtb177oqwawkdwbqhldmq6mx,1,61.9,78.1,2024-09-15T12:20:07.636Z,2024-09-15T12:20:09Z,4a0jmv6qmwn01iuqp1mhnyzth,N. Thomsen,,,5213343563,213,4.20,5213343559,141,55.5,5213343561,212,17.7,5213343555,56,Center,5213343557,140,53.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720758655,163,1,1,16,33,ajtb177oqwawkdwbqhldmq6mx,1,53.6,55.5,2024-09-15T12:20:08.956Z,2024-09-15T12:20:11Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,,5213343735,56,Center,5213343739,141,73.8,5213343737,140,61.2,5213343743,213,1.00,5213343741,212,14.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720758695,164,1,1,16,35,ajtb177oqwawkdwbqhldmq6mx,1,61.2,73.8,2024-09-15T12:20:11.004Z,2024-09-15T12:20:14Z,4a0jmv6qmwn01iuqp1mhnyzth,N. Thomsen,,,5213343939,140,73.2,5213343937,56,Left,5213343945,213,0.87,5213343941,141,95.9,5213343943,212,19.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720758745,165,1,1,16,38,ajtb177oqwawkdwbqhldmq6mx,1,76.7,96.2,2024-09-15T12:20:13.965Z,2024-09-15T12:20:17Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,,5213344175,56,Left,5213344181,212,15.1,5213344179,141,82.0,5213344183,213,3.84,5213344177,140,65.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720758863,166,1,1,16,41,ajtb177oqwawkdwbqhldmq6mx,1,65.8,71.8,2024-09-15T12:20:17.252Z,2024-09-15T12:20:23Z,5u9zrgsm6wycfcbk04m64wd1w,N. Morberg,,,5213344731,213,4.15,5213344727,141,48.2,5213344723,56,Center,5213344729,212,19.0,5213344725,140,56.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720758897,167,1,1,16,47,ajtb177oqwawkdwbqhldmq6mx,1,63.2,28.9,2024-09-15T12:20:23.445Z,2024-09-15T12:20:27Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,,5213344991,140,58.7,5213344993,141,42.7,5213344997,213,2.04,5213344989,56,Center,5213344995,212,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720758987,168,1,1,16,51,ajtb177oqwawkdwbqhldmq6mx,1,64.4,51.0,2024-09-15T12:20:26.949Z,2024-09-15T12:20:32Z,5u9zrgsm6wycfcbk04m64wd1w,N. Morberg,,,5213345493,141,94.8,5213345497,213,1.23,5213345491,140,74.6,5213345495,212,31.7,5213345489,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720759065,169,1,1,16,56,ajtb177oqwawkdwbqhldmq6mx,1,79.7,96.0,2024-09-15T12:20:32.069Z,2024-09-15T12:20:35Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,,5213345889,212,24.2,5213345885,140,59.3,5213345891,213,3.63,5213345883,56,Left,5213345887,141,79.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720759119,170,1,1,17,0,ajtb177oqwawkdwbqhldmq6mx,1,59.5,74.5,2024-09-15T12:20:35.828Z,2024-09-15T12:20:40Z,8xe0fufxfgf5cuwgysz3r2j85,E. Christensen,,,5213346175,140,60.0,5213346181,213,4.73,5213346179,212,27.5,5213346177,141,34.0,5213346173,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720759161,171,1,1,17,4,ajtb177oqwawkdwbqhldmq6mx,1,60.0,34.0,2024-09-15T12:20:40.285Z,2024-09-15T12:20:43Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,,5213346341,213,0.39,5213346331,56,Center,5213346337,212,13.2,5213346333,140,71.6,5213346335,141,41.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720759165,150,83,1,17,6,f1h34qp5zbfl489q8vnkhiq9s,0,48.9,53.9,2024-09-15T12:20:42.159Z,2024-09-15T12:20:47Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,,5213346605,399,e8vt8711wb40afht2v13omket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720759205,172,1,1,17,7,ajtb177oqwawkdwbqhldmq6mx,1,70.3,42.1,2024-09-15T12:20:43.260Z,2024-09-15T12:20:45Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,,5213346565,212,20.1,5213346561,140,52.0,5213346563,141,51.0,5213346567,213,2.84,5213346559,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720759279,173,1,1,17,11,ajtb177oqwawkdwbqhldmq6mx,1,54.5,58.7,2024-09-15T12:20:47.524Z,2024-09-15T12:20:50Z,8xe0fufxfgf5cuwgysz3r2j85,E. Christensen,,,5213347035,140,55.9,5213347039,212,17.5,5213347033,56,Center,5213347037,141,33.1,5213347041,213,4.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720759309,174,1,1,17,14,ajtb177oqwawkdwbqhldmq6mx,1,55.9,33.1,2024-09-15T12:20:50.133Z,2024-09-15T12:20:52Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,,5213347185,141,23.9,5213347189,213,5.84,5213347187,212,14.7,5213347183,140,68.6,5213347181,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720759325,175,1,1,17,16,ajtb177oqwawkdwbqhldmq6mx,1,68.6,23.9,2024-09-15T12:20:52.261Z,2024-09-15T12:20:53Z,egnjbmbxkceiygmp2jty4b47o,O. Jakobsen,,,5213347237,213,1.65,5213347233,141,38.2,5213347231,140,67.9,5213347235,212,9.8,5213347229,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
