id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/10/value,qualifier/9/value,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId
2801942043,208,1,1,25,6,b2vft81kyjurzbmekvgrqwr64,1,77.6,24.2,2025-04-16T16:55:00.292Z,2025-04-16T18:39:03Z,dwuxps3jv2852642q000wep6,V. Rasmussen,,,5656503115,141,32.5,5656503117,212,7.7,5656503113,140,82.6,5656503111,56,Center,5656503119,213,0.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801942045,209,1,1,25,6,b2vft81kyjurzbmekvgrqwr64,0,78.0,32.2,2025-04-16T16:55:00.504Z,2025-04-17T16:17:59Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,,5656503129,140,90.1,5656503135,213,6.10,5656503127,56,Center,5656503133,212,12.9,5656503131,141,28.8,5657940655,168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801942049,224,1,1,25,6,7gkglopz9cjsysn2u6sbhuvc5,1,8.6,72.4,2025-04-16T16:55:00.993Z,2025-04-16T16:55:04Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,,5656503165,213,4.58,5656503161,141,58.5,5656503157,56,Back,5656503159,140,7.4,5656503163,212,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801942055,225,12,1,25,10,7gkglopz9cjsysn2u6sbhuvc5,1,7.4,58.5,2025-04-16T16:55:04.233Z,2025-04-16T18:39:06Z,oywgthoxa153nf48la1j8v10,M. Lauritsen,,,5656503205,141,80.9,5656503207,212,29.2,5656503203,140,31.1,5656503209,213,0.55,5656503201,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801942051,210,1,1,25,11,b2vft81kyjurzbmekvgrqwr64,0,55.3,29.2,2025-04-16T16:55:05.928Z,2025-04-16T16:55:06Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5656503179,212,7.9,5656503171,3,,5656503177,141,33.6,5656503173,56,Center,5656503181,213,0.39,5656503175,140,62.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801942057,226,1,1,25,13,7gkglopz9cjsysn2u6sbhuvc5,1,13.4,68.2,2025-04-16T16:55:07.537Z,2025-04-16T16:55:09Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,,5656503215,140,24.0,5656503221,213,5.85,5656503217,141,60.6,5656503213,56,Back,5656503211,3,,5656503219,212,12.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801942063,227,1,1,25,15,7gkglopz9cjsysn2u6sbhuvc5,1,24.0,60.6,2025-04-16T16:55:09.561Z,2025-04-16T18:39:03Z,11cna826ls27ahux2w0ckapqt,K. Kusk,,,5656503261,140,39.8,5656503263,141,48.8,5656503267,213,5.83,5656503265,212,18.4,5656503257,3,,5656503259,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801942065,228,3,1,25,16,7gkglopz9cjsysn2u6sbhuvc5,0,41.6,49.8,2025-04-16T16:55:10.511Z,2025-04-17T16:18:38Z,ag1psg17osvgbq5fz9xo7kmj8,Z. Dalügge,,,5657941705,464,,5656503271,56,Back,5656503273,286,,5656503311,233,211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801942071,211,7,1,25,16,b2vft81kyjurzbmekvgrqwr64,1,58.4,50.2,2025-04-16T16:55:10.512Z,2025-04-17T16:18:40Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,,5656503305,285,,5657941803,385,,5656503307,233,228,5656503303,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801942079,213,1,1,25,20,b2vft81kyjurzbmekvgrqwr64,1,64.9,83.2,2025-04-16T16:55:14.679Z,2025-04-16T16:55:17Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,,5656503333,212,13.5,5656503331,141,63.7,5656503329,140,67.3,5656503335,213,4.90,5656503327,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801942083,214,50,1,25,22,b2vft81kyjurzbmekvgrqwr64,1,70.7,65.0,2025-04-16T16:55:16.337Z,2025-04-16T17:31:06Z,dwuxps3jv2852642q000wep6,V. Rasmussen,,,5656503351,233,229,5656503339,56,Center,5656503341,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801942085,229,7,1,25,22,7gkglopz9cjsysn2u6sbhuvc5,1,29.3,35.0,2025-04-16T16:55:16.338Z,2025-04-17T16:18:48Z,11cna826ls27ahux2w0ckapqt,K. Kusk,,,5656503345,285,,5657942047,385,,5656503347,233,214,5656503343,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801942093,231,1,1,25,24,7gkglopz9cjsysn2u6sbhuvc5,1,18.3,36.0,2025-04-16T16:55:18.256Z,2025-04-16T16:55:22Z,9l89n30nejpn2u22ygvchwnze,L. Steffensen,,,5656503385,141,52.4,5656503387,212,12.5,5656503383,140,23.6,5656503381,56,Back,5656503389,213,1.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801942095,232,1,1,25,28,7gkglopz9cjsysn2u6sbhuvc5,0,44.2,56.3,2025-04-16T16:55:22.561Z,2025-04-16T16:55:23Z,bh06w40pwo6dy3cjrw3r2i0ru,I. Nikolov,,,5656503403,213,5.74,5656503401,212,15.8,5656503395,56,Center,5656503397,140,57.1,5656503399,141,44.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801942099,215,61,1,25,30,b2vft81kyjurzbmekvgrqwr64,1,35.0,46.7,2025-04-16T16:55:24.705Z,2025-04-17T16:19:13Z,9xub4z9b3bog8wqhn5yfihecp,M. Pedersen,,,5656503421,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801942105,217,1,1,25,32,b2vft81kyjurzbmekvgrqwr64,1,40.5,50.6,2025-04-16T16:55:26.063Z,2025-04-16T16:55:26Z,e19g5bz7s9wqcvj8mttztxi0a,O. Klitten,,,5656503429,140,33.0,5656503435,213,3.58,5656503427,56,Back,5656503433,212,8.7,5656503431,141,45.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801942111,218,1,1,25,32,b2vft81kyjurzbmekvgrqwr64,1,33.0,45.2,2025-04-16T16:55:26.607Z,2025-04-16T16:59:24Z,9xub4z9b3bog8wqhn5yfihecp,M. Pedersen,,,5656503467,213,0.78,5656503463,141,56.9,5656503461,140,40.6,5656503459,56,Back,5656503465,212,11.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801942113,219,1,1,25,33,b2vft81kyjurzbmekvgrqwr64,1,40.6,56.9,2025-04-16T16:55:27.631Z,2025-04-16T16:55:29Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,,5656503487,213,3.71,5656503483,141,47.5,5656503481,140,31.1,5656503485,212,11.8,5656503479,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801942117,220,1,1,25,35,b2vft81kyjurzbmekvgrqwr64,1,31.1,47.5,2025-04-16T16:55:29.215Z,2025-04-16T16:55:30Z,9xub4z9b3bog8wqhn5yfihecp,M. Pedersen,,,5656503513,212,11.5,5656503509,140,37.6,5656503511,141,61.1,5656503507,56,Back,5656503515,213,0.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801942121,221,1,1,25,36,b2vft81kyjurzbmekvgrqwr64,1,37.6,61.1,2025-04-16T16:55:30.080Z,2025-04-16T16:55:31Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,,5656503529,213,2.74,5656503521,56,Back,5656503523,140,23.1,5656503527,212,16.5,5656503525,141,70.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801942125,222,1,1,25,37,b2vft81kyjurzbmekvgrqwr64,1,23.1,70.5,2025-04-16T16:55:31.055Z,2025-04-16T16:55:32Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,,5656503543,140,30.3,5656503547,212,13.4,5656503541,56,Back,5656503549,213,5.31,5656503545,141,54.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801942127,223,1,1,25,38,b2vft81kyjurzbmekvgrqwr64,1,30.3,54.3,2025-04-16T16:55:32.087Z,2025-04-16T16:55:32Z,9xub4z9b3bog8wqhn5yfihecp,M. Pedersen,,,5656503557,141,64.0,5656503553,56,Back,5656503559,212,8.2,5656503555,140,25.7,5656503561,213,2.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801942131,224,1,1,25,38,b2vft81kyjurzbmekvgrqwr64,1,25.7,64.0,2025-04-16T16:55:32.718Z,2025-04-16T16:55:36Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,,5656503585,141,41.9,5656503587,212,15.0,5656503583,140,25.5,5656503589,213,4.70,5656503581,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801942139,225,1,1,25,43,b2vft81kyjurzbmekvgrqwr64,1,32.4,31.6,2025-04-16T16:55:37.103Z,2025-04-16T16:55:41Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,,5656503629,140,51.2,5656503627,56,Center,5656503635,213,6.08,5656503633,212,20.2,5656503631,141,25.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801942147,226,1,1,25,46,b2vft81kyjurzbmekvgrqwr64,1,45.4,23.3,2025-04-16T16:55:40.974Z,2025-04-16T16:55:46Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5656503669,56,Back,5656503675,212,15.3,5656503677,213,2.33,5656503673,141,39.7,5656503671,140,35.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801942153,227,1,1,25,51,b2vft81kyjurzbmekvgrqwr64,1,35.4,39.7,2025-04-16T16:55:45.967Z,2025-04-16T16:55:49Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,,5656503703,141,70.6,5656503707,213,1.17,5656503701,140,43.9,5656503699,56,Back,5656503705,212,22.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801942157,228,1,1,25,55,b2vft81kyjurzbmekvgrqwr64,1,43.9,70.6,2025-04-16T16:55:49.158Z,2025-04-16T16:55:53Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,,5656503729,141,43.4,5656503727,140,37.3,5656503725,56,Back,5656503733,213,4.35,5656503731,212,19.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801942165,229,1,1,25,59,b2vft81kyjurzbmekvgrqwr64,1,44.6,45.2,2025-04-16T16:55:53.110Z,2025-04-16T16:55:58Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,,5656503781,141,75.3,5656503783,212,20.7,5656503785,213,1.41,5656503777,56,Back,5656503779,140,47.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801942169,230,1,1,26,3,b2vft81kyjurzbmekvgrqwr64,1,53.6,80.6,2025-04-16T16:55:58.014Z,2025-04-16T16:56:01Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,,5656503805,56,Back,5656503807,140,45.1,5656503811,212,24.3,5656503813,213,4.34,5656503809,141,47.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801942171,231,1,1,26,7,b2vft81kyjurzbmekvgrqwr64,1,45.1,47.3,2025-04-16T16:56:01.551Z,2025-04-16T16:56:04Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,,5656503829,213,4.69,5656503821,56,Back,5656503827,212,19.9,5656503823,140,44.7,5656503825,141,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801942175,232,1,1,26,10,b2vft81kyjurzbmekvgrqwr64,1,44.7,18.0,2025-04-16T16:56:04.750Z,2025-04-16T16:56:07Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5656503857,141,66.7,5656503853,56,Back,5656503859,212,33.3,5656503861,213,1.67,5656503863,1,,5656503855,140,41.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801942191,233,1,1,26,13,b2vft81kyjurzbmekvgrqwr64,1,37.7,67.9,2025-04-16T16:56:07.191Z,2025-04-16T16:56:16Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,,5656503965,141,92.1,5656503963,140,45.1,5656503967,212,18.2,5656503961,56,Back,5656503969,213,1.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801942195,234,1,1,26,21,b2vft81kyjurzbmekvgrqwr64,1,65.9,81.5,2025-04-16T16:56:15.903Z,2025-04-16T16:56:20Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,,5656503993,140,86.9,5656503997,212,22.1,5656503991,56,Left,5656503999,213,6.26,5656503995,141,80.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801942197,233,45,1,26,26,7gkglopz9cjsysn2u6sbhuvc5,0,8.6,18.9,2025-04-16T16:56:20.366Z,2025-04-16T18:37:10Z,9l89n30nejpn2u22ygvchwnze,L. Steffensen,,,5656504005,285,,5656504003,56,Back,5656504023,233,235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801942201,235,3,1,26,26,b2vft81kyjurzbmekvgrqwr64,1,91.4,81.1,2025-04-16T16:56:20.366Z,2025-04-17T16:20:05Z,efubck8twu1elbhlomltnjjtg,R. Gyamfi,,,5657944213,464,,5656504017,286,,5656504019,233,233,5656504015,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801942205,236,1,1,26,28,b2vft81kyjurzbmekvgrqwr64,0,91.8,74.4,2025-04-16T16:56:22.902Z,2025-04-16T16:56:24Z,efubck8twu1elbhlomltnjjtg,R. Gyamfi,,,5656504045,212,11.6,5656504041,140,88.9,5656504039,56,Center,5656504043,141,57.9,5656504047,213,4.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801942207,234,12,1,26,29,7gkglopz9cjsysn2u6sbhuvc5,1,5.0,39.4,2025-04-16T16:56:23.736Z,2025-04-16T16:56:25Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,,5656504065,167,,5656504055,212,9.6,5656504049,56,Back,5656504053,141,28.8,5656504057,213,3.99,5656504051,140,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801942211,235,6,1,26,30,7gkglopz9cjsysn2u6sbhuvc5,0,3.5,33.8,2025-04-16T16:56:24.213Z,2025-04-17T16:20:20Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,,5656504067,56,Back,5656504069,73,,5656504077,233,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801942209,237,6,1,26,30,b2vft81kyjurzbmekvgrqwr64,1,96.5,66.2,2025-04-16T16:56:24.213Z,2025-04-16T17:30:59Z,efubck8twu1elbhlomltnjjtg,R. Gyamfi,,,5656504061,56,Center,5656504063,73,,5656504071,233,235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801942245,238,1,1,27,6,b2vft81kyjurzbmekvgrqwr64,0,99.5,99.5,2025-04-16T16:57:00.044Z,2025-04-17T16:20:24Z,9xub4z9b3bog8wqhn5yfihecp,M. Pedersen,,,5656504337,155,,5656504345,141,54.3,5656504363,233,236,5656504349,213,4.45,5656504341,56,Center,5656504343,140,91.6,5657944741,20,,5656504339,223,,5656504333,2,,5656504347,212,5656504335,6,,,,,,,,,,31.8,,,,,,,,,,,,,,,,,,
2801942247,236,41,1,27,9,7gkglopz9cjsysn2u6sbhuvc5,0,4.3,48.7,2025-04-16T16:57:03.433Z,2025-04-17T16:20:29Z,64vlnkuqfh7rnymg8qku8amwa,L. Schulz,,,5656504371,233,238,5656504357,141,35.5,5656504359,212,22.6,5656504355,140,24.1,5657944871,378,,5656504361,213,5.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801942251,239,1,1,27,12,b2vft81kyjurzbmekvgrqwr64,1,74.6,80.9,2025-04-16T16:57:06.877Z,2025-04-16T16:57:09Z,dwuxps3jv2852642q000wep6,V. Rasmussen,,,5656504411,140,85.6,5656504413,141,85.6,5656504417,213,0.27,5656504409,56,Left,5656504415,212,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801942261,240,1,1,27,15,b2vft81kyjurzbmekvgrqwr64,0,79.9,84.1,2025-04-16T16:57:09.214Z,2025-04-17T16:20:37Z,9xub4z9b3bog8wqhn5yfihecp,M. Pedersen,,,5656504447,155,,5656504449,56,Center,5657945109,223,,5656504453,141,50.0,5656504451,140,89.3,5657945111,20,,5656504455,212,25.2,5656504461,213,5.11,5656504445,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801942271,237,12,1,27,17,7gkglopz9cjsysn2u6sbhuvc5,1,4.4,49.0,2025-04-16T16:57:11.737Z,2025-04-16T16:57:19Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,,5656504515,140,9.0,5656504521,213,4.90,5656504513,56,Back,5656504517,141,11.0,5656504519,212,26.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801942279,241,1,1,27,20,b2vft81kyjurzbmekvgrqwr64,1,90.2,84.8,2025-04-16T16:57:14.372Z,2025-04-17T16:20:45Z,dwuxps3jv2852642q000wep6,V. Rasmussen,1.0,,5656504539,56,Center,5657945331,20,,5656504537,155,,5656504545,212,25.9,5656504761,210,13,5656504763,154,,5656504541,140,95.6,5656504543,141,47.6,5656504547,213,4.93,5656504535,2,5657945329,223,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801942281,242,44,1,27,24,b2vft81kyjurzbmekvgrqwr64,1,96.1,49.6,2025-04-16T16:57:18.832Z,2025-04-16T17:31:13Z,e19g5bz7s9wqcvj8mttztxi0a,O. Klitten,,,5656504577,233,238,5656504563,286,,5656504561,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801942273,238,44,1,27,24,7gkglopz9cjsysn2u6sbhuvc5,0,3.9,50.4,2025-04-16T16:57:18.833Z,2025-04-16T17:31:14Z,oywgthoxa153nf48la1j8v10,M. Lauritsen,,,5656504525,56,Back,5656504581,233,242,5656504527,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801942283,243,13,1,27,24,b2vft81kyjurzbmekvgrqwr64,1,95.6,47.6,2025-04-16T16:57:18.933Z,2025-04-16T18:44:31Z,e19g5bz7s9wqcvj8mttztxi0a,O. Klitten,,,5656504779,55,241,5656504773,75,,5656504787,230,97.6,5656505567,25,,5656504775,29,,5656504569,56,Center,5656504719,15,,5656504777,154,,5656504785,103,12.5,5656504723,328,5656504783,102,5656504789,231,5656504567,16,,,,,40,,45.8,,,,,,,,,,,,,,,,,
2801942297,239,5,1,27,30,7gkglopz9cjsysn2u6sbhuvc5,1,-1.7,62.0,2025-04-16T16:57:24.216Z,2025-04-16T17:09:29Z,oywgthoxa153nf48la1j8v10,M. Lauritsen,,,5656505189,233,244,5656504685,56,Back,5656504687,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801942295,244,5,1,27,30,b2vft81kyjurzbmekvgrqwr64,0,101.7,38.0,2025-04-16T16:57:24.216Z,2025-04-16T17:31:27Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,,5656504677,56,Center,5656505193,233,239,5656504679,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801942303,240,1,1,27,51,7gkglopz9cjsysn2u6sbhuvc5,1,3.9,59.9,2025-04-16T16:57:45.400Z,2025-04-16T16:57:49Z,oywgthoxa153nf48la1j8v10,M. Lauritsen,,,5656504729,140,2.0,5656504735,213,4.41,5656504727,56,Back,5656504725,124,,5656504733,212,6.6,5656504739,237,,5656504731,141,50.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801942309,241,1,1,27,55,7gkglopz9cjsysn2u6sbhuvc5,1,2.0,50.6,2025-04-16T16:57:49.056Z,2025-04-16T16:57:53Z,64vlnkuqfh7rnymg8qku8amwa,L. Schulz,,,5656504805,56,Back,5656504809,141,71.7,5656504813,213,1.01,5656504811,212,17.0,5656504807,140,10.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801942311,242,1,1,27,59,7gkglopz9cjsysn2u6sbhuvc5,0,12.8,77.9,2025-04-16T16:57:53.760Z,2025-04-16T16:57:56Z,oywgthoxa153nf48la1j8v10,M. Lauritsen,,,5656504859,140,34.3,5656504863,212,24.5,5656504861,141,92.0,5656504857,56,Back,5656504865,213,0.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801942317,245,8,1,28,5,b2vft81kyjurzbmekvgrqwr64,1,64.8,14.1,2025-04-16T16:57:59.340Z,2025-04-17T16:21:50Z,8q8yol44e42o9hwttlopznvh0,M. Nielsen,,,5656504903,56,Right,5657947565,383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801942319,243,43,1,28,6,7gkglopz9cjsysn2u6sbhuvc5,1,0.0,0.0,2025-04-16T16:58:00.129Z,2025-04-16T16:59:04Z,9gr9rdahnavv0irjauh5xim8k,M. Munck,,,5656505565,144,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801942321,246,83,1,28,6,b2vft81kyjurzbmekvgrqwr64,0,65.2,23.9,2025-04-16T16:58:00.339Z,2025-04-16T16:58:05Z,8q8yol44e42o9hwttlopznvh0,M. Nielsen,,,5656504933,399,9gr9rdahnavv0irjauh5xim8k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801942323,244,43,1,28,8,7gkglopz9cjsysn2u6sbhuvc5,1,0.0,0.0,2025-04-16T16:58:02.561Z,2025-04-17T16:22:02Z,9gr9rdahnavv0irjauh5xim8k,M. Munck,,,5657947969,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801942327,245,61,1,28,8,7gkglopz9cjsysn2u6sbhuvc5,1,27.5,87.2,2025-04-16T16:58:02.906Z,2025-04-17T16:22:05Z,9gr9rdahnavv0irjauh5xim8k,M. Munck,,,5656504935,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801942329,246,1,1,28,11,7gkglopz9cjsysn2u6sbhuvc5,1,47.9,75.9,2025-04-16T16:58:05.336Z,2025-04-16T16:58:10Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,,5656504971,213,0.46,5656504965,140,70.7,5656504967,141,93.5,5656504963,56,Left,5656504969,212,26.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801942333,247,1,1,28,16,7gkglopz9cjsysn2u6sbhuvc5,1,89.2,92.1,2025-04-16T16:58:10.281Z,2025-04-16T16:58:13Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,,5656504995,141,90.2,5656504993,140,76.0,5656504997,212,13.9,5656504991,56,Left,5656504999,213,3.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801942337,248,1,1,28,19,7gkglopz9cjsysn2u6sbhuvc5,1,76.0,90.2,2025-04-16T16:58:13.152Z,2025-04-16T16:58:15Z,9gr9rdahnavv0irjauh5xim8k,M. Munck,,,5656505013,56,Center,5656505017,141,78.1,5656505019,212,8.4,5656505015,140,74.3,5656505021,213,4.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801942341,249,1,1,28,21,7gkglopz9cjsysn2u6sbhuvc5,1,73.4,77.5,2025-04-16T16:58:15.416Z,2025-04-17T16:22:18Z,bh06w40pwo6dy3cjrw3r2i0ru,I. Nikolov,,,5656505053,140,90.9,5656505051,56,Center,5656505059,213,5.24,5657948425,20,,5656505049,155,,5656505061,1,,5657948421,223,,5656505055,141,31.2,5656505057,212,36.5,5656505047,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801942345,250,61,1,28,24,7gkglopz9cjsysn2u6sbhuvc5,0,90.9,31.2,2025-04-16T16:58:18.177Z,2025-04-16T16:58:18Z,6t6k24gn6zwxz1g6c3n4ph0q,M. Haarup,,,5656505079,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801942361,247,12,1,28,25,b2vft81kyjurzbmekvgrqwr64,1,8.5,69.9,2025-04-16T16:58:19.627Z,2025-04-16T16:58:26Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,,5656505165,212,32.5,5656505163,141,84.5,5656505159,56,Back,5656505167,213,0.31,5656505161,140,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802196007,729,61,1,28,27,b2vft81kyjurzbmekvgrqwr64,0,26.9,78.1,2025-04-16T16:58:21.425Z,2025-04-17T16:22:48Z,efubck8twu1elbhlomltnjjtg,R. Gyamfi,,,5657949505,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
